time,0_rod(payload_bars compound_x8fOgA).X,0_rod(payload_bars compound_x8fOgA).Y,0_rod(payload_bars compound_x8fOgA).Z,0_rod(payload_bars compound_x8fOgA).Euler1,0_rod(payload_bars compound_x8fOgA).Euler2,0_rod(payload_bars compound_x8fOgA).Euler3,0_rod(payload_bars compound_x8fOgA).mass,1_rod(payload_bars compound_x8fOgA).X,1_rod(payload_bars compound_x8fOgA).Y,1_rod(payload_bars compound_x8fOgA).Z,1_rod(payload_bars compound_x8fOgA).Euler1,1_rod(payload_bars compound_x8fOgA).Euler2,1_rod(payload_bars compound_x8fOgA).Euler3,1_rod(payload_bars compound_x8fOgA).mass,2_rod(payload_bars compound_x8fOgA).X,2_rod(payload_bars compound_x8fOgA).Y,2_rod(payload_bars compound_x8fOgA).Z,2_rod(payload_bars compound_x8fOgA).Euler1,2_rod(payload_bars compound_x8fOgA).Euler2,2_rod(payload_bars compound_x8fOgA).Euler3,2_rod(payload_bars compound_x8fOgA).mass,3_rod(payload_bars compound_x8fOgA).X,3_rod(payload_bars compound_x8fOgA).Y,3_rod(payload_bars compound_x8fOgA).Z,3_rod(payload_bars compound_x8fOgA).Euler1,3_rod(payload_bars compound_x8fOgA).Euler2,3_rod(payload_bars compound_x8fOgA).Euler3,3_rod(payload_bars compound_x8fOgA).mass,4_rod(sense_bar compound_x8fOgA).X,4_rod(sense_bar compound_x8fOgA).Y,4_rod(sense_bar compound_x8fOgA).Z,4_rod(sense_bar compound_x8fOgA).Euler1,4_rod(sense_bar compound_x8fOgA).Euler2,4_rod(sense_bar compound_x8fOgA).Euler3,4_rod(sense_bar compound_x8fOgA).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.8585,-0.00021246,13.8594,0.00850336,4.06994e-05,0.000212186,-1.1862e-05,0.24652,-0.00021246,13.8594,0.00850336,4.06994e-05,0.000212186,-1.1862e-05,0.24652,-0.00021246,13.8594,0.00850336,4.06994e-05,0.000212186,-1.1862e-05,0.24652,-0.00021246,13.8594,0.00850336,4.06994e-05,0.000212186,-1.1862e-05,0.24652,-0.00021246,13.8594,0.00850336,4.06994e-05,0.000212186,-1.1862e-05,0.24652,-0.728424,13.8417,0.0153758,0.00618462,0.0139272,-2.35193,0.0592915,0.753106,13.8372,0.0109635,0.00640668,0.0141414,-2.35192,0.0592915,0.00845051,13.3178,-0.512833,0.0170618,0.00539685,-0.788875,0.0592915,0.0166454,14.361,0.539159,0.0152583,0.00718747,-0.788902,0.0592915,0.0242742,13.3177,0.538751,-1.57376,-0.00356406,-0.00309616,0.0592915,0.000713426,14.3612,-0.512409,-1.57393,-0.00279848,-0.00293751,0.0592915,
0.8686,-0.000214098,13.0038,0.00850345,4.08065e-05,0.000217521,-7.94796e-06,0.24652,-0.000214098,13.0038,0.00850345,4.08065e-05,0.000217521,-7.94796e-06,0.24652,-0.000214098,13.0038,0.00850345,4.08065e-05,0.000217521,-7.94796e-06,0.24652,-0.000214098,13.0038,0.00850345,4.08065e-05,0.000217521,-7.94796e-06,0.24652,-0.000214098,13.0038,0.00850345,4.08065e-05,0.000217521,-7.94796e-06,0.24652,-0.728423,12.9862,0.0153736,0.00555464,0.0133008,-2.35194,0.0592915,0.753104,12.9816,0.0109661,0.00572898,0.0134685,-2.35193,0.0592915,0.00845433,12.4623,-0.512831,0.0173504,0.00511403,-0.788874,0.0592915,0.0166499,13.5055,0.539157,0.0146305,0.00781469,-0.788907,0.0592915,0.024276,12.4621,0.538749,-1.57376,-0.00328638,-0.00309812,0.0592915,0.000711347,13.5057,-0.512409,-1.57392,-0.00282936,-0.00293796,0.0592915,
0.8787,-0.000209593,12.1382,0.00850397,3.71847e-05,0.000227564,-6.7698e-06,0.24652,-0.000209593,12.1382,0.00850397,3.71847e-05,0.000227564,-6.7698e-06,0.24652,-0.000209593,12.1382,0.00850397,3.71847e-05,0.000227564,-6.7698e-06,0.24652,-0.000209593,12.1382,0.00850397,3.71847e-05,0.000227564,-6.7698e-06,0.24652,-0.000209593,12.1382,0.00850397,3.71847e-05,0.000227564,-6.7698e-06,0.24652,-0.72842,12.1206,0.0153706,0.00497024,0.0127178,-2.35195,0.0592915,0.753109,12.116,0.0109712,0.00482189,0.0125676,-2.35195,0.0592915,0.00843817,11.5967,-0.512831,0.0147855,0.00766546,-0.788891,0.0592915,0.0166357,12.6399,0.539159,0.0164557,0.00600685,-0.788895,0.0592915,0.02428,11.5965,0.538746,-1.57376,-0.00237073,-0.00309656,0.0592915,0.000710769,12.6401,-0.512412,-1.57392,-0.00335793,-0.00294041,0.0592915,
0.8888,-0.000207763,11.2626,0.00850406,3.67821e-05,0.000223194,-1.06322e-05,0.24652,-0.000207763,11.2626,0.00850406,3.67821e-05,0.000223194,-1.06322e-05,0.24652,-0.000207763,11.2626,0.00850406,3.67821e-05,0.000223194,-1.06322e-05,0.24652,-0.000207763,11.2626,0.00850406,3.67821e-05,0.000223194,-1.06322e-05,0.24652,-0.000207763,11.2626,0.00850406,3.67821e-05,0.000223194,-1.06322e-05,0.24652,-0.72842,11.245,0.0153725,0.00556057,0.013304,-2.35194,0.0592915,0.753111,11.2404,0.0109691,0.00537671,0.0131192,-2.35194,0.0592915,0.00843338,10.7211,-0.512832,0.0143022,0.008142,-0.788895,0.0592915,0.0166302,11.7643,0.53916,0.0172262,0.0052384,-0.78889,0.0592915,0.0242786,10.7209,0.538747,-1.57376,-0.00258736,-0.0030947,0.0592915,0.000712801,11.7645,-0.512413,-1.57392,-0.00337136,-0.00294007,0.0592915,
0.8989,-0.00021198,10.3771,0.00850337,3.99482e-05,0.000213068,-1.19818e-05,0.24652,-0.00021198,10.3771,0.00850337,3.99482e-05,0.000213068,-1.19818e-05,0.24652,-0.00021198,10.3771,0.00850337,3.99482e-05,0.000213068,-1.19818e-05,0.24652,-0.00021198,10.3771,0.00850337,3.99482e-05,0.000213068,-1.19818e-05,0.24652,-0.00021198,10.3771,0.00850337,3.99482e-05,0.000213068,-1.19818e-05,0.24652,-0.728424,10.3594,0.0153757,0.00618687,0.0139292,-2.35193,0.0592915,0.753106,10.3549,0.0109639,0.00635773,0.0140928,-2.35193,0.0592915,0.0084489,9.83554,-0.512833,0.0168262,0.005631,-0.788876,0.0592915,0.0166438,10.8787,0.539159,0.0154571,0.0069903,-0.788901,0.0592915,0.0242744,9.83536,0.53875,-1.57376,-0.00351353,-0.00309587,0.0592915,0.000713504,10.8789,-0.512409,-1.57393,-0.00284327,-0.00293768,0.0592915,
0.909,-0.000214299,9.48146,0.00850347,4.05063e-05,0.000216695,-8.12381e-06,0.24652,-0.000214299,9.48146,0.00850347,4.05063e-05,0.000216695,-8.12381e-06,0.24652,-0.000214299,9.48146,0.00850347,4.05063e-05,0.000216695,-8.12381e-06,0.24652,-0.000214299,9.48146,0.00850347,4.05063e-05,0.000216695,-8.12381e-06,0.24652,-0.000214299,9.48146,0.00850347,4.05063e-05,0.000216695,-8.12381e-06,0.24652,-0.728424,9.46384,0.0153738,0.00563943,0.0133852,-2.35194,0.0592915,0.753104,9.45927,0.0109653,0.00593529,0.0136731,-2.35193,0.0592915,0.00845517,8.93995,-0.512831,0.0175,0.00496461,-0.788873,0.0592915,0.0166506,9.98313,0.539157,0.0145487,0.00789501,-0.788908,0.0592915,0.0242754,8.93977,0.53875,-1.57376,-0.00336012,-0.0030979,0.0592915,0.000711685,9.98334,-0.512409,-1.57393,-0.00278395,-0.00293755,0.0592915,
0.9191,-0.000210085,8.57586,0.00850399,3.7587e-05,0.000226888,-6.63246e-06,0.24652,-0.000210085,8.57586,0.00850399,3.7587e-05,0.000226888,-6.63246e-06,0.24652,-0.000210085,8.57586,0.00850399,3.7587e-05,0.000226888,-6.63246e-06,0.24652,-0.000210085,8.57586,0.00850399,3.7587e-05,0.000226888,-6.63246e-06,0.24652,-0.000210085,8.57586,0.00850399,3.7587e-05,0.000226888,-6.63246e-06,0.24652,-0.72842,8.55823,0.0153706,0.00497341,0.0127212,-2.35195,0.0592915,0.753109,8.55367,0.0109707,0.00489898,0.012644,-2.35195,0.0592915,0.00843982,8.03435,-0.512831,0.0150323,0.00742016,-0.788889,0.0592915,0.0166372,9.07753,0.539158,0.0162504,0.00621042,-0.788896,0.0592915,0.0242797,8.03417,0.538747,-1.57376,-0.00242622,-0.00309676,0.0592915,0.00071073,9.07774,-0.512411,-1.57392,-0.00330932,-0.00294019,0.0592915,
0.9292,-0.000207607,7.66025,0.00850402,3.71495e-05,0.000223941,-1.04303e-05,0.24652,-0.000207607,7.66025,0.00850402,3.71495e-05,0.000223941,-1.04303e-05,0.24652,-0.000207607,7.66025,0.00850402,3.71495e-05,0.000223941,-1.04303e-05,0.24652,-0.000207607,7.66025,0.00850402,3.71495e-05,0.000223941,-1.04303e-05,0.24652,-0.000207607,7.66025,0.00850402,3.71495e-05,0.000223941,-1.04303e-05,0.24652,-0.72842,7.64262,0.0153723,0.00547565,0.0132195,-2.35194,0.0592915,0.753111,7.63806,0.0109699,0.00518108,0.0129251,-2.35194,0.0592915,0.00843269,7.11874,-0.512832,0.0141716,0.00827254,-0.788896,0.0592915,0.0166297,8.16192,0.53916,0.0172922,0.00517371,-0.78889,0.0592915,0.0242791,7.11856,0.538747,-1.57376,-0.00251758,-0.00309497,0.0592915,0.00071247,8.16213,-0.512413,-1.57392,-0.00341283,-0.00294044,0.0592915,
0.9393,-0.000211464,6.73464,0.00850337,3.98183e-05,0.000213578,-1.21206e-05,0.24652,-0.000211464,6.73464,0.00850337,3.98183e-05,0.000213578,-1.21206e-05,0.24652,-0.000211464,6.73464,0.00850337,3.98183e-05,0.000213578,-1.21206e-05,0.24652,-0.000211464,6.73464,0.00850337,3.98183e-05,0.000213578,-1.21206e-05,0.24652,-0.000211464,6.73464,0.00850337,3.98183e-05,0.000213578,-1.21206e-05,0.24652,-0.728423,6.71701,0.0153757,0.00617817,0.0139203,-2.35193,0.0592915,0.753107,6.71245,0.0109644,0.00625411,0.0139901,-2.35193,0.0592915,0.00844716,6.19313,-0.512833,0.0165697,0.00588602,-0.788878,0.0592915,0.0166422,7.2363,0.539159,0.0156676,0.00678162,-0.788899,0.0592915,0.0242748,6.19295,0.53875,-1.57376,-0.00345345,-0.00309572,0.0592915,0.000713499,7.23651,-0.51241,-1.57393,-0.00289529,-0.00293799,0.0592915,
0.9494,-0.000214409,5.79901,0.00850347,4.02933e-05,0.000215854,-8.35586e-06,0.24652,-0.000214409,5.79901,0.00850347,4.02933e-05,0.000215854,-8.35586e-06,0.24652,-0.000214409,5.79901,0.00850347,4.02933e-05,0.000215854,-8.35586e-06,0.24652,-0.000214409,5.79901,0.00850347,4.02933e-05,0.000215854,-8.35586e-06,0.24652,-0.000214409,5.79901,0.00850347,4.02933e-05,0.000215854,-8.35586e-06,0.24652,-0.728424,5.78139,0.0153741,0.00572423,0.0134696,-2.35193,0.0592915,0.753104,5.77683,0.0109645,0.00611661,0.013853,-2.35193,0.0592915,0.00845573,5.25751,-0.512831,0.0176109,0.00485371,-0.788872,0.0592915,0.016651,6.30068,0.539157,0.0144989,0.00794368,-0.788909,0.0592915,0.0242749,5.25733,0.53875,-1.57376,-0.00342552,-0.00309766,0.0592915,0.000712003,6.30089,-0.512408,-1.57393,-0.0027468,-0.00293722,0.0592915,
0.9595,-0.000210621,4.85339,0.00850402,3.75442e-05,0.000226424,-6.50029e-06,0.24652,-0.000210621,4.85339,0.00850402,3.75442e-05,0.000226424,-6.50029e-06,0.24652,-0.000210621,4.85339,0.00850402,3.75442e-05,0.000226424,-6.50029e-06,0.24652,-0.000210621,4.85339,0.00850402,3.75442e-05,0.000226424,-6.50029e-06,0.24652,-0.000210621,4.85339,0.00850402,3.75442e-05,0.000226424,-6.50029e-06,0.24652,-0.728421,4.83576,0.0153706,0.00498768,0.0127356,-2.35194,0.0592915,0.753108,4.8312,0.0109701,0.00502726,0.0127712,-2.35194,0.0592915,0.00844161,4.31188,-0.512831,0.0152968,0.00715703,-0.788887,0.0592915,0.0166388,5.35506,0.539158,0.0160358,0.00642307,-0.788898,0.0592915,0.0242793,4.31169,0.538747,-1.57376,-0.00249065,-0.00309686,0.0592915,0.00071078,5.35526,-0.512411,-1.57392,-0.00325412,-0.00293984,0.0592915,
0.9696,-0.000207531,3.89775,0.00850399,3.71853e-05,0.000224911,-1.01762e-05,0.24652,-0.000207531,3.89775,0.00850399,3.71853e-05,0.000224911,-1.01762e-05,0.24652,-0.000207531,3.89775,0.00850399,3.71853e-05,0.000224911,-1.01762e-05,0.24652,-0.000207531,3.89775,0.00850399,3.71853e-05,0.000224911,-1.01762e-05,0.24652,-0.000207531,3.89775,0.00850399,3.71853e-05,0.000224911,-1.01762e-05,0.24652,-0.72842,3.88012,0.0153721,0.0053913,0.0131356,-2.35194,0.0592915,0.753111,3.87556,0.0109706,0.00501747,0.0127627,-2.35194,0.0592915,0.00843227,3.35624,-0.512832,0.0140812,0.00836306,-0.788897,0.0592915,0.0166295,4.39942,0.53916,0.0173256,0.00514131,-0.78889,0.0592915,0.0242796,3.35606,0.538747,-1.57376,-0.00245675,-0.00309518,0.0592915,0.00071216,4.39963,-0.512413,-1.57392,-0.00344553,-0.00294071,0.0592915,
0.9797,-0.000280943,2.93398,0.00229126,0.000420376,0.00095505,-0.0146838,0.24652,-0.000280943,2.93398,0.00229126,0.000420376,0.00095505,-0.0146838,0.24652,-0.000280943,2.93398,0.00229126,0.000420376,0.00095505,-0.0146838,0.24652,-0.000280943,2.93398,0.00229126,0.000420376,0.00095505,-0.0146838,0.24652,-0.000280943,2.93398,0.00229126,0.000420376,0.00095505,-0.0146838,0.24652,-0.723584,2.92086,0.0142072,0.018669,0.012594,-2.34638,0.0592915,0.74816,2.91634,0.00969682,-0.00669388,0.0148034,-2.34656,0.0592915,0.00837499,2.52208,-0.518462,0.0158248,0.00906163,-0.880573,0.0592915,0.0165889,3.43366,0.540259,0.0159046,0.0066537,-0.786699,0.0592915,0.0241963,2.38991,0.53653,-1.5736,-0.00517153,-0.00331335,0.0592915,0.000192673,3.43611,-0.52648,-1.57415,0.00952973,-0.00305078,0.0592915,
0.9898,-0.0082693,2.65522,-0.0609726,-0.016552,-0.0654938,0.0527908,0.24652,-0.0082693,2.65522,-0.0609726,-0.016552,-0.0654938,0.0527908,0.24652,-0.0082693,2.65522,-0.0609726,-0.016552,-0.0654938,0.0527908,0.24652,-0.0082693,2.65522,-0.0609726,-0.016552,-0.0654938,0.0527908,0.24652,-0.0082693,2.65522,-0.0609726,-0.016552,-0.0654938,0.0527908,0.24652,-0.696759,2.55129,-0.0184689,0.0747319,-0.0447793,-2.29792,0.0592915,0.692276,2.56607,-0.0204629,-0.0402733,0.0570885,-2.30938,0.0592915,0.0192936,2.25351,-0.613231,-0.00647196,0.0212574,-1.1039,0.0592915,0.00236636,2.99964,0.496753,0.0344015,0.0121436,-0.750423,0.0592915,0.0291886,1.96141,0.435381,-1.54538,-0.072343,-0.0102572,0.0592915,0.00848557,2.97433,-0.621762,-1.53398,-0.0604305,-0.002253,0.0592915,
0.9999,-0.0387622,3.0512,-0.103125,-0.0198988,-0.0763614,-0.444796,0.24652,-0.0387622,3.0512,-0.103125,-0.0198988,-0.0763614,-0.444796,0.24652,-0.0387622,3.0512,-0.103125,-0.0198988,-0.0763614,-0.444796,0.24652,-0.0387622,3.0512,-0.103125,-0.0198988,-0.0763614,-0.444796,0.24652,-0.0387622,3.0512,-0.103125,-0.0198988,-0.0763614,-0.444796,0.24652,-0.690854,2.88277,-0.0962819,-0.00834263,-0.158928,-2.45566,0.0592915,0.671048,2.91366,-0.073347,0.00544291,0.100364,-2.45927,0.0592915,-0.00206474,2.46717,-0.490826,0.123389,-0.0639964,-0.950389,0.0592915,-0.0121453,3.46259,0.362273,0.0593263,-0.0273967,-0.88513,0.0592915,0.00865079,2.44119,0.401642,-1.5466,-0.0145036,0.00629638,0.0592915,-0.0135788,3.30595,-0.711361,-1.55507,0.136784,0.0247558,0.0592915,
1.01,-0.0581117,3.3324,-0.135164,-0.0796822,-0.0371354,-0.531192,0.24652,-0.0581117,3.3324,-0.135164,-0.0796822,-0.0371354,-0.531192,0.24652,-0.0581117,3.3324,-0.135164,-0.0796822,-0.0371354,-0.531192,0.24652,-0.0581117,3.3324,-0.135164,-0.0796822,-0.0371354,-0.531192,0.24652,-0.0581117,3.3324,-0.135164,-0.0796822,-0.0371354,-0.531192,0.24652,-0.718169,3.39809,-0.182753,0.0789336,0.184,-2.64719,0.0592915,0.658625,3.42021,-0.141948,-0.0428094,-0.208619,-2.6377,0.0592915,-0.0145603,2.76902,-0.479423,-0.0179414,0.0130172,-1.05958,0.0592915,-0.0428149,3.94372,0.179869,0.0244161,-0.026001,-1.14755,0.0592915,-0.0367257,3.10291,0.487245,-1.56441,-0.179428,0.0318691,0.0592915,-0.0398279,3.71568,-0.723621,-1.57285,-0.436168,0.0317319,0.0592915,
1.0201,-0.0775871,3.70987,-0.161017,-0.0140623,0.0905815,-0.519886,0.24652,-0.0775871,3.70987,-0.161017,-0.0140623,0.0905815,-0.519886,0.24652,-0.0775871,3.70987,-0.161017,-0.0140623,0.0905815,-0.519886,0.24652,-0.0775871,3.70987,-0.161017,-0.0140623,0.0905815,-0.519886,0.24652,-0.0775871,3.70987,-0.161017,-0.0140623,0.0905815,-0.519886,0.24652,-0.759085,3.78076,-0.238002,0.0196494,0.151424,-2.84809,0.0592915,0.638327,3.79553,-0.149548,0.0413481,-0.0647626,-2.84758,0.0592915,-0.0469679,3.09379,-0.400296,-0.000676903,-0.0309969,-1.28391,0.0592915,-0.0581773,4.40906,0.0313207,0.106787,-0.070356,-1.33554,0.0592915,-0.0740083,3.61524,0.50783,-1.58633,-0.359527,0.0598454,0.0592915,-0.0475661,4.02965,-0.890387,-1.60734,-0.645821,0.0727966,0.0592915,
1.0302,-0.106178,4.1641,-0.216073,0.0491192,-0.0171476,-0.573423,0.24652,-0.106178,4.1641,-0.216073,0.0491192,-0.0171476,-0.573423,0.24652,-0.106178,4.1641,-0.216073,0.0491192,-0.0171476,-0.573423,0.24652,-0.106178,4.1641,-0.216073,0.0491192,-0.0171476,-0.573423,0.24652,-0.106178,4.1641,-0.216073,0.0491192,-0.0171476,-0.573423,0.24652,-0.802034,4.10934,-0.259299,-0.000403523,-0.301529,-3.03367,0.0592915,0.646297,4.11274,-0.180692,-0.0182127,0.00825955,-3.03443,0.0592915,-0.0733785,3.41099,-0.274385,-0.0102646,-0.0386084,-1.4514,0.0592915,-0.0818805,4.85658,-0.144648,-0.0471791,-0.0371256,-1.46597,0.0592915,-0.109816,4.01971,0.503287,-1.61901,-0.765305,0.0732313,0.0592915,-0.0427727,4.16827,-0.940374,-1.61041,-0.610757,0.0756684,0.0592915,
1.0403,-0.11881,4.53147,-0.281074,0.0581825,-0.116648,-0.724015,0.24652,-0.11881,4.53147,-0.281074,0.0581825,-0.116648,-0.724015,0.24652,-0.11881,4.53147,-0.281074,0.0581825,-0.116648,-0.724015,0.24652,-0.11881,4.53147,-0.281074,0.0581825,-0.116648,-0.724015,0.24652,-0.11881,4.53147,-0.281074,0.0581825,-0.116648,-0.724015,0.24652,-0.815009,4.48092,-0.278926,0.0323961,-0.0463454,3.07169,0.0592915,0.60442,4.47956,-0.189794,-0.00808118,-0.217178,3.07229,0.0592915,-0.106147,3.80862,-0.186549,-0.170812,-0.0572237,-1.63286,0.0592915,-0.11204,5.20322,-0.290053,-0.114293,-0.0540444,-1.63558,0.0592915,-0.143489,4.51286,0.488721,-1.65971,-0.958371,0.114159,0.0592915,-0.0737758,4.40551,-0.955192,-1.65562,-1.00724,0.104786,0.0592915,
1.0504,-0.146209,4.8591,-0.318336,0.0342683,-0.108457,-0.967059,0.24652,-0.146209,4.8591,-0.318336,0.0342683,-0.108457,-0.967059,0.24652,-0.146209,4.8591,-0.318336,0.0342683,-0.108457,-0.967059,0.24652,-0.146209,4.8591,-0.318336,0.0342683,-0.108457,-0.967059,0.24652,-0.146209,4.8591,-0.318336,0.0342683,-0.108457,-0.967059,0.24652,-0.819188,4.85115,-0.325039,-0.00366286,-0.104634,2.90083,0.0592915,0.56453,4.87387,-0.21765,-0.0154349,0.101448,2.89903,0.0592915,-0.133938,4.17004,-0.103571,0.102616,-0.0357793,-1.82648,0.0592915,-0.123606,5.51977,-0.435319,0.232076,-0.00398432,-1.81946,0.0592915,-0.166207,5.04666,0.394008,-1.70329,-1.07386,0.165341,0.0592915,-0.0886928,4.70586,-0.955235,-1.65052,-0.878203,0.120288,0.0592915,
1.0605,-0.171182,5.19263,-0.342923,-0.00712886,-0.10743,-1.20776,0.24652,-0.171182,5.19263,-0.342923,-0.00712886,-0.10743,-1.20776,0.24652,-0.171182,5.19263,-0.342923,-0.00712886,-0.10743,-1.20776,0.24652,-0.171182,5.19263,-0.342923,-0.00712886,-0.10743,-1.20776,0.24652,-0.171182,5.19263,-0.342923,-0.00712886,-0.10743,-1.20776,0.24652,-0.859764,5.20035,-0.382878,0.0359754,-0.115086,2.72662,0.0592915,0.563702,5.23576,-0.256432,0.0821986,-0.221141,2.71839,0.0592915,-0.161613,4.56797,-0.0357833,-0.0751272,-0.114686,-1.98182,0.0592915,-0.14021,5.8795,-0.611734,-0.043321,-0.101268,-1.98382,0.0592915,-0.204012,5.50728,0.331398,-1.75622,-1.17081,0.227301,0.0592915,-0.0963519,4.92699,-0.971088,-1.97824,-1.3663,0.439396,0.0592915,
1.0706,-0.189174,5.55201,-0.375414,-0.0207101,-0.107443,-1.44734,0.24652,-0.189174,5.55201,-0.375414,-0.0207101,-0.107443,-1.44734,0.24652,-0.189174,5.55201,-0.375414,-0.0207101,-0.107443,-1.44734,0.24652,-0.189174,5.55201,-0.375414,-0.0207101,-0.107443,-1.44734,0.24652,-0.189174,5.55201,-0.375414,-0.0207101,-0.107443,-1.44734,0.24652,-0.911579,5.51218,-0.438107,0.060744,-0.150961,2.55378,0.0592915,0.556448,5.57571,-0.294761,-0.0242341,-0.00910955,2.5616,0.0592915,-0.195971,4.91917,0.0402511,0.123122,-0.0200387,-2.16627,0.0592915,-0.152231,6.15535,-0.753796,-0.00361278,-0.11186,-2.17009,0.0592915,-0.239333,5.95865,0.248472,-2.15134,-1.40095,0.624865,0.0592915,-0.115756,5.1381,-0.97943,-1.75518,-1.14942,0.242526,0.0592915,
1.0807,-0.212989,5.87725,-0.410388,0.018819,-0.098169,-1.61741,0.24652,-0.212989,5.87725,-0.410388,0.018819,-0.098169,-1.61741,0.24652,-0.212989,5.87725,-0.410388,0.018819,-0.098169,-1.61741,0.24652,-0.212989,5.87725,-0.410388,0.018819,-0.098169,-1.61741,0.24652,-0.212989,5.87725,-0.410388,0.018819,-0.098169,-1.61741,0.24652,-0.933283,5.83625,-0.4864,-0.0147039,-0.056027,2.38961,0.0592915,0.539048,5.90741,-0.326558,0.0675299,-0.128429,2.38481,0.0592915,-0.233552,5.32697,0.101005,-0.0206916,-0.147697,-2.325,0.0592915,-0.163607,6.41567,-0.894422,0.0771464,-0.0614457,-2.35226,0.0592915,-0.268858,6.38998,0.13089,-2.526,-1.4403,1.00547,0.0592915,-0.134132,5.36454,-0.942411,2.26467,-1.39446,2.48571,0.0592915,
1.0908,-0.232707,6.18353,-0.456284,0.0777952,-0.0971034,-1.73182,0.24652,-0.232707,6.18353,-0.456284,0.0777952,-0.0971034,-1.73182,0.24652,-0.232707,6.18353,-0.456284,0.0777952,-0.0971034,-1.73182,0.24652,-0.232707,6.18353,-0.456284,0.0777952,-0.0971034,-1.73182,0.24652,-0.232707,6.18353,-0.456284,0.0777952,-0.0971034,-1.73182,0.24652,-0.955164,6.1625,-0.520765,0.170085,-0.20153,2.18839,0.0592915,0.504098,6.23836,-0.347971,0.0865328,-0.138869,2.20236,0.0592915,-0.269668,5.75664,0.153861,0.0885416,-0.0400652,-2.51772,0.0592915,-0.178391,6.64215,-1.02524,-0.0761924,-0.259544,-2.48732,0.0592915,-0.294645,6.79343,-0.00385501,2.02621,-1.28154,2.72369,0.0592915,-0.15361,5.60661,-0.869042,2.2896,-1.38497,2.46669,0.0592915,
1.1009,-0.258494,6.49229,-0.498482,0.100486,-0.100793,-1.84873,0.24652,-0.258494,6.49229,-0.498482,0.100486,-0.100793,-1.84873,0.24652,-0.258494,6.49229,-0.498482,0.100486,-0.100793,-1.84873,0.24652,-0.258494,6.49229,-0.498482,0.100486,-0.100793,-1.84873,0.24652,-0.258494,6.49229,-0.498482,0.100486,-0.100793,-1.84873,0.24652,-0.975821,6.46092,-0.562434,-0.0535333,-0.0611722,2.03807,0.0592915,0.483549,6.55496,-0.380646,-0.0324257,-0.0730189,2.03772,0.0592915,-0.302144,6.17878,0.186785,0.0988631,-0.0161898,-2.69097,0.0592915,-0.189474,6.83332,-1.12644,0.130898,0.0454499,-2.68916,0.0592915,-0.315927,7.17154,-0.148304,1.97174,-1.21957,2.78392,0.0592915,-0.175325,5.84703,-0.792464,2.02743,-1.25854,2.73416,0.0592915,
1.111,-0.280968,6.79142,-0.527137,0.084371,-0.109171,-2.01853,0.24652,-0.280968,6.79142,-0.527137,0.084371,-0.109171,-2.01853,0.24652,-0.280968,6.79142,-0.527137,0.084371,-0.109171,-2.01853,0.24652,-0.280968,6.79142,-0.527137,0.084371,-0.109171,-2.01853,0.24652,-0.280968,6.79142,-0.527137,0.084371,-0.109171,-2.01853,0.24652,-0.99714,6.74424,-0.605621,0.118634,-0.133156,1.84855,0.0592915,0.458002,6.86495,-0.425467,0.115052,-0.129954,1.84983,0.0592915,-0.338444,6.59515,0.184082,0.0364091,-0.219388,-2.85646,0.0592915,-0.201287,7.01421,-1.21306,0.0552934,-0.160608,-2.86092,0.0592915,-0.338958,7.51067,-0.313996,1.89195,-1.09499,2.87383,0.0592915,-0.198852,6.10258,-0.716242,1.79831,-0.868633,2.95298,0.0592915,
1.1211,-0.303762,7.08102,-0.561956,0.0771831,-0.122561,-2.2379,0.24652,-0.303762,7.08102,-0.561956,0.0771831,-0.122561,-2.2379,0.24652,-0.303762,7.08102,-0.561956,0.0771831,-0.122561,-2.2379,0.24652,-0.303762,7.08102,-0.561956,0.0771831,-0.122561,-2.2379,0.24652,-0.303762,7.08102,-0.561956,0.0771831,-0.122561,-2.2379,0.24652,-1.01921,7.01917,-0.642101,0.199225,-0.134404,1.66983,0.0592915,0.435759,7.16495,-0.467578,0.109802,-0.119577,1.68186,0.0592915,-0.373924,7.00045,0.173807,0.0889966,-0.0587953,-3.03516,0.0592915,-0.214075,7.18574,-1.28063,0.0684893,-0.249652,-3.0342,0.0592915,-0.361858,7.82265,-0.478555,1.79856,-0.812611,2.96721,0.0592915,-0.223583,6.36209,-0.636418,1.85543,-0.999389,2.92004,0.0592915,
