time,0_rod(payload_bars compound_0msTde).X,0_rod(payload_bars compound_0msTde).Y,0_rod(payload_bars compound_0msTde).Z,0_rod(payload_bars compound_0msTde).Euler1,0_rod(payload_bars compound_0msTde).Euler2,0_rod(payload_bars compound_0msTde).Euler3,0_rod(payload_bars compound_0msTde).mass,1_rod(payload_bars compound_0msTde).X,1_rod(payload_bars compound_0msTde).Y,1_rod(payload_bars compound_0msTde).Z,1_rod(payload_bars compound_0msTde).Euler1,1_rod(payload_bars compound_0msTde).Euler2,1_rod(payload_bars compound_0msTde).Euler3,1_rod(payload_bars compound_0msTde).mass,2_rod(payload_bars compound_0msTde).X,2_rod(payload_bars compound_0msTde).Y,2_rod(payload_bars compound_0msTde).Z,2_rod(payload_bars compound_0msTde).Euler1,2_rod(payload_bars compound_0msTde).Euler2,2_rod(payload_bars compound_0msTde).Euler3,2_rod(payload_bars compound_0msTde).mass,3_rod(payload_bars compound_0msTde).X,3_rod(payload_bars compound_0msTde).Y,3_rod(payload_bars compound_0msTde).Z,3_rod(payload_bars compound_0msTde).Euler1,3_rod(payload_bars compound_0msTde).Euler2,3_rod(payload_bars compound_0msTde).Euler3,3_rod(payload_bars compound_0msTde).mass,4_rod(payload_bars compound_0msTde).X,4_rod(payload_bars compound_0msTde).Y,4_rod(payload_bars compound_0msTde).Z,4_rod(payload_bars compound_0msTde).Euler1,4_rod(payload_bars compound_0msTde).Euler2,4_rod(payload_bars compound_0msTde).Euler3,4_rod(payload_bars compound_0msTde).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.424,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,122.841,443.954,17.6958,2.90358,0.575752,1.82686,0.199491,116.121,444.471,13.6729,3.0837,0.539806,1.91201,0.199491,118.247,444.192,15.9519,3.10288,0.586343,-2.7788,0.199491,119.636,442.575,12.7331,3.07198,0.506365,-2.82459,0.199491,118.653,441.818,14.4647,2.36852,-0.907998,-0.975621,0.199645,120.356,445.635,14.0049,2.40609,-0.920056,-1.01965,0.199491,
2.4341,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,123.317,444.622,17.7841,2.96328,0.569868,1.85673,0.199491,116.615,445.061,13.7058,3.08892,0.548882,1.91091,0.199491,118.73,444.808,16.0108,3.13416,0.633914,-2.76412,0.199491,120.168,443.194,12.7901,3.07502,0.489119,-2.82809,0.199491,119.172,442.427,14.5318,2.49632,-0.942094,-1.0709,0.199645,120.839,446.269,14.0659,2.48027,-0.934538,-1.07296,0.199491,
2.4442,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,123.791,445.279,17.8718,3.09716,0.539963,1.92576,0.199491,117.109,445.641,13.739,3.10471,0.55489,1.91525,0.199491,119.213,445.413,16.0685,3.1344,0.616166,-2.76751,0.199491,120.7,443.805,12.849,3.09685,0.521683,-2.82228,0.199491,119.692,443.029,14.5991,2.6159,-0.964205,-1.16087,0.199645,121.322,446.891,14.1265,2.56837,-0.950041,-1.13783,0.199491,
2.4543,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,124.263,445.925,17.9577,-3.05027,0.499273,1.99268,0.199491,117.606,446.209,13.7725,3.12744,0.55922,1.92321,0.199491,119.697,446.007,16.1263,3.11481,0.554696,-2.78174,0.199491,121.23,444.409,12.9111,3.13062,0.582141,-2.80941,0.199491,120.214,443.622,14.6655,2.58075,-0.943198,-1.12442,0.199645,121.805,447.502,14.186,2.57024,-0.940398,-1.13297,0.199491,
2.4644,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,124.734,446.563,18.0425,-2.98196,0.478505,2.02509,0.199491,118.105,446.768,13.8069,-3.13873,0.565253,1.92816,0.199491,120.18,446.59,16.1822,3.10119,0.503119,-2.79149,0.199491,121.758,445.004,12.9749,-3.1286,0.615633,-2.80148,0.199491,120.735,444.205,14.7321,2.46782,-0.893369,-1.02783,0.199645,122.288,448.101,14.2457,2.49787,-0.907772,-1.06881,0.199491,
2.4745,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,125.202,447.19,18.1269,-3.01692,0.501271,2.00902,0.199491,118.606,447.316,13.8424,-3.1311,0.573672,1.92812,0.199491,120.666,447.162,16.2357,3.11759,0.520792,-2.78592,0.199491,122.286,445.59,13.0392,-3.12581,0.598548,-2.80536,0.199491,121.257,444.78,14.7999,2.44251,-0.869792,-1.00223,0.199645,122.77,448.689,14.3055,2.46765,-0.885962,-1.03907,0.199491,
2.4846,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,125.666,447.804,18.207,3.13996,0.558104,1.94354,0.199491,119.109,447.857,13.8799,-3.12677,0.582974,1.92702,0.199491,121.153,447.727,16.2884,-3.12145,0.597263,-2.76489,0.199491,122.814,446.165,13.1055,-3.13438,0.551982,-2.81518,0.199491,121.782,445.345,14.8678,2.53932,-0.893997,-1.0706,0.199645,123.25,449.267,14.3663,2.52862,-0.896129,-1.08041,0.199491,
2.4947,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,126.129,448.409,18.286,3.01769,0.603498,1.87385,0.199491,119.614,448.387,13.918,-3.11749,0.590518,1.92846,0.199491,121.641,448.28,16.3402,-3.07816,0.663307,-2.74216,0.199491,123.34,446.731,13.1728,-3.13491,0.524132,-2.82046,0.199491,122.307,445.901,14.9357,2.65299,-0.917307,-1.15303,0.199645,123.73,449.833,14.4273,2.62065,-0.913425,-1.14618,0.199491,
2.5048,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,126.59,449.003,18.3644,2.98242,0.620934,1.85067,0.199491,120.12,448.905,13.9569,-3.0968,0.594414,1.93616,0.199491,122.131,448.822,16.3905,-3.06422,0.670549,-2.73691,0.199491,123.866,447.289,13.2418,-3.11483,0.548637,-2.81459,0.199491,122.831,446.45,15.0034,2.64899,-0.905049,-1.14234,0.199645,124.209,450.389,14.4882,2.64616,-0.910149,-1.15957,0.199491,
2.5149,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,127.051,449.587,18.4424,3.0395,0.615373,1.88085,0.199491,120.629,449.415,13.9967,-3.07229,0.597479,1.9461,0.199491,122.619,449.353,16.4398,-3.07698,0.627645,-2.74774,0.199491,124.389,447.837,13.3122,-3.07868,0.610155,-2.79975,0.199491,123.357,446.988,15.071,2.57102,-0.868661,-1.07543,0.199645,124.689,450.933,14.5484,2.59108,-0.88363,-1.10939,0.199491,
2.525,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,127.511,450.161,18.5189,-3.12242,0.58868,1.94702,0.199491,121.139,449.914,14.0363,-3.05194,0.60204,1.95388,0.199491,123.108,449.875,16.4886,-3.09475,0.5718,-2.76039,0.199491,124.911,448.377,13.3849,-3.04346,0.664246,-2.78441,0.199491,123.884,447.517,15.1383,2.51826,-0.836295,-1.02982,0.199645,125.169,451.466,14.6087,2.53422,-0.853017,-1.05923,0.199491,
2.5351,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,127.969,450.725,18.5945,-2.98369,0.5474,2.01999,0.199491,121.649,450.403,14.0771,-3.03971,0.608836,1.95718,0.199491,123.598,450.386,16.5367,-3.0995,0.540904,-2.76527,0.199491,125.433,448.906,13.4576,-3.02066,0.688845,-2.77563,0.199491,124.41,448.037,15.2059,2.52925,-0.827979,-1.03219,0.199645,125.649,451.99,14.6693,2.52615,-0.83829,-1.047,0.199491,
2.5452,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,128.426,451.279,18.6694,-2.87479,0.509848,2.0741,0.199491,122.161,450.882,14.1191,-3.03482,0.617585,1.95639,0.199491,124.089,450.886,16.5839,-3.08351,0.554333,-2.75912,0.199491,125.955,449.425,13.5294,-3.01305,0.682113,-2.77627,0.199491,124.934,448.548,15.2735,2.59072,-0.839254,-1.07153,0.199645,126.129,452.502,14.731,2.57785,-0.845811,-1.0793,0.199491,
2.5553,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,128.883,451.823,18.7439,-2.80694,0.487081,2.1064,0.199491,122.672,451.351,14.1609,-3.03031,0.626602,1.95533,0.199491,124.581,451.377,16.6309,-3.05587,0.590757,-2.7465,0.199491,126.477,449.934,13.6023,-3.01866,0.647461,-2.785,0.199491,125.459,449.05,15.3408,2.67657,-0.856431,-1.12913,0.199645,126.608,453.004,14.7928,2.66135,-0.862125,-1.13552,0.199491,
2.5654,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,129.341,452.356,18.8181,-2.77594,0.481773,2.12099,0.199491,123.185,451.809,14.2026,-3.0215,0.63467,1.95673,0.199491,125.073,451.857,16.6781,-3.02285,0.634559,-2.73029,0.199491,126.998,450.434,13.6767,-3.0281,0.602044,-2.79517,0.199491,125.985,449.542,15.4078,2.7506,-0.866646,-1.17811,0.199645,127.088,453.496,14.8535,2.74048,-0.87382,-1.18854,0.199491,
2.5755,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,129.798,452.878,18.8924,-2.78312,0.496954,2.11779,0.199491,123.698,452.258,14.2446,-3.00726,0.641005,1.96136,0.199491,125.564,452.327,16.7249,-2.98832,0.677248,-2.71234,0.199491,127.517,450.925,13.7513,-3.03247,0.565938,-2.80185,0.199491,126.511,450.025,15.475,2.77876,-0.863207,-1.19211,0.199645,127.568,453.979,14.9138,2.77857,-0.87331,-1.20978,0.199491,
2.5856,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,130.255,453.39,18.9666,-2.8228,0.529118,2.0981,0.199491,124.211,452.697,14.2874,-2.98851,0.645629,1.9688,0.199491,126.056,452.787,16.7711,-2.95897,0.707964,-2.6969,0.199491,128.036,451.405,13.8253,-3.02915,0.547228,-2.80411,0.199491,127.036,450.497,15.5425,2.75952,-0.847135,-1.17026,0.199645,128.048,454.451,14.9743,2.76777,-0.860572,-1.19327,0.199491,
2.5957,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,130.711,453.892,19.0407,-2.87992,0.567956,2.06747,0.199491,124.725,453.125,14.3304,-2.96739,0.649393,1.97777,0.199491,126.547,453.236,16.8175,-2.93389,0.729923,-2.68397,0.199491,128.556,451.876,13.8992,-3.01905,0.544738,-2.80254,0.199491,127.561,450.96,15.6101,2.71695,-0.823101,-1.13158,0.199645,128.528,454.914,15.0346,2.73815,-0.842139,-1.16287,0.199491,
2.6058,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,131.168,454.383,19.1143,-2.94394,0.60675,2.03038,0.199491,125.239,453.544,14.3731,-2.9454,0.652887,1.9874,0.199491,127.039,453.676,16.8642,-2.90892,0.750335,-2.67096,0.199491,129.075,452.336,13.9737,-3.00535,0.5508,-2.7989,0.199491,128.086,451.413,15.6776,2.67285,-0.796277,-1.09278,0.199645,129.008,455.367,15.0947,2.7079,-0.822205,-1.13275,0.199491,
2.6159,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,131.624,454.863,19.1876,-3.01165,0.643412,1.98837,0.199491,125.753,453.952,14.4159,-2.92346,0.656317,1.99713,0.199491,127.531,454.106,16.9115,-2.88449,0.768703,-2.65814,0.199491,129.594,452.787,14.0482,-2.99079,0.558695,-2.79474,0.199491,128.611,451.857,15.7451,2.63184,-0.7682,-1.05739,0.199645,129.489,455.81,15.1546,2.67928,-0.801425,-1.10452,0.199491,
2.626,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,132.08,455.334,19.2606,-3.07776,0.675806,1.94472,0.199491,126.267,454.35,14.4587,-2.90189,0.659774,2.00675,0.199491,128.024,454.526,16.9593,-2.86387,0.780865,-2.64778,0.199491,130.113,453.228,14.1226,-2.974,0.571447,-2.78916,0.199491,129.135,452.291,15.8124,2.60079,-0.742178,-1.0299,0.199645,129.97,456.242,15.2147,2.65388,-0.780504,-1.07937,0.199491,
2.6361,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,132.535,455.794,19.3334,-3.12978,0.700946,1.90784,0.199491,126.781,454.737,14.5015,-2.88242,0.663817,2.01524,0.199491,128.517,454.936,17.0072,-2.85463,0.777776,-2.64545,0.199491,130.633,453.658,14.1965,-2.95247,0.594068,-2.78059,0.199491,129.659,452.716,15.8798,2.59315,-0.725548,-1.01869,0.199645,130.45,456.665,15.2751,2.63877,-0.762557,-1.06202,0.199491,
2.6462,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,132.991,456.244,19.4061,3.12167,0.719182,1.88282,0.199491,127.296,455.115,14.5447,-2.86704,0.669369,2.02133,0.199491,129.01,455.336,17.0549,-2.85851,0.757052,-2.65213,0.199491,131.152,454.078,14.2704,-2.92382,0.630484,-2.76782,0.199491,130.183,453.131,15.9472,2.61183,-0.720899,-1.02504,0.199645,130.931,457.078,15.3353,2.64706,-0.7537,-1.06099,0.199491,
2.6563,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,133.447,456.685,19.4786,3.11238,0.731325,1.87198,0.199491,127.811,455.484,14.5879,-2.85471,0.676231,2.0256,0.199491,129.502,455.726,17.103,-2.8675,0.728452,-2.66189,0.199491,131.671,454.489,14.3445,-2.88846,0.677144,-2.75037,0.199491,130.707,453.536,16.0144,2.65535,-0.7272,-1.04768,0.199645,131.412,457.48,15.3957,2.67792,-0.753899,-1.07516,0.199491,
2.6664,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,133.903,457.115,19.5509,3.12192,0.739023,1.87356,0.199491,128.325,455.842,14.6312,-2.84435,0.683886,2.02867,0.199491,129.995,456.106,17.1512,-2.87792,0.696442,-2.67218,0.199491,132.19,454.889,14.4186,-2.84941,0.725765,-2.72949,0.199491,131.23,453.93,16.0818,2.71469,-0.739116,-1.0808,0.199645,131.893,457.873,15.4556,2.7169,-0.756951,-1.09472,0.199491,
2.6765,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,134.358,457.534,19.6231,-3.14017,0.744122,1.88293,0.199491,128.841,456.189,14.6747,-2.83515,0.691882,2.03103,0.199491,130.488,456.476,17.1994,-2.88757,0.664168,-2.68144,0.199491,132.709,455.279,14.4923,-2.80784,0.773145,-2.70576,0.199491,131.753,454.315,16.1495,2.77921,-0.751334,-1.11751,0.199645,132.374,458.256,15.5154,2.75736,-0.760064,-1.11509,0.199491,
2.6866,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,134.814,457.944,19.6952,-3.10441,0.745591,1.90231,0.199491,129.356,456.527,14.7183,-2.82634,0.69996,2.03315,0.199491,130.981,456.835,17.2477,-2.89442,0.63521,-2.68846,0.199491,133.228,455.66,14.5659,-2.76599,0.815564,-2.6808,0.199491,132.276,454.69,16.2174,2.84323,-0.761586,-1.15391,0.199645,132.854,458.63,15.5752,2.79871,-0.762994,-1.13588,0.199491,
2.6967,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,135.27,458.343,19.7672,-3.04617,0.740495,1.93704,0.199491,129.872,456.855,14.7619,-2.81706,0.707912,2.03558,0.199491,131.474,457.185,17.2961,-2.896,0.614286,-2.69206,0.199491,133.747,456.03,14.6395,-2.73316,0.841778,-2.66165,0.199491,132.799,455.055,16.2855,2.8961,-0.766924,-1.1826,0.199645,133.335,458.993,15.6348,2.83884,-0.765042,-1.15559,0.199491,
2.7068,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,135.726,458.732,19.8393,-2.96288,0.725875,1.98847,0.199491,130.387,457.172,14.8055,-2.80537,0.714985,2.03961,0.199491,131.966,457.525,17.3447,-2.88858,0.608451,-2.69031,0.199491,134.266,456.391,14.7129,-2.71763,0.844583,-2.65515,0.199491,133.321,455.41,16.3535,2.92317,-0.764164,-1.19324,0.199645,133.817,459.347,15.6944,2.86861,-0.763513,-1.16787,0.199491,
2.7169,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,136.182,459.112,19.9111,-2.86572,0.702292,2.0483,0.199491,130.903,457.48,14.8491,-2.79055,0.720835,2.04576,0.199491,132.459,457.854,17.3934,-2.87075,0.620091,-2.68246,0.199491,134.784,456.741,14.7862,-2.7168,0.828743,-2.65957,0.199491,133.843,455.755,16.4213,2.92447,-0.753992,-1.18595,0.199645,134.298,459.69,15.7543,2.88262,-0.757068,-1.16905,0.199491,
2.727,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,136.638,459.481,19.9827,-2.76668,0.672133,2.10799,0.199491,131.419,457.778,14.8929,-2.7742,0.726099,2.05302,0.199491,132.952,458.174,17.4425,-2.84709,0.640525,-2.67107,0.199491,135.303,457.081,14.8595,-2.72278,0.803423,-2.66864,0.199491,134.365,456.09,16.489,2.91111,-0.739249,-1.16874,0.199645,134.779,460.024,15.8142,2.88927,-0.748348,-1.16514,0.199491,
2.7371,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,137.094,459.841,20.0537,-2.67162,0.637459,2.16347,0.199491,131.935,458.065,14.9365,-2.75753,0.731264,2.06059,0.199491,133.445,458.483,17.4921,-2.82172,0.662428,-2.65846,0.199491,135.822,457.411,14.933,-2.73008,0.775173,-2.67812,0.199491,134.887,456.416,16.5567,2.89346,-0.722609,-1.1489,0.199645,135.261,460.347,15.874,2.89572,-0.739559,-1.16111,0.199491,
2.7472,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,137.549,460.189,20.1244,-2.58321,0.600161,2.21309,0.199491,132.451,458.342,14.9802,-2.74084,0.736436,2.06827,0.199491,133.938,458.783,17.542,-2.79459,0.685599,-2.64449,0.199491,136.341,457.732,15.0065,-2.73711,0.746131,-2.6869,0.199491,135.408,456.731,16.6243,2.87485,-0.704953,-1.12881,0.199645,135.742,460.661,15.9338,2.90187,-0.730681,-1.1569,0.199491,
2.7573,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,138.005,460.528,20.1949,-2.50464,0.563358,2.25533,0.199491,132.968,458.609,15.0241,-2.724,0.741522,2.0761,0.199491,134.431,459.073,17.5925,-2.76465,0.711,-2.62839,0.199491,136.86,458.042,15.08,-2.74326,0.71736,-2.69444,0.199491,135.93,457.037,16.6918,2.85506,-0.686103,-1.1084,0.199645,136.224,460.965,15.9932,2.90601,-0.721049,-1.15144,0.199491,
2.7674,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,138.46,460.856,20.2653,-2.43967,0.53156,2.28885,0.199491,133.485,458.866,15.0684,-2.70686,0.746485,2.0842,0.199491,134.923,459.353,17.6434,-2.73137,0.73879,-2.60981,0.199491,137.379,458.343,15.1536,-2.74604,0.693115,-2.6991,0.199491,136.451,457.333,16.7593,2.83785,-0.667477,-1.09003,0.199645,136.706,461.26,16.0517,2.90793,-0.710551,-1.14467,0.199491,
2.7775,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,138.915,461.173,20.3359,-2.39658,0.513717,2.31056,0.199491,134.001,459.112,15.1124,-2.68665,0.750087,2.09451,0.199491,135.416,459.623,17.6941,-2.69521,0.767804,-2.58883,0.199491,137.897,458.634,15.2271,-2.74153,0.680379,-2.69885,0.199491,136.972,457.619,16.8269,2.82885,-0.651679,-1.07714,0.199645,137.187,461.544,16.1107,2.90394,-0.697958,-1.13384,0.199491,
2.7876,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,139.371,461.481,20.4069,-2.38148,0.517504,2.31842,0.199491,134.519,459.349,15.1566,-2.6638,0.752386,2.10673,0.199491,135.909,459.882,17.7444,-2.66029,0.793032,-2.56809,0.199491,138.416,458.914,15.3002,-2.72529,0.686714,-2.69126,0.199491,137.492,457.894,16.8945,2.83442,-0.641907,-1.07324,0.199645,137.669,461.819,16.1695,2.89432,-0.683016,-1.11937,0.199491,
2.7977,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,139.827,461.778,20.4787,-2.39153,0.54141,2.31363,0.199491,135.036,459.575,15.2011,-2.64079,0.754382,2.11915,0.199491,136.402,460.132,17.7945,-2.63015,0.811279,-2.55052,0.199491,138.935,459.184,15.3729,-2.69747,0.710508,-2.67597,0.199491,138.012,458.16,16.9622,2.85769,-0.639813,-1.0799,0.199645,138.151,462.085,16.2281,2.88558,-0.668024,-1.10553,0.199491,
2.8078,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,140.284,462.065,20.5506,-2.41824,0.577645,2.29927,0.199491,135.554,459.791,15.2456,-2.61851,0.756569,2.13116,0.199491,136.895,460.371,17.8447,-2.60419,0.824156,-2.53582,0.199491,139.453,459.445,15.4455,-2.66218,0.743085,-2.65523,0.199491,138.532,458.417,17.0299,2.89004,-0.641515,-1.09172,0.199645,138.633,462.341,16.2864,2.88067,-0.654207,-1.0942,0.199491,
2.8179,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,140.74,462.342,20.6223,-2.45152,0.617268,2.27972,0.199491,136.072,459.997,15.2901,-2.59637,0.75874,2.14319,0.199491,137.387,460.6,17.895,-2.57886,0.835635,-2.52144,0.199491,139.972,459.696,15.5182,-2.62352,0.777078,-2.6316,0.199491,139.052,458.663,17.0976,2.92415,-0.643797,-1.10441,0.199645,139.114,462.587,16.3446,2.87796,-0.641066,-1.08436,0.199491,
2.828,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,141.196,462.609,20.6938,-2.48878,0.657593,2.25601,0.199491,136.59,460.193,15.3346,-2.57428,0.76082,2.1553,0.199491,137.88,460.82,17.9456,-2.55343,0.84654,-2.50688,0.199491,140.491,459.936,15.5911,-2.58259,0.810395,-2.60571,0.199491,139.571,458.899,17.1653,2.95838,-0.645988,-1.11701,0.199645,139.596,462.823,16.4028,2.87557,-0.62787,-1.07482,0.199491,
2.8381,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,141.652,462.866,20.7649,-2.53027,0.698055,2.22771,0.199491,137.108,460.379,15.3789,-2.55239,0.762891,2.16737,0.199491,138.372,461.03,17.9965,-2.52856,0.856373,-2.49263,0.199491,141.009,460.167,15.6641,-2.53969,0.842274,-2.57763,0.199491,140.09,459.125,17.233,2.99176,-0.647754,-1.12877,0.199645,140.078,463.049,16.461,2.87381,-0.614741,-1.0658,0.199491,
2.8482,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,142.108,463.112,20.8357,-2.5762,0.738088,2.19444,0.199491,137.627,460.555,15.4234,-2.53166,0.765474,2.17879,0.199491,138.865,461.229,18.0478,-2.50536,0.864311,-2.47958,0.199491,141.528,460.388,15.7372,-2.49599,0.87138,-2.54815,0.199491,140.61,459.341,17.3005,3.02151,-0.648074,-1.13805,0.199645,140.56,463.265,16.5191,2.87289,-0.60194,-1.05746,0.199491,
2.8583,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,142.564,463.348,20.9065,-2.62421,0.775857,2.15774,0.199491,138.146,460.72,15.468,-2.51389,0.769423,2.18819,0.199491,139.357,461.419,18.0997,-2.48662,0.868089,-2.46994,0.199491,142.047,460.599,15.8098,-2.4537,0.896045,-2.51898,0.199491,141.129,459.547,17.368,3.04335,-0.645476,-1.14244,0.199645,141.041,463.472,16.5769,2.87412,-0.589936,-1.05053,0.199491,
