time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_UEv9LJ).X,6_rod(payload_bars compound_UEv9LJ).Y,6_rod(payload_bars compound_UEv9LJ).Z,6_rod(payload_bars compound_UEv9LJ).Euler1,6_rod(payload_bars compound_UEv9LJ).Euler2,6_rod(payload_bars compound_UEv9LJ).Euler3,6_rod(payload_bars compound_UEv9LJ).mass,7_rod(payload_bars compound_UEv9LJ).X,7_rod(payload_bars compound_UEv9LJ).Y,7_rod(payload_bars compound_UEv9LJ).Z,7_rod(payload_bars compound_UEv9LJ).Euler1,7_rod(payload_bars compound_UEv9LJ).Euler2,7_rod(payload_bars compound_UEv9LJ).Euler3,7_rod(payload_bars compound_UEv9LJ).mass,8_rod(payload_bars compound_UEv9LJ).X,8_rod(payload_bars compound_UEv9LJ).Y,8_rod(payload_bars compound_UEv9LJ).Z,8_rod(payload_bars compound_UEv9LJ).Euler1,8_rod(payload_bars compound_UEv9LJ).Euler2,8_rod(payload_bars compound_UEv9LJ).Euler3,8_rod(payload_bars compound_UEv9LJ).mass,9_rod(payload_bars compound_UEv9LJ).X,9_rod(payload_bars compound_UEv9LJ).Y,9_rod(payload_bars compound_UEv9LJ).Z,9_rod(payload_bars compound_UEv9LJ).Euler1,9_rod(payload_bars compound_UEv9LJ).Euler2,9_rod(payload_bars compound_UEv9LJ).Euler3,9_rod(payload_bars compound_UEv9LJ).mass,10_rod(payload_bars compound_UEv9LJ).X,10_rod(payload_bars compound_UEv9LJ).Y,10_rod(payload_bars compound_UEv9LJ).Z,10_rod(payload_bars compound_UEv9LJ).Euler1,10_rod(payload_bars compound_UEv9LJ).Euler2,10_rod(payload_bars compound_UEv9LJ).Euler3,10_rod(payload_bars compound_UEv9LJ).mass,
4.1612,0.730871,2.08676,0.47613,-3.11002,0.630188,-0.788317,0.0199491,0.0675476,2.08858,-0.161107,2.37266,0.495067,-1.09606,0.0199491,0.233892,2.00287,0.0990322,3.01529,0.138795,0.286281,0.0199491,0.28697,2.36055,0.257131,3.12571,0.890955,0.838116,0.0199491,0.625714,2.43785,0.0578127,0.610513,0.540235,-1.2191,0.0199645,0.216299,1.96523,0.378259,0.0948715,0.831827,-1.43028,0.0199491,0.689699,1.92517,-0.224612,3.04872,-0.563811,1.62053,0.256021,0.689699,1.92517,-0.224612,3.04872,-0.563811,1.62053,0.256021,0.689699,1.92517,-0.224612,3.04872,-0.563811,1.62053,0.256021,0.689699,1.92517,-0.224612,3.04872,-0.563811,1.62053,0.256021,0.689699,1.92517,-0.224612,3.04872,-0.563811,1.62053,0.256021,
4.1713,0.730973,2.08677,0.476223,-3.10996,0.629993,-0.788276,0.0199491,0.0675184,2.08857,-0.160901,2.37283,0.494916,-1.09589,0.0199491,0.233914,2.00287,0.0992064,3.01531,0.138493,0.286346,0.0199491,0.287,2.36055,0.257293,3.12588,0.89082,0.83824,0.0199491,0.625721,2.43786,0.0578983,0.610747,0.540362,-1.21887,0.0199645,0.216375,1.96524,0.378436,0.0949106,0.832028,-1.43029,0.0199491,0.689671,1.92518,-0.224496,3.04869,-0.56404,1.62057,0.256021,0.689671,1.92518,-0.224496,3.04869,-0.56404,1.62057,0.256021,0.689671,1.92518,-0.224496,3.04869,-0.56404,1.62057,0.256021,0.689671,1.92518,-0.224496,3.04869,-0.56404,1.62057,0.256021,0.689671,1.92518,-0.224496,3.04869,-0.56404,1.62057,0.256021,
4.1814,0.731076,2.08679,0.476316,-3.1099,0.629797,-0.788234,0.0199491,0.0674896,2.08856,-0.160695,2.373,0.494766,-1.09572,0.0199491,0.233937,2.00287,0.099381,3.01533,0.13819,0.286411,0.0199491,0.28703,2.36054,0.257456,3.12604,0.890686,0.838365,0.0199491,0.625728,2.43787,0.0579845,0.610979,0.540489,-1.21864,0.0199645,0.216451,1.96525,0.378614,0.0949488,0.832229,-1.43031,0.0199491,0.689643,1.92518,-0.224379,3.04866,-0.56427,1.6206,0.256021,0.689643,1.92518,-0.224379,3.04866,-0.56427,1.6206,0.256021,0.689643,1.92518,-0.224379,3.04866,-0.56427,1.6206,0.256021,0.689643,1.92518,-0.224379,3.04866,-0.56427,1.6206,0.256021,0.689643,1.92518,-0.224379,3.04866,-0.56427,1.6206,0.256021,
4.1915,0.731179,2.0868,0.47641,-3.10985,0.629601,-0.788193,0.0199491,0.067461,2.08855,-0.160489,2.37317,0.494615,-1.09555,0.0199491,0.23396,2.00287,0.0995559,3.01535,0.137886,0.286475,0.0199491,0.28706,2.36053,0.257619,3.1262,0.890553,0.838491,0.0199491,0.625736,2.43788,0.0580712,0.611211,0.540617,-1.21842,0.0199645,0.216528,1.96525,0.378792,0.0949861,0.832431,-1.43032,0.0199491,0.689616,1.92519,-0.224263,3.04862,-0.564499,1.62064,0.256021,0.689616,1.92519,-0.224263,3.04862,-0.564499,1.62064,0.256021,0.689616,1.92519,-0.224263,3.04862,-0.564499,1.62064,0.256021,0.689616,1.92519,-0.224263,3.04862,-0.564499,1.62064,0.256021,0.689616,1.92519,-0.224263,3.04862,-0.564499,1.62064,0.256021,
4.2016,0.731283,2.08681,0.476504,-3.10979,0.629405,-0.788151,0.0199491,0.0674326,2.08853,-0.160282,2.37334,0.494465,-1.09538,0.0199491,0.233983,2.00287,0.0997311,3.01537,0.137582,0.28654,0.0199491,0.28709,2.36052,0.257783,3.12637,0.89042,0.838618,0.0199491,0.625744,2.43789,0.0581583,0.611443,0.540744,-1.21819,0.0199645,0.216605,1.96526,0.37897,0.0950227,0.832633,-1.43033,0.0199491,0.689589,1.92519,-0.224146,3.04859,-0.564728,1.62067,0.256021,0.689589,1.92519,-0.224146,3.04859,-0.564728,1.62067,0.256021,0.689589,1.92519,-0.224146,3.04859,-0.564728,1.62067,0.256021,0.689589,1.92519,-0.224146,3.04859,-0.564728,1.62067,0.256021,0.689589,1.92519,-0.224146,3.04859,-0.564728,1.62067,0.256021,
4.2117,0.731387,2.08683,0.476598,-3.10973,0.629208,-0.78811,0.0199491,0.0674046,2.08852,-0.160075,2.37351,0.494315,-1.09521,0.0199491,0.234007,2.00287,0.0999067,3.01539,0.137278,0.286605,0.0199491,0.287121,2.36051,0.257947,3.12654,0.890288,0.838746,0.0199491,0.625753,2.4379,0.058246,0.611674,0.540872,-1.21797,0.0199645,0.216683,1.96526,0.379149,0.0950586,0.832835,-1.43034,0.0199491,0.689562,1.9252,-0.224029,3.04856,-0.564958,1.62071,0.256021,0.689562,1.9252,-0.224029,3.04856,-0.564958,1.62071,0.256021,0.689562,1.9252,-0.224029,3.04856,-0.564958,1.62071,0.256021,0.689562,1.9252,-0.224029,3.04856,-0.564958,1.62071,0.256021,0.689562,1.9252,-0.224029,3.04856,-0.564958,1.62071,0.256021,
4.2218,0.731491,2.08684,0.476693,-3.10967,0.629011,-0.788069,0.0199491,0.0673768,2.08851,-0.159867,2.37367,0.494165,-1.09504,0.0199491,0.234031,2.00287,0.100083,3.01541,0.136973,0.286669,0.0199491,0.287152,2.3605,0.258111,3.12671,0.890156,0.838875,0.0199491,0.625762,2.43791,0.0583341,0.611905,0.541,-1.21774,0.0199645,0.216761,1.96527,0.379328,0.095094,0.833038,-1.43036,0.0199491,0.689536,1.9252,-0.223912,3.04853,-0.565187,1.62074,0.256021,0.689536,1.9252,-0.223912,3.04853,-0.565187,1.62074,0.256021,0.689536,1.9252,-0.223912,3.04853,-0.565187,1.62074,0.256021,0.689536,1.9252,-0.223912,3.04853,-0.565187,1.62074,0.256021,0.689536,1.9252,-0.223912,3.04853,-0.565187,1.62074,0.256021,
4.2319,0.731596,2.08685,0.476788,-3.10962,0.628814,-0.788028,0.0199491,0.0673493,2.0885,-0.159659,2.37384,0.494016,-1.09488,0.0199491,0.234055,2.00287,0.100259,3.01543,0.136668,0.286734,0.0199491,0.287183,2.36049,0.258277,3.12688,0.890024,0.839004,0.0199491,0.625771,2.43792,0.0584226,0.612136,0.541127,-1.21752,0.0199645,0.21684,1.96528,0.379507,0.0951288,0.83324,-1.43037,0.0199491,0.689509,1.92521,-0.223794,3.0485,-0.565417,1.62078,0.256021,0.689509,1.92521,-0.223794,3.0485,-0.565417,1.62078,0.256021,0.689509,1.92521,-0.223794,3.0485,-0.565417,1.62078,0.256021,0.689509,1.92521,-0.223794,3.0485,-0.565417,1.62078,0.256021,0.689509,1.92521,-0.223794,3.0485,-0.565417,1.62078,0.256021,
4.242,0.731701,2.08687,0.476883,-3.10956,0.628616,-0.787987,0.0199491,0.0673221,2.08849,-0.15945,2.37401,0.493866,-1.09471,0.0199491,0.23408,2.00286,0.100436,3.01545,0.136363,0.286798,0.0199491,0.287214,2.36048,0.258442,3.12705,0.889893,0.839134,0.0199491,0.625781,2.43793,0.0585116,0.612367,0.541255,-1.21729,0.0199645,0.216919,1.96528,0.379686,0.0951633,0.833444,-1.43039,0.0199491,0.689483,1.92522,-0.223676,3.04847,-0.565647,1.62081,0.256021,0.689483,1.92522,-0.223676,3.04847,-0.565647,1.62081,0.256021,0.689483,1.92522,-0.223676,3.04847,-0.565647,1.62081,0.256021,0.689483,1.92522,-0.223676,3.04847,-0.565647,1.62081,0.256021,0.689483,1.92522,-0.223676,3.04847,-0.565647,1.62081,0.256021,
4.2521,0.731806,2.08688,0.476979,-3.1095,0.628419,-0.787947,0.0199491,0.0672951,2.08848,-0.159241,2.37417,0.493716,-1.09454,0.0199491,0.234105,2.00286,0.100613,3.01547,0.136057,0.286863,0.0199491,0.287245,2.36047,0.258608,3.12722,0.889761,0.839264,0.0199491,0.625791,2.43794,0.058601,0.612597,0.541383,-1.21707,0.0199645,0.216998,1.96529,0.379866,0.0951973,0.833647,-1.4304,0.0199491,0.689458,1.92522,-0.223558,3.04844,-0.565877,1.62085,0.256021,0.689458,1.92522,-0.223558,3.04844,-0.565877,1.62085,0.256021,0.689458,1.92522,-0.223558,3.04844,-0.565877,1.62085,0.256021,0.689458,1.92522,-0.223558,3.04844,-0.565877,1.62085,0.256021,0.689458,1.92522,-0.223558,3.04844,-0.565877,1.62085,0.256021,
4.2622,0.731912,2.08689,0.477074,-3.10944,0.628221,-0.787906,0.0199491,0.0672685,2.08847,-0.159031,2.37434,0.493567,-1.09438,0.0199491,0.23413,2.00286,0.10079,3.01549,0.135751,0.286927,0.0199491,0.287277,2.36046,0.258775,3.12739,0.88963,0.839395,0.0199491,0.625801,2.43795,0.0586908,0.612828,0.541511,-1.21684,0.0199645,0.217078,1.9653,0.380047,0.0952311,0.83385,-1.43042,0.0199491,0.689432,1.92523,-0.223439,3.04841,-0.566107,1.62088,0.256021,0.689432,1.92523,-0.223439,3.04841,-0.566107,1.62088,0.256021,0.689432,1.92523,-0.223439,3.04841,-0.566107,1.62088,0.256021,0.689432,1.92523,-0.223439,3.04841,-0.566107,1.62088,0.256021,0.689432,1.92523,-0.223439,3.04841,-0.566107,1.62088,0.256021,
4.2723,0.732018,2.08691,0.477171,-3.10939,0.628022,-0.787865,0.0199491,0.0672421,2.08846,-0.158821,2.3745,0.493417,-1.09421,0.0199491,0.234156,2.00286,0.100968,3.01551,0.135444,0.286992,0.0199491,0.287309,2.36045,0.258942,3.12757,0.889499,0.839526,0.0199491,0.625812,2.43796,0.058781,0.613058,0.541639,-1.21661,0.0199645,0.217158,1.9653,0.380227,0.0952646,0.834054,-1.43043,0.0199491,0.689407,1.92523,-0.22332,3.04837,-0.566338,1.62092,0.256021,0.689407,1.92523,-0.22332,3.04837,-0.566338,1.62092,0.256021,0.689407,1.92523,-0.22332,3.04837,-0.566338,1.62092,0.256021,0.689407,1.92523,-0.22332,3.04837,-0.566338,1.62092,0.256021,0.689407,1.92523,-0.22332,3.04837,-0.566338,1.62092,0.256021,
4.2824,0.732124,2.08692,0.477267,-3.10933,0.627824,-0.787825,0.0199491,0.067216,2.08845,-0.15861,2.37467,0.493267,-1.09405,0.0199491,0.234182,2.00286,0.101146,3.01553,0.135138,0.287057,0.0199491,0.287342,2.36044,0.259109,3.12774,0.889368,0.839657,0.0199491,0.625822,2.43797,0.0588716,0.613288,0.541768,-1.21639,0.0199645,0.217239,1.96531,0.380408,0.0952978,0.834258,-1.43045,0.0199491,0.689382,1.92524,-0.223201,3.04834,-0.566568,1.62095,0.256021,0.689382,1.92524,-0.223201,3.04834,-0.566568,1.62095,0.256021,0.689382,1.92524,-0.223201,3.04834,-0.566568,1.62095,0.256021,0.689382,1.92524,-0.223201,3.04834,-0.566568,1.62095,0.256021,0.689382,1.92524,-0.223201,3.04834,-0.566568,1.62095,0.256021,
4.2925,0.732231,2.08693,0.477364,-3.10927,0.627625,-0.787784,0.0199491,0.0671901,2.08844,-0.158399,2.37483,0.493118,-1.09388,0.0199491,0.234208,2.00286,0.101324,3.01555,0.134831,0.287121,0.0199491,0.287374,2.36043,0.259277,3.12791,0.889236,0.839788,0.0199491,0.625834,2.43798,0.0589626,0.613519,0.541896,-1.21616,0.0199645,0.21732,1.96532,0.380589,0.0953309,0.834462,-1.43046,0.0199491,0.689357,1.92524,-0.223081,3.04831,-0.566799,1.62099,0.256021,0.689357,1.92524,-0.223081,3.04831,-0.566799,1.62099,0.256021,0.689357,1.92524,-0.223081,3.04831,-0.566799,1.62099,0.256021,0.689357,1.92524,-0.223081,3.04831,-0.566799,1.62099,0.256021,0.689357,1.92524,-0.223081,3.04831,-0.566799,1.62099,0.256021,
4.3026,0.732338,2.08695,0.477461,-3.10921,0.627426,-0.787744,0.0199491,0.0671646,2.08842,-0.158188,2.375,0.492968,-1.09371,0.0199491,0.234234,2.00286,0.101503,3.01557,0.134523,0.287186,0.0199491,0.287407,2.36042,0.259446,3.12808,0.889105,0.839919,0.0199491,0.625845,2.43799,0.059054,0.613749,0.542024,-1.21594,0.0199645,0.217401,1.96532,0.380771,0.0953638,0.834667,-1.43048,0.0199491,0.689333,1.92525,-0.222961,3.04828,-0.56703,1.62102,0.256021,0.689333,1.92525,-0.222961,3.04828,-0.56703,1.62102,0.256021,0.689333,1.92525,-0.222961,3.04828,-0.56703,1.62102,0.256021,0.689333,1.92525,-0.222961,3.04828,-0.56703,1.62102,0.256021,0.689333,1.92525,-0.222961,3.04828,-0.56703,1.62102,0.256021,
4.3127,0.732445,2.08696,0.477558,-3.10915,0.627227,-0.787703,0.0199491,0.0671393,2.08841,-0.157976,2.37516,0.492818,-1.09355,0.0199491,0.234261,2.00286,0.101682,3.01559,0.134216,0.28725,0.0199491,0.28744,2.36041,0.259615,3.12826,0.888974,0.840051,0.0199491,0.625857,2.43799,0.0591458,0.61398,0.542152,-1.21571,0.0199645,0.217483,1.96533,0.380953,0.0953965,0.834871,-1.43049,0.0199491,0.689308,1.92525,-0.222841,3.04825,-0.567261,1.62106,0.256021,0.689308,1.92525,-0.222841,3.04825,-0.567261,1.62106,0.256021,0.689308,1.92525,-0.222841,3.04825,-0.567261,1.62106,0.256021,0.689308,1.92525,-0.222841,3.04825,-0.567261,1.62106,0.256021,0.689308,1.92525,-0.222841,3.04825,-0.567261,1.62106,0.256021,
4.3228,0.732542,2.08697,0.477657,-3.10915,0.627085,-0.787699,0.0199491,0.0671128,2.0884,-0.157774,2.37529,0.492691,-1.09341,0.0199491,0.234279,2.00285,0.101851,3.0156,0.133935,0.287306,0.0199491,0.287463,2.36039,0.259777,3.12841,0.888851,0.840169,0.0199491,0.625867,2.438,0.0592338,0.61419,0.542279,-1.2155,0.0199645,0.217549,1.96533,0.381124,0.0954531,0.835056,-1.43048,0.0199491,0.689285,1.92526,-0.222723,3.04822,-0.567483,1.62109,0.256021,0.689285,1.92526,-0.222723,3.04822,-0.567483,1.62109,0.256021,0.689285,1.92526,-0.222723,3.04822,-0.567483,1.62109,0.256021,0.689285,1.92526,-0.222723,3.04822,-0.567483,1.62109,0.256021,0.689285,1.92526,-0.222723,3.04822,-0.567483,1.62109,0.256021,
4.3329,0.732632,2.08698,0.477736,-3.10901,0.626857,-0.787602,0.0199491,0.0670824,2.08838,-0.157589,2.37551,0.49255,-1.09323,0.0199491,0.234296,2.00285,0.102014,3.01564,0.133678,0.287395,0.0199491,0.287479,2.36038,0.25992,3.12866,0.888774,0.840373,0.0199491,0.625866,2.438,0.0593107,0.614385,0.542393,-1.21531,0.0199645,0.217615,1.96534,0.381289,0.0954432,0.835258,-1.43055,0.0199491,0.689259,1.92526,-0.222616,3.04821,-0.567687,1.62111,0.256021,0.689259,1.92526,-0.222616,3.04821,-0.567687,1.62111,0.256021,0.689259,1.92526,-0.222616,3.04821,-0.567687,1.62111,0.256021,0.689259,1.92526,-0.222616,3.04821,-0.567687,1.62111,0.256021,0.689259,1.92526,-0.222616,3.04821,-0.567687,1.62111,0.256021,
4.343,0.732714,2.087,0.477812,-3.10893,0.626676,-0.787536,0.0199491,0.0670508,2.08836,-0.157409,2.37572,0.492412,-1.09305,0.0199491,0.234311,2.00285,0.102172,3.01567,0.133383,0.287487,0.0199491,0.287495,2.36037,0.260056,3.12893,0.888703,0.840595,0.0199491,0.625862,2.43801,0.0593814,0.614581,0.542501,-1.21512,0.0199645,0.21768,1.96535,0.381453,0.0954255,0.835449,-1.43063,0.0199491,0.689231,1.92526,-0.222515,3.04819,-0.567884,1.62114,0.256021,0.689231,1.92526,-0.222515,3.04819,-0.567884,1.62114,0.256021,0.689231,1.92526,-0.222515,3.04819,-0.567884,1.62114,0.256021,0.689231,1.92526,-0.222515,3.04819,-0.567884,1.62114,0.256021,0.689231,1.92526,-0.222515,3.04819,-0.567884,1.62114,0.256021,
4.3531,0.732794,2.08702,0.477887,-3.10884,0.626482,-0.787464,0.0199491,0.0670177,2.08834,-0.157231,2.37594,0.492272,-1.09287,0.0199491,0.234325,2.00285,0.102329,3.0157,0.133096,0.287582,0.0199491,0.287508,2.36036,0.260191,3.1292,0.888633,0.840812,0.0199491,0.625857,2.43801,0.0594518,0.614773,0.542609,-1.21493,0.0199645,0.217743,1.96536,0.381614,0.0954392,0.835639,-1.43068,0.0199491,0.689202,1.92526,-0.222417,3.04817,-0.56808,1.62116,0.256021,0.689202,1.92526,-0.222417,3.04817,-0.56808,1.62116,0.256021,0.689202,1.92526,-0.222417,3.04817,-0.56808,1.62116,0.256021,0.689202,1.92526,-0.222417,3.04817,-0.56808,1.62116,0.256021,0.689202,1.92526,-0.222417,3.04817,-0.56808,1.62116,0.256021,
4.3632,0.732874,2.08704,0.477963,-3.10876,0.626295,-0.787401,0.0199491,0.0669841,2.08832,-0.157051,2.37615,0.492132,-1.09269,0.0199491,0.234339,2.00284,0.102485,3.01574,0.132803,0.287676,0.0199491,0.28752,2.36035,0.260328,3.12947,0.888564,0.841026,0.0199491,0.625853,2.43801,0.0595235,0.61496,0.542719,-1.21474,0.0199645,0.217806,1.96536,0.381776,0.095461,0.835827,-1.43072,0.0199491,0.689172,1.92526,-0.222318,3.04816,-0.568278,1.62119,0.256021,0.689172,1.92526,-0.222318,3.04816,-0.568278,1.62119,0.256021,0.689172,1.92526,-0.222318,3.04816,-0.568278,1.62119,0.256021,0.689172,1.92526,-0.222318,3.04816,-0.568278,1.62119,0.256021,0.689172,1.92526,-0.222318,3.04816,-0.568278,1.62119,0.256021,
4.3733,0.732954,2.08705,0.47804,-3.10868,0.626104,-0.787338,0.0199491,0.06695,2.0883,-0.156869,2.37636,0.491991,-1.09251,0.0199491,0.234352,2.00284,0.102642,3.01577,0.13251,0.287769,0.0199491,0.287533,2.36034,0.260465,3.12974,0.888495,0.841239,0.0199491,0.625849,2.43801,0.0595965,0.615143,0.542831,-1.21456,0.0199645,0.217869,1.96537,0.381938,0.0954887,0.836014,-1.43076,0.0199491,0.689141,1.92527,-0.222219,3.04814,-0.568476,1.62121,0.256021,0.689141,1.92527,-0.222219,3.04814,-0.568476,1.62121,0.256021,0.689141,1.92527,-0.222219,3.04814,-0.568476,1.62121,0.256021,0.689141,1.92527,-0.222219,3.04814,-0.568476,1.62121,0.256021,0.689141,1.92527,-0.222219,3.04814,-0.568476,1.62121,0.256021,
4.3834,0.733034,2.08707,0.478117,-3.1086,0.625914,-0.787277,0.0199491,0.0669157,2.08828,-0.156687,2.37657,0.491851,-1.09233,0.0199491,0.234365,2.00284,0.102799,3.0158,0.132215,0.287862,0.0199491,0.287545,2.36033,0.260604,3.13,0.888427,0.841453,0.0199491,0.625846,2.43802,0.0596704,0.615324,0.542944,-1.21437,0.0199645,0.217932,1.96537,0.382101,0.095517,0.836201,-1.4308,0.0199491,0.68911,1.92527,-0.222121,3.04812,-0.568674,1.62124,0.256021,0.68911,1.92527,-0.222121,3.04812,-0.568674,1.62124,0.256021,0.68911,1.92527,-0.222121,3.04812,-0.568674,1.62124,0.256021,0.68911,1.92527,-0.222121,3.04812,-0.568674,1.62124,0.256021,0.68911,1.92527,-0.222121,3.04812,-0.568674,1.62124,0.256021,
4.3935,0.733113,2.08708,0.478195,-3.10852,0.625723,-0.787216,0.0199491,0.0668814,2.08827,-0.156504,2.37678,0.491711,-1.09216,0.0199491,0.234379,2.00284,0.102956,3.01583,0.131918,0.287954,0.0199491,0.287557,2.36032,0.260743,3.13027,0.888361,0.841668,0.0199491,0.625843,2.43802,0.0597448,0.615503,0.543057,-1.21419,0.0199645,0.217995,1.96538,0.382264,0.0955454,0.836389,-1.43084,0.0199491,0.689079,1.92527,-0.222022,3.04811,-0.568873,1.62126,0.256021,0.689079,1.92527,-0.222022,3.04811,-0.568873,1.62126,0.256021,0.689079,1.92527,-0.222022,3.04811,-0.568873,1.62126,0.256021,0.689079,1.92527,-0.222022,3.04811,-0.568873,1.62126,0.256021,0.689079,1.92527,-0.222022,3.04811,-0.568873,1.62126,0.256021,
4.4036,0.733193,2.0871,0.478272,-3.10844,0.625531,-0.787155,0.0199491,0.0668469,2.08825,-0.156322,2.37699,0.49157,-1.09198,0.0199491,0.234392,2.00283,0.103113,3.01587,0.13162,0.288047,0.0199491,0.287568,2.3603,0.260882,3.13055,0.888296,0.841885,0.0199491,0.62584,2.43802,0.0598194,0.615682,0.543171,-1.21401,0.0199645,0.218058,1.96539,0.382428,0.0955734,0.836576,-1.43088,0.0199491,0.689048,1.92527,-0.221923,3.04809,-0.569072,1.62129,0.256021,0.689048,1.92527,-0.221923,3.04809,-0.569072,1.62129,0.256021,0.689048,1.92527,-0.221923,3.04809,-0.569072,1.62129,0.256021,0.689048,1.92527,-0.221923,3.04809,-0.569072,1.62129,0.256021,0.689048,1.92527,-0.221923,3.04809,-0.569072,1.62129,0.256021,
4.4137,0.733272,2.08711,0.478349,-3.10836,0.625339,-0.787095,0.0199491,0.0668123,2.08823,-0.156139,2.3772,0.491429,-1.0918,0.0199491,0.234405,2.00283,0.10327,3.0159,0.131321,0.28814,0.0199491,0.28758,2.36029,0.261021,3.13082,0.888231,0.842103,0.0199491,0.625837,2.43803,0.0598942,0.61586,0.543284,-1.21383,0.0199645,0.218122,1.96539,0.382591,0.0956011,0.836764,-1.43091,0.0199491,0.689017,1.92527,-0.221825,3.04807,-0.569271,1.62131,0.256021,0.689017,1.92527,-0.221825,3.04807,-0.569271,1.62131,0.256021,0.689017,1.92527,-0.221825,3.04807,-0.569271,1.62131,0.256021,0.689017,1.92527,-0.221825,3.04807,-0.569271,1.62131,0.256021,0.689017,1.92527,-0.221825,3.04807,-0.569271,1.62131,0.256021,
4.4238,0.733351,2.08713,0.478427,-3.10828,0.625147,-0.787035,0.0199491,0.0667776,2.08821,-0.155956,2.37741,0.491288,-1.09162,0.0199491,0.234419,2.00283,0.103428,3.01593,0.131021,0.288233,0.0199491,0.287592,2.36028,0.26116,3.1311,0.888168,0.842322,0.0199491,0.625835,2.43803,0.0599692,0.616038,0.543398,-1.21365,0.0199645,0.218185,1.9654,0.382754,0.0956286,0.836952,-1.43095,0.0199491,0.688986,1.92527,-0.221727,3.04805,-0.56947,1.62134,0.256021,0.688986,1.92527,-0.221727,3.04805,-0.56947,1.62134,0.256021,0.688986,1.92527,-0.221727,3.04805,-0.56947,1.62134,0.256021,0.688986,1.92527,-0.221727,3.04805,-0.56947,1.62134,0.256021,0.688986,1.92527,-0.221727,3.04805,-0.56947,1.62134,0.256021,
4.4339,0.733431,2.08714,0.478504,-3.10819,0.624951,-0.786974,0.0199491,0.066742,2.08819,-0.155773,2.37759,0.491153,-1.09145,0.0199491,0.234432,2.00282,0.103585,3.01596,0.130715,0.288326,0.0199491,0.287604,2.36027,0.2613,3.13138,0.888108,0.842546,0.0199491,0.625833,2.43803,0.0600459,0.616209,0.543514,-1.21347,0.0199645,0.218249,1.9654,0.382918,0.0956603,0.83714,-1.43099,0.0199491,0.688954,1.92528,-0.221629,3.04804,-0.56967,1.62136,0.256021,0.688954,1.92528,-0.221629,3.04804,-0.56967,1.62136,0.256021,0.688954,1.92528,-0.221629,3.04804,-0.56967,1.62136,0.256021,0.688954,1.92528,-0.221629,3.04804,-0.56967,1.62136,0.256021,0.688954,1.92528,-0.221629,3.04804,-0.56967,1.62136,0.256021,
4.444,0.733508,2.08715,0.478593,-3.10824,0.624846,-0.786995,0.0199491,0.0667093,2.0882,-0.155591,2.3775,0.491123,-1.09142,0.0199491,0.234441,2.00282,0.103743,3.01595,0.130379,0.288385,0.0199491,0.287605,2.36024,0.261451,3.13164,0.888029,0.842752,0.0199491,0.625833,2.43804,0.0601218,0.616415,0.543633,-1.21326,0.0199645,0.218305,1.9654,0.383083,0.0958035,0.837283,-1.43089,0.0199491,0.688921,1.92528,-0.221526,3.04801,-0.569884,1.62139,0.256021,0.688921,1.92528,-0.221526,3.04801,-0.569884,1.62139,0.256021,0.688921,1.92528,-0.221526,3.04801,-0.569884,1.62139,0.256021,0.688921,1.92528,-0.221526,3.04801,-0.569884,1.62139,0.256021,0.688921,1.92528,-0.221526,3.04801,-0.569884,1.62139,0.256021,
4.4541,0.733594,2.08717,0.47867,-3.10806,0.624587,-0.786887,0.0199491,0.0666735,2.08818,-0.155401,2.3777,0.490986,-1.09125,0.0199491,0.234456,2.00282,0.103905,3.016,0.130117,0.288481,0.0199491,0.287614,2.36023,0.261597,3.13192,0.887957,0.842978,0.0199491,0.625827,2.43804,0.0601992,0.616599,0.543751,-1.21307,0.0199645,0.218371,1.96541,0.383248,0.095819,0.837491,-1.43095,0.0199491,0.688889,1.92528,-0.221422,3.048,-0.570089,1.62142,0.256021,0.688889,1.92528,-0.221422,3.048,-0.570089,1.62142,0.256021,0.688889,1.92528,-0.221422,3.048,-0.570089,1.62142,0.256021,0.688889,1.92528,-0.221422,3.048,-0.570089,1.62142,0.256021,0.688889,1.92528,-0.221422,3.048,-0.570089,1.62142,0.256021,
