time,0_rod(payload_bars compound_4642aL).X,0_rod(payload_bars compound_4642aL).Y,0_rod(payload_bars compound_4642aL).Z,0_rod(payload_bars compound_4642aL).Euler1,0_rod(payload_bars compound_4642aL).Euler2,0_rod(payload_bars compound_4642aL).Euler3,0_rod(payload_bars compound_4642aL).mass,1_rod(payload_bars compound_4642aL).X,1_rod(payload_bars compound_4642aL).Y,1_rod(payload_bars compound_4642aL).Z,1_rod(payload_bars compound_4642aL).Euler1,1_rod(payload_bars compound_4642aL).Euler2,1_rod(payload_bars compound_4642aL).Euler3,1_rod(payload_bars compound_4642aL).mass,2_rod(payload_bars compound_4642aL).X,2_rod(payload_bars compound_4642aL).Y,2_rod(payload_bars compound_4642aL).Z,2_rod(payload_bars compound_4642aL).Euler1,2_rod(payload_bars compound_4642aL).Euler2,2_rod(payload_bars compound_4642aL).Euler3,2_rod(payload_bars compound_4642aL).mass,3_rod(payload_bars compound_4642aL).X,3_rod(payload_bars compound_4642aL).Y,3_rod(payload_bars compound_4642aL).Z,3_rod(payload_bars compound_4642aL).Euler1,3_rod(payload_bars compound_4642aL).Euler2,3_rod(payload_bars compound_4642aL).Euler3,3_rod(payload_bars compound_4642aL).mass,4_rod(payload_bars compound_4642aL).X,4_rod(payload_bars compound_4642aL).Y,4_rod(payload_bars compound_4642aL).Z,4_rod(payload_bars compound_4642aL).Euler1,4_rod(payload_bars compound_4642aL).Euler2,4_rod(payload_bars compound_4642aL).Euler3,4_rod(payload_bars compound_4642aL).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
8.1305,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.81324,5.7587,24.6411,1.57875,1.47744,2.14229,0.199491,-5.56347,5.90618,17.5329,1.80704,1.51203,2.31567,0.199491,-5.80161,6.51898,20.2076,1.51213,1.52762,-2.65261,0.199491,-7.55585,3.80699,19.7187,-2.62676,1.5275,-0.596008,0.199491,-8.10938,5.59346,20.0351,1.83194,-0.0067748,-1.609,0.199645,-4.82658,3.86911,20.7798,1.82298,-0.0268716,-1.61036,0.199491,
8.1406,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.81433,5.75953,24.6392,1.61731,1.47554,2.18044,0.199491,-5.56272,5.90582,17.5322,1.7875,1.51321,2.29634,0.199491,-5.80171,6.51803,20.2044,1.42245,1.52015,-2.74227,0.199491,-7.55488,3.8096,19.7157,-2.63416,1.52904,-0.602798,0.199491,-8.10809,5.59294,20.0313,1.83089,-0.00636209,-1.60948,0.199645,-4.82669,3.86957,20.7792,1.82278,-0.0266111,-1.61041,0.199491,
8.1507,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.81514,5.76012,24.6382,1.64746,1.47379,2.21026,0.199491,-5.56243,5.90569,17.5316,1.75531,1.51486,2.26426,0.199491,-5.80188,6.51752,20.2027,1.32299,1.50533,-2.84168,0.199491,-7.55448,3.81091,19.714,-2.65004,1.53059,-0.618369,0.199491,-8.1075,5.59264,20.029,1.83247,-0.00605334,-1.60975,0.199645,-4.82677,3.86993,20.7789,1.82205,-0.0264678,-1.61044,0.199491,
8.1608,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.81556,5.76039,24.6381,1.66013,1.47293,2.22278,0.199491,-5.56258,5.90578,17.5314,1.71734,1.51651,2.22631,0.199491,-5.80221,6.51761,20.2023,1.37415,1.51479,-2.79067,0.199491,-7.55462,3.81098,19.7136,-2.64796,1.53062,-0.61628,0.199491,-8.10764,5.59265,20.0285,1.83227,-0.00601444,-1.60981,0.199645,-4.82686,3.87018,20.7789,1.82276,-0.0264025,-1.61047,0.199491,
8.1709,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.81553,5.76033,24.6388,1.66389,1.47246,2.22652,0.199491,-5.56318,5.9061,17.5316,1.72093,1.51635,2.22976,0.199491,-5.80256,6.51833,20.2032,1.49889,1.52831,-2.66612,0.199491,-7.55524,3.80992,19.7146,-2.63423,1.52947,-0.602807,0.199491,-8.10849,5.59288,20.0297,1.83098,-0.00620284,-1.60964,0.199645,-4.82697,3.87026,20.779,1.8244,-0.0264195,-1.61049,0.199491,
8.181,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.81514,5.75997,24.6404,1.66414,1.47203,2.22686,0.199491,-5.56419,5.90663,17.5318,1.74711,1.5152,2.25567,0.199491,-5.80279,6.51946,20.2057,1.40985,1.51802,-2.75511,0.199491,-7.55635,3.80774,19.717,-2.63473,1.52869,-0.603809,0.199491,-8.11001,5.59327,20.0327,1.83244,-0.00647978,-1.60926,0.199645,-4.82695,3.87009,20.7795,1.82432,-0.0265935,-1.61045,0.199491,
8.1911,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.81442,5.75931,24.643,1.66792,1.47109,2.23077,0.199491,-5.56554,5.90733,17.5323,1.76745,1.51418,2.27567,0.199491,-5.80293,6.52112,20.2098,1.33956,1.5047,-2.82532,0.199491,-7.55803,3.80437,19.7206,-2.6574,1.52885,-0.627237,0.199491,-8.11222,5.59393,20.0372,1.83342,-0.00696343,-1.60868,0.199645,-4.82686,3.86974,20.7803,1.82295,-0.0269108,-1.61038,0.199491,
8.2012,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.81342,5.75838,24.6467,1.68259,1.46902,2.2456,0.199491,-5.56721,5.90819,17.533,1.79718,1.51258,2.30497,0.199491,-5.80318,6.52351,20.2149,1.42132,1.5155,-2.74368,0.199491,-7.56028,3.79983,19.7255,-2.69984,1.52968,-0.670685,0.199491,-8.11524,5.59493,20.0433,1.83243,-0.00767217,-1.60793,0.199645,-4.82684,3.86929,20.7815,1.8231,-0.0272624,-1.61033,0.199491,
8.2113,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.81224,5.75726,24.6512,1.70013,1.46641,2.26332,0.199491,-5.56937,5.9093,17.5338,1.84652,1.50968,2.35374,0.199491,-5.80351,6.52655,20.2214,1.56404,1.52707,-2.60113,0.199491,-7.56303,3.7942,19.7316,-2.76104,1.53087,-0.733131,0.199491,-8.11902,5.59612,20.0509,1.83335,-0.00846475,-1.60701,0.199645,-4.82687,3.86877,20.783,1.82405,-0.0276614,-1.61029,0.199491,
8.2214,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.811,5.75603,24.6565,1.71096,1.4641,2.27436,0.199491,-5.57213,5.91072,17.5348,1.89273,1.50656,2.39925,0.199491,-5.80396,6.53004,20.2291,1.47304,1.51605,-2.69211,0.199491,-7.56627,3.78753,19.7388,-2.8336,1.53189,-0.807151,0.199491,-8.12352,5.59739,20.0598,1.83518,-0.00939467,-1.60591,0.199645,-4.82679,3.86813,20.7847,1.8232,-0.0282094,-1.61019,0.199491,
8.2315,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80975,5.75472,24.6623,1.71182,1.46247,2.27549,0.199491,-5.57551,5.91247,17.5357,1.9318,1.50352,2.43746,0.199491,-5.80464,6.53407,20.2379,1.40691,1.50324,-2.75827,0.199491,-7.56998,3.77977,19.747,-2.90406,1.53224,-0.879328,0.199491,-8.12879,5.59879,20.07,1.83518,-0.0105408,-1.60462,0.199645,-4.82673,3.86751,20.7865,1.82231,-0.0288369,-1.61008,0.199491,
8.2416,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80851,5.75334,24.6688,1.70991,1.46091,2.27386,0.199491,-5.57945,5.91451,17.5368,1.96535,1.50057,2.47005,0.199491,-5.8057,6.53878,20.2475,1.50664,1.51281,-2.6589,0.199491,-7.57415,3.77095,19.756,-2.96355,1.53183,-0.94078,0.199491,-8.13485,5.60035,20.0813,1.8361,-0.0117794,-1.60321,0.199645,-4.82677,3.86696,20.7884,1.82446,-0.0294221,-1.61003,0.199491,
8.2517,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80736,5.75192,24.676,1.70614,1.45935,2.27036,0.199491,-5.58396,5.91684,17.5378,1.99523,1.49767,2.49883,0.199491,-5.80696,6.54411,20.2579,1.68224,1.52384,-2.48381,0.199491,-7.5787,3.76121,19.7658,-3.02693,1.53123,-1.00631,0.199491,-8.14164,5.602,20.0937,1.8384,-0.0130937,-1.60167,0.199645,-4.82684,3.86642,20.7905,1.82743,-0.0300299,-1.61001,0.199491,
8.2618,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80634,5.75049,24.6837,1.70204,1.45768,2.2665,0.199491,-5.58894,5.91943,17.5387,2.02173,1.4949,2.52414,0.199491,-5.80827,6.54989,20.2692,1.60527,1.51498,-2.56105,0.199491,-7.58358,3.75065,19.7763,-3.10838,1.53075,-1.09007,0.199491,-8.14908,5.60366,20.1069,1.8393,-0.014552,-1.60001,0.199645,-4.82681,3.86579,20.7928,1.82772,-0.0307769,-1.60991,0.199491,
8.2719,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80535,5.74901,24.692,1.70241,1.45546,2.2671,0.199491,-5.59431,5.92221,17.5395,2.04887,1.49184,2.54999,0.199491,-5.80961,6.55615,20.2813,1.51138,1.501,-2.65516,0.199491,-7.58873,3.73937,19.7875,3.0749,1.53024,-1.19242,0.199491,-8.1571,5.60538,20.1209,1.84023,-0.0160914,-1.59825,0.199645,-4.82675,3.86511,20.7952,1.82751,-0.0315774,-1.60981,0.199491,
8.282,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80431,5.74742,24.7008,1.70411,1.45297,2.26901,0.199491,-5.59995,5.92513,17.5403,2.07381,1.48876,2.57359,0.199491,-5.81106,6.56287,20.2938,1.59629,1.50652,-2.57082,0.199491,-7.59411,3.72745,19.7992,2.97499,1.52924,-1.29491,0.199491,-8.16559,5.60716,20.1356,1.8428,-0.0176579,-1.59644,0.199645,-4.82671,3.8644,20.7978,1.82974,-0.0323276,-1.60977,0.199491,
8.2921,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80322,5.74574,24.71,1.70525,1.45043,2.27039,0.199491,-5.60584,5.92816,17.5412,2.09704,1.48562,2.59541,0.199491,-5.81257,6.5699,20.3068,1.80561,1.51827,-2.36227,0.199491,-7.59964,3.715,19.8114,2.88315,1.52773,-1.38943,0.199491,-8.17446,5.60899,20.151,1.84438,-0.0193164,-1.59456,0.199645,-4.82669,3.86368,20.8004,1.83203,-0.033118,-1.60973,0.199491,
8.3022,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80213,5.74401,24.7194,1.70393,1.44808,2.26932,0.199491,-5.61198,5.9313,17.5422,2.12171,1.482,2.61862,0.199491,-5.81409,6.57702,20.3203,1.78394,1.51377,-2.38439,0.199491,-7.60525,3.70216,19.8239,2.79067,1.52581,-1.48465,0.199491,-8.18363,5.61077,20.167,1.84508,-0.0210429,-1.5926,0.199645,-4.82661,3.86289,20.8032,1.83221,-0.0340152,-1.60962,0.199491,
8.3123,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.8011,5.74226,24.729,1.70069,1.44587,2.26634,0.199491,-5.61836,5.93454,17.5432,2.1484,1.4777,2.64378,0.199491,-5.81563,6.58422,20.3342,1.64438,1.49914,-2.52417,0.199491,-7.61085,3.68901,19.8367,2.70139,1.52347,-1.57671,0.199491,-8.19298,5.61244,20.1833,1.84748,-0.0227719,-1.59065,0.199645,-4.82653,3.86208,20.806,1.8328,-0.0349126,-1.60953,0.199491,
8.3224,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80011,5.7405,24.7387,1.69721,1.44366,2.2631,0.199491,-5.62493,5.93785,17.5443,2.17346,1.47319,2.66727,0.199491,-5.81732,6.59155,20.3482,1.68191,1.49882,-2.48725,0.199491,-7.61639,3.6757,19.8497,2.62429,1.52076,-1.65663,0.199491,-8.20247,5.61407,20.2,1.85013,-0.0245188,-1.5887,0.199645,-4.82645,3.86132,20.8089,1.83551,-0.0357456,-1.60951,0.199491,
8.3325,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.79921,5.73875,24.7485,1.69313,1.44151,2.25926,0.199491,-5.63167,5.9412,17.5456,2.19964,1.46793,2.69184,0.199491,-5.81917,6.59895,20.3622,1.89247,1.51013,-2.27767,0.199491,-7.62188,3.66229,19.8626,2.56219,1.51781,-1.72155,0.199491,-8.21207,5.61561,20.2168,1.8509,-0.0262959,-1.58672,0.199645,-4.82647,3.86061,20.8118,1.83801,-0.0365977,-1.60948,0.199491,
8.3426,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.79845,5.73707,24.7582,1.68961,1.43933,2.25594,0.199491,-5.63852,5.94459,17.5468,2.22485,1.4623,2.71541,0.199491,-5.82108,6.60632,20.3763,1.94782,1.50985,-2.22304,0.199491,-7.62729,3.6489,19.8755,2.50317,1.51463,-1.78337,0.199491,-8.22174,5.61707,20.2336,1.8524,-0.0280449,-1.58478,0.199645,-4.82647,3.8599,20.8148,1.8392,-0.0374907,-1.60941,0.199491,
8.3527,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.79787,5.73547,24.7678,1.68607,1.4372,2.25256,0.199491,-5.64543,5.948,17.5479,2.24476,1.45743,2.73369,0.199491,-5.82296,6.61357,20.3901,1.78534,1.49685,-2.38581,0.199491,-7.63259,3.63558,19.8882,2.44927,1.51128,-1.84003,0.199491,-8.23136,5.61837,20.2501,1.85531,-0.0297548,-1.58292,0.199645,-4.82646,3.85926,20.8177,1.84099,-0.0383364,-1.60937,0.199491,
8.3628,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.79746,5.73397,24.7772,1.68241,1.43513,2.24904,0.199491,-5.65233,5.95139,17.5489,2.25972,1.45349,2.74704,0.199491,-5.82492,6.62083,20.4036,1.76761,1.4921,-2.40412,0.199491,-7.63773,3.62246,19.9005,2.4071,1.50795,-1.88492,0.199491,-8.24093,5.6196,20.2662,1.85702,-0.0314349,-1.58108,0.199645,-4.82643,3.85868,20.8205,1.84363,-0.0391237,-1.60938,0.199491,
8.3729,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.79722,5.73258,24.7864,1.67949,1.43307,2.24621,0.199491,-5.65917,5.95476,17.5497,2.27342,1.44973,2.75916,0.199491,-5.827,6.62807,20.4165,1.95696,1.50193,-2.21594,0.199491,-7.64271,3.60966,19.9123,2.37322,1.50469,-1.92144,0.199491,-8.25038,5.62074,20.2817,1.85777,-0.0330493,-1.57928,0.199645,-4.82646,3.85817,20.8231,1.84544,-0.0399168,-1.60936,0.199491,
8.383,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.79721,5.73136,24.7951,1.67859,1.43091,2.24533,0.199491,-5.66591,5.95806,17.5503,2.2846,1.44659,2.76879,0.199491,-5.82908,6.63515,20.4287,2.05536,1.504,-2.11847,0.199491,-7.64751,3.59734,19.9235,2.33822,1.50135,-1.95897,0.199491,-8.25963,5.62175,20.2964,1.85984,-0.0345717,-1.57762,0.199645,-4.82647,3.85773,20.8256,1.8468,-0.0406737,-1.60933,0.199491,
8.3931,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.79746,5.73033,24.8033,1.68104,1.42851,2.24772,0.199491,-5.67247,5.96127,17.5507,2.29042,1.44507,2.77314,0.199491,-5.83111,6.6419,20.4403,1.89155,1.493,-2.2826,0.199491,-7.65209,3.58559,19.9339,2.30398,1.498,-1.9956,0.199491,-8.26855,5.62263,20.3102,1.86176,-0.035999,-1.57606,0.199645,-4.82648,3.8574,20.8279,1.84872,-0.0413448,-1.60934,0.199491,
8.4032,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.79796,5.72952,24.811,1.68683,1.42587,2.25336,0.199491,-5.67876,5.96433,17.5509,2.29408,1.44424,2.7754,0.199491,-5.83322,6.64835,20.4509,1.84739,1.48745,-2.32733,0.199491,-7.65642,3.57458,19.9435,2.27814,1.49496,-2.02367,0.199491,-8.27707,5.62343,20.3229,1.86266,-0.0373079,-1.5746,0.199645,-4.82655,3.85722,20.83,1.85045,-0.0419503,-1.60937,0.199491,
8.4133,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.79867,5.72892,24.818,1.69797,1.42275,2.26423,0.199491,-5.68471,5.96722,17.551,2.29822,1.44326,2.77823,0.199491,-5.83546,6.65443,20.4603,2.0285,1.49669,-2.14746,0.199491,-7.66037,3.56448,19.9522,2.26119,1.49235,-2.04269,0.199491,-8.28503,5.62412,20.3344,1.86391,-0.0384703,-1.57331,0.199645,-4.8267,3.85718,20.832,1.85201,-0.0424919,-1.60939,0.199491,
8.4234,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.79952,5.72853,24.8242,1.70713,1.42001,2.2731,0.199491,-5.69022,5.96988,17.5511,2.30069,1.44281,2.7795,0.199491,-5.83761,6.65992,20.4688,2.10759,1.49855,-2.06928,0.199491,-7.66387,3.55547,19.9598,2.24288,1.48984,-2.06282,0.199491,-8.29223,5.62466,20.3445,1.86507,-0.0395007,-1.57217,0.199645,-4.82683,3.85724,20.8338,1.85413,-0.0429302,-1.60944,0.199491,
8.4335,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80037,5.7283,24.8295,1.71361,1.41781,2.27931,0.199491,-5.69515,5.97226,17.5511,2.30068,1.44316,2.77843,0.199491,-5.83952,6.66462,20.4761,1.93255,1.48811,-2.24447,0.199491,-7.6669,3.54761,19.9664,2.23428,1.48793,-2.07302,0.199491,-8.29851,5.62505,20.3532,1.86573,-0.0403925,-1.57116,0.199645,-4.82693,3.85738,20.8353,1.85573,-0.0433157,-1.60948,0.199491,
8.4436,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80106,5.72811,24.8338,1.71785,1.41613,2.28332,0.199491,-5.69933,5.97425,17.5511,2.301,1.44334,2.77786,0.199491,-5.84121,6.66855,20.4821,1.91217,1.48542,-2.26532,0.199491,-7.66943,3.54104,19.9718,2.23383,1.48661,-2.07483,0.199491,-8.30377,5.62537,20.3605,1.86697,-0.0411355,-1.57034,0.199645,-4.82703,3.85752,20.8364,1.85677,-0.0436533,-1.60948,0.199491,
8.4537,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80149,5.72791,24.8373,1.72025,1.41492,2.28557,0.199491,-5.70261,5.97579,17.5511,2.30227,1.44316,2.77843,0.199491,-5.84258,6.67166,20.4867,2.10252,1.49496,-2.07598,0.199491,-7.67139,3.5359,19.9761,2.24006,1.48588,-2.06969,0.199491,-8.30788,5.62561,20.3662,1.86762,-0.0417195,-1.56968,0.199645,-4.82714,3.8576,20.8373,1.85818,-0.0439064,-1.6095,0.199491,
8.4638,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80169,5.72769,24.8397,1.72277,1.41394,2.28801,0.199491,-5.70488,5.97684,17.5511,2.30381,1.44282,2.7795,0.199491,-5.84341,6.67383,20.4901,2.10449,1.49439,-2.07428,0.199491,-7.67276,3.53229,19.9792,2.24489,1.48536,-2.06562,0.199491,-8.31078,5.62581,20.3703,1.86744,-0.042138,-1.56918,0.199645,-4.82721,3.85759,20.8379,1.85888,-0.0440998,-1.60949,0.199491,
8.4739,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80165,5.72747,24.8411,1.72479,1.41328,2.29001,0.199491,-5.7061,5.97736,17.5511,2.30607,1.44215,2.78151,0.199491,-5.84366,6.67496,20.4921,1.92628,1.48419,-2.25204,0.199491,-7.67352,3.53025,19.981,2.24579,1.48497,-2.06514,0.199491,-8.31235,5.6259,20.3728,1.86798,-0.0423908,-1.56891,0.199645,-4.82721,3.85747,20.8383,1.85847,-0.0442479,-1.60945,0.199491,
8.484,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80137,5.72723,24.8415,1.7267,1.4129,2.29196,0.199491,-5.70628,5.97736,17.5513,2.30891,1.44116,2.78432,0.199491,-5.84353,6.6751,20.4928,1.96718,1.48676,-2.21125,0.199491,-7.67366,3.52983,19.9816,2.24695,1.48489,-2.06406,0.199491,-8.31258,5.62593,20.3736,1.86851,-0.0424739,-1.56884,0.199645,-4.82719,3.85728,20.8385,1.85824,-0.044309,-1.60942,0.199491,
8.4941,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80086,5.72701,24.8408,1.7271,1.413,2.29248,0.199491,-5.70547,5.97688,17.5516,2.31337,1.43947,2.78896,0.199491,-5.84313,6.67426,20.4919,2.1445,1.4956,-2.03428,0.199491,-7.67317,3.53105,19.9809,2.25515,1.48541,-2.05563,0.199491,-8.31153,5.62591,20.3728,1.86768,-0.0423758,-1.56893,0.199645,-4.82726,3.85708,20.8383,1.858,-0.0442904,-1.60938,0.199491,
8.5042,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80023,5.72686,24.8389,1.72547,1.41368,2.29102,0.199491,-5.70374,5.97593,17.5519,2.31728,1.43782,2.79325,0.199491,-5.84237,6.67233,20.4897,2.04799,1.49181,-2.13021,0.199491,-7.67211,3.53381,19.9789,2.26896,1.48647,-2.04129,0.199491,-8.30923,5.62578,20.3702,1.86716,-0.0421093,-1.56922,0.199645,-4.82734,3.8569,20.8378,1.8574,-0.0441948,-1.60934,0.199491,
8.5143,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.79956,5.72683,24.8359,1.71987,1.41516,2.28566,0.199491,-5.70117,5.97458,17.5522,2.31846,1.43704,2.79503,0.199491,-5.84128,6.6694,20.4861,1.89958,1.48346,-2.27774,0.199491,-7.67048,3.53805,19.9756,2.28991,1.48806,-2.01952,0.199491,-8.30569,5.62551,20.3658,1.86755,-0.0416847,-1.56975,0.199645,-4.8274,3.85674,20.837,1.85668,-0.0440153,-1.60931,0.199491,
8.5244,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.79887,5.7269,24.8319,1.71267,1.41708,2.27874,0.199491,-5.69781,5.97285,17.5525,2.31892,1.43648,2.79625,0.199491,-5.84006,6.66574,20.481,1.99757,1.4908,-2.17961,0.199491,-7.66829,3.54375,19.971,2.31871,1.49015,-1.98961,0.199491,-8.30109,5.62515,20.3598,1.86682,-0.041084,-1.57043,0.199645,-4.82749,3.85659,20.8359,1.85573,-0.0437621,-1.60927,0.199491,
8.5345,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.79821,5.72709,24.827,1.70587,1.41916,2.2722,0.199491,-5.69371,5.97075,17.5526,2.31958,1.43587,2.79783,0.199491,-5.83863,6.66142,20.4745,2.13003,1.49809,-2.04694,0.199491,-7.66558,3.55079,19.9652,2.35175,1.49251,-1.95521,0.199491,-8.29556,5.62474,20.3521,1.86509,-0.0403078,-1.57126,0.199645,-4.82765,3.85648,20.8344,1.85476,-0.0434171,-1.60925,0.199491,
