time,0_rod(payload_bars compound_Pu1K8y).X,0_rod(payload_bars compound_Pu1K8y).Y,0_rod(payload_bars compound_Pu1K8y).Z,0_rod(payload_bars compound_Pu1K8y).Euler1,0_rod(payload_bars compound_Pu1K8y).Euler2,0_rod(payload_bars compound_Pu1K8y).Euler3,0_rod(payload_bars compound_Pu1K8y).mass,1_rod(payload_bars compound_Pu1K8y).X,1_rod(payload_bars compound_Pu1K8y).Y,1_rod(payload_bars compound_Pu1K8y).Z,1_rod(payload_bars compound_Pu1K8y).Euler1,1_rod(payload_bars compound_Pu1K8y).Euler2,1_rod(payload_bars compound_Pu1K8y).Euler3,1_rod(payload_bars compound_Pu1K8y).mass,2_rod(payload_bars compound_Pu1K8y).X,2_rod(payload_bars compound_Pu1K8y).Y,2_rod(payload_bars compound_Pu1K8y).Z,2_rod(payload_bars compound_Pu1K8y).Euler1,2_rod(payload_bars compound_Pu1K8y).Euler2,2_rod(payload_bars compound_Pu1K8y).Euler3,2_rod(payload_bars compound_Pu1K8y).mass,3_rod(payload_bars compound_Pu1K8y).X,3_rod(payload_bars compound_Pu1K8y).Y,3_rod(payload_bars compound_Pu1K8y).Z,3_rod(payload_bars compound_Pu1K8y).Euler1,3_rod(payload_bars compound_Pu1K8y).Euler2,3_rod(payload_bars compound_Pu1K8y).Euler3,3_rod(payload_bars compound_Pu1K8y).mass,4_rod(sense_bar compound_Pu1K8y).X,4_rod(sense_bar compound_Pu1K8y).Y,4_rod(sense_bar compound_Pu1K8y).Z,4_rod(sense_bar compound_Pu1K8y).Euler1,4_rod(sense_bar compound_Pu1K8y).Euler2,4_rod(sense_bar compound_Pu1K8y).Euler3,4_rod(sense_bar compound_Pu1K8y).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.3634,-1.02611,3.30896,-6.05346,-2.4488,-0.0943901,1.93982,0.24652,-1.02611,3.30896,-6.05346,-2.4488,-0.0943901,1.93982,0.24652,-1.02611,3.30896,-6.05346,-2.4488,-0.0943901,1.93982,0.24652,-1.02611,3.30896,-6.05346,-2.4488,-0.0943901,1.93982,0.24652,-1.02611,3.30896,-6.05346,-2.4488,-0.0943901,1.93982,0.24652,-0.464964,3.76008,-6.11237,-2.45028,-0.0708561,-0.391452,0.0593527,-1.60076,2.83832,-6.03639,-2.43379,-0.110664,-0.392953,0.0593527,-0.615729,2.76601,-6.35327,-2.39209,-0.0393774,1.16829,0.0593527,-1.44884,3.83358,-5.79592,-2.42738,-0.0543383,1.16962,0.0593527,-1.24738,3.49217,-6.74809,-1.0108,1.17032,3.00955,0.0593527,-0.818314,3.10707,-5.40202,-1.00955,1.16057,3.00988,0.0593527,
2.3735,-1.03392,3.27841,-6.10734,-2.44594,-0.00951518,1.99733,0.24652,-1.03392,3.27841,-6.10734,-2.44594,-0.00951518,1.99733,0.24652,-1.03392,3.27841,-6.10734,-2.44594,-0.00951518,1.99733,0.24652,-1.03392,3.27841,-6.10734,-2.44594,-0.00951518,1.99733,0.24652,-1.03392,3.27841,-6.10734,-2.44594,-0.00951518,1.99733,0.24652,-0.461022,3.72231,-6.13491,-2.46443,-0.0328853,-0.34618,0.0593527,-1.62527,2.81611,-6.12385,-2.44248,-0.0994592,-0.34815,0.0593527,-0.615709,2.72145,-6.37986,-2.54022,-0.0452749,1.2181,0.0593527,-1.47075,3.81692,-5.87794,-2.54239,-0.0459027,1.21895,0.0593527,-1.21294,3.46222,-6.82078,-0.919672,1.07657,3.12787,0.0593527,-0.873068,3.07712,-5.43652,-0.921523,1.20017,3.12684,0.0593527,
2.3836,-1.04484,3.23975,-6.16255,-2.47391,0.0706811,2.05682,0.24652,-1.04484,3.23975,-6.16255,-2.47391,0.0706811,2.05682,0.24652,-1.04484,3.23975,-6.16255,-2.47391,0.0706811,2.05682,0.24652,-1.04484,3.23975,-6.16255,-2.47391,0.0706811,2.05682,0.24652,-1.04484,3.23975,-6.16255,-2.47391,0.0706811,2.05682,0.24652,-0.461632,3.67305,-6.1521,-2.49133,0.0461926,-0.303346,0.0593527,-1.64045,2.78301,-6.21217,-2.51172,0.114312,-0.305043,0.0593527,-0.616403,2.67079,-6.40346,-2.55163,0.00387733,1.26,0.0593527,-1.48751,3.78458,-5.961,-2.53232,0.0100756,1.2592,0.0593527,-1.17685,3.41719,-6.88677,-0.833494,1.13878,-3.04469,0.0593527,-0.925778,3.03844,-5.47869,-0.847466,1.05929,-3.05619,0.0593527,
2.3937,-1.05546,3.18898,-6.21609,-2.51651,0.118775,2.10553,0.24652,-1.05546,3.18898,-6.21609,-2.51651,0.118775,2.10553,0.24652,-1.05546,3.18898,-6.21609,-2.51651,0.118775,2.10553,0.24652,-1.05546,3.18898,-6.21609,-2.51651,0.118775,2.10553,0.24652,-1.05546,3.18898,-6.21609,-2.51651,0.118775,2.10553,0.24652,-0.471438,3.61511,-6.17074,-2.49917,0.0815701,-0.259281,0.0593527,-1.64838,2.74031,-6.30326,-2.51018,0.121442,-0.260389,0.0593527,-0.62132,2.61782,-6.42536,-2.4378,0.0906223,1.30882,0.0593527,-1.49844,3.73761,-6.0486,-2.439,0.09031,1.30855,0.0593527,-1.13567,3.36429,-6.94433,-0.766306,1.06721,-2.95285,0.0593527,-0.98449,2.9916,-5.52911,-0.793225,0.990095,-2.97602,0.0593527,
2.4038,-1.06575,3.12846,-6.26963,-2.55049,0.148476,2.14944,0.24652,-1.06575,3.12846,-6.26963,-2.55049,0.148476,2.14944,0.24652,-1.06575,3.12846,-6.26963,-2.55049,0.148476,2.14944,0.24652,-1.06575,3.12846,-6.26963,-2.55049,0.148476,2.14944,0.24652,-1.06575,3.12846,-6.26963,-2.55049,0.148476,2.14944,0.24652,-0.483708,3.54589,-6.18796,-2.50198,0.101597,-0.214617,0.0593527,-1.65391,2.70125,-6.39299,-2.47778,0.0196658,-0.21388,0.0593527,-0.629456,2.55391,-6.44671,-2.49526,0.129278,1.34906,0.0593527,-1.51115,3.68273,-6.13567,-2.51405,0.125128,1.34693,0.0593527,-1.09356,3.30271,-6.99923,-0.748259,0.935273,-2.90317,0.0593527,-1.04516,2.9347,-5.58315,-0.690031,1.0448,-2.85276,0.0593527,
2.4139,-1.08626,3.07191,-6.32127,-2.52698,0.187747,2.19815,0.24652,-1.08626,3.07191,-6.32127,-2.52698,0.187747,2.19815,0.24652,-1.08626,3.07191,-6.32127,-2.52698,0.187747,2.19815,0.24652,-1.08626,3.07191,-6.32127,-2.52698,0.187747,2.19815,0.24652,-1.08626,3.07191,-6.32127,-2.52698,0.187747,2.19815,0.24652,-0.498992,3.47437,-6.19962,-2.53295,0.201251,-0.174388,0.0593527,-1.64303,2.70788,-6.46755,-2.48896,0.107942,-0.169489,0.0593527,-0.663532,2.4966,-6.46268,-2.5761,0.167914,1.38259,0.0593527,-1.51791,3.63237,-6.21898,-2.54444,0.174259,1.38388,0.0593527,-1.05689,3.24664,-7.02869,-0.681277,0.988485,-2.8106,0.0593527,-1.10642,2.89439,-5.65451,-0.701296,0.893629,-2.80895,0.0593527,
2.424,-1.10502,3.03245,-6.36323,-2.47316,0.240689,2.25352,0.24652,-1.10502,3.03245,-6.36323,-2.47316,0.240689,2.25352,0.24652,-1.10502,3.03245,-6.36323,-2.47316,0.240689,2.25352,0.24652,-1.10502,3.03245,-6.36323,-2.47316,0.240689,2.25352,0.24652,-1.10502,3.03245,-6.36323,-2.47316,0.240689,2.25352,0.24652,-0.538514,3.41013,-6.21628,-2.5452,0.215283,-0.130837,0.0593527,-1.63661,2.72042,-6.53534,-2.49761,0.179253,-0.119603,0.0593527,-0.71074,2.47609,-6.47502,-2.57266,0.226035,1.42516,0.0593527,-1.51844,3.5905,-6.29898,-2.61248,0.220023,1.41757,0.0593527,-1.02412,3.20081,-7.03995,-0.7029,0.869319,-2.78869,0.0593527,-1.16993,2.87262,-5.7273,-0.626011,0.91065,-2.70058,0.0593527,
2.4341,-1.12464,3.01642,-6.40075,-2.45522,0.302792,2.30572,0.24652,-1.12464,3.01642,-6.40075,-2.45522,0.302792,2.30572,0.24652,-1.12464,3.01642,-6.40075,-2.45522,0.302792,2.30572,0.24652,-1.12464,3.01642,-6.40075,-2.45522,0.302792,2.30572,0.24652,-1.12464,3.01642,-6.40075,-2.45522,0.302792,2.30572,0.24652,-0.574159,3.39328,-6.21617,-2.53749,0.277682,-0.0833118,0.0593527,-1.63736,2.72349,-6.60297,-2.48983,0.231409,-0.0698435,0.0593527,-0.732203,2.46747,-6.47857,-2.56109,0.283098,1.47228,0.0593527,-1.53708,3.57576,-6.36911,-2.57647,0.281518,1.46925,0.0593527,-0.997995,3.18448,-7.06069,-0.679462,0.787231,-2.74128,0.0593527,-1.23473,2.8705,-5.77627,-0.570838,0.864796,-2.62974,0.0593527,
2.4442,-1.14965,3.03572,-6.43078,-2.47521,0.365402,2.34982,0.24652,-1.14965,3.03572,-6.43078,-2.47521,0.365402,2.34982,0.24652,-1.14965,3.03572,-6.43078,-2.47521,0.365402,2.34982,0.24652,-1.14965,3.03572,-6.43078,-2.47521,0.365402,2.34982,0.24652,-1.14965,3.03572,-6.43078,-2.47521,0.365402,2.34982,0.24652,-0.609069,3.42611,-6.19886,-2.51074,0.361567,-0.0304084,0.0593527,-1.64845,2.71585,-6.67273,-2.46685,0.251778,-0.0192462,0.0593527,-0.734362,2.47676,-6.46908,-2.58667,0.336343,1.50902,0.0593527,-1.57311,3.59666,-6.43102,-2.50292,0.340751,1.53244,0.0593527,-0.972526,3.19912,-7.09355,-0.597104,0.764412,-2.66304,0.0593527,-1.30455,2.88709,-5.80073,-0.578811,0.731476,-2.62486,0.0593527,
2.4543,-1.17576,3.08072,-6.45251,-2.48027,0.428079,2.39864,0.24652,-1.17576,3.08072,-6.45251,-2.48027,0.428079,2.39864,0.24652,-1.17576,3.08072,-6.45251,-2.48027,0.428079,2.39864,0.24652,-1.17576,3.08072,-6.45251,-2.48027,0.428079,2.39864,0.24652,-1.17576,3.08072,-6.45251,-2.48027,0.428079,2.39864,0.24652,-0.656782,3.4903,-6.17966,-2.46298,0.380536,0.0314227,0.0593527,-1.66049,2.70402,-6.74161,-2.43652,0.344711,0.036627,0.0593527,-0.732004,2.51796,-6.44599,-2.43856,0.391557,1.60481,0.0593527,-1.61568,3.63571,-6.48979,-2.48961,0.39352,1.58212,0.0593527,-0.947211,3.23561,-7.11811,-0.520382,0.710327,-2.60274,0.0593527,-1.38142,2.92227,-5.8147,-0.525878,0.670362,-2.59264,0.0593527,
2.4644,-1.20107,3.13078,-6.47001,-2.45299,0.488999,2.46047,0.24652,-1.20107,3.13078,-6.47001,-2.45299,0.488999,2.46047,0.24652,-1.20107,3.13078,-6.47001,-2.45299,0.488999,2.46047,0.24652,-1.20107,3.13078,-6.47001,-2.45299,0.488999,2.46047,0.24652,-1.20107,3.13078,-6.47001,-2.45299,0.488999,2.46047,0.24652,-0.716416,3.56669,-6.16189,-2.39562,0.472079,0.09881,0.0593527,-1.6701,2.69169,-6.80521,-2.38985,0.506021,0.100689,0.0593527,-0.727856,2.57514,-6.42019,-2.44003,0.445958,1.64297,0.0593527,-1.65874,3.6786,-6.54749,-2.38469,0.441841,1.66558,0.0593527,-0.923623,3.28846,-7.13659,-0.484465,0.596234,-2.5753,0.0593527,-1.46286,2.96719,-5.83206,-0.476941,0.604942,-2.57096,0.0593527,
2.4745,-1.22673,3.17521,-6.48691,-2.38151,0.530808,2.53025,0.24652,-1.22673,3.17521,-6.48691,-2.38151,0.530808,2.53025,0.24652,-1.22673,3.17521,-6.48691,-2.38151,0.530808,2.53025,0.24652,-1.22673,3.17521,-6.48691,-2.38151,0.530808,2.53025,0.24652,-1.22673,3.17521,-6.48691,-2.38151,0.530808,2.53025,0.24652,-0.7769,3.63505,-6.14322,-2.34002,0.479506,0.162255,0.0593527,-1.66515,2.69828,-6.86332,-2.34103,0.483459,0.162118,0.0593527,-0.73457,2.61885,-6.40136,-2.33797,0.491739,1.72902,0.0593527,-1.70947,3.71308,-6.60699,-2.38705,0.497882,1.70442,0.0593527,-0.900664,3.33368,-7.15107,-0.450937,0.504091,-2.55327,0.0593527,-1.54311,2.99874,-5.85764,-0.379849,0.590609,-2.51551,0.0593527,
2.4846,-1.25565,3.20906,-6.50368,-2.26526,0.548617,2.59118,0.24652,-1.25565,3.20906,-6.50368,-2.26526,0.548617,2.59118,0.24652,-1.25565,3.20906,-6.50368,-2.26526,0.548617,2.59118,0.24652,-1.25565,3.20906,-6.50368,-2.26526,0.548617,2.59118,0.24652,-1.25565,3.20906,-6.50368,-2.26526,0.548617,2.59118,0.24652,-0.837978,3.68031,-6.13335,-2.27399,0.531012,0.23553,0.0593527,-1.65535,2.71267,-6.91258,-2.30973,0.387232,0.219848,0.0593527,-0.753382,2.65878,-6.37594,-2.23172,0.528529,1.81918,0.0593527,-1.74415,3.72874,-6.67496,-2.27493,0.537476,1.79832,0.0593527,-0.880674,3.36921,-7.14577,-0.340794,0.52047,-2.49507,0.0593527,-1.6151,3.02034,-5.90176,-0.414561,0.42371,-2.52477,0.0593527,
2.4947,-1.28606,3.22768,-6.52443,-2.16217,0.567606,2.65147,0.24652,-1.28606,3.22768,-6.52443,-2.16217,0.567606,2.65147,0.24652,-1.28606,3.22768,-6.52443,-2.16217,0.567606,2.65147,0.24652,-1.28606,3.22768,-6.52443,-2.16217,0.567606,2.65147,0.24652,-1.28606,3.22768,-6.52443,-2.16217,0.567606,2.65147,0.24652,-0.913777,3.70872,-6.13053,-2.18837,0.606452,0.321884,0.0593527,-1.63244,2.72424,-6.95297,-2.17867,0.629974,0.327187,0.0593527,-0.782064,2.70582,-6.34915,-2.27008,0.593851,1.83769,0.0593527,-1.76401,3.73083,-6.73223,-2.17404,0.568916,1.89101,0.0593527,-0.868014,3.39542,-7.13095,-0.336848,0.401407,-2.4889,0.0593527,-1.67689,3.03906,-5.9527,-0.363472,0.370975,-2.50053,0.0593527,
2.5048,-1.31448,3.23854,-6.5447,-2.0888,0.59639,2.7237,0.24652,-1.31448,3.23854,-6.5447,-2.0888,0.59639,2.7237,0.24652,-1.31448,3.23854,-6.5447,-2.0888,0.59639,2.7237,0.24652,-1.31448,3.23854,-6.5447,-2.0888,0.59639,2.7237,0.24652,-1.31448,3.23854,-6.5447,-2.0888,0.59639,2.7237,0.24652,-0.993895,3.7306,-6.13422,-2.12447,0.60622,0.396181,0.0593527,-1.60326,2.72751,-6.98409,-2.08243,0.685382,0.421497,0.0593527,-0.815384,2.74027,-6.33039,-2.14615,0.618952,1.94578,0.0593527,-1.78403,3.71459,-6.78869,-2.18199,0.630105,1.92627,0.0593527,-0.864667,3.41098,-7.10766,-0.354814,0.257474,-2.49158,0.0593527,-1.73482,3.04478,-6.00969,-0.270391,0.357673,-2.46424,0.0593527,
2.5149,-1.34248,3.24098,-6.56525,-2.01716,0.622737,2.80306,0.24652,-1.34248,3.24098,-6.56525,-2.01716,0.622737,2.80306,0.24652,-1.34248,3.24098,-6.56525,-2.01716,0.622737,2.80306,0.24652,-1.34248,3.24098,-6.56525,-2.01716,0.622737,2.80306,0.24652,-1.34248,3.24098,-6.56525,-2.01716,0.622737,2.80306,0.24652,-1.07373,3.73954,-6.13787,-2.04784,0.623088,0.479654,0.0593527,-1.57956,2.71473,-7.01542,-2.09146,0.549667,0.455538,0.0593527,-0.846873,2.76231,-6.30624,-1.99084,0.620447,2.07658,0.0593527,-1.8051,3.69433,-6.84649,-2.05458,0.647622,2.03796,0.0593527,-0.858375,3.42,-7.09053,-0.247833,0.263892,-2.45818,0.0593527,-1.793,3.03586,-6.06322,-0.292179,0.211458,-2.4693,0.0593527,
2.525,-1.37028,3.23327,-6.58563,-1.94214,0.644896,2.88787,0.24652,-1.37028,3.23327,-6.58563,-1.94214,0.644896,2.88787,0.24652,-1.37028,3.23327,-6.58563,-1.94214,0.644896,2.88787,0.24652,-1.37028,3.23327,-6.58563,-1.94214,0.644896,2.88787,0.24652,-1.37028,3.23327,-6.58563,-1.94214,0.644896,2.88787,0.24652,-1.14971,3.74746,-6.13864,-1.92438,0.686399,0.593144,0.0593527,-1.5559,2.68874,-7.04936,-1.92043,0.691386,0.59566,0.0593527,-0.876981,2.76621,-6.28022,-2.00019,0.688135,2.10799,0.0593527,-1.82864,3.66764,-6.9085,-1.91384,0.645196,2.16166,0.0593527,-0.850064,3.42322,-7.07735,-0.211436,0.189259,-2.45122,0.0593527,-1.85672,3.01206,-6.11142,-0.253856,0.137751,-2.45785,0.0593527,
2.5351,-1.39763,3.21353,-6.60288,-1.86585,0.671518,2.99322,0.24652,-1.39763,3.21353,-6.60288,-1.86585,0.671518,2.99322,0.24652,-1.39763,3.21353,-6.60288,-1.86585,0.671518,2.99322,0.24652,-1.39763,3.21353,-6.60288,-1.86585,0.671518,2.99322,0.24652,-1.39763,3.21353,-6.60288,-1.86585,0.671518,2.99322,0.24652,-1.22797,3.74677,-6.14502,-1.84083,0.687998,0.681504,0.0593527,-1.53255,2.6513,-7.08266,-1.78876,0.73248,0.715374,0.0593527,-0.908431,2.7621,-6.25594,-1.90766,0.708212,2.20135,0.0593527,-1.85312,3.63547,-6.97327,-1.89313,0.699996,2.21028,0.0593527,-0.84212,3.42016,-7.06541,-0.242909,0.034144,-2.45281,0.0593527,-1.91715,2.97644,-6.16191,-0.164225,0.127533,-2.44564,0.0593527,
2.5452,-1.42519,3.18065,-6.62066,-1.76586,0.703833,3.12976,0.24652,-1.42519,3.18065,-6.62066,-1.76586,0.703833,3.12976,0.24652,-1.42519,3.18065,-6.62066,-1.76586,0.703833,3.12976,0.24652,-1.42519,3.18065,-6.62066,-1.76586,0.703833,3.12976,0.24652,-1.42519,3.18065,-6.62066,-1.76586,0.703833,3.12976,0.24652,-1.3074,3.73552,-6.15821,-1.77922,0.666236,0.755066,0.0593527,-1.50703,2.60888,-7.1083,-1.81805,0.634984,0.731323,0.0593527,-0.941221,2.75124,-6.23351,-1.72623,0.656881,2.35174,0.0593527,-1.87286,3.59214,-7.03319,-1.80187,0.712536,2.30448,0.0593527,-0.840593,3.41021,-7.05249,-0.176687,-0.000945084,-2.44763,0.0593527,-1.97463,2.93414,-6.21505,-0.154359,0.024978,-2.44689,0.0593527,
2.5553,-1.45333,3.14135,-6.64027,-1.64109,0.710804,-3.02297,0.24652,-1.45333,3.14135,-6.64027,-1.64109,0.710804,-3.02297,0.24652,-1.45333,3.14135,-6.64027,-1.64109,0.710804,-3.02297,0.24652,-1.45333,3.14135,-6.64027,-1.64109,0.710804,-3.02297,0.24652,-1.45333,3.14135,-6.64027,-1.64109,0.710804,-3.02297,0.24652,-1.38695,3.70036,-6.17804,-1.67063,0.67993,0.860006,0.0593527,-1.48071,2.56547,-7.12538,-1.69013,0.668734,0.848102,0.0593527,-0.987481,2.73358,-6.21688,-1.66569,0.679858,2.42731,0.0593527,-1.87955,3.53128,-7.08477,-1.65127,0.667659,2.4374,0.0593527,-0.849094,3.38302,-7.03095,-0.0861146,-0.00531118,-2.44745,0.0593527,-2.01995,2.88336,-6.27368,-0.170251,-0.105788,-2.44259,0.0593527,
2.5654,-1.48107,3.09269,-6.66005,-1.53134,0.693803,-2.92893,0.24652,-1.48107,3.09269,-6.66005,-1.53134,0.693803,-2.92893,0.24652,-1.48107,3.09269,-6.66005,-1.53134,0.693803,-2.92893,0.24652,-1.48107,3.09269,-6.66005,-1.53134,0.693803,-2.92893,0.24652,-1.48107,3.09269,-6.66005,-1.53134,0.693803,-2.92893,0.24652,-1.46711,3.64997,-6.20414,-1.54835,0.691811,0.976532,0.0593527,-1.45441,2.51735,-7.13462,-1.46275,0.732193,1.03244,0.0593527,-1.04178,2.70437,-6.2024,-1.63034,0.733286,2.48657,0.0593527,-1.88051,3.46128,-7.13799,-1.57159,0.672549,2.52461,0.0593527,-0.862894,3.34661,-7.00181,-0.0983632,-0.131845,-2.44765,0.0593527,-2.05871,2.8197,-6.33694,-0.0991843,-0.134447,-2.44653,0.0593527,
2.5755,-1.50905,3.03319,-6.68078,-1.43019,0.667611,-2.84559,0.24652,-1.50905,3.03319,-6.68078,-1.43019,0.667611,-2.84559,0.24652,-1.50905,3.03319,-6.68078,-1.43019,0.667611,-2.84559,0.24652,-1.50905,3.03319,-6.68078,-1.43019,0.667611,-2.84559,0.24652,-1.50905,3.03319,-6.68078,-1.43019,0.667611,-2.84559,0.24652,-1.54691,3.59315,-6.22993,-1.48861,0.662348,1.05305,0.0593527,-1.42846,2.45511,-7.14453,-1.48829,0.662493,1.05325,0.0593527,-1.0943,2.66399,-6.18586,-1.48694,0.669573,2.61694,0.0593527,-1.8812,3.38463,-7.18812,-1.51639,0.708044,2.5984,0.0593527,-0.87537,3.30346,-6.97504,-0.114749,-0.266043,-2.43819,0.0593527,-2.09983,2.7446,-6.39869,-0.0331843,-0.170201,-2.45597,0.0593527,
2.5856,-1.53768,2.96666,-6.69672,-1.3323,0.645492,-2.76263,0.24652,-1.53768,2.96666,-6.69672,-1.3323,0.645492,-2.76263,0.24652,-1.53768,2.96666,-6.69672,-1.3323,0.645492,-2.76263,0.24652,-1.53768,2.96666,-6.69672,-1.3323,0.645492,-2.76263,0.24652,-1.53768,2.96666,-6.69672,-1.3323,0.645492,-2.76263,0.24652,-1.62601,3.53404,-6.2482,-1.41303,0.640891,1.14002,0.0593527,-1.41658,2.3853,-7.15149,-1.44686,0.633101,1.12076,0.0593527,-1.15228,2.61997,-6.16945,-1.41097,0.648117,2.71351,0.0593527,-1.88192,3.3184,-7.23107,-1.4056,0.629256,2.70184,0.0593527,-0.886812,3.25484,-6.95297,-0.0280967,-0.267839,-2.45661,0.0593527,-2.13635,2.70656,-6.46005,-0.140718,-0.3852,-2.40842,0.0593527,
2.5957,-1.56552,2.92707,-6.6944,-1.23891,0.650786,-2.65001,0.24652,-1.56552,2.92707,-6.6944,-1.23891,0.650786,-2.65001,0.24652,-1.56552,2.92707,-6.6944,-1.23891,0.650786,-2.65001,0.24652,-1.56552,2.92707,-6.6944,-1.23891,0.650786,-2.65001,0.24652,-1.56552,2.92707,-6.6944,-1.23891,0.650786,-2.65001,0.24652,-1.68073,3.48157,-6.27818,-1.39088,0.631594,1.20916,0.0593527,-1.44825,2.35029,-7.1383,-1.40834,0.624255,1.19767,0.0593527,-1.23338,2.58642,-6.17966,-1.38298,0.619835,2.79744,0.0593527,-1.87907,3.27456,-7.24778,-1.41944,0.673002,2.74387,0.0593527,-0.91784,3.1927,-6.92224,-0.0852688,-0.366,-2.44814,0.0593527,-2.16821,2.70349,-6.51104,-0.0484661,-0.329494,-2.43314,0.0593527,
2.6058,-1.59345,2.91685,-6.69504,-1.23145,0.665775,-2.56606,0.24652,-1.59345,2.91685,-6.69504,-1.23145,0.665775,-2.56606,0.24652,-1.59345,2.91685,-6.69504,-1.23145,0.665775,-2.56606,0.24652,-1.59345,2.91685,-6.69504,-1.23145,0.665775,-2.56606,0.24652,-1.59345,2.91685,-6.69504,-1.23145,0.665775,-2.56606,0.24652,-1.72063,3.46119,-6.27669,-1.3694,0.64099,1.28875,0.0593527,-1.48924,2.34018,-7.11514,-1.42182,0.61548,1.25532,0.0593527,-1.31746,2.54796,-6.17492,-1.41874,0.715032,2.84197,0.0593527,-1.86804,3.25225,-7.24831,-1.37577,0.582308,2.83336,0.0593527,-0.946039,3.14117,-6.87285,-0.0861849,-0.3602,-2.4575,0.0593527,-2.20761,2.70227,-6.53766,0.0267506,-0.266966,-2.45381,0.0593527,
2.6159,-1.61937,2.90941,-6.69335,-1.22453,0.689741,-2.48072,0.24652,-1.61937,2.90941,-6.69335,-1.22453,0.689741,-2.48072,0.24652,-1.61937,2.90941,-6.69335,-1.22453,0.689741,-2.48072,0.24652,-1.61937,2.90941,-6.69335,-1.22453,0.689741,-2.48072,0.24652,-1.61937,2.90941,-6.69335,-1.22453,0.689741,-2.48072,0.24652,-1.75067,3.45287,-6.2615,-1.39604,0.636486,1.33404,0.0593527,-1.49454,2.34705,-7.10733,-1.14216,0.653983,1.48244,0.0593527,-1.37883,2.5359,-6.14398,-1.35556,0.604349,2.93616,0.0593527,-1.85351,3.27176,-7.24358,-1.39114,0.699889,2.89022,0.0593527,-0.954154,3.12896,-6.81327,-0.152292,-0.457451,-2.41412,0.0593527,-2.24826,2.70218,-6.56143,-0.109702,-0.429756,-2.40631,0.0593527,
2.626,-1.64805,2.91096,-6.67793,-1.23488,0.708592,-2.40679,0.24652,-1.64805,2.91096,-6.67793,-1.23488,0.708592,-2.40679,0.24652,-1.64805,2.91096,-6.67793,-1.23488,0.708592,-2.40679,0.24652,-1.64805,2.91096,-6.67793,-1.23488,0.708592,-2.40679,0.24652,-1.64805,2.91096,-6.67793,-1.23488,0.708592,-2.40679,0.24652,-1.76849,3.46866,-6.24966,-1.32899,0.641871,1.42159,0.0593527,-1.46891,2.3854,-7.09958,-1.38529,0.637114,1.38807,0.0593527,-1.41698,2.5469,-6.11837,-1.33915,0.716843,2.97792,0.0593527,-1.82091,3.30541,-7.22882,-1.31311,0.583626,2.99604,0.0593527,-0.963474,3.15316,-6.76452,-0.135877,-0.484282,-2.38971,0.0593527,-2.27732,2.70133,-6.58537,-0.0884789,-0.435844,-2.41168,0.0593527,
2.6361,-1.664,2.92511,-6.65926,-1.29329,0.721163,-2.38836,0.24652,-1.664,2.92511,-6.65926,-1.29329,0.721163,-2.38836,0.24652,-1.664,2.92511,-6.65926,-1.29329,0.721163,-2.38836,0.24652,-1.664,2.92511,-6.65926,-1.29329,0.721163,-2.38836,0.24652,-1.664,2.92511,-6.65926,-1.29329,0.721163,-2.38836,0.24652,-1.80051,3.4756,-6.22694,-1.32867,0.648041,1.46821,0.0593527,-1.45437,2.40877,-7.08839,-1.13094,0.654242,1.58788,0.0593527,-1.4582,2.54736,-6.096,-1.27096,0.571627,3.06236,0.0593527,-1.80563,3.33485,-7.21512,-1.29026,0.76528,3.0607,0.0593527,-0.969943,3.17246,-6.70196,-0.185885,-0.557993,-2.34036,0.0593527,-2.3004,2.70517,-6.61161,-0.254182,-0.610285,-2.30486,0.0593527,
