time,0_rod(payload_bars compound_a8vXJX).X,0_rod(payload_bars compound_a8vXJX).Y,0_rod(payload_bars compound_a8vXJX).Z,0_rod(payload_bars compound_a8vXJX).Euler1,0_rod(payload_bars compound_a8vXJX).Euler2,0_rod(payload_bars compound_a8vXJX).Euler3,0_rod(payload_bars compound_a8vXJX).mass,1_rod(payload_bars compound_a8vXJX).X,1_rod(payload_bars compound_a8vXJX).Y,1_rod(payload_bars compound_a8vXJX).Z,1_rod(payload_bars compound_a8vXJX).Euler1,1_rod(payload_bars compound_a8vXJX).Euler2,1_rod(payload_bars compound_a8vXJX).Euler3,1_rod(payload_bars compound_a8vXJX).mass,2_rod(payload_bars compound_a8vXJX).X,2_rod(payload_bars compound_a8vXJX).Y,2_rod(payload_bars compound_a8vXJX).Z,2_rod(payload_bars compound_a8vXJX).Euler1,2_rod(payload_bars compound_a8vXJX).Euler2,2_rod(payload_bars compound_a8vXJX).Euler3,2_rod(payload_bars compound_a8vXJX).mass,3_rod(payload_bars compound_a8vXJX).X,3_rod(payload_bars compound_a8vXJX).Y,3_rod(payload_bars compound_a8vXJX).Z,3_rod(payload_bars compound_a8vXJX).Euler1,3_rod(payload_bars compound_a8vXJX).Euler2,3_rod(payload_bars compound_a8vXJX).Euler3,3_rod(payload_bars compound_a8vXJX).mass,4_rod(sense_bar compound_a8vXJX).X,4_rod(sense_bar compound_a8vXJX).Y,4_rod(sense_bar compound_a8vXJX).Z,4_rod(sense_bar compound_a8vXJX).Euler1,4_rod(sense_bar compound_a8vXJX).Euler2,4_rod(sense_bar compound_a8vXJX).Euler3,4_rod(sense_bar compound_a8vXJX).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.323,-2.44652,3.02811,-10.5814,0.755035,-0.090639,0.0832925,0.24652,-2.44652,3.02811,-10.5814,0.755035,-0.090639,0.0832925,0.24652,-2.44652,3.02811,-10.5814,0.755035,-0.090639,0.0832925,0.24652,-2.44652,3.02811,-10.5814,0.755035,-0.090639,0.0832925,0.24652,-2.44652,3.02811,-10.5814,0.755035,-0.090639,0.0832925,0.24652,-2.97669,2.57779,-10.5833,0.750743,0.0572603,-2.36948,0.0593527,-1.88282,3.47108,-10.5672,0.717497,0.0147535,-2.37096,0.0593527,-2.1015,2.63458,-11.0676,0.739926,-0.0414043,-0.806507,0.0593527,-2.75392,3.41211,-10.0853,0.643089,0.0511455,-0.808977,0.0593527,-2.11579,2.65047,-10.0614,-0.884678,-0.0372398,0.0121135,0.0593527,-2.74423,3.39983,-11.0842,-0.884816,-0.0259487,0.0123932,0.0593527,
2.3331,-2.43643,2.99829,-10.7095,0.726082,-0.020553,0.0402123,0.24652,-2.43643,2.99829,-10.7095,0.726082,-0.020553,0.0402123,0.24652,-2.43643,2.99829,-10.7095,0.726082,-0.020553,0.0402123,0.24652,-2.43643,2.99829,-10.7095,0.726082,-0.020553,0.0402123,0.24652,-2.43643,2.99829,-10.7095,0.726082,-0.020553,0.0402123,0.24652,-2.97466,2.55076,-10.6738,0.676918,0.0495828,-2.38458,0.0593527,-1.86227,3.42743,-10.7297,0.663169,0.0367404,-2.3852,0.0593527,-2.11676,2.57266,-11.1882,0.670775,0.0598147,-0.823228,0.0593527,-2.72406,3.4055,-10.2152,0.750849,-0.0148538,-0.819409,0.0593527,-2.09474,2.63118,-10.1849,-0.902664,-0.00815941,-0.039639,0.0593527,-2.74418,3.34782,-11.2216,-0.901798,-0.00262822,-0.040822,0.0593527,
2.3432,-2.42923,2.95567,-10.8347,0.673114,0.0570828,-0.0165251,0.24652,-2.42923,2.95567,-10.8347,0.673114,0.0570828,-0.0165251,0.24652,-2.42923,2.95567,-10.8347,0.673114,0.0570828,-0.0165251,0.24652,-2.42923,2.95567,-10.8347,0.673114,0.0570828,-0.0165251,0.24652,-2.42923,2.95567,-10.8347,0.673114,0.0570828,-0.0165251,0.24652,-2.97856,2.51199,-10.7679,0.606372,0.0428423,-2.40156,0.0593527,-1.83754,3.38167,-10.8972,0.658434,0.100141,-2.39787,0.0593527,-2.12246,2.49719,-11.3166,0.636455,0.126092,-0.836111,0.0593527,-2.69378,3.39479,-10.3463,0.625878,0.135398,-0.839951,0.0593527,-2.06686,2.59827,-10.3003,-0.911619,-0.0845628,-0.0909699,0.0593527,-2.74718,3.29247,-11.362,-0.904479,-0.151901,-0.0925751,0.0593527,
2.3533,-2.42411,2.90696,-10.9571,0.627138,0.126872,-0.0743031,0.24652,-2.42411,2.90696,-10.9571,0.627138,0.126872,-0.0743031,0.24652,-2.42411,2.90696,-10.9571,0.627138,0.126872,-0.0743031,0.24652,-2.42411,2.90696,-10.9571,0.627138,0.126872,-0.0743031,0.24652,-2.42411,2.90696,-10.9571,0.627138,0.126872,-0.0743031,0.24652,-2.9661,2.51668,-10.8589,0.780453,0.258386,-2.36888,0.0593527,-1.80294,3.33422,-11.0546,0.658644,0.171507,-2.40667,0.0593527,-2.13185,2.41122,-11.4402,0.708108,0.0984285,-0.84148,0.0593527,-2.67338,3.38196,-10.4636,0.676395,0.12224,-0.837502,0.0593527,-2.03783,2.56792,-10.4253,-0.942261,-0.0269967,-0.126056,0.0593527,-2.75948,3.24066,-11.4942,-0.93412,-0.00339289,-0.147942,0.0593527,
2.3634,-2.41186,2.88394,-11.0651,0.626577,0.146708,-0.0966007,0.24652,-2.41186,2.88394,-11.0651,0.626577,0.146708,-0.0966007,0.24652,-2.41186,2.88394,-11.0651,0.626577,0.146708,-0.0966007,0.24652,-2.41186,2.88394,-11.0651,0.626577,0.146708,-0.0966007,0.24652,-2.41186,2.88394,-11.0651,0.626577,0.146708,-0.0966007,0.24652,-2.93705,2.53318,-10.9513,0.679493,0.190682,-2.38204,0.0593527,-1.80588,3.26861,-11.1998,0.624405,0.196986,-2.41269,0.0593527,-2.16009,2.37166,-11.5323,0.584815,0.232504,-0.862548,0.0593527,-2.6374,3.34525,-10.6034,0.576641,0.235823,-0.850701,0.0593527,-2.02663,2.55521,-10.5705,-0.959804,-0.0767036,-0.159687,0.0593527,-2.74693,3.18551,-11.5911,-0.925402,-0.111209,-0.199981,0.0593527,
2.3735,-2.40068,2.86219,-11.1668,0.643987,0.150877,-0.106886,0.24652,-2.40068,2.86219,-11.1668,0.643987,0.150877,-0.106886,0.24652,-2.40068,2.86219,-11.1668,0.643987,0.150877,-0.106886,0.24652,-2.40068,2.86219,-11.1668,0.643987,0.150877,-0.106886,0.24652,-2.40068,2.86219,-11.1668,0.643987,0.150877,-0.106886,0.24652,-2.91214,2.55261,-11.0365,0.704368,0.26152,-2.36275,0.0593527,-1.80333,3.23971,-11.3248,0.585026,0.211822,-2.40975,0.0593527,-2.17841,2.3706,-11.6258,0.610765,0.229026,-0.846713,0.0593527,-2.5944,3.33884,-10.7169,0.598011,0.235728,-0.836835,0.0593527,-2.01227,2.55878,-10.698,-0.980103,-0.0601829,-0.193393,0.0593527,-2.73483,3.16968,-11.6763,-0.948745,-0.0781302,-0.232425,0.0593527,
2.3836,-2.38465,2.86242,-11.271,0.649042,0.178802,-0.0840594,0.24652,-2.38465,2.86242,-11.271,0.649042,0.178802,-0.0840594,0.24652,-2.38465,2.86242,-11.271,0.649042,0.178802,-0.0840594,0.24652,-2.38465,2.86242,-11.271,0.649042,0.178802,-0.0840594,0.24652,-2.38465,2.86242,-11.271,0.649042,0.178802,-0.0840594,0.24652,-2.89533,2.56472,-11.1087,0.686518,0.280681,-2.35024,0.0593527,-1.7918,3.24448,-11.4233,0.612221,0.254461,-2.38552,0.0593527,-2.1731,2.38818,-11.7172,0.625887,0.225014,-0.822563,0.0593527,-2.55713,3.35193,-10.7987,0.632012,0.215177,-0.813688,0.0593527,-1.99018,2.56784,-10.7864,-0.989434,-0.0237944,-0.216632,0.0593527,-2.72215,3.19299,-11.7478,-0.978595,0.0125728,-0.246917,0.0593527,
2.3937,-2.36357,2.89351,-11.3543,0.611574,0.221271,-0.03822,0.24652,-2.36357,2.89351,-11.3543,0.611574,0.221271,-0.03822,0.24652,-2.36357,2.89351,-11.3543,0.611574,0.221271,-0.03822,0.24652,-2.36357,2.89351,-11.3543,0.611574,0.221271,-0.03822,0.24652,-2.36357,2.89351,-11.3543,0.611574,0.221271,-0.03822,0.24652,-2.88229,2.56236,-11.1829,0.666846,0.278646,-2.33553,0.0593527,-1.77086,3.27896,-11.5032,0.614029,0.258625,-2.35805,0.0593527,-2.15945,2.42777,-11.8116,0.543131,0.304883,-0.8173,0.0593527,-2.52281,3.37635,-10.8659,0.591623,0.258677,-0.795734,0.0593527,-1.95945,2.58116,-10.8719,-0.988053,0.00499395,-0.225168,0.0593527,-2.7112,3.23339,-11.8214,-0.964069,-0.0405314,-0.243484,0.0593527,
2.4038,-2.34284,2.92827,-11.426,0.566382,0.269181,0.00909442,0.24652,-2.34284,2.92827,-11.426,0.566382,0.269181,0.00909442,0.24652,-2.34284,2.92827,-11.426,0.566382,0.269181,0.00909442,0.24652,-2.34284,2.92827,-11.426,0.566382,0.269181,0.00909442,0.24652,-2.34284,2.92827,-11.426,0.566382,0.269181,0.00909442,0.24652,-2.88054,2.55733,-11.2556,0.672769,0.30085,-2.30889,0.0593527,-1.74022,3.33364,-11.5818,0.598537,0.233665,-2.32801,0.0593527,-2.13449,2.47707,-11.9196,0.633493,0.217738,-0.756271,0.0593527,-2.48609,3.4152,-10.9174,0.632181,0.219309,-0.758389,0.0593527,-1.92059,2.59296,-10.9423,-0.974742,0.00920151,-0.232426,0.0593527,-2.70002,3.29716,-11.8933,-0.98638,0.0538961,-0.231141,0.0593527,
2.4139,-2.3167,2.96609,-11.4935,0.548637,0.299837,0.062874,0.24652,-2.3167,2.96609,-11.4935,0.548637,0.299837,0.062874,0.24652,-2.3167,2.96609,-11.4935,0.548637,0.299837,0.062874,0.24652,-2.3167,2.96609,-11.4935,0.548637,0.299837,0.062874,0.24652,-2.3167,2.96609,-11.4935,0.548637,0.299837,0.062874,0.24652,-2.87266,2.56512,-11.3327,0.535987,0.177215,-2.30852,0.0593527,-1.70848,3.37202,-11.6527,0.560784,0.200097,-2.30478,0.0593527,-2.11568,2.49974,-12.0294,0.646663,0.205646,-0.721708,0.0593527,-2.45795,3.44086,-10.9616,0.558892,0.300025,-0.743786,0.0593527,-1.88108,2.59303,-11.0214,-0.966054,0.00585987,-0.230318,0.0593527,-2.69773,3.34634,-11.9655,-0.97653,0.0303485,-0.226668,0.0593527,
2.424,-2.28931,3.00003,-11.5629,0.580074,0.27083,0.115189,0.24652,-2.28931,3.00003,-11.5629,0.580074,0.27083,0.115189,0.24652,-2.28931,3.00003,-11.5629,0.580074,0.27083,0.115189,0.24652,-2.28931,3.00003,-11.5629,0.580074,0.27083,0.115189,0.24652,-2.28931,3.00003,-11.5629,0.580074,0.27083,0.115189,0.24652,-2.85973,2.56961,-11.4023,0.659938,0.273814,-2.24822,0.0593527,-1.67956,3.38836,-11.7333,0.650761,0.27777,-2.25042,0.0593527,-2.11118,2.51744,-12.1172,0.568279,0.298885,-0.705146,0.0593527,-2.42799,3.44318,-11.0146,0.676949,0.168374,-0.683893,0.0593527,-1.8454,2.5811,-11.1104,-1.00212,0.147672,-0.231593,0.0593527,-2.6866,3.37565,-12.0313,-0.990891,0.103008,-0.231019,0.0593527,
2.4341,-2.27014,3.00325,-11.637,0.621822,0.199087,0.150276,0.24652,-2.27014,3.00325,-11.637,0.621822,0.199087,0.150276,0.24652,-2.27014,3.00325,-11.637,0.621822,0.199087,0.150276,0.24652,-2.27014,3.00325,-11.637,0.621822,0.199087,0.150276,0.24652,-2.27014,3.00325,-11.637,0.621822,0.199087,0.150276,0.24652,-2.82976,2.58907,-11.4662,0.658481,0.277402,-2.21313,0.0593527,-1.65288,3.39792,-11.8114,0.596542,0.231237,-2.22903,0.0593527,-2.10019,2.54537,-12.2055,0.60738,0.256598,-0.664114,0.0593527,-2.38497,3.4405,-11.0734,0.608981,0.255025,-0.662086,0.0593527,-1.81804,2.58409,-11.2017,-0.999215,0.129099,-0.237989,0.0593527,-2.66732,3.40263,-12.0766,-0.988501,0.0875348,-0.237406,0.0593527,
2.4442,-2.24607,2.99882,-11.7115,0.643519,0.157257,0.17025,0.24652,-2.24607,2.99882,-11.7115,0.643519,0.157257,0.17025,0.24652,-2.24607,2.99882,-11.7115,0.643519,0.157257,0.17025,0.24652,-2.24607,2.99882,-11.7115,0.643519,0.157257,0.17025,0.24652,-2.24607,2.99882,-11.7115,0.643519,0.157257,0.17025,0.24652,-2.80307,2.59599,-11.5369,0.561824,0.210184,-2.20169,0.0593527,-1.64212,3.38754,-11.8827,0.596764,0.225751,-2.19067,0.0593527,-2.09131,2.56906,-12.2867,0.649722,0.205855,-0.617184,0.0593527,-2.34221,3.42834,-11.1363,0.54182,0.348459,-0.649426,0.0593527,-1.79054,2.57727,-11.2962,-0.991187,0.111569,-0.243689,0.0593527,-2.64699,3.41573,-12.1207,-1.00813,0.159859,-0.239491,0.0593527,
2.4543,-2.2212,2.9891,-11.7825,0.644696,0.157756,0.187132,0.24652,-2.2212,2.9891,-11.7825,0.644696,0.157756,0.187132,0.24652,-2.2212,2.9891,-11.7825,0.644696,0.157756,0.187132,0.24652,-2.2212,2.9891,-11.7825,0.644696,0.157756,0.187132,0.24652,-2.2212,2.9891,-11.7825,0.644696,0.157756,0.187132,0.24652,-2.77224,2.5872,-11.6127,0.667964,0.278423,-2.13999,0.0593527,-1.62548,3.37849,-11.9537,0.668711,0.272395,-2.13857,0.0593527,-2.08562,2.57844,-12.3673,0.60208,0.274463,-0.593199,0.0593527,-2.30632,3.39369,-11.2008,0.692999,0.140628,-0.576169,0.0593527,-1.76829,2.55659,-11.395,-1.02108,0.236641,-0.246783,0.0593527,-2.62467,3.41428,-12.1689,-1.01655,0.208146,-0.241999,0.0593527,
2.4644,-2.19576,2.97315,-11.85,0.631022,0.187263,0.203469,0.24652,-2.19576,2.97315,-11.85,0.631022,0.187263,0.203469,0.24652,-2.19576,2.97315,-11.85,0.631022,0.187263,0.203469,0.24652,-2.19576,2.97315,-11.85,0.631022,0.187263,0.203469,0.24652,-2.19576,2.97315,-11.85,0.631022,0.187263,0.203469,0.24652,-2.74382,2.56264,-11.6927,0.615004,0.236956,-2.11729,0.0593527,-1.60365,3.3614,-12.025,0.584329,0.220237,-2.12427,0.0593527,-2.0795,2.57356,-12.4522,0.63343,0.231143,-0.550181,0.0593527,-2.27347,3.34781,-11.2636,0.635663,0.227591,-0.549024,0.0593527,-1.74512,2.52078,-11.4946,-1.00611,0.190102,-0.238171,0.0593527,-2.60585,3.40151,-12.2236,-1.00424,0.193575,-0.240196,0.0593527,
2.4745,-2.17211,2.94426,-11.919,0.615652,0.227857,0.220611,0.24652,-2.17211,2.94426,-11.919,0.615652,0.227857,0.220611,0.24652,-2.17211,2.94426,-11.919,0.615652,0.227857,0.220611,0.24652,-2.17211,2.94426,-11.919,0.615652,0.227857,0.220611,0.24652,-2.17211,2.94426,-11.919,0.615652,0.227857,0.220611,0.24652,-2.72513,2.52444,-11.7689,0.599235,0.222581,-2.08522,0.0593527,-1.58058,3.33403,-12.097,0.620008,0.232101,-2.0805,0.0593527,-2.06582,2.55988,-12.5456,0.6517,0.20136,-0.511219,0.0593527,-2.23687,3.30046,-11.3224,0.585945,0.312722,-0.527364,0.0593527,-1.71461,2.47328,-11.5871,-1.01573,0.259162,-0.238515,0.0593527,-2.58974,3.38679,-12.278,-1.02064,0.273356,-0.238572,0.0593527,
2.4846,-2.14597,2.90169,-11.9927,0.605006,0.263591,0.251759,0.24652,-2.14597,2.90169,-11.9927,0.605006,0.263591,0.251759,0.24652,-2.14597,2.90169,-11.9927,0.605006,0.263591,0.251759,0.24652,-2.14597,2.90169,-11.9927,0.605006,0.263591,0.251759,0.24652,-2.14597,2.90169,-11.9927,0.605006,0.263591,0.251759,0.24652,-2.70872,2.47815,-11.8417,0.693278,0.262335,-2.02904,0.0593527,-1.55343,3.30397,-12.1666,0.67748,0.258129,-2.03244,0.0593527,-2.05672,2.53722,-12.6341,0.617458,0.266286,-0.487869,0.0593527,-2.20506,3.24638,-11.3724,0.680304,0.146344,-0.473539,0.0593527,-1.68449,2.41802,-11.6768,-1.03567,0.341747,-0.240788,0.0593527,-2.57639,3.36466,-12.3332,-1.02631,0.317823,-0.237929,0.0593527,
2.4947,-2.1302,2.85694,-12.0675,0.614385,0.266463,0.306141,0.24652,-2.1302,2.85694,-12.0675,0.614385,0.266463,0.306141,0.24652,-2.1302,2.85694,-12.0675,0.614385,0.266463,0.306141,0.24652,-2.1302,2.85694,-12.0675,0.614385,0.266463,0.306141,0.24652,-2.1302,2.85694,-12.0675,0.614385,0.266463,0.306141,0.24652,-2.66627,2.44469,-11.8931,0.591177,0.216018,-2.04384,0.0593527,-1.52604,3.25722,-12.2295,0.588063,0.230959,-2.04347,0.0593527,-2.04894,2.52351,-12.6756,0.572875,0.353949,-0.514763,0.0593527,-2.1693,3.20396,-11.4361,0.624203,0.260403,-0.463305,0.0593527,-1.6701,2.4008,-11.7504,-0.981689,0.0610948,-0.236627,0.0593527,-2.55296,3.32838,-12.3914,-1.02369,0.299661,-0.248634,0.0593527,
2.5048,-2.11902,2.81695,-12.1286,0.622488,0.249402,0.359274,0.24652,-2.11902,2.81695,-12.1286,0.622488,0.249402,0.359274,0.24652,-2.11902,2.81695,-12.1286,0.622488,0.249402,0.359274,0.24652,-2.11902,2.81695,-12.1286,0.622488,0.249402,0.359274,0.24652,-2.11902,2.81695,-12.1286,0.622488,0.249402,0.359274,0.24652,-2.62741,2.45897,-11.9355,0.679872,0.289319,-2.04266,0.0593527,-1.54094,3.21481,-12.2997,0.645416,0.282547,-2.04851,0.0593527,-2.03389,2.50664,-12.7014,0.609499,0.309086,-0.516639,0.0593527,-2.1427,3.19133,-11.5272,0.646101,0.229455,-0.48701,0.0593527,-1.66053,2.39695,-11.8058,-1.05404,0.317352,-0.276593,0.0593527,-2.51478,3.27882,-12.4398,-1.04196,0.296123,-0.274831,0.0593527,
2.5149,-2.10184,2.79297,-12.1758,0.615887,0.275269,0.377843,0.24652,-2.10184,2.79297,-12.1758,0.615887,0.275269,0.377843,0.24652,-2.10184,2.79297,-12.1758,0.615887,0.275269,0.377843,0.24652,-2.10184,2.79297,-12.1758,0.615887,0.275269,0.377843,0.24652,-2.10184,2.79297,-12.1758,0.615887,0.275269,0.377843,0.24652,-2.61045,2.46668,-11.9843,0.622572,0.292233,-2.0897,0.0593527,-1.5614,3.19448,-12.3721,0.620409,0.30241,-2.08881,0.0593527,-2.03421,2.47895,-12.7289,0.576442,0.382622,-0.552093,0.0593527,-2.13776,3.20211,-11.6215,0.589798,0.355749,-0.535581,0.0593527,-1.66648,2.42045,-11.8613,-1.02725,0.219172,-0.300634,0.0593527,-2.50702,3.24143,-12.5049,-1.03873,0.249038,-0.301248,0.0593527,
2.525,-2.09647,2.7914,-12.2309,0.605902,0.327139,0.311742,0.24652,-2.09647,2.7914,-12.2309,0.605902,0.327139,0.311742,0.24652,-2.09647,2.7914,-12.2309,0.605902,0.327139,0.311742,0.24652,-2.09647,2.7914,-12.2309,0.605902,0.327139,0.311742,0.24652,-2.09647,2.7914,-12.2309,0.605902,0.327139,0.311742,0.24652,-2.60873,2.4611,-12.0204,0.601115,0.311359,-2.13743,0.0593527,-1.57567,3.20429,-12.4443,0.622437,0.321999,-2.1307,0.0593527,-2.03158,2.43606,-12.7717,0.665195,0.292914,-0.552906,0.0593527,-2.15471,3.22517,-11.6917,0.681958,0.266928,-0.550336,0.0593527,-1.65977,2.4465,-11.8939,-1.03151,0.249839,-0.333503,0.0593527,-2.52538,3.21725,-12.569,-1.01011,0.194352,-0.330447,0.0593527,
2.5351,-2.10393,2.79838,-12.2792,0.611458,0.363967,0.23586,0.24652,-2.10393,2.79838,-12.2792,0.611458,0.363967,0.23586,0.24652,-2.10393,2.79838,-12.2792,0.611458,0.363967,0.23586,0.24652,-2.10393,2.79838,-12.2792,0.611458,0.363967,0.23586,0.24652,-2.10393,2.79838,-12.2792,0.611458,0.363967,0.23586,0.24652,-2.61662,2.47179,-12.0487,0.596317,0.316322,-2.15552,0.0593527,-1.56087,3.21865,-12.5246,0.693812,0.386301,-2.13175,0.0593527,-2.03373,2.39323,-12.8302,0.616857,0.406437,-0.596262,0.0593527,-2.16226,3.25388,-11.7289,0.61865,0.400508,-0.599792,0.0593527,-1.63008,2.45045,-11.9234,-1.02095,0.201319,-0.350433,0.0593527,-2.55533,3.20789,-12.6367,-1.01241,0.207715,-0.365146,0.0593527,
2.5452,-2.12131,2.83527,-12.312,0.665281,0.375457,0.187024,0.24652,-2.12131,2.83527,-12.312,0.665281,0.375457,0.187024,0.24652,-2.12131,2.83527,-12.312,0.665281,0.375457,0.187024,0.24652,-2.12131,2.83527,-12.312,0.665281,0.375457,0.187024,0.24652,-2.12131,2.83527,-12.312,0.665281,0.375457,0.187024,0.24652,-2.61721,2.48189,-12.0625,0.726696,0.407452,-2.10977,0.0593527,-1.54486,3.21701,-12.5914,0.581476,0.358928,-2.17654,0.0593527,-2.03977,2.37672,-12.8743,0.654304,0.369789,-0.592968,0.0593527,-2.14898,3.28506,-11.7672,0.649719,0.371438,-0.580631,0.0593527,-1.62148,2.45149,-11.9704,-1.01,0.140614,-0.37682,0.0593527,-2.56713,3.21851,-12.6959,-1.00675,0.155097,-0.391717,0.0593527,
2.5553,-2.11303,2.87335,-12.3485,0.683344,0.368252,0.140538,0.24652,-2.11303,2.87335,-12.3485,0.683344,0.368252,0.140538,0.24652,-2.11303,2.87335,-12.3485,0.683344,0.368252,0.140538,0.24652,-2.11303,2.87335,-12.3485,0.683344,0.368252,0.140538,0.24652,-2.11303,2.87335,-12.3485,0.683344,0.368252,0.140538,0.24652,-2.62476,2.49973,-12.0871,0.759257,0.451647,-2.09309,0.0593527,-1.55207,3.2382,-12.6381,0.67285,0.43102,-2.13778,0.0593527,-2.06185,2.38935,-12.9075,0.629822,0.413927,-0.597905,0.0593527,-2.14782,3.30801,-11.8018,0.655131,0.375464,-0.579629,0.0593527,-1.62008,2.47072,-12.0018,-1.06691,0.248592,-0.399127,0.0593527,-2.58049,3.23883,-12.7257,-1.02673,0.192844,-0.411862,0.0593527,
2.5654,-2.10805,2.89802,-12.3812,0.679705,0.353526,0.138257,0.24652,-2.10805,2.89802,-12.3812,0.679705,0.353526,0.138257,0.24652,-2.10805,2.89802,-12.3812,0.679705,0.353526,0.138257,0.24652,-2.10805,2.89802,-12.3812,0.679705,0.353526,0.138257,0.24652,-2.10805,2.89802,-12.3812,0.679705,0.353526,0.138257,0.24652,-2.6263,2.51297,-12.1171,0.643148,0.405208,-2.14224,0.0593527,-1.56322,3.2677,-12.6721,0.592484,0.383269,-2.16461,0.0593527,-2.05872,2.43044,-12.9398,0.607369,0.451935,-0.596147,0.0593527,-2.13718,3.33649,-11.8441,0.630573,0.419831,-0.588848,0.0593527,-1.61676,2.50207,-12.0348,-0.998802,0.115242,-0.40115,0.0593527,-2.5753,3.26719,-12.753,-1.02152,0.177748,-0.409685,0.0593527,
2.5755,-2.11512,2.91496,-12.4111,0.670818,0.34141,0.161458,0.24652,-2.11512,2.91496,-12.4111,0.670818,0.34141,0.161458,0.24652,-2.11512,2.91496,-12.4111,0.670818,0.34141,0.161458,0.24652,-2.11512,2.91496,-12.4111,0.670818,0.34141,0.161458,0.24652,-2.11512,2.91496,-12.4111,0.670818,0.34141,0.161458,0.24652,-2.61348,2.532,-12.1459,0.645724,0.416615,-2.13772,0.0593527,-1.55753,3.29529,-12.7007,0.662929,0.42342,-2.1308,0.0593527,-2.04628,2.46686,-12.9727,0.698022,0.328077,-0.556725,0.0593527,-2.1187,3.36521,-11.8786,0.614296,0.448519,-0.587076,0.0593527,-1.60483,2.53262,-12.0701,-1.0422,0.229442,-0.415397,0.0593527,-2.5642,3.29956,-12.7783,-1.02585,0.185559,-0.409055,0.0593527,
2.5856,-2.11496,2.93339,-12.4404,0.651611,0.351882,0.185421,0.24652,-2.11496,2.93339,-12.4404,0.651611,0.351882,0.185421,0.24652,-2.11496,2.93339,-12.4404,0.651611,0.351882,0.185421,0.24652,-2.11496,2.93339,-12.4404,0.651611,0.351882,0.185421,0.24652,-2.11496,2.93339,-12.4404,0.651611,0.351882,0.185421,0.24652,-2.60715,2.54063,-12.1764,0.631777,0.404884,-2.13738,0.0593527,-1.5484,3.31403,-12.7343,0.658412,0.419809,-2.12671,0.0593527,-2.04207,2.47921,-13.0083,0.603753,0.469874,-0.586318,0.0593527,-2.11119,3.37562,-11.9033,0.683615,0.355835,-0.555335,0.0593527,-1.59282,2.54076,-12.1033,-1.02195,0.193439,-0.411645,0.0593527,-2.56055,3.31339,-12.8064,-1.02835,0.203083,-0.411018,0.0593527,
2.5957,-2.10666,2.94567,-12.4717,0.630266,0.372008,0.215745,0.24652,-2.10666,2.94567,-12.4717,0.630266,0.372008,0.215745,0.24652,-2.10666,2.94567,-12.4717,0.630266,0.372008,0.215745,0.24652,-2.10666,2.94567,-12.4717,0.630266,0.372008,0.215745,0.24652,-2.10666,2.94567,-12.4717,0.630266,0.372008,0.215745,0.24652,-2.60872,2.53214,-12.2024,0.65977,0.416028,-2.12088,0.0593527,-1.53997,3.32037,-12.767,0.615146,0.391707,-2.13844,0.0593527,-2.04202,2.47645,-13.0469,0.658852,0.3989,-0.560255,0.0593527,-2.10994,3.37688,-11.9222,0.639457,0.427121,-0.565071,0.0593527,-1.58423,2.5347,-12.1331,-0.995874,0.141986,-0.406157,0.0593527,-2.56831,3.31912,-12.8381,-1.01557,0.189147,-0.410205,0.0593527,
2.6058,-2.09846,2.93873,-12.5058,0.619213,0.401752,0.256219,0.24652,-2.09846,2.93873,-12.5058,0.619213,0.401752,0.256219,0.24652,-2.09846,2.93873,-12.5058,0.619213,0.401752,0.256219,0.24652,-2.09846,2.93873,-12.5058,0.619213,0.401752,0.256219,0.24652,-2.09846,2.93873,-12.5058,0.619213,0.401752,0.256219,0.24652,-2.61569,2.5191,-12.2269,0.664215,0.415284,-2.11493,0.0593527,-1.53365,3.32564,-12.798,0.663461,0.417248,-2.11519,0.0593527,-2.03917,2.46795,-13.0856,0.715609,0.314355,-0.533238,0.0593527,-2.1088,3.37808,-11.9395,0.645467,0.422076,-0.558976,0.0593527,-1.57262,2.52063,-12.1579,-1.04081,0.254126,-0.41511,0.0593527,-2.57383,3.32252,-12.8679,-1.01749,0.20249,-0.410047,0.0593527,
