time,0_rod(payload_bars compound_XIIxJa).X,0_rod(payload_bars compound_XIIxJa).Y,0_rod(payload_bars compound_XIIxJa).Z,0_rod(payload_bars compound_XIIxJa).Euler1,0_rod(payload_bars compound_XIIxJa).Euler2,0_rod(payload_bars compound_XIIxJa).Euler3,0_rod(payload_bars compound_XIIxJa).mass,1_rod(payload_bars compound_XIIxJa).X,1_rod(payload_bars compound_XIIxJa).Y,1_rod(payload_bars compound_XIIxJa).Z,1_rod(payload_bars compound_XIIxJa).Euler1,1_rod(payload_bars compound_XIIxJa).Euler2,1_rod(payload_bars compound_XIIxJa).Euler3,1_rod(payload_bars compound_XIIxJa).mass,2_rod(payload_bars compound_XIIxJa).X,2_rod(payload_bars compound_XIIxJa).Y,2_rod(payload_bars compound_XIIxJa).Z,2_rod(payload_bars compound_XIIxJa).Euler1,2_rod(payload_bars compound_XIIxJa).Euler2,2_rod(payload_bars compound_XIIxJa).Euler3,2_rod(payload_bars compound_XIIxJa).mass,3_rod(payload_bars compound_XIIxJa).X,3_rod(payload_bars compound_XIIxJa).Y,3_rod(payload_bars compound_XIIxJa).Z,3_rod(payload_bars compound_XIIxJa).Euler1,3_rod(payload_bars compound_XIIxJa).Euler2,3_rod(payload_bars compound_XIIxJa).Euler3,3_rod(payload_bars compound_XIIxJa).mass,4_rod(payload_bars compound_XIIxJa).X,4_rod(payload_bars compound_XIIxJa).Y,4_rod(payload_bars compound_XIIxJa).Z,4_rod(payload_bars compound_XIIxJa).Euler1,4_rod(payload_bars compound_XIIxJa).Euler2,4_rod(payload_bars compound_XIIxJa).Euler3,4_rod(payload_bars compound_XIIxJa).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
11.6049,5.66938,11.4995,-23.277,-9.56653e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-9.56653e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-9.56653e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-9.56653e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-9.56653e-09,-0.46232,-1.5708,4000.24,21.9742,7.33258,-18.403,-1.89497,-0.346277,1.48198,0.199491,18.1106,4.05589,-18.5211,1.79247,0.513276,-1.49373,0.199491,20.3599,3.6864,-17.2082,-2.35343,1.17237,2.77006,0.199491,19.4096,3.71868,-17.5779,-2.68734,-1.2016,-2.28808,0.199491,21.1658,4.69666,-18.1845,-0.481525,-0.622313,2.49219,0.199645,18.7137,5.566,-17.9329,-0.480622,0.0627545,2.66725,0.199491,
11.615,5.66938,11.4995,-23.277,-1.58696e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.58696e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.58696e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.58696e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.58696e-08,-0.46232,-1.5708,4000.24,21.9856,7.33379,-18.4709,-1.89192,-0.349526,1.4724,0.199491,18.1205,4.05732,-18.5516,1.79725,0.511538,-1.48329,0.199491,20.3817,3.68766,-17.2599,-2.36779,1.16469,2.75457,0.199491,19.4282,3.72,-17.6207,-2.67401,-1.20916,-2.30221,0.199491,21.1785,4.69725,-18.2441,-0.478581,-0.613877,2.48656,0.199645,18.7297,5.56674,-17.9705,-0.484473,0.076949,2.66277,0.199491,
11.6251,5.66938,11.4995,-23.277,-7.93176e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-7.93176e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-7.93176e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-7.93176e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-7.93176e-09,-0.46232,-1.5708,4000.24,21.9953,7.33354,-18.539,-1.88986,-0.352292,1.46539,0.199491,18.1285,4.05886,-18.5898,1.80055,0.510203,-1.47502,0.199491,20.399,3.6892,-17.3145,-2.37992,1.15991,2.74179,0.199491,19.443,3.72159,-17.6684,-2.66883,-1.2166,-2.30833,0.199491,21.1891,4.69808,-18.305,-0.476459,-0.607481,2.48213,0.199645,18.7426,5.56821,-18.0142,-0.483789,0.0810481,2.65895,0.199491,
11.6352,5.66938,11.4995,-23.277,-3.17586e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-3.17586e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-3.17586e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-3.17586e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-3.17586e-09,-0.46232,-1.5708,4000.24,22.0018,7.33238,-18.6057,-1.88647,-0.354229,1.45836,0.199491,18.1369,4.05551,-18.6305,1.80613,0.507734,-1.46686,0.199491,20.4162,3.68619,-17.3708,-2.3916,1.15591,2.72851,0.199491,19.4579,3.71824,-17.7181,-2.65858,-1.22252,-2.31877,0.199491,21.1991,4.69594,-18.3664,-0.473559,-0.601559,2.47853,0.199645,18.7542,5.56458,-18.0586,-0.480649,0.08167,2.65591,0.199491,
11.6453,5.66938,11.4995,-23.277,-6.88825e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-6.88825e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-6.88825e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-6.88825e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-6.88825e-09,-0.46232,-1.5708,4000.24,22.0095,7.3295,-18.6727,-1.88304,-0.356821,1.44941,0.199491,18.146,4.05467,-18.6621,1.81167,0.505413,-1.45678,0.199491,20.4365,3.68502,-17.424,-2.40822,1.1519,2.71059,0.199491,19.4749,3.71699,-17.7628,-2.65038,-1.23159,-2.32769,0.199491,21.2108,4.69504,-18.4266,-0.470744,-0.593545,2.47363,0.199645,18.7673,5.56504,-18.0948,-0.474659,0.0794411,2.65159,0.199491,
11.6554,5.66938,11.4995,-23.277,-1.80839e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.80839e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.80839e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.80839e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.80839e-08,-0.46232,-1.5708,4000.24,22.0197,7.33472,-18.7403,-1.88005,-0.360622,1.43808,0.199491,18.1544,4.05797,-18.6869,1.8153,0.503779,-1.44554,0.199491,20.4573,3.68823,-17.473,-2.41885,1.13931,2.69871,0.199491,19.4928,3.72035,-17.8013,-2.62717,-1.23827,-2.35185,0.199491,21.2206,4.69691,-18.4843,-0.468016,-0.583456,2.4674,0.199645,18.7832,5.56696,-18.1287,-0.486048,0.106976,2.64644,0.199491,
11.6655,5.66938,11.4995,-23.277,-1.10516e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.10516e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.10516e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.10516e-08,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.10516e-08,-0.46232,-1.5708,4000.24,22.0278,7.33475,-18.8077,-1.87818,-0.363772,1.43003,0.199491,18.1601,4.06312,-18.7203,1.81869,0.502867,-1.43572,0.199491,20.4728,3.69316,-17.5255,-2.43101,1.13319,2.68651,0.199491,19.5058,3.72558,-17.8456,-2.62472,-1.2481,-2.35593,0.199491,21.2287,4.70023,-18.5438,-0.466298,-0.576252,2.46222,0.199645,18.7951,5.57321,-18.1683,-0.482841,0.106177,2.64212,0.199491,
11.6756,5.66938,11.4995,-23.277,-3.40387e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-3.40387e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-3.40387e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-3.40387e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-3.40387e-09,-0.46232,-1.5708,4000.24,22.0325,7.33591,-18.877,-1.87586,-0.367226,1.42311,0.199491,18.1658,4.06356,-18.7568,1.82183,0.501206,-1.42782,0.199491,20.4869,3.69375,-17.5784,-2.44069,1.12763,2.6759,0.199491,19.5179,3.72613,-17.8915,-2.61286,-1.25406,-2.36845,0.199491,21.2357,4.69998,-18.6033,-0.462925,-0.570743,2.457,0.199645,18.8051,5.57262,-18.2115,-0.487497,0.119734,2.63733,0.199491,
11.6857,5.66938,11.4995,-23.277,-5.86668e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-5.86668e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-5.86668e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-5.86668e-09,-0.46232,-1.5708,4000.24,5.66938,11.4995,-23.277,-5.86668e-09,-0.46232,-1.5708,4000.24,22.035,7.33249,-18.9405,-1.872,-0.36829,1.41483,0.199491,18.172,4.05858,-18.7947,1.82706,0.498082,-1.41956,0.199491,20.5019,3.68916,-17.6346,-2.45221,1.12268,2.6623,0.199491,19.5308,3.72105,-17.9404,-2.59774,-1.26025,-2.38359,0.199491,21.2424,4.69701,-18.6643,-0.460048,-0.563992,2.45383,0.199645,18.8142,5.56723,-18.2529,-0.485461,0.123936,2.63501,0.199491,
11.6958,5.66938,11.4995,-23.277,-9.17741e-09,-0.462321,-1.5708,4000.24,5.66938,11.4995,-23.277,-9.17741e-09,-0.462321,-1.5708,4000.24,5.66938,11.4995,-23.277,-9.17741e-09,-0.462321,-1.5708,4000.24,5.66938,11.4995,-23.277,-9.17741e-09,-0.462321,-1.5708,4000.24,5.66938,11.4995,-23.277,-9.17741e-09,-0.462321,-1.5708,4000.24,22.0364,7.33008,-19.0031,-1.86769,-0.368826,1.40697,0.199491,18.1778,4.05443,-18.8334,1.83213,0.495147,-1.41135,0.199491,20.5166,3.68505,-17.6921,-2.46593,1.1199,2.64691,0.199491,19.5429,3.71659,-17.9906,-2.58959,-1.26837,-2.39201,0.199491,21.2488,4.69515,-18.7254,-0.459762,-0.555252,2.45249,0.199645,18.8225,5.56584,-18.2918,-0.467359,0.100673,2.63353,0.199491,
11.7059,5.66938,11.4995,-23.277,-1.61843e-08,-0.462321,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.61843e-08,-0.462321,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.61843e-08,-0.462321,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.61843e-08,-0.462321,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.61843e-08,-0.462321,-1.5708,4000.24,22.0414,7.33406,-19.0718,-1.86537,-0.372983,1.397,0.199491,18.1837,4.05635,-18.8598,1.8381,0.49293,-1.40019,0.199491,20.5332,3.6868,-17.7407,-2.47397,1.10915,2.63748,0.199491,19.5571,3.71842,-18.0298,-2.56038,-1.27253,-2.42184,0.199491,21.2554,4.6951,-18.7825,-0.455463,-0.547908,2.44542,0.199645,18.8339,5.56589,-18.3285,-0.489719,0.146878,2.62674,0.199491,
11.716,5.66938,11.4995,-23.277,-1.26563e-08,-0.462321,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.26563e-08,-0.462321,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.26563e-08,-0.462321,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.26563e-08,-0.462321,-1.5708,4000.24,5.66938,11.4995,-23.277,-1.26563e-08,-0.462321,-1.5708,4000.24,22.0459,7.33259,-19.1373,-1.86269,-0.375802,1.38829,0.199491,18.1871,4.06084,-18.8917,1.84174,0.491639,-1.39016,0.199491,20.5459,3.69113,-17.7927,-2.48446,1.10207,2.62672,0.199491,19.5676,3.723,-18.0732,-2.55527,-1.28278,-2.4285,0.199491,21.2597,4.69827,-18.8411,-0.454978,-0.539132,2.44116,0.199645,18.8437,5.5709,-18.3668,-0.482788,0.139357,2.6232,0.199491,
11.7261,5.66938,11.4995,-23.277,-4.5171e-09,-0.462321,-1.5708,4000.24,5.66938,11.4995,-23.277,-4.5171e-09,-0.462321,-1.5708,4000.24,5.66938,11.4995,-23.277,-4.5171e-09,-0.462321,-1.5708,4000.24,5.66938,11.4995,-23.277,-4.5171e-09,-0.462321,-1.5708,4000.24,5.66938,11.4995,-23.277,-4.5171e-09,-0.462321,-1.5708,4000.24,22.047,7.33616,-19.2042,-1.86038,-0.378614,1.38102,0.199491,18.1901,4.06167,-18.9279,1.84231,0.490324,-1.38336,0.199491,20.5563,3.69221,-17.8457,-2.49175,1.09522,2.61846,0.199491,19.5765,3.72403,-18.1191,-2.53871,-1.28794,-2.44573,0.199491,21.2628,4.69869,-18.8998,-0.451945,-0.533667,2.43649,0.199645,18.851,5.57118,-18.4089,-0.487444,0.152332,2.61886,0.199491,
11.7362,5.66938,11.4995,-23.277,-5.78622e-09,-0.462321,-1.5708,4000.24,5.66938,11.4995,-23.277,-5.78622e-09,-0.462321,-1.5708,4000.24,5.66938,11.4995,-23.277,-5.78622e-09,-0.462321,-1.5708,4000.24,5.66938,11.4995,-23.277,-5.78622e-09,-0.462321,-1.5708,4000.24,5.66938,11.4995,-23.277,-5.78622e-09,-0.462321,-1.5708,4000.24,22.0454,7.33201,-19.2673,-1.85655,-0.379835,1.37316,0.199491,18.1934,4.05693,-18.9654,1.84741,0.48709,-1.3754,0.199491,20.5675,3.68785,-17.9009,-2.50255,1.0912,2.60581,0.199491,19.5859,3.71923,-18.1672,-2.5223,-1.294,-2.46229,0.199491,21.2659,4.69561,-18.9597,-0.449028,-0.52749,2.43319,0.199645,18.8569,5.56605,-18.4503,-0.48645,0.158133,2.61617,0.199491,
11.7463,5.66939,11.4995,-23.277,-7.21023e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.277,-7.21023e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.277,-7.21023e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.277,-7.21023e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.277,-7.21023e-09,-0.462321,-1.5708,4000.24,22.0442,7.3296,-19.3302,-1.85285,-0.380885,1.36533,0.199491,18.1967,4.05433,-19.0019,1.85169,0.484382,-1.36727,0.199491,20.5788,3.68517,-17.9567,-2.51474,1.0876,2.59228,0.199491,19.5949,3.71633,-18.2155,-2.51163,-1.30218,-2.47336,0.199491,21.2689,4.69446,-19.0195,-0.448705,-0.51894,2.43122,0.199645,18.8629,5.56575,-18.4884,-0.470799,0.13957,2.61455,0.199491,
11.7564,5.66939,11.4995,-23.277,-1.6002e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.6002e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.6002e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.6002e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.6002e-08,-0.462321,-1.5708,4000.24,22.0456,7.33478,-19.3974,-1.85004,-0.384773,1.3548,0.199491,18.2009,4.05648,-19.0267,1.85723,0.481989,-1.35607,0.199491,20.593,3.6873,-18.005,-2.5208,1.07589,2.58463,0.199491,19.6072,3.71848,-18.2539,-2.47657,-1.30579,-2.50916,0.199491,21.2724,4.69502,-19.0758,-0.444802,-0.511012,2.42459,0.199645,18.8727,5.56627,-18.5235,-0.491641,0.181139,2.60724,0.199491,
11.7665,5.66939,11.4995,-23.277,-1.31601e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.31601e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.31601e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.31601e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.277,-1.31601e-08,-0.462321,-1.5708,4000.24,22.0468,7.33272,-19.4621,-1.84734,-0.387451,1.34601,0.199491,18.2021,4.06089,-19.0577,1.86154,0.4804,-1.34575,0.199491,20.6028,3.69141,-18.0566,-2.53017,1.06876,2.57503,0.199491,19.615,3.72289,-18.2968,-2.46762,-1.31598,-2.51959,0.199491,21.2736,4.69789,-19.1336,-0.444463,-0.502401,2.42035,0.199645,18.8799,5.57154,-18.5608,-0.484133,0.173357,2.60401,0.199491,
11.7766,5.66939,11.4995,-23.2769,-4.86587e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-4.86587e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-4.86587e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-4.86587e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-4.86587e-09,-0.462321,-1.5708,4000.24,22.0439,7.33636,-19.5286,-1.84463,-0.390341,1.33881,0.199491,18.2027,4.06184,-19.0931,1.86248,0.479029,-1.33889,0.199491,20.6101,3.69255,-18.1087,-2.53635,1.06208,2.56791,0.199491,19.6211,3.72401,-18.3419,-2.44746,-1.32055,-2.54045,0.199491,21.2734,4.69827,-19.1913,-0.441682,-0.496876,2.41583,0.199645,18.8845,5.57176,-18.6027,-0.489568,0.186946,2.59921,0.199491,
11.7867,5.66939,11.4995,-23.2769,-5.23075e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-5.23075e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-5.23075e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-5.23075e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-5.23075e-09,-0.462321,-1.5708,4000.24,22.0392,7.33213,-19.5905,-1.84072,-0.391365,1.33088,0.199491,18.2035,4.0574,-19.13,1.86694,0.475773,-1.33128,0.199491,20.6179,3.68848,-18.1635,-2.54571,1.05759,2.55678,0.199491,19.6274,3.71951,-18.3896,-2.42722,-1.32618,-2.56086,0.199491,21.2731,4.69542,-19.2504,-0.439081,-0.490663,2.41276,0.199645,18.8878,5.56686,-18.6436,-0.488486,0.192106,2.59664,0.199491,
11.7968,5.66939,11.4995,-23.2769,-6.56085e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-6.56085e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-6.56085e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-6.56085e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-6.56085e-09,-0.462321,-1.5708,4000.24,22.0341,7.32983,-19.6516,-1.83665,-0.391866,1.32308,0.199491,18.2041,4.05414,-19.1671,1.87103,0.472819,-1.32358,0.199491,20.6256,3.68524,-18.2195,-2.55633,1.05379,2.54474,0.199491,19.6331,3.71599,-18.4383,-2.41111,-1.33343,-2.57722,0.199491,21.2725,4.69401,-19.3096,-0.439068,-0.482236,2.41131,0.199645,18.8911,5.56588,-18.6818,-0.472942,0.174596,2.59596,0.199491,
11.8069,5.66939,11.4995,-23.2769,-1.3565e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-1.3565e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-1.3565e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-1.3565e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-1.3565e-08,-0.462321,-1.5708,4000.24,22.0319,7.33447,-19.7181,-1.83398,-0.395566,1.31299,0.199491,18.2065,4.05583,-19.1926,1.87624,0.470215,-1.31288,0.199491,20.6368,3.68686,-18.2681,-2.5618,1.04311,2.53771,0.199491,19.6428,3.71764,-18.4773,-2.37341,-1.33669,-2.61575,0.199491,21.273,4.6942,-19.3655,-0.435524,-0.474601,2.40515,0.199645,18.898,5.56649,-18.7169,-0.490743,0.210106,2.58849,0.199491,
11.817,5.66939,11.4995,-23.2769,-1.41239e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-1.41239e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-1.41239e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-1.41239e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-1.41239e-08,-0.462321,-1.5708,4000.24,22.0298,7.33241,-19.7819,-1.83098,-0.398133,1.30379,0.199491,18.2064,4.05948,-19.2222,1.88107,0.468131,-1.3024,0.199491,20.6445,3.69031,-18.3192,-2.5695,1.03511,2.52944,0.199491,19.649,3.72129,-18.5195,-2.35453,-1.34566,-2.63592,0.199491,21.2715,4.69663,-19.4226,-0.435133,-0.465684,2.40099,0.199645,18.9037,5.57042,-18.7536,-0.486407,0.207761,2.58504,0.199491,
11.8271,5.66939,11.4995,-23.2769,-6.27252e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-6.27252e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-6.27252e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-6.27252e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-6.27252e-09,-0.462321,-1.5708,4000.24,22.024,7.33597,-19.8472,-1.82843,-0.400783,1.29656,0.199491,18.205,4.06061,-19.2572,1.88181,0.466804,-1.29562,0.199491,20.6491,3.6916,-18.3712,-2.57481,1.02834,2.52322,0.199491,19.6526,3.72257,-18.5644,-2.33009,-1.34978,-2.66107,0.199491,21.2685,4.69716,-19.4796,-0.432672,-0.460123,2.39674,0.199645,18.906,5.57104,-18.7949,-0.491153,0.219835,2.58034,0.199491,
11.8372,5.66939,11.4995,-23.2769,-4.76594e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-4.76594e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-4.76594e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-4.76594e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-4.76594e-09,-0.462321,-1.5708,4000.24,22.0161,7.33218,-19.9086,-1.82467,-0.40184,1.28895,0.199491,18.2034,4.05662,-19.294,1.88572,0.463608,-1.2884,0.199491,20.6536,3.68798,-18.4255,-2.58306,1.02392,2.51337,0.199491,19.656,3.71857,-18.6117,-2.30551,-1.35471,-2.68588,0.199491,21.265,4.69457,-19.5378,-0.430338,-0.45409,2.39381,0.199645,18.9068,5.56656,-18.836,-0.49077,0.225677,2.57759,0.199491,
11.8473,5.66939,11.4995,-23.2769,-5.01176e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-5.01176e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-5.01176e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-5.01176e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-5.01176e-09,-0.462321,-1.5708,4000.24,22.0083,7.32969,-19.9693,-1.8207,-0.40245,1.2811,0.199491,18.2021,4.05397,-19.33,1.88965,0.460623,-1.28069,0.199491,20.6586,3.6853,-18.4806,-2.59262,1.01976,2.50254,0.199491,19.6593,3.71566,-18.6595,-2.28327,-1.36149,-2.70839,0.199491,21.2616,4.6934,-19.5963,-0.430238,-0.445912,2.39205,0.199645,18.9082,5.56595,-18.8739,-0.476735,0.211106,2.57698,0.199491,
11.8574,5.66939,11.4995,-23.2769,-1.20387e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-1.20387e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-1.20387e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-1.20387e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-1.20387e-08,-0.462321,-1.5708,4000.24,22.0034,7.33463,-20.0349,-1.81771,-0.405842,1.27082,0.199491,18.2031,4.05567,-19.3554,1.89415,0.457978,-1.27033,0.199491,20.6674,3.68693,-18.5295,-2.59667,1.00871,2.49684,0.199491,19.667,3.71732,-18.6988,-2.23915,-1.36363,-2.75348,0.199491,21.2595,4.69373,-19.6518,-0.427185,-0.438011,2.38636,0.199645,18.9136,5.5667,-18.9088,-0.493706,0.243653,2.56921,0.199491,
11.8675,5.66939,11.4995,-23.2769,-1.37593e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-1.37593e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-1.37593e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-1.37593e-08,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-1.37593e-08,-0.462321,-1.5708,4000.24,21.998,7.33242,-20.0979,-1.81436,-0.408109,1.26151,0.199491,18.2017,4.05857,-19.3849,1.89931,0.455447,-1.25995,0.199491,20.673,3.68973,-18.5807,-2.60359,1.00082,2.48919,0.199491,19.6714,3.72023,-18.741,-2.21129,-1.37171,-2.78244,0.199491,21.2556,4.69573,-19.7085,-0.426738,-0.429264,2.38235,0.199645,18.9173,5.57001,-18.9452,-0.489156,0.241706,2.56604,0.199491,
11.8776,5.66939,11.4995,-23.2769,-7.18286e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-7.18286e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-7.18286e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-7.18286e-09,-0.462321,-1.5708,4000.24,5.66939,11.4995,-23.2769,-7.18286e-09,-0.462321,-1.5708,4000.24,21.9892,7.33542,-20.1621,-1.81157,-0.410518,1.25426,0.199491,18.1985,4.05915,-19.4198,1.90041,0.453872,-1.2532,0.199491,20.6752,3.69045,-18.6327,-2.60833,0.994256,2.48343,0.199491,19.6728,3.72092,-18.786,-2.1809,-1.37481,-2.8135,0.199491,21.2499,4.69588,-19.765,-0.424596,-0.423528,2.37848,0.199645,18.9173,5.57002,-18.9863,-0.493726,0.253184,2.56133,0.199491,
