time,0_rod(payload_bars compound_GHtiUC).X,0_rod(payload_bars compound_GHtiUC).Y,0_rod(payload_bars compound_GHtiUC).Z,0_rod(payload_bars compound_GHtiUC).Euler1,0_rod(payload_bars compound_GHtiUC).Euler2,0_rod(payload_bars compound_GHtiUC).Euler3,0_rod(payload_bars compound_GHtiUC).mass,1_rod(payload_bars compound_GHtiUC).X,1_rod(payload_bars compound_GHtiUC).Y,1_rod(payload_bars compound_GHtiUC).Z,1_rod(payload_bars compound_GHtiUC).Euler1,1_rod(payload_bars compound_GHtiUC).Euler2,1_rod(payload_bars compound_GHtiUC).Euler3,1_rod(payload_bars compound_GHtiUC).mass,2_rod(payload_bars compound_GHtiUC).X,2_rod(payload_bars compound_GHtiUC).Y,2_rod(payload_bars compound_GHtiUC).Z,2_rod(payload_bars compound_GHtiUC).Euler1,2_rod(payload_bars compound_GHtiUC).Euler2,2_rod(payload_bars compound_GHtiUC).Euler3,2_rod(payload_bars compound_GHtiUC).mass,3_rod(payload_bars compound_GHtiUC).X,3_rod(payload_bars compound_GHtiUC).Y,3_rod(payload_bars compound_GHtiUC).Z,3_rod(payload_bars compound_GHtiUC).Euler1,3_rod(payload_bars compound_GHtiUC).Euler2,3_rod(payload_bars compound_GHtiUC).Euler3,3_rod(payload_bars compound_GHtiUC).mass,4_rod(sense_bar compound_GHtiUC).X,4_rod(sense_bar compound_GHtiUC).Y,4_rod(sense_bar compound_GHtiUC).Z,4_rod(sense_bar compound_GHtiUC).Euler1,4_rod(sense_bar compound_GHtiUC).Euler2,4_rod(sense_bar compound_GHtiUC).Euler3,4_rod(sense_bar compound_GHtiUC).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.5756,-1.55932,8.92967,4.95636,0.326516,0.566278,2.28327,0.24652,-1.55932,8.92967,4.95636,0.326516,0.566278,2.28327,0.24652,-1.55932,8.92967,4.95636,0.326516,0.566278,2.28327,0.24652,-1.55932,8.92967,4.95636,0.326516,0.566278,2.28327,0.24652,-1.55932,8.92967,4.95636,0.326516,0.566278,2.28327,0.24652,-2.15383,8.73555,5.33288,0.332746,0.558098,-0.0742182,0.0593527,-0.96938,9.14172,4.53574,0.329903,0.589061,-0.075762,0.0593527,-1.8304,9.62906,4.88842,0.340235,0.551287,-1.6497,0.0593527,-1.29251,8.24836,4.9801,0.372897,0.553244,-1.63262,0.0593527,-1.21551,9.12262,5.56474,2.47205,0.704065,-2.35996,0.0593527,-1.90752,8.75477,4.30387,2.45321,0.689455,-2.37214,0.0593527,
1.5857,-1.58645,8.74732,5.04272,0.295047,0.565642,2.19818,0.24652,-1.58645,8.74732,5.04272,0.295047,0.565642,2.19818,0.24652,-1.58645,8.74732,5.04272,0.295047,0.565642,2.19818,0.24652,-1.58645,8.74732,5.04272,0.295047,0.565642,2.19818,0.24652,-1.58645,8.74732,5.04272,0.295047,0.565642,2.19818,0.24652,-2.1866,8.57027,5.41792,0.308953,0.522203,-0.154032,0.0593527,-0.990323,8.93953,4.62155,0.296395,0.590594,-0.160673,0.0593527,-1.86484,9.43631,4.922,0.367157,0.558859,-1.70275,0.0593527,-1.31132,8.07372,5.11755,0.314174,0.552231,-1.7305,0.0593527,-1.25915,8.98577,5.64347,2.56377,0.78785,-2.27656,0.0593527,-1.91728,8.52491,4.39621,2.46607,0.723452,-2.344,0.0593527,
1.5958,-1.61354,8.55528,5.12866,0.262847,0.562728,2.10664,0.24652,-1.61354,8.55528,5.12866,0.262847,0.562728,2.10664,0.24652,-1.61354,8.55528,5.12866,0.262847,0.562728,2.10664,0.24652,-1.61354,8.55528,5.12866,0.262847,0.562728,2.10664,0.24652,-1.61354,8.55528,5.12866,0.262847,0.562728,2.10664,0.24652,-2.21959,8.39475,5.50234,0.274181,0.549645,-0.238959,0.0593527,-1.01039,8.72786,4.70896,0.282895,0.518571,-0.234523,0.0593527,-1.89862,9.23064,4.95633,0.341516,0.562022,-1.78237,0.0593527,-1.33147,7.89186,5.2548,0.314611,0.556958,-1.79675,0.0593527,-1.30274,8.83719,5.7196,2.56167,0.807519,-2.25748,0.0593527,-1.92722,8.28527,4.49141,2.58997,0.823148,-2.23692,0.0593527,
1.6059,-1.64091,8.35312,5.21483,0.232792,0.557707,2.01761,0.24652,-1.64091,8.35312,5.21483,0.232792,0.557707,2.01761,0.24652,-1.64091,8.35312,5.21483,0.232792,0.557707,2.01761,0.24652,-1.64091,8.35312,5.21483,0.232792,0.557707,2.01761,0.24652,-1.64091,8.35312,5.21483,0.232792,0.557707,2.01761,0.24652,-2.25296,8.20905,5.58527,0.233196,0.575909,-0.327335,0.0593527,-1.03066,8.50607,4.79757,0.258372,0.510443,-0.314317,0.0593527,-1.93025,9.01134,4.99103,0.258111,0.548181,-1.89289,0.0593527,-1.35253,7.70401,5.39085,0.30953,0.562119,-1.86578,0.0593527,-1.3467,8.67771,5.79212,2.58255,0.839934,-2.22193,0.0593527,-1.93631,8.03691,4.59035,2.69741,0.89233,-2.13484,0.0593527,
1.616,-1.66786,8.14088,5.30082,0.204399,0.55107,1.93619,0.24652,-1.66786,8.14088,5.30082,0.204399,0.55107,1.93619,0.24652,-1.66786,8.14088,5.30082,0.204399,0.55107,1.93619,0.24652,-1.66786,8.14088,5.30082,0.204399,0.55107,1.93619,0.24652,-1.66786,8.14088,5.30082,0.204399,0.55107,1.93619,0.24652,-2.28624,8.01315,5.66651,0.21659,0.539407,-0.403151,0.0593527,-1.05074,8.27437,4.88742,0.201542,0.569381,-0.411077,0.0593527,-1.96106,8.77822,5.02743,0.224701,0.541182,-1.97764,0.0593527,-1.37561,7.5093,5.52649,0.25179,0.550969,-1.96362,0.0593527,-1.39156,8.50798,5.86113,2.72912,0.922116,-2.08865,0.0593527,-1.94533,7.77981,4.69273,2.68413,0.905866,-2.12433,0.0593527,
1.6261,-1.69511,7.91873,5.38687,0.175709,0.542082,1.86018,0.24652,-1.69511,7.91873,5.38687,0.175709,0.542082,1.86018,0.24652,-1.69511,7.91873,5.38687,0.175709,0.542082,1.86018,0.24652,-1.69511,7.91873,5.38687,0.175709,0.542082,1.86018,0.24652,-1.69511,7.91873,5.38687,0.175709,0.542082,1.86018,0.24652,-2.32007,7.80652,5.74679,0.203478,0.507065,-0.477852,0.0593527,-1.07046,8.03316,4.97855,0.166736,0.566781,-0.496658,0.0593527,-1.99036,8.53216,5.06481,0.24498,0.555017,-2.0352,0.0593527,-1.39944,7.30783,5.66053,0.19988,0.53512,-2.05843,0.0593527,-1.43628,8.32702,5.92685,2.87127,0.979254,-1.95163,0.0593527,-1.95379,7.51344,4.79848,2.73026,0.941718,-2.06768,0.0593527,
1.6362,-1.72227,7.68661,5.47254,0.147174,0.530756,1.78393,0.24652,-1.72227,7.68661,5.47254,0.147174,0.530756,1.78393,0.24652,-1.72227,7.68661,5.47254,0.147174,0.530756,1.78393,0.24652,-1.72227,7.68661,5.47254,0.147174,0.530756,1.78393,0.24652,-1.72227,7.68661,5.47254,0.147174,0.530756,1.78393,0.24652,-2.35339,7.58968,5.82597,0.158266,0.526597,-0.56822,0.0593527,-1.09018,7.78287,5.07143,0.178829,0.498279,-0.558138,0.0593527,-2.01853,8.27267,5.10411,0.219053,0.550783,-2.11648,0.0593527,-1.42507,7.09975,5.79313,0.197955,0.539696,-2.1275,0.0593527,-1.48125,8.13382,5.98938,2.87716,0.997683,-1.9261,0.0593527,-1.96222,7.23849,4.90781,2.9414,1.00951,-1.87199,0.0593527,
1.6463,-1.74968,7.44446,5.55837,0.120817,0.517596,1.70374,0.24652,-1.74968,7.44446,5.55837,0.120817,0.517596,1.70374,0.24652,-1.74968,7.44446,5.55837,0.120817,0.517596,1.70374,0.24652,-1.74968,7.44446,5.55837,0.120817,0.517596,1.70374,0.24652,-1.74968,7.44446,5.55837,0.120817,0.517596,1.70374,0.24652,-2.3871,7.36208,5.90396,0.115932,0.533268,-0.656547,0.0593527,-1.10998,7.52288,5.16538,0.161919,0.47956,-0.634233,0.0593527,-2.0447,8.00019,5.14485,0.148644,0.516243,-2.21964,0.0593527,-1.45158,6.88481,5.92365,0.188892,0.542044,-2.1993,0.0593527,-1.52588,7.92843,6.04908,2.9395,1.02601,-1.85299,0.0593527,-1.97061,6.95604,5.0201,3.10026,1.04426,-1.71508,0.0593527,
1.6564,-1.7767,7.19217,5.64414,0.0966149,0.503551,1.62014,0.24652,-1.7767,7.19217,5.64414,0.0966149,0.503551,1.62014,0.24652,-1.7767,7.19217,5.64414,0.0966149,0.503551,1.62014,0.24652,-1.7767,7.19217,5.64414,0.0966149,0.503551,1.62014,0.24652,-1.7767,7.19217,5.64414,0.0966149,0.503551,1.62014,0.24652,-2.42082,7.12386,5.98049,0.116721,0.491732,-0.722879,0.0593527,-1.12956,7.25337,5.2604,0.0909125,0.517174,-0.735359,0.0593527,-2.07001,7.71475,5.18807,0.120456,0.500979,-2.30009,0.0593527,-1.47999,6.66255,6.05277,0.140159,0.516211,-2.29053,0.0593527,-1.57057,7.71129,6.10605,-3.10345,1.06357,-1.62469,0.0593527,-1.97969,6.66626,5.13468,3.09293,1.05978,-1.70061,0.0593527,
1.6665,-1.80397,6.92997,5.72991,0.0735389,0.487674,1.53748,0.24652,-1.80397,6.92997,5.72991,0.0735389,0.487674,1.53748,0.24652,-1.80397,6.92997,5.72991,0.0735389,0.487674,1.53748,0.24652,-1.80397,6.92997,5.72991,0.0735389,0.487674,1.53748,0.24652,-1.80397,6.92997,5.72991,0.0735389,0.487674,1.53748,0.24652,-2.45455,6.87484,6.0559,0.109801,0.463336,-0.793437,0.0593527,-1.14928,6.97458,5.35678,0.0561454,0.508993,-0.81852,0.0593527,-2.09368,7.41649,5.23348,0.132091,0.517951,-2.36114,0.0593527,-1.5095,6.43325,6.17923,0.0998665,0.488989,-2.37655,0.0593527,-1.61481,7.48149,6.1602,-2.91567,1.07558,-1.43864,0.0593527,-1.98863,6.36869,5.25231,-3.08854,1.08052,-1.59139,0.0593527,
1.6766,-1.83119,6.65771,5.81531,0.0513107,0.469565,1.45987,0.24652,-1.83119,6.65771,5.81531,0.0513107,0.469565,1.45987,0.24652,-1.83119,6.65771,5.81531,0.0513107,0.469565,1.45987,0.24652,-1.83119,6.65771,5.81531,0.0513107,0.469565,1.45987,0.24652,-1.83119,6.65771,5.81531,0.0513107,0.469565,1.45987,0.24652,-2.48797,6.61528,6.13057,0.0585261,0.471524,-0.884059,0.0593527,-1.16892,6.68713,5.45446,0.0877548,0.449754,-0.871065,0.0593527,-2.11631,7.10571,5.2815,0.10945,0.506689,-2.43918,0.0593527,-1.54055,6.19652,6.30338,0.0950505,0.491659,-2.44616,0.0593527,-1.65888,7.23922,6.21193,-2.89501,1.0903,-1.39973,0.0593527,-1.99782,6.06286,5.37303,-2.79941,1.08071,-1.31523,0.0593527,
1.6867,-1.85859,6.37546,5.90085,0.031211,0.45007,1.38778,0.24652,-1.85859,6.37546,5.90085,0.031211,0.45007,1.38778,0.24652,-1.85859,6.37546,5.90085,0.031211,0.45007,1.38778,0.24652,-1.85859,6.37546,5.90085,0.031211,0.45007,1.38778,0.24652,-1.85859,6.37546,5.90085,0.031211,0.45007,1.38778,0.24652,-2.52159,6.34459,6.20427,0.0232525,0.462464,-0.967119,0.0593527,-1.18877,6.3903,5.55306,0.0821819,0.424569,-0.941822,0.0593527,-2.13709,6.78256,5.33188,0.0576849,0.456387,-2.53099,0.0593527,-1.57245,5.95217,6.42475,0.0841916,0.489685,-2.51892,0.0593527,-1.70264,6.98469,6.26095,-2.78483,1.09535,-1.28159,0.0593527,-2.00715,5.74971,5.49636,-2.63093,1.06877,-1.14603,0.0593527,
1.6968,-1.88568,6.0831,5.98637,0.0135812,0.430107,1.31734,0.24652,-1.88568,6.0831,5.98637,0.0135812,0.430107,1.31734,0.24652,-1.88568,6.0831,5.98637,0.0135812,0.430107,1.31734,0.24652,-1.88568,6.0831,5.98637,0.0135812,0.430107,1.31734,0.24652,-1.88568,6.0831,5.98637,0.0135812,0.430107,1.31734,0.24652,-2.55496,6.06293,6.27673,0.0402352,0.422004,-1.02733,0.0593527,-1.20862,6.08416,5.65262,0.00830988,0.439388,-1.04066,0.0593527,-2.15697,6.44716,5.3856,0.036896,0.434793,-2.60785,0.0593527,-1.60619,5.70002,6.5437,0.0493051,0.453635,-2.60253,0.0593527,-1.74623,6.71775,6.30744,-2.52408,1.05875,-1.03123,0.0593527,-2.01722,5.42966,5.62166,-2.61721,1.08323,-1.11311,0.0593527,
1.7069,-1.91296,5.78079,6.07182,-0.00245364,0.409011,1.2444,0.24652,-1.91296,5.78079,6.07182,-0.00245364,0.409011,1.2444,0.24652,-1.91296,5.78079,6.07182,-0.00245364,0.409011,1.2444,0.24652,-1.91296,5.78079,6.07182,-0.00245364,0.409011,1.2444,0.24652,-1.91296,5.78079,6.07182,-0.00245364,0.409011,1.2444,0.24652,-2.58826,5.77028,6.34831,0.0370776,0.396285,-1.09639,0.0593527,-1.22868,5.76909,5.7533,-0.0252737,0.424852,-1.12129,0.0593527,-2.17544,6.09981,5.44222,0.0410266,0.452983,-2.67346,0.0593527,-1.64094,5.4399,6.65937,0.0223084,0.419076,-2.68124,0.0593527,-1.78892,6.4374,6.35221,-2.37252,1.02338,-0.879043,0.0593527,-2.02769,5.10262,5.74908,-2.49166,1.0683,-0.982513,0.0593527,
1.717,-1.9402,5.46834,6.157,-0.0171166,0.386081,1.16866,0.24652,-1.9402,5.46834,6.157,-0.0171166,0.386081,1.16866,0.24652,-1.9402,5.46834,6.157,-0.0171166,0.386081,1.16866,0.24652,-1.9402,5.46834,6.157,-0.0171166,0.386081,1.16866,0.24652,-1.9402,5.46834,6.157,-0.0171166,0.386081,1.16866,0.24652,-2.62124,5.46689,6.41931,-0.0154131,0.391374,-1.18377,0.0593527,-1.24884,5.4456,5.85485,0.0180437,0.378493,-1.17121,0.0593527,-2.1929,5.74076,5.50208,0.0239824,0.436361,-2.7474,0.0593527,-1.67706,5.17154,6.77194,0.0159422,0.418698,-2.75079,0.0593527,-1.83083,6.14379,6.39583,-2.3438,1.03163,-0.833725,0.0593527,-2.039,4.76841,5.87839,-2.27082,0.994465,-0.771904,0.0593527,
1.7271,-1.96756,5.14589,6.24227,-0.0297457,0.36222,1.09353,0.24652,-1.96756,5.14589,6.24227,-0.0297457,0.36222,1.09353,0.24652,-1.96756,5.14589,6.24227,-0.0297457,0.36222,1.09353,0.24652,-1.96756,5.14589,6.24227,-0.0297457,0.36222,1.09353,0.24652,-1.96756,5.14589,6.24227,-0.0297457,0.36222,1.09353,0.24652,-2.65409,5.15217,6.48962,-0.0391684,0.371469,-1.2592,0.0593527,-1.26944,5.11302,5.95714,0.0248739,0.351258,-1.23655,0.0593527,-2.20873,5.37016,5.56514,-0.00718438,0.375586,-2.82655,0.0593527,-1.71401,4.89473,6.88109,0.00585461,0.412242,-2.82158,0.0593527,-1.87201,5.8371,6.43775,-2.24834,1.00452,-0.732138,0.0593527,-2.05097,4.42765,6.00914,-2.16748,0.951253,-0.665388,0.0593527,
1.7372,-1.99468,4.81338,6.32761,-0.0402094,0.33848,1.02219,0.24652,-1.99468,4.81338,6.32761,-0.0402094,0.33848,1.02219,0.24652,-1.99468,4.81338,6.32761,-0.0402094,0.33848,1.02219,0.24652,-1.99468,4.81338,6.32761,-0.0402094,0.33848,1.02219,0.24652,-1.99468,4.81338,6.32761,-0.0402094,0.33848,1.02219,0.24652,-2.6867,4.82616,6.55905,-0.00939511,0.336789,-1.31605,0.0593527,-1.29006,4.77132,6.06011,-0.0429109,0.344959,-1.32726,0.0593527,-2.22381,4.98834,5.63194,-0.0199038,0.349385,-2.89834,0.0593527,-1.75249,4.60924,6.98721,-0.0143411,0.37028,-2.89639,0.0593527,-1.91272,5.51765,6.47777,-2.09029,0.913163,-0.58196,0.0593527,-2.0639,4.08011,6.14102,-2.14562,0.960908,-0.626716,0.0593527,
1.7473,-2.02194,4.47087,6.41278,-0.0488187,0.314169,0.95482,0.24652,-2.02194,4.47087,6.41278,-0.0488187,0.314169,0.95482,0.24652,-2.02194,4.47087,6.41278,-0.0488187,0.314169,0.95482,0.24652,-2.02194,4.47087,6.41278,-0.0488187,0.314169,0.95482,0.24652,-2.02194,4.47087,6.41278,-0.0488187,0.314169,0.95482,0.24652,-2.71905,4.48905,6.62792,-0.00995169,0.312549,-1.38419,0.0593527,-1.31104,4.42091,6.16391,-0.0740142,0.323472,-1.40423,0.0593527,-2.23779,4.5955,5.70218,-0.0219842,0.366985,-2.96667,0.0593527,-1.79183,4.3148,7.08961,-0.0285407,0.331873,-2.96882,0.0593527,-1.95242,5.18466,6.51675,-2.00754,0.855341,-0.49656,0.0593527,-2.07736,3.72581,6.27468,-2.06011,0.914502,-0.537549,0.0593527,
1.7574,-2.04916,4.11818,6.49776,-0.0557955,0.288502,0.888762,0.24652,-2.04916,4.11818,6.49776,-0.0557955,0.288502,0.888762,0.24652,-2.04916,4.11818,6.49776,-0.0557955,0.288502,0.888762,0.24652,-2.04916,4.11818,6.49776,-0.0557955,0.288502,0.888762,0.24652,-2.04916,4.11818,6.49776,-0.0557955,0.288502,0.888762,0.24652,-2.75105,4.14105,6.69643,-0.058876,0.294281,-1.46646,0.0593527,-1.33226,4.06221,6.26811,-0.0259091,0.290812,-1.45695,0.0593527,-2.25089,4.19192,5.77606,-0.0326922,0.347006,-3.03783,0.0593527,-1.83224,4.01115,7.1884,-0.0347871,0.327988,-3.03856,0.0593527,-1.9912,4.83831,6.55513,-1.98158,0.857046,-0.456164,0.0593527,-2.09183,3.36472,6.4096,-1.94345,0.803004,-0.428152,0.0593527,
1.7675,-2.07648,3.75549,6.58281,-0.0607905,0.262333,0.82124,0.24652,-2.07648,3.75549,6.58281,-0.0607905,0.262333,0.82124,0.24652,-2.07648,3.75549,6.58281,-0.0607905,0.262333,0.82124,0.24652,-2.07648,3.75549,6.58281,-0.0607905,0.262333,0.82124,0.24652,-2.07648,3.75549,6.58281,-0.0607905,0.262333,0.82124,0.24652,-2.78274,3.7816,6.76466,-0.0705276,0.268712,-1.53659,0.0593527,-1.35403,3.69461,6.37276,-0.00754658,0.265989,-1.51995,0.0593527,-2.26272,3.77779,5.85358,-0.043666,0.281433,-3.10861,0.0593527,-1.87329,3.69806,7.28349,-0.0423999,0.317977,-3.10827,0.0593527,-2.02892,4.47852,6.59287,-1.92203,0.807904,-0.391708,0.0593527,-2.10736,2.99733,6.54482,-1.88875,0.749456,-0.368638,0.0593527,
1.7776,-2.1036,3.38277,6.66798,-0.0639863,0.236725,0.751576,0.24652,-2.1036,3.38277,6.66798,-0.0639863,0.236725,0.751576,0.24652,-2.1036,3.38277,6.66798,-0.0639863,0.236725,0.751576,0.24652,-2.1036,3.38277,6.66798,-0.0639863,0.236725,0.751576,0.24652,-2.1036,3.38277,6.66798,-0.0639863,0.236725,0.751576,0.24652,-2.81412,3.4107,6.8324,-0.0320798,0.243166,-1.594,0.0593527,-1.37593,3.31803,6.47779,-0.0633103,0.242481,-1.60151,0.0593527,-2.274,3.35352,5.93505,-0.0481778,0.252787,3.10625,0.0593527,-1.91555,3.37532,7.37511,-0.0489679,0.274358,3.10605,0.0593527,-2.06572,4.10556,6.63,-1.84112,0.693758,-0.315651,0.0593527,-2.12415,2.62334,6.67974,-1.86804,0.754269,-0.333671,0.0593527,
1.7877,-2.13083,3.00172,6.75236,-0.0656099,0.211103,0.684517,0.24652,-2.13083,3.00172,6.75236,-0.0656099,0.211103,0.684517,0.24652,-2.13083,3.00172,6.75236,-0.0656099,0.211103,0.684517,0.24652,-2.13083,3.00172,6.75236,-0.0656099,0.211103,0.684517,0.24652,-2.13083,3.00172,6.75236,-0.0656099,0.211103,0.684517,0.24652,-2.84181,3.03544,6.90113,-0.0253051,0.214742,-1.64847,0.0593527,-1.40022,2.9403,6.58562,-0.0920969,0.219441,-1.66252,0.0593527,-2.28299,2.98967,6.01036,-0.0538037,0.291343,3.05194,0.0593527,-1.9585,3.04141,7.46328,-0.051358,0.235384,3.04055,0.0593527,-2.10221,3.7213,6.66627,-1.79972,0.639136,-0.269843,0.0593527,-2.14211,2.24334,6.81392,-1.81702,0.688502,-0.279782,0.0593527,
1.7978,-2.14846,2.90588,6.82602,-0.0655543,0.183352,0.745785,0.24652,-2.14846,2.90588,6.82602,-0.0655543,0.183352,0.745785,0.24652,-2.14846,2.90588,6.82602,-0.0655543,0.183352,0.745785,0.24652,-2.14846,2.90588,6.82602,-0.0655543,0.183352,0.745785,0.24652,-2.14846,2.90588,6.82602,-0.0655543,0.183352,0.745785,0.24652,-2.82265,3.07847,6.93222,-0.0338443,0.171691,-1.5656,0.0593527,-1.45807,3.01421,6.66378,-0.0230225,0.22812,-1.56904,0.0593527,-2.27831,2.99404,6.19331,-0.0274264,0.285426,-3.07704,0.0593527,-2.00099,2.99024,7.50025,-0.0210151,0.152178,3.07067,0.0593527,-2.11708,3.60493,6.83253,-1.78008,0.694754,-0.262346,0.0593527,-2.15941,2.27149,6.77883,-1.79312,0.731355,-0.264115,0.0593527,
1.8079,-2.16443,3.08056,6.91802,-0.00454221,0.158254,0.730232,0.24652,-2.16443,3.08056,6.91802,-0.00454221,0.158254,0.730232,0.24652,-2.16443,3.08056,6.91802,-0.00454221,0.158254,0.730232,0.24652,-2.16443,3.08056,6.91802,-0.00454221,0.158254,0.730232,0.24652,-2.16443,3.08056,6.91802,-0.00454221,0.158254,0.730232,0.24652,-2.8268,3.08146,7.01858,0.012156,0.192586,-1.50221,0.0593527,-1.47888,3.05929,6.76637,-0.0546241,0.179136,-1.51429,0.0593527,-2.27636,3.11411,6.20984,0.00284313,0.214322,-3.0812,0.0593527,-2.02578,3.02228,7.55636,-0.00186715,0.142385,-3.08746,0.0593527,-2.14128,3.76054,6.93247,-1.96485,1.10276,-0.418967,0.0593527,-2.15654,2.37787,6.86006,-1.75627,0.746444,-0.251796,0.0593527,
1.818,-2.17765,3.21572,7.00111,0.0403042,0.145759,0.767453,0.24652,-2.17765,3.21572,7.00111,0.0403042,0.145759,0.767453,0.24652,-2.17765,3.21572,7.00111,0.0403042,0.145759,0.767453,0.24652,-2.17765,3.21572,7.00111,0.0403042,0.145759,0.767453,0.24652,-2.17765,3.21572,7.00111,0.0403042,0.145759,0.767453,0.24652,-2.90181,3.12254,7.0964,-0.00335904,0.165628,-1.46629,0.0593527,-1.43019,3.13887,6.8428,0.0479278,0.164414,-1.45685,0.0593527,-2.28219,3.22903,6.2555,0.0263907,0.153501,-3.06673,0.0593527,-2.04357,3.0843,7.68403,0.0472855,0.312696,-2.99855,0.0593527,-2.16977,3.89558,7.04591,-1.86263,1.05478,-0.343334,0.0593527,-2.15867,2.46988,6.89884,-1.80388,0.970154,-0.301487,0.0593527,
1.8281,-2.18959,3.27067,7.06559,0.0433521,0.153827,0.847606,0.24652,-2.18959,3.27067,7.06559,0.0433521,0.153827,0.847606,0.24652,-2.18959,3.27067,7.06559,0.0433521,0.153827,0.847606,0.24652,-2.18959,3.27067,7.06559,0.0433521,0.153827,0.847606,0.24652,-2.18959,3.27067,7.06559,0.0433521,0.153827,0.847606,0.24652,-2.90682,3.26919,7.17027,0.0795957,0.143704,-1.41639,0.0593527,-1.44691,3.32477,6.95473,0.0423748,0.148115,-1.42083,0.0593527,-2.29188,3.38225,6.34928,0.0675788,0.212421,-2.97231,0.0593527,-2.06803,3.17651,7.78561,0.0379318,0.000547732,-3.01715,0.0593527,-2.2055,4.00442,7.16161,-1.63033,0.585407,-0.175434,0.0593527,-2.15291,2.53932,6.95905,-1.70076,0.844419,-0.223822,0.0593527,
1.8382,-2.20587,3.36699,7.15571,0.102193,0.147011,0.955819,0.24652,-2.20587,3.36699,7.15571,0.102193,0.147011,0.955819,0.24652,-2.20587,3.36699,7.15571,0.102193,0.147011,0.955819,0.24652,-2.20587,3.36699,7.15571,0.102193,0.147011,0.955819,0.24652,-2.20587,3.36699,7.15571,0.102193,0.147011,0.955819,0.24652,-2.9117,3.32464,7.23244,0.0337588,0.13491,-1.38873,0.0593527,-1.4699,3.41279,7.04887,0.108015,0.118752,-1.37949,0.0593527,-2.28758,3.49039,6.43266,0.0711045,0.0859017,-2.95538,0.0593527,-2.08929,3.23677,7.84205,0.116966,0.33254,-2.95924,0.0593527,-2.23256,4.06622,7.2646,-1.61685,0.682223,-0.164394,0.0593527,-2.14889,2.64845,7.01046,-1.73514,1.05691,-0.259568,0.0593527,
1.8483,-2.22193,3.45819,7.2426,0.13153,0.119985,1.0625,0.24652,-2.22193,3.45819,7.2426,0.13153,0.119985,1.0625,0.24652,-2.22193,3.45819,7.2426,0.13153,0.119985,1.0625,0.24652,-2.22193,3.45819,7.2426,0.13153,0.119985,1.0625,0.24652,-2.22193,3.45819,7.2426,0.13153,0.119985,1.0625,0.24652,-2.91174,3.36518,7.28983,0.166634,0.0873622,-1.33966,0.0593527,-1.49135,3.48715,7.13777,0.037956,0.123713,-1.35344,0.0593527,-2.28932,3.58285,6.52985,0.10207,0.100235,-2.93274,0.0593527,-2.11166,3.27747,7.90617,0.096358,0.0722121,-2.92322,0.0593527,-2.25828,4.12522,7.36458,-1.69341,1.09223,-0.234369,0.0593527,-2.14633,2.74381,7.06687,-1.6229,0.926689,-0.177334,0.0593527,
1.8584,-2.23505,3.51738,7.31426,0.127715,0.0908055,1.14351,0.24652,-2.23505,3.51738,7.31426,0.127715,0.0908055,1.14351,0.24652,-2.23505,3.51738,7.31426,0.127715,0.0908055,1.14351,0.24652,-2.23505,3.51738,7.31426,0.127715,0.0908055,1.14351,0.24652,-2.23505,3.51738,7.31426,0.127715,0.0908055,1.14351,0.24652,-2.91392,3.42569,7.36562,0.0710266,0.0967793,-1.31294,0.0593527,-1.51426,3.58436,7.24352,0.167168,0.0740508,-1.30483,0.0593527,-2.29631,3.67643,6.62604,0.168307,0.223998,-2.87762,0.0593527,-2.13562,3.32771,7.98399,0.145536,0.141786,-2.88756,0.0593527,-2.28962,4.18111,7.47837,-1.56384,0.900748,-0.137833,0.0593527,-2.13993,2.8202,7.1248,-1.622,1.0857,-0.185208,0.0593527,
