time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_fA45OA).X,6_rod(payload_bars compound_fA45OA).Y,6_rod(payload_bars compound_fA45OA).Z,6_rod(payload_bars compound_fA45OA).Euler1,6_rod(payload_bars compound_fA45OA).Euler2,6_rod(payload_bars compound_fA45OA).Euler3,6_rod(payload_bars compound_fA45OA).mass,7_rod(payload_bars compound_fA45OA).X,7_rod(payload_bars compound_fA45OA).Y,7_rod(payload_bars compound_fA45OA).Z,7_rod(payload_bars compound_fA45OA).Euler1,7_rod(payload_bars compound_fA45OA).Euler2,7_rod(payload_bars compound_fA45OA).Euler3,7_rod(payload_bars compound_fA45OA).mass,8_rod(payload_bars compound_fA45OA).X,8_rod(payload_bars compound_fA45OA).Y,8_rod(payload_bars compound_fA45OA).Z,8_rod(payload_bars compound_fA45OA).Euler1,8_rod(payload_bars compound_fA45OA).Euler2,8_rod(payload_bars compound_fA45OA).Euler3,8_rod(payload_bars compound_fA45OA).mass,9_rod(payload_bars compound_fA45OA).X,9_rod(payload_bars compound_fA45OA).Y,9_rod(payload_bars compound_fA45OA).Z,9_rod(payload_bars compound_fA45OA).Euler1,9_rod(payload_bars compound_fA45OA).Euler2,9_rod(payload_bars compound_fA45OA).Euler3,9_rod(payload_bars compound_fA45OA).mass,10_rod(payload_bars compound_fA45OA).X,10_rod(payload_bars compound_fA45OA).Y,10_rod(payload_bars compound_fA45OA).Z,10_rod(payload_bars compound_fA45OA).Euler1,10_rod(payload_bars compound_fA45OA).Euler2,10_rod(payload_bars compound_fA45OA).Euler3,10_rod(payload_bars compound_fA45OA).mass,
0.404,-4.1771,6.4742,-0.0959271,0.0110173,-0.268757,-3.02364,0.199491,3.17704,6.46181,-0.0548195,-0.0369329,-0.2723,-2.99292,0.199491,0.386275,5.81009,0.197283,0.00730295,-0.0429876,-1.41168,0.199491,0.743329,9.15352,0.971748,-0.0775445,-0.026204,-1.44789,0.199491,0.511562,7.65791,2.08515,-1.58221,0.195151,0.00501613,0.199645,-0.261658,7.90945,-1.76728,-1.55891,-0.0129481,0.020778,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4141,-4.1949,6.47312,-0.0953703,-0.00191094,-0.422429,-3.01739,0.199491,3.1849,6.45773,-0.0410317,0.0131962,0.0867676,-2.99148,0.199491,0.378111,5.79186,0.198977,-0.0565973,-0.0334625,-1.40226,0.199491,0.731863,9.17001,1.01438,-0.00364998,-0.0356996,-1.4484,0.199491,0.527684,7.65471,2.12995,-1.58233,0.101106,0.0132701,0.199645,-0.268341,7.90109,-1.75145,-1.55913,-0.086115,0.0216236,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4242,-4.21306,6.47203,-0.0872791,-0.000129109,-0.441427,-3.01604,0.199491,3.18632,6.45426,-0.0135613,0.0157261,0.102618,-2.98601,0.199491,0.3763,5.76977,0.203965,-0.0870608,-0.0291805,-1.39629,0.199491,0.723651,9.18751,1.05668,0.143836,-0.0548663,-1.4518,0.199491,0.531726,7.65002,2.17034,-1.58268,0.108957,0.0169892,0.199645,-0.275917,7.90482,-1.74342,-1.55434,0.0919917,0.0253007,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4343,-4.2336,6.46938,-0.0700343,0.0241457,-0.254993,-3.01944,0.199491,3.20159,6.45018,0.0148027,-0.0199341,-0.127795,-2.97963,0.199491,0.368231,5.74839,0.21039,-0.0583185,-0.0367226,-1.39324,0.199491,0.713169,9.19595,1.09241,0.084775,-0.0508441,-1.43967,0.199491,0.521098,7.63484,2.19816,-1.58044,0.217193,0.0207261,0.199645,-0.277044,7.91558,-1.73695,-1.54867,0.281103,0.0280314,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4444,-4.2564,6.46691,-0.0575666,0.0630059,0.0701399,-3.01798,0.199491,3.21411,6.44586,0.0410948,-0.05389,-0.324488,-2.96574,0.199491,0.357104,5.72773,0.221724,0.00925359,-0.0516426,-1.39117,0.199491,0.704586,9.19736,1.12607,-0.0805649,-0.0298471,-1.4251,0.199491,0.510366,7.61923,2.23168,-1.57881,0.265495,0.0252389,0.199645,-0.279123,7.9266,-1.72483,-1.55045,0.207043,0.0293629,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4545,-4.27053,6.46442,-0.0479969,0.0970166,0.334071,-3.00515,0.199491,3.21196,6.44174,0.0671938,-0.0535775,-0.315312,-2.96053,0.199491,0.347496,5.71135,0.238342,0.0598456,-0.0635057,-1.38947,0.199491,0.693652,9.2029,1.16563,-0.0931992,-0.0301166,-1.42035,0.199491,0.496859,7.60425,2.26473,-1.58082,0.185355,0.0274906,0.199645,-0.282989,7.9353,-1.70355,-1.55632,0.0271,0.0309365,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4646,-4.28288,6.46159,-0.0365135,0.096387,0.312411,-3.00136,0.199491,3.20741,6.43761,0.0934537,-0.0207763,-0.117212,-2.96298,0.199491,0.334752,5.70669,0.262604,0.034021,-0.061442,-1.38406,0.199491,0.675885,9.20536,1.206,0.0263912,-0.0512187,-1.42281,0.199491,0.486383,7.58386,2.29375,-1.58547,0.0574191,0.0309181,0.199645,-0.286074,7.93657,-1.67252,-1.55305,0.137173,0.032312,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4747,-4.28715,6.45939,-0.0193645,0.0820638,0.189673,-3.00304,0.199491,3.19488,6.4331,0.121611,0.0110781,0.0626241,-2.95825,0.199491,0.322363,5.70503,0.2867,-0.0275072,-0.0524991,-1.37611,0.199491,0.665677,9.20423,1.24724,0.095756,-0.0643639,-1.42244,0.199491,0.467639,7.57007,2.32861,-1.58484,0.109492,0.0325469,0.199645,-0.290719,7.93952,-1.6437,-1.54708,0.286291,0.0364191,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4848,-4.28926,6.45677,0.00173398,0.0556509,-0.0248065,-3.00252,0.199491,3.18382,6.42845,0.149125,0.015248,0.0717617,-2.95254,0.199491,0.31461,5.694,0.303075,-0.0862154,-0.0435369,-1.36617,0.199491,0.652251,9.18864,1.28796,0.00822404,-0.053475,-1.41355,0.199491,0.446295,7.55577,2.36337,-1.58027,0.246821,0.0342661,0.199645,-0.294539,7.94122,-1.61029,-1.5487,0.212467,0.0385122,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.4949,-4.28326,6.45431,0.0243663,0.0281104,-0.228715,-2.99572,0.199491,3.17823,6.42311,0.179212,-0.00211313,-0.0344159,-2.94676,0.199491,0.299604,5.68656,0.317694,-0.0687056,-0.0495922,-1.35923,0.199491,0.635594,9.16705,1.32916,-0.0994933,-0.0385449,-1.40344,0.199491,0.42652,7.54235,2.39708,-1.57921,0.267044,0.0374549,0.199645,-0.297906,7.94355,-1.57225,-1.55353,0.0640472,0.0385143,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.505,-4.27755,6.45062,0.045999,0.0131339,-0.329748,-2.98629,0.199491,3.17371,6.41768,0.208658,-0.0214968,-0.142392,-2.9388,0.199491,0.28383,5.68916,0.332101,0.0418439,-0.0760958,-1.35644,0.199491,0.621766,9.14839,1.36998,-0.129281,-0.0348014,-1.39668,0.199491,0.404647,7.52724,2.43609,-1.58201,0.181981,0.039348,0.199645,-0.302437,7.94838,-1.53149,-1.55167,0.0941197,0.0392272,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5151,-4.27348,6.44572,0.0688222,0.0127978,-0.331118,-2.97939,0.199491,3.16074,6.41138,0.236696,-0.0193518,-0.131924,-2.93224,0.199491,0.273336,5.68152,0.352147,0.0874352,-0.0894443,-1.35224,0.199491,0.607736,9.13162,1.41168,-0.0529032,-0.0497371,-1.39304,0.199491,0.382719,7.5043,2.47306,-1.58481,0.110173,0.0401939,0.199645,-0.307139,7.9525,-1.49071,-1.54488,0.249954,0.0418148,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5252,-4.27748,6.44163,0.095667,0.0245909,-0.248876,-2.97705,0.199491,3.14925,6.40481,0.269968,0.0101348,0.00876954,-2.92719,0.199491,0.258462,5.67489,0.374377,0.00774188,-0.0746224,-1.33858,0.199491,0.597246,9.1122,1.45771,0.0693292,-0.0743124,-1.39403,0.199491,0.361683,7.48129,2.50726,-1.58386,0.159268,0.0416306,0.199645,-0.309044,7.95799,-1.44943,-1.54269,0.302638,0.0438052,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5353,-4.2831,6.43635,0.120758,0.0480868,-0.101366,-2.97392,0.199491,3.13689,6.39791,0.303577,0.0283153,0.0842036,-2.91947,0.199491,0.248837,5.66674,0.401763,-0.0859589,-0.0537489,-1.32462,0.199491,0.586115,9.09382,1.5046,0.127294,-0.0874628,-1.39219,0.199491,0.342923,7.45755,2.54613,-1.57934,0.259866,0.0435001,0.199645,-0.315945,7.96343,-1.40736,-1.54797,0.1869,0.0453212,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5454,-4.29106,6.43062,0.149883,0.0684915,0.0190783,-2.96721,0.199491,3.12732,6.39036,0.339063,0.0320588,0.0908642,-2.912,0.199491,0.239762,5.65635,0.426404,-0.0403443,-0.0664055,-1.31999,0.199491,0.573819,9.07469,1.55606,0.0823722,-0.0814291,-1.38114,0.199491,0.329626,7.43682,2.58814,-1.57785,0.273823,0.0456519,0.199645,-0.323312,7.96984,-1.36489,-1.5517,0.109123,0.0462381,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5555,-4.30112,6.42518,0.179645,0.0779092,0.0624702,-2.96055,0.199491,3.12221,6.38229,0.375688,0.0139722,0.0140201,-2.90533,0.199491,0.227741,5.64622,0.452931,0.0697222,-0.0958666,-1.32127,0.199491,0.565352,9.05663,1.60923,-0.0015406,-0.0653971,-1.36642,0.199491,0.320921,7.41288,2.63451,-1.58164,0.204944,0.0470132,0.199645,-0.331085,7.97391,-1.32094,-1.54593,0.22937,0.0475035,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5656,-4.31054,6.41925,0.211374,0.0740787,0.026137,-2.95464,0.199491,3.11942,6.37293,0.414058,-0.00186444,-0.0499436,-2.89653,0.199491,0.220152,5.63421,0.479105,0.0403733,-0.0898993,-1.31057,0.199491,0.559328,9.0397,1.66837,-0.0684561,-0.0510007,-1.35283,0.199491,0.312233,7.38661,2.68129,-1.5841,0.173781,0.0473025,0.199645,-0.336996,7.97883,-1.27923,-1.53996,0.33839,0.050202,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5757,-4.31292,6.41264,0.248234,0.0638603,-0.0354099,-2.94749,0.199491,3.11715,6.36296,0.454911,-0.00462686,-0.0610809,-2.88766,0.199491,0.214192,5.62082,0.505935,-0.06734,-0.0615372,-1.29423,0.199491,0.549043,9.02533,1.73049,-0.0519639,-0.0558164,-1.34538,0.199491,0.306423,7.35918,2.72603,-1.58177,0.231394,0.0494052,0.199645,-0.340477,7.98325,-1.23233,-1.54551,0.228089,0.0496294,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5858,-4.31585,6.40589,0.284187,0.0564986,-0.0772967,-2.93997,0.199491,3.11635,6.35311,0.495117,0.00437541,-0.0235441,-2.87973,0.199491,0.208999,5.61061,0.53937,-0.0749983,-0.0601965,-1.28475,0.199491,0.542193,9.01345,1.79491,0.0170886,-0.073107,-1.34334,0.199491,0.298443,7.33022,2.77605,-1.57847,0.311556,0.0511652,0.199645,-0.341703,7.98461,-1.18013,-1.55066,0.129877,0.0497793,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.5959,-4.3175,6.39872,0.321254,0.0521534,-0.0988112,-2.93213,0.199491,3.1143,6.3425,0.536948,0.0204391,0.0378456,-2.87091,0.199491,0.205363,5.60015,0.572957,0.0228685,-0.0905033,-1.28296,0.199491,0.536801,9.00318,1.86351,0.0733228,-0.0882138,-1.34209,0.199491,0.29282,7.3006,2.82864,-1.58002,0.298634,0.0518615,0.199645,-0.340729,7.98711,-1.1244,-1.54582,0.229866,0.0517836,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.606,-4.31897,6.39062,0.361364,0.0457323,-0.128318,-2.92328,0.199491,3.11496,6.33052,0.582422,0.0236099,0.0486199,-2.86131,0.199491,0.204029,5.58774,0.6063,0.0670094,-0.10552,-1.27849,0.199491,0.529344,8.99115,1.93679,0.0677906,-0.0897401,-1.3349,0.199491,0.289497,7.26833,2.87819,-1.58574,0.207935,0.0514414,0.199645,-0.338668,7.99041,-1.06803,-1.53874,0.35949,0.0549315,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6161,-4.32226,6.38144,0.401918,0.0380399,-0.163563,-2.91346,0.199491,3.11912,6.3178,0.628922,0.014344,0.0164689,-2.85193,0.199491,0.202345,5.57508,0.64179,-0.013706,-0.0818066,-1.26146,0.199491,0.523174,8.97839,2.01207,0.0170515,-0.0789178,-1.32286,0.199491,0.289295,7.23435,2.9318,-1.58742,0.191432,0.0523848,0.199645,-0.338898,7.99245,-1.00997,-1.53972,0.343261,0.0552735,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6262,-4.32613,6.3717,0.445796,0.0312774,-0.190689,-2.90333,0.199491,3.12429,6.30431,0.676571,0.00686873,-0.00640063,-2.84204,0.199491,0.199935,5.55781,0.67842,-0.0994403,-0.0539753,-1.24567,0.199491,0.521574,8.96243,2.08736,-0.0468622,-0.0626923,-1.30849,0.199491,0.28918,7.19821,2.99201,-1.58345,0.282734,0.0544247,0.199645,-0.339541,7.99556,-0.954649,-1.54568,0.243689,0.0543377,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6363,-4.32926,6.36071,0.49339,0.0382868,-0.15619,-2.89468,0.199491,3.13105,6.28983,0.725792,-0.00896111,-0.0543237,-2.83129,0.199491,0.197058,5.53856,0.714764,-0.0982772,-0.054416,-1.23549,0.199491,0.520011,8.943,2.1642,-0.0751853,-0.0551397,-1.29643,0.199491,0.287466,7.15894,3.05123,-1.57899,0.372124,0.0571015,0.199645,-0.337508,8.00012,-0.895788,-1.5492,0.191011,0.0537423,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6464,-4.3345,6.34911,0.540764,0.0549872,-0.0862609,-2.88661,0.199491,3.13675,6.27421,0.776671,-0.0353885,-0.132618,-2.81819,0.199491,0.196473,5.51933,0.753131,-0.0225063,-0.0814848,-1.23006,0.199491,0.518194,8.91898,2.24324,-0.0359734,-0.0667488,-1.28859,0.199491,0.286564,7.11945,3.11237,-1.58057,0.356829,0.0577447,0.199645,-0.335738,8.00335,-0.830932,-1.54481,0.277567,0.055456,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6565,-4.33833,6.33629,0.589913,0.0697089,-0.0283227,-2.87669,0.199491,3.13948,6.25759,0.829177,-0.0510782,-0.173327,-2.80489,0.199491,0.195875,5.49943,0.793282,0.0565369,-0.110704,-1.2269,0.199491,0.51705,8.89083,2.32506,0.030376,-0.0868907,-1.28306,0.199491,0.285234,7.07773,3.17517,-1.5864,0.272496,0.0565053,0.199645,-0.335394,8.00607,-0.763699,-1.53848,0.390696,0.0584048,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6666,-4.34022,6.32194,0.642353,0.0740444,-0.013163,-2.86536,0.199491,3.14021,6.23992,0.882653,-0.0465878,-0.153582,-2.79456,0.199491,0.193305,5.48249,0.83696,0.0519454,-0.110497,-1.21509,0.199491,0.515298,8.85979,2.4083,0.0547681,-0.0952621,-1.27385,0.199491,0.282955,7.03232,3.23774,-1.58866,0.249094,0.0561894,0.199645,-0.335499,8.00703,-0.692651,-1.53992,0.378243,0.0580618,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6767,-4.34035,6.30687,0.697903,0.0674877,-0.0373065,-2.8538,0.199491,3.13689,6.22085,0.938111,-0.0310471,-0.106159,-2.78493,0.199491,0.191111,5.46636,0.883812,-0.0191558,-0.0843257,-1.19643,0.199491,0.513184,8.82411,2.49413,0.00533167,-0.0807212,-1.25777,0.199491,0.281122,6.98658,3.30089,-1.58498,0.326327,0.0574081,0.199645,-0.337614,8.00616,-0.617381,-1.54674,0.275835,0.0566809,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6868,-4.33893,6.29075,0.755143,0.0575114,-0.070028,-2.84151,0.199491,3.13243,6.20073,0.99443,-0.019453,-0.0731959,-2.77398,0.199491,0.189052,5.44874,0.932923,-0.0893621,-0.0560407,-1.17919,0.199491,0.510691,8.78069,2.58061,-0.0636624,-0.0580318,-1.24146,0.199491,0.277412,6.93875,3.36612,-1.58072,0.407734,0.0587932,0.199645,-0.339609,8.00329,-0.536805,-1.549,0.248265,0.0567185,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.6969,-4.33595,6.27326,0.814857,0.0466341,-0.101538,-2.82829,0.199491,3.12642,6.17902,1.05291,-0.0064157,-0.0395021,-2.76218,0.199491,0.187288,5.42926,0.981998,-0.0903647,-0.0552607,-1.1665,0.199491,0.50907,8.73174,2.66887,-0.0809277,-0.0517634,-1.22816,0.199491,0.272644,6.88872,3.43236,-1.58235,0.395676,0.0577354,0.199645,-0.339857,8.00003,-0.451957,-1.54358,0.348722,0.0587968,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.707,-4.33329,6.25438,0.87623,0.0352298,-0.131888,-2.81428,0.199491,3.12062,6.15526,1.11409,0.00875169,-0.00244553,-2.74924,0.199491,0.186725,5.41005,1.03329,-0.0117004,-0.0895242,-1.15908,0.199491,0.50813,8.67999,2.76027,-0.0476233,-0.0637815,-1.21665,0.199491,0.26912,6.83588,3.49919,-1.58716,0.332163,0.0557566,0.199645,-0.339752,7.99573,-0.363773,-1.53697,0.458534,0.0622686,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7171,-4.33054,6.23316,0.938349,0.027317,-0.149215,-2.79951,0.199491,3.11603,6.12981,1.17671,0.0230139,0.0310765,-2.73531,0.199491,0.186894,5.38928,1.08755,0.0427385,-0.11459,-1.1509,0.199491,0.508195,8.62673,2.855,0.0071424,-0.0846925,-1.20707,0.199491,0.267559,6.77821,3.5687,-1.58829,0.327904,0.0550797,0.199645,-0.339846,7.98895,-0.273362,-1.53888,0.441946,0.0623905,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7272,-4.32803,6.20961,1.00286,0.0226017,-0.155954,-2.7843,0.199491,3.11214,6.10204,1.24095,0.0267227,0.0387934,-2.72071,0.199491,0.188345,5.3657,1.14323,-0.0106226,-0.0912009,-1.13095,0.199491,0.509917,8.57266,2.95405,0.0475323,-0.101278,-1.19623,0.199491,0.268025,6.71648,3.64004,-1.58439,0.409557,0.0559521,0.199645,-0.339401,7.98171,-0.181712,-1.54585,0.351515,0.0607256,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7373,-4.32655,6.18371,1.06927,0.0236964,-0.146881,-2.76919,0.199491,3.11202,6.07207,1.30725,0.0145504,0.0119186,-2.70594,0.199491,0.18964,5.33998,1.20004,-0.0871827,-0.0538676,-1.11048,0.199491,0.511631,8.51465,3.0557,0.0421974,-0.100402,-1.18027,0.199491,0.27079,6.65037,3.71285,-1.58083,0.48157,0.0574762,0.199645,-0.33857,7.97295,-0.0868285,-1.54821,0.33029,0.0603143,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7474,-4.32577,6.15551,1.13808,0.0314208,-0.121469,-2.75422,0.199491,3.11313,6.03968,1.37535,-0.00702536,-0.0329542,-2.68997,0.199491,0.192342,5.31056,1.2567,-0.0889962,-0.051741,-1.09501,0.199491,0.514591,8.45266,3.16076,-0.00947474,-0.0792907,-1.15956,0.199491,0.274567,6.58044,3.78791,-1.5826,0.470564,0.0564337,0.199645,-0.336785,7.96329,0.0111828,-1.54315,0.422661,0.0625573,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7575,-4.32517,6.12482,1.20874,0.0442774,-0.0854141,-2.73878,0.199491,3.11499,6.00491,1.4452,-0.0228799,-0.0629896,-2.67293,0.199491,0.196134,5.27862,1.31484,-0.02309,-0.0855271,-1.08351,0.199491,0.518558,8.38722,3.26933,-0.0666824,-0.053339,-1.13924,0.199491,0.278555,6.50656,3.86511,-1.58688,0.417669,0.0540919,0.199645,-0.334093,7.95172,0.113039,-1.53702,0.522883,0.0657727,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7676,-4.32413,6.09134,1.28067,0.0551735,-0.0567259,-2.72197,0.199491,3.11737,5.96777,1.51703,-0.0322364,-0.0776236,-2.6555,0.199491,0.20007,5.24475,1.3762,0.0338061,-0.116539,-1.07253,0.199491,0.522801,8.31743,3.38053,-0.0884455,-0.0418576,-1.1213,0.199491,0.283368,6.42748,3.94415,-1.58867,0.403323,0.0529169,0.199645,-0.331821,7.93675,0.218317,-1.53789,0.526806,0.065906,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7777,-4.32222,6.05508,1.35581,0.056071,-0.0524231,-2.70379,0.199491,3.11848,5.92774,1.59198,-0.0336189,-0.0765887,-2.63795,0.199491,0.204751,5.20896,1.4398,0.0262961,-0.113597,-1.05448,0.199491,0.527238,8.24355,3.49502,-0.0583224,-0.055513,-1.10458,0.199491,0.288696,6.34492,4.02395,-1.58587,0.46629,0.0535715,0.199645,-0.329621,7.91999,0.326684,-1.54402,0.459203,0.0638401,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7878,-4.32017,6.01613,1.43275,0.0486026,-0.0659592,-2.68458,0.199491,3.11995,5.88472,1.66881,-0.0384199,-0.0816344,-2.61944,0.199491,0.209233,5.17121,1.50577,-0.0267208,-0.0833655,-1.03131,0.199491,0.531254,8.16332,3.61158,-0.00179254,-0.0842503,-1.0896,0.199491,0.294165,6.25809,4.10468,-1.58179,0.54783,0.055141,0.199645,-0.327463,7.89963,0.439962,-1.54842,0.412283,0.0625798,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
0.7979,-4.31695,5.97388,1.51115,0.0390599,-0.0815343,-2.66434,0.199491,3.12056,5.83899,1.74707,-0.0471888,-0.0933343,-2.59996,0.199491,0.213827,5.12948,1.57263,-0.084449,-0.0471847,-1.00887,0.199491,0.535544,8.07546,3.72971,0.0349182,-0.104658,-1.07406,0.199491,0.298766,6.16607,4.18758,-1.58084,0.576511,0.055012,0.199645,-0.325106,7.87591,0.558061,-1.54659,0.454791,0.0639032,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
