time,0_rod(payload_bars compound_QbW0t0).X,0_rod(payload_bars compound_QbW0t0).Y,0_rod(payload_bars compound_QbW0t0).Z,0_rod(payload_bars compound_QbW0t0).Euler1,0_rod(payload_bars compound_QbW0t0).Euler2,0_rod(payload_bars compound_QbW0t0).Euler3,0_rod(payload_bars compound_QbW0t0).mass,1_rod(payload_bars compound_QbW0t0).X,1_rod(payload_bars compound_QbW0t0).Y,1_rod(payload_bars compound_QbW0t0).Z,1_rod(payload_bars compound_QbW0t0).Euler1,1_rod(payload_bars compound_QbW0t0).Euler2,1_rod(payload_bars compound_QbW0t0).Euler3,1_rod(payload_bars compound_QbW0t0).mass,2_rod(payload_bars compound_QbW0t0).X,2_rod(payload_bars compound_QbW0t0).Y,2_rod(payload_bars compound_QbW0t0).Z,2_rod(payload_bars compound_QbW0t0).Euler1,2_rod(payload_bars compound_QbW0t0).Euler2,2_rod(payload_bars compound_QbW0t0).Euler3,2_rod(payload_bars compound_QbW0t0).mass,3_rod(payload_bars compound_QbW0t0).X,3_rod(payload_bars compound_QbW0t0).Y,3_rod(payload_bars compound_QbW0t0).Z,3_rod(payload_bars compound_QbW0t0).Euler1,3_rod(payload_bars compound_QbW0t0).Euler2,3_rod(payload_bars compound_QbW0t0).Euler3,3_rod(payload_bars compound_QbW0t0).mass,4_rod(payload_bars compound_QbW0t0).X,4_rod(payload_bars compound_QbW0t0).Y,4_rod(payload_bars compound_QbW0t0).Z,4_rod(payload_bars compound_QbW0t0).Euler1,4_rod(payload_bars compound_QbW0t0).Euler2,4_rod(payload_bars compound_QbW0t0).Euler3,4_rod(payload_bars compound_QbW0t0).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
9.9687,-75.7132,19.5956,-122.947,-3.02785,0.491567,1.32709,4000.24,-75.7132,19.5956,-122.947,-3.02785,0.491567,1.32709,4000.24,-75.7132,19.5956,-122.947,-3.02785,0.491567,1.32709,4000.24,-75.7132,19.5956,-122.947,-3.02785,0.491567,1.32709,4000.24,-75.7132,19.5956,-122.947,-3.02785,0.491567,1.32709,4000.24,-71.5335,29.9607,-111.501,-2.98895,0.344178,2.91279,0.199491,-79.3373,29.5654,-116.127,-1.05053,0.0382276,0.542248,0.199491,-76.1241,31.0069,-114.49,-1.80204,0.375801,2.17381,0.199491,-77.3436,28.3657,-115.739,3.04377,0.584304,1.17956,0.199491,-74.7166,29.0048,-116.495,-0.0891504,0.966954,-1.71217,0.199645,-77.5448,28.9205,-112.929,1.60454,-0.420976,-0.509618,0.199491,
9.9788,-75.7354,19.4085,-122.806,-3.034,0.497175,1.31638,4000.24,-75.7354,19.4085,-122.806,-3.034,0.497175,1.31638,4000.24,-75.7354,19.4085,-122.806,-3.034,0.497175,1.31638,4000.24,-75.7354,19.4085,-122.806,-3.034,0.497175,1.31638,4000.24,-75.7354,19.4085,-122.806,-3.034,0.497175,1.31638,4000.24,-71.5856,29.6643,-111.261,-2.99285,0.344439,2.90852,0.199491,-79.3753,29.3255,-115.92,-1.0402,0.0598659,0.547775,0.199491,-76.164,30.7543,-114.269,-1.79616,0.373554,2.17686,0.199491,-77.3878,28.1086,-115.52,3.03201,0.586509,1.16496,0.199491,-74.7578,28.7521,-116.258,-0.110806,0.960488,-1.72317,0.199645,-77.6013,28.6371,-112.705,1.59796,-0.419014,-0.511885,0.199491,
9.9889,-75.7576,19.2113,-122.666,-3.04024,0.502724,1.30559,4000.24,-75.7576,19.2113,-122.666,-3.04024,0.502724,1.30559,4000.24,-75.7576,19.2113,-122.666,-3.04024,0.502724,1.30559,4000.24,-75.7576,19.2113,-122.666,-3.04024,0.502724,1.30559,4000.24,-75.7576,19.2113,-122.666,-3.04024,0.502724,1.30559,4000.24,-71.6629,29.3383,-110.975,-3.0638,0.576217,2.86706,0.199491,-79.415,29.0639,-115.699,-1.04707,0.0561639,0.556279,0.199491,-76.2131,30.4734,-114.02,-1.83171,0.416042,2.16526,0.199491,-77.4331,27.8407,-115.302,3.02511,0.590304,1.15304,0.199491,-74.7999,28.4883,-116.021,-0.126478,0.954564,-1.72911,0.199645,-77.6501,28.3433,-112.499,1.55176,-0.348751,-0.501401,0.199491,
9.999,-75.7799,19.0042,-122.525,-3.04656,0.508213,1.29474,4000.24,-75.7799,19.0042,-122.525,-3.04656,0.508213,1.29474,4000.24,-75.7799,19.0042,-122.525,-3.04656,0.508213,1.29474,4000.24,-75.7799,19.0042,-122.525,-3.04656,0.508213,1.29474,4000.24,-75.7799,19.0042,-122.525,-3.04656,0.508213,1.29474,4000.24,-71.72,29.0171,-110.73,-2.99978,0.351376,2.88649,0.199491,-79.4681,28.7852,-115.462,-1.0527,0.054418,0.569265,0.199491,-76.2807,30.1706,-113.737,-1.77332,0.389763,2.188,0.199491,-77.4794,27.5617,-115.085,3.02144,0.595316,1.14291,0.199491,-74.8424,28.2135,-115.785,-0.1312,0.949681,-1.72601,0.199645,-77.7215,28.0309,-112.252,1.63512,-0.492104,-0.537518,0.199491,
10.0091,-75.8021,18.7871,-122.385,-3.05297,0.513642,1.28381,4000.24,-75.8021,18.7871,-122.385,-3.05297,0.513642,1.28381,4000.24,-75.8021,18.7871,-122.385,-3.05297,0.513642,1.28381,4000.24,-75.8021,18.7871,-122.385,-3.05297,0.513642,1.28381,4000.24,-75.8021,18.7871,-122.385,-3.05297,0.513642,1.28381,4000.24,-71.7949,28.6697,-110.454,-2.98236,0.28509,2.87779,0.199491,-79.5082,28.4951,-115.241,-1.04783,0.0716855,0.578721,0.199491,-76.3208,29.8538,-113.488,-1.77918,0.401554,2.19447,0.199491,-77.5273,27.271,-114.865,3.01052,0.597465,1.12871,0.199491,-74.8865,27.9269,-115.547,-0.0731628,0.949431,-1.67184,0.199645,-77.7796,27.7116,-112.035,1.62669,-0.485758,-0.538809,0.199491,
10.0192,-75.8243,18.5599,-122.244,-3.05947,0.519009,1.2728,4000.24,-75.8243,18.5599,-122.244,-3.05947,0.519009,1.2728,4000.24,-75.8243,18.5599,-122.244,-3.05947,0.519009,1.2728,4000.24,-75.8243,18.5599,-122.244,-3.05947,0.519009,1.2728,4000.24,-75.8243,18.5599,-122.244,-3.05947,0.519009,1.2728,4000.24,-71.8633,28.313,-110.192,-2.9777,0.264175,2.86832,0.199491,-79.5476,28.1835,-115.017,-1.05509,0.0739141,0.588906,0.199491,-76.3692,29.5071,-113.234,-1.80718,0.435013,2.18367,0.199491,-77.5738,26.9709,-114.65,3.00275,0.600796,1.11624,0.199491,-74.9302,27.6301,-115.312,-0.0939085,0.944154,-1.68199,0.199645,-77.8309,27.3879,-111.827,1.58838,-0.435169,-0.528014,0.199491,
10.0293,-75.8465,18.3228,-122.104,-3.06606,0.524314,1.26172,4000.24,-75.8465,18.3228,-122.104,-3.06606,0.524314,1.26172,4000.24,-75.8465,18.3228,-122.104,-3.06606,0.524314,1.26172,4000.24,-75.8465,18.3228,-122.104,-3.06606,0.524314,1.26172,4000.24,-75.8465,18.3228,-122.104,-3.06606,0.524314,1.26172,4000.24,-71.9249,27.9529,-109.946,-2.9959,0.315621,2.85761,0.199491,-79.5924,27.8742,-114.794,-1.05272,0.0852305,0.599133,0.199491,-76.4164,29.1704,-112.977,-1.76613,0.405082,2.20808,0.199491,-77.6213,26.6596,-114.434,2.99089,0.602335,1.10144,0.199491,-74.9749,27.3221,-115.077,-0.0865936,0.940485,-1.66925,0.199645,-77.9035,27.0424,-111.587,1.65708,-0.544063,-0.562787,0.199491,
10.0394,-75.8687,18.0756,-121.964,-3.07274,0.529554,1.25057,4000.24,-75.8687,18.0756,-121.964,-3.07274,0.529554,1.25057,4000.24,-75.8687,18.0756,-121.964,-3.07274,0.529554,1.25057,4000.24,-75.8687,18.0756,-121.964,-3.07274,0.529554,1.25057,4000.24,-75.8687,18.0756,-121.964,-3.07274,0.529554,1.25057,4000.24,-72.0041,27.5706,-109.672,-3.03585,0.429998,2.83172,0.199491,-79.6365,27.5468,-114.568,-1.05468,0.0925017,0.609945,0.199491,-76.4688,28.8151,-112.722,-1.80343,0.450946,2.19389,0.199491,-77.669,26.3376,-114.219,2.98189,0.605022,1.08823,0.199491,-75.0194,27.0033,-114.843,-0.0599956,0.937274,-1.6408,0.199645,-77.9547,26.6963,-111.386,1.59857,-0.466686,-0.54116,0.199491,
10.0495,-75.891,17.8184,-121.823,-3.0795,0.53473,1.23934,4000.24,-75.891,17.8184,-121.823,-3.0795,0.53473,1.23934,4000.24,-75.891,17.8184,-121.823,-3.0795,0.53473,1.23934,4000.24,-75.891,17.8184,-121.823,-3.0795,0.53473,1.23934,4000.24,-75.891,17.8184,-121.823,-3.0795,0.53473,1.23934,4000.24,-72.0652,27.1888,-109.432,-3.0886,0.557238,2.80375,0.199491,-79.6815,27.2246,-114.357,-1.05411,0.0988833,0.617956,0.199491,-76.5176,28.4735,-112.483,-1.75722,0.424189,2.21761,0.199491,-77.7173,26.0049,-114.005,2.97363,0.607943,1.07542,0.199491,-75.0645,26.6735,-114.609,-0.0308384,0.93363,-1.61038,0.199645,-78.0223,26.3319,-111.159,1.65922,-0.559245,-0.575265,0.199491,
10.0596,-75.9132,17.5513,-121.683,-3.08635,0.53984,1.22804,4000.24,-75.9132,17.5513,-121.683,-3.08635,0.53984,1.22804,4000.24,-75.9132,17.5513,-121.683,-3.08635,0.53984,1.22804,4000.24,-75.9132,17.5513,-121.683,-3.08635,0.53984,1.22804,4000.24,-75.9132,17.5513,-121.683,-3.08635,0.53984,1.22804,4000.24,-72.1061,26.8168,-109.23,-3.0882,0.544637,2.80782,0.199491,-79.7138,26.9036,-114.163,-1.05243,0.105724,0.620717,0.199491,-76.5463,28.1383,-112.286,-1.77768,0.432473,2.21354,0.199491,-77.766,25.6615,-113.792,2.96767,0.611856,1.0639,0.199491,-75.1102,26.3329,-114.377,-0.0160075,0.929325,-1.59158,0.199645,-78.0774,25.9671,-110.952,1.60891,-0.498576,-0.555933,0.199491,
10.0697,-75.9354,17.2741,-121.542,-3.0933,0.544883,1.21666,4000.24,-75.9354,17.2741,-121.542,-3.0933,0.544883,1.21666,4000.24,-75.9354,17.2741,-121.542,-3.0933,0.544883,1.21666,4000.24,-75.9354,17.2741,-121.542,-3.0933,0.544883,1.21666,4000.24,-75.9354,17.2741,-121.542,-3.0933,0.544883,1.21666,4000.24,-72.1821,26.4127,-108.969,-3.12759,0.622341,2.77736,0.199491,-79.7471,26.5678,-113.965,-1.05391,0.108908,0.62465,0.199491,-76.5831,27.791,-112.079,-1.82346,0.48416,2.19513,0.199491,-77.8129,25.3088,-113.583,2.95718,0.613733,1.04976,0.199491,-75.1552,25.9823,-114.148,-0.0483613,0.924288,-1.61051,0.199645,-78.1175,25.5953,-110.768,1.52613,-0.38123,-0.529731,0.199491,
10.0798,-75.9576,16.9869,-121.402,-3.10033,0.549856,1.20521,4000.24,-75.9576,16.9869,-121.402,-3.10033,0.549856,1.20521,4000.24,-75.9576,16.9869,-121.402,-3.10033,0.549856,1.20521,4000.24,-75.9576,16.9869,-121.402,-3.10033,0.549856,1.20521,4000.24,-75.9576,16.9869,-121.402,-3.10033,0.549856,1.20521,4000.24,-72.254,25.996,-108.717,-3.11083,0.573349,2.77696,0.199491,-79.82,26.2159,-113.724,-1.05149,0.111316,0.640435,0.199491,-76.6879,27.4261,-111.79,-1.79761,0.486726,2.19809,0.199491,-77.8608,24.9451,-113.374,2.95166,0.617912,1.03847,0.199491,-75.2006,25.621,-113.919,-0.0834521,0.91899,-1.63141,0.199645,-78.1975,25.1908,-110.522,1.6343,-0.547282,-0.578893,0.199491,
10.0899,-75.9799,16.6897,-121.261,-3.10744,0.55476,1.19368,4000.24,-75.9799,16.6897,-121.261,-3.10744,0.55476,1.19368,4000.24,-75.9799,16.6897,-121.261,-3.10744,0.55476,1.19368,4000.24,-75.9799,16.6897,-121.261,-3.10744,0.55476,1.19368,4000.24,-75.9799,16.6897,-121.261,-3.10744,0.55476,1.19368,4000.24,-72.3381,25.5544,-108.448,-3.03321,0.380686,2.7946,0.199491,-79.8806,25.8532,-113.5,-1.05133,0.113708,0.652061,0.199491,-76.7631,27.0495,-111.53,-1.78049,0.494855,2.20741,0.199491,-77.9128,24.5682,-113.161,2.9444,0.621123,1.02618,0.199491,-75.2487,25.2469,-113.687,-0.0141068,0.915803,-1.56921,0.199645,-78.2685,24.7769,-110.302,1.67718,-0.605853,-0.605406,0.199491,
10.1,-76.0021,16.3825,-121.121,-3.11465,0.559595,1.18207,4000.24,-76.0021,16.3825,-121.121,-3.11465,0.559595,1.18207,4000.24,-76.0021,16.3825,-121.121,-3.11465,0.559595,1.18207,4000.24,-76.0021,16.3825,-121.121,-3.11465,0.559595,1.18207,4000.24,-76.0021,16.3825,-121.121,-3.11465,0.559595,1.18207,4000.24,-72.4035,25.1138,-108.212,3.13801,0.620744,2.73899,0.199491,-79.9194,25.469,-113.3,-1.04231,0.135006,0.659661,0.199491,-76.8072,26.638,-111.317,-1.80392,0.521504,2.19523,0.199491,-77.9627,24.182,-112.951,2.93054,0.620981,1.01003,0.199491,-75.2963,24.8626,-113.458,0.0170315,0.910917,-1.53756,0.199645,-78.3181,24.3715,-110.113,1.59419,-0.505877,-0.568994,0.199491,
10.1101,-76.0243,16.0653,-120.98,-3.12194,0.564358,1.17039,4000.24,-76.0243,16.0653,-120.98,-3.12194,0.564358,1.17039,4000.24,-76.0243,16.0653,-120.98,-3.12194,0.564358,1.17039,4000.24,-76.0243,16.0653,-120.98,-3.12194,0.564358,1.17039,4000.24,-76.0243,16.0653,-120.98,-3.12194,0.564358,1.17039,4000.24,-72.4638,24.6738,-107.987,3.1345,0.616888,2.73362,0.199491,-79.9499,25.0804,-113.104,-1.05123,0.13232,0.663229,0.199491,-76.8296,26.2222,-111.104,-1.76968,0.494788,2.22505,0.199491,-78.0129,23.7857,-112.743,2.92558,0.625301,0.999038,0.199491,-75.344,24.4679,-113.23,0.0259673,0.906161,-1.52355,0.199645,-78.3809,23.9488,-109.904,1.60289,-0.525812,-0.578652,0.199491,
10.1202,-76.0465,15.738,-120.84,-3.12933,0.569047,1.15863,4000.24,-76.0465,15.738,-120.84,-3.12933,0.569047,1.15863,4000.24,-76.0465,15.738,-120.84,-3.12933,0.569047,1.15863,4000.24,-76.0465,15.738,-120.84,-3.12933,0.569047,1.15863,4000.24,-76.0465,15.738,-120.84,-3.12933,0.569047,1.15863,4000.24,-72.5571,24.199,-107.712,3.1404,0.594364,2.72042,0.199491,-80.0065,24.6525,-112.867,-1.0554,0.13806,0.678748,0.199491,-76.9059,25.7542,-110.824,-1.7968,0.539533,2.21132,0.199491,-78.0623,23.3793,-112.537,2.91502,0.626742,0.98475,0.199491,-75.3913,24.0628,-113.004,0.0217158,0.901771,-1.5199,0.199645,-78.4418,23.5152,-109.701,1.58985,-0.51598,-0.577428,0.199491,
10.1303,-76.0687,15.4008,-120.699,-3.1368,0.573663,1.1468,4000.24,-76.0687,15.4008,-120.699,-3.1368,0.573663,1.1468,4000.24,-76.0687,15.4008,-120.699,-3.1368,0.573663,1.1468,4000.24,-76.0687,15.4008,-120.699,-3.1368,0.573663,1.1468,4000.24,-76.0687,15.4008,-120.699,-3.1368,0.573663,1.1468,4000.24,-72.6285,23.7214,-107.474,-3.06302,0.425063,2.74756,0.199491,-80.0687,24.225,-112.637,-1.06211,0.137547,0.69281,0.199491,-76.9812,25.2901,-110.546,-1.72399,0.49396,2.25254,0.199491,-78.1142,22.9608,-112.329,2.90931,0.6307,0.97331,0.199491,-75.44,23.646,-112.778,0.0618862,0.89535,-1.48144,0.199645,-78.5315,23.0523,-109.459,1.76437,-0.720653,-0.679927,0.199491,
10.1404,-76.091,15.0536,-120.559,3.13883,0.578204,1.13489,4000.24,-76.091,15.0536,-120.559,3.13883,0.578204,1.13489,4000.24,-76.091,15.0536,-120.559,3.13883,0.578204,1.13489,4000.24,-76.091,15.0536,-120.559,3.13883,0.578204,1.13489,4000.24,-76.091,15.0536,-120.559,3.13883,0.578204,1.13489,4000.24,-72.7045,23.2335,-107.232,-3.04203,0.374388,2.74498,0.199491,-80.1041,23.7933,-112.438,-1.06185,0.148863,0.699512,0.199491,-77.0131,24.8259,-110.333,-1.7681,0.534242,2.24015,0.199491,-78.1658,22.5319,-112.123,2.89888,0.632031,0.95907,0.199491,-75.489,23.2185,-112.552,0.0925065,0.888535,-1.45065,0.199645,-78.5816,22.6049,-109.277,1.66117,-0.618247,-0.623738,0.199491,
10.1505,-76.1556,14.8804,-120.497,-3.13981,0.58204,1.13363,4000.24,-76.1556,14.8804,-120.497,-3.13981,0.58204,1.13363,4000.24,-76.1556,14.8804,-120.497,-3.13981,0.58204,1.13363,4000.24,-76.1556,14.8804,-120.497,-3.13981,0.58204,1.13363,4000.24,-76.1556,14.8804,-120.497,-3.13981,0.58204,1.13363,4000.24,-72.8773,22.976,-107.04,-3.03182,0.356232,2.72377,0.199491,-80.2305,23.4058,-112.309,-1.06147,0.18925,0.722256,0.199491,-77.0774,24.3428,-110.116,-1.70853,0.511214,2.28016,0.199491,-78.3187,22.3186,-112.027,2.95229,0.668045,0.986394,0.199491,-75.6326,23.0255,-112.452,0.510628,0.804931,-1.13919,0.199645,-78.7662,22.3044,-109.157,2.40347,-1.0243,-1.1755,0.199491,
10.1606,-76.3073,15.0145,-120.599,-3.11611,0.5842,1.14864,4000.24,-76.3073,15.0145,-120.599,-3.11611,0.5842,1.14864,4000.24,-76.3073,15.0145,-120.599,-3.11611,0.5842,1.14864,4000.24,-76.3073,15.0145,-120.599,-3.11611,0.5842,1.14864,4000.24,-76.3073,15.0145,-120.599,-3.11611,0.5842,1.14864,4000.24,-73.1839,23.3226,-107.261,-3.10478,0.547935,2.70487,0.199491,-80.5425,23.3082,-112.4,-1.16245,0.112829,0.744488,0.199491,-77.4147,24.0579,-110.082,-1.60302,0.286442,2.37706,0.199491,-78.5958,22.5264,-112.225,2.90569,0.634833,0.957898,0.199491,-75.9261,23.2668,-112.651,0.522776,0.806252,-1.14976,0.199645,-79.0937,22.6177,-109.242,3.09531,-1.07238,-1.77851,0.199491,
10.1707,-76.4606,15.1489,-120.702,-3.09472,0.586325,1.16308,4000.24,-76.4606,15.1489,-120.702,-3.09472,0.586325,1.16308,4000.24,-76.4606,15.1489,-120.702,-3.09472,0.586325,1.16308,4000.24,-76.4606,15.1489,-120.702,-3.09472,0.586325,1.16308,4000.24,-76.4606,15.1489,-120.702,-3.09472,0.586325,1.16308,4000.24,-73.4257,23.736,-107.614,-2.98837,0.342452,2.79298,0.199491,-80.7629,23.5059,-112.705,-1.14738,0.107969,0.719407,0.199491,-77.5743,24.3054,-110.332,-2.3902,0.727303,2.06307,0.199491,-78.8646,22.7337,-112.432,2.94191,0.648766,0.980328,0.199491,-76.2048,23.5028,-112.856,0.433824,0.833977,-1.23269,0.199645,-79.349,22.8459,-109.533,2.13802,-0.928375,-0.935772,0.199491,
10.1808,-76.6147,15.2961,-120.808,-3.07763,0.588721,1.17643,4000.24,-76.6147,15.2961,-120.808,-3.07763,0.588721,1.17643,4000.24,-76.6147,15.2961,-120.808,-3.07763,0.588721,1.17643,4000.24,-76.6147,15.2961,-120.808,-3.07763,0.588721,1.17643,4000.24,-76.6147,15.2961,-120.808,-3.07763,0.588721,1.17643,4000.24,-73.7431,24.0417,-107.741,-3.02464,0.473257,2.77307,0.199491,-80.9972,23.8523,-113.011,-1.08167,0.125684,0.694671,0.199491,-77.9139,24.8498,-110.679,-2.35907,0.761608,1.97274,0.199491,-79.1078,22.9538,-112.64,2.96029,0.654988,0.993587,0.199491,-76.4571,23.7417,-113.06,0.285943,0.862122,-1.35847,0.199645,-79.5681,23.1323,-109.774,1.79652,-0.684074,-0.68666,0.199491,
10.1909,-76.7688,15.4333,-120.914,-3.06049,0.590928,1.18983,4000.24,-76.7688,15.4333,-120.914,-3.06049,0.590928,1.18983,4000.24,-76.7688,15.4333,-120.914,-3.06049,0.590928,1.18983,4000.24,-76.7688,15.4333,-120.914,-3.06049,0.590928,1.18983,4000.24,-76.7688,15.4333,-120.914,-3.06049,0.590928,1.18983,4000.24,-74.0307,24.3533,-107.927,-3.02815,0.520796,2.776,0.199491,-81.3337,24.3273,-113.309,-0.996834,0.11744,0.671238,0.199491,-78.3426,25.6321,-111.064,-2.62777,0.817208,1.6892,0.199491,-79.3609,23.157,-112.842,2.98116,0.660849,1.00861,0.199491,-76.7194,23.9636,-113.259,0.24648,0.866986,-1.40335,0.199645,-79.8204,23.3466,-109.991,1.81527,-0.673784,-0.69378,0.199491,
10.201,-76.9228,15.5605,-121.02,-3.04329,0.592943,1.2033,4000.24,-76.9228,15.5605,-121.02,-3.04329,0.592943,1.2033,4000.24,-76.9228,15.5605,-121.02,-3.04329,0.592943,1.2033,4000.24,-76.9228,15.5605,-121.02,-3.04329,0.592943,1.2033,4000.24,-76.9228,15.5605,-121.02,-3.04329,0.592943,1.2033,4000.24,-74.2942,24.6728,-108.152,-3.01623,0.530883,2.79486,0.199491,-81.7096,24.751,-113.584,-0.922219,0.103132,0.65405,0.199491,-78.8501,26.3126,-111.408,-3.07262,0.767085,1.29899,0.199491,-79.6164,23.3464,-113.043,3.00356,0.667092,1.02468,0.199491,-76.9834,24.173,-113.46,0.201731,0.870914,-1.45242,0.199645,-80.0909,23.5486,-110.206,1.7877,-0.621168,-0.669607,0.199491,
10.2111,-77.0769,15.6777,-121.127,-3.02603,0.594766,1.21683,4000.24,-77.0769,15.6777,-121.127,-3.02603,0.594766,1.21683,4000.24,-77.0769,15.6777,-121.127,-3.02603,0.594766,1.21683,4000.24,-77.0769,15.6777,-121.127,-3.02603,0.594766,1.21683,4000.24,-77.0769,15.6777,-121.127,-3.02603,0.594766,1.21683,4000.24,-74.6023,24.9318,-108.295,-3.03877,0.618013,2.77502,0.199491,-81.9713,24.961,-113.857,-0.908347,0.0865162,0.63731,0.199491,-79.1683,26.3845,-111.541,-2.45199,0.786028,1.76333,0.199491,-79.8722,23.5234,-113.243,3.03073,0.675398,1.04382,0.199491,-77.2462,24.3711,-113.663,0.159399,0.8727,-1.49966,0.199645,-80.4551,23.7743,-110.389,1.96965,-0.778521,-0.779852,0.199491,
10.2212,-77.231,15.7849,-121.233,-3.00872,0.596395,1.23042,4000.24,-77.231,15.7849,-121.233,-3.00872,0.596395,1.23042,4000.24,-77.231,15.7849,-121.233,-3.00872,0.596395,1.23042,4000.24,-77.231,15.7849,-121.233,-3.00872,0.596395,1.23042,4000.24,-77.231,15.7849,-121.233,-3.00872,0.596395,1.23042,4000.24,-74.9008,25.1772,-108.465,-2.98747,0.542139,2.79703,0.199491,-82.2078,24.9695,-114.009,-0.927796,0.0763905,0.651308,0.199491,-79.3581,26.3,-111.796,-1.73674,0.551226,2.21378,0.199491,-80.1318,23.6858,-113.44,3.04278,0.676267,1.05362,0.199491,-77.5123,24.5542,-113.86,0.250739,0.866098,-1.44464,0.199645,-80.688,23.9542,-110.633,1.72401,-0.513443,-0.624721,0.199491,
10.2313,-77.3851,15.8822,-121.339,-2.99137,0.597831,1.24406,4000.24,-77.3851,15.8822,-121.339,-2.99137,0.597831,1.24406,4000.24,-77.3851,15.8822,-121.339,-2.99137,0.597831,1.24406,4000.24,-77.3851,15.8822,-121.339,-2.99137,0.597831,1.24406,4000.24,-77.3851,15.8822,-121.339,-2.99137,0.597831,1.24406,4000.24,-75.1665,25.4542,-108.715,-2.92592,0.42381,2.83935,0.199491,-82.4056,24.9022,-114.16,-0.976196,0.0537258,0.665147,0.199491,-79.5165,26.3911,-112.036,-1.73124,0.490498,2.26156,0.199491,-80.3871,23.8392,-113.643,3.05964,0.679336,1.06644,0.199491,-77.7759,24.7273,-114.063,0.262662,0.864915,-1.45036,0.199645,-80.9375,24.1358,-110.847,1.75655,-0.526479,-0.640733,0.199491,
10.2414,-77.5392,15.9694,-121.445,-2.97398,0.59907,1.25773,4000.24,-77.5392,15.9694,-121.445,-2.97398,0.59907,1.25773,4000.24,-77.5392,15.9694,-121.445,-2.97398,0.59907,1.25773,4000.24,-77.5392,15.9694,-121.445,-2.97398,0.59907,1.25773,4000.24,-77.5392,15.9694,-121.445,-2.97398,0.59907,1.25773,4000.24,-75.4496,25.7091,-108.927,-2.93728,0.500504,2.84363,0.199491,-82.6392,24.9218,-114.332,-0.958561,0.0824444,0.673209,0.199491,-79.7449,26.3818,-112.188,-1.68269,0.429922,2.30111,0.199491,-80.6388,23.9824,-113.848,3.06637,0.678216,1.07289,0.199491,-78.0374,24.89,-114.269,0.229489,0.866687,-1.49039,0.199645,-81.2059,24.3024,-111.032,1.7883,-0.542594,-0.649954,0.199491,
10.2515,-77.6933,16.0466,-121.552,-2.95656,0.600111,1.27144,4000.24,-77.6933,16.0466,-121.552,-2.95656,0.600111,1.27144,4000.24,-77.6933,16.0466,-121.552,-2.95656,0.600111,1.27144,4000.24,-77.6933,16.0466,-121.552,-2.95656,0.600111,1.27144,4000.24,-77.6933,16.0466,-121.552,-2.95656,0.600111,1.27144,4000.24,-75.747,25.9293,-109.116,-2.93587,0.544552,2.84512,0.199491,-82.889,24.9869,-114.529,-0.984527,0.0389304,0.673569,0.199491,-80.0094,26.4627,-112.369,-1.64697,0.390911,2.32717,0.199491,-80.8914,24.1133,-114.055,3.08499,0.68211,1.08684,0.199491,-78.2986,25.0408,-114.477,0.196613,0.867188,-1.53018,0.199645,-81.4677,24.4578,-111.23,1.87819,-0.615711,-0.695273,0.199491,
10.2616,-77.8474,16.1138,-121.658,-2.93912,0.600955,1.28518,4000.24,-77.8474,16.1138,-121.658,-2.93912,0.600955,1.28518,4000.24,-77.8474,16.1138,-121.658,-2.93912,0.600955,1.28518,4000.24,-77.8474,16.1138,-121.658,-2.93912,0.600955,1.28518,4000.24,-77.8474,16.1138,-121.658,-2.93912,0.600955,1.28518,4000.24,-76.034,26.1507,-109.327,-2.95559,0.64472,2.83955,0.199491,-83.1506,25.1065,-114.762,-0.970096,0.0266765,0.665982,0.199491,-80.2954,26.6551,-112.626,-1.65341,0.40085,2.3199,0.199491,-81.1444,24.2318,-114.261,3.10351,0.685735,1.10079,0.199491,-78.5601,25.1794,-114.686,0.154916,0.866603,-1.57668,0.199645,-81.7257,24.6015,-111.44,1.88161,-0.597603,-0.69187,0.199491,
