time,0_rod(payload_bars compound_3ZGoMv).X,0_rod(payload_bars compound_3ZGoMv).Y,0_rod(payload_bars compound_3ZGoMv).Z,0_rod(payload_bars compound_3ZGoMv).Euler1,0_rod(payload_bars compound_3ZGoMv).Euler2,0_rod(payload_bars compound_3ZGoMv).Euler3,0_rod(payload_bars compound_3ZGoMv).mass,1_rod(payload_bars compound_3ZGoMv).X,1_rod(payload_bars compound_3ZGoMv).Y,1_rod(payload_bars compound_3ZGoMv).Z,1_rod(payload_bars compound_3ZGoMv).Euler1,1_rod(payload_bars compound_3ZGoMv).Euler2,1_rod(payload_bars compound_3ZGoMv).Euler3,1_rod(payload_bars compound_3ZGoMv).mass,2_rod(payload_bars compound_3ZGoMv).X,2_rod(payload_bars compound_3ZGoMv).Y,2_rod(payload_bars compound_3ZGoMv).Z,2_rod(payload_bars compound_3ZGoMv).Euler1,2_rod(payload_bars compound_3ZGoMv).Euler2,2_rod(payload_bars compound_3ZGoMv).Euler3,2_rod(payload_bars compound_3ZGoMv).mass,3_rod(payload_bars compound_3ZGoMv).X,3_rod(payload_bars compound_3ZGoMv).Y,3_rod(payload_bars compound_3ZGoMv).Z,3_rod(payload_bars compound_3ZGoMv).Euler1,3_rod(payload_bars compound_3ZGoMv).Euler2,3_rod(payload_bars compound_3ZGoMv).Euler3,3_rod(payload_bars compound_3ZGoMv).mass,4_rod(sense_bar compound_3ZGoMv).X,4_rod(sense_bar compound_3ZGoMv).Y,4_rod(sense_bar compound_3ZGoMv).Z,4_rod(sense_bar compound_3ZGoMv).Euler1,4_rod(sense_bar compound_3ZGoMv).Euler2,4_rod(sense_bar compound_3ZGoMv).Euler3,4_rod(sense_bar compound_3ZGoMv).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.8282,1.35297e-05,16.366,0.00847944,-0.000227745,-0.000233007,0.000189809,0.24652,1.35297e-05,16.366,0.00847944,-0.000227745,-0.000233007,0.000189809,0.24652,1.35297e-05,16.366,0.00847944,-0.000227745,-0.000233007,0.000189809,0.24652,1.35297e-05,16.366,0.00847944,-0.000227745,-0.000233007,0.000189809,0.24652,1.35297e-05,16.366,0.00847944,-0.000227745,-0.000233007,0.000189809,0.24652,-0.72294,16.3484,0.015379,0.00613342,0.0140897,-2.35187,0.0589629,0.747582,16.3438,0.0109813,0.00553512,0.013488,-2.35188,0.0589629,0.00810461,15.8285,-0.508821,-0.0166465,0.0391879,2.35168,0.0589629,0.0164715,16.8636,0.535169,-0.0154465,0.0379992,2.35172,0.0589629,0.000386708,16.8639,-0.508671,-1.57382,-0.00263729,-0.00306168,0.0589629,0.0242205,15.8283,0.535069,-1.57383,-0.00363762,-0.00304103,0.0589629,
0.8383,1.09824e-05,15.5405,0.00848258,-0.00022815,-0.000233999,0.000185456,0.24652,1.09824e-05,15.5405,0.00848258,-0.00022815,-0.000233999,0.000185456,0.24652,1.09824e-05,15.5405,0.00848258,-0.00022815,-0.000233999,0.000185456,0.24652,1.09824e-05,15.5405,0.00848258,-0.00022815,-0.000233999,0.000185456,0.24652,1.09824e-05,15.5405,0.00848258,-0.00022815,-0.000233999,0.000185456,0.24652,-0.722942,15.5228,0.0153769,0.00579918,0.0137544,-2.35188,0.0589629,0.74758,15.5183,0.0109784,0.0060433,0.0139961,-2.35187,0.0589629,0.00811275,15.003,-0.508819,-0.0155995,0.0381505,2.35172,0.0589629,0.0164794,16.0381,0.53517,-0.0164264,0.0389691,2.35168,0.0589629,0.000386419,16.0383,-0.508676,-1.57381,-0.00388195,-0.00306009,0.0589629,0.0242197,15.0027,0.535063,-1.57384,-0.00246031,-0.00304224,0.0589629,
0.8484,7.59462e-06,14.7049,0.0084837,-0.000229879,-0.000235134,0.000182317,0.24652,7.59462e-06,14.7049,0.0084837,-0.000229879,-0.000235134,0.000182317,0.24652,7.59462e-06,14.7049,0.0084837,-0.000229879,-0.000235134,0.000182317,0.24652,7.59462e-06,14.7049,0.0084837,-0.000229879,-0.000235134,0.000182317,0.24652,7.59462e-06,14.7049,0.0084837,-0.000229879,-0.000235134,0.000182317,0.24652,-0.722944,14.6873,0.0153741,0.00537814,0.0133354,-2.35188,0.0589629,0.747579,14.6827,0.010977,0.00605328,0.0140069,-2.35187,0.0589629,0.00812045,14.1675,-0.50882,-0.0150311,0.0375892,2.35174,0.0589629,0.0164875,15.2025,0.53517,-0.0171088,0.0396463,2.35165,0.0589629,0.000386271,15.2028,-0.508675,-1.57382,-0.00335879,-0.00305814,0.0589629,0.0242217,14.1672,0.535063,-1.57383,-0.00240801,-0.00304507,0.0589629,
0.8585,9.96337e-06,13.8594,0.00848063,-0.000230089,-0.000234708,0.000181989,0.24652,9.96337e-06,13.8594,0.00848063,-0.000230089,-0.000234708,0.000181989,0.24652,9.96337e-06,13.8594,0.00848063,-0.000230089,-0.000234708,0.000181989,0.24652,9.96337e-06,13.8594,0.00848063,-0.000230089,-0.000234708,0.000181989,0.24652,9.96337e-06,13.8594,0.00848063,-0.000230089,-0.000234708,0.000181989,0.24652,-0.722942,13.8417,0.015376,0.00568867,0.0136471,-2.35188,0.0589629,0.747581,13.8372,0.0109797,0.00554909,0.0135029,-2.35188,0.0589629,0.00811274,13.3219,-0.508821,-0.0160418,0.0385909,2.3517,0.0589629,0.0164801,14.357,0.535168,-0.016169,0.0387164,2.35169,0.0589629,0.000386431,14.3572,-0.50867,-1.57382,-0.002062,-0.00305964,0.0589629,0.0242226,13.3216,0.535068,-1.57383,-0.00357999,-0.00304401,0.0589629,
0.8686,1.3447e-05,13.0038,0.00847925,-0.000228691,-0.000233741,0.000184499,0.24652,1.3447e-05,13.0038,0.00847925,-0.000228691,-0.000233741,0.000184499,0.24652,1.3447e-05,13.0038,0.00847925,-0.000228691,-0.000233741,0.000184499,0.24652,1.3447e-05,13.0038,0.00847925,-0.000228691,-0.000233741,0.000184499,0.24652,1.3447e-05,13.0038,0.00847925,-0.000228691,-0.000233741,0.000184499,0.24652,-0.72294,12.9861,0.015379,0.00612937,0.0140859,-2.35187,0.0589629,0.747582,12.9816,0.0109813,0.00551183,0.0134646,-2.35188,0.0589629,0.00810467,12.4663,-0.508821,-0.0166667,0.0392081,2.35168,0.0589629,0.0164716,13.5014,0.535169,-0.0154352,0.0379882,2.35172,0.0589629,0.000386568,13.5017,-0.50867,-1.57382,-0.00244221,-0.00306164,0.0589629,0.0242208,12.4661,0.535069,-1.57383,-0.00376469,-0.00304114,0.0589629,
0.8787,1.13018e-05,12.1382,0.00848215,-0.000228257,-0.000233907,0.000188151,0.24652,1.13018e-05,12.1382,0.00848215,-0.000228257,-0.000233907,0.000188151,0.24652,1.13018e-05,12.1382,0.00848215,-0.000228257,-0.000233907,0.000188151,0.24652,1.13018e-05,12.1382,0.00848215,-0.000228257,-0.000233907,0.000188151,0.24652,1.13018e-05,12.1382,0.00848215,-0.000228257,-0.000233907,0.000188151,0.24652,-0.722942,12.1206,0.0153772,0.00584397,0.0137995,-2.35188,0.0589629,0.74758,12.116,0.0109787,0.00601092,0.0139634,-2.35187,0.0589629,0.00811186,11.6008,-0.50882,-0.0156949,0.038245,2.35172,0.0589629,0.0164785,12.6358,0.53517,-0.0163317,0.0388752,2.35168,0.0589629,0.000386433,12.6361,-0.508675,-1.57381,-0.00377538,-0.00306027,0.0589629,0.0242197,11.6005,0.535064,-1.57384,-0.00261297,-0.00304201,0.0589629,
0.8888,7.69454e-06,11.2627,0.00848384,-0.000229234,-0.000234547,0.000190787,0.24652,7.69454e-06,11.2627,0.00848384,-0.000229234,-0.000234547,0.000190787,0.24652,7.69454e-06,11.2627,0.00848384,-0.000229234,-0.000234547,0.000190787,0.24652,7.69454e-06,11.2627,0.00848384,-0.000229234,-0.000234547,0.000190787,0.24652,7.69454e-06,11.2627,0.00848384,-0.000229234,-0.000234547,0.000190787,0.24652,-0.722944,11.245,0.0153742,0.00538486,0.0133419,-2.35188,0.0589629,0.747579,11.2405,0.010977,0.00607463,0.0140283,-2.35187,0.0589629,0.00812035,10.7252,-0.508819,-0.0150165,0.0375745,2.35174,0.0589629,0.0164874,11.7603,0.53517,-0.0171149,0.039652,2.35165,0.0589629,0.000386365,11.7605,-0.508676,-1.57382,-0.00354157,-0.00305819,0.0589629,0.0242214,10.7249,0.535063,-1.57383,-0.00229827,-0.00304496,0.0589629,
0.8989,9.65027e-06,10.3771,0.00848106,-0.000229496,-0.000234278,0.000191265,0.24652,9.65027e-06,10.3771,0.00848106,-0.000229496,-0.000234278,0.000191265,0.24652,9.65027e-06,10.3771,0.00848106,-0.000229496,-0.000234278,0.000191265,0.24652,9.65027e-06,10.3771,0.00848106,-0.000229496,-0.000234278,0.000191265,0.24652,9.65027e-06,10.3771,0.00848106,-0.000229496,-0.000234278,0.000191265,0.24652,-0.722943,10.3594,0.0153757,0.00564396,0.0136021,-2.35188,0.0589629,0.747581,10.3549,0.0109795,0.00558223,0.0135364,-2.35188,0.0589629,0.00811361,9.83959,-0.508821,-0.015946,0.0384958,2.35171,0.0589629,0.016481,10.8747,0.535168,-0.016264,0.0388103,2.35168,0.0589629,0.000386525,10.8749,-0.508671,-1.57382,-0.0021887,-0.00305946,0.0589629,0.0242225,9.83932,0.535068,-1.57383,-0.00341561,-0.00304423,0.0589629,
0.909,1.33325e-05,9.48148,0.00847913,-0.00022869,-0.000233771,0.000189749,0.24652,1.33325e-05,9.48148,0.00847913,-0.00022869,-0.000233771,0.000189749,0.24652,1.33325e-05,9.48148,0.00847913,-0.00022869,-0.000233771,0.000189749,0.24652,1.33325e-05,9.48148,0.00847913,-0.00022869,-0.000233771,0.000189749,0.24652,1.33325e-05,9.48148,0.00847913,-0.00022869,-0.000233771,0.000189749,0.24652,-0.72294,9.46381,0.0153789,0.00611981,0.0140766,-2.35187,0.0589629,0.747582,9.45927,0.0109813,0.00549218,0.013445,-2.35188,0.0589629,0.00810481,8.944,-0.508821,-0.0166759,0.0392173,2.35168,0.0589629,0.0164718,9.97907,0.535168,-0.0154347,0.0379878,2.35172,0.0589629,0.000386606,9.97933,-0.50867,-1.57382,-0.0022748,-0.00306158,0.0589629,0.0242209,8.94373,0.53507,-1.57383,-0.00385672,-0.00304127,0.0589629,
0.9191,1.16055e-05,8.57588,0.00848169,-0.000228695,-0.000234278,0.000187162,0.24652,1.16055e-05,8.57588,0.00848169,-0.000228695,-0.000234278,0.000187162,0.24652,1.16055e-05,8.57588,0.00848169,-0.000228695,-0.000234278,0.000187162,0.24652,1.16055e-05,8.57588,0.00848169,-0.000228695,-0.000234278,0.000187162,0.24652,1.16055e-05,8.57588,0.00848169,-0.000228695,-0.000234278,0.000187162,0.24652,-0.722942,8.55821,0.0153776,0.00588818,0.013844,-2.35187,0.0589629,0.747581,8.55367,0.010979,0.0059769,0.013929,-2.35187,0.0589629,0.00811098,8.0384,-0.50882,-0.0157911,0.0383402,2.35171,0.0589629,0.0164776,9.07347,0.53517,-0.016237,0.0387815,2.35169,0.0589629,0.000386371,9.07372,-0.508675,-1.57381,-0.00363152,-0.00306046,0.0589629,0.0242198,8.03813,0.535065,-1.57384,-0.00278832,-0.00304181,0.0589629,
0.9292,7.8258e-06,7.66027,0.00848392,-0.000229636,-0.00023492,0.000184758,0.24652,7.8258e-06,7.66027,0.00848392,-0.000229636,-0.00023492,0.000184758,0.24652,7.8258e-06,7.66027,0.00848392,-0.000229636,-0.00023492,0.000184758,0.24652,7.8258e-06,7.66027,0.00848392,-0.000229636,-0.00023492,0.000184758,0.24652,7.8258e-06,7.66027,0.00848392,-0.000229636,-0.00023492,0.000184758,0.24652,-0.722944,7.64261,0.0153743,0.00539723,0.0133541,-2.35188,0.0589629,0.747579,7.63807,0.010977,0.00609244,0.0140461,-2.35187,0.0589629,0.00812016,7.12279,-0.508819,-0.0150128,0.0375708,2.35174,0.0589629,0.0164872,8.15787,0.53517,-0.01711,0.0396473,2.35165,0.0589629,0.000386245,8.15811,-0.508676,-1.57382,-0.00369258,-0.00305827,0.0589629,0.0242213,7.12251,0.535062,-1.57383,-0.00222598,-0.00304481,0.0589629,
0.9393,9.35375e-06,6.73465,0.00848153,-0.000229534,-0.000234316,0.000183794,0.24652,9.35375e-06,6.73465,0.00848153,-0.000229534,-0.000234316,0.000183794,0.24652,9.35375e-06,6.73465,0.00848153,-0.000229534,-0.000234316,0.000183794,0.24652,9.35375e-06,6.73465,0.00848153,-0.000229534,-0.000234316,0.000183794,0.24652,9.35375e-06,6.73465,0.00848153,-0.000229534,-0.000234316,0.000183794,0.24652,-0.722943,6.71699,0.0153754,0.00560052,0.0135583,-2.35188,0.0589629,0.74758,6.71245,0.0109792,0.0056172,0.0135717,-2.35188,0.0589629,0.00811449,6.19718,-0.50882,-0.0158497,0.0384006,2.35171,0.0589629,0.0164819,7.23225,0.535168,-0.016358,0.0389035,2.35168,0.0589629,0.000386486,7.2325,-0.508672,-1.57382,-0.00234794,-0.00305928,0.0589629,0.0242225,6.1969,0.535067,-1.57383,-0.00323159,-0.00304442,0.0589629,
0.9494,1.31885e-05,5.79903,0.00847912,-0.000228371,-0.000233421,0.00018478,0.24652,1.31885e-05,5.79903,0.00847912,-0.000228371,-0.000233421,0.00018478,0.24652,1.31885e-05,5.79903,0.00847912,-0.000228371,-0.000233421,0.00018478,0.24652,1.31885e-05,5.79903,0.00847912,-0.000228371,-0.000233421,0.00018478,0.24652,1.31885e-05,5.79903,0.00847912,-0.000228371,-0.000233421,0.00018478,0.24652,-0.72294,5.78137,0.0153787,0.00610487,0.0140617,-2.35187,0.0589629,0.747582,5.77683,0.0109813,0.00547639,0.0134293,-2.35188,0.0589629,0.00810506,5.26156,-0.508821,-0.016674,0.0392155,2.35168,0.0589629,0.0164721,6.29663,0.535168,-0.0154446,0.0379977,2.35172,0.0589629,0.000386703,6.29688,-0.508669,-1.57382,-0.00214117,-0.00306149,0.0589629,0.024221,5.26129,0.53507,-1.57383,-0.00390763,-0.00304142,0.0589629,
0.9595,1.1892e-05,4.8534,0.00848123,-0.000228319,-0.000233909,0.000186972,0.24652,1.1892e-05,4.8534,0.00848123,-0.000228319,-0.000233909,0.000186972,0.24652,1.1892e-05,4.8534,0.00848123,-0.000228319,-0.000233909,0.000186972,0.24652,1.1892e-05,4.8534,0.00848123,-0.000228319,-0.000233909,0.000186972,0.24652,1.1892e-05,4.8534,0.00848123,-0.000228319,-0.000233909,0.000186972,0.24652,-0.722942,4.83574,0.0153778,0.00593069,0.0138868,-2.35187,0.0589629,0.747581,4.8312,0.0109793,0.00594117,0.0138929,-2.35187,0.0589629,0.00811014,4.31593,-0.50882,-0.0158869,0.038435,2.35171,0.0589629,0.0164768,5.351,0.53517,-0.0161437,0.038689,2.35169,0.0589629,0.000386479,5.35125,-0.508674,-1.57381,-0.003458,-0.00306062,0.0589629,0.0242197,4.31565,0.535066,-1.57384,-0.0029777,-0.00304162,0.0589629,
0.9696,7.98695e-06,3.89777,0.00848388,-0.000229569,-0.000234939,0.000188946,0.24652,7.98695e-06,3.89777,0.00848388,-0.000229569,-0.000234939,0.000188946,0.24652,7.98695e-06,3.89777,0.00848388,-0.000229569,-0.000234939,0.000188946,0.24652,7.98695e-06,3.89777,0.00848388,-0.000229569,-0.000234939,0.000188946,0.24652,7.98695e-06,3.89777,0.00848388,-0.000229569,-0.000234939,0.000188946,0.24652,-0.722944,3.88011,0.0153745,0.00541463,0.0133715,-2.35188,0.0589629,0.747579,3.87556,0.0109771,0.00610608,0.0140595,-2.35187,0.0589629,0.00811986,3.36029,-0.508819,-0.0150203,0.0375781,2.35174,0.0589629,0.0164869,4.39536,0.53517,-0.0170949,0.0396322,2.35165,0.0589629,0.000386226,4.39561,-0.508677,-1.57382,-0.00380668,-0.00305836,0.0589629,0.0242212,3.36001,0.535062,-1.57383,-0.00219635,-0.00304465,0.0589629,
0.9797,-1.58391e-05,2.934,0.00481644,-0.000424774,-0.000561732,0.00661079,0.24652,-1.58391e-05,2.934,0.00481644,-0.000424774,-0.000561732,0.00661079,0.24652,-1.58391e-05,2.934,0.00481644,-0.000424774,-0.000561732,0.00661079,0.24652,-1.58391e-05,2.934,0.00481644,-0.000424774,-0.000561732,0.00661079,0.24652,-1.58391e-05,2.934,0.00481644,-0.000424774,-0.000561732,0.00661079,0.24652,-0.720323,2.91869,0.0142889,0.0135848,0.0135084,-2.34727,0.0589629,0.744839,2.9143,0.00980986,-0.00244545,0.0136815,-2.34723,0.0589629,0.00772471,2.51187,-0.52487,-0.0171124,0.0367087,2.25485,0.0589629,0.0164458,3.42963,0.535821,-0.0164063,0.0391161,2.35319,0.0589629,2.54622e-05,3.43133,-0.518757,-1.57385,0.00661288,-0.00338467,0.0589629,0.0242087,2.39415,0.533823,-1.57387,-0.00403976,-0.0030902,0.0589629,
0.9898,-0.00626192,2.44824,0.0014344,-0.00408518,-0.039743,0.490614,0.24652,-0.00626192,2.44824,0.0014344,-0.00408518,-0.039743,0.490614,0.24652,-0.00626192,2.44824,0.0014344,-0.00408518,-0.039743,0.490614,0.24652,-0.00626192,2.44824,0.0014344,-0.00408518,-0.039743,0.490614,0.24652,-0.00626192,2.44824,0.0014344,-0.00408518,-0.039743,0.490614,0.24652,-0.682103,2.48016,0.0386447,0.11038,0.0427754,-2.22963,0.0589629,0.694517,2.47594,0.0152874,-0.0837141,0.00503367,-2.22895,0.0589629,0.00339005,2.15537,-0.667625,-0.172375,0.110025,1.95132,0.0589629,0.0144594,2.75266,0.576257,-0.0229989,0.0552102,2.37108,0.0589629,-0.0142264,2.77155,-0.592555,-1.57572,-0.0684202,-0.0129813,0.0589629,0.0202052,1.88884,0.497205,-1.58594,0.207626,-0.0133878,0.0589629,
0.9999,-0.0339783,2.67586,0.0602199,-0.0762966,-0.113636,0.636887,0.24652,-0.0339783,2.67586,0.0602199,-0.0762966,-0.113636,0.636887,0.24652,-0.0339783,2.67586,0.0602199,-0.0762966,-0.113636,0.636887,0.24652,-0.0339783,2.67586,0.0602199,-0.0762966,-0.113636,0.636887,0.24652,-0.0339783,2.67586,0.0602199,-0.0762966,-0.113636,0.636887,0.24652,-0.673053,2.60179,0.0411248,0.237014,0.0855484,-2.29081,0.0589629,0.628998,2.58187,0.0283705,-0.180674,-0.0478835,-2.28908,0.0589629,-0.0105483,2.44275,-0.477684,0.00303897,0.0388077,2.19836,0.0589629,-0.0383428,3.071,0.552216,-0.0205167,0.043635,2.43531,0.0589629,-0.0484867,3.14093,-0.542459,-1.56981,0.0523486,0.00154255,0.0589629,-0.0165623,2.02636,0.442881,-1.59074,0.0978208,0.012268,0.0589629,
1.01,-0.0708605,3.03141,0.100086,-0.103999,-0.0611271,0.521896,0.24652,-0.0708605,3.03141,0.100086,-0.103999,-0.0611271,0.521896,0.24652,-0.0708605,3.03141,0.100086,-0.103999,-0.0611271,0.521896,0.24652,-0.0708605,3.03141,0.100086,-0.103999,-0.0611271,0.521896,0.24652,-0.0708605,3.03141,0.100086,-0.103999,-0.0611271,0.521896,0.24652,-0.70917,2.9634,0.0554358,0.227176,0.0861451,-2.2725,0.0589629,0.592546,2.96471,0.0884306,-0.189416,-0.123449,-2.25238,0.0589629,-0.0140633,2.63084,-0.416787,0.0356463,-0.0102354,2.37831,0.0589629,-0.0921092,3.40185,0.596232,-0.0192893,0.00723165,2.43645,0.0589629,-0.0583422,3.44741,-0.404828,-1.55987,0.122598,0.0304906,0.0589629,-0.074913,2.43583,0.469799,-1.58969,-0.172592,0.0410196,0.0589629,
1.0201,-0.11086,3.33164,0.126753,-0.112279,-0.0440909,0.311597,0.24652,-0.11086,3.33164,0.126753,-0.112279,-0.0440909,0.311597,0.24652,-0.11086,3.33164,0.126753,-0.112279,-0.0440909,0.311597,0.24652,-0.11086,3.33164,0.126753,-0.112279,-0.0440909,0.311597,0.24652,-0.11086,3.33164,0.126753,-0.112279,-0.0440909,0.311597,0.24652,-0.747324,3.33398,0.0814902,-0.158725,-0.151291,-2.25049,0.0589629,0.567128,3.35724,0.189367,0.177909,0.028414,-2.27261,0.0589629,-0.0557787,2.89523,-0.387773,-0.0568744,0.0355621,2.44947,0.0589629,-0.110461,3.74279,0.616079,0.0230469,-0.0530768,2.43713,0.0589629,-0.079895,3.85617,-0.252273,-1.54939,0.110125,0.0704379,0.0589629,-0.106248,2.84584,0.595458,-1.55181,0.11641,0.0751278,0.0589629,
1.0302,-0.14208,3.6447,0.159703,-0.0864519,-0.0358716,0.159736,0.24652,-0.14208,3.6447,0.159703,-0.0864519,-0.0358716,0.159736,0.24652,-0.14208,3.6447,0.159703,-0.0864519,-0.0358716,0.159736,0.24652,-0.14208,3.6447,0.159703,-0.0864519,-0.0358716,0.159736,0.24652,-0.14208,3.6447,0.159703,-0.0864519,-0.0358716,0.159736,0.24652,-0.813432,3.66617,0.131163,0.148188,0.0676581,-2.26688,0.0589629,0.569141,3.68532,0.288685,-0.106267,-0.227422,-2.23675,0.0589629,-0.0724579,3.22075,-0.341042,0.0237322,-0.0804779,2.43691,0.0589629,-0.164054,4.09256,0.741102,-0.0416955,-0.0344291,2.41904,0.0589629,-0.115282,4.24273,-0.232868,-1.54535,0.0969766,0.101898,0.0589629,-0.149719,3.15542,0.683119,-1.54922,0.11702,0.102963,0.0589629,
1.0403,-0.169825,3.99239,0.241846,-0.00377758,-0.0595141,0.0467918,0.24652,-0.169825,3.99239,0.241846,-0.00377758,-0.0595141,0.0467918,0.24652,-0.169825,3.99239,0.241846,-0.00377758,-0.0595141,0.0467918,0.24652,-0.169825,3.99239,0.241846,-0.00377758,-0.0595141,0.0467918,0.24652,-0.169825,3.99239,0.241846,-0.00377758,-0.0595141,0.0467918,0.24652,-0.883061,3.96686,0.153734,-0.216094,-0.28931,-2.22568,0.0589629,0.574034,3.98004,0.341198,0.123781,-0.0158951,-2.276,0.0589629,-0.0962667,3.4985,-0.313288,-0.0278519,-0.0576892,2.43683,0.0589629,-0.243394,4.45374,0.817083,-0.0252941,-0.0572419,2.44504,0.0589629,-0.118712,4.53258,-0.22738,-1.55279,0.0317132,0.117613,0.0589629,-0.206157,3.41628,0.720953,-1.55051,0.138492,0.126483,0.0589629,
1.0504,-0.202118,4.31642,0.315529,0.0838243,-0.127833,-0.0549472,0.24652,-0.202118,4.31642,0.315529,0.0838243,-0.127833,-0.0549472,0.24652,-0.202118,4.31642,0.315529,0.0838243,-0.127833,-0.0549472,0.24652,-0.202118,4.31642,0.315529,0.0838243,-0.127833,-0.0549472,0.24652,-0.202118,4.31642,0.315529,0.0838243,-0.127833,-0.0549472,0.24652,-0.919742,4.26937,0.199626,0.117599,-0.0842674,-2.2972,0.0589629,0.53798,4.28136,0.392567,-0.0927953,-0.194584,-2.25478,0.0589629,-0.130193,3.79255,-0.262834,0.0458279,-0.165526,2.44092,0.0589629,-0.283005,4.76177,0.857346,-0.003959,-0.11468,2.43082,0.0589629,-0.12874,4.82629,-0.198806,-1.54044,0.122876,0.13996,0.0589629,-0.258597,3.69875,0.761915,-1.56884,0.0167957,0.143181,0.0589629,
1.0605,-0.239102,4.60449,0.361086,0.13213,-0.202738,-0.12304,0.24652,-0.239102,4.60449,0.361086,0.13213,-0.202738,-0.12304,0.24652,-0.239102,4.60449,0.361086,0.13213,-0.202738,-0.12304,0.24652,-0.239102,4.60449,0.361086,0.13213,-0.202738,-0.12304,0.24652,-0.239102,4.60449,0.361086,0.13213,-0.202738,-0.12304,0.24652,-0.919022,4.57735,0.250839,-0.042431,-0.220622,-2.27677,0.0589629,0.476982,4.57975,0.462001,0.0709587,-0.100498,-2.28881,0.0589629,-0.149614,4.11347,-0.175046,-0.0632773,-0.0602887,2.43977,0.0589629,-0.322575,5.04528,0.887011,-0.0196147,-0.112939,2.42512,0.0589629,-0.162201,5.10906,-0.114545,-1.56536,-0.0306284,0.157679,0.0589629,-0.294998,4.03573,0.814654,-1.54819,0.142515,0.165355,0.0589629,
1.0706,-0.272336,4.88305,0.402968,0.126536,-0.242235,-0.145844,0.24652,-0.272336,4.88305,0.402968,0.126536,-0.242235,-0.145844,0.24652,-0.272336,4.88305,0.402968,0.126536,-0.242235,-0.145844,0.24652,-0.272336,4.88305,0.402968,0.126536,-0.242235,-0.145844,0.24652,-0.272336,4.88305,0.402968,0.126536,-0.242235,-0.145844,0.24652,-0.929702,4.86685,0.293764,-0.0305373,-0.208068,-2.28613,0.0589629,0.399694,4.87424,0.542409,0.0186223,-0.186772,-2.29444,0.0589629,-0.163367,4.42203,-0.0838717,0.0349104,-0.188295,2.40631,0.0589629,-0.356794,5.31522,0.914841,0.0187179,-0.170763,2.41032,0.0589629,-0.197766,5.3786,-0.0215411,-1.53389,0.155764,0.188706,0.0589629,-0.328298,4.37215,0.869786,-1.57518,-0.0769707,0.184117,0.0589629,
1.0807,-0.30227,5.15576,0.454402,0.0915123,-0.260484,-0.144204,0.24652,-0.30227,5.15576,0.454402,0.0915123,-0.260484,-0.144204,0.24652,-0.30227,5.15576,0.454402,0.0915123,-0.260484,-0.144204,0.24652,-0.30227,5.15576,0.454402,0.0915123,-0.260484,-0.144204,0.24652,-0.30227,5.15576,0.454402,0.0915123,-0.260484,-0.144204,0.24652,-0.946948,5.14153,0.340877,0.0506819,-0.18067,-2.31442,0.0589629,0.344265,5.161,0.616974,-0.00841915,-0.235676,-2.30223,0.0589629,-0.187967,4.71125,-0.00188015,-0.0335334,-0.132051,2.4012,0.0589629,-0.406843,5.59642,0.958164,-0.038086,-0.126212,2.40745,0.0589629,-0.225115,5.64136,0.0352812,-1.56108,-0.0322882,0.212335,0.0589629,-0.372225,4.66853,0.916506,-1.51796,0.154445,0.212061,0.0589629,
1.0908,-0.33009,5.42189,0.513228,0.043275,-0.269253,-0.13107,0.24652,-0.33009,5.42189,0.513228,0.043275,-0.269253,-0.13107,0.24652,-0.33009,5.42189,0.513228,0.043275,-0.269253,-0.13107,0.24652,-0.33009,5.42189,0.513228,0.043275,-0.269253,-0.13107,0.24652,-0.33009,5.42189,0.513228,0.043275,-0.269253,-0.13107,0.24652,-0.990411,5.40691,0.36985,-0.0306862,-0.290365,-2.30864,0.0589629,0.321786,5.44217,0.689094,0.0836595,-0.181959,-2.33547,0.0589629,-0.211255,4.96433,0.051385,0.0156833,-0.201074,2.3856,0.0589629,-0.468063,5.88292,1.01109,0.0640998,-0.250336,2.37003,0.0589629,-0.25286,5.91129,0.0761747,-1.52226,0.0749648,0.236193,0.0589629,-0.421475,4.92907,0.987954,-1.55972,-0.0623857,0.239791,0.0589629,
