time,0_rod(payload_bars compound_jI9Z3N).X,0_rod(payload_bars compound_jI9Z3N).Y,0_rod(payload_bars compound_jI9Z3N).Z,0_rod(payload_bars compound_jI9Z3N).Euler1,0_rod(payload_bars compound_jI9Z3N).Euler2,0_rod(payload_bars compound_jI9Z3N).Euler3,0_rod(payload_bars compound_jI9Z3N).mass,1_rod(payload_bars compound_jI9Z3N).X,1_rod(payload_bars compound_jI9Z3N).Y,1_rod(payload_bars compound_jI9Z3N).Z,1_rod(payload_bars compound_jI9Z3N).Euler1,1_rod(payload_bars compound_jI9Z3N).Euler2,1_rod(payload_bars compound_jI9Z3N).Euler3,1_rod(payload_bars compound_jI9Z3N).mass,2_rod(payload_bars compound_jI9Z3N).X,2_rod(payload_bars compound_jI9Z3N).Y,2_rod(payload_bars compound_jI9Z3N).Z,2_rod(payload_bars compound_jI9Z3N).Euler1,2_rod(payload_bars compound_jI9Z3N).Euler2,2_rod(payload_bars compound_jI9Z3N).Euler3,2_rod(payload_bars compound_jI9Z3N).mass,3_rod(payload_bars compound_jI9Z3N).X,3_rod(payload_bars compound_jI9Z3N).Y,3_rod(payload_bars compound_jI9Z3N).Z,3_rod(payload_bars compound_jI9Z3N).Euler1,3_rod(payload_bars compound_jI9Z3N).Euler2,3_rod(payload_bars compound_jI9Z3N).Euler3,3_rod(payload_bars compound_jI9Z3N).mass,4_rod(sense_bar compound_jI9Z3N).X,4_rod(sense_bar compound_jI9Z3N).Y,4_rod(sense_bar compound_jI9Z3N).Z,4_rod(sense_bar compound_jI9Z3N).Euler1,4_rod(sense_bar compound_jI9Z3N).Euler2,4_rod(sense_bar compound_jI9Z3N).Euler3,4_rod(sense_bar compound_jI9Z3N).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.3028,-2.33541,3.36065,-0.677564,-0.157106,-0.367186,-1.5987,0.24652,-2.33541,3.36065,-0.677564,-0.157106,-0.367186,-1.5987,0.24652,-2.33541,3.36065,-0.677564,-0.157106,-0.367186,-1.5987,0.24652,-2.33541,3.36065,-0.677564,-0.157106,-0.367186,-1.5987,0.24652,-2.33541,3.36065,-0.677564,-0.157106,-0.367186,-1.5987,0.24652,-3.01815,3.45999,-0.92185,-0.185753,-0.330336,2.27741,0.0592915,-1.63785,3.27112,-0.395606,-0.141137,-0.361832,2.26338,0.0592915,-2.59399,2.92957,-0.120646,-0.194916,-0.399522,-2.43198,0.0592915,-2.05878,3.8015,-1.19555,-0.12837,-0.328989,-2.45621,0.0592915,-2.40104,3.95953,-0.214493,2.44854,-1.15283,2.08445,0.0592915,-2.2503,2.76988,-1.10559,2.78791,-1.19818,1.77518,0.0592915,
2.3129,-2.3322,3.36021,-0.65294,-0.173412,-0.406063,-1.55084,0.24652,-2.3322,3.36021,-0.65294,-0.173412,-0.406063,-1.55084,0.24652,-2.3322,3.36021,-0.65294,-0.173412,-0.406063,-1.55084,0.24652,-2.3322,3.36021,-0.65294,-0.173412,-0.406063,-1.55084,0.24652,-2.3322,3.36021,-0.65294,-0.173412,-0.406063,-1.55084,0.24652,-3.00082,3.46565,-0.901722,-0.0809093,-0.444722,2.29039,0.0592915,-1.65331,3.25791,-0.357805,-0.191696,-0.356183,2.33371,0.0592915,-2.60623,2.90471,-0.132325,-0.132422,-0.334694,-2.40292,0.0592915,-2.04976,3.82346,-1.12886,-0.199731,-0.403116,-2.38149,0.0592915,-2.41844,3.92542,-0.162516,3.05213,-1.18739,1.5109,0.0592915,-2.23869,2.79963,-1.09252,2.75326,-1.17973,1.78693,0.0592915,
2.323,-2.32962,3.34749,-0.62803,-0.188268,-0.423083,-1.53077,0.24652,-2.32962,3.34749,-0.62803,-0.188268,-0.423083,-1.53077,0.24652,-2.32962,3.34749,-0.62803,-0.188268,-0.423083,-1.53077,0.24652,-2.32962,3.34749,-0.62803,-0.188268,-0.423083,-1.53077,0.24652,-2.32962,3.34749,-0.62803,-0.188268,-0.423083,-1.53077,0.24652,-2.98281,3.46744,-0.883091,-0.214351,-0.366141,2.39842,0.0592915,-1.67594,3.23812,-0.315818,-0.167166,-0.413099,2.38048,0.0592915,-2.61119,2.86996,-0.143894,-0.119065,-0.330964,-2.35749,0.0592915,-2.04468,3.83391,-1.05556,-0.138553,-0.349484,-2.34877,0.0592915,-2.43218,3.87772,-0.117804,-3.09128,-1.15799,1.36391,0.0592915,-2.22496,2.82421,-1.08278,3.0001,-1.16601,1.54111,0.0592915,
2.3331,-2.32762,3.32403,-0.602072,-0.203224,-0.437449,-1.51147,0.24652,-2.32762,3.32403,-0.602072,-0.203224,-0.437449,-1.51147,0.24652,-2.32762,3.32403,-0.602072,-0.203224,-0.437449,-1.51147,0.24652,-2.32762,3.32403,-0.602072,-0.203224,-0.437449,-1.51147,0.24652,-2.32762,3.32403,-0.602072,-0.203224,-0.437449,-1.51147,0.24652,-2.96918,3.45775,-0.865593,-0.237039,-0.378843,2.46446,0.0592915,-1.68734,3.20515,-0.275126,-0.195127,-0.425563,2.44806,0.0592915,-2.62229,2.82715,-0.154853,-0.268237,-0.457995,-2.24277,0.0592915,-2.03752,3.83518,-0.988318,-0.183937,-0.394721,-2.27645,0.0592915,-2.44907,3.82775,-0.0681705,2.90234,-1.14543,1.61174,0.0592915,-2.20847,2.83593,-1.07444,-3.02283,-1.12813,1.28501,0.0592915,
2.3432,-2.32793,3.29218,-0.570199,-0.219499,-0.450846,-1.47841,0.24652,-2.32793,3.29218,-0.570199,-0.219499,-0.450846,-1.47841,0.24652,-2.32793,3.29218,-0.570199,-0.219499,-0.450846,-1.47841,0.24652,-2.32793,3.29218,-0.570199,-0.219499,-0.450846,-1.47841,0.24652,-2.32793,3.29218,-0.570199,-0.219499,-0.450846,-1.47841,0.24652,-2.96268,3.43999,-0.855168,-0.175599,-0.495149,2.4934,0.0592915,-1.6938,3.16037,-0.237551,-0.250451,-0.404349,2.52595,0.0592915,-2.63077,2.77151,-0.164745,-0.210659,-0.418852,-2.21197,0.0592915,-2.02345,3.82916,-0.928588,-0.26777,-0.456393,-2.18596,0.0592915,-2.46696,3.76903,-0.0193347,-2.96821,-1.09657,1.21909,0.0592915,-2.1887,2.82968,-1.07327,-3.11276,-1.11536,1.34869,0.0592915,
2.3533,-2.32981,3.2516,-0.540083,-0.239447,-0.456873,-1.41975,0.24652,-2.32981,3.2516,-0.540083,-0.239447,-0.456873,-1.41975,0.24652,-2.32981,3.2516,-0.540083,-0.239447,-0.456873,-1.41975,0.24652,-2.32981,3.2516,-0.540083,-0.239447,-0.456873,-1.41975,0.24652,-2.32981,3.2516,-0.540083,-0.239447,-0.456873,-1.41975,0.24652,-2.9567,3.41197,-0.845189,-0.27159,-0.423342,2.58827,0.0592915,-1.69276,3.10241,-0.197323,-0.238582,-0.466488,2.57438,0.0592915,-2.64129,2.70301,-0.172833,-0.182049,-0.406954,-2.16923,0.0592915,-2.01095,3.81072,-0.866223,-0.196826,-0.41674,-2.16738,0.0592915,-2.48439,3.70535,0.0310335,-2.82576,-1.03994,1.0781,0.0592915,-2.16626,2.81173,-1.07297,-2.96206,-1.07197,1.19617,0.0592915,
2.3634,-2.32862,3.20224,-0.515725,-0.261249,-0.463127,-1.32885,0.24652,-2.32862,3.20224,-0.515725,-0.261249,-0.463127,-1.32885,0.24652,-2.32862,3.20224,-0.515725,-0.261249,-0.463127,-1.32885,0.24652,-2.32862,3.20224,-0.515725,-0.261249,-0.463127,-1.32885,0.24652,-2.32862,3.20224,-0.515725,-0.261249,-0.463127,-1.32885,0.24652,-2.95484,3.3761,-0.828719,-0.299522,-0.42665,2.65088,0.0592915,-1.69595,3.03299,-0.151334,-0.264534,-0.480992,2.63539,0.0592915,-2.65291,2.62653,-0.175616,-0.338037,-0.495433,-2.05271,0.0592915,-1.99848,3.78091,-0.805606,-0.226007,-0.439703,-2.10137,0.0592915,-2.50354,3.62806,0.0813012,-3.05813,-1.06631,1.26197,0.0592915,-2.14537,2.78095,-1.06443,-2.76072,-0.994144,1.00648,0.0592915,
2.3735,-2.32616,3.14501,-0.488616,-0.280545,-0.487564,-1.22205,0.24652,-2.32616,3.14501,-0.488616,-0.280545,-0.487564,-1.22205,0.24652,-2.32616,3.14501,-0.488616,-0.280545,-0.487564,-1.22205,0.24652,-2.32616,3.14501,-0.488616,-0.280545,-0.487564,-1.22205,0.24652,-2.32616,3.14501,-0.488616,-0.280545,-0.487564,-1.22205,0.24652,-2.95086,3.32726,-0.813135,-0.267489,-0.534878,2.68357,0.0592915,-1.70058,2.95184,-0.113041,-0.310561,-0.462723,2.70411,0.0592915,-2.66353,2.54425,-0.180277,-0.322256,-0.487361,-2.00905,0.0592915,-1.98737,3.73593,-0.744901,-0.347993,-0.497867,-1.99794,0.0592915,-2.52423,3.53783,0.12988,-2.85302,-1.00115,1.06603,0.0592915,-2.12854,2.73977,-1.05527,-2.82118,-0.990346,1.04008,0.0592915,
2.3836,-2.3257,3.07215,-0.459109,-0.31365,-0.503769,-1.13547,0.24652,-2.3257,3.07215,-0.459109,-0.31365,-0.503769,-1.13547,0.24652,-2.3257,3.07215,-0.459109,-0.31365,-0.503769,-1.13547,0.24652,-2.3257,3.07215,-0.459109,-0.31365,-0.503769,-1.13547,0.24652,-2.3257,3.07215,-0.459109,-0.31365,-0.503769,-1.13547,0.24652,-2.94057,3.27101,-0.794863,-0.320939,-0.501915,2.75881,0.0592915,-1.70969,2.86585,-0.0784972,-0.329129,-0.484773,2.76289,0.0592915,-2.66732,2.46223,-0.192679,-0.249112,-0.461241,-1.99134,0.0592915,-1.98254,3.67622,-0.680846,-0.312224,-0.485881,-1.96322,0.0592915,-2.54152,3.43674,0.168794,-2.62284,-0.880674,0.863273,0.0592915,-2.10917,2.69955,-1.04097,-2.86363,-0.981902,1.05707,0.0592915,
2.3937,-2.32588,2.99057,-0.431673,-0.354729,-0.507877,-1.08259,0.24652,-2.32588,2.99057,-0.431673,-0.354729,-0.507877,-1.08259,0.24652,-2.32588,2.99057,-0.431673,-0.354729,-0.507877,-1.08259,0.24652,-2.32588,2.99057,-0.431673,-0.354729,-0.507877,-1.08259,0.24652,-2.32588,2.99057,-0.431673,-0.354729,-0.507877,-1.08259,0.24652,-2.9243,3.20246,-0.770932,-0.375063,-0.436637,2.83663,0.0592915,-1.72214,2.79341,-0.0443368,-0.322755,-0.585036,2.80246,0.0592915,-2.66671,2.36953,-0.207144,-0.349408,-0.5024,-1.89635,0.0592915,-1.97893,3.60491,-0.60978,-0.264535,-0.474263,-1.93458,0.0592915,-2.55638,3.32379,0.199066,-2.70082,-0.897825,0.90996,0.0592915,-2.08917,2.65525,-1.01923,-2.67512,-0.881173,0.891882,0.0592915,
2.4038,-2.31184,2.93131,-0.412114,-0.432921,-0.535272,-1.02418,0.24652,-2.31184,2.93131,-0.412114,-0.432921,-0.535272,-1.02418,0.24652,-2.31184,2.93131,-0.412114,-0.432921,-0.535272,-1.02418,0.24652,-2.31184,2.93131,-0.412114,-0.432921,-0.535272,-1.02418,0.24652,-2.31184,2.93131,-0.412114,-0.432921,-0.535272,-1.02418,0.24652,-2.912,3.11845,-0.745782,-0.305216,-0.557079,2.82967,0.0592915,-1.74897,2.80545,-0.028436,-0.320589,-0.562731,2.81538,0.0592915,-2.61183,2.29868,-0.18008,-0.250936,-0.488181,-1.91537,0.0592915,-1.9802,3.55113,-0.563982,-0.381753,-0.527352,-1.85358,0.0592915,-2.54659,3.26314,0.218193,-2.61878,-0.885027,0.875606,0.0592915,-2.0691,2.62643,-0.973801,-2.73137,-0.893256,0.984138,0.0592915,
2.4139,-2.2948,2.91305,-0.395681,-0.462158,-0.579348,-1.01397,0.24652,-2.2948,2.91305,-0.395681,-0.462158,-0.579348,-1.01397,0.24652,-2.2948,2.91305,-0.395681,-0.462158,-0.579348,-1.01397,0.24652,-2.2948,2.91305,-0.395681,-0.462158,-0.579348,-1.01397,0.24652,-2.2948,2.91305,-0.395681,-0.462158,-0.579348,-1.01397,0.24652,-2.88201,3.02761,-0.71944,-0.247016,-0.51479,2.8,0.0592915,-1.75356,2.81023,-0.0129206,-0.369744,-0.37827,2.83503,0.0592915,-2.55332,2.27254,-0.144078,-0.279055,-0.530431,-1.89909,0.0592915,-1.99512,3.50917,-0.546057,-0.198969,-0.508378,-1.95404,0.0592915,-2.5472,3.20233,0.218357,-2.63986,-0.91081,0.941724,0.0592915,-2.05418,2.57545,-0.908604,-2.70901,-0.886267,1.02525,0.0592915,
2.424,-2.28488,2.89946,-0.381216,-0.452511,-0.614792,-1.03648,0.24652,-2.28488,2.89946,-0.381216,-0.452511,-0.614792,-1.03648,0.24652,-2.28488,2.89946,-0.381216,-0.452511,-0.614792,-1.03648,0.24652,-2.28488,2.89946,-0.381216,-0.452511,-0.614792,-1.03648,0.24652,-2.28488,2.89946,-0.381216,-0.452511,-0.614792,-1.03648,0.24652,-2.86624,2.97809,-0.724327,-0.222386,-0.509516,2.77534,0.0592915,-1.74968,2.81293,0.00866082,-0.310565,-0.455834,2.79685,0.0592915,-2.53277,2.25786,-0.11735,-0.272393,-0.564927,-1.90547,0.0592915,-2.00023,3.48171,-0.549907,-0.101925,-0.509884,-2.01801,0.0592915,-2.55477,3.19528,0.214028,-2.68537,-0.918887,1.02113,0.0592915,-2.02752,2.54763,-0.879078,-2.69029,-0.87034,1.05291,0.0592915,
2.4341,-2.28722,2.8885,-0.378032,-0.382822,-0.622041,-1.09299,0.24652,-2.28722,2.8885,-0.378032,-0.382822,-0.622041,-1.09299,0.24652,-2.28722,2.8885,-0.378032,-0.382822,-0.622041,-1.09299,0.24652,-2.28722,2.8885,-0.378032,-0.382822,-0.622041,-1.09299,0.24652,-2.28722,2.8885,-0.378032,-0.382822,-0.622041,-1.09299,0.24652,-2.85259,2.99114,-0.740659,-0.18858,-0.612743,2.74894,0.0592915,-1.74439,2.81462,0.0288916,-0.266628,-0.546238,2.77593,0.0592915,-2.54811,2.28057,-0.123981,-0.226628,-0.582473,-1.94167,0.0592915,-1.99956,3.49634,-0.558523,-0.202389,-0.578173,-1.97245,0.0592915,-2.5718,3.22027,0.198267,-2.65841,-0.868606,1.01773,0.0592915,-2.00942,2.55495,-0.875849,-2.75766,-0.875009,1.1091,0.0592915,
2.4442,-2.29137,2.89161,-0.387543,-0.247915,-0.612421,-1.18451,0.24652,-2.29137,2.89161,-0.387543,-0.247915,-0.612421,-1.18451,0.24652,-2.29137,2.89161,-0.387543,-0.247915,-0.612421,-1.18451,0.24652,-2.29137,2.89161,-0.387543,-0.247915,-0.612421,-1.18451,0.24652,-2.29137,2.89161,-0.387543,-0.247915,-0.612421,-1.18451,0.24652,-2.84933,3.04038,-0.768547,-0.243976,-0.58013,2.77072,0.0592915,-1.74835,2.81707,0.0432692,-0.297476,-0.461414,2.79251,0.0592915,-2.57858,2.31582,-0.140118,-0.175514,-0.592331,-1.98879,0.0592915,-1.99651,3.52081,-0.569915,-0.176059,-0.593546,-1.98635,0.0592915,-2.58919,3.26687,0.172233,-2.77798,-0.866144,1.10945,0.0592915,-1.99141,2.58239,-0.890459,-2.73814,-0.839515,1.08786,0.0592915,
2.4543,-2.29082,2.92168,-0.402521,-0.112755,-0.620033,-1.28223,0.24652,-2.29082,2.92168,-0.402521,-0.112755,-0.620033,-1.28223,0.24652,-2.29082,2.92168,-0.402521,-0.112755,-0.620033,-1.28223,0.24652,-2.29082,2.92168,-0.402521,-0.112755,-0.620033,-1.28223,0.24652,-2.29082,2.92168,-0.402521,-0.112755,-0.620033,-1.28223,0.24652,-2.84062,3.07198,-0.805522,-0.209058,-0.681442,2.73682,0.0592915,-1.7557,2.81886,0.0478524,-0.203839,-0.680152,2.73366,0.0592915,-2.60485,2.35151,-0.166539,-0.290758,-0.655131,-1.93365,0.0592915,-1.99744,3.54132,-0.595317,-0.345637,-0.670789,-1.90062,0.0592915,-2.60976,3.30126,0.141081,-2.76886,-0.823797,1.10883,0.0592915,-1.98705,2.59342,-0.89986,-2.78838,-0.835928,1.11823,0.0592915,
2.4644,-2.29575,2.95793,-0.429101,-0.0668564,-0.630411,-1.32048,0.24652,-2.29575,2.95793,-0.429101,-0.0668564,-0.630411,-1.32048,0.24652,-2.29575,2.95793,-0.429101,-0.0668564,-0.630411,-1.32048,0.24652,-2.29575,2.95793,-0.429101,-0.0668564,-0.630411,-1.32048,0.24652,-2.29575,2.95793,-0.429101,-0.0668564,-0.630411,-1.32048,0.24652,-2.83576,3.0788,-0.836823,-0.233342,-0.651472,2.73693,0.0592915,-1.76901,2.82374,0.0497133,-0.211886,-0.705916,2.72471,0.0592915,-2.61888,2.35468,-0.17483,-0.154724,-0.634449,-2.02915,0.0592915,-1.98449,3.54457,-0.612079,-0.132972,-0.625208,-2.04252,0.0592915,-2.6261,3.31693,0.118104,-2.83192,-0.818324,1.15973,0.0592915,-1.98018,2.58104,-0.904522,-2.74508,-0.788367,1.09951,0.0592915,
2.4745,-2.30636,2.97599,-0.452308,-0.123549,-0.669822,-1.28873,0.24652,-2.30636,2.97599,-0.452308,-0.123549,-0.669822,-1.28873,0.24652,-2.30636,2.97599,-0.452308,-0.123549,-0.669822,-1.28873,0.24652,-2.30636,2.97599,-0.452308,-0.123549,-0.669822,-1.28873,0.24652,-2.30636,2.97599,-0.452308,-0.123549,-0.669822,-1.28873,0.24652,-2.82801,3.07091,-0.869056,-0.229338,-0.682014,2.72631,0.0592915,-1.77305,2.8329,0.0453045,-0.285644,-0.586023,2.75968,0.0592915,-2.62542,2.36601,-0.189385,-0.317237,-0.714117,-1.93365,0.0592915,-1.97613,3.54349,-0.630682,-0.306695,-0.711626,-1.94638,0.0592915,-2.6353,3.32806,0.0905807,-2.7975,-0.786751,1.14843,0.0592915,-1.97412,2.57781,-0.907344,-3.00644,-0.835587,1.30278,0.0592915,
2.4846,-2.31192,2.97577,-0.467119,-0.223003,-0.714099,-1.22498,0.24652,-2.31192,2.97577,-0.467119,-0.223003,-0.714099,-1.22498,0.24652,-2.31192,2.97577,-0.467119,-0.223003,-0.714099,-1.22498,0.24652,-2.31192,2.97577,-0.467119,-0.223003,-0.714099,-1.22498,0.24652,-2.31192,2.97577,-0.467119,-0.223003,-0.714099,-1.22498,0.24652,-2.82515,3.0738,-0.897578,-0.207275,-0.737154,2.70518,0.0592915,-1.78858,2.84594,0.034264,-0.171574,-0.796477,2.68052,0.0592915,-2.63758,2.37813,-0.21156,-0.298951,-0.72781,-1.95123,0.0592915,-1.97856,3.54554,-0.653048,-0.18706,-0.690896,-2.02755,0.0592915,-2.64694,3.3409,0.058045,-2.89626,-0.795511,1.22835,0.0592915,-1.96917,2.57848,-0.920609,-2.83788,-0.780637,1.18622,0.0592915,
2.4947,-2.31641,2.96391,-0.480724,-0.327903,-0.750307,-1.15454,0.24652,-2.31641,2.96391,-0.480724,-0.327903,-0.750307,-1.15454,0.24652,-2.31641,2.96391,-0.480724,-0.327903,-0.750307,-1.15454,0.24652,-2.31641,2.96391,-0.480724,-0.327903,-0.750307,-1.15454,0.24652,-2.31641,2.96391,-0.480724,-0.327903,-0.750307,-1.15454,0.24652,-2.83179,3.08431,-0.929669,-0.250429,-0.690776,2.73029,0.0592915,-1.80286,2.85278,0.02366,-0.272708,-0.649712,2.74416,0.0592915,-2.65459,2.3853,-0.232633,-0.193974,-0.707387,-2.0234,0.0592915,-1.9815,3.55541,-0.67175,-0.18093,-0.702406,-2.03627,0.0592915,-2.66472,3.35666,0.0341028,-2.85624,-0.76838,1.20225,0.0592915,-1.97218,2.58335,-0.937421,-2.79463,-0.750031,1.15981,0.0592915,
2.5048,-2.32297,2.95606,-0.500275,-0.381601,-0.783534,-1.11712,0.24652,-2.32297,2.95606,-0.500275,-0.381601,-0.783534,-1.11712,0.24652,-2.32297,2.95606,-0.500275,-0.381601,-0.783534,-1.11712,0.24652,-2.32297,2.95606,-0.500275,-0.381601,-0.783534,-1.11712,0.24652,-2.32297,2.95606,-0.500275,-0.381601,-0.783534,-1.11712,0.24652,-2.83441,3.08524,-0.943993,-0.227435,-0.773399,2.71829,0.0592915,-1.81929,2.85349,0.0188374,-0.244315,-0.734007,2.72768,0.0592915,-2.6726,2.3868,-0.252151,-0.0989868,-0.682025,-2.08398,0.0592915,-1.98429,3.55614,-0.680464,-0.297667,-0.754607,-1.95555,0.0592915,-2.68237,3.35895,0.014921,-2.89683,-0.761917,1.23038,0.0592915,-1.97446,2.58402,-0.945452,-2.97939,-0.78316,1.28498,0.0592915,
2.5149,-2.33201,2.9521,-0.517527,-0.349627,-0.817069,-1.13956,0.24652,-2.33201,2.9521,-0.517527,-0.349627,-0.817069,-1.13956,0.24652,-2.33201,2.9521,-0.517527,-0.349627,-0.817069,-1.13956,0.24652,-2.33201,2.9521,-0.517527,-0.349627,-0.817069,-1.13956,0.24652,-2.33201,2.9521,-0.517527,-0.349627,-0.817069,-1.13956,0.24652,-2.82746,3.08364,-0.96471,-0.264148,-0.734709,2.74772,0.0592915,-1.84523,2.84081,0.0136317,-0.223448,-0.807517,2.71941,0.0592915,-2.67928,2.38389,-0.273981,-0.228669,-0.744716,-1.99477,0.0592915,-1.99087,3.54214,-0.6742,-0.145855,-0.714472,-2.05243,0.0592915,-2.69234,3.34339,-0.00200628,-2.88526,-0.738757,1.21731,0.0592915,-1.98007,2.58053,-0.946217,-2.81397,-0.715945,1.17172,0.0592915,
2.525,-2.34352,2.93913,-0.531443,-0.293486,-0.843671,-1.17335,0.24652,-2.34352,2.93913,-0.531443,-0.293486,-0.843671,-1.17335,0.24652,-2.34352,2.93913,-0.531443,-0.293486,-0.843671,-1.17335,0.24652,-2.34352,2.93913,-0.531443,-0.293486,-0.843671,-1.17335,0.24652,-2.34352,2.93913,-0.531443,-0.293486,-0.843671,-1.17335,0.24652,-2.82106,3.0786,-0.979187,-0.257524,-0.789696,2.75233,0.0592915,-1.86375,2.82523,0.0120491,-0.315039,-0.684666,2.79114,0.0592915,-2.69085,2.37632,-0.296518,-0.237532,-0.761706,-1.97957,0.0592915,-1.99444,3.53142,-0.670101,-0.336991,-0.78983,-1.91216,0.0592915,-2.7085,3.32845,-0.0172103,-2.83384,-0.700224,1.18151,0.0592915,-1.97979,2.57641,-0.947671,-2.88428,-0.715574,1.21393,0.0592915,
2.5351,-2.35712,2.92092,-0.538451,-0.241474,-0.864187,-1.20386,0.24652,-2.35712,2.92092,-0.538451,-0.241474,-0.864187,-1.20386,0.24652,-2.35712,2.92092,-0.538451,-0.241474,-0.864187,-1.20386,0.24652,-2.35712,2.92092,-0.538451,-0.241474,-0.864187,-1.20386,0.24652,-2.35712,2.92092,-0.538451,-0.241474,-0.864187,-1.20386,0.24652,-2.81971,3.0742,-0.9993,-0.284213,-0.792744,2.7835,0.0592915,-1.88392,2.80684,0.0125811,-0.226068,-0.886647,2.74019,0.0592915,-2.70302,2.36229,-0.317636,-0.241574,-0.775452,-1.96244,0.0592915,-1.99722,3.52131,-0.665931,-0.230294,-0.772013,-1.97343,0.0592915,-2.72599,3.31242,-0.0288913,-2.93938,-0.709417,1.24357,0.0592915,-1.97705,2.57041,-0.955405,-2.95703,-0.711464,1.25695,0.0592915,
2.5452,-2.36465,2.9055,-0.538111,-0.227291,-0.877302,-1.21173,0.24652,-2.36465,2.9055,-0.538111,-0.227291,-0.877302,-1.21173,0.24652,-2.36465,2.9055,-0.538111,-0.227291,-0.877302,-1.21173,0.24652,-2.36465,2.9055,-0.538111,-0.227291,-0.877302,-1.21173,0.24652,-2.36465,2.9055,-0.538111,-0.227291,-0.877302,-1.21173,0.24652,-2.82299,3.06404,-1.01376,-0.303741,-0.799469,2.81414,0.0592915,-1.90736,2.79048,0.0106426,-0.315332,-0.772152,2.82079,0.0592915,-2.71944,2.34634,-0.343182,-0.232986,-0.787237,-1.95253,0.0592915,-2.01322,3.5106,-0.658721,-0.292623,-0.80268,-1.9148,0.0592915,-2.75303,3.28957,-0.0418308,-2.81101,-0.649329,1.16169,0.0592915,-1.97964,2.56516,-0.958379,-2.78822,-0.642199,1.14651,0.0592915,
2.5553,-2.36981,2.89561,-0.538423,-0.2768,-0.868624,-1.16924,0.24652,-2.36981,2.89561,-0.538423,-0.2768,-0.868624,-1.16924,0.24652,-2.36981,2.89561,-0.538423,-0.2768,-0.868624,-1.16924,0.24652,-2.36981,2.89561,-0.538423,-0.2768,-0.868624,-1.16924,0.24652,-2.36981,2.89561,-0.538423,-0.2768,-0.868624,-1.16924,0.24652,-2.82996,3.05519,-1.02146,-0.274171,-0.84863,2.80431,0.0592915,-1.93049,2.80006,0.0127059,-0.254899,-0.882287,2.78943,0.0592915,-2.72514,2.34147,-0.35197,-0.426204,-0.846831,-1.80287,0.0592915,-2.03406,3.5125,-0.657604,-0.319428,-0.826942,-1.88034,0.0592915,-2.77568,3.28346,-0.0550985,-2.88611,-0.663302,1.22136,0.0592915,-1.98353,2.57021,-0.954925,-2.90425,-0.667429,1.23326,0.0592915,
2.5654,-2.37824,2.89327,-0.538823,-0.309471,-0.845487,-1.14347,0.24652,-2.37824,2.89327,-0.538823,-0.309471,-0.845487,-1.14347,0.24652,-2.37824,2.89327,-0.538823,-0.309471,-0.845487,-1.14347,0.24652,-2.37824,2.89327,-0.538823,-0.309471,-0.845487,-1.14347,0.24652,-2.37824,2.89327,-0.538823,-0.309471,-0.845487,-1.14347,0.24652,-2.83872,3.0404,-1.02941,-0.29991,-0.779808,2.83126,0.0592915,-1.94332,2.80711,0.0172699,-0.264365,-0.847505,2.80499,0.0592915,-2.73356,2.33459,-0.358163,-0.341018,-0.846621,-1.85655,0.0592915,-2.05462,3.51455,-0.663168,-0.139059,-0.795392,-2.00449,0.0592915,-2.79837,3.27848,-0.0636386,-2.85986,-0.645899,1.22417,0.0592915,-1.98498,2.5696,-0.954028,-2.82469,-0.639441,1.19874,0.0592915,
2.5755,-2.39524,2.89795,-0.544207,-0.293819,-0.831057,-1.14784,0.24652,-2.39524,2.89795,-0.544207,-0.293819,-0.831057,-1.14784,0.24652,-2.39524,2.89795,-0.544207,-0.293819,-0.831057,-1.14784,0.24652,-2.39524,2.89795,-0.544207,-0.293819,-0.831057,-1.14784,0.24652,-2.39524,2.89795,-0.544207,-0.293819,-0.831057,-1.14784,0.24652,-2.84807,3.03363,-1.03733,-0.230749,-0.882728,2.78499,0.0592915,-1.95413,2.81182,0.015879,-0.258709,-0.839929,2.80573,0.0592915,-2.73704,2.32982,-0.357613,-0.420325,-0.867317,-1.7905,0.0592915,-2.06707,3.51855,-0.665498,-0.310042,-0.848485,-1.87614,0.0592915,-2.81522,3.27514,-0.0679406,-2.7942,-0.627917,1.19313,0.0592915,-1.99,2.56915,-0.952789,-2.8212,-0.636909,1.20816,0.0592915,
