time,0_rod(payload_bars compound_qUAOXr).X,0_rod(payload_bars compound_qUAOXr).Y,0_rod(payload_bars compound_qUAOXr).Z,0_rod(payload_bars compound_qUAOXr).Euler1,0_rod(payload_bars compound_qUAOXr).Euler2,0_rod(payload_bars compound_qUAOXr).Euler3,0_rod(payload_bars compound_qUAOXr).mass,1_rod(payload_bars compound_qUAOXr).X,1_rod(payload_bars compound_qUAOXr).Y,1_rod(payload_bars compound_qUAOXr).Z,1_rod(payload_bars compound_qUAOXr).Euler1,1_rod(payload_bars compound_qUAOXr).Euler2,1_rod(payload_bars compound_qUAOXr).Euler3,1_rod(payload_bars compound_qUAOXr).mass,2_rod(payload_bars compound_qUAOXr).X,2_rod(payload_bars compound_qUAOXr).Y,2_rod(payload_bars compound_qUAOXr).Z,2_rod(payload_bars compound_qUAOXr).Euler1,2_rod(payload_bars compound_qUAOXr).Euler2,2_rod(payload_bars compound_qUAOXr).Euler3,2_rod(payload_bars compound_qUAOXr).mass,3_rod(payload_bars compound_qUAOXr).X,3_rod(payload_bars compound_qUAOXr).Y,3_rod(payload_bars compound_qUAOXr).Z,3_rod(payload_bars compound_qUAOXr).Euler1,3_rod(payload_bars compound_qUAOXr).Euler2,3_rod(payload_bars compound_qUAOXr).Euler3,3_rod(payload_bars compound_qUAOXr).mass,4_rod(payload_bars compound_qUAOXr).X,4_rod(payload_bars compound_qUAOXr).Y,4_rod(payload_bars compound_qUAOXr).Z,4_rod(payload_bars compound_qUAOXr).Euler1,4_rod(payload_bars compound_qUAOXr).Euler2,4_rod(payload_bars compound_qUAOXr).Euler3,4_rod(payload_bars compound_qUAOXr).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.4544,1.07999,2.03702,-1.13222,1.51182,0.313897,2.63317,0.256021,1.07999,2.03702,-1.13222,1.51182,0.313897,2.63317,0.256021,1.07999,2.03702,-1.13222,1.51182,0.313897,2.63317,0.256021,1.07999,2.03702,-1.13222,1.51182,0.313897,2.63317,0.256021,1.07999,2.03702,-1.13222,1.51182,0.313897,2.63317,0.256021,1.23898,1.60022,-0.82579,1.55172,0.103086,-0.17914,0.0199491,1.38353,2.69793,-1.25832,0.651618,0.198201,-0.261744,0.0199491,1.22375,2.54682,-1.14354,1.10448,0.0638672,1.02755,0.0199491,1.69175,2.10406,-1.23236,1.48058,0.423138,1.04415,0.0199491,1.54414,2.11319,-1.49249,-2.69977,1.30281,-2.39429,0.0199645,1.43363,2.30509,-0.726334,-1.88659,1.19164,-1.70144,0.0199491,
1.4645,1.07881,2.03686,-1.13148,1.51223,0.31369,2.63242,0.256021,1.07881,2.03686,-1.13148,1.51223,0.31369,2.63242,0.256021,1.07881,2.03686,-1.13148,1.51223,0.31369,2.63242,0.256021,1.07881,2.03686,-1.13148,1.51223,0.31369,2.63242,0.256021,1.07881,2.03686,-1.13148,1.51223,0.31369,2.63242,0.256021,1.23801,1.6,-0.825301,1.5528,0.0994743,-0.179317,0.0199491,1.38159,2.6992,-1.25869,0.649741,0.194387,-0.261457,0.0199491,1.22219,2.54679,-1.14252,1.10544,0.0635463,1.02697,0.0199491,1.69344,2.1049,-1.23053,1.52237,0.443649,1.05498,0.0199491,1.54323,2.11411,-1.49162,-2.70336,1.30256,-2.39806,0.0199645,1.4304,2.30563,-0.727119,-1.91149,1.18916,-1.72936,0.0199491,
1.4746,1.0793,2.03675,-1.13135,1.51315,0.313415,2.6346,0.256021,1.0793,2.03675,-1.13135,1.51315,0.313415,2.6346,0.256021,1.0793,2.03675,-1.13135,1.51315,0.313415,2.6346,0.256021,1.0793,2.03675,-1.13135,1.51315,0.313415,2.6346,0.256021,1.0793,2.03675,-1.13135,1.51315,0.313415,2.6346,0.256021,1.23939,1.6,-0.825077,1.55212,0.104705,-0.176827,0.0199491,1.38149,2.69955,-1.25913,0.650474,0.189308,-0.25983,0.0199491,1.22265,2.54661,-1.14241,1.10409,0.0636473,1.02883,0.0199491,1.6929,2.10483,-1.23205,1.53024,0.446591,1.06205,0.0199491,1.54315,2.1147,-1.49245,-2.70781,1.30119,-2.40266,0.0199645,1.43129,2.30582,-0.728093,-1.91284,1.18828,-1.73237,0.0199491,
1.4847,1.08028,2.03661,-1.13109,1.51434,0.313079,2.63753,0.256021,1.08028,2.03661,-1.13109,1.51434,0.313079,2.63753,0.256021,1.08028,2.03661,-1.13109,1.51434,0.313079,2.63753,0.256021,1.08028,2.03661,-1.13109,1.51434,0.313079,2.63753,0.256021,1.08028,2.03661,-1.13109,1.51434,0.313079,2.63753,0.256021,1.24164,1.6,-0.824664,1.55131,0.111309,-0.173591,0.0199491,1.38191,2.69968,-1.25992,0.650997,0.191912,-0.25755,0.0199491,1.22351,2.54646,-1.14224,1.10372,0.0642545,1.03144,0.0199491,1.69407,2.10507,-1.23357,1.53741,0.449364,1.06671,0.0199491,1.54317,2.11508,-1.49347,-2.71464,1.29877,-2.40976,0.0199645,1.43311,2.30592,-0.72924,-1.91866,1.18718,-1.7396,0.0199491,
1.4948,1.08082,2.0366,-1.13071,1.51485,0.313012,2.63857,0.256021,1.08082,2.0366,-1.13071,1.51485,0.313012,2.63857,0.256021,1.08082,2.0366,-1.13071,1.51485,0.313012,2.63857,0.256021,1.08082,2.0366,-1.13071,1.51485,0.313012,2.63857,0.256021,1.08082,2.0366,-1.13071,1.51485,0.313012,2.63857,0.256021,1.24282,1.6,-0.824396,1.55145,0.111495,-0.172099,0.0199491,1.38223,2.69967,-1.2599,0.651802,0.192411,-0.25691,0.0199491,1.224,2.54643,-1.142,1.10391,0.0646239,1.03233,0.0199491,1.69477,2.10524,-1.23385,1.5381,0.449323,1.0674,0.0199491,1.54344,2.11531,-1.49353,-2.7145,1.29861,-2.40986,0.0199645,1.43413,2.30607,-0.72935,-1.92264,1.18692,-1.74376,0.0199491,
1.5049,1.08087,2.03665,-1.13022,1.51498,0.313083,2.63857,0.256021,1.08087,2.03665,-1.13022,1.51498,0.313083,2.63857,0.256021,1.08087,2.03665,-1.13022,1.51498,0.313083,2.63857,0.256021,1.08087,2.03665,-1.13022,1.51498,0.313083,2.63857,0.256021,1.08087,2.03665,-1.13022,1.51498,0.313083,2.63857,0.256021,1.24302,1.6,-0.824157,1.55199,0.108743,-0.171615,0.0199491,1.38219,2.69977,-1.25944,0.65193,0.19239,-0.256815,0.0199491,1.22395,2.54652,-1.14157,1.1047,0.0649342,1.0323,0.0199491,1.69473,2.1054,-1.23349,1.5381,0.449013,1.06755,0.0199491,1.54347,2.11553,-1.49309,-2.71521,1.29841,-2.41056,0.0199645,1.43428,2.30623,-0.728897,-1.92605,1.18697,-1.74696,0.0199491,
1.515,1.08093,2.0367,-1.12972,1.51514,0.313157,2.63874,0.256021,1.08093,2.0367,-1.12972,1.51514,0.313157,2.63874,0.256021,1.08093,2.0367,-1.12972,1.51514,0.313157,2.63874,0.256021,1.08093,2.0367,-1.12972,1.51514,0.313157,2.63874,0.256021,1.08093,2.0367,-1.12972,1.51514,0.313157,2.63874,0.256021,1.2431,1.6,-0.823922,1.55238,0.106837,-0.17104,0.0199491,1.38214,2.69987,-1.25896,0.652086,0.192341,-0.256677,0.0199491,1.22393,2.54661,-1.14112,1.10536,0.0652729,1.03242,0.0199491,1.69468,2.10555,-1.23313,1.53826,0.448793,1.0679,0.0199491,1.54345,2.11572,-1.49273,-2.71718,1.29778,-2.41245,0.0199645,1.43444,2.30636,-0.728441,-1.92788,1.187,-1.74883,0.0199491,
1.5251,1.08115,2.0367,-1.12931,1.51552,0.313145,2.63957,0.256021,1.08115,2.0367,-1.12931,1.51552,0.313145,2.63957,0.256021,1.08115,2.0367,-1.12931,1.51552,0.313145,2.63957,0.256021,1.08115,2.0367,-1.12931,1.51552,0.313145,2.63957,0.256021,1.08115,2.0367,-1.12931,1.51552,0.313145,2.63957,0.256021,1.24343,1.6,-0.823712,1.55243,0.107279,-0.169906,0.0199491,1.38216,2.69993,-1.25875,0.652367,0.192672,-0.256118,0.0199491,1.22406,2.54663,-1.14076,1.10559,0.0656386,1.03311,0.0199491,1.69473,2.10564,-1.23324,1.53876,0.448692,1.06893,0.0199491,1.54334,2.11582,-1.49269,-2.72024,1.29669,-2.41551,0.0199645,1.43493,2.30643,-0.728316,-1.92924,1.18682,-1.75052,0.0199491,
1.5352,1.08141,2.0367,-1.12889,1.51594,0.313128,2.64047,0.256021,1.08141,2.0367,-1.12889,1.51594,0.313128,2.64047,0.256021,1.08141,2.0367,-1.12889,1.51594,0.313128,2.64047,0.256021,1.08141,2.0367,-1.12889,1.51594,0.313128,2.64047,0.256021,1.08141,2.0367,-1.12889,1.51594,0.313128,2.64047,0.256021,1.24388,1.6,-0.823494,1.55248,0.107778,-0.168683,0.0199491,1.38224,2.69997,-1.25858,0.652591,0.193175,-0.255461,0.0199491,1.22424,2.54664,-1.1404,1.10581,0.0660226,1.03388,0.0199491,1.69482,2.1057,-1.23344,1.53923,0.448578,1.07008,0.0199491,1.54324,2.11587,-1.49268,-2.7232,1.29558,-2.4185,0.0199645,1.43556,2.30647,-0.728239,-1.93155,1.18659,-1.75306,0.0199491,
1.5453,1.08177,2.03671,-1.12845,1.51636,0.313123,2.64136,0.256021,1.08177,2.03671,-1.12845,1.51636,0.313123,2.64136,0.256021,1.08177,2.03671,-1.12845,1.51636,0.313123,2.64136,0.256021,1.08177,2.03671,-1.12845,1.51636,0.313123,2.64136,0.256021,1.08177,2.03671,-1.12845,1.51636,0.313123,2.64136,0.256021,1.24453,1.6,-0.823258,1.55264,0.107678,-0.167427,0.0199491,1.38242,2.7,-1.25835,0.652784,0.193977,-0.254858,0.0199491,1.22452,2.54667,-1.14003,1.10606,0.066419,1.03463,0.0199491,1.69501,2.10577,-1.23358,1.53906,0.448109,1.07091,0.0199491,1.54325,2.11592,-1.49262,-2.72593,1.29451,-2.42127,0.0199645,1.43629,2.30651,-0.728093,-1.93418,1.18639,-1.75587,0.0199491,
1.5554,1.08227,2.03669,-1.12804,1.5169,0.313071,2.64263,0.256021,1.08227,2.03669,-1.12804,1.5169,0.313071,2.64263,0.256021,1.08227,2.03669,-1.12804,1.5169,0.313071,2.64263,0.256021,1.08227,2.03669,-1.12804,1.5169,0.313071,2.64263,0.256021,1.08227,2.03669,-1.12804,1.5169,0.313071,2.64263,0.256021,1.24539,1.6,-0.823032,1.55261,0.108866,-0.16585,0.0199491,1.38266,2.69998,-1.25819,0.653363,0.194876,-0.254196,0.0199491,1.22495,2.54665,-1.1397,1.10598,0.0668095,1.0357,0.0199491,1.69537,2.10585,-1.23393,1.53757,0.447034,1.07133,0.0199491,1.54327,2.11592,-1.49274,-2.72918,1.2932,-2.42461,0.0199645,1.43722,2.30655,-0.728129,-1.93514,1.1861,-1.75733,0.0199491,
1.5655,1.08273,2.03668,-1.12766,1.51739,0.313026,2.64373,0.256021,1.08273,2.03668,-1.12766,1.51739,0.313026,2.64373,0.256021,1.08273,2.03668,-1.12766,1.51739,0.313026,2.64373,0.256021,1.08273,2.03668,-1.12766,1.51739,0.313026,2.64373,0.256021,1.08273,2.03668,-1.12766,1.51739,0.313026,2.64373,0.256021,1.24619,1.6,-0.822816,1.55264,0.10969,-0.164411,0.0199491,1.38292,2.70003,-1.25816,0.653457,0.19559,-0.25335,0.0199491,1.22533,2.54664,-1.13937,1.10602,0.0671858,1.03664,0.0199491,1.69565,2.10586,-1.2343,1.53892,0.447391,1.07304,0.0199491,1.5433,2.11594,-1.49282,-2.73237,1.29194,-2.42786,0.0199645,1.43809,2.30655,-0.728202,-1.93783,1.18568,-1.76033,0.0199491,
1.5756,1.08316,2.0367,-1.12723,1.51774,0.313044,2.64444,0.256021,1.08316,2.0367,-1.12723,1.51774,0.313044,2.64444,0.256021,1.08316,2.0367,-1.12723,1.51774,0.313044,2.64444,0.256021,1.08316,2.0367,-1.12723,1.51774,0.313044,2.64444,0.256021,1.08316,2.0367,-1.12723,1.51774,0.313044,2.64444,0.256021,1.24683,1.6,-0.822616,1.55284,0.109179,-0.16333,0.0199491,1.3832,2.70008,-1.25792,0.653607,0.196014,-0.252797,0.0199491,1.22567,2.54668,-1.13901,1.1063,0.0675525,1.03723,0.0199491,1.69593,2.10591,-1.23437,1.53934,0.447275,1.07397,0.0199491,1.54342,2.11598,-1.49272,-2.73496,1.29092,-2.43046,0.0199645,1.43883,2.30657,-0.72803,-1.94083,1.18546,-1.7634,0.0199491,
1.5857,1.0834,2.0367,-1.12682,1.51812,0.313028,2.64522,0.256021,1.0834,2.0367,-1.12682,1.51812,0.313028,2.64522,0.256021,1.0834,2.0367,-1.12682,1.51812,0.313028,2.64522,0.256021,1.0834,2.0367,-1.12682,1.51812,0.313028,2.64522,0.256021,1.0834,2.0367,-1.12682,1.51812,0.313028,2.64522,0.256021,1.24728,1.6,-0.822402,1.55296,0.109217,-0.162205,0.0199491,1.38327,2.70012,-1.25771,0.653844,0.196413,-0.252201,0.0199491,1.22585,2.54669,-1.13864,1.10635,0.0678415,1.03787,0.0199491,1.69601,2.10598,-1.23449,1.53979,0.44718,1.075,0.0199491,1.54332,2.11604,-1.49267,-2.73833,1.28966,-2.43383,0.0199645,1.43938,2.30659,-0.727898,-1.94297,1.18524,-1.76574,0.0199491,
1.5958,1.08384,2.03673,-1.12643,1.51836,0.313069,2.64564,0.256021,1.08384,2.03673,-1.12643,1.51836,0.313069,2.64564,0.256021,1.08384,2.03673,-1.12643,1.51836,0.313069,2.64564,0.256021,1.08384,2.03673,-1.12643,1.51836,0.313069,2.64564,0.256021,1.08384,2.03673,-1.12643,1.51836,0.313069,2.64564,0.256021,1.24779,1.6,-0.822257,1.55323,0.1081,-0.16142,0.0199491,1.38359,2.70019,-1.25743,0.653905,0.1966,-0.251806,0.0199491,1.22619,2.54676,-1.13828,1.10681,0.0681722,1.03821,0.0199491,1.69627,2.10605,-1.23444,1.5402,0.447099,1.07577,0.0199491,1.54354,2.11608,-1.49249,-2.74083,1.28873,-2.43629,0.0199645,1.44001,2.30663,-0.727648,-1.94555,1.1851,-1.76833,0.0199491,
1.6059,1.08445,2.03673,-1.12627,1.51869,0.313028,2.64623,0.256021,1.08445,2.03673,-1.12627,1.51869,0.313028,2.64623,0.256021,1.08445,2.03673,-1.12627,1.51869,0.313028,2.64623,0.256021,1.08445,2.03673,-1.12627,1.51869,0.313028,2.64623,0.256021,1.08445,2.03673,-1.12627,1.51869,0.313028,2.64623,0.256021,1.24851,1.6,-0.822241,1.55325,0.108611,-0.160485,0.0199491,1.38405,2.70021,-1.25738,0.654132,0.196821,-0.251366,0.0199491,1.22672,2.54677,-1.13813,1.10689,0.0683814,1.03871,0.0199491,1.69675,2.1061,-1.23466,1.5404,0.446932,1.07647,0.0199491,1.54389,2.11611,-1.49258,-2.74327,1.28786,-2.43875,0.0199645,1.44082,2.30663,-0.727678,-1.94642,1.18499,-1.76945,0.0199491,
1.616,1.08507,2.03672,-1.12603,1.51914,0.312965,2.64723,0.256021,1.08507,2.03672,-1.12603,1.51914,0.312965,2.64723,0.256021,1.08507,2.03672,-1.12603,1.51914,0.312965,2.64723,0.256021,1.08507,2.03672,-1.12603,1.51914,0.312965,2.64723,0.256021,1.08507,2.03672,-1.12603,1.51914,0.312965,2.64723,0.256021,1.24938,1.6,-0.82214,1.55321,0.109769,-0.159172,0.0199491,1.3845,2.70021,-1.25739,0.654376,0.197511,-0.250697,0.0199491,1.22728,2.54675,-1.13793,1.10674,0.0686509,1.03955,0.0199491,1.69722,2.10612,-1.23503,1.5407,0.446763,1.07752,0.0199491,1.54414,2.11612,-1.49274,-2.74578,1.28684,-2.44134,0.0199645,1.44182,2.30662,-0.727781,-1.94809,1.18474,-1.77142,0.0199491,
1.6261,1.08548,2.03677,-1.12585,1.51919,0.313155,2.64755,0.256021,1.08548,2.03677,-1.12585,1.51919,0.313155,2.64755,0.256021,1.08548,2.03677,-1.12585,1.51919,0.313155,2.64755,0.256021,1.08548,2.03677,-1.12585,1.51919,0.313155,2.64755,0.256021,1.08548,2.03677,-1.12585,1.51919,0.313155,2.64755,0.256021,1.2498,1.60007,-0.822025,1.55317,0.109642,-0.158374,0.0199491,1.3849,2.70025,-1.25744,0.654283,0.197512,-0.250361,0.0199491,1.22768,2.54681,-1.13783,1.107,0.0690749,1.03974,0.0199491,1.69743,2.10608,-1.23526,1.54106,0.446949,1.07846,0.0199491,1.54434,2.11604,-1.49276,-2.74858,1.28567,-2.44386,0.0199645,1.44248,2.3067,-0.727826,-1.95102,1.1844,-1.77408,0.0199491,
1.6362,1.08532,2.03682,-1.12531,1.51915,0.313087,2.64646,0.256021,1.08532,2.03682,-1.12531,1.51915,0.313087,2.64646,0.256021,1.08532,2.03682,-1.12531,1.51915,0.313087,2.64646,0.256021,1.08532,2.03682,-1.12531,1.51915,0.313087,2.64646,0.256021,1.08532,2.03682,-1.12531,1.51915,0.313087,2.64646,0.256021,1.24924,1.60002,-0.821821,1.55389,0.105538,-0.158799,0.0199491,1.38481,2.70033,-1.25666,0.654098,0.196643,-0.250622,0.0199491,1.22736,2.54692,-1.13711,1.10754,0.0687284,1.03881,0.0199491,1.69715,2.10614,-1.23435,1.54123,0.446907,1.07813,0.0199491,1.54447,2.1162,-1.49177,-2.74917,1.28604,-2.44451,0.0199645,1.44205,2.30671,-0.726966,-1.9539,1.18462,-1.77644,0.0199491,
1.6463,1.08494,2.03689,-1.12485,1.51888,0.313075,2.64487,0.256021,1.08494,2.03689,-1.12485,1.51888,0.313075,2.64487,0.256021,1.08494,2.03689,-1.12485,1.51888,0.313075,2.64487,0.256021,1.08494,2.03689,-1.12485,1.51888,0.313075,2.64487,0.256021,1.08494,2.03689,-1.12485,1.51888,0.313075,2.64487,0.256021,1.2481,1.6,-0.821584,1.55436,0.102228,-0.159737,0.0199491,1.38444,2.70051,-1.25554,0.653989,0.195662,-0.251287,0.0199491,1.22678,2.54711,-1.13641,1.10879,0.0684763,1.03747,0.0199491,1.6966,2.10636,-1.233,1.53961,0.445914,1.07652,0.0199491,1.54448,2.11636,-1.49071,-2.75132,1.28601,-2.4465,0.0199645,1.44108,2.30675,-0.725765,-1.95238,1.18541,-1.77464,0.0199491,
1.6564,1.08433,2.03693,-1.12461,1.51868,0.313024,2.64354,0.256021,1.08433,2.03693,-1.12461,1.51868,0.313024,2.64354,0.256021,1.08433,2.03693,-1.12461,1.51868,0.313024,2.64354,0.256021,1.08433,2.03693,-1.12461,1.51868,0.313024,2.64354,0.256021,1.08433,2.03693,-1.12461,1.51868,0.313024,2.64354,0.256021,1.2472,1.6,-0.821396,1.55468,0.0997921,-0.160347,0.0199491,1.38393,2.7006,-1.25492,0.65379,0.194259,-0.25179,0.0199491,1.22606,2.54719,-1.13597,1.10909,0.0680246,1.03631,0.0199491,1.69583,2.10639,-1.23218,1.53937,0.445753,1.0759,0.0199491,1.54426,2.11646,-1.48992,-2.75145,1.28663,-2.44659,0.0199645,1.44004,2.30672,-0.725057,-1.95279,1.1858,-1.77464,0.0199491,
1.6665,1.08389,2.03697,-1.12443,1.51856,0.312958,2.64249,0.256021,1.08389,2.03697,-1.12443,1.51856,0.312958,2.64249,0.256021,1.08389,2.03697,-1.12443,1.51856,0.312958,2.64249,0.256021,1.08389,2.03697,-1.12443,1.51856,0.312958,2.64249,0.256021,1.08389,2.03697,-1.12443,1.51856,0.312958,2.64249,0.256021,1.24651,1.6,-0.821254,1.55493,0.098046,-0.160712,0.0199491,1.3835,2.70071,-1.25436,0.653714,0.193203,-0.252139,0.0199491,1.22548,2.54728,-1.13559,1.10964,0.0677256,1.03542,0.0199491,1.69527,2.10649,-1.23149,1.53934,0.445619,1.07538,0.0199491,1.54408,2.11656,-1.4893,-2.75282,1.28674,-2.44791,0.0199645,1.4392,2.30671,-0.724458,-1.95245,1.18619,-1.77412,0.0199491,
1.6766,1.08393,2.03697,-1.12436,1.51871,0.312852,2.64224,0.256021,1.08393,2.03697,-1.12436,1.51871,0.312852,2.64224,0.256021,1.08393,2.03697,-1.12436,1.51871,0.312852,2.64224,0.256021,1.08393,2.03697,-1.12436,1.51871,0.312852,2.64224,0.256021,1.08393,2.03697,-1.12436,1.51871,0.312852,2.64224,0.256021,1.24649,1.6,-0.821238,1.55499,0.0979117,-0.160346,0.0199491,1.38345,2.70077,-1.25414,0.653882,0.192892,-0.25208,0.0199491,1.2254,2.54732,-1.13538,1.10983,0.0675721,1.03521,0.0199491,1.69524,2.10659,-1.23131,1.53946,0.445452,1.07531,0.0199491,1.54413,2.11664,-1.48913,-2.75499,1.28634,-2.45009,0.0199645,1.43912,2.30668,-0.724254,-1.95259,1.18638,-1.77435,0.0199491,
1.6867,1.08419,2.03696,-1.12433,1.519,0.312723,2.64245,0.256021,1.08419,2.03696,-1.12433,1.519,0.312723,2.64245,0.256021,1.08419,2.03696,-1.12433,1.519,0.312723,2.64245,0.256021,1.08419,2.03696,-1.12433,1.519,0.312723,2.64245,0.256021,1.08419,2.03696,-1.12433,1.519,0.312723,2.64245,0.256021,1.24694,1.6,-0.821243,1.555,0.0983189,-0.159525,0.0199491,1.38358,2.7008,-1.25411,0.654105,0.192648,-0.251692,0.0199491,1.22555,2.54733,-1.13525,1.1098,0.0674981,1.0354,0.0199491,1.69533,2.10666,-1.23153,1.53981,0.445335,1.07593,0.0199491,1.54424,2.1167,-1.48917,-2.75734,1.28574,-2.45252,0.0199645,1.43946,2.30663,-0.724296,-1.95396,1.18636,-1.77582,0.0199491,
1.6968,1.08461,2.03695,-1.12423,1.51934,0.312615,2.64282,0.256021,1.08461,2.03695,-1.12423,1.51934,0.312615,2.64282,0.256021,1.08461,2.03695,-1.12423,1.51934,0.312615,2.64282,0.256021,1.08461,2.03695,-1.12423,1.51934,0.312615,2.64282,0.256021,1.08461,2.03695,-1.12423,1.51934,0.312615,2.64282,0.256021,1.24754,1.6,-0.82123,1.55504,0.0986747,-0.158573,0.0199491,1.38382,2.70088,-1.25403,0.654306,0.192619,-0.251281,0.0199491,1.22585,2.54735,-1.13508,1.10993,0.067547,1.03573,0.0199491,1.6956,2.10673,-1.23173,1.54005,0.445141,1.07652,0.0199491,1.54445,2.11677,-1.48923,-2.76035,1.2848,-2.45559,0.0199645,1.44002,2.30662,-0.724315,-1.95525,1.18632,-1.77727,0.0199491,
1.7069,1.08489,2.03697,-1.12388,1.51973,0.312553,2.64332,0.256021,1.08489,2.03697,-1.12388,1.51973,0.312553,2.64332,0.256021,1.08489,2.03697,-1.12388,1.51973,0.312553,2.64332,0.256021,1.08489,2.03697,-1.12388,1.51973,0.312553,2.64332,0.256021,1.08489,2.03697,-1.12388,1.51973,0.312553,2.64332,0.256021,1.24835,1.6,-0.821032,1.55537,0.0973737,-0.157413,0.0199491,1.38397,2.70089,-1.25386,0.654503,0.193343,-0.250712,0.0199491,1.22602,2.54737,-1.13473,1.10993,0.0676499,1.03615,0.0199491,1.69587,2.1068,-1.23179,1.54092,0.445172,1.07725,0.0199491,1.54453,2.11686,-1.48909,-2.76173,1.28429,-2.45712,0.0199645,1.44061,2.30659,-0.724181,-1.961,1.18605,-1.78284,0.0199491,
1.717,1.0849,2.03697,-1.12382,1.5198,0.312495,2.64306,0.256021,1.0849,2.03697,-1.12382,1.5198,0.312495,2.64306,0.256021,1.0849,2.03697,-1.12382,1.5198,0.312495,2.64306,0.256021,1.0849,2.03697,-1.12382,1.5198,0.312495,2.64306,0.256021,1.0849,2.03697,-1.12382,1.5198,0.312495,2.64306,0.256021,1.24814,1.60001,-0.820989,1.55529,0.0978756,-0.15708,0.0199491,1.38386,2.70101,-1.25357,0.654744,0.192331,-0.250747,0.0199491,1.22591,2.54744,-1.13455,1.1105,0.0676654,1.03595,0.0199491,1.69569,2.10691,-1.2316,1.54071,0.444908,1.07727,0.0199491,1.54451,2.11692,-1.48895,-2.76502,1.28342,-2.4603,0.0199645,1.44043,2.30663,-0.723965,-1.95826,1.18634,-1.78044,0.0199491,
1.7271,1.08549,2.03689,-1.12383,1.52047,0.312203,2.64437,0.256021,1.08549,2.03689,-1.12383,1.52047,0.312203,2.64437,0.256021,1.08549,2.03689,-1.12383,1.52047,0.312203,2.64437,0.256021,1.08549,2.03689,-1.12383,1.52047,0.312203,2.64437,0.256021,1.08549,2.03689,-1.12383,1.52047,0.312203,2.64437,0.256021,1.24879,1.6,-0.821011,1.55474,0.102672,-0.155379,0.0199491,1.38407,2.70106,-1.25371,0.655314,0.193032,-0.249827,0.0199491,1.22636,2.54737,-1.13443,1.11013,0.0677219,1.03715,0.0199491,1.696,2.107,-1.2323,1.54059,0.444331,1.07846,0.0199491,1.54452,2.11692,-1.4895,-2.77078,1.2814,-2.46618,0.0199645,1.4413,2.30659,-0.724338,-1.95508,1.18636,-1.77828,0.0199491,
1.7372,1.08638,2.03679,-1.12388,1.52131,0.311948,2.6465,0.256021,1.08638,2.03679,-1.12388,1.52131,0.311948,2.6465,0.256021,1.08638,2.03679,-1.12388,1.52131,0.311948,2.6465,0.256021,1.08638,2.03679,-1.12388,1.52131,0.311948,2.6465,0.256021,1.08638,2.03679,-1.12388,1.52131,0.311948,2.6465,0.256021,1.25009,1.60002,-0.820947,1.55393,0.109372,-0.152889,0.0199491,1.38455,2.70109,-1.25425,0.655835,0.194586,-0.248161,0.0199491,1.22708,2.54732,-1.13448,1.11047,0.0683429,1.0391,0.0199491,1.69653,2.10706,-1.23369,1.54152,0.444177,1.08096,0.0199491,1.54451,2.11692,-1.49048,-2.77815,1.27838,-2.47361,0.0199645,1.44289,2.30658,-0.72518,-1.95584,1.18591,-1.77992,0.0199491,
1.7473,1.08679,2.03678,-1.12348,1.52169,0.31184,2.64691,0.256021,1.08679,2.03678,-1.12348,1.52169,0.31184,2.64691,0.256021,1.08679,2.03678,-1.12348,1.52169,0.31184,2.64691,0.256021,1.08679,2.03678,-1.12348,1.52169,0.31184,2.64691,0.256021,1.08679,2.03678,-1.12348,1.52169,0.31184,2.64691,0.256021,1.25058,1.6,-0.820769,1.55415,0.108972,-0.151928,0.0199491,1.3848,2.70115,-1.2539,0.656068,0.194701,-0.247468,0.0199491,1.22733,2.54737,-1.134,1.11089,0.0684812,1.03949,0.0199491,1.69665,2.10715,-1.23375,1.54174,0.443778,1.08192,0.0199491,1.54466,2.11702,-1.49029,-2.78175,1.27711,-2.47727,0.0199645,1.44356,2.3066,-0.724949,-1.9596,1.18584,-1.78363,0.0199491,
