time,0_rod(payload_bars compound_hW).X,0_rod(payload_bars compound_hW).Y,0_rod(payload_bars compound_hW).Z,0_rod(payload_bars compound_hW).Euler1,0_rod(payload_bars compound_hW).Euler2,0_rod(payload_bars compound_hW).Euler3,0_rod(payload_bars compound_hW).mass,1_rod(payload_bars compound_hW).X,1_rod(payload_bars compound_hW).Y,1_rod(payload_bars compound_hW).Z,1_rod(payload_bars compound_hW).Euler1,1_rod(payload_bars compound_hW).Euler2,1_rod(payload_bars compound_hW).Euler3,1_rod(payload_bars compound_hW).mass,2_rod(payload_bars compound_hW).X,2_rod(payload_bars compound_hW).Y,2_rod(payload_bars compound_hW).Z,2_rod(payload_bars compound_hW).Euler1,2_rod(payload_bars compound_hW).Euler2,2_rod(payload_bars compound_hW).Euler3,2_rod(payload_bars compound_hW).mass,3_rod(payload_bars compound_hW).X,3_rod(payload_bars compound_hW).Y,3_rod(payload_bars compound_hW).Z,3_rod(payload_bars compound_hW).Euler1,3_rod(payload_bars compound_hW).Euler2,3_rod(payload_bars compound_hW).Euler3,3_rod(payload_bars compound_hW).mass,4_rod(sense_bar compound_hW).X,4_rod(sense_bar compound_hW).Y,4_rod(sense_bar compound_hW).Z,4_rod(sense_bar compound_hW).Euler1,4_rod(sense_bar compound_hW).Euler2,4_rod(sense_bar compound_hW).Euler3,4_rod(sense_bar compound_hW).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.3533,-2.16017,2.94191,-11.0333,0.538136,0.152061,-0.202849,0.24652,-2.16017,2.94191,-11.0333,0.538136,0.152061,-0.202849,0.24652,-2.16017,2.94191,-11.0333,0.538136,0.152061,-0.202849,0.24652,-2.16017,2.94191,-11.0333,0.538136,0.152061,-0.202849,0.24652,-2.16017,2.94191,-11.0333,0.538136,0.152061,-0.202849,0.24652,-2.71977,2.69141,-10.9425,0.584865,0.242393,-2.53406,0.0593527,-1.51824,3.2687,-11.1488,0.52029,0.221978,-2.56065,0.0593527,-1.92448,2.40415,-11.4118,0.483576,0.174502,-1.00874,0.0593527,-2.36319,3.49726,-10.6651,0.495906,0.163651,-0.998331,0.0593527,-1.86767,2.6749,-10.483,-1.08041,-0.140087,-0.138507,0.0593527,-2.39719,3.23487,-11.6154,-1.05585,-0.18572,-0.170329,0.0593527,
2.3634,-2.13072,2.98264,-11.1477,0.472851,0.18367,-0.215245,0.24652,-2.13072,2.98264,-11.1477,0.472851,0.18367,-0.215245,0.24652,-2.13072,2.98264,-11.1477,0.472851,0.18367,-0.215245,0.24652,-2.13072,2.98264,-11.1477,0.472851,0.18367,-0.215245,0.24652,-2.13072,2.98264,-11.1477,0.472851,0.18367,-0.215245,0.24652,-2.69304,2.72952,-11.0191,0.55738,0.283589,-2.55323,0.0593527,-1.48859,3.30617,-11.2637,0.452909,0.162833,-2.58495,0.0593527,-1.90425,2.44388,-11.4982,0.472275,0.200297,-1.02189,0.0593527,-2.31427,3.5563,-10.7762,0.457409,0.207404,-1.01605,0.0593527,-1.83122,2.73643,-10.5733,-1.0669,-0.250032,-0.176053,0.0593527,-2.37322,3.27318,-11.7151,-1.05626,-0.22968,-0.197449,0.0593527,
2.3735,-2.10098,3.03929,-11.2521,0.41147,0.214958,-0.22819,0.24652,-2.10098,3.03929,-11.2521,0.41147,0.214958,-0.22819,0.24652,-2.10098,3.03929,-11.2521,0.41147,0.214958,-0.22819,0.24652,-2.10098,3.03929,-11.2521,0.41147,0.214958,-0.22819,0.24652,-2.10098,3.03929,-11.2521,0.41147,0.214958,-0.22819,0.24652,-2.66944,2.76364,-11.0878,0.534074,0.321419,-2.57693,0.0593527,-1.45314,3.3607,-11.3739,0.484575,0.24774,-2.59001,0.0593527,-1.86669,2.4976,-11.5839,0.459268,0.224399,-1.03255,0.0593527,-2.25968,3.6263,-10.8779,0.493548,0.204355,-1.02564,0.0593527,-1.78544,2.80201,-10.6503,-1.06234,-0.235517,-0.212058,0.0593527,-2.33921,3.31993,-11.8119,-1.05733,-0.254842,-0.213424,0.0593527,
2.3836,-2.06654,3.10143,-11.3439,0.356201,0.24587,-0.257879,0.24652,-2.06654,3.10143,-11.3439,0.356201,0.24587,-0.257879,0.24652,-2.06654,3.10143,-11.3439,0.356201,0.24587,-0.257879,0.24652,-2.06654,3.10143,-11.3439,0.356201,0.24587,-0.257879,0.24652,-2.06654,3.10143,-11.3439,0.356201,0.24587,-0.257879,0.24652,-2.64294,2.80649,-11.1641,0.392792,0.135084,-2.62163,0.0593527,-1.40584,3.40844,-11.4832,0.419577,0.173,-2.61706,0.0593527,-1.83063,2.5229,-11.6741,0.505404,0.219239,-1.03667,0.0593527,-2.21627,3.69159,-10.9781,0.422686,0.265861,-1.05215,0.0593527,-1.73579,2.85916,-10.7323,-1.03342,-0.339303,-0.245813,0.0593527,-2.31641,3.36042,-11.9171,-1.05803,-0.252526,-0.236763,0.0593527,
2.3937,-2.021,3.15806,-11.4321,0.348209,0.264436,-0.293806,0.24652,-2.021,3.15806,-11.4321,0.348209,0.264436,-0.293806,0.24652,-2.021,3.15806,-11.4321,0.348209,0.264436,-0.293806,0.24652,-2.021,3.15806,-11.4321,0.348209,0.264436,-0.293806,0.24652,-2.021,3.15806,-11.4321,0.348209,0.264436,-0.293806,0.24652,-2.62467,2.84071,-11.2418,0.501115,0.353503,-2.60712,0.0593527,-1.368,3.44235,-11.6009,0.476015,0.322713,-2.61496,0.0593527,-1.80823,2.53752,-11.7659,0.495796,0.242476,-1.04758,0.0593527,-2.18104,3.74814,-11.0759,0.510135,0.23459,-1.04624,0.0593527,-1.69079,2.89462,-10.8149,-1.08012,-0.180662,-0.258896,0.0593527,-2.29558,3.38573,-12.0276,-1.0691,-0.222375,-0.260952,0.0593527,
2.4038,-1.98054,3.19204,-11.5206,0.409033,0.293017,-0.31096,0.24652,-1.98054,3.19204,-11.5206,0.409033,0.293017,-0.31096,0.24652,-1.98054,3.19204,-11.5206,0.409033,0.293017,-0.31096,0.24652,-1.98054,3.19204,-11.5206,0.409033,0.293017,-0.31096,0.24652,-1.98054,3.19204,-11.5206,0.409033,0.293017,-0.31096,0.24652,-2.60361,2.88108,-11.3164,0.438682,0.300597,-2.63635,0.0593527,-1.32096,3.46459,-11.7151,0.423673,0.280063,-2.64033,0.0593527,-1.78391,2.54895,-11.8561,0.402245,0.306384,-1.086,0.0593527,-2.13714,3.79929,-11.1782,0.444446,0.284979,-1.07061,0.0593527,-1.64673,2.93585,-10.9019,-1.05648,-0.303246,-0.290272,0.0593527,-2.27523,3.41185,-12.1363,-1.03825,-0.361761,-0.295221,0.0593527,
2.4139,-1.94545,3.20723,-11.6102,0.465388,0.303449,-0.312651,0.24652,-1.94545,3.20723,-11.6102,0.465388,0.303449,-0.312651,0.24652,-1.94545,3.20723,-11.6102,0.465388,0.303449,-0.312651,0.24652,-1.94545,3.20723,-11.6102,0.465388,0.303449,-0.312651,0.24652,-1.94545,3.20723,-11.6102,0.465388,0.303449,-0.312651,0.24652,-2.57289,2.92431,-11.3945,0.35394,0.20131,-2.67078,0.0593527,-1.27661,3.48026,-11.834,0.386104,0.251681,-2.66404,0.0593527,-1.75702,2.55937,-11.9428,0.400509,0.322022,-1.09561,0.0593527,-2.08946,3.83985,-11.2822,0.374141,0.336136,-1.11087,0.0593527,-1.60137,2.97395,-10.9868,-1.05582,-0.327803,-0.319428,0.0593527,-2.2472,3.43283,-12.2364,-1.08009,-0.263608,-0.310879,0.0593527,
2.424,-1.90878,3.21853,-11.707,0.459792,0.305637,-0.317947,0.24652,-1.90878,3.21853,-11.707,0.459792,0.305637,-0.317947,0.24652,-1.90878,3.21853,-11.707,0.459792,0.305637,-0.317947,0.24652,-1.90878,3.21853,-11.707,0.459792,0.305637,-0.317947,0.24652,-1.90878,3.21853,-11.707,0.459792,0.305637,-0.317947,0.24652,-2.52937,2.94929,-11.4678,0.454015,0.433033,-2.6534,0.0593527,-1.2517,3.47846,-11.9372,0.444697,0.403664,-2.65886,0.0593527,-1.73056,2.57178,-12.0171,0.458405,0.312015,-1.09332,0.0593527,-2.04049,3.85946,-11.3903,0.458061,0.312484,-1.09341,0.0593527,-1.56007,3.00345,-11.0843,-1.09465,-0.229324,-0.336029,0.0593527,-2.21592,3.43166,-12.3223,-1.08228,-0.275548,-0.335509,0.0593527,
2.4341,-1.87183,3.22752,-11.8049,0.422798,0.321764,-0.324292,0.24652,-1.87183,3.22752,-11.8049,0.422798,0.321764,-0.324292,0.24652,-1.87183,3.22752,-11.8049,0.422798,0.321764,-0.324292,0.24652,-1.87183,3.22752,-11.8049,0.422798,0.321764,-0.324292,0.24652,-1.87183,3.22752,-11.8049,0.422798,0.321764,-0.324292,0.24652,-2.48191,2.95855,-11.547,0.398854,0.374221,-2.68826,0.0593527,-1.22091,3.47124,-12.0392,0.384934,0.35037,-2.6931,0.0593527,-1.7079,2.57047,-12.0869,0.362557,0.375749,-1.138,0.0593527,-1.99825,3.85738,-11.4982,0.397962,0.360232,-1.12563,0.0593527,-1.51909,3.0165,-11.1818,-1.03285,-0.39748,-0.377682,0.0593527,-2.18478,3.41148,-12.4038,-1.03301,-0.391774,-0.379168,0.0593527,
2.4442,-1.83943,3.22553,-11.9009,0.38475,0.355023,-0.331683,0.24652,-1.83943,3.22553,-11.9009,0.38475,0.355023,-0.331683,0.24652,-1.83943,3.22553,-11.9009,0.38475,0.355023,-0.331683,0.24652,-1.83943,3.22553,-11.9009,0.38475,0.355023,-0.331683,0.24652,-1.83943,3.22553,-11.9009,0.38475,0.355023,-0.331683,0.24652,-2.43756,2.95769,-11.6243,0.334479,0.2869,-2.72474,0.0593527,-1.18854,3.44918,-12.1425,0.358761,0.337655,-2.71725,0.0593527,-1.67489,2.55448,-12.1636,0.377014,0.386577,-1.14865,0.0593527,-1.9513,3.85212,-11.6046,0.362899,0.392435,-1.152,0.0593527,-1.47426,3.02032,-11.2763,-1.06039,-0.333802,-0.392697,0.0593527,-2.1521,3.38735,-12.4914,-1.0712,-0.30895,-0.389283,0.0593527,
2.4543,-1.80456,3.21094,-11.9906,0.347917,0.391135,-0.346151,0.24652,-1.80456,3.21094,-11.9906,0.347917,0.391135,-0.346151,0.24652,-1.80456,3.21094,-11.9906,0.347917,0.391135,-0.346151,0.24652,-1.80456,3.21094,-11.9906,0.347917,0.391135,-0.346151,0.24652,-1.80456,3.21094,-11.9906,0.347917,0.391135,-0.346151,0.24652,-2.39845,2.94675,-11.7043,0.417762,0.501348,-2.70669,0.0593527,-1.15329,3.42262,-12.2522,0.390135,0.453998,-2.71916,0.0593527,-1.64418,2.52827,-12.2456,0.444001,0.374685,-1.1373,0.0593527,-1.90738,3.84186,-11.7126,0.422811,0.383607,-1.14369,0.0593527,-1.42903,3.01267,-11.3715,-1.0952,-0.265333,-0.405395,0.0593527,-2.12241,3.35521,-12.5882,-1.06786,-0.325759,-0.413317,0.0593527,
2.4644,-1.76328,3.18002,-12.0818,0.327447,0.4201,-0.361764,0.24652,-1.76328,3.18002,-12.0818,0.327447,0.4201,-0.361764,0.24652,-1.76328,3.18002,-12.0818,0.327447,0.4201,-0.361764,0.24652,-1.76328,3.18002,-12.0818,0.327447,0.4201,-0.361764,0.24652,-1.76328,3.18002,-12.0818,0.327447,0.4201,-0.361764,0.24652,-2.36791,2.93136,-11.7832,0.351939,0.418142,-2.74761,0.0593527,-1.11871,3.38872,-12.3636,0.343398,0.402187,-2.75103,0.0593527,-1.61852,2.4926,-12.3276,0.356396,0.427153,-1.18222,0.0593527,-1.86743,3.82777,-11.819,0.343725,0.431823,-1.18831,0.0593527,-1.38606,3.00013,-11.4621,-1.01195,-0.442165,-0.45909,0.0593527,-2.09881,3.31925,-12.6847,-1.01179,-0.441498,-0.459527,0.0593527,
2.4745,-1.72622,3.13389,-12.1728,0.31913,0.445003,-0.384343,0.24652,-1.72622,3.13389,-12.1728,0.31913,0.445003,-0.384343,0.24652,-1.72622,3.13389,-12.1728,0.31913,0.445003,-0.384343,0.24652,-1.72622,3.13389,-12.1728,0.31913,0.445003,-0.384343,0.24652,-1.72622,3.13389,-12.1728,0.31913,0.445003,-0.384343,0.24652,-2.33415,2.91787,-11.859,0.296541,0.350477,-2.78258,0.0593527,-1.07933,3.34794,-12.4749,0.326127,0.416361,-2.77103,0.0593527,-1.59065,2.44819,-12.409,0.316815,0.457214,-1.21191,0.0593527,-1.82538,3.81011,-11.9253,0.329759,0.452559,-1.20564,0.0593527,-1.33997,2.98102,-11.5525,-1.04661,-0.389853,-0.471098,0.0593527,-2.07507,3.28102,-12.782,-1.05934,-0.362656,-0.468382,0.0593527,
2.4846,-1.69465,3.10065,-12.2574,0.337884,0.460168,-0.407837,0.24652,-1.69465,3.10065,-12.2574,0.337884,0.460168,-0.407837,0.24652,-1.69465,3.10065,-12.2574,0.337884,0.460168,-0.407837,0.24652,-1.69465,3.10065,-12.2574,0.337884,0.460168,-0.407837,0.24652,-1.69465,3.10065,-12.2574,0.337884,0.460168,-0.407837,0.24652,-2.29488,2.94002,-11.9271,0.357981,0.650358,-2.76279,0.0593527,-1.05048,3.28409,-12.5814,0.315024,0.52193,-2.78749,0.0593527,-1.58357,2.41678,-12.4733,0.334655,0.46622,-1.2165,0.0593527,-1.75978,3.79604,-12.0397,0.379905,0.452241,-1.19885,0.0593527,-1.29744,2.97842,-11.6423,-1.09433,-0.36986,-0.505667,0.0593527,-2.04621,3.25475,-12.865,-1.08462,-0.391144,-0.506434,0.0593527,
2.4947,-1.65567,3.08691,-12.3424,0.328159,0.486176,-0.440977,0.24652,-1.65567,3.08691,-12.3424,0.328159,0.486176,-0.440977,0.24652,-1.65567,3.08691,-12.3424,0.328159,0.486176,-0.440977,0.24652,-1.65567,3.08691,-12.3424,0.328159,0.486176,-0.440977,0.24652,-1.65567,3.08691,-12.3424,0.328159,0.486176,-0.440977,0.24652,-2.24436,2.95899,-11.9941,0.260948,0.605081,-2.8307,0.0593527,-1.02999,3.21732,-12.6766,0.211021,0.469417,-2.85309,0.0593527,-1.58458,2.401,-12.5174,0.166657,0.530665,-1.31398,0.0593527,-1.68832,3.78261,-12.1589,0.142395,0.53663,-1.32759,0.0593527,-1.26214,2.96892,-11.7436,-1.0691,-0.471675,-0.572319,0.0593527,-2.01095,3.20831,-12.9311,-1.07866,-0.459848,-0.565273,0.0593527,
2.5048,-1.61379,3.07827,-12.4275,0.277922,0.515853,-0.490452,0.24652,-1.61379,3.07827,-12.4275,0.277922,0.515853,-0.490452,0.24652,-1.61379,3.07827,-12.4275,0.277922,0.515853,-0.490452,0.24652,-1.61379,3.07827,-12.4275,0.277922,0.515853,-0.490452,0.24652,-1.61379,3.07827,-12.4275,0.277922,0.515853,-0.490452,0.24652,-2.1856,2.9742,-12.0654,0.177917,0.597701,-2.89275,0.0593527,-1.00001,3.15698,-12.7756,0.168981,0.588238,-2.89908,0.0593527,-1.57611,2.37934,-12.5568,0.177175,0.548824,-1.3329,0.0593527,-1.62198,3.74778,-12.2751,0.224668,0.538116,-1.30723,0.0593527,-1.21875,2.96245,-11.8408,-1.14992,-0.41937,-0.589079,0.0593527,-1.97439,3.16324,-12.9959,-1.12781,-0.440095,-0.604703,0.0593527,
2.5149,-1.57353,3.05802,-12.5115,0.210288,0.542603,-0.550501,0.24652,-1.57353,3.05802,-12.5115,0.210288,0.542603,-0.550501,0.24652,-1.57353,3.05802,-12.5115,0.210288,0.542603,-0.550501,0.24652,-1.57353,3.05802,-12.5115,0.210288,0.542603,-0.550501,0.24652,-1.57353,3.05802,-12.5115,0.210288,0.542603,-0.550501,0.24652,-2.13869,2.98585,-12.1282,0.0946927,0.568255,-2.95746,0.0593527,-0.965252,3.09451,-12.8762,0.0879572,0.549625,-2.96112,0.0593527,-1.5551,2.35142,-12.6107,0.105419,0.580805,-1.38856,0.0593527,-1.546,3.72936,-12.3958,0.0671481,0.586363,-1.40962,0.0593527,-1.16357,2.95422,-11.9291,-1.06669,-0.558575,-0.687396,0.0593527,-1.93908,3.12455,-13.0765,-1.07677,-0.550839,-0.680619,0.0593527,
2.525,-1.53571,3.02223,-12.5946,0.117575,0.569139,-0.625272,0.24652,-1.53571,3.02223,-12.5946,0.117575,0.569139,-0.625272,0.24652,-1.53571,3.02223,-12.5946,0.117575,0.569139,-0.625272,0.24652,-1.53571,3.02223,-12.5946,0.117575,0.569139,-0.625272,0.24652,-1.53571,3.02223,-12.5946,0.117575,0.569139,-0.625272,0.24652,-2.09662,2.99283,-12.1898,0.0254832,0.57995,-3.01544,0.0593527,-0.912663,3.0275,-12.9865,0.0336024,0.60136,-3.01086,0.0593527,-1.5351,2.30031,-12.6645,0.0356199,0.608412,-1.447,0.0593527,-1.47403,3.71893,-12.5119,-0.00886253,0.612458,-1.47251,0.0593527,-1.09626,2.93743,-12.0066,-1.18717,-0.474617,-0.67921,0.0593527,-1.91253,3.08582,-13.1694,-1.17459,-0.487841,-0.685407,0.0593527,
2.5351,-1.48792,2.98949,-12.6802,-0.0236827,0.594216,-0.722466,0.24652,-1.48792,2.98949,-12.6802,-0.0236827,0.594216,-0.722466,0.24652,-1.48792,2.98949,-12.6802,-0.0236827,0.594216,-0.722466,0.24652,-1.48792,2.98949,-12.6802,-0.0236827,0.594216,-0.722466,0.24652,-1.48792,2.98949,-12.6802,-0.0236827,0.594216,-0.722466,0.24652,-2.06762,2.98952,-12.2453,-0.019097,0.671855,-3.06065,0.0593527,-0.868637,2.98973,-13.0831,-0.0264533,0.572823,-3.06955,0.0593527,-1.51137,2.24158,-12.7237,0.000814448,0.630391,-1.48724,0.0593527,-1.41022,3.71,-12.627,0.0865268,0.62275,-1.4367,0.0593527,-1.03409,2.92417,-12.079,-1.11034,-0.566139,-0.762811,0.0593527,-1.8952,3.04525,-13.2605,-1.11348,-0.579661,-0.751781,0.0593527,
2.5452,-1.44799,2.99417,-12.7528,-0.192506,0.645678,-0.825729,0.24652,-1.44799,2.99417,-12.7528,-0.192506,0.645678,-0.825729,0.24652,-1.44799,2.99417,-12.7528,-0.192506,0.645678,-0.825729,0.24652,-1.44799,2.99417,-12.7528,-0.192506,0.645678,-0.825729,0.24652,-1.44799,2.99417,-12.7528,-0.192506,0.645678,-0.825729,0.24652,-2.01759,2.9913,-12.3262,-0.0447852,0.588226,-3.0987,0.0593527,-0.844938,2.9902,-13.1613,-0.0645831,0.421484,-3.12228,0.0593527,-1.46515,2.24084,-12.7884,0.00368507,0.644255,-1.50371,0.0593527,-1.37488,3.72446,-12.733,-0.0679222,0.643497,-1.55792,0.0593527,-0.983317,2.94206,-12.1677,-1.11524,-0.557856,-0.776286,0.0593527,-1.86158,3.02612,-13.334,-1.14531,-0.556846,-0.749802,0.0593527,
2.5553,-1.41829,3.0243,-12.8184,-0.285447,0.663997,-0.911017,0.24652,-1.41829,3.0243,-12.8184,-0.285447,0.663997,-0.911017,0.24652,-1.41829,3.0243,-12.8184,-0.285447,0.663997,-0.911017,0.24652,-1.41829,3.0243,-12.8184,-0.285447,0.663997,-0.911017,0.24652,-1.41829,3.0243,-12.8184,-0.285447,0.663997,-0.911017,0.24652,-1.96528,3.0167,-12.4081,-0.0510847,0.632025,-3.13533,0.0593527,-0.838571,2.99016,-13.2135,-0.0916708,0.648727,3.10865,0.0593527,-1.4179,2.28149,-12.8441,-0.0142071,0.656619,-1.54483,0.0593527,-1.33576,3.70165,-12.8349,0.00505418,0.65383,-1.54486,0.0593527,-0.954293,2.97271,-12.2717,-1.04051,-0.617519,-0.842472,0.0593527,-1.8173,3.00395,-13.3793,-1.01476,-0.680011,-0.837711,0.0593527,
2.5654,-1.38901,3.04874,-12.887,-0.342311,0.66336,-0.989232,0.24652,-1.38901,3.04874,-12.887,-0.342311,0.66336,-0.989232,0.24652,-1.38901,3.04874,-12.887,-0.342311,0.66336,-0.989232,0.24652,-1.38901,3.04874,-12.887,-0.342311,0.66336,-0.989232,0.24652,-1.38901,3.04874,-12.887,-0.342311,0.66336,-0.989232,0.24652,-1.91278,3.0576,-12.4779,-0.0871228,0.75798,3.08994,0.0593527,-0.825967,2.98991,-13.2824,-0.105893,0.641614,3.07062,0.0593527,-1.39459,2.33049,-12.87,-0.041125,0.664707,-1.5993,0.0593527,-1.3187,3.70376,-12.9204,-0.0310652,0.663875,-1.60029,0.0593527,-0.93682,3.01998,-12.352,-1.08723,-0.607544,-0.833834,0.0593527,-1.78447,3.00808,-13.4219,-1.12559,-0.598589,-0.800467,0.0593527,
2.5755,-1.36197,3.05676,-12.9519,-0.313908,0.652723,-1.01079,0.24652,-1.36197,3.05676,-12.9519,-0.313908,0.652723,-1.01079,0.24652,-1.36197,3.05676,-12.9519,-0.313908,0.652723,-1.01079,0.24652,-1.36197,3.05676,-12.9519,-0.313908,0.652723,-1.01079,0.24652,-1.36197,3.05676,-12.9519,-0.313908,0.652723,-1.01079,0.24652,-1.87862,3.11567,-12.5329,-0.117054,0.571261,3.03321,0.0593527,-0.796754,2.98896,-13.3643,-0.127279,0.681308,3.02735,0.0593527,-1.38182,2.37265,-12.8828,-0.092172,0.671548,-1.67106,0.0593527,-1.30569,3.73524,-13.0042,-0.109347,0.670091,-1.68111,0.0593527,-0.912,3.0838,-12.4123,-1.02551,-0.683604,-0.893839,0.0593527,-1.77064,3.02445,-13.4801,-0.973102,-0.705913,-0.933721,0.0593527,
2.5856,-1.34127,3.06455,-13.011,-0.194532,0.643455,-0.975061,0.24652,-1.34127,3.06455,-13.011,-0.194532,0.643455,-0.975061,0.24652,-1.34127,3.06455,-13.011,-0.194532,0.643455,-0.975061,0.24652,-1.34127,3.06455,-13.011,-0.194532,0.643455,-0.975061,0.24652,-1.34127,3.06455,-13.011,-0.194532,0.643455,-0.975061,0.24652,-1.86837,3.16859,-12.5764,-0.191519,0.724416,2.95116,0.0593527,-0.768944,2.98389,-13.4402,-0.189411,0.723311,2.95264,0.0593527,-1.36038,2.37821,-12.9102,-0.179246,0.674073,-1.75975,0.0593527,-1.27113,3.77076,-13.1072,-0.150451,0.678175,-1.74515,0.0593527,-0.866134,3.13083,-12.4668,-1.00649,-0.712115,-0.945259,0.0593527,-1.76551,3.02307,-13.5482,-1.13653,-0.634759,-0.861387,0.0593527,
2.5957,-1.31819,3.08925,-13.074,-0.11232,0.647057,-0.96222,0.24652,-1.31819,3.08925,-13.074,-0.11232,0.647057,-0.96222,0.24652,-1.31819,3.08925,-13.074,-0.11232,0.647057,-0.96222,0.24652,-1.31819,3.08925,-13.074,-0.11232,0.647057,-0.96222,0.24652,-1.31819,3.08925,-13.074,-0.11232,0.647057,-0.96222,0.24652,-1.85824,3.21255,-12.617,-0.21105,0.661877,2.90646,0.0593527,-0.758033,2.97667,-13.504,-0.273554,0.833848,2.86162,0.0593527,-1.33941,2.37919,-12.9366,-0.121127,0.693893,-1.75815,0.0593527,-1.24704,3.8036,-13.2022,-0.215232,0.677436,-1.8151,0.0593527,-0.833804,3.17128,-12.5206,-0.987727,-0.731022,-0.991202,0.0593527,-1.76223,3.01312,-13.6137,-0.876905,-0.793293,-1.05882,0.0593527,
2.6058,-1.30668,3.12288,-13.1304,-0.144631,0.690407,-1.01628,0.24652,-1.30668,3.12288,-13.1304,-0.144631,0.690407,-1.01628,0.24652,-1.30668,3.12288,-13.1304,-0.144631,0.690407,-1.01628,0.24652,-1.30668,3.12288,-13.1304,-0.144631,0.690407,-1.01628,0.24652,-1.30668,3.12288,-13.1304,-0.144631,0.690407,-1.01628,0.24652,-1.83407,3.24363,-12.6802,-0.242348,0.672503,2.85169,0.0593527,-0.729154,2.96747,-13.5659,-0.244207,0.65852,2.85073,0.0593527,-1.32524,2.40177,-12.9602,-0.337181,0.65395,-1.92724,0.0593527,-1.23785,3.80945,-13.2869,-0.246773,0.678197,-1.87117,0.0593527,-0.808778,3.20492,-12.585,-0.950043,-0.772234,-1.03326,0.0593527,-1.75501,3.00229,-13.6615,-1.06886,-0.715598,-0.95206,0.0593527,
2.6159,-1.29172,3.1414,-13.1836,-0.242206,0.702839,-1.11356,0.24652,-1.29172,3.1414,-13.1836,-0.242206,0.702839,-1.11356,0.24652,-1.29172,3.1414,-13.1836,-0.242206,0.702839,-1.11356,0.24652,-1.29172,3.1414,-13.1836,-0.242206,0.702839,-1.11356,0.24652,-1.29172,3.1414,-13.1836,-0.242206,0.702839,-1.11356,0.24652,-1.81339,3.26748,-12.7396,-0.320873,0.761258,2.76832,0.0593527,-0.72133,2.96261,-13.6258,-0.276772,0.669873,2.79773,0.0593527,-1.30872,2.42033,-12.9925,-0.281962,0.676394,-1.92589,0.0593527,-1.22824,3.80932,-13.3731,-0.226107,0.691578,-1.89001,0.0593527,-0.793302,3.2375,-12.6566,-0.942703,-0.787098,-1.05877,0.0593527,-1.74369,2.99123,-13.7101,-0.87381,-0.811991,-1.10826,0.0593527,
2.626,-1.27402,3.14222,-13.238,-0.341985,0.697682,-1.21822,0.24652,-1.27402,3.14222,-13.238,-0.341985,0.697682,-1.21822,0.24652,-1.27402,3.14222,-13.238,-0.341985,0.697682,-1.21822,0.24652,-1.27402,3.14222,-13.238,-0.341985,0.697682,-1.21822,0.24652,-1.27402,3.14222,-13.238,-0.341985,0.697682,-1.21822,0.24652,-1.8004,3.28756,-12.7992,-0.265036,0.590926,2.77123,0.0593527,-0.715058,2.95251,-13.6858,-0.329023,0.705234,2.73241,0.0593527,-1.29221,2.43451,-13.0255,-0.144902,0.72344,-1.8675,0.0593527,-1.2195,3.80748,-13.4595,-0.33018,0.670394,-1.98949,0.0593527,-0.773419,3.26275,-12.7241,-0.87503,-0.821232,-1.12874,0.0593527,-1.73814,2.97476,-13.7569,-0.785133,-0.84771,-1.19512,0.0593527,
2.6361,-1.25929,3.12785,-13.2945,-0.415206,0.67716,-1.30069,0.24652,-1.25929,3.12785,-13.2945,-0.415206,0.67716,-1.30069,0.24652,-1.25929,3.12785,-13.2945,-0.415206,0.67716,-1.30069,0.24652,-1.25929,3.12785,-13.2945,-0.415206,0.67716,-1.30069,0.24652,-1.25929,3.12785,-13.2945,-0.415206,0.67716,-1.30069,0.24652,-1.78343,3.30362,-12.854,-0.324534,0.644485,2.70238,0.0593527,-0.702452,2.93378,-13.7454,-0.327853,0.65485,2.7005,0.0593527,-1.27672,2.43709,-13.0539,-0.400417,0.653098,-2.06479,0.0593527,-1.20869,3.79841,-13.5428,-0.320424,0.684807,-2.01714,0.0593527,-0.751354,3.2846,-12.7937,-0.857653,-0.836715,-1.16345,0.0593527,-1.73385,2.9547,-13.8058,-0.977013,-0.796576,-1.07686,0.0593527,
