time,0_rod(payload_bars compound_9ZVkH9).X,0_rod(payload_bars compound_9ZVkH9).Y,0_rod(payload_bars compound_9ZVkH9).Z,0_rod(payload_bars compound_9ZVkH9).Euler1,0_rod(payload_bars compound_9ZVkH9).Euler2,0_rod(payload_bars compound_9ZVkH9).Euler3,0_rod(payload_bars compound_9ZVkH9).mass,1_rod(payload_bars compound_9ZVkH9).X,1_rod(payload_bars compound_9ZVkH9).Y,1_rod(payload_bars compound_9ZVkH9).Z,1_rod(payload_bars compound_9ZVkH9).Euler1,1_rod(payload_bars compound_9ZVkH9).Euler2,1_rod(payload_bars compound_9ZVkH9).Euler3,1_rod(payload_bars compound_9ZVkH9).mass,2_rod(payload_bars compound_9ZVkH9).X,2_rod(payload_bars compound_9ZVkH9).Y,2_rod(payload_bars compound_9ZVkH9).Z,2_rod(payload_bars compound_9ZVkH9).Euler1,2_rod(payload_bars compound_9ZVkH9).Euler2,2_rod(payload_bars compound_9ZVkH9).Euler3,2_rod(payload_bars compound_9ZVkH9).mass,3_rod(payload_bars compound_9ZVkH9).X,3_rod(payload_bars compound_9ZVkH9).Y,3_rod(payload_bars compound_9ZVkH9).Z,3_rod(payload_bars compound_9ZVkH9).Euler1,3_rod(payload_bars compound_9ZVkH9).Euler2,3_rod(payload_bars compound_9ZVkH9).Euler3,3_rod(payload_bars compound_9ZVkH9).mass,4_rod(sense_bar compound_9ZVkH9).X,4_rod(sense_bar compound_9ZVkH9).Y,4_rod(sense_bar compound_9ZVkH9).Z,4_rod(sense_bar compound_9ZVkH9).Euler1,4_rod(sense_bar compound_9ZVkH9).Euler2,4_rod(sense_bar compound_9ZVkH9).Euler3,4_rod(sense_bar compound_9ZVkH9).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
4.04,-3.39301,2.79143,2.55233,0.63906,0.229009,0.181278,0.24652,-3.39301,2.79143,2.55233,0.63906,0.229009,0.181278,0.24652,-3.39301,2.79143,2.55233,0.63906,0.229009,0.181278,0.24652,-3.39301,2.79143,2.55233,0.63906,0.229009,0.181278,0.24652,-3.39301,2.79143,2.55233,0.63906,0.229009,0.181278,0.24652,-3.93155,2.42856,2.65872,0.609187,0.147007,-2.23629,0.0592915,-2.81049,3.22345,2.44668,0.631842,0.16452,-2.23302,0.0592915,-3.19128,2.4286,2.01163,0.65538,0.134149,-0.667253,0.0592915,-3.55054,3.22327,3.09468,0.637865,0.155681,-0.669763,0.0592915,-2.99212,2.42914,2.97973,-0.966073,0.0865375,-0.154096,0.0592915,-3.75064,3.22287,2.12643,-0.97009,0.114275,-0.154432,0.0592915,
4.0501,-3.39299,2.79256,2.5523,0.63867,0.227165,0.179797,0.24652,-3.39299,2.79256,2.5523,0.63867,0.227165,0.179797,0.24652,-3.39299,2.79256,2.5523,0.63867,0.227165,0.179797,0.24652,-3.39299,2.79256,2.5523,0.63867,0.227165,0.179797,0.24652,-3.39299,2.79256,2.5523,0.63867,0.227165,0.179797,0.24652,-3.93224,2.42858,2.65849,0.608791,0.14622,-2.23672,0.0592915,-2.80981,3.22435,2.44691,0.630019,0.162648,-2.2337,0.0592915,-3.19074,2.4286,2.01113,0.655538,0.133375,-0.667622,0.0592915,-3.55109,3.22419,3.09513,0.63681,0.156412,-0.670312,0.0592915,-2.99197,2.42914,2.98044,-0.965973,0.0858415,-0.153563,0.0592915,-3.75078,3.22379,2.12571,-0.970095,0.114403,-0.153924,0.0592915,
4.0602,-3.39299,2.79442,2.55228,0.637947,0.224079,0.177261,0.24652,-3.39299,2.79442,2.55228,0.637947,0.224079,0.177261,0.24652,-3.39299,2.79442,2.55228,0.637947,0.224079,0.177261,0.24652,-3.39299,2.79442,2.55228,0.637947,0.224079,0.177261,0.24652,-3.39299,2.79442,2.55228,0.637947,0.224079,0.177261,0.24652,-3.93341,2.4286,2.6581,0.608417,0.145136,-2.2374,0.0592915,-2.8087,3.22589,2.4473,0.632626,0.163864,-2.23391,0.0592915,-3.1898,2.42864,2.01031,0.655719,0.132131,-0.668244,0.0592915,-3.55198,3.22573,3.09591,0.636138,0.156214,-0.671056,0.0592915,-2.99174,2.42915,2.98165,-0.965824,0.0847834,-0.152664,0.0592915,-3.75097,3.22535,2.12453,-0.970129,0.114456,-0.153013,0.0592915,
4.0703,-3.39298,2.79673,2.55227,0.636967,0.220252,0.174111,0.24652,-3.39298,2.79673,2.55227,0.636967,0.220252,0.174111,0.24652,-3.39298,2.79673,2.55227,0.636967,0.220252,0.174111,0.24652,-3.39298,2.79673,2.55227,0.636967,0.220252,0.174111,0.24652,-3.39298,2.79673,2.55227,0.636967,0.220252,0.174111,0.24652,-3.93484,2.42863,2.6576,0.607793,0.143648,-2.23827,0.0592915,-2.80729,3.22774,2.44783,0.629455,0.160427,-2.23522,0.0592915,-3.18864,2.42866,2.0093,0.656012,0.130511,-0.669018,0.0592915,-3.55316,3.22759,3.09686,0.638017,0.152603,-0.671583,0.0592915,-2.99145,2.42915,2.98316,-0.965635,0.0834292,-0.15153,0.0592915,-3.7512,3.22722,2.12305,-0.969742,0.111915,-0.151846,0.0592915,
4.0804,-3.39299,2.79914,2.55225,0.635956,0.216266,0.170819,0.24652,-3.39299,2.79914,2.55225,0.635956,0.216266,0.170819,0.24652,-3.39299,2.79914,2.55225,0.635956,0.216266,0.170819,0.24652,-3.39299,2.79914,2.55225,0.635956,0.216266,0.170819,0.24652,-3.39299,2.79914,2.55225,0.635956,0.216266,0.170819,0.24652,-3.93631,2.42864,2.65709,0.607302,0.142224,-2.23913,0.0592915,-2.80586,3.22969,2.44837,0.631461,0.160958,-2.23571,0.0592915,-3.18745,2.42868,2.00827,0.656221,0.128972,-0.669828,0.0592915,-3.55431,3.22955,3.09786,0.635183,0.154821,-0.672821,0.0592915,-2.99117,2.42916,2.9847,-0.965453,0.0820793,-0.150365,0.0592915,-3.75146,3.22919,2.12155,-0.969949,0.113233,-0.150712,0.0592915,
4.0905,-3.39299,2.80126,2.55223,0.6351,0.212671,0.167903,0.24652,-3.39299,2.80126,2.55223,0.6351,0.212671,0.167903,0.24652,-3.39299,2.80126,2.55223,0.6351,0.212671,0.167903,0.24652,-3.39299,2.80126,2.55223,0.6351,0.212671,0.167903,0.24652,-3.39299,2.80126,2.55223,0.6351,0.212671,0.167903,0.24652,-3.93763,2.42867,2.65662,0.60685,0.140944,-2.23992,0.0592915,-2.80458,3.2314,2.44887,0.630761,0.159498,-2.23656,0.0592915,-3.18636,2.42872,2.00736,0.656425,0.127547,-0.670553,0.0592915,-3.55539,3.23125,3.09873,0.637505,0.15075,-0.673224,0.0592915,-2.99092,2.42916,2.98609,-0.9653,0.0809385,-0.14932,0.0592915,-3.75164,3.23091,2.12019,-0.969601,0.110776,-0.149616,0.0592915,
4.1006,-3.39298,2.80284,2.55221,0.634502,0.210012,0.165766,0.24652,-3.39298,2.80284,2.55221,0.634502,0.210012,0.165766,0.24652,-3.39298,2.80284,2.55221,0.634502,0.210012,0.165766,0.24652,-3.39298,2.80284,2.55221,0.634502,0.210012,0.165766,0.24652,-3.39298,2.80284,2.55221,0.634502,0.210012,0.165766,0.24652,-3.93858,2.42868,2.65627,0.606389,0.139881,-2.24052,0.0592915,-2.80364,3.23264,2.44923,0.629218,0.157624,-2.23735,0.0592915,-3.18558,2.42872,2.0067,0.656586,0.126518,-0.671097,0.0592915,-3.55619,3.23249,3.09936,0.636421,0.151248,-0.673931,0.0592915,-2.99075,2.42916,2.9871,-0.965181,0.0800222,-0.148546,0.0592915,-3.7518,3.23216,2.11919,-0.969565,0.110654,-0.148867,0.0592915,
4.1107,-3.39298,2.80364,2.5522,0.634271,0.208632,0.164683,0.24652,-3.39298,2.80364,2.5522,0.634271,0.208632,0.164683,0.24652,-3.39298,2.80364,2.5522,0.634271,0.208632,0.164683,0.24652,-3.39298,2.80364,2.5522,0.634271,0.208632,0.164683,0.24652,-3.39298,2.80364,2.5522,0.634271,0.208632,0.164683,0.24652,-3.93908,2.42869,2.65608,0.606291,0.139445,-2.24081,0.0592915,-2.80317,3.23329,2.44941,0.631814,0.15928,-2.23722,0.0592915,-3.18515,2.42873,2.00636,0.656615,0.126024,-0.671386,0.0592915,-3.55657,3.23315,3.09967,0.635533,0.151879,-0.67435,0.0592915,-2.99067,2.42916,2.98762,-0.965126,0.0795976,-0.148146,0.0592915,-3.75185,3.23282,2.11868,-0.969684,0.111316,-0.148464,0.0592915,
4.1208,-3.39297,2.80356,2.55219,0.634337,0.208725,0.16479,0.24652,-3.39297,2.80356,2.55219,0.634337,0.208725,0.16479,0.24652,-3.39297,2.80356,2.55219,0.634337,0.208725,0.16479,0.24652,-3.39297,2.80356,2.55219,0.634337,0.208725,0.16479,0.24652,-3.39297,2.80356,2.55219,0.634337,0.208725,0.16479,0.24652,-3.93904,2.4287,2.65606,0.606193,0.139372,-2.24083,0.0592915,-2.8032,3.23321,2.44942,0.629249,0.157288,-2.23763,0.0592915,-3.18516,2.42873,2.0064,0.656656,0.125976,-0.671381,0.0592915,-3.55659,3.23307,3.09962,0.63773,0.149164,-0.674041,0.0592915,-2.9907,2.42916,2.98759,-0.965122,0.0795791,-0.148149,0.0592915,-3.75181,3.23274,2.11869,-0.969399,0.109444,-0.14844,0.0592915,
4.1309,-3.39297,2.80264,2.5522,0.634693,0.210281,0.166031,0.24652,-3.39297,2.80264,2.5522,0.634693,0.210281,0.166031,0.24652,-3.39297,2.80264,2.5522,0.634693,0.210281,0.166031,0.24652,-3.39297,2.80264,2.5522,0.634693,0.210281,0.166031,0.24652,-3.39297,2.80264,2.5522,0.634693,0.210281,0.166031,0.24652,-3.93847,2.42868,2.65624,0.60637,0.139883,-2.24051,0.0592915,-2.80376,3.23248,2.44923,0.630498,0.158628,-2.23713,0.0592915,-3.18561,2.42872,2.00679,0.656573,0.126555,-0.671088,0.0592915,-3.55613,3.23235,3.09924,0.635399,0.152533,-0.674075,0.0592915,-2.99082,2.42916,2.987,-0.965172,0.0799754,-0.148569,0.0592915,-3.75172,3.23201,2.11927,-0.96969,0.111483,-0.148901,0.0592915,
4.141,-3.39298,2.80099,2.55222,0.635299,0.213033,0.168245,0.24652,-3.39298,2.80099,2.55222,0.635299,0.213033,0.168245,0.24652,-3.39298,2.80099,2.55222,0.635299,0.213033,0.168245,0.24652,-3.39298,2.80099,2.55222,0.635299,0.213033,0.168245,0.24652,-3.39298,2.80099,2.55222,0.635299,0.213033,0.168245,0.24652,-3.93748,2.42868,2.65657,0.60683,0.140942,-2.23992,0.0592915,-2.80473,3.23118,2.44888,0.631329,0.159943,-2.23646,0.0592915,-3.18639,2.42872,2.0075,0.656419,0.127571,-0.670544,0.0592915,-3.55533,3.23104,3.09856,0.636837,0.151594,-0.673322,0.0592915,-2.99102,2.42916,2.98597,-0.965289,0.0808855,-0.14934,0.0592915,-3.75153,3.2307,2.1203,-0.969685,0.111333,-0.149641,0.0592915,
4.1511,-3.39298,2.79888,2.55224,0.636057,0.216601,0.171116,0.24652,-3.39298,2.79888,2.55224,0.636057,0.216601,0.171116,0.24652,-3.39298,2.79888,2.55224,0.636057,0.216601,0.171116,0.24652,-3.39298,2.79888,2.55224,0.636057,0.216601,0.171116,0.24652,-3.39298,2.79888,2.55224,0.636057,0.216601,0.171116,0.24652,-3.93617,2.42866,2.65703,0.607243,0.142171,-2.23916,0.0592915,-2.80599,3.22947,2.44843,0.629371,0.159322,-2.23606,0.0592915,-3.18746,2.42869,2.00841,0.656257,0.128913,-0.66983,0.0592915,-3.55431,3.22932,3.0977,0.637096,0.152433,-0.672557,0.0592915,-2.99127,2.42916,2.98462,-0.965438,0.0820084,-0.150353,0.0592915,-3.75133,3.22896,2.12163,-0.969693,0.111565,-0.15067,0.0592915,
4.1612,-3.39299,2.79659,2.55227,0.636945,0.220443,0.174231,0.24652,-3.39299,2.79659,2.55227,0.636945,0.220443,0.174231,0.24652,-3.39299,2.79659,2.55227,0.636945,0.220443,0.174231,0.24652,-3.39299,2.79659,2.55227,0.636945,0.220443,0.174231,0.24652,-3.39299,2.79659,2.55227,0.636945,0.220443,0.174231,0.24652,-3.93476,2.42862,2.65753,0.607907,0.143694,-2.23828,0.0592915,-2.80738,3.22764,2.4479,0.632142,0.162455,-2.23481,0.0592915,-3.18862,2.42867,2.0094,0.655993,0.130485,-0.669049,0.0592915,-3.55314,3.22748,3.09677,0.63576,0.155356,-0.671944,0.0592915,-2.99154,2.42916,2.98313,-0.965616,0.0833188,-0.151481,0.0592915,-3.75111,3.22711,2.12311,-0.970039,0.11383,-0.151823,0.0592915,
4.1713,-3.39299,2.79445,2.55229,0.637803,0.223982,0.177147,0.24652,-3.39299,2.79445,2.55229,0.637803,0.223982,0.177147,0.24652,-3.39299,2.79445,2.55229,0.637803,0.223982,0.177147,0.24652,-3.39299,2.79445,2.55229,0.637803,0.223982,0.177147,0.24652,-3.39299,2.79445,2.55229,0.637803,0.223982,0.177147,0.24652,-3.93345,2.42861,2.658,0.608418,0.14503,-2.23748,0.0592915,-2.80865,3.22591,2.44742,0.630237,0.161907,-2.23439,0.0592915,-3.18969,2.42865,2.01032,0.655794,0.131897,-0.668315,0.0592915,-3.5521,3.22574,3.09589,0.637934,0.153836,-0.670877,0.0592915,-2.99179,2.42915,2.98174,-0.965786,0.0845634,-0.152535,0.0592915,-3.7509,3.22536,2.12445,-0.969885,0.112881,-0.152852,0.0592915,
4.1814,-3.39299,2.79283,2.5523,0.638492,0.226709,0.17939,0.24652,-3.39299,2.79283,2.5523,0.638492,0.226709,0.17939,0.24652,-3.39299,2.79283,2.5523,0.638492,0.226709,0.17939,0.24652,-3.39299,2.79283,2.5523,0.638492,0.226709,0.17939,0.24652,-3.39299,2.79283,2.5523,0.638492,0.226709,0.17939,0.24652,-3.93242,2.42858,2.65838,0.608833,0.146084,-2.23684,0.0592915,-2.80965,3.22458,2.44701,0.631358,0.163507,-2.23361,0.0592915,-3.19055,2.42861,2.01102,0.655611,0.133069,-0.667745,0.0592915,-3.55125,3.22441,3.09523,0.636042,0.157151,-0.67056,0.0592915,-2.99198,2.42915,2.98065,-0.965921,0.0855015,-0.153368,0.0592915,-3.75077,3.22402,2.12551,-0.970171,0.114871,-0.153733,0.0592915,
4.1915,-3.393,2.79193,2.5523,0.638896,0.228191,0.180624,0.24652,-3.393,2.79193,2.5523,0.638896,0.228191,0.180624,0.24652,-3.393,2.79193,2.5523,0.638896,0.228191,0.180624,0.24652,-3.393,2.79193,2.5523,0.638896,0.228191,0.180624,0.24652,-3.393,2.79193,2.5523,0.638896,0.228191,0.180624,0.24652,-3.93186,2.42857,2.65858,0.609113,0.146719,-2.23648,0.0592915,-2.81019,3.22385,2.44679,0.631718,0.164195,-2.23323,0.0592915,-3.19102,2.42861,2.0114,0.655524,0.133682,-0.667421,0.0592915,-3.55079,3.22368,3.09486,0.63743,0.155934,-0.67002,0.0592915,-2.99207,2.42914,2.98005,-0.965998,0.0860476,-0.153837,0.0592915,-3.75068,3.22328,2.12609,-0.970125,0.114503,-0.154181,0.0592915,
4.2016,-3.39299,2.79191,2.5523,0.638896,0.228245,0.180658,0.24652,-3.39299,2.79191,2.5523,0.638896,0.228245,0.180658,0.24652,-3.39299,2.79191,2.5523,0.638896,0.228245,0.180658,0.24652,-3.39299,2.79191,2.5523,0.638896,0.228245,0.180658,0.24652,-3.39299,2.79191,2.5523,0.638896,0.228245,0.180658,0.24652,-3.93184,2.42857,2.65861,0.609053,0.146696,-2.23647,0.0592915,-2.8102,3.22383,2.44677,0.630316,0.163145,-2.23344,0.0592915,-3.19105,2.4286,2.01141,0.655563,0.133682,-0.667396,0.0592915,-3.55078,3.22366,3.09485,0.637009,0.156508,-0.670061,0.0592915,-2.99206,2.42914,2.98002,-0.965993,0.0860142,-0.153867,0.0592915,-3.7507,3.22326,2.12611,-0.970094,0.114398,-0.154223,0.0592915,
4.2117,-3.393,2.79276,2.55229,0.63854,0.226859,0.179498,0.24652,-3.393,2.79276,2.55229,0.63854,0.226859,0.179498,0.24652,-3.393,2.79276,2.55229,0.63854,0.226859,0.179498,0.24652,-3.393,2.79276,2.55229,0.63854,0.226859,0.179498,0.24652,-3.393,2.79276,2.55229,0.63854,0.226859,0.179498,0.24652,-3.93237,2.42858,2.65844,0.608908,0.146237,-2.23676,0.0592915,-2.8097,3.22453,2.44693,0.632396,0.164401,-2.23337,0.0592915,-3.19064,2.42862,2.01103,0.655658,0.133115,-0.667664,0.0592915,-3.55116,3.22437,3.09522,0.636405,0.156803,-0.670431,0.0592915,-2.99194,2.42914,2.98057,-0.965925,0.0855238,-0.153472,0.0592915,-3.7508,3.22397,2.12559,-0.970206,0.115016,-0.153831,0.0592915,
4.2218,-3.39299,2.79432,2.55228,0.637877,0.224278,0.177373,0.24652,-3.39299,2.79432,2.55228,0.637877,0.224278,0.177373,0.24652,-3.39299,2.79432,2.55228,0.637877,0.224278,0.177373,0.24652,-3.39299,2.79432,2.55228,0.637877,0.224278,0.177373,0.24652,-3.39299,2.79432,2.55228,0.637877,0.224278,0.177373,0.24652,-3.93334,2.4286,2.65811,0.608461,0.145217,-2.23736,0.0592915,-2.80874,3.22579,2.44729,0.629971,0.161863,-2.2343,0.0592915,-3.18985,2.42864,2.01034,0.655868,0.132004,-0.668182,0.0592915,-3.55195,3.22563,3.09586,0.637706,0.154325,-0.670782,0.0592915,-2.99174,2.42915,2.98159,-0.965789,0.0845781,-0.152709,0.0592915,-3.75096,3.22525,2.12458,-0.96991,0.113086,-0.153039,0.0592915,
4.2319,-3.39299,2.79636,2.55226,0.63706,0.220916,0.174616,0.24652,-3.39299,2.79636,2.55226,0.63706,0.220916,0.174616,0.24652,-3.39299,2.79636,2.55226,0.63706,0.220916,0.174616,0.24652,-3.39299,2.79636,2.55226,0.63706,0.220916,0.174616,0.24652,-3.39299,2.79636,2.55226,0.63706,0.220916,0.174616,0.24652,-3.9346,2.42862,2.65768,0.608001,0.143985,-2.23809,0.0592915,-2.80753,3.22745,2.44773,0.631598,0.162258,-2.23473,0.0592915,-3.18884,2.42866,2.00945,0.656061,0.13068,-0.668863,0.0592915,-3.55293,3.22729,3.09671,0.635827,0.155559,-0.671757,0.0592915,-2.99149,2.42915,2.98289,-0.965628,0.0834125,-0.151727,0.0592915,-3.75118,3.22692,2.12331,-0.97003,0.113824,-0.152077,0.0592915,
4.242,-3.39299,2.79853,2.55224,0.636221,0.217275,0.171669,0.24652,-3.39299,2.79853,2.55224,0.636221,0.217275,0.171669,0.24652,-3.39299,2.79853,2.55224,0.636221,0.217275,0.171669,0.24652,-3.39299,2.79853,2.55224,0.636221,0.217275,0.171669,0.24652,-3.39299,2.79853,2.55224,0.636221,0.217275,0.171669,0.24652,-3.93595,2.42865,2.65721,0.607493,0.142649,-2.2389,0.0592915,-2.80622,3.22921,2.44821,0.630766,0.160683,-2.23561,0.0592915,-3.18774,2.42869,2.00851,0.656269,0.129236,-0.669599,0.0592915,-3.55402,3.22905,3.09759,0.637312,0.15251,-0.672297,0.0592915,-2.99123,2.42916,2.9843,-0.965464,0.0822184,-0.150669,0.0592915,-3.75138,3.22869,2.12192,-0.969776,0.112045,-0.150984,0.0592915,
4.2521,-3.39298,2.80054,2.55222,0.635463,0.213921,0.168955,0.24652,-3.39298,2.80054,2.55222,0.635463,0.213921,0.168955,0.24652,-3.39298,2.80054,2.55222,0.635463,0.213921,0.168955,0.24652,-3.39298,2.80054,2.55222,0.635463,0.213921,0.168955,0.24652,-3.39298,2.80054,2.55222,0.635463,0.213921,0.168955,0.24652,-3.93717,2.42866,2.65678,0.60698,0.141374,-2.23965,0.0592915,-2.80502,3.2308,2.44867,0.629849,0.15912,-2.23644,0.0592915,-3.18675,2.4287,2.00765,0.656455,0.127943,-0.670282,0.0592915,-3.55502,3.23065,3.09841,0.636436,0.152517,-0.673116,0.0592915,-2.991,2.42916,2.98559,-0.965312,0.0810757,-0.149695,0.0592915,-3.75159,3.23031,2.12064,-0.969681,0.111463,-0.15002,0.0592915,
4.2622,-3.39298,2.80207,2.5522,0.634899,0.211317,0.166854,0.24652,-3.39298,2.80207,2.5522,0.634899,0.211317,0.166854,0.24652,-3.39298,2.80207,2.5522,0.634899,0.211317,0.166854,0.24652,-3.39298,2.80207,2.5522,0.634899,0.211317,0.166854,0.24652,-3.39298,2.80207,2.5522,0.634899,0.211317,0.166854,0.24652,-3.93811,2.42868,2.65643,0.606698,0.140482,-2.2402,0.0592915,-2.80411,3.23204,2.44901,0.631572,0.159796,-2.2367,0.0592915,-3.18596,2.42872,2.007,0.656562,0.126971,-0.670813,0.0592915,-3.55577,3.2319,3.09903,0.636011,0.152187,-0.673716,0.0592915,-2.99082,2.42916,2.98658,-0.965207,0.080261,-0.148946,0.0592915,-3.75172,3.23156,2.11967,-0.969732,0.111681,-0.149268,0.0592915,
4.2723,-3.39297,2.80294,2.55219,0.634557,0.209835,0.165655,0.24652,-3.39297,2.80294,2.55219,0.634557,0.209835,0.165655,0.24652,-3.39297,2.80294,2.55219,0.634557,0.209835,0.165655,0.24652,-3.39297,2.80294,2.55219,0.634557,0.209835,0.165655,0.24652,-3.39297,2.80294,2.55219,0.634557,0.209835,0.165655,0.24652,-3.93865,2.42869,2.65622,0.606436,0.139881,-2.24055,0.0592915,-2.80358,3.23272,2.44923,0.629395,0.157716,-2.23736,0.0592915,-3.18551,2.42872,2.00663,0.656663,0.126361,-0.671121,0.0592915,-3.55623,3.23258,3.09937,0.637277,0.150128,-0.67385,0.0592915,-2.99073,2.42916,2.98715,-0.965139,0.0797472,-0.148503,0.0592915,-3.75179,3.23225,2.1191,-0.969482,0.110037,-0.148805,0.0592915,
4.2824,-3.39297,2.80304,2.55219,0.634504,0.209676,0.165509,0.24652,-3.39297,2.80304,2.55219,0.634504,0.209676,0.165509,0.24652,-3.39297,2.80304,2.55219,0.634504,0.209676,0.165509,0.24652,-3.39297,2.80304,2.55219,0.634504,0.209676,0.165509,0.24652,-3.39297,2.80304,2.55219,0.634504,0.209676,0.165509,0.24652,-3.9387,2.42868,2.65619,0.606408,0.139798,-2.24059,0.0592915,-2.80352,3.2328,2.44927,0.630709,0.158682,-2.23719,0.0592915,-3.18545,2.42872,2.0066,0.656671,0.126285,-0.671167,0.0592915,-3.55628,3.23266,3.09941,0.635696,0.152017,-0.674119,0.0592915,-2.99074,2.42916,2.98722,-0.965123,0.0796248,-0.148437,0.0592915,-3.75179,3.23233,2.11904,-0.969649,0.111167,-0.148762,0.0592915,
4.2925,-3.39298,2.80233,2.5522,0.63475,0.210824,0.166438,0.24652,-3.39298,2.80233,2.5522,0.63475,0.210824,0.166438,0.24652,-3.39298,2.80233,2.5522,0.63475,0.210824,0.166438,0.24652,-3.39298,2.80233,2.5522,0.63475,0.210824,0.166438,0.24652,-3.39298,2.80233,2.5522,0.63475,0.210824,0.166438,0.24652,-3.93829,2.42869,2.65632,0.606589,0.140222,-2.24036,0.0592915,-2.80393,3.23225,2.44913,0.630828,0.15904,-2.23696,0.0592915,-3.18577,2.42873,2.0069,0.656608,0.12669,-0.670948,0.0592915,-3.55595,3.23211,3.09912,0.636785,0.151001,-0.673748,0.0592915,-2.99083,2.42916,2.9868,-0.96517,0.0800045,-0.148746,0.0592915,-3.75169,3.23177,2.11947,-0.969629,0.110962,-0.149052,0.0592915,
4.3026,-3.39297,2.80097,2.55221,0.635258,0.213125,0.168299,0.24652,-3.39297,2.80097,2.55221,0.635258,0.213125,0.168299,0.24652,-3.39297,2.80097,2.55221,0.635258,0.213125,0.168299,0.24652,-3.39297,2.80097,2.55221,0.635258,0.213125,0.168299,0.24652,-3.39297,2.80097,2.55221,0.635258,0.213125,0.168299,0.24652,-3.93745,2.42867,2.6566,0.606821,0.140976,-2.23988,0.0592915,-2.80474,3.23115,2.44885,0.629588,0.158641,-2.2367,0.0592915,-3.18644,2.42871,2.00749,0.656503,0.12754,-0.670497,0.0592915,-3.5553,3.231,3.09856,0.636775,0.151746,-0.673289,0.0592915,-2.991,2.42916,2.98593,-0.965257,0.0806847,-0.149386,0.0592915,-3.75156,3.23066,2.12032,-0.96961,0.110961,-0.149699,0.0592915,
4.3127,-3.39298,2.79912,2.55223,0.635995,0.216228,0.170823,0.24652,-3.39298,2.79912,2.55223,0.635995,0.216228,0.170823,0.24652,-3.39298,2.79912,2.55223,0.635995,0.216228,0.170823,0.24652,-3.39298,2.79912,2.55223,0.635995,0.216228,0.170823,0.24652,-3.39298,2.79912,2.55223,0.635995,0.216228,0.170823,0.24652,-3.93632,2.42865,2.657,0.607318,0.142164,-2.23919,0.0592915,-2.80586,3.22968,2.44843,0.631686,0.16105,-2.23574,0.0592915,-3.18736,2.42869,2.00829,0.656297,0.128776,-0.669876,0.0592915,-3.55437,3.22953,3.0978,0.635994,0.153712,-0.672768,0.0592915,-2.99122,2.42916,2.98474,-0.965395,0.0817217,-0.150281,0.0592915,-3.75137,3.22917,2.1215,-0.969878,0.112714,-0.15061,0.0592915,
4.3228,-3.39298,2.79705,2.55225,0.636819,0.219678,0.173646,0.24652,-3.39298,2.79705,2.55225,0.636819,0.219678,0.173646,0.24652,-3.39298,2.79705,2.55225,0.636819,0.219678,0.173646,0.24652,-3.39298,2.79705,2.55225,0.636819,0.219678,0.173646,0.24652,-3.39298,2.79705,2.55225,0.636819,0.219678,0.173646,0.24652,-3.93505,2.42864,2.65744,0.60779,0.143431,-2.23844,0.0592915,-2.80709,3.22801,2.44797,0.630151,0.160741,-2.23528,0.0592915,-3.18839,2.42867,2.00917,0.656096,0.130137,-0.669176,0.0592915,-3.55337,3.22785,3.09695,0.637429,0.153061,-0.671847,0.0592915,-2.99146,2.42916,2.98341,-0.965552,0.0829022,-0.151287,0.0592915,-3.75116,3.22749,2.1228,-0.969797,0.112247,-0.151602,0.0592915,
4.3329,-3.39298,2.79509,2.55226,0.637613,0.222978,0.176332,0.24652,-3.39298,2.79509,2.55226,0.637613,0.222978,0.176332,0.24652,-3.39298,2.79509,2.55226,0.637613,0.222978,0.176332,0.24652,-3.39298,2.79509,2.55226,0.637613,0.222978,0.176332,0.24652,-3.39298,2.79509,2.55226,0.637613,0.222978,0.176332,0.24652,-3.93382,2.42861,2.65788,0.60829,0.144689,-2.23768,0.0592915,-2.80828,3.22642,2.44751,0.631177,0.162401,-2.23442,0.0592915,-3.18941,2.42864,2.01002,0.655883,0.131502,-0.668499,0.0592915,-3.55237,3.22626,3.09615,0.636252,0.155641,-0.671315,0.0592915,-2.99169,2.42915,2.98211,-0.965708,0.0840155,-0.152268,0.0592915,-3.75099,3.22588,2.12406,-0.970017,0.113788,-0.152615,0.0592915,
