time,0_rod(payload_bars compound_VIcYJH).X,0_rod(payload_bars compound_VIcYJH).Y,0_rod(payload_bars compound_VIcYJH).Z,0_rod(payload_bars compound_VIcYJH).Euler1,0_rod(payload_bars compound_VIcYJH).Euler2,0_rod(payload_bars compound_VIcYJH).Euler3,0_rod(payload_bars compound_VIcYJH).mass,1_rod(payload_bars compound_VIcYJH).X,1_rod(payload_bars compound_VIcYJH).Y,1_rod(payload_bars compound_VIcYJH).Z,1_rod(payload_bars compound_VIcYJH).Euler1,1_rod(payload_bars compound_VIcYJH).Euler2,1_rod(payload_bars compound_VIcYJH).Euler3,1_rod(payload_bars compound_VIcYJH).mass,2_rod(payload_bars compound_VIcYJH).X,2_rod(payload_bars compound_VIcYJH).Y,2_rod(payload_bars compound_VIcYJH).Z,2_rod(payload_bars compound_VIcYJH).Euler1,2_rod(payload_bars compound_VIcYJH).Euler2,2_rod(payload_bars compound_VIcYJH).Euler3,2_rod(payload_bars compound_VIcYJH).mass,3_rod(payload_bars compound_VIcYJH).X,3_rod(payload_bars compound_VIcYJH).Y,3_rod(payload_bars compound_VIcYJH).Z,3_rod(payload_bars compound_VIcYJH).Euler1,3_rod(payload_bars compound_VIcYJH).Euler2,3_rod(payload_bars compound_VIcYJH).Euler3,3_rod(payload_bars compound_VIcYJH).mass,4_rod(sense_bar compound_VIcYJH).X,4_rod(sense_bar compound_VIcYJH).Y,4_rod(sense_bar compound_VIcYJH).Z,4_rod(sense_bar compound_VIcYJH).Euler1,4_rod(sense_bar compound_VIcYJH).Euler2,4_rod(sense_bar compound_VIcYJH).Euler3,4_rod(sense_bar compound_VIcYJH).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.5655,-1.17153,10.2341,-2.06393,0.190677,0.00859546,2.50155,0.24652,-1.17153,10.2341,-2.06393,0.190677,0.00859546,2.50155,0.24652,-1.17153,10.2341,-2.06393,0.190677,0.00859546,2.50155,0.24652,-1.17153,10.2341,-2.06393,0.190677,0.00859546,2.50155,0.24652,-1.17153,10.2341,-2.06393,0.190677,0.00859546,2.50155,0.24652,-1.89125,10.1044,-2.0732,0.201367,0.0367714,0.149637,0.0593527,-0.432749,10.3942,-2.08577,0.200221,0.0296189,0.149602,0.0593527,-1.30436,10.9712,-1.9674,0.147534,-0.000696927,1.71273,0.0593527,-1.01804,9.52785,-2.19169,0.222134,-0.0113346,1.71214,0.0593527,-1.17669,10.3547,-2.81634,1.77294,0.67118,-3.1315,0.0593527,-1.14664,10.1437,-1.34272,1.77315,0.613168,-3.1306,0.0593527,
1.5756,-1.19196,10.0798,-2.09787,0.186548,0.030245,2.32681,0.24652,-1.19196,10.0798,-2.09787,0.186548,0.030245,2.32681,0.24652,-1.19196,10.0798,-2.09787,0.186548,0.030245,2.32681,0.24652,-1.19196,10.0798,-2.09787,0.186548,0.030245,2.32681,0.24652,-1.19196,10.0798,-2.09787,0.186548,0.030245,2.32681,0.24652,-1.91193,9.95032,-2.09309,0.193654,-0.00183946,-0.0252929,0.0593527,-0.452658,10.2338,-2.13831,0.193546,-0.0015257,-0.0252958,0.0593527,-1.32525,10.8222,-2.13336,0.225259,0.015939,1.53827,0.0593527,-1.03905,9.36201,-2.09824,0.140611,0.0131158,1.53679,0.0593527,-1.18833,10.067,-2.85993,1.79511,0.820856,-3.09701,0.0593527,-1.17588,10.1169,-1.37175,1.79329,0.78107,-3.09781,0.0593527,
1.5857,-1.21262,9.91562,-2.13206,0.178606,0.0506375,2.15134,0.24652,-1.21262,9.91562,-2.13206,0.178606,0.0506375,2.15134,0.24652,-1.21262,9.91562,-2.13206,0.178606,0.0506375,2.15134,0.24652,-1.21262,9.91562,-2.13206,0.178606,0.0506375,2.15134,0.24652,-1.21262,9.91562,-2.13206,0.178606,0.0506375,2.15134,0.24652,-1.93279,9.78892,-2.11343,0.193972,0.00610447,-0.199916,0.0593527,-0.472675,10.0604,-2.19027,0.194324,0.00454553,-0.199911,0.0593527,-1.34395,10.6405,-2.29839,0.209118,0.0412251,1.36371,0.0593527,-1.06097,9.20888,-2.00536,0.135072,0.025574,1.36121,0.0593527,-1.2002,9.77011,-2.88006,1.82899,0.964096,-3.05089,0.0593527,-1.20489,10.0796,-1.42365,1.84177,1.02953,-3.03956,0.0593527,
1.5958,-1.23337,9.74167,-2.16678,0.167043,0.0694139,1.97583,0.24652,-1.23337,9.74167,-2.16678,0.167043,0.0694139,1.97583,0.24652,-1.23337,9.74167,-2.16678,0.167043,0.0694139,1.97583,0.24652,-1.23337,9.74167,-2.16678,0.167043,0.0694139,1.97583,0.24652,-1.23337,9.74167,-2.16678,0.167043,0.0694139,1.97583,0.24652,-1.95394,9.62024,-2.13417,0.166147,0.088828,-0.376061,0.0593527,-0.492483,9.8741,-2.24072,0.171491,0.0754428,-0.375629,0.0593527,-1.36096,10.4263,-2.45863,0.12554,0.0358841,1.18543,0.0593527,-1.08414,9.06808,-1.91658,0.204199,0.0675832,1.1892,0.0593527,-1.21253,9.46748,-2.87757,1.9113,1.16843,-2.95869,0.0593527,-1.23346,10.0269,-1.49777,1.92177,1.18613,-2.94841,0.0593527,
1.6059,-1.25404,9.55791,-2.20174,0.152349,0.0860156,1.80025,0.24652,-1.25404,9.55791,-2.20174,0.152349,0.0860156,1.80025,0.24652,-1.25404,9.55791,-2.20174,0.152349,0.0860156,1.80025,0.24652,-1.25404,9.55791,-2.20174,0.152349,0.0860156,1.80025,0.24652,-1.25404,9.55791,-2.20174,0.152349,0.0860156,1.80025,0.24652,-1.97517,9.4439,-2.15674,0.152686,0.0977495,-0.551928,0.0593527,-0.512127,9.67512,-2.28954,0.145814,0.108662,-0.552632,0.0593527,-1.37697,10.1808,-2.61046,0.129507,0.0536577,1.00983,0.0593527,-1.1089,8.93848,-1.83597,0.185679,0.088728,1.01375,0.0593527,-1.22575,9.16345,-2.85315,2.1349,1.34944,-2.72523,0.0593527,-1.26091,9.9554,-1.59287,2.03853,1.28514,-2.81787,0.0593527,
1.616,-1.27456,9.36402,-2.23717,0.134506,0.100668,1.62378,0.24652,-1.27456,9.36402,-2.23717,0.134506,0.100668,1.62378,0.24652,-1.27456,9.36402,-2.23717,0.134506,0.100668,1.62378,0.24652,-1.27456,9.36402,-2.23717,0.134506,0.100668,1.62378,0.24652,-1.27456,9.36402,-2.23717,0.134506,0.100668,1.62378,0.24652,-1.99637,9.25976,-2.181,0.174316,0.0655104,-0.724845,0.0593527,-0.531441,9.46412,-2.33565,0.157061,0.0848499,-0.726143,0.0593527,-1.39224,9.90591,-2.7498,0.176143,0.116954,0.839018,0.0593527,-1.13529,8.81799,-1.76691,0.107231,0.0548673,0.832883,0.0593527,-1.24023,8.86173,-2.80939,2.72932,1.44884,-2.11819,0.0593527,-1.28725,9.86212,-1.70733,2.74062,1.44907,-2.10645,0.0593527,
1.6261,-1.29519,9.16011,-2.27286,0.114517,0.111638,1.44674,0.24652,-1.29519,9.16011,-2.27286,0.114517,0.111638,1.44674,0.24652,-1.29519,9.16011,-2.27286,0.114517,0.111638,1.44674,0.24652,-1.29519,9.16011,-2.27286,0.114517,0.111638,1.44674,0.24652,-1.29519,9.16011,-2.27286,0.114517,0.111638,1.44674,0.24652,-2.01787,9.06755,-2.20733,0.135848,0.10286,-0.902645,0.0593527,-0.550924,9.24113,-2.37927,0.155712,0.087272,-0.900757,0.0593527,-1.40599,9.604,-2.87363,0.141071,0.120366,0.660936,0.0593527,-1.16215,8.70461,-1.71313,0.100705,0.0684683,0.657057,0.0593527,-1.25589,8.56561,-2.74812,-2.26293,1.4117,-0.816192,0.0593527,-1.31248,9.74323,-1.83886,-2.04136,1.36323,-0.597642,0.0593527,
1.6362,-1.31593,8.94601,-2.30913,0.0926509,0.118908,1.26976,0.24652,-1.31593,8.94601,-2.30913,0.0926509,0.118908,1.26976,0.24652,-1.31593,8.94601,-2.30913,0.0926509,0.118908,1.26976,0.24652,-1.31593,8.94601,-2.30913,0.0926509,0.118908,1.26976,0.24652,-1.31593,8.94601,-2.30913,0.0926509,0.118908,1.26976,0.24652,-2.0394,8.86709,-2.23603,0.0688454,0.138612,-1.08536,0.0593527,-0.570284,9.00685,-2.41989,0.0970623,0.123769,-1.08167,0.0593527,-1.41889,9.27821,-2.97945,0.0814482,0.0641487,0.480335,0.0593527,-1.18956,8.59557,-1.67676,0.124027,0.14503,0.484518,0.0593527,-1.27288,8.27744,-2.67239,-1.82817,1.22531,-0.372613,0.0593527,-1.33639,9.59618,-1.98366,-1.85392,1.24475,-0.396365,0.0593527,
1.6463,-1.33657,8.72192,-2.34561,0.0694103,0.122466,1.0925,0.24652,-1.33657,8.72192,-2.34561,0.0694103,0.122466,1.0925,0.24652,-1.33657,8.72192,-2.34561,0.0694103,0.122466,1.0925,0.24652,-1.33657,8.72192,-2.34561,0.0694103,0.122466,1.0925,0.24652,-1.33657,8.72192,-2.34561,0.0694103,0.122466,1.0925,0.24652,-2.061,8.65721,-2.26771,0.0881452,0.123255,-1.25738,0.0593527,-0.589691,8.76151,-2.45735,0.0519699,0.134707,-1.26204,0.0593527,-1.43153,8.93155,-3.06478,0.0748451,0.0881188,0.304176,0.0593527,-1.21764,8.48739,-1.6605,0.0916856,0.141272,0.305984,0.0593527,-1.29146,8.00006,-2.58577,-1.73312,1.0646,-0.265427,0.0593527,-1.35855,9.41872,-2.13905,-1.76676,1.11597,-0.294501,0.0593527,
1.6564,-1.35697,8.48745,-2.3824,0.0454627,0.122151,0.914688,0.24652,-1.35697,8.48745,-2.3824,0.0454627,0.122151,0.914688,0.24652,-1.35697,8.48745,-2.3824,0.0454627,0.122151,0.914688,0.24652,-1.35697,8.48745,-2.3824,0.0454627,0.122151,0.914688,0.24652,-1.35697,8.48745,-2.3824,0.0454627,0.122151,0.914688,0.24652,-2.08235,8.43802,-2.30222,0.100598,0.120974,-1.43034,0.0593527,-0.608833,8.50621,-2.49135,0.0665456,0.125686,-1.43452,0.0593527,-1.44459,8.56818,-3.12814,0.066647,0.163204,0.128527,0.0593527,-1.24656,8.37615,-1.66541,0.0541907,0.0668356,0.12703,0.0593527,-1.31178,7.73457,-2.49233,-1.6947,0.923088,-0.212045,0.0593527,-1.37923,9.20988,-2.3014,-1.68353,0.888344,-0.202848,0.0593527,
1.6665,-1.37763,8.24263,-2.41946,0.0220792,0.117529,0.737263,0.24652,-1.37763,8.24263,-2.41946,0.0220792,0.117529,0.737263,0.24652,-1.37763,8.24263,-2.41946,0.0220792,0.117529,0.737263,0.24652,-1.37763,8.24263,-2.41946,0.0220792,0.117529,0.737263,0.24652,-1.37763,8.24263,-2.41946,0.0220792,0.117529,0.737263,0.24652,-2.10399,8.20927,-2.33968,0.0171736,0.123609,-1.61508,0.0593527,-0.628398,8.24132,-2.52202,0.0664936,0.125635,-1.60895,0.0593527,-1.45689,8.19191,-3.16873,0.0367698,0.136876,-0.0496469,0.0593527,-1.27462,8.25832,-1.69305,0.0395797,0.0806181,-0.0495501,0.0593527,-1.33348,7.48218,-2.39551,-1.65921,0.728865,-0.164853,0.0593527,-1.39835,8.96796,-2.46643,-1.65198,0.69093,-0.159465,0.0593527,
1.6766,-1.39819,7.98751,-2.45682,-0.000177585,0.10875,0.560535,0.24652,-1.39819,7.98751,-2.45682,-0.000177585,0.10875,0.560535,0.24652,-1.39819,7.98751,-2.45682,-0.000177585,0.10875,0.560535,0.24652,-1.39819,7.98751,-2.45682,-0.000177585,0.10875,0.560535,0.24652,-1.39819,7.98751,-2.45682,-0.000177585,0.10875,0.560535,0.24652,-2.12542,7.9698,-2.38019,-0.0246448,0.109847,-1.79436,0.0593527,-0.647901,7.96704,-2.54944,0.00780761,0.117066,-1.79068,0.0593527,-1.46974,7.80655,-3.18646,0.0271761,0.0589125,-0.225793,0.0593527,-1.30249,8.13003,-1.74326,0.00586255,0.150723,-0.228175,0.0593527,-1.35689,7.24296,-2.29951,-1.63952,0.530435,-0.132122,0.0593527,-1.41608,8.69375,-2.62988,-1.64751,0.577176,-0.13584,0.0593527,
1.6867,-1.41879,7.72212,-2.49426,-0.0212462,0.0960645,0.383858,0.24652,-1.41879,7.72212,-2.49426,-0.0212462,0.0960645,0.383858,0.24652,-1.41879,7.72212,-2.49426,-0.0212462,0.0960645,0.383858,0.24652,-1.41879,7.72212,-2.49426,-0.0212462,0.0960645,0.383858,0.24652,-1.41879,7.72212,-2.49426,-0.0212462,0.0960645,0.383858,0.24652,-2.14678,7.71909,-2.4235,0.0146491,0.117968,-1.96437,0.0593527,-0.667675,7.68426,-2.57367,-0.0398597,0.0952152,-1.97017,0.0593527,-1.4832,7.41636,-3.18172,0.00380551,0.0772855,-0.402831,0.0593527,-1.32971,7.98709,-1.8157,-0.0148943,0.120829,-0.404856,0.0593527,-1.38169,7.01649,-2.20882,-1.63502,0.384716,-0.109072,0.0593527,-1.43209,8.38701,-2.78833,-1.63858,0.407489,-0.109646,0.0593527,
1.6968,-1.43904,7.44635,-2.53179,-0.0397701,0.0799601,0.207391,0.24652,-1.43904,7.44635,-2.53179,-0.0397701,0.0799601,0.207391,0.24652,-1.43904,7.44635,-2.53179,-0.0397701,0.0799601,0.207391,0.24652,-1.43904,7.44635,-2.53179,-0.0397701,0.0799601,0.207391,0.24652,-1.43904,7.44635,-2.53179,-0.0397701,0.0799601,0.207391,0.24652,-2.16784,7.457,-2.46953,-0.00948625,0.106916,-2.14138,0.0593527,-0.687314,7.3936,-2.59511,-0.0335118,0.0915796,-2.14376,0.0593527,-1.49828,7.02516,-3.15577,-0.0506962,0.124765,-0.582799,0.0593527,-1.35687,7.82558,-1.90891,0.00341273,0.0425133,-0.578238,0.0593527,-1.40798,6.80121,-2.12701,-1.63275,0.223672,-0.0864922,0.0593527,-1.44698,8.04949,-2.93802,-1.62861,0.17187,-0.0852924,0.0593527,
1.7069,-1.45965,7.15994,-2.56926,-0.0552176,0.0607444,0.0319922,0.24652,-1.45965,7.15994,-2.56926,-0.0552176,0.0607444,0.0319922,0.24652,-1.45965,7.15994,-2.56926,-0.0552176,0.0607444,0.0319922,0.24652,-1.45965,7.15994,-2.56926,-0.0552176,0.0607444,0.0319922,0.24652,-1.45965,7.15994,-2.56926,-0.0552176,0.0607444,0.0319922,0.24652,-2.18894,7.18338,-2.51829,-0.0767101,0.0494869,-2.3211,0.0593527,-0.707472,7.09569,-2.61433,-0.0284438,0.0941498,-2.31763,0.0593527,-1.51352,6.63635,-3.11081,-0.0545428,0.0826142,-0.756756,0.0593527,-1.38206,7.64228,-2.02155,-0.0204922,0.0465592,-0.754842,0.0593527,-1.43522,6.59576,-2.05756,-1.63057,0.0153702,-0.0646412,0.0593527,-1.46066,7.68284,-3.07469,-1.63097,0.0108504,-0.0639843,0.0593527,
1.717,-1.48008,6.86333,-2.60683,-0.0671168,0.0389335,-0.142687,0.24652,-1.48008,6.86333,-2.60683,-0.0671168,0.0389335,-0.142687,0.24652,-1.48008,6.86333,-2.60683,-0.0671168,0.0389335,-0.142687,0.24652,-1.48008,6.86333,-2.60683,-0.0671168,0.0389335,-0.142687,0.24652,-1.48008,6.86333,-2.60683,-0.0671168,0.0389335,-0.142687,0.24652,-2.20983,6.89687,-2.56877,-0.0747694,0.0395365,-2.49527,0.0593527,-0.727779,6.79028,-2.63123,-0.0609647,0.0577275,-2.4946,0.0593527,-1.53023,6.25315,-3.04878,-0.014292,0.01877,-0.929916,0.0593527,-1.40615,7.43378,-2.15113,-0.090015,0.0750058,-0.93358,0.0593527,-1.46366,6.39732,-2.00397,-1.63543,-0.162168,-0.042574,0.0593527,-1.47353,7.28996,-3.19579,-1.63826,-0.108549,-0.0416447,0.0593527,
1.7271,-1.50055,6.55636,-2.6442,-0.0754221,0.0149005,-0.317495,0.24652,-1.50055,6.55636,-2.6442,-0.0754221,0.0149005,-0.317495,0.24652,-1.50055,6.55636,-2.6442,-0.0754221,0.0149005,-0.317495,0.24652,-1.50055,6.55636,-2.6442,-0.0754221,0.0149005,-0.317495,0.24652,-1.50055,6.55636,-2.6442,-0.0754221,0.0149005,-0.317495,0.24652,-2.23041,6.59769,-2.62082,-0.056902,0.0652714,-2.66864,0.0593527,-0.748331,6.47824,-2.64668,-0.0882944,0.00381272,-2.66973,0.0593527,-1.54847,5.87833,-2.97329,-0.0461659,0.0176842,-1.10579,0.0593527,-1.42895,7.19759,-2.29443,-0.0839236,0.0365952,-1.10695,0.0593527,-1.49265,6.2028,-1.96916,-1.64546,-0.30251,-0.0183085,0.0593527,-1.48555,6.87316,-3.29857,-1.64598,-0.313229,-0.0174479,0.0593527,
1.7372,-1.52076,6.23902,-2.68143,-0.079393,-0.0101515,-0.492146,0.24652,-1.52076,6.23902,-2.68143,-0.079393,-0.0101515,-0.492146,0.24652,-1.52076,6.23902,-2.68143,-0.079393,-0.0101515,-0.492146,0.24652,-1.52076,6.23902,-2.68143,-0.079393,-0.0101515,-0.492146,0.24652,-1.52076,6.23902,-2.68143,-0.079393,-0.0101515,-0.492146,0.24652,-2.25078,6.2856,-2.67419,-0.0803854,0.00840705,-2.84374,0.0593527,-0.768976,6.15972,-2.66134,-0.0846644,-0.00535482,-2.84375,0.0593527,-1.5687,5.51411,-2.88741,-0.116128,0.0170426,-1.28125,0.0593527,-1.45078,6.93124,-2.44815,-0.0219788,-0.0110436,-1.28099,0.0593527,-1.52215,6.00879,-1.95476,-1.65982,-0.484903,0.0097065,0.0593527,-1.49726,6.43628,-3.38096,-1.66099,-0.533513,0.010782,0.0593527,
1.7473,-1.54121,5.91121,-2.71823,-0.0789829,-0.0356599,-0.666185,0.24652,-1.54121,5.91121,-2.71823,-0.0789829,-0.0356599,-0.666185,0.24652,-1.54121,5.91121,-2.71823,-0.0789829,-0.0356599,-0.666185,0.24652,-1.54121,5.91121,-2.71823,-0.0789829,-0.0356599,-0.666185,0.24652,-1.54121,5.91121,-2.71823,-0.0789829,-0.0356599,-0.666185,0.24652,-2.27095,5.96038,-2.72849,-0.0889064,-0.062824,-3.01777,0.0593527,-0.789991,5.83484,-2.67602,-0.0802869,0.00562664,-3.01802,0.0593527,-1.58993,5.16148,-2.79502,-0.0904853,-0.0188089,-1.45482,0.0593527,-1.47045,6.63355,-2.60898,-0.0458685,-0.0239779,-1.45601,0.0593527,-1.55179,5.81195,-1.96278,-1.68412,-0.68975,0.0455648,0.0593527,-1.50877,5.98336,-3.4412,-1.68328,-0.663244,0.0455757,0.0593527,
1.7574,-1.56166,5.57327,-2.75496,-0.0741275,-0.0612135,-0.840494,0.24652,-1.56166,5.57327,-2.75496,-0.0741275,-0.0612135,-0.840494,0.24652,-1.56166,5.57327,-2.75496,-0.0741275,-0.0612135,-0.840494,0.24652,-1.56166,5.57327,-2.75496,-0.0741275,-0.0612135,-0.840494,0.24652,-1.56166,5.57327,-2.75496,-0.0741275,-0.0612135,-0.840494,0.24652,-2.29102,5.62175,-2.78228,-0.0815751,-0.0424758,3.09084,0.0593527,-0.811395,5.5035,-2.69067,-0.0819268,-0.0352291,3.09086,0.0593527,-1.61254,4.82193,-2.69989,-0.0210836,-0.0425259,-1.63199,0.0593527,-1.48834,6.30322,-2.7728,-0.114445,-0.0480573,-1.62794,0.0593527,-1.58145,5.60759,-1.99382,-1.71971,-0.844968,0.0926574,0.0593527,-1.5204,5.51783,-3.47893,-1.7151,-0.803207,0.0899838,0.0593527,
1.7675,-1.58194,5.22512,-2.79135,-0.0648748,-0.0857147,-1.01575,0.24652,-1.58194,5.22512,-2.79135,-0.0648748,-0.0857147,-1.01575,0.24652,-1.58194,5.22512,-2.79135,-0.0648748,-0.0857147,-1.01575,0.24652,-1.58194,5.22512,-2.79135,-0.0648748,-0.0857147,-1.01575,0.24652,-1.58194,5.22512,-2.79135,-0.0648748,-0.0857147,-1.01575,0.24652,-2.31068,5.26994,-2.83553,-0.0823752,-0.0383579,2.91679,0.0593527,-0.832834,5.16582,-2.70622,-0.0681265,-0.100437,2.9158,0.0593527,-1.63723,4.495,-2.60645,-0.0453685,-0.0650887,-1.8059,0.0593527,-1.50526,5.94064,-2.93549,-0.0833335,-0.0741082,-1.80328,0.0593527,-1.61063,5.39183,-2.0483,-1.77442,-0.991159,0.159148,0.0593527,-1.53248,5.04364,-3.49376,-1.78674,-1.02726,0.170139,0.0593527,
1.7776,-1.60223,4.86679,-2.82726,-0.0513541,-0.108367,-1.19139,0.24652,-1.60223,4.86679,-2.82726,-0.0513541,-0.108367,-1.19139,0.24652,-1.60223,4.86679,-2.82726,-0.0513541,-0.108367,-1.19139,0.24652,-1.60223,4.86679,-2.82726,-0.0513541,-0.108367,-1.19139,0.24652,-1.60223,4.86679,-2.82726,-0.0513541,-0.108367,-1.19139,0.24652,-2.3302,4.90486,-2.88811,-0.0557308,-0.114694,2.74057,0.0593527,-0.85449,4.82137,-2.72373,-0.0559812,-0.11419,2.7406,0.0593527,-1.66335,4.18041,-2.51845,-0.0970783,-0.110987,-1.97534,0.0593527,-1.52077,5.54588,-3.09323,-0.0067973,-0.0720199,-1.98375,0.0593527,-1.63906,5.16102,-2.12506,-1.90093,-1.1817,0.294621,0.0593527,-1.54516,4.56509,-3.48652,-1.92728,-1.2099,0.319774,0.0593527,
1.7877,-1.62255,4.49832,-2.86273,-0.0340274,-0.128413,-1.36727,0.24652,-1.62255,4.49832,-2.86273,-0.0340274,-0.128413,-1.36727,0.24652,-1.62255,4.49832,-2.86273,-0.0340274,-0.128413,-1.36727,0.24652,-1.62255,4.49832,-2.86273,-0.0340274,-0.128413,-1.36727,0.24652,-1.62255,4.49832,-2.86273,-0.0340274,-0.128413,-1.36727,0.24652,-2.34954,4.52686,-2.93887,-0.0292935,-0.147623,2.56306,0.0593527,-0.876298,4.46993,-2.7434,-0.0602812,-0.100091,2.56689,0.0593527,-1.69068,3.87663,-2.43945,-0.0523461,-0.122049,-2.15411,0.0593527,-1.53482,5.12029,-3.24241,-0.0176589,-0.0991959,-2.15808,0.0593527,-1.66677,4.911,-2.22363,-2.23126,-1.34738,0.633969,0.0593527,-1.55877,4.0862,-3.45853,-2.12773,-1.30889,0.533888,0.0593527,
1.7978,-1.64308,4.11992,-2.89797,-0.0129333,-0.145706,-1.54429,0.24652,-1.64308,4.11992,-2.89797,-0.0129333,-0.145706,-1.54429,0.24652,-1.64308,4.11992,-2.89797,-0.0129333,-0.145706,-1.54429,0.24652,-1.64308,4.11992,-2.89797,-0.0129333,-0.145706,-1.54429,0.24652,-1.64308,4.11992,-2.89797,-0.0129333,-0.145706,-1.54429,0.24652,-2.36885,4.13633,-2.98727,-0.0436142,-0.122698,2.39092,0.0593527,-0.898527,4.11117,-2.76572,-0.0399543,-0.12661,2.39046,0.0593527,-1.71852,3.582,-2.37343,0.0153627,-0.0972246,-2.33635,0.0593527,-1.54713,4.66559,-3.37921,-0.0521565,-0.161069,-2.32789,0.0593527,-1.69333,4.63798,-2.34121,-2.94215,-1.41803,1.35675,0.0593527,-1.57341,3.60972,-3.41157,-2.82806,-1.41231,1.24485,0.0593527,
1.8079,-1.66327,3.73146,-2.93284,0.0108784,-0.15885,-1.72236,0.24652,-1.66327,3.73146,-2.93284,0.0108784,-0.15885,-1.72236,0.24652,-1.66327,3.73146,-2.93284,0.0108784,-0.15885,-1.72236,0.24652,-1.66327,3.73146,-2.93284,0.0108784,-0.15885,-1.72236,0.24652,-1.66327,3.73146,-2.93284,0.0108784,-0.15885,-1.72236,0.24652,-2.38789,3.73365,-3.03304,-0.0210207,-0.143391,2.214,0.0593527,-0.920571,3.74482,-2.79099,0.0146817,-0.169722,2.20843,0.0593527,-1.74814,3.29366,-2.32341,0.0116399,-0.131538,-2.51104,0.0593527,-1.55941,4.18466,-3.50063,-0.00993317,-0.160678,-2.50788,0.0593527,-1.71856,4.33884,-2.47584,2.44194,-1.35741,2.26682,0.0593527,-1.58955,3.1392,-3.34815,2.29124,-1.32327,2.41406,0.0593527,
1.818,-1.68367,3.33326,-2.96715,0.0370285,-0.167757,-1.90059,0.24652,-1.68367,3.33326,-2.96715,0.0370285,-0.167757,-1.90059,0.24652,-1.68367,3.33326,-2.96715,0.0370285,-0.167757,-1.90059,0.24652,-1.68367,3.33326,-2.96715,0.0370285,-0.167757,-1.90059,0.24652,-1.68367,3.33326,-2.96715,0.0370285,-0.167757,-1.90059,0.24652,-2.40682,3.3188,-3.07611,0.0502628,-0.181524,2.02841,0.0593527,-0.942744,3.36963,-2.82005,0.0422765,-0.177637,2.02984,0.0593527,-1.77822,3.00872,-2.29187,0.00387085,-0.199018,-2.68357,0.0593527,-1.57074,3.67993,-3.60409,0.0469596,-0.111876,-2.69047,0.0593527,-1.74215,4.01142,-2.6242,2.04987,-1.18561,2.66674,0.0593527,-1.60692,2.67725,-3.27174,2.0465,-1.18159,2.67053,0.0593527,
1.8281,-1.70558,2.98187,-3.00082,0.061181,-0.167115,-2.07486,0.24652,-1.70558,2.98187,-3.00082,0.061181,-0.167115,-2.07486,0.24652,-1.70558,2.98187,-3.00082,0.061181,-0.167115,-2.07486,0.24652,-1.70558,2.98187,-3.00082,0.061181,-0.167115,-2.07486,0.24652,-1.70558,2.98187,-3.00082,0.061181,-0.167115,-2.07486,0.24652,-2.40027,2.93958,-3.10282,0.0558144,-0.137099,1.8172,0.0593527,-0.99651,3.02922,-2.8513,0.011952,-0.203777,1.82541,0.0593527,-1.80758,2.92215,-2.34585,0.040659,-0.192353,-2.78628,0.0593527,-1.58044,3.16384,-3.68811,0.0482451,-0.168766,-2.89353,0.0593527,-1.76902,3.69688,-2.76414,1.90551,-0.984878,2.81789,0.0593527,-1.63564,2.24143,-3.13549,1.93192,-1.01966,2.79834,0.0593527,
1.8382,-1.73501,2.99324,-3.14255,-0.0516993,-0.116824,-2.05127,0.24652,-1.73501,2.99324,-3.14255,-0.0516993,-0.116824,-2.05127,0.24652,-1.73501,2.99324,-3.14255,-0.0516993,-0.116824,-2.05127,0.24652,-1.73501,2.99324,-3.14255,-0.0516993,-0.116824,-2.05127,0.24652,-1.73501,2.99324,-3.14255,-0.0516993,-0.116824,-2.05127,0.24652,-2.38794,2.81408,-3.14278,0.0794443,-0.0644481,1.67704,0.0593527,-1.05923,2.9594,-2.89903,0.0767142,-0.291429,1.68186,0.0593527,-1.82896,2.95781,-2.49513,0.0645114,-0.243578,-2.89455,0.0593527,-1.59722,2.99576,-3.76471,0.0906562,-0.144871,-3.05979,0.0593527,-1.80645,3.61019,-2.85976,1.88686,-0.860521,2.86405,0.0593527,-1.66765,2.16283,-2.99644,1.88665,-0.828143,2.8744,0.0593527,
