time,0_rod(payload_bars compound_37m).X,0_rod(payload_bars compound_37m).Y,0_rod(payload_bars compound_37m).Z,0_rod(payload_bars compound_37m).Euler1,0_rod(payload_bars compound_37m).Euler2,0_rod(payload_bars compound_37m).Euler3,0_rod(payload_bars compound_37m).mass,1_rod(payload_bars compound_37m).X,1_rod(payload_bars compound_37m).Y,1_rod(payload_bars compound_37m).Z,1_rod(payload_bars compound_37m).Euler1,1_rod(payload_bars compound_37m).Euler2,1_rod(payload_bars compound_37m).Euler3,1_rod(payload_bars compound_37m).mass,2_rod(payload_bars compound_37m).X,2_rod(payload_bars compound_37m).Y,2_rod(payload_bars compound_37m).Z,2_rod(payload_bars compound_37m).Euler1,2_rod(payload_bars compound_37m).Euler2,2_rod(payload_bars compound_37m).Euler3,2_rod(payload_bars compound_37m).mass,3_rod(payload_bars compound_37m).X,3_rod(payload_bars compound_37m).Y,3_rod(payload_bars compound_37m).Z,3_rod(payload_bars compound_37m).Euler1,3_rod(payload_bars compound_37m).Euler2,3_rod(payload_bars compound_37m).Euler3,3_rod(payload_bars compound_37m).mass,4_rod(sense_bar compound_37m).X,4_rod(sense_bar compound_37m).Y,4_rod(sense_bar compound_37m).Z,4_rod(sense_bar compound_37m).Euler1,4_rod(sense_bar compound_37m).Euler2,4_rod(sense_bar compound_37m).Euler3,4_rod(sense_bar compound_37m).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.6362,-1.2875,8.92571,-2.22851,0.106956,0.115012,1.32593,0.24652,-1.2875,8.92571,-2.22851,0.106956,0.115012,1.32593,0.24652,-1.2875,8.92571,-2.22851,0.106956,0.115012,1.32593,0.24652,-1.2875,8.92571,-2.22851,0.106956,0.115012,1.32593,0.24652,-1.2875,8.92571,-2.22851,0.106956,0.115012,1.32593,0.24652,-2.01039,8.83698,-2.1599,0.141154,0.100722,-1.02184,0.0593527,-0.542435,8.99796,-2.3361,0.126864,0.109279,-1.02334,0.0593527,-1.39397,9.29415,-2.87902,0.116549,0.100584,0.538465,0.0593527,-1.15843,8.54092,-1.61708,0.102958,0.0778906,0.537215,0.0593527,-1.24004,8.27895,-2.62888,-1.89398,1.29357,-0.447334,0.0593527,-1.31254,9.55617,-1.86717,-1.84597,1.26175,-0.400945,0.0593527,
1.6463,-1.3078,8.70108,-2.2637,0.0831206,0.119658,1.14992,0.24652,-1.3078,8.70108,-2.2637,0.0831206,0.119658,1.14992,0.24652,-1.3078,8.70108,-2.2637,0.0831206,0.119658,1.14992,0.24652,-1.3078,8.70108,-2.2637,0.0831206,0.119658,1.14992,0.24652,-1.3078,8.70108,-2.2637,0.0831206,0.119658,1.14992,0.24652,-2.03169,8.62751,-2.18916,0.0681112,0.131572,-1.20398,0.0593527,-0.561314,8.75254,-2.37331,0.12981,0.107825,-1.19662,0.0593527,-1.40519,8.95111,-2.96961,0.106671,0.137129,0.363924,0.0593527,-1.18658,8.42856,-1.59314,0.104695,0.132002,0.363383,0.0593527,-1.2581,7.99459,-2.54498,-1.7476,1.12239,-0.289076,0.0593527,-1.33428,9.38499,-2.01784,-1.74588,1.11712,-0.286779,0.0593527,
1.6564,-1.32787,8.46651,-2.29924,0.0587579,0.119542,0.973724,0.24652,-1.32787,8.46651,-2.29924,0.0587579,0.119542,0.973724,0.24652,-1.32787,8.46651,-2.29924,0.0587579,0.119542,0.973724,0.24652,-1.32787,8.46651,-2.29924,0.0587579,0.119542,0.973724,0.24652,-1.32787,8.46651,-2.29924,0.0587579,0.119542,0.973724,0.24652,-2.05288,8.40823,-2.22127,0.0586585,0.126633,-1.37867,0.0593527,-0.579995,8.49627,-2.40753,0.071733,0.123955,-1.37704,0.0593527,-1.41655,8.58986,-3.03891,0.0733716,0.112774,0.186202,0.0593527,-1.21551,8.31453,-1.59013,0.0774111,0.134051,0.186556,0.0593527,-1.27806,7.72168,-2.45257,-1.69428,0.966244,-0.221627,0.0593527,-1.35442,9.18262,-2.17605,-1.70874,0.998703,-0.233135,0.0593527,
1.6665,-1.34806,8.22156,-2.33495,0.0344937,0.116708,0.796914,0.24652,-1.34806,8.22156,-2.33495,0.0344937,0.116708,0.796914,0.24652,-1.34806,8.22156,-2.33495,0.0344937,0.116708,0.796914,0.24652,-1.34806,8.22156,-2.33495,0.0344937,0.116708,0.796914,0.24652,-1.34806,8.22156,-2.33495,0.0344937,0.116708,0.796914,0.24652,-2.07402,8.17919,-2.25656,0.08258,0.122332,-1.54906,0.0593527,-0.598947,8.23012,-2.43812,0.0130767,0.123552,-1.55759,0.0593527,-1.42767,8.21472,-3.08587,0.0498697,0.0809891,0.00990898,0.0593527,-1.24415,8.19488,-1.60891,0.0498817,0.0818557,0.00980967,0.0593527,-1.29965,7.46131,-2.35601,-1.66091,0.792686,-0.174471,0.0593527,-1.37276,8.94832,-2.33874,-1.66114,0.789505,-0.173932,0.0593527,
1.6766,-1.36806,7.96628,-2.37096,0.0108291,0.110154,0.620611,0.24652,-1.36806,7.96628,-2.37096,0.0108291,0.110154,0.620611,0.24652,-1.36806,7.96628,-2.37096,0.0108291,0.110154,0.620611,0.24652,-1.36806,7.96628,-2.37096,0.0108291,0.110154,0.620611,0.24652,-1.36806,7.96628,-2.37096,0.0108291,0.110154,0.620611,0.24652,-2.09518,7.94013,-2.29508,0.0263843,0.118248,-1.72919,0.0593527,-0.617759,7.95498,-2.46506,0.0191817,0.117019,-1.73003,0.0593527,-1.43963,7.8292,-3.11008,0.0276982,0.104613,-0.166089,0.0593527,-1.27262,8.06586,-1.6502,0.0318538,0.0799184,-0.165823,0.0593527,-1.32302,7.21379,-2.25886,-1.64003,0.604319,-0.139223,0.0593527,-1.38953,8.68126,-2.50141,-1.63538,0.572264,-0.13611,0.0593527,
1.6867,-1.38817,7.70053,-2.40709,-0.0111647,0.0981436,0.445341,0.24652,-1.38817,7.70053,-2.40709,-0.0111647,0.0981436,0.445341,0.24652,-1.38817,7.70053,-2.40709,-0.0111647,0.0981436,0.445341,0.24652,-1.38817,7.70053,-2.40709,-0.0111647,0.0981436,0.445341,0.24652,-1.38817,7.70053,-2.40709,-0.0111647,0.0981436,0.445341,0.24652,-2.11614,7.69033,-2.33659,-0.0351507,0.0959472,-1.90925,0.0593527,-0.636958,7.67123,-2.48903,0.0316425,0.11908,-1.90209,0.0593527,-1.45214,7.43714,-3.11198,-0.00440332,0.125526,-0.343158,0.0593527,-1.3,7.92396,-1.71356,-0.00235977,0.119833,-0.343113,0.0593527,-1.34795,6.97896,-2.16538,-1.63149,0.436296,-0.11325,0.0593527,-1.40466,8.38215,-2.66011,-1.63341,0.445959,-0.113446,0.0593527,
1.6968,-1.40822,7.42456,-2.44342,-0.030689,0.0819151,0.270146,0.24652,-1.40822,7.42456,-2.44342,-0.030689,0.0819151,0.270146,0.24652,-1.40822,7.42456,-2.44342,-0.030689,0.0819151,0.270146,0.24652,-1.40822,7.42456,-2.44342,-0.030689,0.0819151,0.270146,0.24652,-1.40822,7.42456,-2.44342,-0.030689,0.0819151,0.270146,0.24652,-2.137,7.42889,-2.38055,-0.0173864,0.097278,-2.08087,0.0593527,-0.656284,7.37895,-2.5101,-0.0151472,0.0983951,-2.08065,0.0593527,-1.46554,7.04273,-3.09234,-0.0155056,0.0868962,-0.517669,0.0593527,-1.32663,7.76489,-1.79841,-0.0254266,0.104211,-0.518817,0.0593527,-1.37436,6.75592,-2.07937,-1.62895,0.276027,-0.0904962,0.0593527,-1.41839,8.05181,-2.81103,-1.63222,0.303483,-0.0907701,0.0593527,
1.7069,-1.42819,7.13823,-2.47974,-0.0479064,0.0636525,0.0950264,0.24652,-1.42819,7.13823,-2.47974,-0.0479064,0.0636525,0.0950264,0.24652,-1.42819,7.13823,-2.47974,-0.0479064,0.0636525,0.0950264,0.24652,-1.42819,7.13823,-2.47974,-0.0479064,0.0636525,0.0950264,0.24652,-1.42819,7.13823,-2.47974,-0.0479064,0.0636525,0.0950264,0.24652,-2.15754,7.15552,-2.42718,-0.0152935,0.0986364,-2.25384,0.0593527,-0.675856,7.07899,-2.5283,-0.0673959,0.0562114,-2.25787,0.0593527,-1.4802,6.64956,-3.05314,-0.0135931,0.0467956,-0.691465,0.0593527,-1.35233,7.58516,-1.90255,-0.0149617,0.0484472,-0.691538,0.0593527,-1.40199,6.54287,-2.0047,-1.6284,0.0920381,-0.0682408,0.0593527,-1.431,7.69189,-2.95113,-1.62788,0.0757985,-0.0676372,0.0593527,
1.717,-1.44819,6.84135,-2.51598,-0.0622775,0.0427842,-0.0789529,0.24652,-1.44819,6.84135,-2.51598,-0.0622775,0.0427842,-0.0789529,0.24652,-1.44819,6.84135,-2.51598,-0.0622775,0.0427842,-0.0789529,0.24652,-1.44819,6.84135,-2.51598,-0.0622775,0.0427842,-0.0789529,0.24652,-1.44819,6.84135,-2.51598,-0.0622775,0.0427842,-0.0789529,0.24652,-2.17805,6.87011,-2.4765,-0.0682643,0.0444623,-2.431,0.0593527,-0.695602,6.77237,-2.54438,-0.0660893,0.0468662,-2.43089,0.0593527,-1.49623,6.2607,-2.99635,-0.0454434,0.0490005,-0.86679,0.0593527,-1.37645,7.38157,-2.0245,-0.0272719,0.0335794,-0.866237,0.0593527,-1.43056,6.33766,-1.94435,-1.63209,-0.0919433,-0.0460043,0.0593527,-1.44256,7.3046,-3.07643,-1.63172,-0.115255,-0.0453818,0.0593527,
1.7271,-1.46808,6.53413,-2.55216,-0.0718786,0.0187609,-0.252143,0.24652,-1.46808,6.53413,-2.55216,-0.0718786,0.0187609,-0.252143,0.24652,-1.46808,6.53413,-2.55216,-0.0718786,0.0187609,-0.252143,0.24652,-1.46808,6.53413,-2.55216,-0.0718786,0.0187609,-0.252143,0.24652,-1.46808,6.53413,-2.55216,-0.0718786,0.0187609,-0.252143,0.24652,-2.19818,6.57188,-2.52745,-0.0861898,0.00622869,-2.60471,0.0593527,-0.715654,6.4587,-2.55888,-0.0543315,0.0596639,-2.60367,0.0593527,-1.5141,5.87885,-2.92471,-0.0834412,0.0434814,-1.04191,0.0593527,-1.39906,7.15148,-2.16129,-0.0775908,0.0400606,-1.0418,0.0593527,-1.4601,6.13746,-1.90151,-1.64134,-0.252331,-0.0218316,0.0593527,-1.45339,6.893,-3.18448,-1.64231,-0.231901,-0.0210891,0.0593527,
1.7372,-1.48812,6.21658,-2.58821,-0.07688,-0.00713184,-0.425724,0.24652,-1.48812,6.21658,-2.58821,-0.07688,-0.00713184,-0.425724,0.24652,-1.48812,6.21658,-2.58821,-0.07688,-0.00713184,-0.425724,0.24652,-1.48812,6.21658,-2.58821,-0.07688,-0.00713184,-0.425724,0.24652,-1.48812,6.21658,-2.58821,-0.07688,-0.00713184,-0.425724,0.24652,-2.21817,6.26083,-2.57944,-0.0705665,0.0288103,-2.77762,0.0593527,-0.736088,6.13825,-2.57222,-0.0728718,0.0225105,-2.77768,0.0593527,-1.53315,5.50673,-2.84178,-0.0692036,0.00673642,-1.21465,0.0593527,-1.41981,6.89213,-2.30978,-0.0863292,0.0131023,-1.21503,0.0593527,-1.48997,5.93908,-1.87847,-1.65515,-0.4194,0.00527216,0.0593527,-1.46368,6.46002,-3.27294,-1.65585,-0.40255,0.00630583,0.0593527,
1.7473,-1.5079,5.88875,-2.6241,-0.0785027,-0.0330103,-0.599322,0.24652,-1.5079,5.88875,-2.6241,-0.0785027,-0.0330103,-0.599322,0.24652,-1.5079,5.88875,-2.6241,-0.0785027,-0.0330103,-0.599322,0.24652,-1.5079,5.88875,-2.6241,-0.0785027,-0.0330103,-0.599322,0.24652,-1.5079,5.88875,-2.6241,-0.0785027,-0.0330103,-0.599322,0.24652,-2.2378,5.93648,-2.63228,-0.0778658,0.00502066,-2.95078,0.0593527,-0.756673,5.81147,-2.58472,-0.0878706,-0.0465697,-2.95058,0.0593527,-1.55428,5.1458,-2.75103,-0.0422227,-0.0238269,-1.38867,0.0593527,-1.43948,6.60218,-2.46618,-0.0455452,-0.023215,-1.38858,0.0593527,-1.52007,5.73875,-1.87698,-1.67692,-0.607279,0.0388824,0.0593527,-1.47407,6.00911,-3.34039,-1.67872,-0.631501,0.0404027,0.0593527,
1.7574,-1.5279,5.55054,-2.65953,-0.076198,-0.0591037,-0.772296,0.24652,-1.5279,5.55054,-2.65953,-0.076198,-0.0591037,-0.772296,0.24652,-1.5279,5.55054,-2.65953,-0.076198,-0.0591037,-0.772296,0.24652,-1.5279,5.55054,-2.65953,-0.076198,-0.0591037,-0.772296,0.24652,-1.5279,5.55054,-2.65953,-0.076198,-0.0591037,-0.772296,0.24652,-2.25728,5.5987,-2.68589,-0.0822164,-0.0747559,-3.12392,0.0593527,-0.777572,5.47872,-2.59779,-0.0819615,-0.0652092,-3.12394,0.0593527,-1.57684,4.79697,-2.6561,-0.0664457,-0.0436279,-1.56158,0.0593527,-1.45694,6.28029,-2.62732,-0.0439156,-0.0438167,-1.56278,0.0593527,-1.54986,5.53285,-1.89799,-1.70993,-0.780453,0.0828857,0.0593527,-1.48442,5.54452,-3.3854,-1.71231,-0.791528,0.0852893,0.0593527,
1.7675,-1.54767,5.20212,-2.69477,-0.0681611,-0.0847799,-0.945801,0.24652,-1.54767,5.20212,-2.69477,-0.0681611,-0.0847799,-0.945801,0.24652,-1.54767,5.20212,-2.69477,-0.0681611,-0.0847799,-0.945801,0.24652,-1.54767,5.20212,-2.69477,-0.0681611,-0.0847799,-0.945801,0.24652,-1.54767,5.20212,-2.69477,-0.0681611,-0.0847799,-0.945801,0.24652,-2.27647,5.24759,-2.73874,-0.0733286,-0.0901942,2.98546,0.0593527,-0.798654,5.1394,-2.61151,-0.0799276,-0.0482385,2.98592,0.0593527,-1.60155,4.46089,-2.56094,-0.0919483,-0.0729389,-1.73335,0.0593527,-1.47298,5.92611,-2.78897,-0.0841582,-0.0716648,-1.73404,0.0593527,-1.57955,5.31714,-1.94208,-1.76033,-0.935515,0.144532,0.0593527,-1.49526,5.07,-3.40791,-1.75506,-0.910073,0.140818,0.0593527,
1.7776,-1.56769,4.84355,-2.72966,-0.0551725,-0.108807,-1.12063,0.24652,-1.56769,4.84355,-2.72966,-0.0551725,-0.108807,-1.12063,0.24652,-1.56769,4.84355,-2.72966,-0.0551725,-0.108807,-1.12063,0.24652,-1.56769,4.84355,-2.72966,-0.0551725,-0.108807,-1.12063,0.24652,-1.56769,4.84355,-2.72966,-0.0551725,-0.108807,-1.12063,0.24652,-2.29544,4.88351,-2.79068,-0.0762316,-0.068692,2.81271,0.0593527,-0.82016,4.79341,-2.62655,-0.0731208,-0.0775673,2.81248,0.0593527,-1.62721,4.13697,-2.46991,-0.059171,-0.0935784,-1.90898,0.0593527,-1.48711,5.53985,-2.94709,-0.0750748,-0.0991338,-1.90762,0.0593527,-1.60831,5.08773,-2.00892,-1.85436,-1.10576,0.248255,0.0593527,-1.5067,4.58926,-3.40816,-1.85365,-1.10146,0.248372,0.0593527,
1.7877,-1.58742,4.47484,-2.76422,-0.0392343,-0.130516,-1.29581,0.24652,-1.58742,4.47484,-2.76422,-0.0392343,-0.130516,-1.29581,0.24652,-1.58742,4.47484,-2.76422,-0.0392343,-0.130516,-1.29581,0.24652,-1.58742,4.47484,-2.76422,-0.0392343,-0.130516,-1.29581,0.24652,-1.58742,4.47484,-2.76422,-0.0392343,-0.130516,-1.29581,0.24652,-2.31423,4.5062,-2.84121,-0.0554892,-0.115034,2.63783,0.0593527,-0.84168,4.44083,-2.64339,-0.0414148,-0.140375,2.63603,0.0593527,-1.65469,3.82442,-2.38656,-0.0180534,-0.100657,-2.08658,0.0593527,-1.50046,5.12258,-3.09804,-0.0220219,-0.102891,-2.08623,0.0593527,-1.63611,4.84068,-2.0974,-2.07241,-1.2763,0.475087,0.0593527,-1.51943,4.10614,-3.38721,-2.11982,-1.29954,0.52111,0.0593527,
1.7978,-1.60741,4.09612,-2.79823,-0.019982,-0.149697,-1.47113,0.24652,-1.60741,4.09612,-2.79823,-0.019982,-0.149697,-1.47113,0.24652,-1.60741,4.09612,-2.79823,-0.019982,-0.149697,-1.47113,0.24652,-1.60741,4.09612,-2.79823,-0.019982,-0.149697,-1.47113,0.24652,-1.60741,4.09612,-2.79823,-0.019982,-0.149697,-1.47113,0.24652,-2.33281,4.11576,-2.88984,-0.0115962,-0.169136,2.45849,0.0593527,-0.863441,4.08116,-2.66318,-0.0168706,-0.162594,2.45936,0.0593527,-1.68316,3.52138,-2.31424,-0.0214576,-0.130832,-2.2599,0.0593527,-1.5121,4.67557,-3.23845,-0.00513395,-0.117452,-2.2621,0.0593527,-1.66256,4.57245,-2.20598,-2.60271,-1.39096,1.01555,0.0593527,-1.53316,3.62461,-3.34688,-2.59904,-1.38973,1.01263,0.0593527,
1.8079,-1.62721,3.70737,-2.83197,0.00373759,-0.165003,-1.64787,0.24652,-1.62721,3.70737,-2.83197,0.00373759,-0.165003,-1.64787,0.24652,-1.62721,3.70737,-2.83197,0.00373759,-0.165003,-1.64787,0.24652,-1.62721,3.70737,-2.83197,0.00373759,-0.165003,-1.64787,0.24652,-1.62721,3.70737,-2.83197,0.00373759,-0.165003,-1.64787,0.24652,-2.35134,3.71316,-2.93572,-0.010278,-0.160908,2.28536,0.0593527,-0.885224,3.71375,-2.68589,-0.0228412,-0.150101,2.28731,0.0593527,-1.71297,3.22587,-2.25663,-0.0218844,-0.170538,-2.43291,0.0593527,-1.52289,4.20117,-3.36474,-0.0157277,-0.163451,-2.43408,0.0593527,-1.68788,4.27957,-2.33224,2.74823,-1.38851,1.95875,0.0593527,-1.54831,3.14756,-3.28928,2.88533,-1.39605,1.82437,0.0593527,
1.818,-1.6472,3.30873,-2.86534,0.0302214,-0.175469,-1.82583,0.24652,-1.6472,3.30873,-2.86534,0.0302214,-0.175469,-1.82583,0.24652,-1.6472,3.30873,-2.86534,0.0302214,-0.175469,-1.82583,0.24652,-1.6472,3.30873,-2.86534,0.0302214,-0.175469,-1.82583,0.24652,-1.6472,3.30873,-2.86534,0.0302214,-0.175469,-1.82583,0.24652,-2.36968,3.29874,-2.97891,-0.01233,-0.158339,2.1129,0.0593527,-0.907275,3.33812,-2.71186,-0.00849713,-0.160562,2.11229,0.0593527,-1.74309,2.93464,-2.21637,0.0164517,-0.167636,-2.6121,0.0593527,-1.53273,3.70227,-3.47413,0.0085388,-0.180932,-2.61083,0.0593527,-1.71146,3.9592,-2.47352,2.19377,-1.25677,2.52217,0.0593527,-1.56497,2.6777,-3.21714,2.18141,-1.25008,2.53459,0.0593527,
1.8281,-1.66892,2.98663,-2.9001,0.0508849,-0.17328,-2.01343,0.24652,-1.66892,2.98663,-2.9001,0.0508849,-0.17328,-2.01343,0.24652,-1.66892,2.98663,-2.9001,0.0508849,-0.17328,-2.01343,0.24652,-1.66892,2.98663,-2.9001,0.0508849,-0.17328,-2.01343,0.24652,-1.66892,2.98663,-2.9001,0.0508849,-0.17328,-2.01343,0.24652,-2.35426,2.91853,-3.00298,0.0873616,-0.145243,1.89187,0.0593527,-0.968426,2.99886,-2.73779,0.0204638,-0.227571,1.90195,0.0593527,-1.77048,2.87084,-2.25143,0.0198012,-0.22845,-2.68145,0.0593527,-1.543,3.20365,-3.56139,0.0479078,-0.161515,-2.82582,0.0593527,-1.74083,3.66583,-2.58981,1.95146,-1.03442,2.76972,0.0593527,-1.59653,2.23923,-3.0705,2.00116,-1.08652,2.7279,0.0593527,
1.8382,-1.70143,3.00062,-3.01368,-0.0562341,-0.137563,-2.00785,0.24652,-1.70143,3.00062,-3.01368,-0.0562341,-0.137563,-2.00785,0.24652,-1.70143,3.00062,-3.01368,-0.0562341,-0.137563,-2.00785,0.24652,-1.70143,3.00062,-3.01368,-0.0562341,-0.137563,-2.00785,0.24652,-1.70143,3.00062,-3.01368,-0.0562341,-0.137563,-2.00785,0.24652,-2.34454,2.75944,-3.03387,0.0818551,-0.0747375,1.74614,0.0593527,-1.02034,2.89723,-2.78358,0.0548743,-0.297396,1.7573,0.0593527,-1.80061,2.90893,-2.36566,0.0736472,-0.184845,-2.76815,0.0593527,-1.55311,3.01218,-3.63444,0.0816412,-0.203624,-3.02046,0.0593527,-1.77639,3.58848,-2.6915,1.93469,-0.941854,2.81674,0.0593527,-1.62713,2.155,-2.91818,1.88565,-0.797873,2.86612,0.0593527,
1.8483,-1.72318,3.06521,-3.1202,0.0538441,-0.238963,-1.92193,0.24652,-1.72318,3.06521,-3.1202,0.0538441,-0.238963,-1.92193,0.24652,-1.72318,3.06521,-3.1202,0.0538441,-0.238963,-1.92193,0.24652,-1.72318,3.06521,-3.1202,0.0538441,-0.238963,-1.92193,0.24652,-1.72318,3.06521,-3.1202,0.0538441,-0.238963,-1.92193,0.24652,-2.37003,2.94422,-3.20912,0.0856672,-0.139658,1.79832,0.0593527,-1.03775,3.12568,-2.97214,0.137915,-0.219103,1.79614,0.0593527,-1.81426,2.94057,-2.48591,0.0783625,-0.263476,-2.85049,0.0593527,-1.58684,3.20125,-3.75892,0.114924,-0.212534,-2.91691,0.0593527,-1.81042,3.70757,-2.90867,2.05191,-1.08673,2.74855,0.0593527,-1.58715,2.342,-3.21227,1.99471,-0.981132,2.81127,0.0593527,
1.8584,-1.73873,3.15709,-3.26078,0.189022,-0.33379,-1.91315,0.24652,-1.73873,3.15709,-3.26078,0.189022,-0.33379,-1.91315,0.24652,-1.73873,3.15709,-3.26078,0.189022,-0.33379,-1.91315,0.24652,-1.73873,3.15709,-3.26078,0.189022,-0.33379,-1.91315,0.24652,-1.73873,3.15709,-3.26078,0.189022,-0.33379,-1.91315,0.24652,-2.39713,3.14041,-3.39688,0.136501,-0.223522,1.89315,0.0593527,-1.0334,3.36624,-3.15913,0.170312,-0.145197,1.8821,0.0593527,-1.82095,2.99586,-2.60062,0.166822,-0.134363,-2.84924,0.0593527,-1.63155,3.43329,-3.89837,0.184498,-0.0552675,-2.78884,0.0593527,-1.86539,3.90708,-3.11271,1.94152,-0.813131,2.8754,0.0593527,-1.57515,2.57366,-3.52667,2.17146,-1.17387,2.66575,0.0593527,
1.8685,-1.74993,3.31283,-3.45681,0.230565,-0.29899,-1.86379,0.24652,-1.74993,3.31283,-3.45681,0.230565,-0.29899,-1.86379,0.24652,-1.74993,3.31283,-3.45681,0.230565,-0.29899,-1.86379,0.24652,-1.74993,3.31283,-3.45681,0.230565,-0.29899,-1.86379,0.24652,-1.74993,3.31283,-3.45681,0.230565,-0.29899,-1.86379,0.24652,-2.4389,3.22936,-3.56691,0.251304,-0.230846,1.95543,0.0593527,-1.05123,3.51593,-3.3052,0.196095,-0.185185,1.96201,0.0593527,-1.82156,3.07316,-2.77854,0.225393,-0.106728,-2.7605,0.0593527,-1.65395,3.64293,-4.07285,0.107202,-0.341356,-2.70847,0.0593527,-1.93012,4.02627,-3.17677,2.15711,-1.08899,2.71826,0.0593527,-1.56445,2.7256,-3.71204,2.04558,-0.945432,2.8087,0.0593527,
1.8786,-1.76869,3.48894,-3.64012,0.244296,-0.171091,-1.87245,0.24652,-1.76869,3.48894,-3.64012,0.244296,-0.171091,-1.87245,0.24652,-1.76869,3.48894,-3.64012,0.244296,-0.171091,-1.87245,0.24652,-1.76869,3.48894,-3.64012,0.244296,-0.171091,-1.87245,0.24652,-1.76869,3.48894,-3.64012,0.244296,-0.171091,-1.87245,0.24652,-2.44713,3.2985,-3.75824,0.177573,-0.165686,2.05974,0.0593527,-1.07505,3.63951,-3.4377,0.242653,-0.238986,2.04538,0.0593527,-1.81637,3.12926,-2.977,0.253173,-0.170903,-2.66113,0.0593527,-1.70238,3.83065,-4.2374,0.307823,-0.0558381,-2.68147,0.0593527,-1.97747,4.08379,-3.26148,2.37225,-1.17298,2.54536,0.0593527,-1.5471,2.842,-3.91124,2.70979,-1.28979,2.22757,0.0593527,
1.8887,-1.79921,3.61538,-3.79549,0.258571,-0.103409,-1.86643,0.24652,-1.79921,3.61538,-3.79549,0.258571,-0.103409,-1.86643,0.24652,-1.79921,3.61538,-3.79549,0.258571,-0.103409,-1.86643,0.24652,-1.79921,3.61538,-3.79549,0.258571,-0.103409,-1.86643,0.24652,-1.79921,3.61538,-3.79549,0.258571,-0.103409,-1.86643,0.24652,-2.42923,3.39605,-3.95915,0.354378,-0.277298,2.11582,0.0593527,-1.0996,3.77945,-3.60227,0.24086,-0.218378,2.13886,0.0593527,-1.80442,3.19208,-3.19217,0.240245,-0.281829,-2.56959,0.0593527,-1.74547,3.99703,-4.36224,0.228097,-0.290946,-2.58733,0.0593527,-2.01514,4.15441,-3.40978,2.42443,-1.13656,2.52777,0.0593527,-1.52804,3.01985,-4.14429,2.35925,-1.09822,2.58204,0.0593527,
1.8988,-1.81784,3.70271,-3.96118,0.316267,-0.145831,-1.8044,0.24652,-1.81784,3.70271,-3.96118,0.316267,-0.145831,-1.8044,0.24652,-1.81784,3.70271,-3.96118,0.316267,-0.145831,-1.8044,0.24652,-1.81784,3.70271,-3.96118,0.316267,-0.145831,-1.8044,0.24652,-1.81784,3.70271,-3.96118,0.316267,-0.145831,-1.8044,0.24652,-2.42338,3.5128,-4.1308,0.255822,-0.229522,2.22629,0.0593527,-1.15705,3.92535,-3.77345,0.337212,-0.261383,2.20499,0.0593527,-1.79193,3.27933,-3.41109,0.329098,-0.216925,-2.51391,0.0593527,-1.78379,4.15122,-4.47782,0.412957,-0.0960389,-2.52857,0.0593527,-2.05023,4.22594,-3.56064,-2.86723,-1.31258,1.60851,0.0593527,-1.52129,3.22026,-4.36002,-2.79,-1.30805,1.53915,0.0593527,
1.9089,-1.82269,3.79404,-4.13937,0.351531,-0.245179,-1.7195,0.24652,-1.82269,3.79404,-4.13937,0.351531,-0.245179,-1.7195,0.24652,-1.82269,3.79404,-4.13937,0.351531,-0.245179,-1.7195,0.24652,-1.82269,3.79404,-4.13937,0.351531,-0.245179,-1.7195,0.24652,-1.82269,3.79404,-4.13937,0.351531,-0.245179,-1.7195,0.24652,-2.43457,3.59917,-4.30478,0.388844,-0.301139,2.28114,0.0593527,-1.19464,4.0557,-3.9321,0.325665,-0.254073,2.29827,0.0593527,-1.79125,3.35703,-3.62202,0.308926,-0.296861,-2.41445,0.0593527,-1.83898,4.30464,-4.6167,0.245757,-0.363324,-2.39773,0.0593527,-2.09874,4.2805,-3.68026,2.88612,-1.24172,2.15324,0.0593527,-1.53255,3.37567,-4.55001,2.75095,-1.20733,2.28025,0.0593527,
