time,0_rod(payload_bars compound_2kFFvD).X,0_rod(payload_bars compound_2kFFvD).Y,0_rod(payload_bars compound_2kFFvD).Z,0_rod(payload_bars compound_2kFFvD).Euler1,0_rod(payload_bars compound_2kFFvD).Euler2,0_rod(payload_bars compound_2kFFvD).Euler3,0_rod(payload_bars compound_2kFFvD).mass,1_rod(payload_bars compound_2kFFvD).X,1_rod(payload_bars compound_2kFFvD).Y,1_rod(payload_bars compound_2kFFvD).Z,1_rod(payload_bars compound_2kFFvD).Euler1,1_rod(payload_bars compound_2kFFvD).Euler2,1_rod(payload_bars compound_2kFFvD).Euler3,1_rod(payload_bars compound_2kFFvD).mass,2_rod(payload_bars compound_2kFFvD).X,2_rod(payload_bars compound_2kFFvD).Y,2_rod(payload_bars compound_2kFFvD).Z,2_rod(payload_bars compound_2kFFvD).Euler1,2_rod(payload_bars compound_2kFFvD).Euler2,2_rod(payload_bars compound_2kFFvD).Euler3,2_rod(payload_bars compound_2kFFvD).mass,3_rod(payload_bars compound_2kFFvD).X,3_rod(payload_bars compound_2kFFvD).Y,3_rod(payload_bars compound_2kFFvD).Z,3_rod(payload_bars compound_2kFFvD).Euler1,3_rod(payload_bars compound_2kFFvD).Euler2,3_rod(payload_bars compound_2kFFvD).Euler3,3_rod(payload_bars compound_2kFFvD).mass,4_rod(payload_bars compound_2kFFvD).X,4_rod(payload_bars compound_2kFFvD).Y,4_rod(payload_bars compound_2kFFvD).Z,4_rod(payload_bars compound_2kFFvD).Euler1,4_rod(payload_bars compound_2kFFvD).Euler2,4_rod(payload_bars compound_2kFFvD).Euler3,4_rod(payload_bars compound_2kFFvD).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
12.4735,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3073,5.87083,65.8261,-0.337819,-1.06746,0.801549,0.199491,17.8793,5.66815,71.2216,0.931716,-1.24115,-0.35464,0.199491,18.3086,5.75934,69.0292,0.842604,-1.3038,1.42554,0.199491,19.3674,3.86319,69.2491,0.0794306,-1.25662,1.96836,0.199491,19.4898,5.86425,68.7171,1.29922,0.0953875,1.78832,0.199645,16.2102,4.44038,69.065,1.38219,0.0612287,1.87457,0.199491,
12.4836,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3066,5.87082,65.8255,-0.337356,-1.06748,0.801206,0.199491,17.8796,5.66823,71.2211,0.93185,-1.24107,-0.354835,0.199491,18.3088,5.75909,69.0288,0.842301,-1.30382,1.4257,0.199491,19.3674,3.86324,69.249,0.079526,-1.25661,1.96828,0.199491,19.4898,5.86426,68.7169,1.29924,0.09539,1.78833,0.199645,16.2102,4.44026,69.0646,1.38225,0.0613136,1.87463,0.199491,
12.4937,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3066,5.8708,65.8255,-0.337211,-1.06742,0.801087,0.199491,17.8797,5.66821,71.2211,0.931843,-1.2411,-0.354811,0.199491,18.3088,5.75913,69.0287,0.842211,-1.30383,1.42581,0.199491,19.3674,3.86324,69.2489,0.0794225,-1.25658,1.96838,0.199491,19.4898,5.86427,68.7168,1.29924,0.0953947,1.78835,0.199645,16.2102,4.44021,69.0646,1.38222,0.0613291,1.87465,0.199491,
12.5038,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3071,5.8708,65.826,-0.337436,-1.06731,0.801233,0.199491,17.8795,5.66809,71.2216,0.931686,-1.24121,-0.354568,0.199491,18.3087,5.75943,69.0289,0.842339,-1.30382,1.42585,0.199491,19.3675,3.86324,69.249,0.0792234,-1.25655,1.96857,0.199491,19.4899,5.86428,68.7169,1.29922,0.095397,1.78836,0.199645,16.2103,4.44023,69.065,1.38204,0.0612868,1.87461,0.199491,
12.5139,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3082,5.87081,65.8271,-0.337753,-1.06706,0.801409,0.199491,17.879,5.66789,71.2224,0.931386,-1.24135,-0.354131,0.199491,18.3084,5.75996,69.0294,0.842664,-1.3038,1.42581,0.199491,19.3676,3.8632,69.249,0.0789793,-1.25652,1.96879,0.199491,19.4901,5.86431,68.717,1.29918,0.0954039,1.78837,0.199645,16.2105,4.44031,69.0657,1.38178,0.0611913,1.87453,0.199491,
12.524,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3095,5.87084,65.8284,-0.338072,-1.06673,0.80156,0.199491,17.8785,5.66766,71.2234,0.931008,-1.2415,-0.353596,0.199491,18.3081,5.76064,69.03,0.842914,-1.30376,1.42591,0.199491,19.3677,3.8631,69.249,0.0787445,-1.25649,1.96899,0.199491,19.4904,5.86436,68.7171,1.29912,0.0954173,1.78837,0.199645,16.2108,4.44044,69.0665,1.38152,0.0610528,1.87444,0.199491,
12.5341,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3108,5.87088,65.8297,-0.338499,-1.06646,0.801803,0.199491,17.878,5.66744,71.2245,0.930678,-1.24165,-0.353113,0.199491,18.3078,5.76131,69.0306,0.842881,-1.30375,1.42628,0.199491,19.3678,3.86297,69.2491,0.0784416,-1.25646,1.96925,0.199491,19.4907,5.86441,68.7172,1.29906,0.0954308,1.78837,0.199645,16.211,4.44059,69.0673,1.38131,0.0609039,1.87434,0.199491,
12.5442,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3118,5.87092,65.8306,-0.338994,-1.06633,0.802132,0.199491,17.8776,5.66727,71.2254,0.930425,-1.24176,-0.352747,0.199491,18.3076,5.7618,69.0311,0.843243,-1.30373,1.42616,0.199491,19.368,3.86285,69.2492,0.0780703,-1.25643,1.96957,0.199491,19.491,5.86444,68.7174,1.29901,0.0954434,1.78837,0.199645,16.2112,4.44068,69.0679,1.38114,0.0607861,1.87427,0.199491,
12.5543,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3124,5.87096,65.8312,-0.339339,-1.0663,0.802369,0.199491,17.8776,5.66722,71.2259,0.930272,-1.2418,-0.352549,0.199491,18.3076,5.76204,69.0314,0.843924,-1.3037,1.42561,0.199491,19.3681,3.86276,69.2493,0.077786,-1.2564,1.96982,0.199491,19.4913,5.86444,68.7176,1.29898,0.0954553,1.78837,0.199645,16.2114,4.44074,69.0683,1.38104,0.0607231,1.87423,0.199491,
12.5644,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3125,5.87102,65.8311,-0.339409,-1.06634,0.802408,0.199491,17.8777,5.66726,71.226,0.930275,-1.24176,-0.35258,0.199491,18.3077,5.76204,69.0313,0.843861,-1.30371,1.42563,0.199491,19.3682,3.86269,69.2493,0.077792,-1.25639,1.9698,0.199491,19.4914,5.86445,68.7176,1.29896,0.0954671,1.78837,0.199645,16.2114,4.44076,69.0683,1.38106,0.0607241,1.87423,0.199491,
12.5745,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.312,5.87109,65.8304,-0.339255,-1.06649,0.802296,0.199491,17.8781,5.66741,71.2255,0.930437,-1.24166,-0.352836,0.199491,18.3079,5.76183,69.0309,0.843189,-1.30376,1.42611,0.199491,19.3683,3.86263,69.2493,0.0780752,-1.25642,1.96952,0.199491,19.4914,5.86445,68.7175,1.29895,0.0954769,1.78837,0.199645,16.2113,4.44075,69.068,1.38118,0.0607875,1.87428,0.199491,
12.5846,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3111,5.87115,65.8293,-0.338969,-1.06674,0.802111,0.199491,17.8787,5.66764,71.2247,0.930702,-1.24152,-0.353249,0.199491,18.3083,5.76141,69.0303,0.842874,-1.3038,1.42614,0.199491,19.3683,3.86262,69.2492,0.0784898,-1.25646,1.96912,0.199491,19.4914,5.86444,68.7174,1.29895,0.0954816,1.78836,0.199645,16.2112,4.44068,69.0674,1.38137,0.0609043,1.87436,0.199491,
12.5947,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.31,5.8712,65.8281,-0.338598,-1.06703,0.801878,0.199491,17.8793,5.66792,71.2238,0.931026,-1.24138,-0.35374,0.199491,18.3087,5.76087,69.0296,0.84278,-1.30384,1.4259,0.199491,19.3684,3.86264,69.2492,0.0789425,-1.2565,1.9687,0.199491,19.4913,5.86441,68.7172,1.29897,0.0954826,1.78836,0.199645,16.211,4.44058,69.0668,1.38156,0.061056,1.87445,0.199491,
12.6048,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3089,5.87123,65.8268,-0.33817,-1.06727,0.801596,0.199491,17.8799,5.66815,71.2228,0.93133,-1.24125,-0.354193,0.199491,18.3091,5.76036,69.0288,0.842125,-1.3039,1.42623,0.199491,19.3684,3.86271,69.2491,0.0793387,-1.25653,1.96833,0.199491,19.4912,5.86438,68.717,1.299,0.0954806,1.78836,0.199645,16.2108,4.44046,69.0661,1.38171,0.0612123,1.87455,0.199491,
12.6149,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.308,5.87124,65.8259,-0.337717,-1.0674,0.801279,0.199491,17.8804,5.66829,71.222,0.931543,-1.24112,-0.354507,0.199491,18.3094,5.75998,69.0282,0.841496,-1.30394,1.42662,0.199491,19.3683,3.86278,69.249,0.0795202,-1.25653,1.96818,0.199491,19.491,5.86438,68.7168,1.29902,0.0954813,1.78837,0.199645,16.2107,4.44033,69.0656,1.38182,0.0613393,1.87464,0.199491,
12.625,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3075,5.87122,65.8254,-0.337321,-1.0674,0.800984,0.199491,17.8806,5.66834,71.2216,0.931645,-1.24107,-0.354651,0.199491,18.3095,5.75979,69.0278,0.841233,-1.30396,1.42678,0.199491,19.3684,3.86282,69.2489,0.0795705,-1.25651,1.96814,0.199491,19.491,5.86439,68.7166,1.29904,0.0954848,1.78839,0.199645,16.2106,4.44022,69.0653,1.38186,0.0614078,1.87469,0.199491,
12.6351,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3075,5.8712,65.8254,-0.337228,-1.06735,0.800909,0.199491,17.8807,5.66831,71.2216,0.931629,-1.24111,-0.354612,0.199491,18.3096,5.75984,69.0278,0.841174,-1.30397,1.42687,0.199491,19.3684,3.86283,69.2489,0.0794699,-1.25649,1.96824,0.199491,19.4911,5.8644,68.7166,1.29905,0.0954872,1.78841,0.199645,16.2107,4.44017,69.0653,1.38182,0.06142,1.8747,0.199491,
12.6452,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.308,5.8712,65.8259,-0.337425,-1.06725,0.801035,0.199491,17.8805,5.66819,71.222,0.931482,-1.2412,-0.354387,0.199491,18.3095,5.76012,69.028,0.841299,-1.30397,1.4269,0.199491,19.3685,3.86284,69.2489,0.0793049,-1.25646,1.9684,0.199491,19.4912,5.86441,68.7167,1.29903,0.0954897,1.78842,0.199645,16.2108,4.44018,69.0657,1.38165,0.0613854,1.87467,0.199491,
12.6553,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3089,5.87122,65.8268,-0.337661,-1.06702,0.801153,0.199491,17.8801,5.66803,71.2227,0.931219,-1.24132,-0.354007,0.199491,18.3092,5.76058,69.0284,0.841522,-1.30394,1.42693,0.199491,19.3686,3.8628,69.2489,0.0791209,-1.25643,1.96856,0.199491,19.4914,5.86444,68.7167,1.29899,0.0954971,1.78842,0.199645,16.2109,4.44025,69.0662,1.38142,0.061305,1.8746,0.199491,
12.6654,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.31,5.87125,65.8279,-0.337919,-1.06674,0.801267,0.199491,17.8796,5.66784,71.2236,0.9309,-1.24145,-0.353559,0.199491,18.309,5.76117,69.0289,0.841681,-1.30392,1.42706,0.199491,19.3687,3.8627,69.249,0.0789447,-1.25641,1.96871,0.199491,19.4916,5.86448,68.7168,1.29894,0.0955094,1.78842,0.199645,16.2112,4.44037,69.0669,1.38121,0.0611884,1.87452,0.199491,
12.6755,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3111,5.87129,65.8289,-0.3383,-1.06653,0.801489,0.199491,17.8792,5.66766,71.2245,0.930635,-1.24157,-0.353172,0.199491,18.3087,5.76173,69.0294,0.841621,-1.30391,1.42738,0.199491,19.3688,3.86258,69.249,0.0786855,-1.25639,1.96893,0.199491,19.4919,5.86453,68.7169,1.29888,0.0955229,1.78842,0.199645,16.2114,4.4405,69.0675,1.38103,0.0610656,1.87444,0.199491,
12.6856,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3119,5.87134,65.8297,-0.338736,-1.06644,0.801782,0.199491,17.879,5.66754,71.2252,0.930433,-1.24166,-0.352884,0.199491,18.3086,5.76211,69.0298,0.842022,-1.3039,1.42718,0.199491,19.369,3.86246,69.2491,0.07836,-1.25636,1.96921,0.199491,19.4922,5.86455,68.7171,1.29884,0.0955344,1.78842,0.199645,16.2115,4.44058,69.0681,1.38089,0.0609709,1.87438,0.199491,
12.6957,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3124,5.87138,65.8301,-0.33902,-1.06643,0.801975,0.199491,17.879,5.66752,71.2257,0.930312,-1.24168,-0.352737,0.199491,18.3086,5.7623,69.03,0.842607,-1.30387,1.42668,0.199491,19.3691,3.86238,69.2492,0.0781256,-1.25633,1.96941,0.199491,19.4924,5.86455,68.7172,1.29881,0.095547,1.78843,0.199645,16.2117,4.44063,69.0684,1.38082,0.0609221,1.87435,0.199491,
12.7058,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3124,5.87144,65.83,-0.339063,-1.06647,0.801991,0.199491,17.8792,5.66757,71.2256,0.930325,-1.24164,-0.352782,0.199491,18.3087,5.7623,69.0298,0.842441,-1.30389,1.4268,0.199491,19.3692,3.8623,69.2492,0.0781617,-1.25633,1.96936,0.199491,19.4925,5.86456,68.7172,1.29878,0.0955593,1.78843,0.199645,16.2117,4.44065,69.0684,1.38084,0.0609266,1.87436,0.199491,
12.7159,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.312,5.87151,65.8294,-0.33893,-1.06661,0.801892,0.199491,17.8795,5.6677,71.2253,0.930468,-1.24154,-0.35301,0.199491,18.309,5.76212,69.0295,0.841832,-1.30393,1.42724,0.199491,19.3693,3.86224,69.2492,0.078426,-1.25636,1.9691,0.199491,19.4926,5.86456,68.7171,1.29877,0.0955684,1.78842,0.199645,16.2117,4.44064,69.0681,1.38095,0.060983,1.8744,0.199491,
12.726,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3113,5.87157,65.8285,-0.338692,-1.06682,0.801737,0.199491,17.88,5.66791,71.2246,0.930692,-1.24143,-0.35336,0.199491,18.3093,5.76177,69.029,0.841643,-1.30396,1.42718,0.199491,19.3693,3.86223,69.2491,0.0787842,-1.25639,1.96875,0.199491,19.4925,5.86455,68.717,1.29877,0.0955738,1.78841,0.199645,16.2115,4.44059,69.0676,1.3811,0.0610836,1.87447,0.199491,
12.7361,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3104,5.87161,65.8274,-0.338372,-1.06705,0.801532,0.199491,17.8805,5.66813,71.2238,0.930959,-1.24133,-0.353767,0.199491,18.3096,5.76133,69.0284,0.841547,-1.30399,1.427,0.199491,19.3693,3.86225,69.2491,0.0791604,-1.25643,1.9684,0.199491,19.4925,5.86453,68.7169,1.29879,0.0955743,1.78841,0.199645,16.2114,4.44051,69.0671,1.38125,0.0612128,1.87455,0.199491,
12.7462,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3095,5.87164,65.8264,-0.337999,-1.06724,0.80128,0.199491,17.881,5.66831,71.223,0.931202,-1.24122,-0.354125,0.199491,18.3099,5.76092,69.0277,0.840889,-1.30405,1.4274,0.199491,19.3693,3.86231,69.249,0.0794699,-1.25645,1.96812,0.199491,19.4924,5.86451,68.7167,1.29881,0.0955732,1.78842,0.199645,16.2112,4.44039,69.0665,1.38136,0.0613449,1.87463,0.199491,
12.7563,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3087,5.87163,65.8256,-0.337593,-1.06732,0.800993,0.199491,17.8814,5.66841,71.2223,0.931364,-1.24111,-0.354364,0.199491,18.3102,5.76062,69.0272,0.840391,-1.30408,1.42771,0.199491,19.3693,3.86239,69.2489,0.0795921,-1.25644,1.96802,0.199491,19.4923,5.86451,68.7165,1.29883,0.0955747,1.78843,0.199645,16.2111,4.44028,69.0661,1.38143,0.0614507,1.8747,0.199491,
12.7664,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3083,5.87161,65.8253,-0.33726,-1.06731,0.800747,0.199491,17.8816,5.66845,71.222,0.931442,-1.24108,-0.354468,0.199491,18.3103,5.76048,69.0269,0.840175,-1.3041,1.42785,0.199491,19.3693,3.86242,69.2489,0.0796166,-1.25642,1.96801,0.199491,19.4922,5.86452,68.7164,1.29885,0.0955771,1.78845,0.199645,16.2111,4.44018,69.0659,1.38146,0.0615072,1.87474,0.199491,
12.7765,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3083,5.87159,65.8253,-0.337204,-1.06728,0.800703,0.199491,17.8816,5.66841,71.2221,0.931421,-1.24112,-0.354423,0.199491,18.3103,5.76054,69.0269,0.840127,-1.30411,1.42794,0.199491,19.3694,3.86244,69.2488,0.0795259,-1.25639,1.9681,0.199491,19.4923,5.86453,68.7164,1.29885,0.0955789,1.78847,0.199645,16.2111,4.44012,69.0659,1.38141,0.0615197,1.87476,0.199491,
12.7866,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3087,5.87159,65.8257,-0.337354,-1.06718,0.800795,0.199491,17.8815,5.66831,71.2224,0.931293,-1.2412,-0.354227,0.199491,18.3102,5.76078,69.027,0.840205,-1.3041,1.42799,0.199491,19.3694,3.86245,69.2488,0.0794087,-1.25637,1.96821,0.199491,19.4924,5.86454,68.7164,1.29884,0.095581,1.78847,0.199645,16.2112,4.44012,69.0662,1.38126,0.0614942,1.87473,0.199491,
12.7967,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3095,5.87161,65.8265,-0.337512,-1.06698,0.800857,0.199491,17.8812,5.66818,71.223,0.93107,-1.24129,-0.35391,0.199491,18.31,5.76117,69.0273,0.840343,-1.30409,1.42806,0.199491,19.3695,3.8624,69.2489,0.0792835,-1.25635,1.96832,0.199491,19.4926,5.86456,68.7164,1.2988,0.0955887,1.78848,0.199645,16.2113,4.44019,69.0667,1.38107,0.0614298,1.87468,0.199491,
12.8068,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3104,5.87165,65.8273,-0.337721,-1.06675,0.800945,0.199491,17.8808,5.66804,71.2237,0.93081,-1.24139,-0.35355,0.199491,18.3098,5.76166,69.0277,0.840439,-1.30407,1.42819,0.199491,19.3696,3.86231,69.2489,0.0791588,-1.25633,1.96842,0.199491,19.4928,5.8646,68.7165,1.29875,0.0956009,1.78848,0.199645,16.2115,4.44029,69.0672,1.3809,0.0613353,1.87461,0.199491,
12.8169,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3113,5.8717,65.8281,-0.338063,-1.0666,0.801149,0.199491,17.8805,5.6679,71.2244,0.930606,-1.24149,-0.353252,0.199491,18.3097,5.76211,69.0281,0.840345,-1.30407,1.42849,0.199491,19.3698,3.8622,69.2489,0.078931,-1.25631,1.96861,0.199491,19.493,5.86464,68.7166,1.29871,0.0956132,1.78848,0.199645,16.2117,4.4404,69.0678,1.38076,0.0612362,1.87455,0.199491,
12.827,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.312,5.87175,65.8288,-0.338444,-1.06655,0.801406,0.199491,17.8804,5.66782,71.225,0.930446,-1.24156,-0.353032,0.199491,18.3096,5.76242,69.0284,0.840798,-1.30405,1.42819,0.199491,19.3699,3.86209,69.249,0.0786418,-1.25629,1.96886,0.199491,19.4933,5.86465,68.7167,1.29867,0.0956252,1.78848,0.199645,16.2119,4.44047,69.0682,1.38065,0.0611611,1.8745,0.199491,
12.8371,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3124,5.87179,65.829,-0.338674,-1.06654,0.801559,0.199491,17.8805,5.66782,71.2254,0.93035,-1.24157,-0.352922,0.199491,18.3096,5.76257,69.0285,0.841278,-1.30403,1.42777,0.199491,19.37,3.86201,69.2491,0.078451,-1.25626,1.96902,0.199491,19.4935,5.86466,68.7168,1.29864,0.0956381,1.78848,0.199645,16.212,4.44052,69.0684,1.38059,0.0611227,1.87448,0.199491,
12.8472,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3124,5.87186,65.8289,-0.338704,-1.06658,0.801564,0.199491,17.8806,5.66787,71.2254,0.930366,-1.24152,-0.352969,0.199491,18.3098,5.76257,69.0284,0.841023,-1.30405,1.42797,0.199491,19.3701,3.86193,69.2491,0.0785078,-1.25627,1.96895,0.199491,19.4936,5.86467,68.7168,1.29861,0.0956502,1.78848,0.199645,16.212,4.44054,69.0684,1.38061,0.061128,1.87448,0.199491,
12.8573,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3121,5.87193,65.8284,-0.3386,-1.0667,0.801483,0.199491,17.8809,5.66798,71.225,0.930483,-1.24144,-0.353159,0.199491,18.31,5.76244,69.0281,0.840495,-1.30409,1.42836,0.199491,19.3702,3.86187,69.2491,0.0787425,-1.25629,1.96871,0.199491,19.4937,5.86467,68.7168,1.29859,0.0956594,1.78847,0.199645,16.212,4.44054,69.0682,1.3807,0.061175,1.87452,0.199491,
12.8674,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3115,5.87198,65.8277,-0.33841,-1.06687,0.801359,0.199491,17.8813,5.66815,71.2245,0.930662,-1.24135,-0.353442,0.199491,18.3102,5.76216,69.0277,0.840426,-1.30411,1.42823,0.199491,19.3702,3.86185,69.249,0.0790394,-1.25632,1.96843,0.199491,19.4937,5.86467,68.7167,1.29859,0.0956645,1.78847,0.199645,16.2119,4.4405,69.0679,1.38082,0.0612578,1.87457,0.199491,
12.8775,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3108,5.87201,65.8268,-0.338142,-1.06705,0.801182,0.199491,17.8817,5.66834,71.2239,0.930875,-1.24128,-0.353765,0.199491,18.3105,5.76182,69.0272,0.840319,-1.30414,1.42812,0.199491,19.3703,3.86187,69.249,0.079341,-1.25635,1.96815,0.199491,19.4936,5.86465,68.7165,1.2986,0.0956654,1.78847,0.199645,16.2117,4.44043,69.0674,1.38092,0.0613649,1.87464,0.199491,
12.8876,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,16.3101,5.87203,65.826,-0.337823,-1.06719,0.800962,0.199491,17.8821,5.66847,71.2232,0.931061,-1.24119,-0.354039,0.199491,18.3108,5.7615,69.0267,0.839676,-1.30419,1.42855,0.199491,19.3703,3.86193,69.2489,0.0795759,-1.25636,1.96794,0.199491,19.4935,5.86463,68.7164,1.29862,0.095665,1.78848,0.199645,16.2116,4.44033,69.067,1.381,0.0614748,1.87471,0.199491,
