time,0_rod(payload_bars compound_6rRHNu).X,0_rod(payload_bars compound_6rRHNu).Y,0_rod(payload_bars compound_6rRHNu).Z,0_rod(payload_bars compound_6rRHNu).Euler1,0_rod(payload_bars compound_6rRHNu).Euler2,0_rod(payload_bars compound_6rRHNu).Euler3,0_rod(payload_bars compound_6rRHNu).mass,1_rod(payload_bars compound_6rRHNu).X,1_rod(payload_bars compound_6rRHNu).Y,1_rod(payload_bars compound_6rRHNu).Z,1_rod(payload_bars compound_6rRHNu).Euler1,1_rod(payload_bars compound_6rRHNu).Euler2,1_rod(payload_bars compound_6rRHNu).Euler3,1_rod(payload_bars compound_6rRHNu).mass,2_rod(payload_bars compound_6rRHNu).X,2_rod(payload_bars compound_6rRHNu).Y,2_rod(payload_bars compound_6rRHNu).Z,2_rod(payload_bars compound_6rRHNu).Euler1,2_rod(payload_bars compound_6rRHNu).Euler2,2_rod(payload_bars compound_6rRHNu).Euler3,2_rod(payload_bars compound_6rRHNu).mass,3_rod(payload_bars compound_6rRHNu).X,3_rod(payload_bars compound_6rRHNu).Y,3_rod(payload_bars compound_6rRHNu).Z,3_rod(payload_bars compound_6rRHNu).Euler1,3_rod(payload_bars compound_6rRHNu).Euler2,3_rod(payload_bars compound_6rRHNu).Euler3,3_rod(payload_bars compound_6rRHNu).mass,4_rod(sense_bar compound_6rRHNu).X,4_rod(sense_bar compound_6rRHNu).Y,4_rod(sense_bar compound_6rRHNu).Z,4_rod(sense_bar compound_6rRHNu).Euler1,4_rod(sense_bar compound_6rRHNu).Euler2,4_rod(sense_bar compound_6rRHNu).Euler3,4_rod(sense_bar compound_6rRHNu).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.5857,-1.75989,8.73879,5.18218,0.347692,0.433052,2.42284,0.24652,-1.75989,8.73879,5.18218,0.347692,0.433052,2.42284,0.24652,-1.75989,8.73879,5.18218,0.347692,0.433052,2.42284,0.24652,-1.75989,8.73879,5.18218,0.347692,0.433052,2.42284,0.24652,-1.75989,8.73879,5.18218,0.347692,0.433052,2.42284,0.24652,-2.39231,8.51788,5.47217,0.353734,0.415919,0.0691543,0.0593527,-1.12798,8.985,4.85149,0.353974,0.417375,0.0692505,0.0593527,-1.99694,9.453,5.20947,0.334686,0.416373,-1.51779,0.0593527,-1.52368,8.04974,5.11443,0.320511,0.417023,-1.52343,0.0593527,-1.46413,8.8123,5.83983,2.29122,0.66188,-2.58283,0.0593527,-2.05631,8.69066,4.48403,2.28483,0.653407,-2.58656,0.0593527,
1.5958,-1.79011,8.54648,5.27081,0.328078,0.438153,2.34581,0.24652,-1.79011,8.54648,5.27081,0.328078,0.438153,2.34581,0.24652,-1.79011,8.54648,5.27081,0.328078,0.438153,2.34581,0.24652,-1.79011,8.54648,5.27081,0.328078,0.438153,2.34581,0.24652,-1.79011,8.54648,5.27081,0.328078,0.438153,2.34581,0.24652,-2.42572,8.33866,5.56334,0.333049,0.478124,-0.00447014,0.0593527,-1.15369,8.77666,4.93667,0.333176,0.409282,-0.00441106,0.0593527,-2.03387,9.25849,5.24739,0.390722,0.419635,-1.55985,0.0593527,-1.54601,7.85676,5.25227,0.374063,0.419761,-1.56687,0.0593527,-1.50743,8.66492,5.9274,2.34256,0.741138,-2.53238,0.0593527,-2.07233,8.45018,4.57201,2.33699,0.735075,-2.53606,0.0593527,
1.6059,-1.82,8.344,5.35951,0.30552,0.438847,2.2676,0.24652,-1.82,8.344,5.35951,0.30552,0.438847,2.2676,0.24652,-1.82,8.344,5.35951,0.30552,0.438847,2.2676,0.24652,-1.82,8.344,5.35951,0.30552,0.438847,2.2676,0.24652,-1.82,8.344,5.35951,0.30552,0.438847,2.2676,0.24652,-2.45936,8.14924,5.65295,0.312311,0.424572,-0.0784491,0.0593527,-1.17994,8.55857,5.02246,0.312278,0.425308,-0.0784613,0.0593527,-2.07003,9.0504,5.28526,0.400874,0.428385,-1.62074,0.0593527,-1.56943,7.65737,5.39027,0.417904,0.429101,-1.6136,0.0593527,-1.55052,8.50763,6.01216,2.33088,0.748119,-2.52344,0.0593527,-2.08885,8.20012,4.66336,2.33864,0.75582,-2.51801,0.0593527,
1.616,-1.85017,8.13172,5.4481,0.281705,0.438581,2.19195,0.24652,-1.85017,8.13172,5.4481,0.281705,0.438581,2.19195,0.24652,-1.85017,8.13172,5.4481,0.281705,0.438581,2.19195,0.24652,-1.85017,8.13172,5.4481,0.281705,0.438581,2.19195,0.24652,-1.85017,8.13172,5.4481,0.281705,0.438581,2.19195,0.24652,-2.49289,7.94923,5.74192,0.300311,0.374184,-0.149194,0.0593527,-1.20579,8.3308,5.10936,0.289065,0.440769,-0.15366,0.0593527,-2.10485,8.82921,5.3234,0.303863,0.426482,-1.72632,0.0593527,-1.59382,7.45095,5.52811,0.318387,0.42852,-1.7204,0.0593527,-1.59416,8.33984,6.09321,2.35708,0.792652,-2.48903,0.0593527,-2.10448,7.9401,4.75829,2.36223,0.797293,-2.48532,0.0593527,
1.6261,-1.88009,7.90926,5.53659,0.260222,0.439611,2.12023,0.24652,-1.88009,7.90926,5.53659,0.260222,0.439611,2.12023,0.24652,-1.88009,7.90926,5.53659,0.260222,0.439611,2.12023,0.24652,-1.88009,7.90926,5.53659,0.260222,0.439611,2.12023,0.24652,-1.88009,7.90926,5.53659,0.260222,0.439611,2.12023,0.24652,-2.52668,7.73984,5.82997,0.269318,0.431835,-0.227388,0.0593527,-1.23149,8.09268,5.19745,0.270404,0.427796,-0.226935,0.0593527,-2.13882,8.59462,5.36226,0.25599,0.421513,-1.81185,0.0593527,-1.61964,7.23786,5.66533,0.241646,0.418254,-1.81763,0.0593527,-1.63868,8.162,6.17157,2.47037,0.898984,-2.38757,0.0593527,-2.11962,7.67059,4.85594,2.4612,0.892636,-2.39461,0.0593527,
1.6362,-1.91032,7.67696,5.62495,0.239546,0.439227,2.04904,0.24652,-1.91032,7.67696,5.62495,0.239546,0.439227,2.04904,0.24652,-1.91032,7.67696,5.62495,0.239546,0.439227,2.04904,0.24652,-1.91032,7.67696,5.62495,0.239546,0.439227,2.04904,0.24652,-1.91032,7.67696,5.62495,0.239546,0.439227,2.04904,0.24652,-2.56066,7.5207,5.9172,0.231927,0.475595,-0.30893,0.0593527,-1.25663,7.84424,5.28682,0.253656,0.412669,-0.299588,0.0593527,-2.17182,8.34688,5.40187,0.30839,0.439799,-1.85565,0.0593527,-1.64588,7.01788,5.80185,0.299353,0.437397,-1.85969,0.0593527,-1.68328,7.97275,6.24627,2.55352,0.962842,-2.30349,0.0593527,-2.13431,7.39186,4.95727,2.54727,0.959483,-2.30853,0.0593527,
1.6463,-1.94032,7.43459,5.71342,0.216876,0.434929,1.97468,0.24652,-1.94032,7.43459,5.71342,0.216876,0.434929,1.97468,0.24652,-1.94032,7.43459,5.71342,0.216876,0.434929,1.97468,0.24652,-1.94032,7.43459,5.71342,0.216876,0.434929,1.97468,0.24652,-1.94032,7.43459,5.71342,0.216876,0.434929,1.97468,0.24652,-2.59476,7.29084,6.00306,0.230755,0.417553,-0.37477,0.0593527,-1.28226,7.58623,5.37673,0.22845,0.422825,-0.375709,0.0593527,-2.20386,8.0858,5.44237,0.309294,0.449153,-1.92081,0.0593527,-1.67326,6.79133,5.9375,0.324798,0.454185,-1.91399,0.0593527,-1.7275,7.77253,6.31831,2.54218,0.971758,-2.29596,0.0593527,-2.14954,7.10451,5.06161,2.553,0.976981,-2.28693,0.0593527,
1.6564,-1.97048,7.18228,5.80174,0.194236,0.428831,1.89786,0.24652,-1.97048,7.18228,5.80174,0.194236,0.428831,1.89786,0.24652,-1.97048,7.18228,5.80174,0.194236,0.428831,1.89786,0.24652,-1.97048,7.18228,5.80174,0.194236,0.428831,1.89786,0.24652,-1.97048,7.18228,5.80174,0.194236,0.428831,1.89786,0.24652,-2.62867,7.05047,6.08838,0.231138,0.374648,-0.440544,0.0593527,-1.30767,7.31876,5.46763,0.200656,0.432969,-0.452534,0.0593527,-2.23458,7.8118,5.48411,0.217058,0.421229,-2.02483,0.0593527,-1.70184,6.55759,6.07215,0.224703,0.42462,-2.02176,0.0593527,-1.77183,7.56061,6.38695,2.60556,1.01496,-2.22665,0.0593527,-2.16452,6.80864,5.16931,2.6118,1.01739,-2.22127,0.0593527,
1.6665,-2.0005,6.91986,5.89002,0.174205,0.423479,1.82175,0.24652,-2.0005,6.91986,5.89002,0.174205,0.423479,1.82175,0.24652,-2.0005,6.91986,5.89002,0.174205,0.423479,1.82175,0.24652,-2.0005,6.91986,5.89002,0.174205,0.423479,1.82175,0.24652,-2.0005,6.91986,5.89002,0.174205,0.423479,1.82175,0.24652,-2.66283,6.80046,6.1727,0.182685,0.422249,-0.524906,0.0593527,-1.33295,7.04116,5.5598,0.18713,0.415241,-0.523097,0.0593527,-2.26431,7.52478,5.5274,0.178176,0.406519,-2.10558,0.0593527,-1.73169,6.31684,6.20519,0.16678,0.40028,-2.11,0.0593527,-1.81643,7.33757,6.45301,2.81536,1.09292,-2.02723,0.0593527,-2.17944,6.50409,5.27953,2.80169,1.08967,-2.03928,0.0593527,
1.6766,-2.03071,6.64749,5.97814,0.154822,0.417176,1.74789,0.24652,-2.03071,6.64749,5.97814,0.154822,0.417176,1.74789,0.24652,-2.03071,6.64749,5.97814,0.154822,0.417176,1.74789,0.24652,-2.03071,6.64749,5.97814,0.154822,0.417176,1.74789,0.24652,-2.03071,6.64749,5.97814,0.154822,0.417176,1.74789,0.24652,-2.69707,6.54041,6.25608,0.137453,0.4478,-0.608853,0.0593527,-1.35785,6.7537,5.65326,0.176638,0.395458,-0.592809,0.0593527,-2.29315,7.2249,5.57233,0.221955,0.438108,-2.15287,0.0593527,-1.76212,6.06892,6.33677,0.218488,0.436053,-2.15452,0.0593527,-1.86094,7.10248,6.51593,2.95893,1.13028,-1.88107,0.0593527,-2.19424,6.19121,5.39304,2.9517,1.12918,-1.88752,0.0593527,
1.6867,-2.06079,6.36514,6.06635,0.134072,0.407635,1.67593,0.24652,-2.06079,6.36514,6.06635,0.134072,0.407635,1.67593,0.24652,-2.06079,6.36514,6.06635,0.134072,0.407635,1.67593,0.24652,-2.06079,6.36514,6.06635,0.134072,0.407635,1.67593,0.24652,-2.06079,6.36514,6.06635,0.134072,0.407635,1.67593,0.24652,-2.73134,6.26924,6.33841,0.155221,0.392051,-0.6671,0.0593527,-1.38319,6.45679,5.74714,0.148948,0.399305,-0.669516,0.0593527,-2.32094,6.91213,5.61901,0.215085,0.44436,-2.22147,0.0593527,-1.79364,5.81399,6.46657,0.226549,0.452182,-2.21647,0.0593527,-1.9051,6.85596,6.57643,2.9555,1.14121,-1.86729,0.0593527,-2.20944,5.87007,5.50924,2.97063,1.14303,-1.85348,0.0593527,
1.6968,-2.09095,6.07277,6.1544,0.114218,0.396625,1.60509,0.24652,-2.09095,6.07277,6.1544,0.114218,0.396625,1.60509,0.24652,-2.09095,6.07277,6.1544,0.114218,0.396625,1.60509,0.24652,-2.09095,6.07277,6.1544,0.114218,0.396625,1.60509,0.24652,-2.09095,6.07277,6.1544,0.114218,0.396625,1.60509,0.24652,-2.76536,5.98754,6.42025,0.164009,0.356379,-0.730109,0.0593527,-1.40844,6.1506,5.84188,0.1188,0.402422,-0.746868,0.0593527,-2.34752,6.58689,5.66776,0.136601,0.393076,-2.31909,0.0593527,-1.82642,5.55146,6.59459,0.139709,0.395737,-2.31793,0.0593527,-1.9492,6.59721,6.63396,3.09575,1.16573,-1.72277,0.0593527,-2.22465,5.54105,5.62841,3.10301,1.16607,-1.71601,0.0593527,
1.7069,-2.12104,5.77031,6.24244,0.0972613,0.386184,1.53405,0.24652,-2.12104,5.77031,6.24244,0.0972613,0.386184,1.53405,0.24652,-2.12104,5.77031,6.24244,0.0972613,0.386184,1.53405,0.24652,-2.12104,5.77031,6.24244,0.0972613,0.386184,1.53405,0.24652,-2.12104,5.77031,6.24244,0.0972613,0.386184,1.53405,0.24652,-2.79959,5.69594,6.50109,0.103563,0.388751,-0.817864,0.0593527,-1.4336,5.8346,5.9379,0.112252,0.38117,-0.814599,0.0593527,-2.37307,6.24919,5.71883,0.108154,0.372458,-2.39521,0.0593527,-1.86031,5.28136,6.72018,0.100794,0.365014,-2.39783,0.0593527,-1.99311,6.32652,6.68918,-2.85625,1.17573,-1.40043,0.0593527,-2.24015,5.20403,5.7498,-2.87093,1.17659,-1.41393,0.0593527,
1.717,-2.15123,5.45784,6.33032,0.0812096,0.374524,1.46156,0.24652,-2.15123,5.45784,6.33032,0.0812096,0.374524,1.46156,0.24652,-2.15123,5.45784,6.33032,0.0812096,0.374524,1.46156,0.24652,-2.15123,5.45784,6.33032,0.0812096,0.374524,1.46156,0.24652,-2.15123,5.45784,6.33032,0.0812096,0.374524,1.46156,0.24652,-2.83377,5.394,6.58099,0.057664,0.397734,-0.900305,0.0593527,-1.4586,5.50909,6.03506,0.108874,0.359161,-0.881379,0.0593527,-2.39785,5.89915,5.7723,0.139287,0.414354,-2.44847,0.0593527,-1.89482,5.00361,6.84359,0.139036,0.414092,-2.44871,0.0593527,-2.0365,6.04294,6.74215,-2.68248,1.16889,-1.22276,0.0593527,-2.25607,4.8597,5.87367,-2.68771,1.16952,-1.22748,0.0593527,
1.7271,-2.18136,5.13541,6.41827,0.0643518,0.359999,1.38839,0.24652,-2.18136,5.13541,6.41827,0.0643518,0.359999,1.38839,0.24652,-2.18136,5.13541,6.41827,0.0643518,0.359999,1.38839,0.24652,-2.18136,5.13541,6.41827,0.0643518,0.359999,1.38839,0.24652,-2.18136,5.13541,6.41827,0.0643518,0.359999,1.38839,0.24652,-2.86788,5.08073,6.66021,0.0906783,0.349714,-0.953523,0.0593527,-1.48401,5.17425,6.13249,0.0803369,0.356498,-0.957098,0.0593527,-2.42158,5.53684,5.82826,0.127526,0.414771,-2.51839,0.0593527,-1.93035,4.71823,6.96444,0.134449,0.42354,-2.51554,0.0593527,-2.07934,5.74714,6.79335,-2.66618,1.17802,-1.1908,0.0593527,-2.27255,4.50787,5.99946,-2.65365,1.17603,-1.17919,0.0593527,
1.7372,-2.2115,4.80292,6.5061,0.0485952,0.344837,1.31695,0.24652,-2.2115,4.80292,6.5061,0.0485952,0.344837,1.31695,0.24652,-2.2115,4.80292,6.5061,0.0485952,0.344837,1.31695,0.24652,-2.2115,4.80292,6.5061,0.0485952,0.344837,1.31695,0.24652,-2.2115,4.80292,6.5061,0.0485952,0.344837,1.31695,0.24652,-2.90171,4.75688,6.73899,0.105025,0.320605,-1.01477,0.0593527,-1.50945,4.83027,6.23062,0.0504317,0.351958,-1.0328,0.0593527,-2.44423,5.16273,5.88695,0.0696406,0.345136,-2.60518,0.0593527,-1.96711,4.42465,7.08284,0.0702869,0.346162,-2.60498,0.0593527,-2.12194,5.43858,6.84227,-2.50227,1.15836,-1.02359,0.0593527,-2.2893,4.14877,6.12752,-2.49809,1.15723,-1.01966,0.0593527,
1.7473,-2.24162,4.46035,6.59389,0.0356099,0.330638,1.24827,0.24652,-2.24162,4.46035,6.59389,0.0356099,0.330638,1.24827,0.24652,-2.24162,4.46035,6.59389,0.0356099,0.330638,1.24827,0.24652,-2.24162,4.46035,6.59389,0.0356099,0.330638,1.24827,0.24652,-2.24162,4.46035,6.59389,0.0356099,0.330638,1.24827,0.24652,-2.93571,4.42285,6.81683,0.0393853,0.33518,-1.10163,0.0593527,-1.53483,4.47681,6.32996,0.0518425,0.329145,-1.09756,0.0593527,-2.46596,4.7769,5.94854,0.0512255,0.322164,-2.67671,0.0593527,-2.00473,4.12275,7.19823,0.0473803,0.314873,-2.6779,0.0593527,-2.16409,5.11761,6.88932,-2.25521,1.08765,-0.783496,0.0593527,-2.3065,3.78201,6.25746,-2.26233,1.09087,-0.789761,0.0593527,
1.7574,-2.27179,4.10772,6.68156,0.0239774,0.314993,1.18087,0.24652,-2.27179,4.10772,6.68156,0.0239774,0.314993,1.18087,0.24652,-2.27179,4.10772,6.68156,0.0239774,0.314993,1.18087,0.24652,-2.27179,4.10772,6.68156,0.0239774,0.314993,1.18087,0.24652,-2.27179,4.10772,6.68156,0.0239774,0.314993,1.18087,0.24652,-2.96952,4.0782,6.89386,-0.00216953,0.330228,-1.18029,0.0593527,-1.56025,4.11412,6.43019,0.0555653,0.307028,-1.1622,0.0593527,-2.48708,4.37943,6.01313,0.0676258,0.370369,-2.73672,0.0593527,-2.04294,3.81255,7.31084,0.0682941,0.371844,-2.7366,0.0593527,-2.2055,4.78347,6.93473,-2.15336,1.04865,-0.676702,0.0593527,-2.32444,3.40839,6.38919,-2.15526,1.04967,-0.678255,0.0593527,
1.7675,-2.30193,3.74516,6.76926,0.0122558,0.296603,1.11284,0.24652,-2.30193,3.74516,6.76926,0.0122558,0.296603,1.11284,0.24652,-2.30193,3.74516,6.76926,0.0122558,0.296603,1.11284,0.24652,-2.30193,3.74516,6.76926,0.0122558,0.296603,1.11284,0.24652,-2.30193,3.74516,6.76926,0.0122558,0.296603,1.11284,0.24652,-3.00321,3.72215,6.97063,0.0412852,0.293292,-1.23247,0.0593527,-1.58604,3.74214,6.53051,0.0276718,0.297769,-1.23644,0.0593527,-2.50725,3.97047,6.08077,0.0545278,0.363507,-2.80691,0.0593527,-2.082,3.49391,7.42034,0.0576201,0.371784,-2.80578,0.0593527,-2.24617,4.43665,6.97909,-2.13125,1.05193,-0.640553,0.0593527,-2.34307,3.0277,6.52215,-2.12632,1.04859,-0.636255,0.0593527,
1.7776,-2.33204,3.37249,6.85689,0.00152245,0.27829,1.04388,0.24652,-2.33204,3.37249,6.85689,0.00152245,0.27829,1.04388,0.24652,-2.33204,3.37249,6.85689,0.00152245,0.27829,1.04388,0.24652,-2.33204,3.37249,6.85689,0.00152245,0.27829,1.04388,0.24652,-2.33204,3.37249,6.85689,0.00152245,0.27829,1.04388,0.24652,-3.03654,3.35543,7.04702,0.0591278,0.270218,-1.29345,0.0593527,-1.61199,3.36114,6.63134,0.000179622,0.285853,-1.30964,0.0593527,-2.52654,3.55052,6.15158,0.020761,0.281985,-2.88294,0.0593527,-2.12219,3.16633,7.52688,0.020678,0.281682,-2.88297,0.0593527,-2.28636,4.07658,7.02214,-2.03695,0.999026,-0.543442,0.0593527,-2.36227,2.64025,6.65632,-2.03566,0.997691,-0.54226,0.0593527,
1.7877,-2.36052,3.00728,6.95107,-0.00841373,0.262125,0.945531,0.24652,-2.36052,3.00728,6.95107,-0.00841373,0.262125,0.945531,0.24652,-2.36052,3.00728,6.95107,-0.00841373,0.262125,0.945531,0.24652,-2.36052,3.00728,6.95107,-0.00841373,0.262125,0.945531,0.24652,-2.36052,3.00728,6.95107,-0.00841373,0.262125,0.945531,0.24652,-3.06073,3.01475,7.12098,0.032442,0.273874,-1.4027,0.0593527,-1.64739,3.00951,6.73856,-0.0220279,0.253966,-1.41786,0.0593527,-2.54649,3.11651,6.2231,0.0140715,0.269638,-2.96707,0.0593527,-2.16736,2.97305,7.58091,0.0408797,0.345871,-2.91835,0.0593527,-2.32576,3.72447,7.07427,-1.91106,0.885982,-0.42455,0.0593527,-2.37624,2.25271,6.81319,-1.93319,0.912894,-0.441159,0.0593527,
1.7978,-2.4056,2.93207,6.96103,-0.0334557,0.319709,0.467094,0.24652,-2.4056,2.93207,6.96103,-0.0334557,0.319709,0.467094,0.24652,-2.4056,2.93207,6.96103,-0.0334557,0.319709,0.467094,0.24652,-2.4056,2.93207,6.96103,-0.0334557,0.319709,0.467094,0.24652,-2.4056,2.93207,6.96103,-0.0334557,0.319709,0.467094,0.24652,-3.06943,2.9157,7.17216,0.0568442,0.333881,-1.45883,0.0593527,-1.70003,2.93553,6.86581,0.00733093,0.155479,-1.48065,0.0593527,-2.5787,2.98877,6.25882,0.0315284,0.225965,-3.0317,0.0593527,-2.22348,2.97736,7.55458,0.054154,0.20295,-2.94455,0.0593527,-2.38421,3.64779,7.15529,-1.85195,0.88403,-0.378617,0.0593527,-2.36223,2.14428,7.01963,-1.85655,0.882869,-0.370413,0.0593527,
1.8079,-2.44437,3.01665,7.00703,0.0226073,0.250497,0.369749,0.24652,-2.44437,3.01665,7.00703,0.0226073,0.250497,0.369749,0.24652,-2.44437,3.01665,7.00703,0.0226073,0.250497,0.369749,0.24652,-2.44437,3.01665,7.00703,0.0226073,0.250497,0.369749,0.24652,-2.44437,3.01665,7.00703,0.0226073,0.250497,0.369749,0.24652,-3.02576,2.97488,7.11965,0.0922018,0.22364,-1.44139,0.0593527,-1.84539,3.04289,6.86436,0.0402566,0.227553,-1.45556,0.0593527,-2.58759,3.0906,6.40886,0.0729898,0.208917,-3.04489,0.0593527,-2.29763,2.98267,7.57247,0.0992848,0.319833,-2.97875,0.0593527,-2.47112,3.64832,7.06935,-1.7838,0.88776,-0.353805,0.0593527,-2.41223,2.44043,6.92921,-1.81482,0.914607,-0.368868,0.0593527,
1.818,-2.48528,3.11431,7.02512,0.0690248,0.179636,0.480101,0.24652,-2.48528,3.11431,7.02512,0.0690248,0.179636,0.480101,0.24652,-2.48528,3.11431,7.02512,0.0690248,0.179636,0.480101,0.24652,-2.48528,3.11431,7.02512,0.0690248,0.179636,0.480101,0.24652,-2.48528,3.11431,7.02512,0.0690248,0.179636,0.480101,0.24652,-3.10919,3.07222,7.12089,0.0536849,0.199094,-1.43938,0.0593527,-1.86799,3.22833,6.85474,0.161741,0.2312,-1.41672,0.0593527,-2.6286,3.2017,6.38172,0.140688,0.175529,-2.97382,0.0593527,-2.33775,3.05973,7.61299,0.15246,0.278172,-3.01509,0.0593527,-2.56199,3.75982,7.0495,-1.64635,0.756496,-0.291142,0.0593527,-2.41696,2.48478,6.87505,-1.71328,0.900483,-0.342939,0.0593527,
1.8281,-2.54062,3.23283,6.99341,0.101174,0.163823,0.715272,0.24652,-2.54062,3.23283,6.99341,0.101174,0.163823,0.715272,0.24652,-2.54062,3.23283,6.99341,0.101174,0.163823,0.715272,0.24652,-2.54062,3.23283,6.99341,0.101174,0.163823,0.715272,0.24652,-2.54062,3.23283,6.99341,0.101174,0.163823,0.715272,0.24652,-3.23763,3.06891,7.14753,0.2944,0.201504,-1.39966,0.0593527,-1.81156,3.33499,6.85225,0.14287,0.179846,-1.42391,0.0593527,-2.68885,3.2888,6.26712,0.22382,0.301848,-2.99267,0.0593527,-2.36448,3.13122,7.73156,0.197824,0.144408,-2.97094,0.0593527,-2.65802,3.94006,7.12947,-1.70108,1.00013,-0.369441,0.0593527,-2.38439,2.48264,6.90352,-1.62736,0.868562,-0.306669,0.0593527,
1.8382,-2.58471,3.30769,7.00457,0.195323,0.176685,1.06765,0.24652,-2.58471,3.30769,7.00457,0.195323,0.176685,1.06765,0.24652,-2.58471,3.30769,7.00457,0.195323,0.176685,1.06765,0.24652,-2.58471,3.30769,7.00457,0.195323,0.176685,1.06765,0.24652,-2.58471,3.30769,7.00457,0.195323,0.176685,1.06765,0.24652,-3.28209,3.12196,7.12898,0.0669612,0.205757,-1.45128,0.0593527,-1.85612,3.46805,6.86447,0.348853,0.155774,-1.401,0.0593527,-2.72523,3.37917,6.26844,0.260383,0.20814,-2.99992,0.0593527,-2.41357,3.20508,7.72442,0.282587,0.319994,-2.99809,0.0593527,-2.74112,4.01546,7.10559,-1.55452,0.879036,-0.282339,0.0593527,-2.39598,2.57668,6.89802,-1.5704,0.909728,-0.296202,0.0593527,
1.8483,-2.62188,3.36969,7.02207,0.318789,0.164641,1.33983,0.24652,-2.62188,3.36969,7.02207,0.318789,0.164641,1.33983,0.24652,-2.62188,3.36969,7.02207,0.318789,0.164641,1.33983,0.24652,-2.62188,3.36969,7.02207,0.318789,0.164641,1.33983,0.24652,-2.62188,3.36969,7.02207,0.318789,0.164641,1.33983,0.24652,-3.25735,3.18568,7.0921,0.4896,0.112388,-1.39098,0.0593527,-1.9789,3.56426,6.8863,0.187255,0.187356,-1.43716,0.0593527,-2.75233,3.4433,6.33292,0.340194,0.362736,-2.98392,0.0593527,-2.4859,3.30127,7.65487,0.302276,0.114577,-3.00081,0.0593527,-2.81002,4.01768,7.07672,-1.52932,1.00334,-0.293514,0.0593527,-2.42751,2.72575,6.87918,-1.49804,0.94131,-0.266372,0.0593527,
1.8584,-2.67258,3.43678,7.00211,0.41543,0.103451,1.457,0.24652,-2.67258,3.43678,7.00211,0.41543,0.103451,1.457,0.24652,-2.67258,3.43678,7.00211,0.41543,0.103451,1.457,0.24652,-2.67258,3.43678,7.00211,0.41543,0.103451,1.457,0.24652,-2.67258,3.43678,7.00211,0.41543,0.103451,1.457,0.24652,-3.24608,3.22074,7.08418,0.309022,0.152968,-1.40756,0.0593527,-2.07267,3.64187,6.91551,0.4338,0.11944,-1.39085,0.0593527,-2.77587,3.50279,6.38384,0.356706,0.0875186,-2.98043,0.0593527,-2.54237,3.35999,7.61465,0.359495,0.104778,-2.97848,0.0593527,-2.86867,4.01741,7.10673,-1.4606,1.042,-0.274224,0.0593527,-2.44811,2.844,6.9049,-1.39462,0.895307,-0.220041,0.0593527,
1.8685,-2.72249,3.49455,7.00891,0.500186,0.0252397,1.40878,0.24652,-2.72249,3.49455,7.00891,0.500186,0.0252397,1.40878,0.24652,-2.72249,3.49455,7.00891,0.500186,0.0252397,1.40878,0.24652,-2.72249,3.49455,7.00891,0.500186,0.0252397,1.40878,0.24652,-2.72249,3.49455,7.00891,0.500186,0.0252397,1.40878,0.24652,-3.30718,3.21947,7.0778,0.313196,0.137212,-1.38414,0.0593527,-2.09271,3.73838,6.91837,0.452907,0.107467,-1.36681,0.0593527,-2.82283,3.56912,6.34673,0.407668,0.0382621,-2.95043,0.0593527,-2.57665,3.38859,7.64636,0.445806,0.230626,-2.94428,0.0593527,-2.95565,4.08229,7.12373,-1.3048,0.875959,-0.184114,0.0593527,-2.44375,2.87486,6.87342,-1.3272,0.94024,-0.200782,0.0593527,
1.8786,-2.76264,3.53377,7.01562,0.583394,0.00313469,1.22958,0.24652,-2.76264,3.53377,7.01562,0.583394,0.00313469,1.22958,0.24652,-2.76264,3.53377,7.01562,0.583394,0.00313469,1.22958,0.24652,-2.76264,3.53377,7.01562,0.583394,0.00313469,1.22958,0.24652,-2.76264,3.53377,7.01562,0.583394,0.00313469,1.22958,0.24652,-3.39311,3.19518,7.06508,0.601983,0.0543683,-1.32452,0.0593527,-2.09692,3.84591,6.91866,0.450366,0.105473,-1.33355,0.0593527,-2.88165,3.65144,6.29912,0.48952,0.135271,-2.92063,0.0593527,-2.61143,3.39419,7.69964,0.464208,0.0477214,-2.91356,0.0593527,-3.05271,4.16274,7.14966,-1.28029,1.08582,-0.202113,0.0593527,-2.44848,2.88463,6.83122,-1.27575,1.08033,-0.19583,0.0593527,
