time,0_rod(payload_bars compound_Bt1H).X,0_rod(payload_bars compound_Bt1H).Y,0_rod(payload_bars compound_Bt1H).Z,0_rod(payload_bars compound_Bt1H).Euler1,0_rod(payload_bars compound_Bt1H).Euler2,0_rod(payload_bars compound_Bt1H).Euler3,0_rod(payload_bars compound_Bt1H).mass,1_rod(payload_bars compound_Bt1H).X,1_rod(payload_bars compound_Bt1H).Y,1_rod(payload_bars compound_Bt1H).Z,1_rod(payload_bars compound_Bt1H).Euler1,1_rod(payload_bars compound_Bt1H).Euler2,1_rod(payload_bars compound_Bt1H).Euler3,1_rod(payload_bars compound_Bt1H).mass,2_rod(payload_bars compound_Bt1H).X,2_rod(payload_bars compound_Bt1H).Y,2_rod(payload_bars compound_Bt1H).Z,2_rod(payload_bars compound_Bt1H).Euler1,2_rod(payload_bars compound_Bt1H).Euler2,2_rod(payload_bars compound_Bt1H).Euler3,2_rod(payload_bars compound_Bt1H).mass,3_rod(payload_bars compound_Bt1H).X,3_rod(payload_bars compound_Bt1H).Y,3_rod(payload_bars compound_Bt1H).Z,3_rod(payload_bars compound_Bt1H).Euler1,3_rod(payload_bars compound_Bt1H).Euler2,3_rod(payload_bars compound_Bt1H).Euler3,3_rod(payload_bars compound_Bt1H).mass,4_rod(sense_bar compound_Bt1H).X,4_rod(sense_bar compound_Bt1H).Y,4_rod(sense_bar compound_Bt1H).Z,4_rod(sense_bar compound_Bt1H).Euler1,4_rod(sense_bar compound_Bt1H).Euler2,4_rod(sense_bar compound_Bt1H).Euler3,4_rod(sense_bar compound_Bt1H).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.5453,-0.875734,10.5254,-2.14879,0.151048,0.0590155,2.60761,0.24652,-0.875734,10.5254,-2.14879,0.151048,0.0590155,2.60761,0.24652,-0.875734,10.5254,-2.14879,0.151048,0.0590155,2.60761,0.24652,-0.875734,10.5254,-2.14879,0.151048,0.0590155,2.60761,0.24652,-0.875734,10.5254,-2.14879,0.151048,0.0590155,2.60761,0.24652,-1.60003,10.4266,-2.12041,0.146712,0.0194298,0.25531,0.0593527,-0.133169,10.6568,-2.2067,0.154552,0.0496277,0.255573,0.0593527,-0.967429,11.2545,-1.9744,0.091566,0.0577611,1.81536,0.0593527,-0.764809,9.82912,-2.35274,0.0850331,0.0593749,1.81481,0.0593527,-0.924431,10.7188,-2.8846,1.75909,0.515825,-3.07508,0.0593527,-0.808282,10.3646,-1.44254,1.75899,0.504793,-3.07445,0.0593527,
1.5554,-0.891608,10.3913,-2.18536,0.146228,0.0758595,2.4269,0.24652,-0.891608,10.3913,-2.18536,0.146228,0.0758595,2.4269,0.24652,-0.891608,10.3913,-2.18536,0.146228,0.0758595,2.4269,0.24652,-0.891608,10.3913,-2.18536,0.146228,0.0758595,2.4269,0.24652,-0.891608,10.3913,-2.18536,0.146228,0.0758595,2.4269,0.24652,-1.61576,10.2942,-2.14623,0.150167,0.0666307,0.0758799,0.0593527,-0.149099,10.5151,-2.25896,0.146981,0.0263351,0.0757315,0.0593527,-0.98913,11.1392,-2.1451,0.144617,0.0603145,1.63839,0.0593527,-0.77478,9.67044,-2.26043,0.1343,0.0610092,1.63764,0.0593527,-0.933757,10.4492,-2.94417,1.7896,0.740624,-3.03901,0.0593527,-0.830609,10.3603,-1.46125,1.79261,0.755156,-3.03632,0.0593527,
1.5655,-0.907531,10.2473,-2.22227,0.136201,0.0918721,2.24681,0.24652,-0.907531,10.2473,-2.22227,0.136201,0.0918721,2.24681,0.24652,-0.907531,10.2473,-2.22227,0.136201,0.0918721,2.24681,0.24652,-0.907531,10.2473,-2.22227,0.136201,0.0918721,2.24681,0.24652,-0.907531,10.2473,-2.22227,0.136201,0.0918721,2.24681,0.24652,-1.63137,10.1538,-2.17266,0.140547,0.103912,-0.104666,0.0593527,-0.165063,10.3614,-2.31019,0.144098,0.0708528,-0.104362,0.0593527,-1.00961,10.9895,-2.31765,0.181545,0.0810535,1.46156,0.0593527,-0.785854,9.52568,-2.16564,0.182659,0.081187,1.46137,0.0593527,-0.942332,10.1681,-2.97967,1.82835,0.900683,-2.99274,0.0593527,-0.853685,10.3472,-1.50366,1.83228,0.912178,-2.989,0.0593527,
1.5756,-0.923452,10.0937,-2.25938,0.123619,0.10569,2.06628,0.24652,-0.923452,10.0937,-2.25938,0.123619,0.10569,2.06628,0.24652,-0.923452,10.0937,-2.25938,0.123619,0.10569,2.06628,0.24652,-0.923452,10.0937,-2.25938,0.123619,0.10569,2.06628,0.24652,-0.923452,10.0937,-2.25938,0.123619,0.10569,2.06628,0.24652,-1.64732,10.0049,-2.2004,0.137182,0.0840732,-0.284848,0.0593527,-0.180801,10.1954,-2.36039,0.123843,0.128815,-0.286267,0.0593527,-1.02853,10.8059,-2.48758,0.116286,0.0871489,1.27615,0.0593527,-0.798505,9.39468,-2.07316,0.120886,0.0885401,1.27655,0.0593527,-0.950364,9.87966,-2.99045,1.88265,1.03578,-2.92994,0.0593527,-0.877192,10.3207,-1.57006,1.87889,1.02353,-2.93246,0.0593527,
1.5857,-0.939401,9.92998,-2.29707,0.110603,0.118308,1.88459,0.24652,-0.939401,9.92998,-2.29707,0.110603,0.118308,1.88459,0.24652,-0.939401,9.92998,-2.29707,0.110603,0.118308,1.88459,0.24652,-0.939401,9.92998,-2.29707,0.110603,0.118308,1.88459,0.24652,-0.939401,9.92998,-2.29707,0.110603,0.118308,1.88459,0.24652,-1.66317,9.84835,-2.22918,0.130557,0.0917026,-0.464992,0.0593527,-0.196449,10.0173,-2.40818,0.115835,0.120718,-0.46656,0.0593527,-1.04594,10.5892,-2.64992,0.0690887,0.0793125,1.09213,0.0593527,-0.812708,9.27662,-1.98753,0.0635351,0.0764271,1.09155,0.0593527,-0.958182,9.58817,-2.97821,2.0433,1.2384,-2.76489,0.0593527,-0.900946,10.2775,-1.65912,2.03964,1.23354,-2.76769,0.0593527,
1.5958,-0.955352,9.75638,-2.33513,0.0950966,0.128557,1.70291,0.24652,-0.955352,9.75638,-2.33513,0.0950966,0.128557,1.70291,0.24652,-0.955352,9.75638,-2.33513,0.0950966,0.128557,1.70291,0.24652,-0.955352,9.75638,-2.33513,0.0950966,0.128557,1.70291,0.24652,-0.955352,9.75638,-2.33513,0.0950966,0.128557,1.70291,0.24652,-1.67951,9.68362,-2.25965,0.0950954,0.13626,-0.648583,0.0593527,-0.211652,9.8273,-2.45363,0.12683,0.09433,-0.64493,0.0593527,-1.06216,10.341,-2.80129,0.105607,0.116862,0.915664,0.0593527,-0.828063,9.16983,-1.91247,0.0971064,0.110366,0.91452,0.0593527,-0.965994,9.29787,-2.9439,2.5881,1.40719,-2.21553,0.0593527,-0.924689,10.2129,-1.76975,2.68236,1.41652,-2.12182,0.0593527,
1.6059,-0.971329,9.5727,-2.37354,0.0761157,0.134595,1.52141,0.24652,-0.971329,9.5727,-2.37354,0.0761157,0.134595,1.52141,0.24652,-0.971329,9.5727,-2.37354,0.0761157,0.134595,1.52141,0.24652,-0.971329,9.5727,-2.37354,0.0761157,0.134595,1.52141,0.24652,-0.971329,9.5727,-2.37354,0.0761157,0.134595,1.52141,0.24652,-1.69561,9.50991,-2.29211,0.0790995,0.139563,-0.83048,0.0593527,-0.227104,9.62625,-2.49695,0.101947,0.118879,-0.827541,0.0593527,-1.07695,10.0634,-2.93794,0.116041,0.154915,0.73759,0.0593527,-0.844726,9.07261,-1.85144,0.116637,0.155575,0.737477,0.0593527,-0.974104,9.01247,-2.8905,-2.78891,1.42769,-1.29995,0.0593527,-0.948133,10.1236,-1.89888,-2.75094,1.42535,-1.2617,0.0593527,
1.616,-0.987301,9.37913,-2.41237,0.0564859,0.137313,1.339,0.24652,-0.987301,9.37913,-2.41237,0.0564859,0.137313,1.339,0.24652,-0.987301,9.37913,-2.41237,0.0564859,0.137313,1.339,0.24652,-0.987301,9.37913,-2.41237,0.0564859,0.137313,1.339,0.24652,-0.987301,9.37913,-2.41237,0.0564859,0.137313,1.339,0.24652,-1.71202,9.32673,-2.32658,0.0911934,0.123873,-1.00859,0.0593527,-0.242224,9.41421,-2.53785,0.0445326,0.152648,-1.01502,0.0593527,-1.09021,9.75977,-3.05654,0.0627475,0.117368,0.550651,0.0593527,-0.863025,8.98146,-1.80799,0.065581,0.121949,0.550939,0.0593527,-0.982678,8.73523,-2.82027,-2.10674,1.32104,-0.610232,0.0593527,-0.971055,10.0059,-2.04396,-2.14455,1.33255,-0.646255,0.0593527,
1.6261,-1.00328,9.17515,-2.45158,0.0375,0.138462,1.15625,0.24652,-1.00328,9.17515,-2.45158,0.0375,0.138462,1.15625,0.24652,-1.00328,9.17515,-2.45158,0.0375,0.138462,1.15625,0.24652,-1.00328,9.17515,-2.45158,0.0375,0.138462,1.15625,0.24652,-1.00328,9.17515,-2.45158,0.0375,0.138462,1.15625,0.24652,-1.72839,9.1347,-2.36352,0.0580935,0.136603,-1.1923,0.0593527,-0.257399,9.19192,-2.57543,0.032731,0.146489,-1.19589,0.0593527,-1.10211,9.43373,-3.15425,0.0329974,0.0833818,0.367656,0.0593527,-0.882602,8.89298,-1.78484,0.0307346,0.0775107,0.36738,0.0593527,-0.991991,8.46851,-2.73734,-1.8261,1.11121,-0.326313,0.0593527,-0.993256,9.85826,-2.20159,-1.82669,1.10971,-0.326156,0.0593527,
1.6362,-1.01923,8.96093,-2.49116,0.0179379,0.136081,0.97441,0.24652,-1.01923,8.96093,-2.49116,0.0179379,0.136081,0.97441,0.24652,-1.01923,8.96093,-2.49116,0.0179379,0.136081,0.97441,0.24652,-1.01923,8.96093,-2.49116,0.0179379,0.136081,0.97441,0.24652,-1.01923,8.96093,-2.49116,0.0179379,0.136081,0.97441,0.24652,-1.74503,8.93295,-2.40307,0.00569543,0.143255,-1.37915,0.0593527,-0.272201,8.95993,-2.60986,0.0602272,0.132464,-1.37165,0.0593527,-1.11332,9.08875,-3.22963,0.033932,0.135653,0.187752,0.0593527,-0.903096,8.80373,-1.78356,0.0318978,0.125022,0.187235,0.0593527,-1.00236,8.21469,-2.64535,-1.74519,0.939112,-0.2375,0.0593527,-1.01445,9.67773,-2.36776,-1.73884,0.920596,-0.231839,0.0593527,
1.6463,-1.03523,8.73654,-2.53094,-0.00128583,0.128131,0.792805,0.24652,-1.03523,8.73654,-2.53094,-0.00128583,0.128131,0.792805,0.24652,-1.03523,8.73654,-2.53094,-0.00128583,0.128131,0.792805,0.24652,-1.03523,8.73654,-2.53094,-0.00128583,0.128131,0.792805,0.24652,-1.03523,8.73654,-2.53094,-0.00128583,0.128131,0.792805,0.24652,-1.76157,8.72048,-2.44492,0.0116729,0.133707,-1.55796,0.0593527,-0.287319,8.71833,-2.64189,0.0357795,0.133416,-1.55475,0.0593527,-1.12344,8.72898,-3.28101,0.014716,0.168519,0.00536626,0.0593527,-0.92425,8.70963,-1.80592,0.014716,0.169307,0.00526534,0.0593527,-1.01389,7.97473,-2.54883,-1.71254,0.809719,-0.192976,0.0593527,-1.03443,9.46396,-2.53809,-1.71392,0.810763,-0.193209,0.0593527,
1.6564,-1.05114,8.5018,-2.57111,-0.0188342,0.117131,0.610579,0.24652,-1.05114,8.5018,-2.57111,-0.0188342,0.117131,0.610579,0.24652,-1.05114,8.5018,-2.57111,-0.0188342,0.117131,0.610579,0.24652,-1.05114,8.5018,-2.57111,-0.0188342,0.117131,0.610579,0.24652,-1.05114,8.5018,-2.57111,-0.0188342,0.117131,0.610579,0.24652,-1.77809,8.49735,-2.48881,0.018554,0.130425,-1.73651,0.0593527,-0.302242,8.46782,-2.6713,-0.0332423,0.121531,-1.74302,0.0593527,-1.13292,8.35942,-3.30832,-0.000392835,0.104415,-0.176118,0.0593527,-0.946564,8.60588,-1.852,-0.00143701,0.110252,-0.176341,0.0593527,-1.02666,7.74939,-2.45164,-1.67735,0.61254,-0.150228,0.0593527,-1.05326,9.21595,-2.7084,-1.68083,0.627445,-0.151677,0.0593527,
1.6665,-1.06713,8.25661,-2.61129,-0.034548,0.105173,0.429076,0.24652,-1.06713,8.25661,-2.61129,-0.034548,0.105173,0.429076,0.24652,-1.06713,8.25661,-2.61129,-0.034548,0.105173,0.429076,0.24652,-1.06713,8.25661,-2.61129,-0.034548,0.105173,0.429076,0.24652,-1.06713,8.25661,-2.61129,-0.034548,0.105173,0.429076,0.24652,-1.79476,8.26327,-2.53541,-0.031146,0.112607,-1.92191,0.0593527,-0.31728,8.20911,-2.6979,-0.0494417,0.105893,-1.9239,0.0593527,-1.14166,7.98405,-3.31168,-0.00174408,0.0622172,-0.356242,0.0593527,-0.969132,8.48833,-1.92179,0.000529623,0.0561229,-0.356163,0.0593527,-1.04074,7.53789,-2.3586,-1.65249,0.392901,-0.118538,0.0593527,-1.07068,8.93464,-2.87485,-1.65227,0.384285,-0.117708,0.0593527,
1.6766,-1.08297,8.00094,-2.65162,-0.0484534,0.0900009,0.248959,0.24652,-1.08297,8.00094,-2.65162,-0.0484534,0.0900009,0.248959,0.24652,-1.08297,8.00094,-2.65162,-0.0484534,0.0900009,0.248959,0.24652,-1.08297,8.00094,-2.65162,-0.0484534,0.0900009,0.248959,0.24652,-1.08297,8.00094,-2.65162,-0.0484534,0.0900009,0.248959,0.24652,-1.81131,8.01764,-2.58432,-0.0603259,0.0885912,-2.10433,0.0593527,-0.332158,7.9429,-2.72224,-0.018953,0.11269,-2.10017,0.0593527,-1.15084,7.6067,-3.29233,-0.0374029,0.102081,-0.539166,0.0593527,-0.991961,8.35341,-2.01412,-0.0318292,0.0928068,-0.538889,0.0593527,-1.05648,7.33945,-2.27391,-1.64464,0.247416,-0.0958287,0.0593527,-1.08665,8.62066,-3.03246,-1.64342,0.229574,-0.0950309,0.0593527,
1.6867,-1.09897,7.73506,-2.69201,-0.0583475,0.0707806,0.0688222,0.24652,-1.09897,7.73506,-2.69201,-0.0583475,0.0707806,0.0688222,0.24652,-1.09897,7.73506,-2.69201,-0.0583475,0.0707806,0.0688222,0.24652,-1.09897,7.73506,-2.69201,-0.0583475,0.0707806,0.0688222,0.24652,-1.09897,7.73506,-2.69201,-0.0583475,0.0707806,0.0688222,0.24652,-1.82788,7.75982,-2.63451,-0.042994,0.0916311,-2.28227,0.0593527,-0.347407,7.66857,-2.74492,-0.0302753,0.102597,-2.28104,0.0593527,-1.15967,7.23179,-3.25189,-0.0723165,0.110348,-0.72218,0.0593527,-1.01427,8.19645,-2.12754,-0.0728091,0.1109,-0.72229,0.0593527,-1.07359,7.15196,-2.20158,-1.63923,0.0961049,-0.0746856,0.0593527,-1.10105,8.27637,-3.17787,-1.64072,0.105352,-0.0739945,0.0593527,
1.6968,-1.11475,7.45858,-2.73239,-0.0648069,0.0503109,-0.111693,0.24652,-1.11475,7.45858,-2.73239,-0.0648069,0.0503109,-0.111693,0.24652,-1.11475,7.45858,-2.73239,-0.0648069,0.0503109,-0.111693,0.24652,-1.11475,7.45858,-2.73239,-0.0648069,0.0503109,-0.111693,0.24652,-1.11475,7.45858,-2.73239,-0.0648069,0.0503109,-0.111693,0.24652,-1.8442,7.4902,-2.68606,-0.0498374,0.079828,-2.46211,0.0593527,-0.362591,7.38696,-2.76629,-0.0750889,0.0483699,-2.46373,0.0593527,-1.16909,6.86294,-3.19358,-0.0406379,0.0513252,-0.898861,0.0593527,-1.03695,8.01417,-2.25894,-0.0456673,0.0553209,-0.899247,0.0593527,-1.09212,6.97334,-2.14502,-1.63316,-0.126749,-0.0543627,0.0593527,-1.11431,7.90399,-3.30734,-1.63435,-0.114474,-0.0537095,0.0593527,
1.7069,-1.13069,7.17182,-2.77255,-0.0691211,0.0301467,-0.291101,0.24652,-1.13069,7.17182,-2.77255,-0.0691211,0.0301467,-0.291101,0.24652,-1.13069,7.17182,-2.77255,-0.0691211,0.0301467,-0.291101,0.24652,-1.13069,7.17182,-2.77255,-0.0691211,0.0301467,-0.291101,0.24652,-1.13069,7.17182,-2.77255,-0.0691211,0.0301467,-0.291101,0.24652,-1.86062,7.20789,-2.73903,-0.0763488,0.0291058,-2.6429,0.0593527,-0.378029,7.09859,-2.78661,-0.0826847,0.0174592,-2.64305,0.0593527,-1.17865,6.50288,-3.11987,-0.0180935,0.020486,-1.07806,0.0593527,-1.05867,7.80352,-2.40581,-0.0123123,0.0173877,-1.07804,0.0593527,-1.11184,6.79975,-2.10747,-1.63327,-0.318618,-0.0341059,0.0593527,-1.12615,7.50668,-3.4183,-1.63361,-0.33465,-0.0332106,0.0593527,
1.717,-1.14641,6.87457,-2.81252,-0.0698641,0.00867357,-0.469792,0.24652,-1.14641,6.87457,-2.81252,-0.0698641,0.00867357,-0.469792,0.24652,-1.14641,6.87457,-2.81252,-0.0698641,0.00867357,-0.469792,0.24652,-1.14641,6.87457,-2.81252,-0.0698641,0.00867357,-0.469792,0.24652,-1.14641,6.87457,-2.81252,-0.0698641,0.00867357,-0.469792,0.24652,-1.8768,6.91273,-2.79264,-0.0748593,0.009075,-2.82229,0.0593527,-0.393387,6.80371,-2.80677,-0.0647375,0.0393819,-2.82205,0.0593527,-1.18975,6.15389,-3.03446,-0.0715817,0.025618,-1.2593,0.0593527,-1.07981,7.56236,-2.5647,-0.0611617,0.0222638,-1.25923,0.0593527,-1.13306,6.62797,-2.09144,-1.63941,-0.449755,-0.0106798,0.0593527,-1.1368,7.08837,-3.50774,-1.63982,-0.462315,-0.00999263,0.0593527,
1.7271,-1.16232,6.56712,-2.85234,-0.0648901,-0.0134,-0.64945,0.24652,-1.16232,6.56712,-2.85234,-0.0648901,-0.0134,-0.64945,0.24652,-1.16232,6.56712,-2.85234,-0.0648901,-0.0134,-0.64945,0.24652,-1.16232,6.56712,-2.85234,-0.0648901,-0.0134,-0.64945,0.24652,-1.16232,6.56712,-2.85234,-0.0648901,-0.0134,-0.64945,0.24652,-1.89287,6.60502,-2.846,-0.0661217,0.0196476,-3.00147,0.0593527,-0.409269,6.50151,-2.82708,-0.0644549,0.0317577,-3.00143,0.0593527,-1.20136,5.81816,-2.9417,-0.0988707,0.00703284,-1.43876,0.0593527,-1.09943,7.28829,-2.73124,-0.0996585,0.00713424,-1.43886,0.0593527,-1.15517,6.45378,-2.0985,-1.64947,-0.634295,0.0155508,0.0593527,-1.14632,6.65273,-3.57445,-1.65013,-0.617915,0.0167725,0.0593527,
1.7372,-1.178,6.24924,-2.8918,-0.0563056,-0.0339206,-0.829504,0.24652,-1.178,6.24924,-2.8918,-0.0563056,-0.0339206,-0.829504,0.24652,-1.178,6.24924,-2.8918,-0.0563056,-0.0339206,-0.829504,0.24652,-1.178,6.24924,-2.8918,-0.0563056,-0.0339206,-0.829504,0.24652,-1.178,6.24924,-2.8918,-0.0563056,-0.0339206,-0.829504,0.24652,-1.90875,6.28491,-2.89915,-0.0640155,-0.0140278,3.10259,0.0593527,-0.425055,6.19232,-2.84805,-0.0630563,-0.0352668,3.10257,0.0593527,-1.21441,5.49625,-2.84595,-0.0371381,-0.0172425,-1.61826,0.0593527,-1.11859,6.98085,-2.90126,-0.0439605,-0.017565,-1.6182,0.0593527,-1.17811,6.27324,-2.12996,-1.67248,-0.859472,0.0523175,0.0593527,-1.15531,6.20408,-3.61737,-1.67297,-0.855088,0.0532094,0.0593527,
1.7473,-1.19384,5.92129,-2.93088,-0.0460733,-0.0530095,-1.0087,0.24652,-1.19384,5.92129,-2.93088,-0.0460733,-0.0530095,-1.0087,0.24652,-1.19384,5.92129,-2.93088,-0.0460733,-0.0530095,-1.0087,0.24652,-1.19384,5.92129,-2.93088,-0.0460733,-0.0530095,-1.0087,0.24652,-1.19384,5.92129,-2.93088,-0.0460733,-0.0530095,-1.0087,0.24652,-1.92447,5.95166,-2.9516,-0.0500067,-0.0623833,2.92275,0.0593527,-0.441277,5.87639,-2.8705,-0.0475841,-0.0733097,2.92258,0.0593527,-1.2284,5.18855,-2.751,-0.00375192,-0.0272046,-1.79896,0.0593527,-1.13609,6.63949,-3.07098,0.00243127,-0.0257578,-1.7993,0.0593527,-1.20155,6.08133,-2.18561,-1.70878,-1.01611,0.102652,0.0593527,-1.16358,5.7466,-3.63638,-1.71467,-1.03726,0.108459,0.0593527,
1.7574,-1.20949,5.58305,-2.9696,-0.0321057,-0.0705843,-1.18843,0.24652,-1.20949,5.58305,-2.9696,-0.0321057,-0.0705843,-1.18843,0.24652,-1.20949,5.58305,-2.9696,-0.0321057,-0.0705843,-1.18843,0.24652,-1.20949,5.58305,-2.9696,-0.0321057,-0.0705843,-1.18843,0.24652,-1.20949,5.58305,-2.9696,-0.0321057,-0.0705843,-1.18843,0.24652,-1.9401,5.60583,-3.00241,-0.0413599,-0.0614092,2.74291,0.0593527,-0.457358,5.55335,-2.89495,-0.045607,-0.0510934,2.74315,0.0593527,-1.2444,4.8944,-2.66135,-0.0454414,-0.059359,-1.97714,0.0593527,-1.15233,6.26475,-3.23584,-0.0350474,-0.0548895,-1.97779,0.0593527,-1.2256,5.87413,-2.26532,-1.7696,-1.15287,0.178514,0.0593527,-1.17147,5.28509,-3.63205,-1.77176,-1.15467,0.181055,0.0593527,
1.7675,-1.22529,5.23482,-3.00793,-0.0132396,-0.0848833,-1.3697,0.24652,-1.22529,5.23482,-3.00793,-0.0132396,-0.0848833,-1.3697,0.24652,-1.22529,5.23482,-3.00793,-0.0132396,-0.0848833,-1.3697,0.24652,-1.22529,5.23482,-3.00793,-0.0132396,-0.0848833,-1.3697,0.24652,-1.22529,5.23482,-3.00793,-0.0132396,-0.0848833,-1.3697,0.24652,-1.9554,5.248,-3.05159,-0.036501,-0.0601423,2.56353,0.0593527,-0.474046,5.22223,-2.92167,-0.043327,-0.0497364,2.56391,0.0593527,-1.26145,4.61235,-2.58168,-0.0504369,-0.0904572,-2.15546,0.0593527,-1.16679,5.85797,-3.39135,-0.0511677,-0.0909451,-2.15556,0.0593527,-1.24964,5.64741,-2.36737,-2.00087,-1.35613,0.421347,0.0593527,-1.17923,4.82299,-3.6057,-1.96949,-1.33804,0.391505,0.0593527,
1.7776,-1.24095,4.87648,-3.04582,0.00740647,-0.0953168,-1.55092,0.24652,-1.24095,4.87648,-3.04582,0.00740647,-0.0953168,-1.55092,0.24652,-1.24095,4.87648,-3.04582,0.00740647,-0.0953168,-1.55092,0.24652,-1.24095,4.87648,-3.04582,0.00740647,-0.0953168,-1.55092,0.24652,-1.24095,4.87648,-3.04582,0.00740647,-0.0953168,-1.55092,0.24652,-1.97071,4.87844,-3.09881,-0.00225737,-0.0952649,2.3818,0.0593527,-0.490566,4.88315,-2.95078,-0.00241852,-0.0949318,2.38181,0.0593527,-1.28003,4.34032,-2.51533,0.0110561,-0.0699601,-2.33956,0.0593527,-1.18032,5.42124,-3.53409,0.00591007,-0.074921,-2.33923,0.0593527,-1.27344,5.39718,-2.49011,3.01743,-1.4707,1.69755,0.0593527,-1.18739,4.36439,-3.55951,2.93862,-1.46873,1.77654,0.0593527,
1.7877,-1.25668,4.50835,-3.08332,0.0286326,-0.103541,-1.73149,0.24652,-1.25668,4.50835,-3.08332,0.0286326,-0.103541,-1.73149,0.24652,-1.25668,4.50835,-3.08332,0.0286326,-0.103541,-1.73149,0.24652,-1.25668,4.50835,-3.08332,0.0286326,-0.103541,-1.73149,0.24652,-1.25668,4.50835,-3.08332,0.0286326,-0.103541,-1.73149,0.24652,-1.98569,4.49691,-3.14332,0.0298484,-0.11171,2.19926,0.0593527,-0.507534,4.53557,-2.9833,0.0413337,-0.120013,2.19793,0.0593527,-1.29983,4.07584,-2.46562,0.0423406,-0.0576249,-2.52148,0.0593527,-1.19229,4.95676,-3.66087,0.0457851,-0.0527857,-2.52188,0.0593527,-1.29679,5.11996,-2.63015,2.21335,-1.38654,2.51686,0.0593527,-1.19589,3.91253,-3.49628,2.15359,-1.36829,2.57621,0.0593527,
1.7978,-1.27236,4.13015,-3.12041,0.0518087,-0.10797,-1.91311,0.24652,-1.27236,4.13015,-3.12041,0.0518087,-0.10797,-1.91311,0.24652,-1.27236,4.13015,-3.12041,0.0518087,-0.10797,-1.91311,0.24652,-1.27236,4.13015,-3.12041,0.0518087,-0.10797,-1.91311,0.24652,-1.27236,4.13015,-3.12041,0.0518087,-0.10797,-1.91311,0.24652,-2.00076,4.10454,-3.18476,0.0274508,-0.101882,2.02038,0.0593527,-0.524304,4.17901,-3.01929,0.0360081,-0.105872,2.01949,0.0593527,-1.32127,3.81538,-2.43559,0.0342609,-0.108356,-2.70064,0.0593527,-1.20293,4.46817,-3.76831,0.0393092,-0.097707,-2.70119,0.0593527,-1.31963,4.81294,-2.78481,1.94648,-1.23446,2.79831,0.0593527,-1.20496,3.47056,-3.41936,1.96042,-1.24513,2.78576,0.0593527,
1.8079,-1.28808,3.74235,-3.15718,0.0764067,-0.106513,-2.09548,0.24652,-1.28808,3.74235,-3.15718,0.0764067,-0.106513,-2.09548,0.24652,-1.28808,3.74235,-3.15718,0.0764067,-0.106513,-2.09548,0.24652,-1.28808,3.74235,-3.15718,0.0764067,-0.106513,-2.09548,0.24652,-1.28808,3.74235,-3.15718,0.0764067,-0.106513,-2.09548,0.24652,-2.01548,3.70151,-3.22361,0.0477041,-0.104858,1.83938,0.0593527,-0.541536,3.81229,-3.05849,0.0308119,-0.100226,1.84111,0.0593527,-1.34367,3.55484,-2.42764,0.0525723,-0.133959,-2.88135,0.0593527,-1.21228,3.95923,-3.85429,0.0523698,-0.134733,-2.88148,0.0593527,-1.34154,4.47397,-2.94994,1.82549,-1.01315,2.93064,0.0593527,-1.21496,3.04008,-3.33211,1.83316,-1.02831,2.92477,0.0593527,
1.818,-1.30379,3.34469,-3.19359,0.0998551,-0.100822,-2.27672,0.24652,-1.30379,3.34469,-3.19359,0.0998551,-0.100822,-2.27672,0.24652,-1.30379,3.34469,-3.19359,0.0998551,-0.100822,-2.27672,0.24652,-1.30379,3.34469,-3.19359,0.0998551,-0.100822,-2.27672,0.24652,-1.30379,3.34469,-3.19359,0.0998551,-0.100822,-2.27672,0.24652,-2.03028,3.28849,-3.25967,0.102985,-0.108057,1.65446,0.0593527,-0.55859,3.43556,-3.10093,0.0843097,-0.106395,1.65646,0.0593527,-1.36694,3.29073,-2.4429,0.0856887,-0.0796573,-3.06397,0.0593527,-1.22092,3.43359,-3.91753,0.0851068,-0.087068,-3.06404,0.0593527,-1.36223,4.10127,-3.12154,1.78917,-0.837388,2.98199,0.0593527,-1.22617,2.62297,-3.23895,1.78521,-0.816286,2.98552,0.0593527,
