time,0_rod(payload_bars compound_iq7KN5).X,0_rod(payload_bars compound_iq7KN5).Y,0_rod(payload_bars compound_iq7KN5).Z,0_rod(payload_bars compound_iq7KN5).Euler1,0_rod(payload_bars compound_iq7KN5).Euler2,0_rod(payload_bars compound_iq7KN5).Euler3,0_rod(payload_bars compound_iq7KN5).mass,1_rod(payload_bars compound_iq7KN5).X,1_rod(payload_bars compound_iq7KN5).Y,1_rod(payload_bars compound_iq7KN5).Z,1_rod(payload_bars compound_iq7KN5).Euler1,1_rod(payload_bars compound_iq7KN5).Euler2,1_rod(payload_bars compound_iq7KN5).Euler3,1_rod(payload_bars compound_iq7KN5).mass,2_rod(payload_bars compound_iq7KN5).X,2_rod(payload_bars compound_iq7KN5).Y,2_rod(payload_bars compound_iq7KN5).Z,2_rod(payload_bars compound_iq7KN5).Euler1,2_rod(payload_bars compound_iq7KN5).Euler2,2_rod(payload_bars compound_iq7KN5).Euler3,2_rod(payload_bars compound_iq7KN5).mass,3_rod(payload_bars compound_iq7KN5).X,3_rod(payload_bars compound_iq7KN5).Y,3_rod(payload_bars compound_iq7KN5).Z,3_rod(payload_bars compound_iq7KN5).Euler1,3_rod(payload_bars compound_iq7KN5).Euler2,3_rod(payload_bars compound_iq7KN5).Euler3,3_rod(payload_bars compound_iq7KN5).mass,4_rod(payload_bars compound_iq7KN5).X,4_rod(payload_bars compound_iq7KN5).Y,4_rod(payload_bars compound_iq7KN5).Z,4_rod(payload_bars compound_iq7KN5).Euler1,4_rod(payload_bars compound_iq7KN5).Euler2,4_rod(payload_bars compound_iq7KN5).Euler3,4_rod(payload_bars compound_iq7KN5).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.919,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.51933,13.0319,32.2524,1.97974,0.352921,3.12578,0.199491,-1.70341,19.6258,30.365,2.02408,0.267805,3.08649,0.199491,0.116305,17.4719,31.5495,1.92386,0.215464,-1.61447,0.199491,-3.39355,16.1539,31.4729,1.96661,0.203971,-1.6809,0.199491,-2.1312,16.9778,33.0376,0.744025,-0.855089,-0.367593,0.199645,-1.06331,15.5885,29.3645,0.702204,-0.778154,-0.358117,0.199491,
1.9291,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.47787,12.1078,32.3458,1.97026,0.420559,3.13787,0.199491,-1.68128,18.7424,30.5662,2.01524,0.221949,3.09747,0.199491,0.119433,16.5596,31.7031,1.94834,0.202916,-1.59513,0.199491,-3.39428,15.2934,31.6704,1.98163,0.192298,-1.66511,0.199491,-2.10302,16.0816,33.2181,0.709358,-0.84329,-0.340314,0.199645,-1.11424,14.7155,29.5272,0.670931,-0.766711,-0.333669,0.199491,
1.9392,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.43556,11.1735,32.4391,1.96272,0.461211,-3.13253,0.199491,-1.65917,17.8489,30.7671,2.00581,0.168584,3.1084,0.199491,0.12263,15.6377,31.8567,1.98243,0.189476,-1.57475,0.199491,-3.39454,14.4227,31.868,2.00451,0.180783,-1.6481,0.199491,-2.07509,15.1752,33.3989,0.670373,-0.81984,-0.310046,0.199645,-1.16458,13.8328,29.6898,0.643734,-0.76228,-0.312084,0.199491,
1.9493,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.39243,10.2289,32.5329,1.95583,0.464695,-3.11948,0.199491,-1.6366,16.9452,30.968,1.99541,0.116027,3.11931,0.199491,0.125619,14.7066,32.0099,2.02001,0.17473,-1.55494,0.199491,-3.39482,13.5416,32.0661,2.02887,0.168592,-1.63138,0.199491,-2.04714,14.2585,33.5794,0.629463,-0.785743,-0.278801,0.199645,-1.21436,12.9403,29.8523,0.619936,-0.76544,-0.292806,0.199491,
1.9594,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.3487,9.27369,32.6265,1.948,0.429726,-3.10694,0.199491,-1.61381,16.0313,31.1685,1.98387,0.0742152,3.13026,0.199491,0.128195,13.7663,32.1628,2.05122,0.158895,-1.53737,0.199491,-3.39499,12.6503,32.2645,2.04665,0.155344,-1.61639,0.199491,-2.01919,13.3318,33.7602,0.591053,-0.749267,-0.249913,0.199645,-1.26345,12.0382,30.0149,0.598136,-0.77434,-0.274833,0.199491,
1.9695,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.30418,8.30792,32.7203,1.9377,0.35696,-3.09535,0.199491,-1.59079,15.1074,31.3687,1.97162,0.0491813,3.14137,0.199491,0.130534,12.8166,32.3155,2.06968,0.142661,-1.52278,0.199491,-3.39489,11.7487,32.4633,2.05155,0.141124,-1.60377,0.199491,-1.99131,12.3949,33.9409,0.55734,-0.718279,-0.224685,0.199645,-1.31196,11.1262,30.1776,0.576032,-0.783795,-0.256647,0.199491,
1.9796,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.25864,7.33193,32.8141,1.92437,0.257404,-3.08451,0.199491,-1.56769,14.1739,31.5686,1.95921,0.0372082,-3.13048,0.199491,0.133063,11.8572,32.4678,2.077,0.126516,-1.5104,0.199491,-3.39431,10.8365,32.6627,2.04372,0.12641,-1.59289,0.199491,-1.96361,11.448,34.1212,0.528099,-0.696272,-0.20265,0.199645,-1.36,10.2044,30.3407,0.55235,-0.789835,-0.237438,0.199491,
1.9897,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.21192,6.34615,32.9079,1.9084,0.14657,-3.07378,0.199491,-1.54446,13.2307,31.7683,1.94684,0.03057,-3.11891,0.199491,0.136031,10.8879,32.62,2.07754,0.110597,-1.49919,0.199491,-3.39341,9.9135,32.8626,2.02941,0.111725,-1.58247,0.199491,-1.93619,10.4911,34.3012,0.501236,-0.679459,-0.182243,0.199645,-1.40748,9.27283,30.504,0.527233,-0.791766,-0.217346,0.199491,
1.9998,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.16407,5.3509,33.0016,1.89013,0.0332541,-3.06257,0.199491,-1.52119,12.2775,31.968,1.93449,0.0262625,-3.10717,0.199491,0.139536,9.90855,32.7719,2.07189,0.0950822,-1.48877,0.199491,-3.3924,8.97981,33.0627,2.01241,0.0972951,-1.57174,0.199491,-1.90892,9.52414,34.481,0.475884,-0.666265,-0.16284,0.199645,-1.45437,8.33146,30.6675,0.501355,-0.790569,-0.196864,0.199491,
2.0099,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.115,4.34616,33.0957,1.8699,-0.0762678,-3.05046,0.199491,-1.49766,11.3146,32.1678,1.9224,0.0255595,-3.09521,0.199491,0.143502,8.9191,32.9235,2.05854,0.0802971,-1.47907,0.199491,-3.39121,8.03514,33.2633,1.99066,0.0831819,-1.56078,0.199491,-1.8818,8.54717,34.6603,0.45229,-0.66011,-0.14455,0.199645,-1.50079,7.3803,30.8311,0.474534,-0.784374,-0.175887,0.199491,
2.02,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.0646,3.33158,33.19,1.8488,-0.170767,-3.03732,0.199491,-1.47361,10.3425,32.3672,1.91096,0.0294768,-3.08288,0.199491,0.147605,7.91973,33.0746,2.03583,0.0666064,-1.46992,0.199491,-3.38957,7.07922,33.4648,1.96133,0.0695605,-1.54982,0.199491,-1.85489,7.56033,34.8386,0.430411,-0.664241,-0.127359,0.199645,-1.54676,6.41919,30.9952,0.446077,-0.768422,-0.153904,0.199491,
2.0301,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.02598,2.67861,33.1524,1.82998,0.361991,-3.02887,0.199491,-1.50524,9.43169,32.5126,1.87831,-0.0856979,-3.07358,0.199491,0.173667,7.03112,33.3011,1.86369,0.0220492,-1.45902,0.199491,-3.40688,6.27086,33.658,1.97494,-0.000247945,-1.5746,0.199491,-1.78673,6.52656,35.0408,0.396756,-0.729523,-0.0794492,0.199645,-1.65646,6.16579,30.995,0.452438,-0.617773,-0.142038,0.199491,
2.0402,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,1.03192,2.69751,32.8937,1.75999,-0.220862,-2.97616,0.199491,-1.64667,9.0752,32.6506,1.78337,-0.179642,-3.08296,0.199491,0.111701,6.74103,33.4841,1.88393,-0.0870697,-1.4377,0.199491,-3.67716,5.90241,33.4754,1.87096,-0.120124,-1.67708,0.199491,-1.64736,6.20876,35.3207,0.327249,-0.836685,0.048107,0.199645,-1.66345,6.1874,31.3236,0.419672,-0.758279,-0.0713677,0.199491,
2.0503,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.95684,3.05782,32.8218,1.65118,-1.02872,-2.88846,0.199491,-1.68912,9.39281,33.0479,1.81924,-0.148477,-3.11986,0.199491,-0.0865036,6.9416,33.4782,1.82238,-0.106349,-1.44581,0.199491,-3.91061,5.99252,33.6425,1.96897,-0.13664,-1.69733,0.199491,-1.73842,6.2036,35.3492,0.30772,-0.769126,0.0888377,0.199645,-1.69343,6.22637,31.4342,0.327967,-0.932688,0.0282057,0.199491,
2.0604,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.67932,3.28463,32.9819,1.97186,0.613301,-3.04784,0.199491,-1.80142,9.76991,33.4808,1.94878,-0.17495,3.14117,0.199491,-0.164223,7.219,33.5699,1.95732,-0.160766,-1.55121,0.199491,-3.5557,6.14623,33.7886,1.78944,-0.192158,-1.59611,0.199491,-2.00442,6.31385,35.3215,0.169823,-0.936021,0.250288,0.199645,-1.92758,6.29353,31.3127,0.273324,-0.851591,0.109061,0.199491,
2.0705,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.573907,3.46228,32.8034,1.9512,-0.0106138,-3.12166,0.199491,-2.0222,9.92191,33.8145,2.01922,-0.276001,3.11794,0.199491,-0.12627,7.49443,33.7529,2.00894,-0.195412,-1.56186,0.199491,-3.41581,6.43885,33.9026,2.23413,-0.200698,-1.63389,0.199491,-2.28975,6.48567,35.3406,0.278166,-0.61752,0.204223,0.199645,-2.04559,6.56325,31.5283,0.244587,-0.919339,0.187762,0.199491,
2.0806,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.683793,3.59014,32.6304,1.96918,-0.640123,3.10267,0.199491,-2.14998,10.0364,34.0442,2.01834,-0.250128,3.11164,0.199491,-0.454884,7.74613,33.9347,1.7799,-0.219682,-1.5219,0.199491,-3.46149,6.84207,34.0919,1.86833,-0.215016,-1.55178,0.199491,-2.42845,6.6512,35.5918,0.217133,-0.768685,0.277724,0.199645,-2.06482,6.79277,31.5423,0.165799,-0.877602,0.330634,0.199491,
2.0907,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.749617,3.65541,32.5379,1.99776,-0.638975,3.12129,0.199491,-2.27638,10.1559,34.4105,2.00845,-0.218465,3.09107,0.199491,-0.655557,7.93718,34.087,2.19644,-0.255813,-1.66643,0.199491,-3.60388,7.10631,34.2913,1.99157,-0.237802,-1.5604,0.199491,-2.46882,6.93413,35.5743,0.182135,-0.846479,0.334044,0.199645,-2.17101,7.10195,31.6274,0.216827,-0.671625,0.340016,0.199491,
2.1008,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.593989,3.96964,32.54,2.01349,-0.0554071,3.09134,0.199491,-2.33803,10.3753,34.7045,2.00912,-0.396746,3.10176,0.199491,-0.744183,8.1568,34.2175,1.81895,-0.295839,-1.57895,0.199491,-3.76588,7.06873,34.4517,2.09906,-0.294067,-1.58471,0.199491,-2.4987,7.12112,35.5831,0.157521,-0.754697,0.373306,0.199645,-2.22342,7.3715,31.7249,0.115792,-0.814285,0.432943,0.199491,
2.1109,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.47668,4.30257,32.4745,2.04677,0.178109,3.10133,0.199491,-2.40862,10.5764,34.8788,1.98614,-0.254937,3.10998,0.199491,-0.781364,8.31131,34.3308,2.23938,-0.306551,-1.69032,0.199491,-3.9766,7.14486,34.5981,1.94,-0.329221,-1.57261,0.199491,-2.53791,7.22657,35.7782,0.137573,-0.73131,0.428299,0.199645,-2.29862,7.61365,31.8542,-0.00503063,-0.90799,0.542877,0.199491,
2.121,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.360423,4.61397,32.398,2.14283,-0.934487,3.06495,0.199491,-2.52655,10.7388,35.0172,1.98782,-0.415451,3.11064,0.199491,-0.777662,8.44878,34.455,1.85535,-0.369685,-1.548,0.199491,-4.14752,7.23081,34.7287,2.11896,-0.350991,-1.67729,0.199491,-2.58284,7.31808,36.033,0.0659625,-0.77152,0.507473,0.199645,-2.40247,7.87699,31.9756,0.0980585,-0.75753,0.49089,0.199491,
2.1311,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.232159,4.87238,32.4593,2.11433,-0.511247,3.08039,0.199491,-2.62404,10.956,35.286,2.00058,-0.338896,3.10295,0.199491,-0.793512,8.61512,34.5721,1.5567,-0.376606,-1.41965,0.199491,-4.29874,7.29098,34.7839,1.92932,-0.415599,-1.60422,0.199491,-2.61386,7.35332,36.1073,0.0099476,-0.772998,0.584056,0.199645,-2.52883,8.13182,32.0921,0.147671,-0.641709,0.481682,0.199491,
2.1412,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.1049,5.09784,32.5075,2.07283,0.122609,3.08279,0.199491,-2.74702,11.1279,35.5225,2.03314,-0.523963,3.08794,0.199491,-0.78254,8.80843,34.6746,2.26565,-0.443267,-1.69572,0.199491,-4.38579,7.37358,34.87,2.15512,-0.441576,-1.70821,0.199491,-2.67528,7.35493,36.2241,-0.0103018,-0.744708,0.633294,0.199645,-2.69127,8.38906,32.1949,0.0349662,-0.763714,0.575481,0.199491,
2.1513,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0189354,5.30365,32.5041,2.13534,-0.77096,3.04939,0.199491,-2.88074,11.2861,35.7317,2.04233,-0.45234,3.09126,0.199491,-0.805087,8.98762,34.7279,1.85057,-0.497085,-1.49658,0.199491,-4.5076,7.46944,34.9898,1.99648,-0.502817,-1.65945,0.199491,-2.72158,7.36312,36.3524,0.0184072,-0.675644,0.644671,0.199645,-2.83112,8.6139,32.3809,0.0539865,-0.707641,0.594624,0.199491,
2.1614,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.0204316,5.47928,32.5154,2.20947,-1.12549,2.96897,0.199491,-2.98001,11.4051,35.9425,2.05184,-0.609844,3.09261,0.199491,-0.906768,9.1366,34.8424,2.22859,-0.540411,-1.66733,0.199491,-4.6537,7.53887,35.0867,1.92315,-0.555376,-1.6276,0.199491,-2.74593,7.39731,36.4556,-0.0634794,-0.712521,0.727337,0.199645,-2.97056,8.8787,32.5372,-0.0662414,-0.792156,0.707064,0.199491,
2.1715,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.0628586,5.63999,32.5286,2.06479,-0.260441,3.0639,0.199491,-3.0918,11.4961,36.1521,2.04747,-0.603717,3.10283,0.199491,-1.00894,9.28117,34.9427,2.35471,-0.571075,-1.73553,0.199491,-4.7893,7.63175,35.2068,2.17395,-0.574621,-1.76261,0.199491,-2.76449,7.41892,36.5451,-0.0700028,-0.685908,0.757976,0.199645,-3.11024,9.11991,32.6974,0.0623075,-0.636268,0.65855,0.199491,
2.1816,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.176254,5.84442,32.5166,2.09664,-0.611432,3.05529,0.199491,-3.18606,11.5531,36.3881,2.05938,-0.638127,3.09518,0.199491,-1.06755,9.42172,35.0796,1.56767,-0.57241,-1.29674,0.199491,-4.87088,7.70097,35.3157,1.90582,-0.636286,-1.60687,0.199491,-2.82992,7.47243,36.6418,-0.131391,-0.700356,0.828471,0.199645,-3.24715,9.28708,32.8242,-0.0876661,-0.736644,0.780808,0.199491,
2.1917,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.279888,6.03253,32.4687,2.17254,-1.0811,2.99719,0.199491,-3.27838,11.6253,36.6411,2.08887,-0.739383,3.07387,0.199491,-1.16315,9.50848,35.2076,2.37261,-0.634544,-1.76309,0.199491,-4.93021,7.78927,35.4387,2.19838,-0.639873,-1.78255,0.199491,-2.9136,7.52852,36.728,-0.0308502,-0.596576,0.797847,0.199645,-3.36274,9.42752,32.975,-0.0200176,-0.650617,0.76421,0.199491,
2.2018,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.365502,6.20258,32.4233,2.10425,-0.743292,3.05793,0.199491,-3.36623,11.6365,36.8592,2.08408,-0.605712,3.07655,0.199491,-1.28083,9.6107,35.3497,1.95995,-0.689141,-1.5148,0.199491,-4.99035,7.86547,35.5774,2.08192,-0.690344,-1.70945,0.199491,-2.9871,7.58976,36.8171,-0.21605,-0.697858,0.939222,0.199645,-3.48812,9.57844,33.1255,-0.242194,-0.764017,0.940128,0.199491,
2.2119,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.455876,6.38376,32.3911,2.07671,-0.44541,3.08055,0.199491,-3.43777,11.6222,37.0894,2.10899,-0.813292,3.05524,0.199491,-1.40566,9.67405,35.5176,1.71913,-0.695436,-1.36521,0.199491,-5.05541,7.94023,35.7028,1.90766,-0.731081,-1.58069,0.199491,-3.0621,7.66443,36.8985,-0.0484316,-0.568703,0.869553,0.199645,-3.61149,9.71048,33.2458,0.0308751,-0.54292,0.804901,0.199491,
2.222,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.552338,6.55622,32.3316,2.09029,-0.658023,3.08045,0.199491,-3.51771,11.6034,37.3154,2.11491,-0.783644,3.04706,0.199491,-1.53013,9.72089,35.6759,2.12731,-0.745589,-1.64223,0.199491,-5.0991,8.00995,35.8371,2.25006,-0.730265,-1.80313,0.199491,-3.15362,7.73726,36.9843,-0.099949,-0.582109,0.930019,0.199645,-3.72554,9.81908,33.394,-0.233962,-0.686088,0.989429,0.199491,
2.2321,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.648085,6.71671,32.2686,2.11015,-0.93479,3.0717,0.199491,-3.59756,11.5644,37.527,2.1083,-0.61953,3.0474,0.199491,-1.65636,9.78029,35.8391,2.47393,-0.721755,-1.88877,0.199491,-5.13215,8.07513,35.9831,2.28155,-0.755442,-1.82309,0.199491,-3.24765,7.78396,37.0731,-0.261471,-0.651165,1.05115,0.199645,-3.8468,9.918,33.5404,-0.451714,-0.737323,1.16067,0.199491,
2.2422,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.753164,6.8692,32.237,2.11705,-0.945915,3.06791,0.199491,-3.67336,11.5102,37.7439,2.12286,-0.658403,3.0344,0.199491,-1.77338,9.81769,35.9861,2.13322,-0.804339,-1.66452,0.199491,-5.16316,8.12455,36.1209,2.11646,-0.808734,-1.69774,0.199491,-3.34173,7.83205,37.1554,-0.13528,-0.565726,1.00807,0.199645,-3.97396,10.0163,33.6812,-0.253851,-0.626802,1.06345,0.199491,
2.2523,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.887113,7.01825,32.2476,2.10775,-0.622418,3.0618,0.199491,-3.73162,11.4553,37.9546,2.17166,-0.89949,3.00238,0.199491,-1.88728,9.85525,36.1099,1.77953,-0.829978,-1.41005,0.199491,-5.20092,8.14991,36.2532,1.95032,-0.846514,-1.55498,0.199491,-3.43751,7.8432,37.2336,-0.0282711,-0.478024,0.982874,0.199645,-4.08447,10.1198,33.8187,-0.0259577,-0.481793,0.975764,0.199491,
2.2624,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.01266,7.17146,32.242,2.11091,-0.493418,3.04092,0.199491,-3.79356,11.3859,38.1489,2.19807,-1.00046,2.9834,0.199491,-2.00308,9.87413,36.2367,2.21948,-0.862887,-1.74042,0.199491,-5.25757,8.17158,36.3925,1.95809,-0.873854,-1.54267,0.199491,-3.52894,7.84957,37.3213,-0.0729667,-0.476745,1.03053,0.199645,-4.18327,10.2006,33.9692,-0.233872,-0.562577,1.11593,0.199491,
2.2725,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.13492,7.32264,32.2695,2.19702,-0.945268,2.98352,0.199491,-3.85664,11.3109,38.3388,2.17708,-0.897572,3.00141,0.199491,-2.1213,9.88675,36.3584,2.54722,-0.830358,-1.99597,0.199491,-5.309,8.15982,36.5149,2.3605,-0.876196,-1.85176,0.199491,-3.60983,7.85409,37.3952,-0.326972,-0.562035,1.18599,0.199645,-4.29755,10.2705,34.1269,-0.390828,-0.588851,1.22879,0.199491,
2.2826,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.26615,7.47927,32.2975,2.66496,-1.40244,2.54216,0.199491,-3.92133,11.2273,38.5146,2.16671,-0.81959,3.00812,0.199491,-2.22762,9.88202,36.488,2.22088,-0.931125,-1.74887,0.199491,-5.3796,8.15367,36.6275,2.46563,-0.889482,-1.9352,0.199491,-3.66814,7.82983,37.4665,-0.419132,-0.568011,1.25921,0.199645,-4.41658,10.3239,34.3028,-0.0773659,-0.447108,1.09964,0.199491,
2.2927,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.40892,7.63094,32.3478,2.39057,-1.26555,2.8116,0.199491,-3.99318,11.1488,38.6841,2.19858,-0.927901,2.98213,0.199491,-2.32172,9.86709,36.6126,1.68926,-0.953089,-1.30765,0.199491,-5.44391,8.13864,36.7399,1.94244,-0.976321,-1.51871,0.199491,-3.72798,7.7733,37.5295,-0.273052,-0.499785,1.20826,0.199645,-4.5339,10.3688,34.4761,-0.0899146,-0.432352,1.13554,0.199491,
2.3028,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.54876,7.76668,32.4055,2.22363,-0.97482,2.96452,0.199491,-4.05654,11.0546,38.8453,2.26859,-1.09135,2.92092,0.199491,-2.41705,9.85035,36.7385,1.60793,-0.974006,-1.2288,0.199491,-5.51346,8.11004,36.8459,1.6317,-0.983261,-1.26032,0.199491,-3.78997,7.70997,37.595,-0.11963,-0.424669,1.16671,0.199645,-4.65401,10.4073,34.6527,-0.266295,-0.472497,1.2424,0.199491,
2.3129,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.68468,7.88556,32.473,2.16725,-0.737566,3.00783,0.199491,-4.12205,10.9488,39.0195,2.32535,-1.16658,2.86769,0.199491,-2.50966,9.819,36.8581,1.90198,-1.04673,-1.47049,0.199491,-5.58652,8.07576,36.9419,1.82094,-1.04546,-1.41303,0.199491,-3.85201,7.64916,37.6436,-0.232008,-0.44318,1.24337,0.199645,-4.77505,10.4319,34.8401,-0.388567,-0.480907,1.32278,0.199491,
2.323,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.82572,8.00248,32.5411,2.15837,-0.669978,3.01493,0.199491,-4.1888,10.8331,39.1936,2.3206,-1.14421,2.86975,0.199491,-2.59623,9.77377,36.9746,2.48445,-1.03967,-1.97532,0.199491,-5.66644,8.03385,37.0357,2.26755,-1.07507,-1.80121,0.199491,-3.91539,7.58307,37.697,-0.396143,-0.460941,1.34264,0.199645,-4.88756,10.4353,35.0273,-0.320264,-0.441318,1.31615,0.199491,
