time,0_rod(payload_bars compound_uhMVoB).X,0_rod(payload_bars compound_uhMVoB).Y,0_rod(payload_bars compound_uhMVoB).Z,0_rod(payload_bars compound_uhMVoB).Euler1,0_rod(payload_bars compound_uhMVoB).Euler2,0_rod(payload_bars compound_uhMVoB).Euler3,0_rod(payload_bars compound_uhMVoB).mass,1_rod(payload_bars compound_uhMVoB).X,1_rod(payload_bars compound_uhMVoB).Y,1_rod(payload_bars compound_uhMVoB).Z,1_rod(payload_bars compound_uhMVoB).Euler1,1_rod(payload_bars compound_uhMVoB).Euler2,1_rod(payload_bars compound_uhMVoB).Euler3,1_rod(payload_bars compound_uhMVoB).mass,2_rod(payload_bars compound_uhMVoB).X,2_rod(payload_bars compound_uhMVoB).Y,2_rod(payload_bars compound_uhMVoB).Z,2_rod(payload_bars compound_uhMVoB).Euler1,2_rod(payload_bars compound_uhMVoB).Euler2,2_rod(payload_bars compound_uhMVoB).Euler3,2_rod(payload_bars compound_uhMVoB).mass,3_rod(payload_bars compound_uhMVoB).X,3_rod(payload_bars compound_uhMVoB).Y,3_rod(payload_bars compound_uhMVoB).Z,3_rod(payload_bars compound_uhMVoB).Euler1,3_rod(payload_bars compound_uhMVoB).Euler2,3_rod(payload_bars compound_uhMVoB).Euler3,3_rod(payload_bars compound_uhMVoB).mass,4_rod(payload_bars compound_uhMVoB).X,4_rod(payload_bars compound_uhMVoB).Y,4_rod(payload_bars compound_uhMVoB).Z,4_rod(payload_bars compound_uhMVoB).Euler1,4_rod(payload_bars compound_uhMVoB).Euler2,4_rod(payload_bars compound_uhMVoB).Euler3,4_rod(payload_bars compound_uhMVoB).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
3.0098,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.93775,5.26966,1.23711,0.00672834,-0.118428,-2.40667,0.199491,1.5509,5.29973,1.89337,0.0502504,-0.116332,-2.42231,0.199491,-0.602987,4.84759,1.79885,-0.0159897,-0.0743679,-0.855011,0.199491,-0.419581,6.25134,3.49371,0.021034,-0.110464,-0.852854,0.199491,-0.82357,5.29924,3.97297,-1.45434,0.789904,0.0735122,0.199645,-1.46736,7.31864,1.21265,-1.4523,0.747313,0.169267,0.199491,
3.0199,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.93279,5.27034,1.23432,-0.00852793,-0.134414,-2.40496,0.199491,1.56509,5.29898,1.8921,0.0462117,-0.117292,-2.42143,0.199491,-0.60052,4.84705,1.79554,-0.02512,-0.0667157,-0.854502,0.199491,-0.419588,6.25134,3.49371,0.0210329,-0.110465,-0.852855,0.199491,-0.810705,5.29338,3.97343,-1.45562,0.786327,0.075573,0.199645,-1.45712,7.31983,1.20701,-1.45333,0.746289,0.167073,0.199491,
3.03,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.93715,5.26924,1.23241,0.0113197,-0.113232,-2.40707,0.199491,1.56098,5.29775,1.88823,0.0481889,-0.1169,-2.42137,0.199491,-0.597162,4.84768,1.79095,-0.0256693,-0.0669621,-0.854278,0.199491,-0.419587,6.25134,3.49371,0.0210332,-0.110465,-0.852855,0.199491,-0.816404,5.29438,3.96956,-1.45558,0.784952,0.0742027,0.199645,-1.45751,7.32172,1.2034,-1.45345,0.74472,0.16888,0.199491,
3.0401,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.93698,5.26839,1.23064,0.00275978,-0.123094,-2.40581,0.199491,1.55272,5.29629,1.88421,0.0518195,-0.115453,-2.42147,0.199491,-0.597179,4.84898,1.79124,-0.0261593,-0.0665503,-0.853893,0.199491,-0.419589,6.25134,3.49371,0.021033,-0.110465,-0.852855,0.199491,-0.823694,5.29561,3.96828,-1.45564,0.78007,0.0725974,0.199645,-1.46165,7.3203,1.2048,-1.4531,0.744239,0.170061,0.199491,
3.0502,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.93583,5.26765,1.22934,-0.00118827,-0.127495,-2.40509,0.199491,1.55895,5.29558,1.88255,0.0532014,-0.11171,-2.42129,0.199491,-0.600606,4.8484,1.79005,-0.028826,-0.0632678,-0.853911,0.199491,-0.419587,6.25134,3.49371,0.0210332,-0.110465,-0.852855,0.199491,-0.818539,5.29142,3.96591,-1.4562,0.780354,0.0733951,0.199645,-1.46263,7.31488,1.20486,-1.45384,0.743361,0.167757,0.199491,
3.0603,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.93545,5.26746,1.22691,0.00210696,-0.123795,-2.40544,0.199491,1.56703,5.29483,1.88026,0.0500645,-0.113032,-2.4206,0.199491,-0.603023,4.84622,1.78214,-0.0349744,-0.0568187,-0.854169,0.199491,-0.419591,6.25134,3.49371,0.0210326,-0.110466,-0.852855,0.199491,-0.812854,5.28625,3.96497,-1.4569,0.780297,0.0743682,0.199645,-1.46261,7.3181,1.19595,-1.45497,0.740961,0.165195,0.199491,
3.0704,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.89913,5.30519,1.17915,0.0335607,-0.076985,-2.42009,0.199491,1.53086,5.33896,1.79532,0.10467,-0.0613764,-2.43994,0.199491,-0.607662,4.84675,1.75918,0.0387961,-0.122198,-0.860578,0.199491,-0.440442,6.24354,3.32853,0.02104,-0.110458,-0.852875,0.199491,-0.837667,5.35658,3.91807,-1.46579,0.667566,0.0679781,0.199645,-1.45916,7.32079,1.1722,-1.45652,0.740342,0.163543,0.199491,
3.0805,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.95099,5.27438,1.11563,0.0405161,-0.0783356,-2.41118,0.199491,1.47573,5.30118,1.74818,0.0722788,-0.109646,-2.42635,0.199491,-0.597543,4.85891,1.65089,0.0213619,-0.114782,-0.855572,0.199491,-0.440527,6.24348,3.32842,0.0210354,-0.110462,-0.852849,0.199491,-0.893699,5.3349,3.8289,-1.45744,0.732964,0.0614899,0.199645,-1.48028,7.33,1.10391,-1.44336,0.772127,0.186526,0.199491,
3.0906,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.98193,5.27056,1.03752,-0.0961183,-0.229528,-2.38911,0.199491,1.52537,5.29671,1.7068,0.0459274,-0.115539,-2.42057,0.199491,-0.609896,4.85973,1.61371,-0.0171671,-0.076926,-0.851587,0.199491,-0.433988,6.24661,3.31385,0.0210254,-0.110474,-0.852857,0.199491,-0.851871,5.28254,3.78861,-1.46132,0.7372,0.0680255,0.199645,-1.48344,7.32511,1.00429,-1.45079,0.750734,0.178197,0.199491,
3.1007,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.96339,5.26498,1.03952,0.0224066,-0.092348,-2.40672,0.199491,1.58175,5.28922,1.6857,0.039384,-0.105562,-2.41681,0.199491,-0.63103,4.83924,1.56059,-0.0432886,-0.0463017,-0.855783,0.199491,-0.426059,6.26236,3.34014,0.0210328,-0.110465,-0.852861,0.199491,-0.78583,5.27278,3.75606,-1.46209,0.792731,0.0777033,0.199645,-1.46568,7.32507,0.986239,-1.45808,0.756233,0.154298,0.199491,
3.1108,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.97534,5.25932,1.04271,0.0161637,-0.102864,-2.40451,0.199491,1.59282,5.28373,1.68826,0.0515737,-0.0884249,-2.41617,0.199491,-0.632673,4.84267,1.56246,-0.0662566,-0.0252464,-0.854031,0.199491,-0.414359,6.26731,3.35298,0.0210301,-0.110468,-0.852856,0.199491,-0.809521,5.22544,3.79508,-1.46661,0.777339,0.0707331,0.199645,-1.4789,7.33699,0.964089,-1.46449,0.729489,0.154046,0.199491,
3.1209,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.97582,5.26321,1.0375,-0.00585686,-0.128072,-2.40318,0.199491,1.56437,5.28347,1.68173,0.0370997,-0.114248,-2.41507,0.199491,-0.608939,4.85289,1.57186,-0.0989694,-0.00169561,-0.850384,0.199491,-0.417801,6.27269,3.34995,0.021027,-0.110472,-0.852857,0.199491,-0.811854,5.26666,3.76775,-1.45688,0.837969,0.0759184,0.199645,-1.46365,7.32438,0.988813,-1.46055,0.734925,0.162637,0.199491,
3.131,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.97234,5.2604,1.03923,-0.00399567,-0.124888,-2.40251,0.199491,1.56175,5.28207,1.68145,0.0391871,-0.111976,-2.41484,0.199491,-0.592375,4.86606,1.58564,-0.079943,-0.0232439,-0.846629,0.199491,-0.40699,6.28016,3.36698,0.021023,-0.110476,-0.852859,0.199491,-0.819506,5.26272,3.76633,-1.45722,0.841189,0.0735288,0.199645,-1.44547,7.30416,1.00958,-1.46018,0.738301,0.168821,0.199491,
3.1411,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.97384,5.25437,1.04584,-0.0250273,-0.148687,-2.39781,0.199491,1.59713,5.27852,1.69709,0.0367127,-0.0996264,-2.41291,0.199491,-0.579009,4.86819,1.5895,-0.0587305,-0.0461243,-0.846523,0.199491,-0.397626,6.29772,3.40263,0.0210264,-0.110472,-0.852856,0.199491,-0.786089,5.22761,3.79093,-1.46164,0.825757,0.0742102,0.199645,-1.40947,7.31482,0.997473,-1.46373,0.731987,0.166778,0.199491,
3.1512,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.9752,5.25215,1.04806,0.000418393,-0.120225,-2.40056,0.199491,1.64468,5.27538,1.70398,0.0392121,-0.0823015,-2.41165,0.199491,-0.566917,4.86625,1.58611,-0.0899196,-0.0205445,-0.845846,0.199491,-0.386116,6.30582,3.42468,0.0210281,-0.110471,-0.852856,0.199491,-0.745444,5.20125,3.79435,-1.46988,0.784055,0.0734724,0.199645,-1.37894,7.31731,0.984703,-1.46274,0.749133,0.165916,0.199491,
3.1613,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.9732,5.25121,1.04918,-0.0351315,-0.159565,-2.39532,0.199491,1.64463,5.27355,1.70266,0.0371578,-0.0849981,-2.41095,0.199491,-0.559611,4.87006,1.58818,-0.112381,-0.00164894,-0.844445,0.199491,-0.387493,6.31491,3.43531,0.0210262,-0.110473,-0.852857,0.199491,-0.747568,5.19507,3.79991,-1.47308,0.752089,0.0719937,0.199645,-1.36933,7.31281,0.992279,-1.4556,0.778412,0.171248,0.199491,
3.1714,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.97857,5.25037,1.04896,0.0135852,-0.106298,-2.40153,0.199491,1.62852,5.27446,1.69861,0.0419812,-0.0841372,-2.41181,0.199491,-0.558361,4.87438,1.59213,-0.0781364,-0.0336021,-0.843735,0.199491,-0.377129,6.32468,3.44454,0.0210282,-0.11047,-0.852859,0.199491,-0.760162,5.20784,3.79171,-1.47035,0.773186,0.0677365,0.199645,-1.3781,7.30817,0.998252,-1.4538,0.783185,0.177188,0.199491,
3.1815,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.97741,5.24994,1.04955,-0.0235019,-0.147592,-2.39671,0.199491,1.63318,5.27357,1.70808,0.0202677,-0.104202,-2.4094,0.199491,-0.562795,4.87371,1.59135,-0.0787177,-0.0317125,-0.844019,0.199491,-0.369999,6.33065,3.44952,0.0210247,-0.110474,-0.852854,0.199491,-0.749282,5.20014,3.7986,-1.46734,0.802583,0.0723738,0.199645,-1.38035,7.31046,0.996019,-1.45805,0.764416,0.171516,0.199491,
3.1916,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.97258,5.24573,1.05494,-0.0229125,-0.145216,-2.39555,0.199491,1.66686,5.27099,1.71395,0.0134853,-0.101154,-2.40771,0.199491,-0.573194,4.86723,1.58435,-0.0875518,-0.0208338,-0.845816,0.199491,-0.355116,6.34119,3.47192,0.0210301,-0.110468,-0.852853,0.199491,-0.718683,5.18284,3.80314,-1.46602,0.842476,0.0745613,0.199645,-1.37917,7.31113,0.986337,-1.46722,0.736649,0.159208,0.199491,
3.2017,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.97021,5.24319,1.05799,-0.0126108,-0.132974,-2.39623,0.199491,1.69449,5.26791,1.71864,0.0254912,-0.0786363,-2.40768,0.199491,-0.585259,4.86231,1.57845,-0.0789099,-0.0256944,-0.847578,0.199491,-0.343509,6.34961,3.49363,0.0210312,-0.110467,-0.852855,0.199491,-0.691811,5.15905,3.81573,-1.47114,0.817649,0.0741413,0.199645,-1.38179,7.31288,0.977674,-1.47061,0.730202,0.151629,0.199491,
3.2118,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.97128,5.24685,1.0537,-0.0163313,-0.137619,-2.39685,0.199491,1.69229,5.27115,1.71168,0.0364598,-0.0667207,-2.40947,0.199491,-0.5844,4.86071,1.57561,-0.0940523,-0.0121423,-0.847726,0.199491,-0.343866,6.35207,3.48637,0.0210282,-0.11047,-0.852857,0.199491,-0.697534,5.1637,3.80941,-1.47605,0.773459,0.0708114,0.199645,-1.38084,7.31577,0.971667,-1.46357,0.763457,0.156477,0.199491,
3.2219,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.96575,5.24857,1.0524,-0.00490171,-0.123218,-2.39885,0.199491,1.67018,5.27225,1.70792,0.0408713,-0.0680438,-2.41033,0.199491,-0.572597,4.86619,1.57964,-0.085306,-0.0232028,-0.846074,0.199491,-0.332612,6.35926,3.49026,0.0210282,-0.11047,-0.852858,0.199491,-0.705517,5.19118,3.79546,-1.47592,0.759598,0.065317,0.199645,-1.37534,7.31728,0.979471,-1.45753,0.784904,0.166163,0.199491,
3.232,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.96853,5.24481,1.05602,0.0015156,-0.116539,-2.39848,0.199491,1.67688,5.27113,1.71998,0.0273516,-0.0779263,-2.40884,0.199491,-0.561425,4.87595,1.59019,-0.0740076,-0.0363527,-0.843509,0.199491,-0.321216,6.36396,3.50099,0.0210271,-0.110471,-0.852854,0.199491,-0.697961,5.17215,3.81059,-1.47593,0.763614,0.0655873,0.199645,-1.36182,7.30475,0.993022,-1.4609,0.769257,0.166404,0.199491,
3.2421,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.95907,5.24743,1.05413,-0.0550967,-0.176802,-2.39102,0.199491,1.70514,5.27325,1.71839,0.00120948,-0.0995102,-2.40706,0.199491,-0.550595,4.87587,1.59184,-0.096318,-0.0184513,-0.842778,0.199491,-0.317117,6.36846,3.49945,0.0210252,-0.110474,-0.852856,0.199491,-0.67497,5.16434,3.8077,-1.47268,0.813299,0.0733062,0.199645,-1.33215,7.30145,0.989117,-1.46959,0.737384,0.158351,0.199491,
3.2522,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.9588,5.24582,1.05598,-0.00984378,-0.126491,-2.39743,0.199491,1.71459,5.2715,1.71852,-0.00421629,-0.102758,-2.40599,0.199491,-0.540926,4.87595,1.59273,-0.082361,-0.0341142,-0.842813,0.199491,-0.3095,6.37157,3.50645,0.0210292,-0.110469,-0.852855,0.199491,-0.660348,5.16226,3.80578,-1.47218,0.827408,0.0732464,0.199645,-1.31561,7.31333,0.981698,-1.46913,0.745303,0.161858,0.199491,
3.2623,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.94971,5.24859,1.05386,-0.0520707,-0.170753,-2.39204,0.199491,1.70959,5.27357,1.71395,0.0136237,-0.083672,-2.40828,0.199491,-0.53997,4.8769,1.59349,-0.0974,-0.0204964,-0.842166,0.199491,-0.29695,6.37533,3.50159,0.0210282,-0.11047,-0.852856,0.199491,-0.662395,5.16761,3.8053,-1.47586,0.799484,0.0678069,0.199645,-1.31671,7.30397,0.98592,-1.46384,0.769096,0.165711,0.199491,
3.2724,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.95135,5.24939,1.05276,-0.0167063,-0.132094,-2.39765,0.199491,1.70393,5.27504,1.71101,0.0313411,-0.0648528,-2.41007,0.199491,-0.547868,4.87925,1.59478,-0.087548,-0.0274361,-0.841945,0.199491,-0.295853,6.37833,3.49778,0.0210287,-0.11047,-0.852855,0.199491,-0.663688,5.17432,3.7973,-1.47906,0.763961,0.0649645,0.199645,-1.32668,7.29931,0.992128,-1.45993,0.78555,0.166213,0.199491,
3.2825,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.94672,5.25,1.05258,-0.0176089,-0.131657,-2.39774,0.199491,1.70836,5.27444,1.71151,0.0188453,-0.0777196,-2.40897,0.199491,-0.549243,4.87396,1.58925,-0.105362,-0.0107625,-0.843131,0.199491,-0.284303,6.3792,3.49746,0.0210289,-0.110469,-0.852855,0.199491,-0.658096,5.17134,3.80094,-1.4807,0.75328,0.0629296,0.199645,-1.33035,7.31083,0.979903,-1.46969,0.745852,0.160246,0.199491,
3.2926,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.94616,5.25051,1.05206,-0.0196636,-0.13386,-2.39762,0.199491,1.72275,5.27444,1.71143,0.000789628,-0.0938183,-2.40738,0.199491,-0.547885,4.87412,1.58517,-0.100515,-0.0151335,-0.843136,0.199491,-0.284312,6.3792,3.49746,0.0210274,-0.110471,-0.852855,0.199491,-0.647166,5.16837,3.79813,-1.47829,0.789311,0.0672798,0.199645,-1.31867,7.31028,0.975435,-1.47395,0.727783,0.154043,0.199491,
3.3027,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.94677,5.24981,1.05279,-0.0201034,-0.134456,-2.39735,0.199491,1.72144,5.27329,1.70957,0.0110763,-0.0824509,-2.40793,0.199491,-0.547196,4.87641,1.58713,-0.0959037,-0.0196522,-0.842539,0.199491,-0.2843,6.3792,3.49746,0.0210285,-0.11047,-0.852854,0.199491,-0.646672,5.16405,3.79941,-1.47543,0.821836,0.0693602,0.199645,-1.32147,7.30352,0.981406,-1.46717,0.761255,0.160356,0.199491,
3.3128,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.94666,5.25018,1.05238,-0.0191306,-0.133365,-2.39759,0.199491,1.70969,5.27374,1.707,0.0182287,-0.077647,-2.4087,0.199491,-0.54378,4.87799,1.58881,-0.106172,-0.0110526,-0.841903,0.199491,-0.284312,6.3792,3.49746,0.0210272,-0.110471,-0.852855,0.199491,-0.657471,5.17171,3.79721,-1.47535,0.818605,0.067275,0.199645,-1.3209,7.3053,0.982599,-1.46092,0.785445,0.16597,0.199491,
3.3229,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.93843,5.25986,1.04219,-0.0175503,-0.129503,-2.40079,0.199491,1.70469,5.28322,1.69374,0.0340706,-0.0610282,-2.4127,0.199491,-0.541906,4.87727,1.58649,-0.120241,0.00169119,-0.842051,0.199491,-0.281099,6.38083,3.46794,0.0210248,-0.110474,-0.85286,0.199491,-0.660729,5.19087,3.78295,-1.47985,0.775768,0.0640576,0.199645,-1.31865,7.30478,0.976293,-1.46589,0.765436,0.163013,0.199491,
3.333,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.94067,5.25784,1.04423,-0.0161761,-0.128604,-2.40031,0.199491,1.70489,5.2795,1.6953,0.000165975,-0.10013,-2.40888,0.199491,-0.536342,4.87661,1.57852,-0.122662,0.00457726,-0.842337,0.199491,-0.281096,6.38081,3.46792,0.0210268,-0.110472,-0.852854,0.199491,-0.658603,5.19116,3.77953,-1.48153,0.75161,0.0622454,0.199645,-1.31995,7.31217,0.973124,-1.46975,0.746238,0.160411,0.199491,
3.3431,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.94451,5.257,1.0444,0.00411682,-0.106649,-2.40246,0.199491,1.71257,5.27889,1.69375,-0.00175225,-0.100064,-2.40849,0.199491,-0.542559,4.87634,1.5776,-0.0949115,-0.0194895,-0.84269,0.199491,-0.281079,6.38081,3.46793,0.0210286,-0.11047,-0.852855,0.199491,-0.655738,5.1814,3.78555,-1.4812,0.76528,0.0633143,0.199645,-1.32216,7.3093,0.969576,-1.4739,0.730974,0.156484,0.199491,
3.3532,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.93691,5.25878,1.04302,-0.0360403,-0.149659,-2.39786,0.199491,1.71307,5.2789,1.69076,0.0141168,-0.0817102,-2.40993,0.199491,-0.540394,4.87517,1.5766,-0.119512,0.00265685,-0.842822,0.199491,-0.281088,6.38082,3.46793,0.0210268,-0.110472,-0.852856,0.199491,-0.651227,5.18679,3.7773,-1.47787,0.808096,0.0666378,0.199645,-1.3175,7.30931,0.968245,-1.46832,0.758085,0.159312,0.199491,
3.3633,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.9451,5.25687,1.04423,0.00969004,-0.100421,-2.40299,0.199491,1.70986,5.27807,1.68964,0.022364,-0.0729566,-2.41032,0.199491,-0.539034,4.87734,1.57846,-0.109262,-0.00724514,-0.842164,0.199491,-0.281084,6.38081,3.46792,0.021028,-0.11047,-0.852855,0.199491,-0.656566,5.18197,3.78247,-1.47698,0.818638,0.0659753,0.199645,-1.31898,7.30779,0.970491,-1.46283,0.782444,0.165044,0.199491,
3.3734,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.93932,5.25805,1.04323,-0.0293856,-0.142712,-2.39861,0.199491,1.70724,5.2776,1.68862,0.0163869,-0.0804337,-2.40974,0.199491,-0.539768,4.87759,1.57848,-0.119036,0.00199428,-0.84213,0.199491,-0.281086,6.38081,3.46793,0.0210274,-0.110471,-0.852855,0.199491,-0.657432,5.18658,3.77901,-1.47857,0.801047,0.0647725,0.199645,-1.32008,7.30593,0.971575,-1.46761,0.760907,0.161077,0.199491,
3.3835,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.94322,5.25717,1.04374,-0.00029756,-0.111033,-2.40202,0.199491,1.71114,5.27734,1.68817,0.0136863,-0.0821149,-2.40942,0.199491,-0.539601,4.87704,1.57769,-0.109273,-0.00722377,-0.842249,0.199491,-0.281086,6.38081,3.46792,0.0210276,-0.110471,-0.852854,0.199491,-0.655103,5.18289,3.77884,-1.48165,0.770544,0.0629721,0.199645,-1.31772,7.30726,0.969045,-1.47303,0.73793,0.157384,0.199491,
3.3936,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.94119,5.25769,1.04317,-0.0185675,-0.13095,-2.39998,0.199491,1.71285,5.27695,1.68749,0.0144944,-0.0804158,-2.40936,0.199491,-0.541186,4.8768,1.57698,-0.115893,-0.000777536,-0.842351,0.199491,-0.281082,6.38081,3.46792,0.021028,-0.110471,-0.852855,0.199491,-0.652443,5.18109,3.7796,-1.48263,0.762955,0.0627615,0.199645,-1.31932,7.30716,0.96786,-1.47142,0.746439,0.158012,0.199491,
3.4037,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.94233,5.2575,1.04321,-0.00810786,-0.119444,-2.40122,0.199491,1.71081,5.27696,1.68619,0.0169595,-0.0779713,-2.40956,0.199491,-0.541546,4.87656,1.57637,-0.116804,1.52419e-05,-0.842409,0.199491,-0.281083,6.38081,3.46793,0.0210279,-0.110471,-0.852855,0.199491,-0.655162,5.18264,3.77709,-1.48067,0.786507,0.0637359,0.199645,-1.31901,7.30707,0.968071,-1.46577,0.77209,0.161799,0.199491,
