time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_55rHy1).X,6_rod(payload_bars compound_55rHy1).Y,6_rod(payload_bars compound_55rHy1).Z,6_rod(payload_bars compound_55rHy1).Euler1,6_rod(payload_bars compound_55rHy1).Euler2,6_rod(payload_bars compound_55rHy1).Euler3,6_rod(payload_bars compound_55rHy1).mass,7_rod(payload_bars compound_55rHy1).X,7_rod(payload_bars compound_55rHy1).Y,7_rod(payload_bars compound_55rHy1).Z,7_rod(payload_bars compound_55rHy1).Euler1,7_rod(payload_bars compound_55rHy1).Euler2,7_rod(payload_bars compound_55rHy1).Euler3,7_rod(payload_bars compound_55rHy1).mass,8_rod(payload_bars compound_55rHy1).X,8_rod(payload_bars compound_55rHy1).Y,8_rod(payload_bars compound_55rHy1).Z,8_rod(payload_bars compound_55rHy1).Euler1,8_rod(payload_bars compound_55rHy1).Euler2,8_rod(payload_bars compound_55rHy1).Euler3,8_rod(payload_bars compound_55rHy1).mass,9_rod(payload_bars compound_55rHy1).X,9_rod(payload_bars compound_55rHy1).Y,9_rod(payload_bars compound_55rHy1).Z,9_rod(payload_bars compound_55rHy1).Euler1,9_rod(payload_bars compound_55rHy1).Euler2,9_rod(payload_bars compound_55rHy1).Euler3,9_rod(payload_bars compound_55rHy1).mass,10_rod(payload_bars compound_55rHy1).X,10_rod(payload_bars compound_55rHy1).Y,10_rod(payload_bars compound_55rHy1).Z,10_rod(payload_bars compound_55rHy1).Euler1,10_rod(payload_bars compound_55rHy1).Euler2,10_rod(payload_bars compound_55rHy1).Euler3,10_rod(payload_bars compound_55rHy1).mass,
3.5653,0.518312,92.663,-5.42769,-2.29242,-1.07823,-0.440332,0.199491,1.27915,91.3965,2.05273,-1.96599,-1.28953,-0.759471,0.199491,0.895025,91.0971,-0.901773,-1.1103,-1.32451,-0.00581922,0.199491,-0.797608,94.1514,0.151324,-1.11534,-1.41633,-0.0424298,0.199491,-1.44995,92.2666,-0.241479,-1.97289,0.117253,1.4164,0.199645,2.12868,93.9182,-1.27345,-2.00132,0.111564,1.40965,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.5754,0.483358,92.7938,-5.46818,-2.25574,-1.06492,-0.462765,0.199491,1.25018,91.4811,2.13753,-1.90258,-1.30627,-0.810584,0.199491,0.9171,91.1278,-0.951342,-1.15186,-1.41528,0.0453631,0.199491,-0.892829,94.3543,0.153367,2.22885,-1.55381,2.90254,0.199491,-1.53978,92.324,-0.269367,-1.95086,0.129216,1.42672,0.199645,2.11582,94.0816,-1.23431,-1.9343,0.12192,1.41252,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.5855,0.458024,92.9168,-5.51639,-1.85436,-1.24976,-0.820534,0.199491,1.23285,91.5639,2.2226,-0.952334,-1.38003,-1.73039,0.199491,0.929073,91.1625,-0.987831,-1.21311,-1.43032,0.122129,0.199491,-0.988592,94.5412,0.160086,-1.36614,-1.51458,0.212532,0.199491,-1.63717,92.3704,-0.298151,-1.88881,0.14432,1.44291,0.199645,2.10172,94.2253,-1.21018,-1.84424,0.138758,1.42161,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.5956,0.438813,93.0244,-5.55868,-0.441811,-1.27317,-2.1671,0.199491,1.21057,91.6492,2.2935,-1.6737,-1.34924,-1.01467,0.199491,0.936909,91.1978,-1.02016,-1.18078,-1.33007,0.103925,0.199491,-1.07589,94.723,0.158187,-1.22058,-1.27763,0.0660743,0.199491,-1.72326,92.414,-0.328741,-1.88067,0.149195,1.45163,0.199645,2.07633,94.3529,-1.18818,-1.91472,0.128268,1.4094,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.6057,0.409857,93.1112,-5.56866,-1.11398,-1.31727,-1.50329,0.199491,1.17971,91.7219,2.34361,-1.1715,-1.3831,-1.49848,0.199491,0.940356,91.2435,-1.05452,-1.27904,-1.41433,0.211464,0.199491,-1.15695,94.8829,0.153314,-1.29385,-1.37271,0.142824,0.199491,-1.79886,92.4563,-0.367452,-1.92697,0.148822,1.45104,0.199645,2.05815,94.4718,-1.16834,-1.86735,0.135676,1.41309,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.6158,0.394837,93.1948,-5.57258,-1.8042,-1.2149,-0.828697,0.199491,1.14612,91.8009,2.36757,-1.33076,-1.38046,-1.33474,0.199491,0.928619,91.2966,-1.07166,-1.27036,-1.38246,0.21412,0.199491,-1.22102,94.9909,0.147272,-1.32063,-1.36695,0.171325,0.199491,-1.86313,92.5054,-0.407192,-1.86463,0.156036,1.46368,0.199645,2.01749,94.5721,-1.14859,-1.89076,0.13251,1.40987,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.6259,0.377831,93.2675,-5.55768,-0.72107,-1.29632,-1.85599,0.199491,1.1049,91.8766,2.36299,-1.41652,-1.37715,-1.24294,0.199491,0.90468,91.3743,-1.07788,-1.28861,-1.37325,0.24243,0.199491,-1.26602,95.0464,0.129346,-1.30709,-1.30854,0.161105,0.199491,-1.90156,92.5586,-0.433849,-1.88556,0.156197,1.46564,0.199645,1.95373,94.6503,-1.13128,-1.83647,0.142956,1.41934,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.636,0.366436,93.3244,-5.52079,-1.5024,-1.27537,-1.09307,0.199491,1.05281,91.9461,2.32095,-1.28218,-1.38276,-1.36749,0.199491,0.857837,91.4725,-1.07129,-1.38469,-1.41029,0.345011,0.199491,-1.30186,95.0582,0.117022,-1.48654,-1.42724,0.346649,0.199491,-1.91623,92.6147,-0.463037,-1.85395,0.159486,1.47213,0.199645,1.88517,94.7106,-1.11438,-1.88788,0.137582,1.41618,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.6461,0.363623,93.377,-5.47348,-1.84309,-1.1957,-0.761986,0.199491,0.999987,92.012,2.25705,-1.58312,-1.35737,-1.06435,0.199491,0.7994,91.5824,-1.0542,-1.26293,-1.30744,0.234563,0.199491,-1.32976,95.0314,0.0988401,-1.31315,-1.27014,0.184787,0.199491,-1.91819,92.6684,-0.478707,-1.87973,0.158226,1.46982,0.199645,1.79971,94.7482,-1.10422,-1.81748,0.151161,1.43225,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.6562,0.358655,93.4215,-5.42552,-1.31534,-1.30875,-1.25683,0.199491,0.942781,92.0717,2.18354,-1.37001,-1.37459,-1.26493,0.199491,0.734525,91.6906,-1.02971,-1.40285,-1.3886,0.379352,0.199491,-1.34712,94.9719,0.0831876,-1.4342,-1.37295,0.311748,0.199491,-1.91334,92.7208,-0.493917,-1.85121,0.16084,1.47512,0.199645,1.70987,94.7758,-1.09548,-1.82205,0.155622,1.44003,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.6663,0.35165,93.4562,-5.37279,-0.675496,-1.31761,-1.87057,0.199491,0.880063,92.1207,2.10219,-1.29248,-1.37829,-1.33271,0.199491,0.667606,91.7885,-1.00356,-1.71049,-1.45526,0.690049,0.199491,-1.36146,94.8957,0.0668494,-2.03728,-1.48714,0.923005,0.199491,-1.9045,92.7686,-0.508207,-1.82422,0.162974,1.47989,0.199645,1.6226,94.7953,-1.08556,-1.89273,0.15112,1.43731,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.6764,0.34831,93.4824,-5.31826,-0.437823,-1.30061,-2.09577,0.199491,0.819151,92.1602,2.02081,-1.44798,-1.36645,-1.17132,0.199491,0.598237,91.8797,-0.976535,-1.60542,-1.42809,0.592739,0.199491,-1.37576,94.8093,0.0515586,-2.39048,-1.49516,1.28681,0.199491,-1.89751,92.8042,-0.519606,-1.80119,0.16497,1.48395,0.199645,1.53413,94.8021,-1.08224,-1.8777,0.158873,1.44841,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.6865,0.345635,93.5007,-5.26565,-0.382986,-1.30364,-2.14501,0.199491,0.759301,92.1907,1.93576,-1.63431,-1.34291,-0.980059,0.199491,0.528271,91.9574,-0.946143,-1.41692,-1.35669,0.414788,0.199491,-1.38955,94.7137,0.0405331,-1.7729,-1.44638,0.683851,0.199491,-1.89296,92.8296,-0.533279,-1.80313,0.163619,1.48272,0.199645,1.44645,94.7983,-1.07867,-1.81934,0.171554,1.46784,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.6966,0.340886,93.509,-5.21275,-0.816141,-1.35412,-1.72004,0.199491,0.697259,92.2101,1.85225,-1.70293,-1.32962,-0.903868,0.199491,0.458779,92.0233,-0.916276,-1.32848,-1.28941,0.336477,0.199491,-1.40085,94.6075,0.0306132,-1.42475,-1.32477,0.355085,0.199491,-1.89045,92.8459,-0.548449,-1.82472,0.160059,1.47818,0.199645,1.36212,94.7874,-1.07602,-1.78875,0.180221,1.48335,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.7067,0.337455,93.5114,-5.16438,-1.73654,-1.28875,-0.819099,0.199491,0.635378,92.2183,1.77107,-1.57699,-1.34921,-1.01664,0.199491,0.389682,92.0725,-0.88522,-1.35648,-1.29889,0.371169,0.199491,-1.41196,94.4938,0.0229229,-1.44878,-1.33241,0.393896,0.199491,-1.89315,92.8514,-0.563134,-1.809,0.159241,1.47908,0.199645,1.28094,94.7684,-1.07508,-1.84183,0.181874,1.48422,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.7168,0.33509,93.5094,-5.12709,-1.98854,-1.20778,-0.574451,0.199491,0.573331,92.2125,1.7007,-1.59517,-1.34583,-0.988357,0.199491,0.324989,92.1039,-0.855732,-1.6164,-1.39629,0.632649,0.199491,-1.42877,94.3787,0.0154183,-2.07465,-1.45844,1.0282,0.199491,-1.90028,92.8436,-0.572106,-1.75696,0.162633,1.48618,0.199645,1.20461,94.7403,-1.0782,-1.82697,0.189205,1.49724,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.7269,0.324733,93.4964,-5.11005,-1.62793,-1.33936,-0.915441,0.199491,0.507898,92.187,1.64829,-1.64019,-1.33816,-0.933057,0.199491,0.27098,92.1133,-0.83151,-1.48584,-1.34873,0.511162,0.199491,-1.45618,94.2725,0.0133027,-1.52193,-1.35651,0.501154,0.199491,-1.9142,92.8187,-0.576513,-1.78696,0.16017,1.48137,0.199645,1.14634,94.7131,-1.08372,-1.81056,0.19715,1.51139,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.737,0.311578,93.4789,-5.12041,-1.28478,-1.38971,-1.24912,0.199491,0.439738,92.1388,1.62525,-1.64182,-1.33783,-0.919338,0.199491,0.231664,92.0924,-0.816185,-1.3767,-1.28683,0.411068,0.199491,-1.49971,94.1839,0.0108494,-1.86869,-1.42837,0.865905,0.199491,-1.93773,92.7748,-0.573757,-1.72911,0.166971,1.49193,0.199645,1.10466,94.6847,-1.08913,-1.8153,0.202388,1.52004,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.7471,0.30043,93.4605,-5.16277,-1.93109,-1.28971,-0.616523,0.199491,0.379456,92.0786,1.63177,-2.06914,-1.19155,-0.499436,0.199491,0.209259,92.0391,-0.810681,-1.60904,-1.37737,0.642927,0.199491,-1.55751,94.1096,0.00602233,-1.63843,-1.38689,0.658887,0.199491,-1.97798,92.7152,-0.561113,-1.75198,0.16833,1.49198,0.199645,1.07474,94.6552,-1.09707,-1.80247,0.206093,1.53071,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.7572,0.298242,93.4126,-5.22612,-1.88066,-1.31396,-0.665841,0.199491,0.335021,92.0444,1.64902,-2.16484,-1.1625,-0.406045,0.199491,0.205216,91.9567,-0.806019,-1.51012,-1.35155,0.543956,0.199491,-1.59485,94.0684,-0.011542,-1.49049,-1.34597,0.515243,0.199491,-2.02799,92.691,-0.569261,-1.76434,0.157045,1.49434,0.199645,1.05524,94.6343,-1.12073,-1.76517,0.203921,1.54789,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.7673,0.281999,93.3177,-5.27863,-1.34144,-1.41061,-1.20123,0.199491,0.29862,92.026,1.6943,-1.74186,-1.37899,-0.816814,0.199491,0.203448,91.8932,-0.83233,-1.68313,-1.4034,0.704545,0.199491,-1.61251,94.0683,-0.0675239,-1.8094,-1.42659,0.824316,0.199491,-2.07122,92.6701,-0.583957,-1.7825,0.148897,1.50489,0.199645,1.06634,94.6074,-1.15549,-1.71229,0.189625,1.56167,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.7774,0.293104,93.2049,-5.31768,-0.0314931,-1.32532,-2.5074,0.199491,0.261404,92.0111,1.74594,-1.9343,-1.34661,-0.639228,0.199491,0.187222,91.8284,-0.875504,-1.51022,-1.36647,0.523493,0.199491,-1.63253,94.1133,-0.108142,3.11081,-1.45008,2.17266,0.199491,-2.11014,92.6304,-0.601304,-1.78454,0.143723,1.51793,0.199645,1.09806,94.559,-1.20376,-1.83537,0.168244,1.54142,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.7875,0.308341,93.0979,-5.32466,-0.110168,-1.34282,-2.44901,0.199491,0.232575,91.9673,1.78759,-1.05465,-1.44165,-1.52241,0.199491,0.187471,91.7441,-0.914382,-1.65372,-1.40994,0.648763,0.199491,-1.68055,94.1809,-0.150906,-1.51426,-1.37909,0.514953,0.199491,-2.14066,92.5905,-0.604771,-1.78845,0.14341,1.52929,0.199645,1.14565,94.4998,-1.24815,-1.80485,0.156004,1.54792,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.7976,0.326142,92.9959,-5.34374,-1.88809,-1.3409,-0.717855,0.199491,0.211467,91.9082,1.84055,-2.1368,-1.29569,-0.468568,0.199491,0.198027,91.6488,-0.940809,-1.72763,-1.43004,0.705246,0.199491,-1.74951,94.2381,-0.206363,-1.36509,-1.29683,0.344924,0.199491,-2.15658,92.5534,-0.601674,-1.81171,0.141299,1.53411,0.199645,1.19277,94.4276,-1.28164,-1.83015,0.143872,1.54482,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.8077,0.35047,92.895,-5.36909,-2.06423,-1.28287,-0.567082,0.199491,0.19662,91.8483,1.90101,-1.82778,-1.40154,-0.787478,0.199491,0.196882,91.5325,-0.977906,-1.60662,-1.4072,0.571579,0.199491,-1.78007,94.2947,-0.236001,2.98868,-1.45951,2.23841,0.199491,-2.20625,92.4952,-0.603678,-1.82271,0.142405,1.54364,0.199645,1.24042,94.3457,-1.3144,-1.82999,0.13406,1.54544,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.8178,0.345557,92.7816,-5.40287,-1.13059,-1.41161,-1.49967,0.199491,0.176868,91.7787,1.96597,-1.80929,-1.41966,-0.824847,0.199491,0.202955,91.4011,-1.00696,-1.59431,-1.401,0.540826,0.199491,-1.79042,94.3333,-0.268999,-1.57983,-1.39159,0.509913,0.199491,-2.24675,92.4477,-0.621757,-1.86699,0.140306,1.54858,0.199645,1.30045,94.2715,-1.32618,-1.8764,0.124869,1.54006,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.8279,0.340057,92.673,-5.43513,-0.0465748,-1.25778,-2.5763,0.199491,0.157688,91.6977,2.02798,-1.98774,-1.40681,-0.67063,0.199491,0.210122,91.2564,-1.03106,-1.92345,-1.45443,0.845899,0.199491,-1.78361,94.3638,-0.293549,-1.4566,-1.32134,0.364246,0.199491,-2.28607,92.4022,-0.640106,-1.87428,0.139447,1.55793,0.199645,1.35452,94.1837,-1.3288,-1.85572,0.119874,1.54196,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.838,0.352545,92.5698,-5.4603,-0.850386,-1.39099,-1.80848,0.199491,0.144375,91.6058,2.08461,-1.52736,-1.46088,-1.15121,0.199491,0.196488,91.1192,-1.05021,-1.77587,-1.43066,0.679544,0.199491,-1.76677,94.3888,-0.301918,-3.00013,-1.47747,1.86448,0.199491,-2.3248,92.3423,-0.652337,-1.89357,0.140613,1.56379,0.199645,1.40948,94.0762,-1.32662,-1.90752,0.11668,1.53568,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.8481,0.36079,92.4709,-5.46721,-1.95662,-1.30139,-0.744091,0.199491,0.133433,91.4985,2.12,-2.28326,-1.32409,-0.431177,0.199491,0.180384,90.9836,-1.06292,-1.82556,-1.42982,0.706683,0.199491,-1.73686,94.4061,-0.294653,-1.68164,-1.3844,0.520474,0.199491,-2.35582,92.2868,-0.66783,-1.94088,0.143185,1.56245,0.199645,1.46702,93.9538,-1.3082,-1.91624,0.118448,1.5344,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.8582,0.349666,92.3701,-5.48121,-1.12929,-1.3871,-1.57163,0.199491,0.124301,91.3928,2.14914,-2.19728,-1.37163,-0.545489,0.199491,0.154668,90.8612,-1.06612,-2.05319,-1.44844,0.906967,0.199491,-1.66441,94.3951,-0.284504,-1.71123,-1.37034,0.512624,0.199491,-2.37285,92.245,-0.690857,-1.95105,0.144029,1.56665,0.199645,1.52011,93.8213,-1.27316,-1.9477,0.120653,1.53041,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.8683,0.337829,92.2743,-5.48519,-0.405256,-1.3224,-2.3002,0.199491,0.116782,91.2878,2.16385,-1.96547,-1.42649,-0.809002,0.199491,0.119386,90.7504,-1.06184,-1.83376,-1.40321,0.661348,0.199491,-1.56119,94.3612,-0.267502,-3.06266,-1.46347,1.80936,0.199491,-2.37294,92.2204,-0.717941,-1.97781,0.143941,1.56745,0.199645,1.56317,93.6766,-1.22582,-1.98773,0.12404,1.52543,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.8784,0.336709,92.1817,-5.47101,-1.5347,-1.37284,-1.21567,0.199491,0.113837,91.1712,2.15957,-2.21547,-1.37169,-0.600695,0.199491,0.0720277,90.6589,-1.05034,-2.12314,-1.43232,0.917236,0.199491,-1.44959,94.3165,-0.235869,-1.89356,-1.37478,0.601585,0.199491,-2.36566,92.1919,-0.739211,-1.99821,0.145295,1.5664,0.199645,1.60539,93.5133,-1.17206,-1.99817,0.132272,1.52432,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.8885,0.33313,92.0884,-5.45024,-2.21426,-1.23014,-0.581901,0.199491,0.114809,91.0525,2.1434,-2.48217,-1.24493,-0.38315,0.199491,0.0193212,90.5705,-1.03401,-2.15407,-1.42348,0.915732,0.199491,-1.32214,94.2542,-0.199232,-1.73926,-1.2701,0.402761,0.199491,-2.34839,92.1682,-0.75806,-2.0866,0.145372,1.55438,0.199645,1.6409,93.3401,-1.1154,-2.07799,0.13756,1.51393,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.8986,0.341062,91.9798,-5.39971,-1.86529,-1.33205,-0.950923,0.199491,0.107572,90.9391,2.12466,-2.54842,-1.21717,-0.360458,0.199491,-0.0281921,90.4804,-1.02426,-1.97672,-1.38368,0.704022,0.199491,-1.20323,94.1698,-0.183652,-2.65031,-1.44555,1.25137,0.199491,-2.31781,92.163,-0.772243,-2.07876,0.14624,1.55754,0.199645,1.67656,93.1631,-1.07586,-2.12338,0.139641,1.50853,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.9087,0.344386,91.8444,-5.33544,-1.60736,-1.35803,-1.23736,0.199491,0.0855144,90.8335,2.10278,-2.32969,-1.35586,-0.612667,0.199491,-0.0781847,90.4011,-1.02041,-2.06451,-1.38926,0.750299,0.199491,-1.0709,94.0736,-0.181812,2.47336,-1.39806,2.35674,0.199491,-2.27053,92.1563,-0.777961,-2.09358,0.146758,1.56269,0.199645,1.71484,92.9891,-1.0597,-2.11654,0.144461,1.51364,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.9188,0.357934,91.6928,-5.28281,-2.01182,-1.31141,-0.881951,0.199491,0.0713058,90.7449,2.07307,-2.44185,-1.33296,-0.546498,0.199491,-0.133255,90.3378,-1.00768,-2.30072,-1.41634,0.942867,0.199491,-0.940616,93.9681,-0.188731,-2.93667,-1.44754,1.44512,0.199491,-2.21534,92.1512,-0.791464,-2.19053,0.141436,1.55598,0.199645,1.74581,92.7984,-1.04603,-2.15077,0.140754,1.51505,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.9289,0.374665,91.5289,-5.23235,-2.38756,-1.20583,-0.563549,0.199491,0.0599826,90.6565,2.03452,-2.47351,-1.34169,-0.558452,0.199491,-0.186692,90.2779,-0.986703,-2.15831,-1.39049,0.761424,0.199491,-0.817034,93.8602,-0.200098,-1.93175,-1.25965,0.408906,0.199491,-2.15324,92.1375,-0.797494,-2.20314,0.134498,1.5604,0.199645,1.77406,92.5973,-1.04893,-2.28679,0.130982,1.50643,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.939,0.383634,91.3549,-5.19249,-2.46822,-1.20583,-0.528026,0.199491,0.0424712,90.5708,1.9945,-2.39266,-1.38858,-0.680914,0.199491,-0.233523,90.2146,-0.962132,-2.17504,-1.38736,0.733809,0.199491,-0.697495,93.7359,-0.217987,-2.34725,-1.39612,0.769832,0.199491,-2.07939,92.122,-0.798084,-2.28095,0.125992,1.55908,0.199645,1.80543,92.3939,-1.05765,-2.27403,0.12887,1.52051,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.9491,0.391946,91.1744,-5.16084,-2.04586,-1.36754,-0.980059,0.199491,0.0167906,90.4968,1.96038,-2.60894,-1.36075,-0.512294,0.199491,-0.279237,90.1494,-0.934977,-2.4624,-1.4238,0.971263,0.199491,-0.581723,93.5898,-0.242237,2.50356,-1.42617,2.1485,0.199491,-1.99716,92.109,-0.802629,-2.32778,0.115746,1.56415,0.199645,1.84351,92.1939,-1.07109,-2.31187,0.122612,1.5322,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.9592,0.406003,91.028,-5.07127,-1.11297,-1.38203,-1.94939,0.199491,-0.0126877,90.4246,1.92367,-2.53425,-1.41589,-0.63092,0.199491,-0.31593,90.0931,-0.917468,-2.47092,-1.42069,0.930058,0.199491,-0.472338,93.4388,-0.255653,-2.7667,-1.43566,1.10241,0.199491,-1.9008,92.1272,-0.787868,-2.28967,0.113169,1.57699,0.199645,1.86956,92.0192,-1.07931,-2.34627,0.120017,1.53873,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.9693,0.424598,90.901,-4.96966,-2.66421,-1.17098,-0.490146,0.199491,-0.0428617,90.3901,1.88354,-2.60902,-1.4197,-0.602773,0.199491,-0.34883,90.0847,-0.90966,-2.57596,-1.42708,0.983956,0.199491,-0.369561,93.3074,-0.254785,-2.37141,-1.37836,0.673988,0.199491,-1.79461,92.1625,-0.772108,-2.44558,0.111745,1.56818,0.199645,1.88279,91.8715,-1.07193,-2.4251,0.111497,1.53624,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
