time,0_rod(payload_bars compound_p62G42).X,0_rod(payload_bars compound_p62G42).Y,0_rod(payload_bars compound_p62G42).Z,0_rod(payload_bars compound_p62G42).Euler1,0_rod(payload_bars compound_p62G42).Euler2,0_rod(payload_bars compound_p62G42).Euler3,0_rod(payload_bars compound_p62G42).mass,1_rod(payload_bars compound_p62G42).X,1_rod(payload_bars compound_p62G42).Y,1_rod(payload_bars compound_p62G42).Z,1_rod(payload_bars compound_p62G42).Euler1,1_rod(payload_bars compound_p62G42).Euler2,1_rod(payload_bars compound_p62G42).Euler3,1_rod(payload_bars compound_p62G42).mass,2_rod(payload_bars compound_p62G42).X,2_rod(payload_bars compound_p62G42).Y,2_rod(payload_bars compound_p62G42).Z,2_rod(payload_bars compound_p62G42).Euler1,2_rod(payload_bars compound_p62G42).Euler2,2_rod(payload_bars compound_p62G42).Euler3,2_rod(payload_bars compound_p62G42).mass,3_rod(payload_bars compound_p62G42).X,3_rod(payload_bars compound_p62G42).Y,3_rod(payload_bars compound_p62G42).Z,3_rod(payload_bars compound_p62G42).Euler1,3_rod(payload_bars compound_p62G42).Euler2,3_rod(payload_bars compound_p62G42).Euler3,3_rod(payload_bars compound_p62G42).mass,4_rod(payload_bars compound_p62G42).X,4_rod(payload_bars compound_p62G42).Y,4_rod(payload_bars compound_p62G42).Z,4_rod(payload_bars compound_p62G42).Euler1,4_rod(payload_bars compound_p62G42).Euler2,4_rod(payload_bars compound_p62G42).Euler3,4_rod(payload_bars compound_p62G42).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
5.3025,-0.49587,4.92639,2.98879,0.44689,-0.521285,-2.23152,0.00640547,-0.49587,4.92639,2.98879,0.44689,-0.521285,-2.23152,0.00640547,-0.49587,4.92639,2.98879,0.44689,-0.521285,-2.23152,0.00640547,-0.49587,4.92639,2.98879,0.44689,-0.521285,-2.23152,0.00640547,-0.49587,4.92639,2.98879,0.44689,-0.521285,-2.23152,0.00640547,-4.17663,5.34946,-1.30981,0.00253326,-0.174938,-2.43096,0.199491,3.07191,5.32423,-0.319797,-0.0218247,-0.129526,-2.42008,0.199491,0.533877,4.80706,-0.692956,-0.0211952,-0.113632,-0.864585,0.199491,0.519587,6.95738,1.65046,0.00996619,-0.154939,-0.856241,0.199491,0.324665,5.16974,1.73746,-1.57586,-0.0627594,0.115657,0.199645,-0.218311,7.47341,-1.40197,-1.58718,-0.0729722,0.148931,0.199491,
5.3126,-0.486367,4.91544,2.94206,0.537544,-0.537697,-2.39918,0.00640547,-0.486367,4.91544,2.94206,0.537544,-0.537697,-2.39918,0.00640547,-0.486367,4.91544,2.94206,0.537544,-0.537697,-2.39918,0.00640547,-0.486367,4.91544,2.94206,0.537544,-0.537697,-2.39918,0.00640547,-0.486367,4.91544,2.94206,0.537544,-0.537697,-2.39918,0.00640547,-4.18167,5.34763,-1.30849,0.00318459,-0.175665,-2.4305,0.199491,3.07581,5.32043,-0.314846,-0.0241785,-0.130858,-2.41862,0.199491,0.533858,4.8072,-0.692836,-0.0209609,-0.113829,-0.864575,0.199491,0.513076,6.96099,1.66423,0.0113673,-0.157226,-0.856014,0.199491,0.320525,5.15967,1.74448,-1.57708,-0.0617288,0.116654,0.199645,-0.218915,7.47355,-1.40147,-1.58698,-0.0714893,0.149065,0.199491,
5.3227,-0.47676,4.90333,2.89437,0.65968,-0.53377,-2.59051,0.00640547,-0.47676,4.90333,2.89437,0.65968,-0.53377,-2.59051,0.00640547,-0.47676,4.90333,2.89437,0.65968,-0.53377,-2.59051,0.00640547,-0.47676,4.90333,2.89437,0.65968,-0.53377,-2.59051,0.00640547,-0.47676,4.90333,2.89437,0.65968,-0.53377,-2.59051,0.00640547,-4.18643,5.34594,-1.3073,0.00409628,-0.176,-2.43013,0.199491,3.07939,5.31687,-0.310236,-0.0260266,-0.131705,-2.41731,0.199491,0.533837,4.80732,-0.692731,-0.0203639,-0.114342,-0.864611,0.199491,0.507026,6.96448,1.67718,0.00594969,-0.153597,-0.854768,0.199491,0.316569,5.15028,1.75103,-1.57848,-0.0629513,0.117593,0.199645,-0.219487,7.47373,-1.40104,-1.58661,-0.0687724,0.14919,0.199491,
5.3328,-0.466737,4.89047,2.84583,0.804456,-0.499071,-2.79834,0.00640547,-0.466737,4.89047,2.84583,0.804456,-0.499071,-2.79834,0.00640547,-0.466737,4.89047,2.84583,0.804456,-0.499071,-2.79834,0.00640547,-0.466737,4.89047,2.84583,0.804456,-0.499071,-2.79834,0.00640547,-0.466737,4.89047,2.84583,0.804456,-0.499071,-2.79834,0.00640547,-4.19074,5.34443,-1.30625,0.00537921,-0.175763,-2.42989,0.199491,3.08249,5.31367,-0.306126,-0.0271185,-0.131836,-2.4162,0.199491,0.533741,4.80743,-0.692639,-0.0191099,-0.115411,-0.864725,0.199491,0.501496,6.96759,1.68873,0.00501966,-0.153712,-0.854257,0.199491,0.312898,5.14186,1.75688,-1.57966,-0.063401,0.118426,0.199645,-0.220097,7.47391,-1.40067,-1.58662,-0.068609,0.14933,0.199491,
5.3429,-0.455885,4.87772,2.79657,0.957015,-0.425794,-3.01081,0.00640547,-0.455885,4.87772,2.79657,0.957015,-0.425794,-3.01081,0.00640547,-0.455885,4.87772,2.79657,0.957015,-0.425794,-3.01081,0.00640547,-0.455885,4.87772,2.79657,0.957015,-0.425794,-3.01081,0.00640547,-0.455885,4.87772,2.79657,0.957015,-0.425794,-3.01081,0.00640547,-4.19448,5.34312,-1.30535,0.00696113,-0.174998,-2.42977,0.199491,3.08497,5.31095,-0.302651,-0.0283651,-0.132366,-2.41522,0.199491,0.533565,4.80752,-0.692579,-0.0175821,-0.116701,-0.864878,0.199491,0.49663,6.97005,1.6984,0.00760692,-0.156705,-0.854337,0.199491,0.309612,5.13474,1.76185,-1.58045,-0.0622659,0.119117,0.199645,-0.220789,7.47405,-1.4003,-1.58638,-0.0668546,0.149433,0.199491,
5.353,-0.443877,4.86621,2.7467,1.09999,-0.312464,3.06664,0.00640547,-0.443877,4.86621,2.7467,1.09999,-0.312464,3.06664,0.00640547,-0.443877,4.86621,2.7467,1.09999,-0.312464,3.06664,0.00640547,-0.443877,4.86621,2.7467,1.09999,-0.312464,3.06664,0.00640547,-0.443877,4.86621,2.7467,1.09999,-0.312464,3.06664,0.00640547,-4.19751,5.34203,-1.30458,0.00877762,-0.173734,-2.42975,0.199491,3.08661,5.30879,-0.299921,-0.0288717,-0.132325,-2.41451,0.199491,0.533327,4.8076,-0.692535,-0.0160578,-0.117983,-0.865034,0.199491,0.492725,6.97175,1.70586,0.00327905,-0.153568,-0.85339,0.199491,0.306842,5.12923,1.76569,-1.58129,-0.0634516,0.119658,0.199645,-0.221532,7.47414,-1.3999,-1.58616,-0.0652967,0.149524,0.199491,
5.3631,-0.430531,4.85732,2.69636,1.21854,-0.165538,2.87217,0.00640547,-0.430531,4.85732,2.69636,1.21854,-0.165538,2.87217,0.00640547,-0.430531,4.85732,2.69636,1.21854,-0.165538,2.87217,0.00640547,-0.430531,4.85732,2.69636,1.21854,-0.165538,2.87217,0.00640547,-0.430531,4.85732,2.69636,1.21854,-0.165538,2.87217,0.00640547,-4.19962,5.34123,-1.30401,0.0101385,-0.172728,-2.42974,0.199491,3.08744,5.30728,-0.298049,-0.0281343,-0.131135,-2.41415,0.199491,0.533019,4.80769,-0.692464,-0.0149397,-0.11892,-0.865143,0.199491,0.489918,6.97263,1.71079,0.00250657,-0.153295,-0.853045,0.199491,0.304768,5.1255,1.76824,-1.58178,-0.0637765,0.120011,0.199645,-0.222246,7.47414,-1.39953,-1.58622,-0.0656021,0.149606,0.199491,
5.3732,-0.416381,4.85208,2.64563,1.30079,0.00193198,2.68424,0.00640547,-0.416381,4.85208,2.64563,1.30079,0.00193198,2.68424,0.00640547,-0.416381,4.85208,2.64563,1.30079,0.00193198,2.68424,0.00640547,-0.416381,4.85208,2.64563,1.30079,0.00193198,2.68424,0.00640547,-0.416381,4.85208,2.64563,1.30079,0.00193198,2.68424,0.00640547,-4.2007,5.34079,-1.30372,0.0105776,-0.172499,-2.42968,0.199491,3.08755,5.30651,-0.297126,-0.0272203,-0.130003,-2.41403,0.199491,0.532699,4.80776,-0.692321,-0.0144678,-0.119318,-0.865182,0.199491,0.488348,6.97275,1.71297,0.00612675,-0.156605,-0.85347,0.199491,0.303554,5.1237,1.76943,-1.58182,-0.0624501,0.120172,0.199645,-0.222815,7.47405,-1.3992,-1.58598,-0.0639899,0.14964,0.199491,
5.3833,-0.402784,4.8505,2.5945,1.33677,0.17353,2.49159,0.00640547,-0.402784,4.8505,2.5945,1.33677,0.17353,2.49159,0.00640547,-0.402784,4.8505,2.5945,1.33677,0.17353,2.49159,0.00640547,-0.402784,4.8505,2.5945,1.33677,0.17353,2.49159,0.00640547,-0.402784,4.8505,2.5945,1.33677,0.17353,2.49159,0.00640547,-4.20066,5.34076,-1.30372,0.0100955,-0.173029,-2.42959,0.199491,3.08699,5.30653,-0.297181,-0.0260061,-0.128777,-2.4142,0.199491,0.532494,4.8078,-0.692198,-0.0144094,-0.11938,-0.865177,0.199491,0.488249,6.9722,1.71246,0.00289726,-0.153805,-0.852951,0.199491,0.303295,5.12395,1.76923,-1.58189,-0.0636098,0.120156,0.199645,-0.223101,7.47389,-1.39898,-1.58607,-0.0645532,0.14967,0.199491,
5.3934,-0.391176,4.85209,2.543,1.31908,0.330836,2.28113,0.00640547,-0.391176,4.85209,2.543,1.31908,0.330836,2.28113,0.00640547,-0.391176,4.85209,2.543,1.31908,0.330836,2.28113,0.00640547,-0.391176,4.85209,2.543,1.31908,0.330836,2.28113,0.00640547,-0.391176,4.85209,2.543,1.31908,0.330836,2.28113,0.00640547,-4.19949,5.34115,-1.30404,0.00893459,-0.174034,-2.42951,0.199491,3.08589,5.30739,-0.298149,-0.0251395,-0.128143,-2.41457,0.199491,0.532421,4.8078,-0.6921,-0.0147836,-0.119094,-0.865132,0.199491,0.489642,6.97117,1.70927,0.0026734,-0.153389,-0.853008,0.199491,0.304107,5.12627,1.76766,-1.58158,-0.0637201,0.119946,0.199645,-0.223018,7.47376,-1.39894,-1.58613,-0.0649621,0.149669,0.199491,
5.4035,-0.382666,4.85601,2.49115,1.24626,0.454607,2.04413,0.00640547,-0.382666,4.85601,2.49115,1.24626,0.454607,2.04413,0.00640547,-0.382666,4.85601,2.49115,1.24626,0.454607,2.04413,0.00640547,-0.382666,4.85601,2.49115,1.24626,0.454607,2.04413,0.00640547,-0.382666,4.85601,2.49115,1.24626,0.454607,2.04413,0.00640547,-4.19729,5.34198,-1.30466,0.00773544,-0.174795,-2.42956,0.199491,3.08445,5.30905,-0.30006,-0.0255296,-0.129112,-2.41502,0.199491,0.53248,4.80773,-0.692093,-0.0155585,-0.118475,-0.865059,0.199491,0.492414,6.96979,1.70355,0.00718307,-0.15685,-0.85391,0.199491,0.306027,5.13059,1.76478,-1.58087,-0.0622932,0.119558,0.199645,-0.222582,7.47371,-1.39914,-1.5861,-0.0648582,0.149619,0.199491,
5.4136,-0.37763,4.86127,2.43905,1.12985,0.528071,1.78409,0.00640547,-0.37763,4.86127,2.43905,1.12985,0.528071,1.78409,0.00640547,-0.37763,4.86127,2.43905,1.12985,0.528071,1.78409,0.00640547,-0.37763,4.86127,2.43905,1.12985,0.528071,1.78409,0.00640547,-0.37763,4.86127,2.43905,1.12985,0.528071,1.78409,0.00640547,-4.19421,5.34319,-1.30556,0.00703276,-0.174728,-2.42981,0.199491,3.08265,5.31141,-0.302998,-0.0253819,-0.129628,-2.41575,0.199491,0.532665,4.80759,-0.692184,-0.016736,-0.117498,-0.864957,0.199491,0.496526,6.9681,1.69555,0.00500144,-0.154343,-0.853886,0.199491,0.308898,5.13658,1.76066,-1.58025,-0.0634403,0.119003,0.199645,-0.221857,7.4737,-1.39967,-1.58643,-0.0671532,0.149541,0.199491,
5.4237,-0.375538,4.86707,2.38691,0.997892,0.542585,1.52004,0.00640547,-0.375538,4.86707,2.38691,0.997892,0.542585,1.52004,0.00640547,-0.375538,4.86707,2.38691,0.997892,0.542585,1.52004,0.00640547,-0.375538,4.86707,2.38691,0.997892,0.542585,1.52004,0.00640547,-0.375538,4.86707,2.38691,0.997892,0.542585,1.52004,0.00640547,-4.1903,5.34469,-1.30668,0.00580326,-0.175048,-2.43006,0.199491,3.08044,5.31439,-0.306753,-0.0241294,-0.129024,-2.41682,0.199491,0.532902,4.80745,-0.692282,-0.0182212,-0.11625,-0.864822,0.199491,0.501743,6.96614,1.68562,0.00485004,-0.153402,-0.854275,0.199491,0.312563,5.14405,1.75547,-1.57931,-0.0634401,0.118278,0.199645,-0.220935,7.47368,-1.40035,-1.58655,-0.0681125,0.149406,0.199491,
5.4338,-0.375498,4.87291,2.33496,0.884122,0.50279,1.27668,0.00640547,-0.375498,4.87291,2.33496,0.884122,0.50279,1.27668,0.00640547,-0.375498,4.87291,2.33496,0.884122,0.50279,1.27668,0.00640547,-0.375498,4.87291,2.33496,0.884122,0.50279,1.27668,0.00640547,-0.375498,4.87291,2.33496,0.884122,0.50279,1.27668,0.00640547,-4.18568,5.3464,-1.30794,0.00360467,-0.176309,-2.4302,0.199491,3.07785,5.31782,-0.311083,-0.0238568,-0.129701,-2.41789,0.199491,0.533222,4.80729,-0.692379,-0.0203414,-0.11446,-0.864619,0.199491,0.507728,6.96368,1.67404,0.0099894,-0.156878,-0.855547,0.199491,0.316765,5.15269,1.7495,-1.578,-0.0617257,0.117425,0.199645,-0.21988,7.47361,-1.40104,-1.5868,-0.0700139,0.149261,0.199491,
5.4439,-0.376494,4.87854,2.28344,0.810668,0.423776,1.06767,0.00640547,-0.376494,4.87854,2.28344,0.810668,0.423776,1.06767,0.00640547,-0.376494,4.87854,2.28344,0.810668,0.423776,1.06767,0.00640547,-0.376494,4.87854,2.28344,0.810668,0.423776,1.06767,0.00640547,-0.376494,4.87854,2.28344,0.810668,0.423776,1.06767,0.00640547,-4.18054,5.34822,-1.30926,0.00111287,-0.177765,-2.43033,0.199491,3.07481,5.32148,-0.315756,-0.0235823,-0.130531,-2.41904,0.199491,0.533598,4.80714,-0.692467,-0.0225885,-0.112572,-0.864405,0.199491,0.51433,6.96061,1.66122,0.00912113,-0.155122,-0.855885,0.199491,0.321192,5.16214,1.74295,-1.57689,-0.0627604,0.1165,0.199645,-0.218742,7.47351,-1.40165,-1.58716,-0.0726031,0.149129,0.199491,
5.454,-0.37739,4.88407,2.23259,0.783615,0.323612,0.891297,0.00640547,-0.37739,4.88407,2.23259,0.783615,0.323612,0.891297,0.00640547,-0.37739,4.88407,2.23259,0.783615,0.323612,0.891297,0.00640547,-0.37739,4.88407,2.23259,0.783615,0.323612,0.891297,0.00640547,-0.37739,4.88407,2.23259,0.783615,0.323612,0.891297,0.00640547,-4.1751,5.35007,-1.31055,-0.00143193,-0.17919,-2.43046,0.199491,3.07127,5.32522,-0.320598,-0.0221347,-0.130145,-2.42036,0.199491,0.533945,4.80703,-0.692522,-0.0243486,-0.111107,-0.864239,0.199491,0.521249,6.95701,1.64764,0.00846662,-0.153508,-0.856226,0.199491,0.325679,5.17208,1.736,-1.5756,-0.0630047,0.115504,0.199645,-0.217653,7.47334,-1.40207,-1.58727,-0.0735176,0.148991,0.199491,
5.4641,-0.376922,4.89007,2.18272,0.799155,0.219243,0.737896,0.00640547,-0.376922,4.89007,2.18272,0.799155,0.219243,0.737896,0.00640547,-0.376922,4.89007,2.18272,0.799155,0.219243,0.737896,0.00640547,-0.376922,4.89007,2.18272,0.799155,0.219243,0.737896,0.00640547,-0.376922,4.89007,2.18272,0.799155,0.219243,0.737896,0.00640547,-4.16957,5.35185,-1.31178,-0.00392104,-0.180524,-2.43058,0.199491,3.06746,5.32899,-0.325506,-0.02089,-0.130078,-2.42167,0.199491,0.534209,4.80693,-0.692568,-0.0260749,-0.109648,-0.864073,0.199491,0.528096,6.953,1.63366,0.0138083,-0.156986,-0.857473,0.199491,0.330041,5.18215,1.72895,-1.57398,-0.0608795,0.114459,0.199645,-0.216761,7.47312,-1.40236,-1.58759,-0.0758308,0.148862,0.199491,
5.4742,-0.374303,4.89696,2.13404,0.847564,0.125565,0.598187,0.00640547,-0.374303,4.89696,2.13404,0.847564,0.125565,0.598187,0.00640547,-0.374303,4.89696,2.13404,0.847564,0.125565,0.598187,0.00640547,-0.374303,4.89696,2.13404,0.847564,0.125565,0.598187,0.00640547,-0.374303,4.89696,2.13404,0.847564,0.125565,0.598187,0.00640547,-4.16424,5.35356,-1.31295,-0.00571059,-0.181085,-2.4308,0.199491,3.06349,5.33268,-0.330361,-0.0198848,-0.130336,-2.42292,0.199491,0.534373,4.80685,-0.692627,-0.027472,-0.108453,-0.863945,0.199491,0.534716,6.94892,1.6198,0.014754,-0.156696,-0.858018,0.199491,0.334111,5.19212,1.722,-1.57266,-0.0613791,0.113431,0.199645,-0.216089,7.47292,-1.40259,-1.58783,-0.0777348,0.148734,0.199491,
5.4843,-0.369341,4.90487,2.08667,0.915838,0.0532348,0.467669,0.00640547,-0.369341,4.90487,2.08667,0.915838,0.0532348,0.467669,0.00640547,-0.369341,4.90487,2.08667,0.915838,0.0532348,0.467669,0.00640547,-0.369341,4.90487,2.08667,0.915838,0.0532348,0.467669,0.00640547,-0.369341,4.90487,2.08667,0.915838,0.0532348,0.467669,0.00640547,-4.15926,5.35521,-1.31412,-0.00639775,-0.18045,-2.4312,0.199491,3.0595,5.33621,-0.335049,-0.0180838,-0.129647,-2.42423,0.199491,0.534422,4.80675,-0.692705,-0.0277493,-0.108217,-0.86394,0.199491,0.54096,6.94509,1.60654,0.012957,-0.154117,-0.858125,0.199491,0.33782,5.2017,1.71529,-1.57143,-0.062324,0.112442,0.199645,-0.215587,7.47279,-1.40284,-1.58792,-0.0785331,0.148616,0.199491,
5.4944,-0.362343,4.91368,2.04064,0.990331,0.00664556,0.34701,0.00640547,-0.362343,4.91368,2.04064,0.990331,0.00664556,0.34701,0.00640547,-0.362343,4.91368,2.04064,0.990331,0.00664556,0.34701,0.00640547,-0.362343,4.91368,2.04064,0.990331,0.00664556,0.34701,0.00640547,-0.362343,4.91368,2.04064,0.990331,0.00664556,0.34701,0.00640547,-4.15475,5.3568,-1.31532,-0.00622421,-0.178933,-2.43174,0.199491,3.05583,5.33954,-0.339458,-0.0164722,-0.129067,-2.42545,0.199491,0.534374,4.80664,-0.692814,-0.0270773,-0.108794,-0.864042,0.199491,0.546587,6.94166,1.5942,0.0171033,-0.156692,-0.859156,0.199491,0.341142,5.2106,1.70907,-1.57,-0.0604327,0.111516,0.199645,-0.21519,7.47272,-1.40321,-1.58829,-0.0811793,0.148532,0.199491,
5.5045,-0.354124,4.92293,1.99589,1.06004,-0.0164633,0.239621,0.00640547,-0.354124,4.92293,1.99589,1.06004,-0.0164633,0.239621,0.00640547,-0.354124,4.92293,1.99589,1.06004,-0.0164633,0.239621,0.00640547,-0.354124,4.92293,1.99589,1.06004,-0.0164633,0.239621,0.00640547,-0.354124,4.92293,1.99589,1.06004,-0.0164633,0.239621,0.00640547,-4.15078,5.35828,-1.31646,-0.00571441,-0.177178,-2.4323,0.199491,3.05264,5.34255,-0.343448,-0.0157756,-0.1294,-2.42647,0.199491,0.534317,4.80651,-0.692944,-0.0263778,-0.109395,-0.864154,0.199491,0.551568,6.9388,1.58322,0.0198031,-0.15813,-0.859956,0.199491,0.344069,5.21857,1.70355,-1.5689,-0.0603315,0.110705,0.199645,-0.214835,7.47274,-1.40364,-1.58852,-0.0829438,0.148448,0.199491,
5.5146,-0.345542,4.93208,1.95236,1.11815,-0.022051,0.148468,0.00640547,-0.345542,4.93208,1.95236,1.11815,-0.022051,0.148468,0.00640547,-0.345542,4.93208,1.95236,1.11815,-0.022051,0.148468,0.00640547,-0.345542,4.93208,1.95236,1.11815,-0.022051,0.148468,0.00640547,-0.345542,4.93208,1.95236,1.11815,-0.022051,0.148468,0.00640547,-4.14739,5.35955,-1.31745,-0.00546638,-0.1759,-2.43275,0.199491,3.04998,5.34513,-0.346866,-0.0151497,-0.129628,-2.42734,0.199491,0.53432,4.80638,-0.693055,-0.026219,-0.109535,-0.864204,0.199491,0.555931,6.93653,1.57398,0.0171096,-0.155103,-0.85987,0.199491,0.346607,5.22537,1.69884,-1.56817,-0.0621072,0.110018,0.199645,-0.214469,7.4728,-1.40405,-1.58862,-0.0837851,0.14837,0.199491,
5.5247,-0.337218,4.94083,1.91003,1.16113,-0.0165916,0.075056,0.00640547,-0.337218,4.94083,1.91003,1.16113,-0.0165916,0.075056,0.00640547,-0.337218,4.94083,1.91003,1.16113,-0.0165916,0.075056,0.00640547,-0.337218,4.94083,1.91003,1.16113,-0.0165916,0.075056,0.00640547,-0.337218,4.94083,1.91003,1.16113,-0.0165916,0.075056,0.00640547,-4.14457,5.36055,-1.31821,-0.00596835,-0.175677,-2.43298,0.199491,3.04799,5.34718,-0.349574,-0.0146405,-0.129756,-2.42803,0.199491,0.534392,4.8063,-0.693124,-0.0266978,-0.109133,-0.864174,0.199491,0.559505,6.93475,1.56668,0.0185985,-0.155779,-0.860368,0.199491,0.348758,5.23073,1.69511,-1.5673,-0.0607854,0.109447,0.199645,-0.214051,7.47283,-1.40437,-1.58895,-0.0861503,0.148319,0.199491,
5.5348,-0.329707,4.94899,1.86889,1.18821,-0.00595351,0.0197878,0.00640547,-0.329707,4.94899,1.86889,1.18821,-0.00595351,0.0197878,0.00640547,-0.329707,4.94899,1.86889,1.18821,-0.00595351,0.0197878,0.00640547,-0.329707,4.94899,1.86889,1.18821,-0.00595351,0.0197878,0.00640547,-0.329707,4.94899,1.86889,1.18821,-0.00595351,0.0197878,0.00640547,-4.14238,5.36125,-1.31871,-0.0071975,-0.176506,-2.43299,0.199491,3.04673,5.34861,-0.351458,-0.0150446,-0.130709,-2.42842,0.199491,0.534556,4.80624,-0.693155,-0.0279492,-0.108075,-0.864053,0.199491,0.562179,6.93341,1.56148,0.0222897,-0.158495,-0.861125,0.199491,0.350439,5.2345,1.69248,-1.56664,-0.0593748,0.10904,0.199645,-0.213589,7.47284,-1.40454,-1.58905,-0.0869716,0.148262,0.199491,
5.5449,-0.323503,4.95644,1.82897,1.20031,0.00530079,-0.0175962,0.00640547,-0.323503,4.95644,1.82897,1.20031,0.00530079,-0.0175962,0.00640547,-0.323503,4.95644,1.82897,1.20031,0.00530079,-0.0175962,0.00640547,-0.323503,4.95644,1.82897,1.20031,0.00530079,-0.0175962,0.00640547,-0.323503,4.95644,1.82897,1.20031,0.00530079,-0.0175962,0.00640547,-4.14096,5.36163,-1.31895,-0.00885868,-0.178072,-2.43282,0.199491,3.04609,5.34938,-0.352465,-0.0159143,-0.131986,-2.42854,0.199491,0.534807,4.80622,-0.693147,-0.0297417,-0.106563,-0.863866,0.199491,0.563934,6.93255,1.55856,0.0199695,-0.156301,-0.860842,0.199491,0.351514,5.23663,1.691,-1.56653,-0.0610576,0.108819,0.199645,-0.213138,7.47284,-1.40455,-1.58899,-0.0865886,0.148225,0.199491,
5.555,-0.318855,4.96322,1.79032,1.19809,0.0143301,-0.0374518,0.00640547,-0.318855,4.96322,1.79032,1.19809,0.0143301,-0.0374518,0.00640547,-0.318855,4.96322,1.79032,1.19809,0.0143301,-0.0374518,0.00640547,-0.318855,4.96322,1.79032,1.19809,0.0143301,-0.0374518,0.00640547,-0.318855,4.96322,1.79032,1.19809,0.0143301,-0.0374518,0.00640547,-4.1404,5.3617,-1.31894,-0.0106386,-0.180029,-2.43252,0.199491,3.04605,5.34951,-0.352626,-0.0162873,-0.132449,-2.42853,0.199491,0.535034,4.80625,-0.693099,-0.0313203,-0.105233,-0.863692,0.199491,0.564572,6.93226,1.55796,0.0185786,-0.155081,-0.860624,0.199491,0.351917,5.23706,1.69069,-1.56645,-0.060941,0.10876,0.199645,-0.212807,7.47279,-1.40446,-1.58913,-0.0874831,0.148231,0.199491,
5.5651,-0.315877,4.96945,1.75306,1.18193,0.0197124,-0.0399113,0.00640547,-0.315877,4.96945,1.75306,1.18193,0.0197124,-0.0399113,0.00640547,-0.315877,4.96945,1.75306,1.18193,0.0197124,-0.0399113,0.00640547,-0.315877,4.96945,1.75306,1.18193,0.0197124,-0.0399113,0.00640547,-0.315877,4.96945,1.75306,1.18193,0.0197124,-0.0399113,0.00640547,-4.14082,5.36146,-1.31873,-0.0116317,-0.181339,-2.43227,0.199491,3.04664,5.34904,-0.35199,-0.0164876,-0.13247,-2.42836,0.199491,0.535135,4.80629,-0.693052,-0.0322094,-0.104479,-0.863588,0.199491,0.56393,6.93261,1.55961,0.0219261,-0.158057,-0.861086,0.199491,0.351624,5.2358,1.69153,-1.56641,-0.0589738,0.108873,0.199645,-0.212713,7.47273,-1.40434,-1.58906,-0.0869715,0.148231,0.199491,
5.5752,-0.314799,4.97455,1.71816,1.15354,0.0156399,-0.0229535,0.00640547,-0.314799,4.97455,1.71816,1.15354,0.0156399,-0.0229535,0.00640547,-0.314799,4.97455,1.71816,1.15354,0.0156399,-0.0229535,0.00640547,-0.314799,4.97455,1.71816,1.15354,0.0156399,-0.0229535,0.00640547,-0.314799,4.97455,1.71816,1.15354,0.0156399,-0.0229535,0.00640547,-4.14232,5.36095,-1.31835,-0.0110959,-0.181152,-2.4322,0.199491,3.04779,5.34799,-0.350581,-0.0169832,-0.132637,-2.42797,0.199491,0.535109,4.80632,-0.693032,-0.0322438,-0.104446,-0.863576,0.199491,0.562075,6.93367,1.56351,0.0207854,-0.157397,-0.860783,0.199491,0.350572,5.233,1.69349,-1.56689,-0.0597392,0.109183,0.199645,-0.212896,7.47273,-1.40423,-1.58886,-0.0855997,0.14825,0.199491,
5.5853,-0.317977,4.96897,1.71585,1.09987,0.0333778,0.107223,0.00640547,-0.317977,4.96897,1.71585,1.09987,0.0333778,0.107223,0.00640547,-0.317977,4.96897,1.71585,1.09987,0.0333778,0.107223,0.00640547,-0.317977,4.96897,1.71585,1.09987,0.0333778,0.107223,0.00640547,-0.317977,4.96897,1.71585,1.09987,0.0333778,0.107223,0.00640547,-4.14476,5.3602,-1.31786,-0.00906151,-0.179459,-2.43232,0.199491,3.0489,5.34639,-0.348519,-0.0159778,-0.131006,-2.42761,0.199491,0.534906,4.8064,-0.692995,-0.0300625,-0.106323,-0.863784,0.199491,0.559215,6.93515,1.56898,0.0164572,-0.154176,-0.85981,0.199491,0.348998,5.22926,1.69607,-1.56756,-0.0608398,0.109639,0.199645,-0.21352,7.47283,-1.40402,-1.5889,-0.08552,0.148376,0.199491,
