time,0_rod(payload_bars compound_bgKi3l).X,0_rod(payload_bars compound_bgKi3l).Y,0_rod(payload_bars compound_bgKi3l).Z,0_rod(payload_bars compound_bgKi3l).Euler1,0_rod(payload_bars compound_bgKi3l).Euler2,0_rod(payload_bars compound_bgKi3l).Euler3,0_rod(payload_bars compound_bgKi3l).mass,1_rod(payload_bars compound_bgKi3l).X,1_rod(payload_bars compound_bgKi3l).Y,1_rod(payload_bars compound_bgKi3l).Z,1_rod(payload_bars compound_bgKi3l).Euler1,1_rod(payload_bars compound_bgKi3l).Euler2,1_rod(payload_bars compound_bgKi3l).Euler3,1_rod(payload_bars compound_bgKi3l).mass,2_rod(payload_bars compound_bgKi3l).X,2_rod(payload_bars compound_bgKi3l).Y,2_rod(payload_bars compound_bgKi3l).Z,2_rod(payload_bars compound_bgKi3l).Euler1,2_rod(payload_bars compound_bgKi3l).Euler2,2_rod(payload_bars compound_bgKi3l).Euler3,2_rod(payload_bars compound_bgKi3l).mass,3_rod(payload_bars compound_bgKi3l).X,3_rod(payload_bars compound_bgKi3l).Y,3_rod(payload_bars compound_bgKi3l).Z,3_rod(payload_bars compound_bgKi3l).Euler1,3_rod(payload_bars compound_bgKi3l).Euler2,3_rod(payload_bars compound_bgKi3l).Euler3,3_rod(payload_bars compound_bgKi3l).mass,4_rod(payload_bars compound_bgKi3l).X,4_rod(payload_bars compound_bgKi3l).Y,4_rod(payload_bars compound_bgKi3l).Z,4_rod(payload_bars compound_bgKi3l).Euler1,4_rod(payload_bars compound_bgKi3l).Euler2,4_rod(payload_bars compound_bgKi3l).Euler3,4_rod(payload_bars compound_bgKi3l).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.2323,-0.0121002,13.8277,0.0805405,0.00302509,0.000204542,-0.00225516,4000.24,-0.0121002,13.8277,0.0805405,0.00302509,0.000204542,-0.00225516,4000.24,-0.0121002,13.8277,0.0805405,0.00302509,0.000204542,-0.00225516,4000.24,-0.0121002,13.8277,0.0805405,0.00302509,0.000204542,-0.00225516,4000.24,-0.0121002,13.8277,0.0805405,0.00302509,0.000204542,-0.00225516,4000.24,-10.1017,20.9492,3.97646,-0.22206,-0.429763,-2.63617,0.199491,10.281,19.1798,4.29066,0.189535,0.229994,-2.59312,0.199491,10.0578,19.3327,3.92251,1.29,-0.219458,-1.50403,0.199491,3.85941,26.1556,7.28627,-0.307904,0.0381738,-1.36679,0.199491,4.00768,19.5972,10.1701,-1.75824,-0.979204,0.00302098,0.199645,4.04502,23.9505,2.35116,-1.55249,-0.311591,-0.0478066,0.199491,
0.2424,-0.0124564,13.8107,0.0802305,0.00349246,-0.000128478,-0.00239851,4000.24,-0.0124564,13.8107,0.0802305,0.00349246,-0.000128478,-0.00239851,4000.24,-0.0124564,13.8107,0.0802305,0.00349246,-0.000128478,-0.00239851,4000.24,-0.0124564,13.8107,0.0802305,0.00349246,-0.000128478,-0.00239851,4000.24,-0.0124564,13.8107,0.0802305,0.00349246,-0.000128478,-0.00239851,4000.24,-10.0996,19.7565,6.39675,-0.108924,-0.249686,-2.71386,0.199491,10.8103,19.1504,4.59228,0.30926,0.242686,-2.64083,0.199491,10.0669,18.9169,3.92933,-0.505014,0.244189,-1.16101,0.199491,2.75124,24.4295,8.0238,0.204356,0.0424069,-1.35799,0.199491,3.14175,20.3743,10.1676,-1.58355,0.651544,-5.88477e-06,0.199645,2.74429,23.9297,2.66959,-1.5506,-0.468393,-0.0383982,0.199491,
0.2525,-0.0128425,13.7836,0.0802208,0.00399355,-0.000422935,-0.0024879,4000.24,-0.0128425,13.7836,0.0802208,0.00399355,-0.000422935,-0.0024879,4000.24,-0.0128425,13.7836,0.0802208,0.00399355,-0.000422935,-0.0024879,4000.24,-0.0128425,13.7836,0.0802208,0.00399355,-0.000422935,-0.0024879,4000.24,-0.0128425,13.7836,0.0802208,0.00399355,-0.000422935,-0.0024879,4000.24,-10.1358,20.5075,4.96806,3.049,0.225969,-0.385232,0.199491,10.3945,19.5387,4.65736,0.186638,0.197827,-2.64124,0.199491,10.0378,19.0537,4.13462,0.587262,-0.253881,-1.20743,0.199491,1.332,24.3464,6.95883,-0.19876,-0.0188156,-1.42596,0.199491,2.96995,20.0647,10.1635,-1.63559,-0.557775,0.000228137,0.199645,2.67908,23.901,2.65704,-1.55046,-0.523971,-0.033118,0.199491,
0.2626,-0.0133376,13.7465,0.080056,0.00449868,-0.000724452,-0.0025982,4000.24,-0.0133376,13.7465,0.080056,0.00449868,-0.000724452,-0.0025982,4000.24,-0.0133376,13.7465,0.080056,0.00449868,-0.000724452,-0.0025982,4000.24,-0.0133376,13.7465,0.080056,0.00449868,-0.000724452,-0.0025982,4000.24,-0.0133376,13.7465,0.080056,0.00449868,-0.000724452,-0.0025982,4000.24,-10.1249,20.3528,5.19371,3.04861,0.331432,-0.293142,0.199491,10.6018,19.3294,4.83574,0.161683,0.0708669,-2.69414,0.199491,10.0416,18.8843,4.25856,2.07589,-0.390026,-1.77546,0.199491,1.40812,24.4062,7.29493,-0.0351202,-0.0405739,-1.37722,0.199491,2.80542,20.0983,10.1615,-1.62595,0.275894,0.000883842,0.199645,2.59427,23.865,2.66552,-1.55083,-0.515705,-0.0315486,0.199491,
0.2727,-0.013803,13.6993,0.0799221,0.00505513,-0.00104663,-0.00271053,4000.24,-0.013803,13.6993,0.0799221,0.00505513,-0.00104663,-0.00271053,4000.24,-0.013803,13.6993,0.0799221,0.00505513,-0.00104663,-0.00271053,4000.24,-0.013803,13.6993,0.0799221,0.00505513,-0.00104663,-0.00271053,4000.24,-0.013803,13.6993,0.0799221,0.00505513,-0.00104663,-0.00271053,4000.24,-10.1425,20.3011,5.36229,-2.96802,-0.567828,-0.303932,0.199491,10.3429,19.6485,4.67307,0.0902793,0.0155263,-2.63846,0.199491,10.0351,19.2559,4.44672,0.334787,-0.0843224,-1.32047,0.199491,1.34008,24.3279,7.14056,-0.151339,-0.00837593,-1.4007,0.199491,2.67618,20.0295,10.1636,-1.62087,-0.369714,0.00133481,0.199645,2.52702,23.8346,2.87577,-1.55521,-0.496451,-0.0270319,0.199491,
0.2828,-0.0142808,13.6423,0.0798344,0.00564995,-0.00138959,-0.0028296,4000.24,-0.0142808,13.6423,0.0798344,0.00564995,-0.00138959,-0.0028296,4000.24,-0.0142808,13.6423,0.0798344,0.00564995,-0.00138959,-0.0028296,4000.24,-0.0142808,13.6423,0.0798344,0.00564995,-0.00138959,-0.0028296,4000.24,-0.0142808,13.6423,0.0798344,0.00564995,-0.00138959,-0.0028296,4000.24,-10.1779,20.462,5.50995,0.0214268,-0.504461,3.11131,0.199491,10.1938,19.1527,5.22929,0.185709,0.367907,-2.75042,0.199491,10.0807,17.0705,4.04869,-3.0084,0.0271695,-1.84489,0.199491,1.30765,24.5017,6.23789,-0.13328,-0.0701287,-1.37093,0.199491,2.56014,20.0671,10.165,-1.62263,-0.0511126,0.0013885,0.199645,2.5165,23.7664,2.79549,-0.64305,-1.54455,-0.922318,0.199491,
0.2929,-0.0147672,13.5752,0.0796458,0.00622132,-0.00172981,-0.00296336,4000.24,-0.0147672,13.5752,0.0796458,0.00622132,-0.00172981,-0.00296336,4000.24,-0.0147672,13.5752,0.0796458,0.00622132,-0.00172981,-0.00296336,4000.24,-0.0147672,13.5752,0.0796458,0.00622132,-0.00172981,-0.00296336,4000.24,-0.0147672,13.5752,0.0796458,0.00622132,-0.00172981,-0.00296336,4000.24,-10.1367,20.1775,6.18441,0.0686568,0.672623,-3.04725,0.199491,10.1784,19.1287,5.28483,0.229433,0.455865,-2.72534,0.199491,10.0469,17.3612,4.39028,-0.68044,0.287518,-1.23436,0.199491,1.25382,24.1824,6.45342,-0.170011,-0.0553081,-1.42892,0.199491,2.49453,20.0243,10.1624,-1.61837,0.271299,0.00192981,0.199645,2.51663,23.6981,2.8586,-1.4053,-1.31977,-0.164672,0.199491,
0.303,-0.015259,13.498,0.0794171,0.00679819,-0.00208862,-0.00310428,4000.24,-0.015259,13.498,0.0794171,0.00679819,-0.00208862,-0.00310428,4000.24,-0.015259,13.498,0.0794171,0.00679819,-0.00208862,-0.00310428,4000.24,-0.015259,13.498,0.0794171,0.00679819,-0.00208862,-0.00310428,4000.24,-0.015259,13.498,0.0794171,0.00679819,-0.00208862,-0.00310428,4000.24,-10.1232,19.8718,7.07395,-0.0110188,-0.23101,-3.07042,0.199491,10.2459,19.14,5.13642,0.153482,0.231239,-2.72877,0.199491,10.0286,17.3563,4.6167,-1.89863,0.362821,-1.69262,0.199491,1.25501,24.2572,7.4234,-0.13043,-0.0262416,-1.33098,0.199491,2.46136,19.794,10.1647,-1.56889,0.138449,0.0020827,0.199645,2.46978,23.6222,3.07098,-1.5466,-0.576848,-0.0319624,0.199491,
0.3131,-0.0157597,13.4108,0.0793851,0.00746254,-0.00240731,-0.00321608,4000.24,-0.0157597,13.4108,0.0793851,0.00746254,-0.00240731,-0.00321608,4000.24,-0.0157597,13.4108,0.0793851,0.00746254,-0.00240731,-0.00321608,4000.24,-0.0157597,13.4108,0.0793851,0.00746254,-0.00240731,-0.00321608,4000.24,-0.0157597,13.4108,0.0793851,0.00746254,-0.00240731,-0.00321608,4000.24,-10.3472,19.9962,4.998,2.9745,0.673796,-0.289708,0.199491,10.6719,19.2441,5.39653,0.269331,0.27431,-2.75885,0.199491,10.1065,18.327,5.12572,-1.54217,0.393634,-1.56331,0.199491,1.24379,23.9894,6.97614,-0.119759,-0.0628447,-1.42008,0.199491,2.40203,19.7959,10.1635,-1.55886,-0.38536,0.00386794,0.199645,2.42005,23.5453,3.03571,-1.54627,-0.477892,-0.0362189,0.199491,
0.3232,-0.016235,13.3136,0.0792233,0.00815947,-0.00273958,-0.00335177,4000.24,-0.016235,13.3136,0.0792233,0.00815947,-0.00273958,-0.00335177,4000.24,-0.016235,13.3136,0.0792233,0.00815947,-0.00273958,-0.00335177,4000.24,-0.016235,13.3136,0.0792233,0.00815947,-0.00273958,-0.00335177,4000.24,-0.016235,13.3136,0.0792233,0.00815947,-0.00273958,-0.00335177,4000.24,-10.1555,19.8507,4.93016,-0.871651,-1.4006,-2.25242,0.199491,10.1949,19.0604,5.1008,0.00975859,-0.0826169,-2.69091,0.199491,10.0138,18.5017,5.36631,-2.78706,0.140576,-1.93492,0.199491,1.34533,23.9794,7.74631,-0.133825,-0.0546336,-1.33558,0.199491,2.39724,19.6159,10.1644,-1.56676,-0.218311,0.00270157,0.199645,2.35348,23.4415,3.19732,-1.56444,0.154631,-0.0108824,0.199491,
0.3333,-0.0167157,13.2065,0.0790246,0.00885412,-0.00307221,-0.00348934,4000.24,-0.0167157,13.2065,0.0790246,0.00885412,-0.00307221,-0.00348934,4000.24,-0.0167157,13.2065,0.0790246,0.00885412,-0.00307221,-0.00348934,4000.24,-0.0167157,13.2065,0.0790246,0.00885412,-0.00307221,-0.00348934,4000.24,-0.0167157,13.2065,0.0790246,0.00885412,-0.00307221,-0.00348934,4000.24,-10.1649,19.5334,6.44585,-1.01107,-1.35667,-2.11069,0.199491,10.1962,18.869,5.22729,0.088623,0.090047,-2.70695,0.199491,10.0234,18.0284,5.35787,-1.07854,0.336918,-1.39795,0.199491,1.20176,23.6575,7.58086,-0.137169,-0.00866574,-1.44511,0.199491,2.37755,19.5017,10.1642,-1.56003,-0.0118431,0.00313827,0.199645,2.27521,23.3377,3.28081,-1.56115,0.129496,0.00590249,0.199491,
0.3434,-0.0172026,13.0893,0.0789553,0.00957495,-0.00338335,-0.00361035,4000.24,-0.0172026,13.0893,0.0789553,0.00957495,-0.00338335,-0.00361035,4000.24,-0.0172026,13.0893,0.0789553,0.00957495,-0.00338335,-0.00361035,4000.24,-0.0172026,13.0893,0.0789553,0.00957495,-0.00338335,-0.00361035,4000.24,-0.0172026,13.0893,0.0789553,0.00957495,-0.00338335,-0.00361035,4000.24,-10.2308,19.6929,5.51343,2.96129,0.995412,-0.223969,0.199491,10.2014,18.5397,5.2813,0.124306,0.184276,-2.72993,0.199491,10.0249,18.3221,5.53607,-2.10571,0.296703,-1.74214,0.199491,1.20566,23.921,7.10308,-0.106928,-0.052813,-1.33348,0.199491,2.33333,19.5539,10.1698,-1.57142,-0.668787,0.00246148,0.199645,2.25845,23.2311,3.40825,-1.55793,-0.222306,-0.0214957,0.199491,
0.3535,-0.0176884,12.9622,0.0788242,0.0103431,-0.00368313,-0.00375885,4000.24,-0.0176884,12.9622,0.0788242,0.0103431,-0.00368313,-0.00375885,4000.24,-0.0176884,12.9622,0.0788242,0.0103431,-0.00368313,-0.00375885,4000.24,-0.0176884,12.9622,0.0788242,0.0103431,-0.00368313,-0.00375885,4000.24,-0.0176884,12.9622,0.0788242,0.0103431,-0.00368313,-0.00375885,4000.24,-10.1968,19.5941,5.62816,-0.100961,-0.644708,-2.96322,0.199491,10.1305,18.3536,5.55624,0.19841,0.423741,-2.76739,0.199491,9.99765,17.2886,5.41894,-2.26995,0.254755,-1.78136,0.199491,1.18283,23.5089,7.02979,-0.169073,-0.050698,-1.42885,0.199491,2.29229,19.4125,10.1634,-1.57205,-0.31013,0.00333307,0.199645,2.2495,23.0983,3.41167,-1.55568,-0.260436,-0.0204168,0.199491,
0.3636,-0.0181816,12.8249,0.0786514,0.0111393,-0.00403345,-0.0039043,4000.24,-0.0181816,12.8249,0.0786514,0.0111393,-0.00403345,-0.0039043,4000.24,-0.0181816,12.8249,0.0786514,0.0111393,-0.00403345,-0.0039043,4000.24,-0.0181816,12.8249,0.0786514,0.0111393,-0.00403345,-0.0039043,4000.24,-0.0181816,12.8249,0.0786514,0.0111393,-0.00403345,-0.0039043,4000.24,-10.1964,19.3535,6.75369,3.11135,0.671978,-0.0668311,0.199491,10.1516,18.6026,5.204,0.248759,0.379545,-2.64958,0.199491,10.0003,17.4601,5.61885,-0.868975,0.222757,-1.38716,0.199491,1.17793,23.6546,7.06784,-0.17369,-0.0502671,-1.33219,0.199491,2.28197,19.2649,10.1625,-1.57015,-0.353971,0.00434368,0.199645,2.25053,22.964,3.43249,-1.55058,-0.308107,-0.0303451,0.199491,
0.3737,-0.0186715,12.6777,0.0786058,0.0119991,-0.00436619,-0.00404976,4000.24,-0.0186715,12.6777,0.0786058,0.0119991,-0.00436619,-0.00404976,4000.24,-0.0186715,12.6777,0.0786058,0.0119991,-0.00436619,-0.00404976,4000.24,-0.0186715,12.6777,0.0786058,0.0119991,-0.00436619,-0.00404976,4000.24,-0.0186715,12.6777,0.0786058,0.0119991,-0.00436619,-0.00404976,4000.24,-10.2048,19.2648,4.71374,0.0742295,-0.988518,3.06609,0.199491,10.151,18.4469,5.41238,0.107281,0.125008,-2.71248,0.199491,10.0043,17.4585,5.73536,-0.0756395,0.0204528,-1.29555,0.199491,1.17426,23.3745,7.25826,-0.0664103,-0.106377,-1.37117,0.199491,2.25226,19.1114,10.1636,-1.57295,-0.319888,0.00442798,0.199645,2.23192,22.8197,3.43723,-1.54478,-0.491778,-0.0301217,0.199491,
0.3838,-0.0191568,12.5205,0.0785083,0.012896,-0.0047204,-0.00421046,4000.24,-0.0191568,12.5205,0.0785083,0.012896,-0.0047204,-0.00421046,4000.24,-0.0191568,12.5205,0.0785083,0.012896,-0.0047204,-0.00421046,4000.24,-0.0191568,12.5205,0.0785083,0.012896,-0.0047204,-0.00421046,4000.24,-0.0191568,12.5205,0.0785083,0.012896,-0.0047204,-0.00421046,4000.24,-10.3196,19.0832,5.01826,-0.158688,0.821234,2.88087,0.199491,10.1615,18.224,5.46397,0.128498,0.178769,-2.70879,0.199491,10.0327,17.3025,5.72218,-0.0441515,0.0140696,-1.29681,0.199491,1.15659,23.1312,6.43165,-0.0479754,-0.134554,-1.43687,0.199491,2.20608,18.975,10.1791,-1.57127,-0.551887,0.000171159,0.199645,2.22526,22.6845,3.4251,-1.5504,-0.46585,-0.0257749,0.199491,
0.3939,-0.0196541,12.3533,0.0782499,0.0137812,-0.00509377,-0.00440136,4000.24,-0.0196541,12.3533,0.0782499,0.0137812,-0.00509377,-0.00440136,4000.24,-0.0196541,12.3533,0.0782499,0.0137812,-0.00509377,-0.00440136,4000.24,-0.0196541,12.3533,0.0782499,0.0137812,-0.00509377,-0.00440136,4000.24,-0.0196541,12.3533,0.0782499,0.0137812,-0.00509377,-0.00440136,4000.24,-10.246,19.3045,7.04563,0.765083,-1.23454,2.35945,0.199491,10.1951,18.0319,5.47087,0.238549,0.389539,-2.68854,0.199491,9.96544,17.0166,5.95753,-2.65428,0.108054,-1.76672,0.199491,1.10508,23.1673,6.9357,-0.131796,-0.0808648,-1.34788,0.199491,2.29688,18.7795,10.1627,-1.59671,-0.868369,0.00765218,0.199645,2.2383,22.5826,3.41663,-1.54049,-0.611557,-0.00407373,0.199491,
0.404,-0.0201482,12.1761,0.0781147,0.0146937,-0.00545944,-0.00461212,4000.24,-0.0201482,12.1761,0.0781147,0.0146937,-0.00545944,-0.00461212,4000.24,-0.0201482,12.1761,0.0781147,0.0146937,-0.00545944,-0.00461212,4000.24,-0.0201482,12.1761,0.0781147,0.0146937,-0.00545944,-0.00461212,4000.24,-0.0201482,12.1761,0.0781147,0.0146937,-0.00545944,-0.00461212,4000.24,-10.2353,18.9251,6.74392,1.54707,-1.05898,1.59776,0.199491,10.2306,17.9801,5.77836,0.271741,0.546056,-2.76962,0.199491,9.95621,16.984,6.31071,-1.29127,0.0489699,-1.55336,0.199491,1.11988,22.8777,6.82311,-0.034147,-0.114813,-1.40161,0.199491,2.29038,18.6616,10.1617,-1.61159,-1.33835,0.0236155,0.199645,2.22147,22.44,3.44824,-1.53345,-0.899254,-0.0455978,0.199491,
0.4141,-0.0206381,11.9889,0.0780584,0.0156754,-0.0058225,-0.00484402,4000.24,-0.0206381,11.9889,0.0780584,0.0156754,-0.0058225,-0.00484402,4000.24,-0.0206381,11.9889,0.0780584,0.0156754,-0.0058225,-0.00484402,4000.24,-0.0206381,11.9889,0.0780584,0.0156754,-0.0058225,-0.00484402,4000.24,-0.0206381,11.9889,0.0780584,0.0156754,-0.0058225,-0.00484402,4000.24,-10.2295,18.2271,6.03489,-2.87601,0.720484,0.373534,0.199491,10.1595,17.6951,5.84178,0.302851,0.614987,-2.74112,0.199491,9.96837,17.0779,6.49644,0.946877,-0.192025,-1.44513,0.199491,1.13057,22.4444,6.01306,-0.0586601,-0.13637,-1.48705,0.199491,2.24779,18.47,10.1605,-1.5936,-1.13169,0.0134425,0.199645,2.25044,22.1399,3.41499,-1.38246,-1.31642,-0.178714,0.199491,
0.4242,-0.0211232,11.7917,0.0779178,0.0167384,-0.00616793,-0.0050845,4000.24,-0.0211232,11.7917,0.0779178,0.0167384,-0.00616793,-0.0050845,4000.24,-0.0211232,11.7917,0.0779178,0.0167384,-0.00616793,-0.0050845,4000.24,-0.0211232,11.7917,0.0779178,0.0167384,-0.00616793,-0.0050845,4000.24,-0.0211232,11.7917,0.0779178,0.0167384,-0.00616793,-0.0050845,4000.24,-10.2622,18.0293,5.64254,-3.10137,0.0919196,0.225843,0.199491,10.1053,17.3445,5.73567,0.240545,0.488079,-2.75021,0.199491,9.96969,16.6154,6.55363,0.839536,-0.179767,-1.40174,0.199491,1.11028,22.6168,6.82512,-0.00451612,-0.13211,-1.36883,0.199491,2.22156,18.2501,10.1627,-1.58654,-0.799566,0.00879803,0.199645,2.23101,21.9424,3.42873,1.43185,-1.33097,-2.98142,0.199491,
0.4343,-0.00346,11.6448,0.0628971,0.0115757,-0.00985843,0.00119908,4000.24,-0.00346,11.6448,0.0628971,0.0115757,-0.00985843,0.00119908,4000.24,-0.00346,11.6448,0.0628971,0.0115757,-0.00985843,0.00119908,4000.24,-0.00346,11.6448,0.0628971,0.0115757,-0.00985843,0.00119908,4000.24,-0.00346,11.6448,0.0628971,0.0115757,-0.00985843,0.00119908,4000.24,-10.2363,18.2791,7.11732,-1.92475,1.28881,1.21839,0.199491,10.2005,16.8917,5.87592,0.401298,0.778513,-2.67613,0.199491,9.98391,16.3455,6.57793,-0.461622,0.0973327,-1.36269,0.199491,1.11777,22.0545,6.48529,-0.181239,-0.0941054,-1.46249,0.199491,2.20224,17.9793,10.1937,-1.59577,-0.642894,0.012421,0.199645,2.29155,21.7695,3.69984,-1.52823,-0.917318,-0.0390973,0.199491,
0.4444,0.0502336,11.5904,0.0615652,-0.00300721,-0.00816107,-0.0022981,4000.24,0.0502336,11.5904,0.0615652,-0.00300721,-0.00816107,-0.0022981,4000.24,0.0502336,11.5904,0.0615652,-0.00300721,-0.00816107,-0.0022981,4000.24,0.0502336,11.5904,0.0615652,-0.00300721,-0.00816107,-0.0022981,4000.24,0.0502336,11.5904,0.0615652,-0.00300721,-0.00816107,-0.0022981,4000.24,-10.0888,17.8524,5.17457,0.492326,-1.14329,2.60129,0.199491,10.2988,16.7817,5.96775,0.163534,0.35917,-2.7932,0.199491,10.1185,16.1566,6.59821,-0.259436,0.0529469,-1.34087,0.199491,1.39761,22.3088,6.99758,-0.0505596,-0.130423,-1.37499,0.199491,2.3253,17.9823,10.2398,-1.64198,-0.779764,0.0309346,0.199645,2.48874,21.6907,3.67495,-1.5499,-0.719375,-0.0368768,0.199491,
0.4545,0.0200351,11.7068,0.0309071,-0.00309577,0.00225235,0.012,4000.24,0.0200351,11.7068,0.0309071,-0.00309577,0.00225235,0.012,4000.24,0.0200351,11.7068,0.0309071,-0.00309577,0.00225235,0.012,4000.24,0.0200351,11.7068,0.0309071,-0.00309577,0.00225235,0.012,4000.24,0.0200351,11.7068,0.0309071,-0.00309577,0.00225235,0.012,4000.24,-10.0606,18.5499,8.27055,-2.33987,1.2272,0.834747,0.199491,10.3366,16.7602,5.87678,0.274577,0.593315,-2.72537,0.199491,10.165,16.1385,6.5295,-0.446986,0.111842,-1.34403,0.199491,1.41821,22.287,7.17438,-0.133205,-0.0484923,-1.35696,0.199491,2.41185,17.8881,10.2011,-1.62185,-0.612135,-0.00353204,0.199645,2.48044,21.7553,3.78737,-1.54437,-0.588103,-0.0549006,0.199491,
0.4646,-0.0505916,11.8896,0.0143655,0.00204692,0.010393,0.0258127,4000.24,-0.0505916,11.8896,0.0143655,0.00204692,0.010393,0.0258127,4000.24,-0.0505916,11.8896,0.0143655,0.00204692,0.010393,0.0258127,4000.24,-0.0505916,11.8896,0.0143655,0.00204692,0.010393,0.0258127,4000.24,-0.0505916,11.8896,0.0143655,0.00204692,0.010393,0.0258127,4000.24,-10.1833,17.8211,4.95853,0.67269,-1.25403,2.4519,0.199491,10.2839,16.942,5.93403,0.192196,0.394613,-2.75071,0.199491,10.1311,16.2379,6.48128,-0.283801,0.0851251,-1.32329,0.199491,1.40175,22.2315,7.33922,-0.0417093,-0.113053,-1.40288,0.199491,2.38991,17.9256,10.3224,-1.62325,-0.599818,7.19341e-05,0.199645,2.39463,21.8983,3.92736,-1.54937,-0.316538,-0.0594018,0.199491,
0.4747,-0.121222,12.0624,-0.00240482,0.00734021,0.0184301,0.0396558,4000.24,-0.121222,12.0624,-0.00240482,0.00734021,0.0184301,0.0396558,4000.24,-0.121222,12.0624,-0.00240482,0.00734021,0.0184301,0.0396558,4000.24,-0.121222,12.0624,-0.00240482,0.00734021,0.0184301,0.0396558,4000.24,-0.121222,12.0624,-0.00240482,0.00734021,0.0184301,0.0396558,4000.24,-10.1515,18.302,6.67814,3.1268,-0.273919,0.0962752,0.199491,10.2295,17.0738,5.91202,0.249141,0.498732,-2.71718,0.199491,10.076,16.3519,6.4202,-0.395699,0.126731,-1.32606,0.199491,1.33313,22.5575,7.23565,-0.120163,-0.0681757,-1.3102,0.199491,2.35694,17.9532,10.2938,-1.60671,-0.545368,-0.0242503,0.199645,2.30478,22.024,4.13116,-1.56554,0.0719144,-0.0467916,0.199491,
0.4848,-0.191848,12.2252,-0.0190641,0.0127249,0.026414,0.0535518,4000.24,-0.191848,12.2252,-0.0190641,0.0127249,0.026414,0.0535518,4000.24,-0.191848,12.2252,-0.0190641,0.0127249,0.026414,0.0535518,4000.24,-0.191848,12.2252,-0.0190641,0.0127249,0.026414,0.0535518,4000.24,-0.191848,12.2252,-0.0190641,0.0127249,0.026414,0.0535518,4000.24,-10.2663,18.2595,5.51588,-3.10777,0.814202,0.0175369,0.199491,10.1843,17.2398,5.88919,0.273445,0.502697,-2.67659,0.199491,10.0531,16.4567,6.35062,-0.37371,0.137039,-1.31402,0.199491,1.27429,22.4303,7.68547,-0.189141,-0.0557333,-1.33469,0.199491,2.32974,18.0121,10.3418,-1.58652,-0.717447,-0.0415518,0.199645,2.23583,22.1357,4.36949,-1.42808,-0.868262,-0.164052,0.199491,
0.4949,-0.262478,12.378,-0.0358005,0.0182572,0.0343101,0.0674861,4000.24,-0.262478,12.378,-0.0358005,0.0182572,0.0343101,0.0674861,4000.24,-0.262478,12.378,-0.0358005,0.0182572,0.0343101,0.0674861,4000.24,-0.262478,12.378,-0.0358005,0.0182572,0.0343101,0.0674861,4000.24,-0.262478,12.378,-0.0358005,0.0182572,0.0343101,0.0674861,4000.24,-10.2154,18.2321,6.57326,-3.12468,-0.0357706,-0.235095,0.199491,10.1296,17.4168,5.78649,0.394872,0.629327,-2.58122,0.199491,9.98427,16.573,6.24261,-0.308528,0.132453,-1.29439,0.199491,1.17975,22.4047,7.67701,-0.202013,-0.0151338,-1.35508,0.199491,2.29617,18.0651,10.3825,-1.57917,-0.328827,-0.0390216,0.199645,2.15904,22.2297,4.51875,-1.44378,-0.732398,-0.154249,0.199491,
0.505,-0.333109,12.5207,-0.0525723,0.02383,0.042146,0.0814654,4000.24,-0.333109,12.5207,-0.0525723,0.02383,0.042146,0.0814654,4000.24,-0.333109,12.5207,-0.0525723,0.02383,0.042146,0.0814654,4000.24,-0.333109,12.5207,-0.0525723,0.02383,0.042146,0.0814654,4000.24,-0.333109,12.5207,-0.0525723,0.02383,0.042146,0.0814654,4000.24,-10.2439,18.2112,7.1125,-2.95434,-0.434319,-0.414396,0.199491,10.0698,17.5223,5.71655,0.25616,0.391797,-2.61568,0.199491,9.9415,16.6234,6.11416,-0.335234,0.155008,-1.28593,0.199491,1.18997,22.4762,9.01835,-0.0629454,-0.000689652,-1.18772,0.199491,2.28069,18.0691,10.4216,-1.56705,-0.318663,-0.0480837,0.199645,2.05632,22.3276,4.53566,-1.4014,-0.798621,-0.194424,0.199491,
