time,0_rod(payload_bars compound_foSQ).X,0_rod(payload_bars compound_foSQ).Y,0_rod(payload_bars compound_foSQ).Z,0_rod(payload_bars compound_foSQ).Euler1,0_rod(payload_bars compound_foSQ).Euler2,0_rod(payload_bars compound_foSQ).Euler3,0_rod(payload_bars compound_foSQ).mass,1_rod(payload_bars compound_foSQ).X,1_rod(payload_bars compound_foSQ).Y,1_rod(payload_bars compound_foSQ).Z,1_rod(payload_bars compound_foSQ).Euler1,1_rod(payload_bars compound_foSQ).Euler2,1_rod(payload_bars compound_foSQ).Euler3,1_rod(payload_bars compound_foSQ).mass,2_rod(payload_bars compound_foSQ).X,2_rod(payload_bars compound_foSQ).Y,2_rod(payload_bars compound_foSQ).Z,2_rod(payload_bars compound_foSQ).Euler1,2_rod(payload_bars compound_foSQ).Euler2,2_rod(payload_bars compound_foSQ).Euler3,2_rod(payload_bars compound_foSQ).mass,3_rod(payload_bars compound_foSQ).X,3_rod(payload_bars compound_foSQ).Y,3_rod(payload_bars compound_foSQ).Z,3_rod(payload_bars compound_foSQ).Euler1,3_rod(payload_bars compound_foSQ).Euler2,3_rod(payload_bars compound_foSQ).Euler3,3_rod(payload_bars compound_foSQ).mass,4_rod(payload_bars compound_foSQ).X,4_rod(payload_bars compound_foSQ).Y,4_rod(payload_bars compound_foSQ).Z,4_rod(payload_bars compound_foSQ).Euler1,4_rod(payload_bars compound_foSQ).Euler2,4_rod(payload_bars compound_foSQ).Euler3,4_rod(payload_bars compound_foSQ).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
30.9161,1.20647,1.6606,5.29764,-0.687236,-1.38816,0.60106,0.00640547,1.20647,1.6606,5.29764,-0.687236,-1.38816,0.60106,0.00640547,1.20647,1.6606,5.29764,-0.687236,-1.38816,0.60106,0.00640547,1.20647,1.6606,5.29764,-0.687236,-1.38816,0.60106,0.00640547,1.20647,1.6606,5.29764,-0.687236,-1.38816,0.60106,0.00640547,5.32695,3.84577,0.296739,2.46218,-0.142259,-1.61948,0.199491,-1.30282,6.66792,1.10568,2.73107,-0.110526,-1.65866,0.199491,1.29764,6.05069,0.289284,2.71173,-0.200877,-0.0617148,0.199491,1.30059,6.01572,3.63338,2.71008,-0.143063,-0.118722,0.199491,1.95651,7.29012,2.44948,1.25821,0.677652,0.140027,0.199645,1.14011,3.5736,1.78075,1.25405,0.666467,0.152375,0.199491,
30.9262,1.23281,1.66281,5.27687,-0.0116408,-1.39618,-0.246471,0.00640547,1.23281,1.66281,5.27687,-0.0116408,-1.39618,-0.246471,0.00640547,1.23281,1.66281,5.27687,-0.0116408,-1.39618,-0.246471,0.00640547,1.23281,1.66281,5.27687,-0.0116408,-1.39618,-0.246471,0.00640547,1.23281,1.66281,5.27687,-0.0116408,-1.39618,-0.246471,0.00640547,5.33273,3.83439,0.293976,2.56378,-0.134606,-1.63185,0.199491,-1.29982,6.66842,1.10678,2.63833,-0.119178,-1.6478,0.199491,1.31433,6.04333,0.276,2.70492,-0.162211,-0.0584084,0.199491,1.32184,6.00415,3.64618,2.70267,-0.118342,-0.121401,0.199491,1.98699,7.28945,2.44657,1.25846,0.695429,0.143625,0.199645,1.14069,3.57457,1.78155,1.25813,0.685893,0.15551,0.199491,
30.9363,1.25739,1.66009,5.25531,0.423526,-1.31836,-0.860241,0.00640547,1.25739,1.66009,5.25531,0.423526,-1.31836,-0.860241,0.00640547,1.25739,1.66009,5.25531,0.423526,-1.31836,-0.860241,0.00640547,1.25739,1.66009,5.25531,0.423526,-1.31836,-0.860241,0.00640547,1.25739,1.66009,5.25531,0.423526,-1.31836,-0.860241,0.00640547,5.33955,3.82319,0.290559,2.67456,-0.124591,-1.64396,0.199491,-1.29619,6.66912,1.10701,2.61806,-0.121557,-1.64513,0.199491,1.33243,6.03562,0.260849,2.6987,-0.131442,-0.0553416,0.199491,1.34384,5.99199,3.65978,2.69696,-0.11032,-0.124222,0.199491,2.01945,7.28876,2.44246,1.25636,0.700837,0.145793,0.199645,1.14133,3.57542,1.78239,1.25937,0.691814,0.156652,0.199491,
30.9464,1.28154,1.65813,5.23292,0.541409,-1.22123,-1.15546,0.00640547,1.28154,1.65813,5.23292,0.541409,-1.22123,-1.15546,0.00640547,1.28154,1.65813,5.23292,0.541409,-1.22123,-1.15546,0.00640547,1.28154,1.65813,5.23292,0.541409,-1.22123,-1.15546,0.00640547,1.28154,1.65813,5.23292,0.541409,-1.22123,-1.15546,0.00640547,5.34373,3.81114,0.286468,2.73117,-0.117623,-1.64775,0.199491,-1.29365,6.67025,1.10611,2.68905,-0.115949,-1.65325,0.199491,1.35204,6.02751,0.246265,2.69388,-0.128089,-0.0520818,0.199491,1.36656,5.97901,3.67521,2.69294,-0.118072,-0.127344,0.199491,2.05188,7.28931,2.4358,1.24899,0.68321,0.144979,0.199645,1.14219,3.57666,1.78291,1.25645,0.679288,0.154863,0.199491,
30.9565,1.30735,1.66028,5.21059,0.488682,-1.15805,-1.26708,0.00640547,1.30735,1.66028,5.21059,0.488682,-1.15805,-1.26708,0.00640547,1.30735,1.66028,5.21059,0.488682,-1.15805,-1.26708,0.00640547,1.30735,1.66028,5.21059,0.488682,-1.15805,-1.26708,0.00640547,1.30735,1.66028,5.21059,0.488682,-1.15805,-1.26708,0.00640547,5.34599,3.79821,0.281928,2.68861,-0.11795,-1.63917,0.199491,-1.29137,6.67063,1.10414,2.716,-0.113185,-1.65566,0.199491,1.37157,6.01945,0.230981,2.68999,-0.145244,-0.048224,0.199491,1.38906,5.96571,3.69254,2.69133,-0.143973,-0.130841,0.199491,2.08552,7.29104,2.42704,1.24396,0.677812,0.145428,0.199645,1.14323,3.57835,1.78355,1.25117,0.655641,0.151546,0.199491,
30.9666,1.33353,1.65686,5.19,0.409205,-1.09902,-1.35803,0.00640547,1.33353,1.65686,5.19,0.409205,-1.09902,-1.35803,0.00640547,1.33353,1.65686,5.19,0.409205,-1.09902,-1.35803,0.00640547,1.33353,1.65686,5.19,0.409205,-1.09902,-1.35803,0.00640547,1.33353,1.65686,5.19,0.409205,-1.09902,-1.35803,0.00640547,5.34846,3.786,0.276148,2.56331,-0.12209,-1.62071,0.199491,-1.28865,6.67052,1.10156,2.63849,-0.119366,-1.64594,0.199491,1.39052,6.01145,0.212999,2.68618,-0.165028,-0.0442952,0.199491,1.4115,5.95235,3.70885,2.68825,-0.15754,-0.134189,0.199491,2.12145,7.29286,2.41784,1.24427,0.696573,0.148972,0.199645,1.14376,3.57933,1.78439,1.24602,0.630777,0.148313,0.199491,
30.9767,1.35821,1.65326,5.17276,0.389449,-1.03452,-1.52505,0.00640547,1.35821,1.65326,5.17276,0.389449,-1.03452,-1.52505,0.00640547,1.35821,1.65326,5.17276,0.389449,-1.03452,-1.52505,0.00640547,1.35821,1.65326,5.17276,0.389449,-1.03452,-1.52505,0.00640547,1.35821,1.65326,5.17276,0.389449,-1.03452,-1.52505,0.00640547,5.34907,3.77536,0.267873,2.45688,-0.123042,-1.60472,0.199491,-1.28635,6.67186,1.09893,2.60896,-0.122246,-1.64175,0.199491,1.40995,6.00319,0.192713,2.68047,-0.141661,-0.0404559,0.199491,1.43525,5.93859,3.72199,2.68143,-0.144818,-0.136858,0.199491,2.15706,7.29353,2.40818,1.24101,0.696651,0.15087,0.199645,1.14434,3.58004,1.78476,1.24395,0.620782,0.147093,0.199491,
30.9868,1.38128,1.64969,5.15475,0.388919,-0.963548,-1.7182,0.00640547,1.38128,1.64969,5.15475,0.388919,-0.963548,-1.7182,0.00640547,1.38128,1.64969,5.15475,0.388919,-0.963548,-1.7182,0.00640547,1.38128,1.64969,5.15475,0.388919,-0.963548,-1.7182,0.00640547,1.38128,1.64969,5.15475,0.388919,-0.963548,-1.7182,0.00640547,5.35066,3.76801,0.25624,2.45579,-0.119993,-1.60163,0.199491,-1.28449,6.67447,1.09647,2.6824,-0.117694,-1.64975,0.199491,1.42887,5.99471,0.172435,2.67459,-0.109669,-0.036637,0.199491,1.45927,5.92475,3.73316,2.67639,-0.146749,-0.139157,0.199491,2.19245,7.29403,2.39645,1.23458,0.679871,0.151162,0.199645,1.14499,3.58098,1.78353,1.24932,0.649347,0.150709,0.199491,
30.9969,1.40338,1.64563,5.1354,0.386251,-0.88797,-1.91307,0.00640547,1.40338,1.64563,5.1354,0.386251,-0.88797,-1.91307,0.00640547,1.40338,1.64563,5.1354,0.386251,-0.88797,-1.91307,0.00640547,1.40338,1.64563,5.1354,0.386251,-0.88797,-1.91307,0.00640547,1.40338,1.64563,5.1354,0.386251,-0.88797,-1.91307,0.00640547,5.35178,3.76373,0.243432,2.55431,-0.113882,-1.60939,0.199491,-1.28187,6.67462,1.09334,2.66352,-0.120102,-1.6463,0.199491,1.44533,5.98669,0.152265,2.66996,-0.103266,-0.0322678,0.199491,1.48218,5.91144,3.74356,2.67128,-0.146397,-0.141275,0.199491,2.22795,7.2948,2.38274,1.23494,0.693211,0.155313,0.199645,1.14599,3.58258,1.78232,1.25683,0.68724,0.156027,0.199491,
31.007,1.42331,1.64706,5.11475,0.392234,-0.80635,-2.10943,0.00640547,1.42331,1.64706,5.11475,0.392234,-0.80635,-2.10943,0.00640547,1.42331,1.64706,5.11475,0.392234,-0.80635,-2.10943,0.00640547,1.42331,1.64706,5.11475,0.392234,-0.80635,-2.10943,0.00640547,1.42331,1.64706,5.11475,0.392234,-0.80635,-2.10943,0.00640547,5.35072,3.76412,0.230576,2.63846,-0.107267,-1.61399,0.199491,-1.27848,6.67328,1.08977,2.58978,-0.126267,-1.63581,0.199491,1.46086,5.97957,0.132427,2.66683,-0.132446,-0.0278159,0.199491,1.50385,5.89896,3.75162,2.66464,-0.133276,-0.142877,0.199491,2.26223,7.2955,2.36811,1.23528,0.702521,0.159144,0.199645,1.14704,3.58378,1.78326,1.25542,0.681214,0.155379,0.199491,
31.0171,1.44312,1.65504,5.09333,0.324431,-0.757984,-2.21306,0.00640547,1.44312,1.65504,5.09333,0.324431,-0.757984,-2.21306,0.00640547,1.44312,1.65504,5.09333,0.324431,-0.757984,-2.21306,0.00640547,1.44312,1.65504,5.09333,0.324431,-0.757984,-2.21306,0.00640547,1.44312,1.65504,5.09333,0.324431,-0.757984,-2.21306,0.00640547,5.34535,3.76886,0.216378,2.60246,-0.104949,-1.60489,0.199491,-1.2755,6.67339,1.08622,2.64787,-0.123307,-1.64168,0.199491,1.47543,5.9731,0.113994,2.66341,-0.141219,-0.0238308,0.199491,1.52382,5.88753,3.75751,2.66152,-0.14335,-0.144102,0.199491,2.29403,7.29598,2.35206,1.23114,0.688049,0.160068,0.199645,1.14841,3.58528,1.78566,1.24678,0.639797,0.150023,0.199491,
31.0272,1.46359,1.65675,5.07326,0.245538,-0.719976,-2.30806,0.00640547,1.46359,1.65675,5.07326,0.245538,-0.719976,-2.30806,0.00640547,1.46359,1.65675,5.07326,0.245538,-0.719976,-2.30806,0.00640547,1.46359,1.65675,5.07326,0.245538,-0.719976,-2.30806,0.00640547,1.46359,1.65675,5.07326,0.245538,-0.719976,-2.30806,0.00640547,5.33633,3.77495,0.198368,2.49405,-0.104706,-1.58852,0.199491,-1.2736,6.67245,1.0829,2.65562,-0.123595,-1.64102,0.199491,1.48828,5.96853,0.0975239,2.65992,-0.114416,-0.019337,0.199491,1.54157,5.87743,3.76175,2.65828,-0.148959,-0.144992,0.199491,2.32227,7.29806,2.33387,1.23311,0.698717,0.164767,0.199645,1.15027,3.58664,1.78729,1.24285,0.620435,0.14786,0.199491,
31.0373,1.47993,1.66065,5.05632,0.258312,-0.709889,-2.4353,0.00640547,1.47993,1.66065,5.05632,0.258312,-0.709889,-2.4353,0.00640547,1.47993,1.66065,5.05632,0.258312,-0.709889,-2.4353,0.00640547,1.47993,1.66065,5.05632,0.258312,-0.709889,-2.4353,0.00640547,1.47993,1.66065,5.05632,0.258312,-0.709889,-2.4353,0.00640547,5.32436,3.78276,0.177497,2.44109,-0.103038,-1.5781,0.199491,-1.27134,6.6694,1.07921,2.57901,-0.129951,-1.62936,0.199491,1.49578,5.96442,0.0812214,2.65738,-0.103917,-0.0148805,0.199491,1.55743,5.8687,3.76316,2.65273,-0.135372,-0.145226,0.199491,2.34609,7.29963,2.31487,1.23518,0.704662,0.169422,0.199645,1.15195,3.5884,1.78775,1.24664,0.640819,0.150789,0.199491,
31.0474,1.49076,1.66437,5.04094,0.317698,-0.707466,-2.57797,0.00640547,1.49076,1.66437,5.04094,0.317698,-0.707466,-2.57797,0.00640547,1.49076,1.66437,5.04094,0.317698,-0.707466,-2.57797,0.00640547,1.49076,1.66437,5.04094,0.317698,-0.707466,-2.57797,0.00640547,1.49076,1.66437,5.04094,0.317698,-0.707466,-2.57797,0.00640547,5.31323,3.79558,0.15502,2.47897,-0.100593,-1.57701,0.199491,-1.27084,6.66736,1.0769,2.63367,-0.128818,-1.63425,0.199491,1.50077,5.96118,0.0660676,2.65595,-0.147196,-0.0109901,0.199491,1.57138,5.86192,3.75819,2.64831,-0.127182,-0.144222,0.199491,2.36542,7.29886,2.29547,1.23375,0.691999,0.171896,0.199645,1.15314,3.58951,1.78897,1.25312,0.671875,0.155635,0.199491,
31.0575,1.49739,1.66633,5.02634,0.367376,-0.702359,-2.71446,0.00640547,1.49739,1.66633,5.02634,0.367376,-0.702359,-2.71446,0.00640547,1.49739,1.66633,5.02634,0.367376,-0.702359,-2.71446,0.00640547,1.49739,1.66633,5.02634,0.367376,-0.702359,-2.71446,0.00640547,1.49739,1.66633,5.02634,0.367376,-0.702359,-2.71446,0.00640547,5.30154,3.8125,0.131954,2.54464,-0.0976774,-1.57803,0.199491,-1.27019,6.66564,1.07498,2.64862,-0.13036,-1.63409,0.199491,1.50259,5.9596,0.0526507,2.65475,-0.155288,-0.00753606,0.199491,1.58228,5.85739,3.74959,2.64442,-0.117714,-0.142484,0.199491,2.38008,7.2992,2.27617,1.24109,0.713179,0.17969,0.199645,1.15457,3.59077,1.79162,1.25538,0.681617,0.15783,0.199491,
31.0676,1.50518,1.66555,5.01266,0.397031,-0.693425,-2.84151,0.00640547,1.50518,1.66555,5.01266,0.397031,-0.693425,-2.84151,0.00640547,1.50518,1.66555,5.01266,0.397031,-0.693425,-2.84151,0.00640547,1.50518,1.66555,5.01266,0.397031,-0.693425,-2.84151,0.00640547,1.50518,1.66555,5.01266,0.397031,-0.693425,-2.84151,0.00640547,5.29064,3.82148,0.111567,2.60992,-0.0942283,-1.57792,0.199491,-1.27025,6.66138,1.07259,2.57219,-0.136788,-1.62165,0.199491,1.50043,5.95942,0.041971,2.65402,-0.130693,-0.0041546,0.199491,1.58979,5.85517,3.74126,2.64198,-0.110779,-0.140968,0.199491,2.38848,7.29996,2.25821,1.2455,0.719642,0.184828,0.199645,1.15537,3.59168,1.79187,1.26858,0.738897,0.167532,0.199491,
31.0777,1.51217,1.66504,5.0004,0.460295,-0.689417,-2.98383,0.00640547,1.51217,1.66504,5.0004,0.460295,-0.689417,-2.98383,0.00640547,1.51217,1.66504,5.0004,0.460295,-0.689417,-2.98383,0.00640547,1.51217,1.66504,5.0004,0.460295,-0.689417,-2.98383,0.00640547,1.51217,1.66504,5.0004,0.460295,-0.689417,-2.98383,0.00640547,5.29091,3.8088,0.0909216,2.62842,-0.0916232,-1.57404,0.199491,-1.27231,6.65966,1.07096,2.62301,-0.135774,-1.62667,0.199491,1.49716,5.96058,0.0351852,2.6543,-0.174814,-0.00183534,0.199491,1.59411,5.85502,3.73235,2.64263,-0.120344,-0.139322,0.199491,2.38846,7.30038,2.24265,1.24469,0.707413,0.186549,0.199645,1.15631,3.59216,1.79052,1.26589,0.723164,0.166691,0.199491,
31.0878,1.51486,1.66452,4.9883,0.550863,-0.691134,-3.14151,0.00640547,1.51486,1.66452,4.9883,0.550863,-0.691134,-3.14151,0.00640547,1.51486,1.66452,4.9883,0.550863,-0.691134,-3.14151,0.00640547,1.51486,1.66452,4.9883,0.550863,-0.691134,-3.14151,0.00640547,1.51486,1.66452,4.9883,0.550863,-0.691134,-3.14151,0.00640547,5.29627,3.78473,0.0732372,2.52109,-0.0864501,-1.55869,0.199491,-1.27386,6.6616,1.06973,2.65188,-0.135487,-1.62942,0.199491,1.49234,5.96296,0.0316233,2.65527,-0.157251,-0.00145925,0.199491,1.595,5.85774,3.72168,2.6465,-0.146661,-0.137196,0.199491,2.38178,7.30114,2.23016,1.25026,0.720582,0.192,0.199645,1.15721,3.59197,1.79086,1.26633,0.723342,0.167287,0.199491,
31.0979,1.51924,1.66159,4.9759,0.625741,-0.682138,2.98697,0.00640547,1.51924,1.66159,4.9759,0.625741,-0.682138,2.98697,0.00640547,1.51924,1.66159,4.9759,0.625741,-0.682138,2.98697,0.00640547,1.51924,1.66159,4.9759,0.625741,-0.682138,2.98697,0.00640547,1.51924,1.66159,4.9759,0.625741,-0.682138,2.98697,0.00640547,5.29916,3.76307,0.0586495,2.38369,-0.0758405,-1.54188,0.199491,-1.2755,6.66182,1.06795,2.57736,-0.140831,-1.61826,0.199491,1.48499,5.96744,0.0291647,2.65723,-0.107528,-0.00169456,0.199491,1.59066,5.86226,3.7091,2.64786,-0.149996,-0.134625,0.199491,2.36952,7.3016,2.21918,1.25274,0.717896,0.194591,0.199645,1.15755,3.59103,1.79318,1.25847,0.687334,0.161846,0.199491,
31.108,1.52563,1.65666,4.96343,0.694324,-0.660148,2.83006,0.00640547,1.52563,1.65666,4.96343,0.694324,-0.660148,2.83006,0.00640547,1.52563,1.65666,4.96343,0.694324,-0.660148,2.83006,0.00640547,1.52563,1.65666,4.96343,0.694324,-0.660148,2.83006,0.00640547,1.52563,1.65666,4.96343,0.694324,-0.660148,2.83006,0.00640547,5.30118,3.7446,0.0445187,2.39074,-0.0679036,-1.53641,0.199491,-1.2792,6.65873,1.06534,2.62958,-0.138786,-1.62423,0.199491,1.47471,5.97342,0.0318028,2.65987,-0.128459,-0.00115449,0.199491,1.58269,5.86854,3.69473,2.64764,-0.135929,-0.131707,0.199491,2.35191,7.30341,2.20609,1.25607,0.716631,0.197199,0.199645,1.15822,3.59094,1.79538,1.24981,0.646129,0.156184,0.199491,
31.1181,1.5296,1.65199,4.95137,0.806372,-0.628782,2.64533,0.00640547,1.5296,1.65199,4.95137,0.806372,-0.628782,2.64533,0.00640547,1.5296,1.65199,4.95137,0.806372,-0.628782,2.64533,0.00640547,1.5296,1.65199,4.95137,0.806372,-0.628782,2.64533,0.00640547,1.5296,1.65199,4.95137,0.806372,-0.628782,2.64533,0.00640547,5.3056,3.72933,0.0287542,2.53244,-0.0658306,-1.53922,0.199491,-1.28257,6.65489,1.0628,2.66241,-0.137705,-1.62701,0.199491,1.46063,5.98054,0.0359988,2.66304,-0.185278,-0.000616143,0.199491,1.57136,5.87702,3.67769,2.65263,-0.157312,-0.128238,0.199491,2.33037,7.30471,2.19132,1.26324,0.725646,0.201858,0.199645,1.159,3.59153,1.79615,1.25047,0.649224,0.156855,0.199491,
31.1282,1.53294,1.65151,4.93669,0.870818,-0.609923,2.51499,0.00640547,1.53294,1.65151,4.93669,0.870818,-0.609923,2.51499,0.00640547,1.53294,1.65151,4.93669,0.870818,-0.609923,2.51499,0.00640547,1.53294,1.65151,4.93669,0.870818,-0.609923,2.51499,0.00640547,1.53294,1.65151,4.93669,0.870818,-0.609923,2.51499,0.00640547,5.3074,3.72118,0.0147611,2.6513,-0.0660355,-1.54212,0.199491,-1.28568,6.65255,1.05905,2.58803,-0.142982,-1.61495,0.199491,1.44628,5.98673,0.0343568,2.66572,-0.182768,-5.73109e-05,0.199491,1.55879,5.88696,3.65445,2.6526,-0.13634,-0.123489,0.199491,2.30531,7.30472,2.17806,1.26803,0.727991,0.204887,0.199645,1.15883,3.59088,1.79639,1.25405,0.664996,0.159247,0.199491,
31.1383,1.53317,1.65489,4.92255,0.91361,-0.616892,2.43002,0.00640547,1.53317,1.65489,4.92255,0.91361,-0.616892,2.43002,0.00640547,1.53317,1.65489,4.92255,0.91361,-0.616892,2.43002,0.00640547,1.53317,1.65489,4.92255,0.91361,-0.616892,2.43002,0.00640547,1.53317,1.65489,4.92255,0.91361,-0.616892,2.43002,0.00640547,5.30123,3.73499,0.00806396,2.61186,-0.0685032,-1.54108,0.199491,-1.29151,6.65308,1.04712,2.6233,-0.14217,-1.61775,0.199491,1.43443,5.99233,0.0286454,2.66824,-0.13496,0.000148218,0.199491,1.5511,5.89893,3.63191,2.65606,-0.143408,-0.119232,0.199491,2.29113,7.30861,2.16868,1.27324,0.740582,0.206115,0.199645,1.15793,3.5899,1.79059,1.26579,0.719316,0.16653,0.199491,
31.1484,1.5313,1.65682,4.91114,0.962252,-0.629132,2.34971,0.00640547,1.5313,1.65682,4.91114,0.962252,-0.629132,2.34971,0.00640547,1.5313,1.65682,4.91114,0.962252,-0.629132,2.34971,0.00640547,1.5313,1.65682,4.91114,0.962252,-0.629132,2.34971,0.00640547,1.5313,1.65682,4.91114,0.962252,-0.629132,2.34971,0.00640547,5.29415,3.75327,-0.00429845,2.47221,-0.0652225,-1.53157,0.199491,-1.2913,6.65407,1.03798,2.6904,-0.137223,-1.62645,0.199491,1.42229,5.99843,0.0295474,2.67114,-0.0722483,-0.00122269,0.199491,1.5387,5.91475,3.62022,2.66479,-0.189398,-0.118667,0.199491,2.27255,7.31724,2.15674,1.28244,0.76004,0.209982,0.199645,1.15915,3.59242,1.78142,1.2803,0.783369,0.17673,0.199491,
31.1585,1.52708,1.65749,4.90239,1.01955,-0.644847,2.271,0.00640547,1.52708,1.65749,4.90239,1.01955,-0.644847,2.271,0.00640547,1.52708,1.65749,4.90239,1.01955,-0.644847,2.271,0.00640547,1.52708,1.65749,4.90239,1.01955,-0.644847,2.271,0.00640547,1.52708,1.65749,4.90239,1.01955,-0.644847,2.271,0.00640547,5.2845,3.7631,-0.00932953,2.48714,-0.0686958,-1.53341,0.199491,-1.29782,6.65231,1.02897,2.62489,-0.140011,-1.61627,0.199491,1.41039,6.00438,0.0300358,2.67386,-0.0998357,-0.000803505,0.199491,1.52551,5.92446,3.60579,2.66524,-0.17031,-0.116482,0.199491,2.25167,7.32201,2.14979,1.27062,0.712949,0.200044,0.199645,1.15873,3.59298,1.77117,1.26894,0.735471,0.169208,0.199491,
31.1686,1.52048,1.65678,4.8957,1.08697,-0.664353,2.19381,0.00640547,1.52048,1.65678,4.8957,1.08697,-0.664353,2.19381,0.00640547,1.52048,1.65678,4.8957,1.08697,-0.664353,2.19381,0.00640547,1.52048,1.65678,4.8957,1.08697,-0.664353,2.19381,0.00640547,1.52048,1.65678,4.8957,1.08697,-0.664353,2.19381,0.00640547,5.28649,3.75856,-0.0155617,2.62178,-0.0760883,-1.54473,0.199491,-1.30237,6.64902,1.02352,2.59559,-0.141194,-1.61178,0.199491,1.39695,6.00855,0.0323025,2.67587,-0.110245,-0.00152664,0.199491,1.51075,5.93145,3.58973,2.66288,-0.127307,-0.113304,0.199491,2.23008,7.31967,2.14552,1.27397,0.718052,0.200522,0.199645,1.15416,3.59161,1.76141,1.24815,0.633017,0.156531,0.199491,
31.1787,1.51195,1.65416,4.89018,1.16922,-0.689694,2.11795,0.00640547,1.51195,1.65416,4.89018,1.16922,-0.689694,2.11795,0.00640547,1.51195,1.65416,4.89018,1.16922,-0.689694,2.11795,0.00640547,1.51195,1.65416,4.89018,1.16922,-0.689694,2.11795,0.00640547,1.51195,1.65416,4.89018,1.16922,-0.689694,2.11795,0.00640547,5.2874,3.75883,-0.0170319,2.68981,-0.0812351,-1.55319,0.199491,-1.30375,6.64901,1.01762,2.66607,-0.137614,-1.62163,0.199491,1.38766,6.01221,0.0367404,2.67762,-0.0646712,-0.00331865,0.199491,1.50015,5.9376,3.57546,2.66794,-0.147615,-0.111008,0.199491,2.21028,7.31745,2.14443,1.28944,0.77056,0.209263,0.199645,1.15278,3.5888,1.75391,1.26309,0.700884,0.165688,0.199491,
31.1888,1.50217,1.6519,4.88679,1.25564,-0.702452,2.04511,0.00640547,1.50217,1.6519,4.88679,1.25564,-0.702452,2.04511,0.00640547,1.50217,1.6519,4.88679,1.25564,-0.702452,2.04511,0.00640547,1.50217,1.6519,4.88679,1.25564,-0.702452,2.04511,0.00640547,1.50217,1.6519,4.88679,1.25564,-0.702452,2.04511,0.00640547,5.28623,3.76403,-0.0171013,2.62552,-0.0829393,-1.55084,0.199491,-1.30208,6.65029,1.0139,2.68787,-0.135334,-1.62532,0.199491,1.37961,6.01582,0.0452468,2.67921,-0.0174278,-0.00585409,0.199491,1.48962,5.94674,3.56534,2.67597,-0.19449,-0.111142,0.199491,2.19407,7.3185,2.14561,1.28212,0.740361,0.202048,0.199645,1.15337,3.5888,1.74622,1.28068,0.775383,0.177654,0.199491,
31.1989,1.49534,1.65232,4.88566,1.312,-0.676948,1.98239,0.00640547,1.49534,1.65232,4.88566,1.312,-0.676948,1.98239,0.00640547,1.49534,1.65232,4.88566,1.312,-0.676948,1.98239,0.00640547,1.49534,1.65232,4.88566,1.312,-0.676948,1.98239,0.00640547,1.49534,1.65232,4.88566,1.312,-0.676948,1.98239,0.00640547,5.28236,3.77056,-0.0111673,2.50168,-0.081687,-1.54298,0.199491,-1.29921,6.64806,1.01159,2.6204,-0.138233,-1.61666,0.199491,1.37106,6.01966,0.053482,2.68094,-0.00120432,-0.00780431,0.199491,1.4788,5.95512,3.55713,2.67609,-0.172955,-0.110876,0.199491,2.17932,7.3186,2.15092,1.27014,0.689204,0.191638,0.199645,1.15551,3.59101,1.74245,1.28257,0.784877,0.179314,0.199491,
31.209,1.49176,1.6514,4.88347,1.35171,-0.64417,1.92588,0.00640547,1.49176,1.6514,4.88347,1.35171,-0.64417,1.92588,0.00640547,1.49176,1.6514,4.88347,1.35171,-0.64417,1.92588,0.00640547,1.49176,1.6514,4.88347,1.35171,-0.64417,1.92588,0.00640547,1.49176,1.6514,4.88347,1.35171,-0.64417,1.92588,0.00640547,5.27736,3.77359,-0.00233686,2.45666,-0.0816518,-1.54147,0.199491,-1.2974,6.64536,1.01252,2.60412,-0.138729,-1.61511,0.199491,1.36466,6.02244,0.0645023,2.68255,-0.0313918,-0.00945242,0.199491,1.46668,5.95982,3.54755,2.67244,-0.123438,-0.109363,0.199491,2.16599,7.31461,2.15855,1.28172,0.729929,0.197037,0.199645,1.15479,3.59146,1.74396,1.26761,0.724709,0.168842,0.199491,
