time,0_rod(payload_bars compound_QU2E82).X,0_rod(payload_bars compound_QU2E82).Y,0_rod(payload_bars compound_QU2E82).Z,0_rod(payload_bars compound_QU2E82).Euler1,0_rod(payload_bars compound_QU2E82).Euler2,0_rod(payload_bars compound_QU2E82).Euler3,0_rod(payload_bars compound_QU2E82).mass,1_rod(payload_bars compound_QU2E82).X,1_rod(payload_bars compound_QU2E82).Y,1_rod(payload_bars compound_QU2E82).Z,1_rod(payload_bars compound_QU2E82).Euler1,1_rod(payload_bars compound_QU2E82).Euler2,1_rod(payload_bars compound_QU2E82).Euler3,1_rod(payload_bars compound_QU2E82).mass,2_rod(payload_bars compound_QU2E82).X,2_rod(payload_bars compound_QU2E82).Y,2_rod(payload_bars compound_QU2E82).Z,2_rod(payload_bars compound_QU2E82).Euler1,2_rod(payload_bars compound_QU2E82).Euler2,2_rod(payload_bars compound_QU2E82).Euler3,2_rod(payload_bars compound_QU2E82).mass,3_rod(payload_bars compound_QU2E82).X,3_rod(payload_bars compound_QU2E82).Y,3_rod(payload_bars compound_QU2E82).Z,3_rod(payload_bars compound_QU2E82).Euler1,3_rod(payload_bars compound_QU2E82).Euler2,3_rod(payload_bars compound_QU2E82).Euler3,3_rod(payload_bars compound_QU2E82).mass,4_rod(payload_bars compound_QU2E82).X,4_rod(payload_bars compound_QU2E82).Y,4_rod(payload_bars compound_QU2E82).Z,4_rod(payload_bars compound_QU2E82).Euler1,4_rod(payload_bars compound_QU2E82).Euler2,4_rod(payload_bars compound_QU2E82).Euler3,4_rod(payload_bars compound_QU2E82).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
3.9087,3.79484,7.42631,12.278,-1.3817,-0.0737989,0.345499,500.12,3.79484,7.42631,12.278,-1.3817,-0.0737989,0.345499,500.12,3.79484,7.42631,12.278,-1.3817,-0.0737989,0.345499,500.12,3.79484,7.42631,12.278,-1.3817,-0.0737989,0.345499,500.12,3.79484,7.42631,12.278,-1.3817,-0.0737989,0.345499,500.12,3.1527,12.556,12.8781,-1.43791,-0.098856,-1.98855,0.199491,6.01107,2.5214,12.767,-1.26446,0.0666067,-2.27175,0.199491,3.78402,1.99666,12.548,-1.57324,0.159684,-0.533023,0.199491,5.91358,2.77762,14.3005,-1.2078,-0.389542,-0.51513,0.199491,2.42222,5.73886,17.2157,-2.50818,0.4048,0.211218,0.199645,9.6658,6.3076,12.063,-2.95042,0.492549,-0.154878,0.199491,
3.9188,3.80032,7.42579,12.2764,-1.3815,-0.0734813,0.344523,500.12,3.80032,7.42579,12.2764,-1.3815,-0.0734813,0.344523,500.12,3.80032,7.42579,12.2764,-1.3815,-0.0734813,0.344523,500.12,3.80032,7.42579,12.2764,-1.3815,-0.0734813,0.344523,500.12,3.80032,7.42579,12.2764,-1.3815,-0.0734813,0.344523,500.12,3.15796,12.5553,12.8774,-1.43843,-0.0989249,-1.98949,0.199491,6.01482,2.52054,12.7616,-1.26594,0.065607,-2.27232,0.199491,3.81182,1.9996,12.5511,-1.57318,0.160405,-0.532137,0.199491,5.91314,2.77584,14.3011,-1.21089,-0.383123,-0.514854,0.199491,2.43455,5.73887,17.2158,-2.51294,0.384486,0.208692,0.199645,9.66938,6.30832,12.0599,-2.94983,0.488911,-0.153992,0.199491,
3.9289,3.80519,7.42535,12.275,-1.38119,-0.0731445,0.343554,500.12,3.80519,7.42535,12.275,-1.38119,-0.0731445,0.343554,500.12,3.80519,7.42535,12.275,-1.38119,-0.0731445,0.343554,500.12,3.80519,7.42535,12.275,-1.38119,-0.0731445,0.343554,500.12,3.80519,7.42535,12.275,-1.38119,-0.0731445,0.343554,500.12,3.16207,12.5546,12.877,-1.43892,-0.0990088,-1.99041,0.199491,6.01751,2.51977,12.7555,-1.26745,0.0644873,-2.27282,0.199491,3.83539,2.00177,12.5513,-1.57318,0.161115,-0.531908,0.199491,5.91331,2.77437,14.3005,-1.21839,-0.369222,-0.512945,0.199491,2.44689,5.73833,17.2163,-2.51747,0.363791,0.206279,0.199645,9.67266,6.30889,12.0572,-2.94937,0.486553,-0.153239,0.199491,
3.939,3.80943,7.4252,12.2736,-1.38077,-0.0728224,0.342595,500.12,3.80943,7.4252,12.2736,-1.38077,-0.0728224,0.342595,500.12,3.80943,7.4252,12.2736,-1.38077,-0.0728224,0.342595,500.12,3.80943,7.4252,12.2736,-1.38077,-0.0728224,0.342595,500.12,3.80943,7.4252,12.2736,-1.38077,-0.0728224,0.342595,500.12,3.16502,12.5541,12.8766,-1.43953,-0.0992124,-1.99131,0.199491,6.02057,2.51965,12.7498,-1.26874,0.063445,-2.27334,0.199491,3.85636,2.00379,12.5504,-1.57313,0.161789,-0.531958,0.199491,5.9144,2.77364,14.2997,-1.22485,-0.356794,-0.511463,0.199491,2.45921,5.73693,17.217,-2.52045,0.34802,0.204448,0.199645,9.67565,6.30934,12.0546,-2.94947,0.488137,-0.15278,0.199491,
3.9491,3.813,7.42549,12.2722,-1.38026,-0.0725432,0.341648,500.12,3.813,7.42549,12.2722,-1.38026,-0.0725432,0.341648,500.12,3.813,7.42549,12.2722,-1.38026,-0.0725432,0.341648,500.12,3.813,7.42549,12.2722,-1.38026,-0.0725432,0.341648,500.12,3.813,7.42549,12.2722,-1.38026,-0.0725432,0.341648,500.12,3.1669,12.554,12.8759,-1.44077,-0.0997816,-1.99213,0.199491,6.02697,2.52115,12.749,-1.27038,0.0620698,-2.27418,0.199491,3.87628,2.00639,12.5521,-1.5736,0.163805,-0.531585,0.199491,5.91631,2.77404,14.3023,-1.21772,-0.366982,-0.51455,0.199491,2.47148,5.73444,17.2179,-2.5209,0.341533,0.203511,0.199645,9.67834,6.30971,12.052,-2.95009,0.49336,-0.152559,0.199491,
3.9592,3.81591,7.4262,12.2706,-1.37967,-0.0723151,0.340727,500.12,3.81591,7.4262,12.2706,-1.37967,-0.0723151,0.340727,500.12,3.81591,7.4262,12.2706,-1.37967,-0.0723151,0.340727,500.12,3.81591,7.4262,12.2706,-1.37967,-0.0723151,0.340727,500.12,3.81591,7.4262,12.2706,-1.37967,-0.0723151,0.340727,500.12,3.16773,12.5543,12.8748,-1.44265,-0.100727,-1.99286,0.199491,6.03331,2.52326,12.7479,-1.2699,0.0623499,-2.27478,0.199491,3.89346,2.00899,12.5528,-1.57287,0.163777,-0.531299,0.199491,5.9187,2.7752,14.3041,-1.20909,-0.379312,-0.518371,0.199491,2.4833,5.73113,17.2188,-2.51914,0.343567,0.203344,0.199645,9.68089,6.31001,12.0489,-2.95028,0.49681,-0.15213,0.199491,
3.9693,3.81819,7.42717,12.2689,-1.37904,-0.0721211,0.339852,500.12,3.81819,7.42717,12.2689,-1.37904,-0.0721211,0.339852,500.12,3.81819,7.42717,12.2689,-1.37904,-0.0721211,0.339852,500.12,3.81819,7.42717,12.2689,-1.37904,-0.0721211,0.339852,500.12,3.81819,7.42717,12.2689,-1.37904,-0.0721211,0.339852,500.12,3.16724,12.5548,12.8732,-1.44638,-0.102561,-1.99342,0.199491,6.03845,2.52555,12.7455,-1.27015,0.0619043,-2.27538,0.199491,3.90751,2.01134,12.5518,-1.57278,0.164673,-0.531498,0.199491,5.92014,2.77666,14.3052,-1.20507,-0.383948,-0.520522,0.199491,2.49414,5.72759,17.2195,-2.51647,0.349374,0.20352,0.199645,9.68342,6.31026,12.045,-2.94891,0.491776,-0.150961,0.199491,
3.9794,3.81985,7.42819,12.2673,-1.37838,-0.0719354,0.339037,500.12,3.81985,7.42819,12.2673,-1.37838,-0.0719354,0.339037,500.12,3.81985,7.42819,12.2673,-1.37838,-0.0719354,0.339037,500.12,3.81985,7.42819,12.2673,-1.37838,-0.0719354,0.339037,500.12,3.81985,7.42819,12.2673,-1.37838,-0.0719354,0.339037,500.12,3.15851,12.5537,12.8696,-1.45508,-0.10673,-1.99442,0.199491,6.04205,2.52769,12.7424,-1.2712,0.0607244,-2.27587,0.199491,3.91825,2.01323,12.5501,-1.57263,0.1654,-0.531935,0.199491,5.92093,2.77815,14.3057,-1.20499,-0.382207,-0.521142,0.199491,2.5037,5.72429,17.22,-2.514,0.354696,0.203659,0.199645,9.68571,6.31043,12.0407,-2.94669,0.481891,-0.149435,0.199491,
3.9895,3.82095,7.42909,12.2659,-1.37771,-0.0717428,0.338302,500.12,3.82095,7.42909,12.2659,-1.37771,-0.0717428,0.338302,500.12,3.82095,7.42909,12.2659,-1.37771,-0.0717428,0.338302,500.12,3.82095,7.42909,12.2659,-1.37771,-0.0717428,0.338302,500.12,3.82095,7.42909,12.2659,-1.37771,-0.0717428,0.338302,500.12,3.14091,12.5507,12.8637,-1.45509,-0.107077,-1.99699,0.199491,6.0416,2.52875,12.7345,-1.27278,0.0590579,-2.27636,0.199491,3.92358,2.01389,12.5444,-1.57261,0.165822,-0.533356,0.199491,5.92143,2.77928,14.3025,-1.22423,-0.348863,-0.51478,0.199491,2.51186,5.7214,17.2205,-2.51222,0.357701,0.203593,0.199645,9.68749,6.31051,12.0371,-2.94497,0.47483,-0.148231,0.199491,
3.9996,3.82154,7.42981,12.2648,-1.37707,-0.0715411,0.337665,500.12,3.82154,7.42981,12.2648,-1.37707,-0.0715411,0.337665,500.12,3.82154,7.42981,12.2648,-1.37707,-0.0715411,0.337665,500.12,3.82154,7.42981,12.2648,-1.37707,-0.0715411,0.337665,500.12,3.82154,7.42981,12.2648,-1.37707,-0.0715411,0.337665,500.12,3.11505,12.5461,12.8621,-1.46824,-0.113559,-1.99981,0.199491,6.04465,2.53085,12.7354,-1.27614,0.0559305,-2.2769,0.199491,3.92746,2.01475,12.5452,-1.57399,0.169382,-0.533703,0.199491,5.92263,2.78074,14.3044,-1.21783,-0.35778,-0.517372,0.199491,2.51864,5.71895,17.2209,-2.5112,0.358009,0.203301,0.199645,9.68846,6.31047,12.035,-2.94552,0.48107,-0.148182,0.199491,
4.0097,3.82163,7.43063,12.2639,-1.37653,-0.0714145,0.337178,500.12,3.82163,7.43063,12.2639,-1.37653,-0.0714145,0.337178,500.12,3.82163,7.43063,12.2639,-1.37653,-0.0714145,0.337178,500.12,3.82163,7.43063,12.2639,-1.37653,-0.0714145,0.337178,500.12,3.82163,7.43063,12.2639,-1.37653,-0.0714145,0.337178,500.12,3.07894,12.5393,12.8544,-1.34821,-0.0580975,-2.01277,0.199491,6.04811,2.53294,12.7338,-1.27839,0.0537769,-2.27753,0.199491,3.93492,2.01614,12.5419,-1.5844,0.187553,-0.535763,0.199491,5.92308,2.78219,14.3058,-1.21566,-0.359973,-0.518488,0.199491,2.52364,5.71665,17.2213,-2.50926,0.362773,0.203493,0.199645,9.68953,6.31042,12.0322,-2.94405,0.47503,-0.147265,0.199491,
4.0198,3.82119,7.43186,12.2629,-1.37619,-0.071473,0.336949,500.12,3.82119,7.43186,12.2629,-1.37619,-0.071473,0.336949,500.12,3.82119,7.43186,12.2629,-1.37619,-0.071473,0.336949,500.12,3.82119,7.43186,12.2629,-1.37619,-0.071473,0.336949,500.12,3.82119,7.43186,12.2629,-1.37619,-0.071473,0.336949,500.12,3.05783,12.5352,12.8339,-1.35795,-0.062843,-2.01389,0.199491,6.04741,2.53456,12.7321,-1.27626,0.0552028,-2.27727,0.199491,3.93443,2.01718,12.5422,-1.57504,0.172229,-0.534634,0.199491,5.9209,2.78375,14.307,-1.22069,-0.350972,-0.516949,0.199491,2.52607,5.71432,17.2213,-2.50516,0.377044,0.204789,0.199645,9.69047,6.31039,12.029,-2.9412,0.460018,-0.145761,0.199491,
4.0299,3.82025,7.43304,12.2619,-1.37592,-0.071567,0.336839,500.12,3.82025,7.43304,12.2619,-1.37592,-0.071567,0.336839,500.12,3.82025,7.43304,12.2619,-1.37592,-0.071567,0.336839,500.12,3.82025,7.43304,12.2619,-1.37592,-0.071567,0.336839,500.12,3.82025,7.43304,12.2619,-1.37592,-0.071567,0.336839,500.12,3.03207,12.5299,12.8099,-1.32314,-0.0464334,-2.01758,0.199491,6.0466,2.53603,12.7288,-1.27185,0.0586022,-2.27697,0.199491,3.93076,2.01768,12.5401,-1.57081,0.165168,-0.534694,0.199491,5.91792,2.78516,14.3077,-1.22861,-0.337319,-0.514407,0.199491,2.52704,5.7123,17.2209,-2.50149,0.38974,0.206066,0.199645,9.69081,6.31036,12.0263,-2.93861,0.446026,-0.144426,0.199491,
4.04,3.81899,7.43411,12.2609,-1.37564,-0.0716414,0.336756,500.12,3.81899,7.43411,12.2609,-1.37564,-0.0716414,0.336756,500.12,3.81899,7.43411,12.2609,-1.37564,-0.0716414,0.336756,500.12,3.81899,7.43411,12.2609,-1.37564,-0.0716414,0.336756,500.12,3.81899,7.43411,12.2609,-1.37564,-0.0716414,0.336756,500.12,3.01405,12.5258,12.782,-1.3482,-0.0585667,-2.01787,0.199491,6.0498,2.53829,12.7269,-1.26362,0.0654155,-2.27704,0.199491,3.92921,2.01858,12.5385,-1.56905,0.162499,-0.534779,0.199491,5.91593,2.78679,14.3103,-1.22539,-0.342198,-0.515519,0.199491,2.52736,5.7105,17.2206,-2.49841,0.400073,0.207139,0.199645,9.69086,6.31029,12.0239,-2.93616,0.432775,-0.14321,0.199491,
4.0501,3.8176,7.43521,12.26,-1.37536,-0.0717209,0.336681,500.12,3.8176,7.43521,12.26,-1.37536,-0.0717209,0.336681,500.12,3.8176,7.43521,12.26,-1.37536,-0.0717209,0.336681,500.12,3.8176,7.43521,12.26,-1.37536,-0.0717209,0.336681,500.12,3.8176,7.43521,12.26,-1.37536,-0.0717209,0.336681,500.12,2.99786,12.5226,12.7619,-1.36291,-0.0658037,-2.01802,0.199491,6.05256,2.54071,12.7278,-1.25523,0.0722714,-2.27665,0.199491,3.92836,2.01975,12.5388,-1.56686,0.159305,-0.534478,0.199491,5.91386,2.78856,14.314,-1.21841,-0.353291,-0.517925,0.199491,2.52732,5.70871,17.2202,-2.49519,0.410929,0.208297,0.199645,9.69059,6.31022,12.0221,-2.93481,0.426283,-0.142477,0.199491,
4.0602,3.81628,7.43618,12.2591,-1.37506,-0.0717637,0.336566,500.12,3.81628,7.43618,12.2591,-1.37506,-0.0717637,0.336566,500.12,3.81628,7.43618,12.2591,-1.37506,-0.0717637,0.336566,500.12,3.81628,7.43618,12.2591,-1.37506,-0.0717637,0.336566,500.12,3.81628,7.43618,12.2591,-1.37506,-0.0717637,0.336566,500.12,2.98353,12.5198,12.7429,-1.34999,-0.0597509,-2.01981,0.199491,6.0547,2.54273,12.726,-1.24543,0.0803346,-2.27612,0.199491,3.92869,2.02071,12.536,-1.56891,0.163009,-0.535197,0.199491,5.91218,2.79009,14.3158,-1.21796,-0.353467,-0.518133,0.199491,2.52729,5.70727,17.2196,-2.49307,0.41756,0.208994,0.199645,9.68944,6.31016,12.0229,-2.93798,0.448208,-0.143645,0.199491,
4.0703,3.81531,7.43664,12.2586,-1.37487,-0.0717653,0.336495,500.12,3.81531,7.43664,12.2586,-1.37487,-0.0717653,0.336495,500.12,3.81531,7.43664,12.2586,-1.37487,-0.0717653,0.336495,500.12,3.81531,7.43664,12.2586,-1.37487,-0.0717653,0.336495,500.12,3.81531,7.43664,12.2586,-1.37487,-0.0717653,0.336495,500.12,2.97461,12.5176,12.7254,-1.37691,-0.0727568,-2.0189,0.199491,6.05485,2.54369,12.7256,-1.24599,0.0796744,-2.27614,0.199491,3.93131,2.02154,12.5344,-1.57207,0.168624,-0.535612,0.199491,5.91057,2.79082,14.3176,-1.21961,-0.350404,-0.517545,0.199491,2.52712,5.70668,17.2193,-2.4929,0.417312,0.208956,0.199645,9.68921,6.31016,12.0214,-2.9364,0.43957,-0.142815,0.199491,
4.0804,3.81473,7.43694,12.258,-1.3748,-0.0717892,0.336469,500.12,3.81473,7.43694,12.258,-1.3748,-0.0717892,0.336469,500.12,3.81473,7.43694,12.258,-1.3748,-0.0717892,0.336469,500.12,3.81473,7.43694,12.258,-1.3748,-0.0717892,0.336469,500.12,3.81473,7.43694,12.258,-1.3748,-0.0717892,0.336469,500.12,2.96666,12.5159,12.7169,-1.37742,-0.0730565,-2.01958,0.199491,6.05448,2.54425,12.7263,-1.24697,0.0787032,-2.27602,0.199491,3.93097,2.02191,12.5348,-1.56933,0.164237,-0.53506,0.199491,5.90862,2.7912,14.32,-1.2213,-0.347584,-0.516846,0.199491,2.52697,5.70644,17.2189,-2.49318,0.415712,0.208823,0.199645,9.6888,6.31023,12.0209,-2.93591,0.437025,-0.142468,0.199491,
4.0905,3.81451,7.43717,12.2574,-1.37476,-0.0718065,0.33642,500.12,3.81451,7.43717,12.2574,-1.37476,-0.0718065,0.33642,500.12,3.81451,7.43717,12.2574,-1.37476,-0.0718065,0.33642,500.12,3.81451,7.43717,12.2574,-1.37476,-0.0718065,0.33642,500.12,3.81451,7.43717,12.2574,-1.37476,-0.0718065,0.33642,500.12,2.9713,12.5169,12.7128,-1.43546,-0.100804,-2.01501,0.199491,6.05583,2.54493,12.7265,-1.24325,0.0818016,-2.27572,0.199491,3.93019,2.02212,12.5346,-1.56731,0.16094,-0.534777,0.199491,5.90754,2.79155,14.3224,-1.22173,-0.346892,-0.516575,0.199491,2.52726,5.70635,17.2185,-2.49364,0.413567,0.208619,0.199645,9.68848,6.31034,12.0207,-2.936,0.43795,-0.142363,0.199491,
4.1006,3.81463,7.4374,12.2568,-1.37474,-0.071825,0.336345,500.12,3.81463,7.4374,12.2568,-1.37474,-0.071825,0.336345,500.12,3.81463,7.4374,12.2568,-1.37474,-0.071825,0.336345,500.12,3.81463,7.4374,12.2568,-1.37474,-0.071825,0.336345,500.12,3.81463,7.4374,12.2568,-1.37474,-0.071825,0.336345,500.12,2.97141,12.5171,12.712,-1.43533,-0.10078,-2.0151,0.199491,6.05755,2.54558,12.7269,-1.23966,0.0848051,-2.27545,0.199491,3.92889,2.02222,12.5346,-1.56512,0.157309,-0.534523,0.199491,5.90718,2.79194,14.3246,-1.22188,-0.346685,-0.516432,0.199491,2.52793,5.70631,17.2181,-2.49403,0.411845,0.208446,0.199645,9.68836,6.31049,12.0205,-2.93622,0.439494,-0.142295,0.199491,
4.1107,3.81504,7.43762,12.2562,-1.37474,-0.0718465,0.336248,500.12,3.81504,7.43762,12.2562,-1.37474,-0.0718465,0.336248,500.12,3.81504,7.43762,12.2562,-1.37474,-0.0718465,0.336248,500.12,3.81504,7.43762,12.2562,-1.37474,-0.0718465,0.336248,500.12,3.81504,7.43762,12.2562,-1.37474,-0.0718465,0.336248,500.12,2.97195,12.5173,12.7111,-1.43526,-0.100771,-2.01521,0.199491,6.05963,2.54622,12.7273,-1.23584,0.0880336,-2.27518,0.199491,3.92689,2.02219,12.5346,-1.5627,0.153205,-0.534329,0.199491,5.90747,2.79236,14.3265,-1.222,-0.34656,-0.516331,0.199491,2.52896,5.70631,17.2177,-2.4943,0.410694,0.208323,0.199645,9.68846,6.31067,12.0201,-2.93638,0.44057,-0.142189,0.199491,
4.1208,3.81573,7.4379,12.2555,-1.37476,-0.0718783,0.336125,500.12,3.81573,7.4379,12.2555,-1.37476,-0.0718783,0.336125,500.12,3.81573,7.4379,12.2555,-1.37476,-0.0718783,0.336125,500.12,3.81573,7.4379,12.2555,-1.37476,-0.0718783,0.336125,500.12,3.81573,7.4379,12.2555,-1.37476,-0.0718783,0.336125,500.12,2.97283,12.5176,12.71,-1.43516,-0.100761,-2.01534,0.199491,6.06211,2.54694,12.7276,-1.23133,0.0918529,-2.27487,0.199491,3.92376,2.02203,12.5347,-1.55962,0.147907,-0.534183,0.199491,5.9084,2.7929,14.3282,-1.22194,-0.346735,-0.516318,0.199491,2.53033,5.70626,17.2173,-2.49423,0.410899,0.208335,0.199645,9.68878,6.31089,12.0196,-2.93655,0.441589,-0.14206,0.199491,
4.1309,3.81665,7.43819,12.2547,-1.37478,-0.0719113,0.335979,500.12,3.81665,7.43819,12.2547,-1.37478,-0.0719113,0.335979,500.12,3.81665,7.43819,12.2547,-1.37478,-0.0719113,0.335979,500.12,3.81665,7.43819,12.2547,-1.37478,-0.0719113,0.335979,500.12,3.81665,7.43819,12.2547,-1.37478,-0.0719113,0.335979,500.12,2.97404,12.518,12.709,-1.43508,-0.100751,-2.0155,0.199491,6.06534,2.54773,12.7277,-1.22519,0.0970905,-2.27449,0.199491,3.91994,2.02173,12.5343,-1.5569,0.143126,-0.534277,0.199491,5.91,2.79352,14.3297,-1.22165,-0.347306,-0.516415,0.199491,2.53201,5.70623,17.2169,-2.49411,0.411407,0.208367,0.199645,9.68931,6.31115,12.0189,-2.93655,0.441391,-0.141835,0.199491,
4.141,3.81784,7.43847,12.2539,-1.37483,-0.071947,0.335817,500.12,3.81784,7.43847,12.2539,-1.37483,-0.071947,0.335817,500.12,3.81784,7.43847,12.2539,-1.37483,-0.071947,0.335817,500.12,3.81784,7.43847,12.2539,-1.37483,-0.071947,0.335817,500.12,3.81784,7.43847,12.2539,-1.37483,-0.071947,0.335817,500.12,2.97565,12.5183,12.7078,-1.435,-0.100737,-2.01568,0.199491,6.06882,2.54847,12.7278,-1.21884,0.102518,-2.27406,0.199491,3.91529,2.02126,12.5336,-1.55398,0.137919,-0.534488,0.199491,5.9122,2.79414,14.3308,-1.22116,-0.348206,-0.516629,0.199491,2.53396,5.70629,17.2165,-2.49401,0.411906,0.208393,0.199645,9.69002,6.31143,12.0181,-2.93648,0.440677,-0.141574,0.199491,
4.1511,3.81928,7.43875,12.2531,-1.37491,-0.0719924,0.335644,500.12,3.81928,7.43875,12.2531,-1.37491,-0.0719924,0.335644,500.12,3.81928,7.43875,12.2531,-1.37491,-0.0719924,0.335644,500.12,3.81928,7.43875,12.2531,-1.37491,-0.0719924,0.335644,500.12,3.81928,7.43875,12.2531,-1.37491,-0.0719924,0.335644,500.12,2.97769,12.5187,12.7066,-1.43492,-0.100722,-2.01587,0.199491,6.07263,2.54918,12.7277,-1.2116,0.108719,-2.27353,0.199491,3.90905,2.0205,12.5325,-1.5501,0.130938,-0.534832,0.199491,5.91497,2.79479,14.3315,-1.22037,-0.349634,-0.517017,0.199491,2.53618,5.70637,17.216,-2.49386,0.412743,0.20846,0.199645,9.69091,6.31176,12.0171,-2.93627,0.438812,-0.141229,0.199491,
4.1612,3.821,7.43909,12.2521,-1.37502,-0.0720513,0.335445,500.12,3.821,7.43909,12.2521,-1.37502,-0.0720513,0.335445,500.12,3.821,7.43909,12.2521,-1.37502,-0.0720513,0.335445,500.12,3.821,7.43909,12.2521,-1.37502,-0.0720513,0.335445,500.12,3.821,7.43909,12.2521,-1.37502,-0.0720513,0.335445,500.12,2.98015,12.5192,12.7052,-1.43484,-0.100702,-2.01608,0.199491,6.07701,2.54995,12.7273,-1.20213,0.116812,-2.27276,0.199491,3.90048,2.01937,12.5305,-1.54533,0.122259,-0.535522,0.199491,5.91848,2.79554,14.3318,-1.21902,-0.35198,-0.517707,0.199491,2.53871,5.70647,17.2155,-2.49344,0.414689,0.20864,0.199645,9.692,6.31214,12.016,-2.93601,0.436495,-0.140838,0.199491,
4.1713,3.82304,7.43945,12.2511,-1.37516,-0.0721204,0.335222,500.12,3.82304,7.43945,12.2511,-1.37516,-0.0721204,0.335222,500.12,3.82304,7.43945,12.2511,-1.37516,-0.0721204,0.335222,500.12,3.82304,7.43945,12.2511,-1.37516,-0.0721204,0.335222,500.12,3.82304,7.43945,12.2511,-1.37516,-0.0721204,0.335222,500.12,2.98311,12.5198,12.7037,-1.43475,-0.100679,-2.01632,0.199491,6.08221,2.55076,12.7264,-1.1895,0.127592,-2.27161,0.199491,3.88922,2.01772,12.5265,-1.53989,0.112188,-0.536795,0.199491,5.92291,2.79637,14.3314,-1.21711,-0.355228,-0.518726,0.199491,2.54156,5.70662,17.215,-2.49291,0.417265,0.208883,0.199645,9.69336,6.31257,12.0146,-2.93539,0.431613,-0.140269,0.199491,
4.1814,3.82547,7.43987,12.2501,-1.37534,-0.0722055,0.334965,500.12,3.82547,7.43987,12.2501,-1.37534,-0.0722055,0.334965,500.12,3.82547,7.43987,12.2501,-1.37534,-0.0722055,0.334965,500.12,3.82547,7.43987,12.2501,-1.37534,-0.0722055,0.334965,500.12,3.82547,7.43987,12.2501,-1.37534,-0.0722055,0.334965,500.12,2.98665,12.5204,12.702,-1.43464,-0.100646,-2.0166,0.199491,6.0883,2.55169,12.7254,-1.17347,0.141206,-2.2699,0.199491,3.87447,2.0154,12.52,-1.53344,0.100137,-0.538827,0.199491,5.92864,2.79739,14.3304,-1.21491,-0.358951,-0.519914,0.199491,2.54485,5.70677,17.2145,-2.49207,0.421099,0.209259,0.199645,9.69501,6.31305,12.0129,-2.93451,0.424769,-0.139572,0.199491,
4.1915,3.82838,7.44044,12.2488,-1.37554,-0.0723183,0.334658,500.12,3.82838,7.44044,12.2488,-1.37554,-0.0723183,0.334658,500.12,3.82838,7.44044,12.2488,-1.37554,-0.0723183,0.334658,500.12,3.82838,7.44044,12.2488,-1.37554,-0.0723183,0.334658,500.12,3.82838,7.44044,12.2488,-1.37554,-0.0723183,0.334658,500.12,2.99084,12.5212,12.6999,-1.43447,-0.100601,-2.01694,0.199491,6.09548,2.55288,12.725,-1.15465,0.157073,-2.26754,0.199491,3.85492,2.01222,12.5099,-1.52521,0.0847943,-0.541898,0.199491,5.93617,2.7988,14.3287,-1.21147,-0.364726,-0.521617,0.199491,2.54874,5.70678,17.2139,-2.49056,0.42755,0.209925,0.199645,9.69694,6.3136,12.0112,-2.93379,0.41868,-0.138903,0.199491,
4.2016,3.8318,7.44126,12.2472,-1.37578,-0.0724757,0.334298,500.12,3.8318,7.44126,12.2472,-1.37578,-0.0724757,0.334298,500.12,3.8318,7.44126,12.2472,-1.37578,-0.0724757,0.334298,500.12,3.8318,7.44126,12.2472,-1.37578,-0.0724757,0.334298,500.12,3.8318,7.44126,12.2472,-1.37578,-0.0724757,0.334298,500.12,2.99571,12.5224,12.6974,-1.43422,-0.100555,-2.01734,0.199491,6.10661,2.55514,12.7268,-1.13927,0.170228,-2.26597,0.199491,3.82933,2.00805,12.4945,-1.51274,0.0622252,-0.546232,0.199491,5.94629,2.80104,14.3281,-1.19652,-0.388936,-0.52767,0.199491,2.5532,5.70646,17.2131,-2.48788,0.438338,0.211101,0.199645,9.69942,6.31423,12.0087,-2.93267,0.409853,-0.138016,0.199491,
