time,0_rod(payload_bars compound_qY0).X,0_rod(payload_bars compound_qY0).Y,0_rod(payload_bars compound_qY0).Z,0_rod(payload_bars compound_qY0).Euler1,0_rod(payload_bars compound_qY0).Euler2,0_rod(payload_bars compound_qY0).Euler3,0_rod(payload_bars compound_qY0).mass,1_rod(payload_bars compound_qY0).X,1_rod(payload_bars compound_qY0).Y,1_rod(payload_bars compound_qY0).Z,1_rod(payload_bars compound_qY0).Euler1,1_rod(payload_bars compound_qY0).Euler2,1_rod(payload_bars compound_qY0).Euler3,1_rod(payload_bars compound_qY0).mass,2_rod(payload_bars compound_qY0).X,2_rod(payload_bars compound_qY0).Y,2_rod(payload_bars compound_qY0).Z,2_rod(payload_bars compound_qY0).Euler1,2_rod(payload_bars compound_qY0).Euler2,2_rod(payload_bars compound_qY0).Euler3,2_rod(payload_bars compound_qY0).mass,3_rod(payload_bars compound_qY0).X,3_rod(payload_bars compound_qY0).Y,3_rod(payload_bars compound_qY0).Z,3_rod(payload_bars compound_qY0).Euler1,3_rod(payload_bars compound_qY0).Euler2,3_rod(payload_bars compound_qY0).Euler3,3_rod(payload_bars compound_qY0).mass,4_rod(sense_bar compound_qY0).X,4_rod(sense_bar compound_qY0).Y,4_rod(sense_bar compound_qY0).Z,4_rod(sense_bar compound_qY0).Euler1,4_rod(sense_bar compound_qY0).Euler2,4_rod(sense_bar compound_qY0).Euler3,4_rod(sense_bar compound_qY0).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.5251,-1.22908,10.4006,-2.02656,0.189959,-0.119765,-2.79842,0.24652,-1.22908,10.4006,-2.02656,0.189959,-0.119765,-2.79842,0.24652,-1.22908,10.4006,-2.02656,0.189959,-0.119765,-2.79842,0.24652,-1.22908,10.4006,-2.02656,0.189959,-0.119765,-2.79842,0.24652,-1.22908,10.4006,-2.02656,0.189959,-0.119765,-2.79842,0.24652,-1.94459,10.2818,-2.11434,0.18353,-0.128918,1.13332,0.0592915,-0.497732,10.5633,-1.93085,0.141686,-0.14826,1.1391,0.0592915,-1.3632,10.7155,-1.35438,0.187391,-0.150014,2.69576,0.0592915,-1.07806,10.1301,-2.6909,0.174723,-0.123698,2.69731,0.0592915,-1.29884,11.0914,-2.33839,1.81152,-0.373579,3.00858,0.0592915,-1.14296,9.75417,-1.70651,1.80379,-0.3126,3.01194,0.0592915,
1.5352,-1.25227,10.2783,-2.0614,0.205028,-0.102044,-2.96991,0.24652,-1.25227,10.2783,-2.0614,0.205028,-0.102044,-2.96991,0.24652,-1.25227,10.2783,-2.0614,0.205028,-0.102044,-2.96991,0.24652,-1.25227,10.2783,-2.0614,0.205028,-0.102044,-2.96991,0.24652,-1.25227,10.2783,-2.0614,0.205028,-0.102044,-2.96991,0.24652,-1.96677,10.1477,-2.13987,0.219966,-0.0994407,0.959989,0.0592915,-0.521755,10.4536,-1.98223,0.204726,-0.110118,0.961576,0.0592915,-1.39559,10.7027,-1.45448,0.173589,-0.0843055,2.52787,0.0592915,-1.09169,9.89912,-2.6677,0.209982,-0.135448,2.52356,0.0592915,-1.31357,10.9066,-2.4869,1.79776,-0.173908,3.03362,0.0592915,-1.17459,9.69539,-1.63516,1.79255,-0.119632,3.03503,0.0592915,
1.5453,-1.2755,10.1465,-2.09607,0.217405,-0.082316,-3.14042,0.24652,-1.2755,10.1465,-2.09607,0.217405,-0.082316,-3.14042,0.24652,-1.2755,10.1465,-2.09607,0.217405,-0.082316,-3.14042,0.24652,-1.2755,10.1465,-2.09607,0.217405,-0.082316,-3.14042,0.24652,-1.2755,10.1465,-2.09607,0.217405,-0.082316,-3.14042,0.24652,-1.98924,10.0059,-2.16362,0.205884,-0.103027,0.792069,0.0592915,-0.545655,10.3316,-2.03585,0.243225,-0.066137,0.788909,0.0592915,-1.42653,10.6679,-1.57239,0.180182,-0.0669157,2.357,0.0592915,-1.10689,9.66973,-2.62679,0.197291,-0.0839728,2.35571,0.0592915,-1.32686,10.6934,-2.62297,1.78876,0.0393344,3.05527,0.0592915,-1.20723,9.64366,-1.57638,1.79587,-0.0335903,3.05609,0.0592915,
1.5554,-1.29863,10.0051,-2.13099,0.22714,-0.0609018,2.97289,0.24652,-1.29863,10.0051,-2.13099,0.22714,-0.0609018,2.97289,0.24652,-1.29863,10.0051,-2.13099,0.22714,-0.0609018,2.97289,0.24652,-1.29863,10.0051,-2.13099,0.22714,-0.0609018,2.97289,0.24652,-1.29863,10.0051,-2.13099,0.22714,-0.0609018,2.97289,0.24652,-2.01182,9.85623,-2.18534,0.21151,-0.0930766,0.62208,0.0592915,-0.56891,10.1961,-2.09078,0.222904,-0.0769161,0.62111,0.0592915,-1.45611,10.6078,-1.70574,0.236133,-0.0861167,2.18309,0.0592915,-1.1241,9.44485,-2.57034,0.181417,-0.0476313,2.1865,0.0592915,-1.33932,10.455,-2.74376,1.79118,0.166666,3.07701,0.0592915,-1.24094,9.59736,-1.53266,1.7938,0.135539,3.07801,0.0592915,
1.5655,-1.32189,9.8538,-2.16611,0.232583,-0.0380187,2.80324,0.24652,-1.32189,9.8538,-2.16611,0.232583,-0.0380187,2.80324,0.24652,-1.32189,9.8538,-2.16611,0.232583,-0.0380187,2.80324,0.24652,-1.32189,9.8538,-2.16611,0.232583,-0.0380187,2.80324,0.24652,-1.32189,9.8538,-2.16611,0.232583,-0.0380187,2.80324,0.24652,-2.0349,9.69917,-2.20587,0.239516,-0.036771,0.451008,0.0592915,-0.592109,10.0478,-2.14686,0.214105,-0.0893759,0.452608,0.0592915,-1.48334,10.5202,-1.85162,0.248656,-0.062485,2.01333,0.0592915,-1.14263,9.22709,-2.50143,0.22161,-0.0496634,2.01476,0.0592915,-1.35103,10.1938,-2.84646,1.79501,0.306463,3.09979,0.0592915,-1.2755,9.55375,-1.50619,1.79223,0.386851,3.09957,0.0592915,
1.5756,-1.34524,9.693,-2.20134,0.233618,-0.0138148,2.63388,0.24652,-1.34524,9.693,-2.20134,0.233618,-0.0138148,2.63388,0.24652,-1.34524,9.693,-2.20134,0.233618,-0.0138148,2.63388,0.24652,-1.34524,9.693,-2.20134,0.233618,-0.0138148,2.63388,0.24652,-1.34524,9.693,-2.20134,0.233618,-0.0138148,2.63388,0.24652,-2.05801,9.53476,-2.22563,0.241053,-0.0110648,0.281886,0.0592915,-0.615051,9.88639,-2.20334,0.235726,-0.0294786,0.28199,0.0592915,-1.50853,10.4032,-2.00669,0.196726,-0.0194166,1.84608,0.0592915,-1.16323,9.01835,-2.42261,0.256272,-0.0361767,1.84403,0.0592915,-1.36221,9.91267,-2.92994,1.80067,0.525916,3.12397,0.0592915,-1.31038,9.50881,-1.49953,1.8013,0.535416,3.12496,0.0592915,
1.5857,-1.36855,9.5225,-2.23655,0.230965,0.0101233,2.46471,0.24652,-1.36855,9.5225,-2.23655,0.230965,0.0101233,2.46471,0.24652,-1.36855,9.5225,-2.23655,0.230965,0.0101233,2.46471,0.24652,-1.36855,9.5225,-2.23655,0.230965,0.0101233,2.46471,0.24652,-1.36855,9.5225,-2.23655,0.230965,0.0101233,2.46471,0.24652,-2.08157,9.36336,-2.24565,0.233746,-0.0240894,0.112703,0.0592915,-0.637638,9.71176,-2.26036,0.240559,0.0365452,0.112741,0.0592915,-1.53185,10.2557,-2.16804,0.193663,-0.00138526,1.67572,0.0592915,-1.18598,8.81975,-2.33765,0.219443,-0.00409159,1.67572,0.0592915,-1.37332,9.61534,-2.99209,1.81543,0.708916,-3.12902,0.0592915,-1.34514,9.45948,-1.51342,1.81513,0.630127,-3.12842,0.0592915,
1.5958,-1.39178,9.34216,-2.27242,0.224934,0.0337158,2.29522,0.24652,-1.39178,9.34216,-2.27242,0.224934,0.0337158,2.29522,0.24652,-1.39178,9.34216,-2.27242,0.224934,0.0337158,2.29522,0.24652,-1.39178,9.34216,-2.27242,0.224934,0.0337158,2.29522,0.24652,-1.39178,9.34216,-2.27242,0.224934,0.0337158,2.29522,0.24652,-2.10519,9.18497,-2.26516,0.232394,0.0102351,-0.0565471,0.0592915,-0.659811,9.5235,-2.31603,0.23127,0.0280365,-0.05657,0.0592915,-1.55347,10.0765,-2.33143,0.249613,0.0198257,1.50684,0.0592915,-1.21091,8.63217,-2.24989,0.182937,0.0154991,1.5054,0.0592915,-1.38486,9.30582,-3.03274,1.83754,0.824973,-3.09142,0.0592915,-1.37967,9.40272,-1.54861,1.83953,0.83883,-3.08931,0.0592915,
1.6059,-1.41509,9.15191,-2.3084,0.214618,0.0558704,2.12542,0.24652,-1.41509,9.15191,-2.3084,0.214618,0.0558704,2.12542,0.24652,-1.41509,9.15191,-2.3084,0.214618,0.0558704,2.12542,0.24652,-1.41509,9.15191,-2.3084,0.214618,0.0558704,2.12542,0.24652,-1.41509,9.15191,-2.3084,0.214618,0.0558704,2.12542,0.24652,-2.12932,8.99949,-2.28559,0.217598,0.0689011,-0.226175,0.0592915,-0.681802,9.32223,-2.37082,0.231892,0.00751658,-0.225631,0.0592915,-1.57284,9.86597,-2.49348,0.241471,0.04659,1.33793,0.0592915,-1.23735,8.45571,-2.16335,0.210687,0.0392721,1.33647,0.0592915,-1.39708,8.98754,-3.05144,1.87827,0.994869,-3.03649,0.0592915,-1.41362,9.33468,-1.60543,1.89562,1.0673,-3.02094,0.0592915,
1.616,-1.43853,8.95197,-2.34486,0.200046,0.076297,1.95549,0.24652,-1.43853,8.95197,-2.34486,0.200046,0.076297,1.95549,0.24652,-1.43853,8.95197,-2.34486,0.200046,0.076297,1.95549,0.24652,-1.43853,8.95197,-2.34486,0.200046,0.076297,1.95549,0.24652,-1.43853,8.95197,-2.34486,0.200046,0.076297,1.95549,0.24652,-2.15347,8.80661,-2.30723,0.20903,0.0714565,-0.395815,0.0592915,-0.703731,9.1081,-2.42399,0.215114,0.0567393,-0.395429,0.0592915,-1.59024,9.62463,-2.65052,0.173366,0.0481389,1.16528,0.0592915,-1.26552,8.29033,-2.0811,0.230692,0.0726002,1.16845,0.0592915,-1.4101,8.66364,-3.04871,1.98511,1.20963,-2.91822,0.0592915,-1.44648,9.25089,-1.68279,1.96861,1.17845,-2.93283,0.0592915,
1.6261,-1.46183,8.74216,-2.38144,0.182419,0.0941254,1.78498,0.24652,-1.46183,8.74216,-2.38144,0.182419,0.0941254,1.78498,0.24652,-1.46183,8.74216,-2.38144,0.182419,0.0941254,1.78498,0.24652,-1.46183,8.74216,-2.38144,0.182419,0.0941254,1.78498,0.24652,-1.46183,8.74216,-2.38144,0.182419,0.0941254,1.78498,0.24652,-2.17788,8.60614,-2.33083,0.208365,0.0656106,-0.565081,0.0592915,-0.725293,8.88111,-2.47536,0.175515,0.116995,-0.568081,0.0592915,-1.60635,9.35329,-2.7992,0.161786,0.0623809,0.99443,0.0592915,-1.29559,8.13432,-2.00687,0.185269,0.0775865,0.99605,0.0592915,-1.42444,8.33856,-3.02585,2.20485,1.34926,-2.68485,0.0592915,-1.47812,9.14874,-1.77994,2.10949,1.29342,-2.77658,0.0592915,
1.6362,-1.48509,8.52211,-2.41862,0.162228,0.109109,1.61351,0.24652,-1.48509,8.52211,-2.41862,0.162228,0.109109,1.61351,0.24652,-1.48509,8.52211,-2.41862,0.162228,0.109109,1.61351,0.24652,-1.48509,8.52211,-2.41862,0.162228,0.109109,1.61351,0.24652,-1.48509,8.52211,-2.41862,0.162228,0.109109,1.61351,0.24652,-2.20238,8.39827,-2.35612,0.173937,0.105475,-0.737101,0.0592915,-0.7467,8.64194,-2.52355,0.164744,0.115444,-0.738115,0.0592915,-1.62124,9.05399,-2.93584,0.191328,0.114905,0.827749,0.0592915,-1.32707,7.98636,-1.94398,0.141626,0.0692025,0.823045,0.0592915,-1.44029,8.01529,-2.98478,2.73434,1.43704,-2.13987,0.0592915,-1.50829,9.02518,-1.89503,3.1015,1.45507,-1.77479,0.0592915,
1.6463,-1.50835,8.29208,-2.45606,0.139254,0.120508,1.44168,0.24652,-1.50835,8.29208,-2.45606,0.139254,0.120508,1.44168,0.24652,-1.50835,8.29208,-2.45606,0.139254,0.120508,1.44168,0.24652,-1.50835,8.29208,-2.45606,0.139254,0.120508,1.44168,0.24652,-1.50835,8.29208,-2.45606,0.139254,0.120508,1.44168,0.24652,-2.22709,8.1823,-2.38399,0.133219,0.132707,-0.910791,0.0592915,-0.768046,8.39111,-2.56885,0.179436,0.097064,-0.905492,0.0592915,-1.63492,8.72893,-3.05786,0.165329,0.12904,0.6562,0.0592915,-1.35944,7.84413,-1.89525,0.145243,0.103062,0.653614,0.0592915,-1.45797,7.69654,-2.9275,-2.1915,1.39161,-0.770922,0.0592915,-1.53677,8.87671,-2.02599,-2.04326,1.35598,-0.624936,0.0592915,
1.6564,-1.5318,8.05205,-2.49397,0.11425,0.127649,1.26986,0.24652,-1.5318,8.05205,-2.49397,0.11425,0.127649,1.26986,0.24652,-1.5318,8.05205,-2.49397,0.11425,0.127649,1.26986,0.24652,-1.5318,8.05205,-2.49397,0.11425,0.127649,1.26986,0.24652,-1.5318,8.05205,-2.49397,0.11425,0.127649,1.26986,0.24652,-2.25185,7.95741,-2.41468,0.135383,0.123751,-1.07952,0.0592915,-0.789507,8.12874,-2.61115,0.146275,0.117817,-1.07821,0.0592915,-1.64741,8.38075,-3.16291,0.110992,0.0882646,0.480783,0.0592915,-1.39234,7.70549,-1.86329,0.140125,0.143534,0.484028,0.0592915,-1.4774,7.38494,-2.85645,-1.81602,1.21125,-0.38438,0.0592915,-1.56323,8.70107,-2.16919,-1.89056,1.26397,-0.454043,0.0592915,
1.6665,-1.55498,7.80183,-2.53209,0.0882307,0.130693,1.09756,0.24652,-1.55498,7.80183,-2.53209,0.0882307,0.130693,1.09756,0.24652,-1.55498,7.80183,-2.53209,0.0882307,0.130693,1.09756,0.24652,-1.55498,7.80183,-2.53209,0.0882307,0.130693,1.09756,0.24652,-1.55498,7.80183,-2.53209,0.0882307,0.130693,1.09756,0.24652,-2.27652,7.72359,-2.44837,0.123452,0.125996,-1.25008,0.0592915,-0.810806,7.85555,-2.64997,0.0738486,0.142154,-1.25672,0.0592915,-1.65997,8.01248,-3.24868,0.0929592,0.0944494,0.309205,0.0592915,-1.42625,7.56687,-1.84973,0.101901,0.122239,0.310012,0.0592915,-1.4989,7.08278,-2.77562,-1.7421,1.08409,-0.293718,0.0592915,-1.58793,8.49646,-2.32263,-1.76149,1.11037,-0.310333,0.0592915,
1.6766,-1.5782,7.5413,-2.57049,0.0622317,0.129543,0.924839,0.24652,-1.5782,7.5413,-2.57049,0.0622317,0.129543,0.924839,0.24652,-1.5782,7.5413,-2.57049,0.0622317,0.129543,0.924839,0.24652,-1.5782,7.5413,-2.57049,0.0622317,0.129543,0.924839,0.24652,-1.5782,7.5413,-2.57049,0.0622317,0.129543,0.924839,0.24652,-2.30125,7.4804,-2.48521,0.0622078,0.135835,-1.42696,0.0592915,-0.832177,7.57225,-2.68502,0.0521403,0.137266,-1.42833,0.0592915,-1.67238,7.62775,-3.31388,0.0810002,0.152643,0.138508,0.0592915,-1.46013,7.42497,-1.85648,0.0717496,0.086447,0.137375,0.0592915,-1.52235,6.79127,-2.688,-1.69401,0.938677,-0.229185,0.0592915,-1.61052,8.26166,-2.48258,-1.67212,0.874865,-0.21118,0.0592915,
1.6867,-1.60134,7.27043,-2.60922,0.0360783,0.12386,0.752569,0.24652,-1.60134,7.27043,-2.60922,0.0360783,0.12386,0.752569,0.24652,-1.60134,7.27043,-2.60922,0.0360783,0.12386,0.752569,0.24652,-1.60134,7.27043,-2.60922,0.0360783,0.12386,0.752569,0.24652,-1.60134,7.27043,-2.60922,0.0360783,0.12386,0.752569,0.24652,-2.32584,7.22727,-2.52534,0.0304857,0.129796,-1.59988,0.0592915,-0.853719,7.2798,-2.71659,0.0757062,0.131061,-1.594,0.0592915,-1.68508,7.23005,-3.35778,0.0508667,0.145549,-0.0341764,0.0592915,-1.49382,7.2766,-1.88413,0.0520189,0.112164,-0.0343483,0.0592915,-1.54802,6.51121,-2.59696,-1.65049,0.726688,-0.172845,0.0592915,-1.63114,7.99532,-2.64514,-1.64896,0.716748,-0.171295,0.0592915,
1.6968,-1.6247,6.98942,-2.64823,0.0113652,0.113541,0.581051,0.24652,-1.6247,6.98942,-2.64823,0.0113652,0.113541,0.581051,0.24652,-1.6247,6.98942,-2.64823,0.0113652,0.113541,0.581051,0.24652,-1.6247,6.98942,-2.64823,0.0113652,0.113541,0.581051,0.24652,-1.6247,6.98942,-2.64823,0.0113652,0.113541,0.581051,0.24652,-2.35042,6.96304,-2.56847,0.0392758,0.1257,-1.76771,0.0592915,-0.875566,6.97785,-2.74473,0.0496286,0.127602,-1.76641,0.0592915,-1.69778,6.8227,-3.38019,0.0338888,0.0813771,-0.205607,0.0592915,-1.52651,7.11809,-1.93329,0.0213174,0.14107,-0.207055,0.0592915,-1.57554,6.24313,-2.50639,-1.6337,0.549955,-0.139402,0.0592915,-1.64969,7.69786,-2.80651,-1.64567,0.613803,-0.145123,0.0592915,
1.7069,-1.64772,6.69796,-2.68723,-0.0114654,0.0992443,0.409686,0.24652,-1.64772,6.69796,-2.68723,-0.0114654,0.0992443,0.409686,0.24652,-1.64772,6.69796,-2.68723,-0.0114654,0.0992443,0.409686,0.24652,-1.64772,6.69796,-2.68723,-0.0114654,0.0992443,0.409686,0.24652,-1.64772,6.69796,-2.68723,-0.0114654,0.0992443,0.409686,0.24652,-2.37462,6.68798,-2.61476,0.00984465,0.114393,-1.94013,0.0592915,-0.897478,6.66765,-2.76959,-0.0232214,0.101639,-1.9437,0.0592915,-1.71202,6.40987,-3.38133,0.0148748,0.0750939,-0.376809,0.0592915,-1.55901,6.94579,-2.00308,0.00372379,0.103122,-0.378003,0.0592915,-1.60492,5.9863,-2.42057,-1.63182,0.426405,-0.114556,0.0592915,-1.66673,7.36931,-2.96389,-1.63145,0.418169,-0.113786,0.0592915,
1.717,-1.67083,6.39623,-2.72638,-0.0315208,0.0815153,0.238701,0.24652,-1.67083,6.39623,-2.72638,-0.0315208,0.0815153,0.238701,0.24652,-1.67083,6.39623,-2.72638,-0.0315208,0.0815153,0.238701,0.24652,-1.67083,6.39623,-2.72638,-0.0315208,0.0815153,0.238701,0.24652,-1.67083,6.39623,-2.72638,-0.0315208,0.0815153,0.238701,0.24652,-2.39875,6.40117,-2.66394,-0.0414847,0.0828585,-2.11386,0.0592915,-0.919668,6.34959,-2.79134,-0.049544,0.0780374,-2.11451,0.0592915,-1.72733,5.99483,-3.36253,-0.0312526,0.110248,-0.550155,0.0592915,-1.59012,6.7559,-2.09281,0.00243649,0.0553297,-0.547415,0.0592915,-1.63584,5.73981,-2.34242,-1.6273,0.251857,-0.0887064,0.0592915,-1.68198,7.01088,-3.11324,-1.62254,0.190174,-0.0869038,0.0592915,
1.7271,-1.69384,6.08391,-2.76556,-0.0487999,0.0601329,0.0687845,0.24652,-1.69384,6.08391,-2.76556,-0.0487999,0.0601329,0.0687845,0.24652,-1.69384,6.08391,-2.76556,-0.0487999,0.0601329,0.0687845,0.24652,-1.69384,6.08391,-2.76556,-0.0487999,0.0601329,0.0687845,0.24652,-1.69384,6.08391,-2.76556,-0.0487999,0.0601329,0.0687845,0.24652,-2.42252,6.10226,-2.71575,-0.0483831,0.0686909,-2.28303,0.0592915,-0.942177,6.02449,-2.8108,-0.0286232,0.0856999,-2.2815,0.0592915,-1.74417,5.58085,-3.32532,-0.0506936,0.0856588,-0.720235,0.0592915,-1.61988,6.54566,-2.20104,-0.0278896,0.059698,-0.718823,0.0592915,-1.66842,5.50221,-2.27532,-1.62555,0.0388627,-0.0639735,0.0592915,-1.69587,6.62435,-3.25099,-1.62762,0.0623462,-0.0635298,0.0592915,
1.7372,-1.71703,5.76139,-2.8048,-0.0620231,0.0359666,-0.100388,0.24652,-1.71703,5.76139,-2.8048,-0.0620231,0.0359666,-0.100388,0.24652,-1.71703,5.76139,-2.8048,-0.0620231,0.0359666,-0.100388,0.24652,-1.71703,5.76139,-2.8048,-0.0620231,0.0359666,-0.100388,0.24652,-1.71703,5.76139,-2.8048,-0.0620231,0.0359666,-0.100388,0.24652,-2.44615,5.79065,-2.76941,-0.0454346,0.0662294,-2.45167,0.0592915,-0.96517,5.69214,-2.82796,-0.0381821,0.0748108,-2.45116,0.0592915,-1.76213,5.17073,-3.27171,-0.02524,0.0259383,-0.888124,0.0592915,-1.64754,6.3118,-2.32567,-0.0702629,0.0624381,-0.890225,0.0592915,-1.70205,5.27112,-2.22261,-1.63247,-0.112398,-0.0396425,0.0592915,-1.70855,6.21181,-3.37449,-1.63537,-0.0594499,-0.0385415,0.0592915,
1.7473,-1.73994,5.4285,-2.84377,-0.0710924,0.00993679,-0.269533,0.24652,-1.73994,5.4285,-2.84377,-0.0710924,0.00993679,-0.269533,0.24652,-1.73994,5.4285,-2.84377,-0.0710924,0.00993679,-0.269533,0.24652,-1.73994,5.4285,-2.84377,-0.0710924,0.00993679,-0.269533,0.24652,-1.73994,5.4285,-2.84377,-0.0710924,0.00993679,-0.269533,0.24652,-2.46931,5.46626,-2.825,-0.070345,0.0242274,-2.6215,0.0592915,-0.988331,5.3532,-2.84352,-0.0777165,0.0114893,-2.62163,0.0592915,-1.78249,4.76752,-3.20461,-0.0357388,0.00768995,-1.0579,0.0592915,-1.67402,6.05191,-2.46386,-0.0633455,0.0232301,-1.05847,0.0592915,-1.7365,5.0437,-2.18705,-1.64353,-0.243541,-0.0129165,0.0592915,-1.72067,5.77556,-3.48164,-1.64371,-0.280897,-0.0122295,0.0592915,
1.7574,-1.76291,5.08525,-2.88271,-0.0759154,-0.0173773,-0.438435,0.24652,-1.76291,5.08525,-2.88271,-0.0759154,-0.0173773,-0.438435,0.24652,-1.76291,5.08525,-2.88271,-0.0759154,-0.0173773,-0.438435,0.24652,-1.76291,5.08525,-2.88271,-0.0759154,-0.0173773,-0.438435,0.24652,-1.76291,5.08525,-2.88271,-0.0759154,-0.0173773,-0.438435,0.24652,-2.49222,5.12859,-2.88182,-0.0849766,-0.0236839,-2.78998,0.0592915,-1.01189,5.00799,-2.85808,-0.0891369,-0.0349167,-2.78985,0.0592915,-1.80477,4.37282,-3.12704,-0.0920317,0.00465793,-1.22713,0.0592915,-1.69843,5.7637,-2.61276,-0.0350937,-0.0157082,-1.2276,0.0592915,-1.77139,4.81731,-2.1702,-1.65907,-0.440066,0.0173075,0.0592915,-1.73215,5.31899,-3.56971,-1.66078,-0.483177,0.0187883,0.0592915,
1.7675,-1.78584,4.73157,-2.92138,-0.0761638,-0.0456433,-0.606867,0.24652,-1.78584,4.73157,-2.92138,-0.0761638,-0.0456433,-0.606867,0.24652,-1.78584,4.73157,-2.92138,-0.0761638,-0.0456433,-0.606867,0.24652,-1.78584,4.73157,-2.92138,-0.0761638,-0.0456433,-0.606867,0.24652,-1.78584,4.73157,-2.92138,-0.0761638,-0.0456433,-0.606867,0.24652,-2.5148,4.7775,-2.93914,-0.0790397,-0.0265626,-2.95872,0.0592915,-1.03577,4.6566,-2.87247,-0.0780328,-0.0213366,-2.95874,0.0592915,-1.82903,3.98828,-3.04209,-0.0936005,-0.0269416,-1.39533,0.0592915,-1.72081,5.44574,-2.76938,-0.0574902,-0.0333204,-1.39652,0.0592915,-1.80667,4.58858,-2.17403,-1.68531,-0.63717,0.0557874,0.0592915,-1.74343,4.84573,-3.63752,-1.6829,-0.59058,0.0550006,0.0592915,
1.7776,-1.80888,4.36772,-2.9598,-0.0714476,-0.0737529,-0.775688,0.24652,-1.80888,4.36772,-2.9598,-0.0714476,-0.0737529,-0.775688,0.24652,-1.80888,4.36772,-2.9598,-0.0714476,-0.0737529,-0.775688,0.24652,-1.80888,4.36772,-2.9598,-0.0714476,-0.0737529,-0.775688,0.24652,-1.80888,4.36772,-2.9598,-0.0714476,-0.0737529,-0.775688,0.24652,-2.53711,4.41307,-2.99659,-0.0774798,-0.0410053,-3.12746,0.0592915,-1.06016,4.29898,-2.8872,-0.0771882,-0.0260162,-3.12747,0.0592915,-1.8549,3.61488,-2.95345,-0.0379052,-0.0584664,-1.56672,0.0592915,-1.74088,5.097,-2.93001,-0.0920404,-0.0581673,-1.56378,0.0592915,-1.84172,4.35344,-2.1994,-1.719,-0.768643,0.102492,0.0592915,-1.75492,4.35875,-3.68404,-1.71593,-0.739192,0.10118,0.0592915,
1.7877,-1.83177,3.99372,-2.99794,-0.0621226,-0.10049,-0.945382,0.24652,-1.83177,3.99372,-2.99794,-0.0621226,-0.10049,-0.945382,0.24652,-1.83177,3.99372,-2.99794,-0.0621226,-0.10049,-0.945382,0.24652,-1.83177,3.99372,-2.99794,-0.0621226,-0.10049,-0.945382,0.24652,-1.83177,3.99372,-2.99794,-0.0621226,-0.10049,-0.945382,0.24652,-2.55906,4.03513,-3.05352,-0.0687094,-0.10051,2.98662,0.0592915,-1.0847,3.93508,-2.90255,-0.0696939,-0.0948418,2.98671,0.0592915,-1.88307,3.25303,-2.86501,-0.0327231,-0.080131,-1.73659,0.0592915,-1.75945,4.71721,-3.09086,-0.0664226,-0.0857001,-1.73387,0.0592915,-1.87614,4.1083,-2.24674,-1.77114,-0.915192,0.166982,0.0592915,-1.76711,3.86156,-3.7093,-1.78803,-0.967669,0.18133,0.0592915,
1.7978,-1.85463,3.60944,-3.03569,-0.0484139,-0.125831,-1.11554,0.24652,-1.85463,3.60944,-3.03569,-0.0484139,-0.125831,-1.11554,0.24652,-1.85463,3.60944,-3.03569,-0.0484139,-0.125831,-1.11554,0.24652,-1.85463,3.60944,-3.03569,-0.0484139,-0.125831,-1.11554,0.24652,-1.85463,3.60944,-3.03569,-0.0484139,-0.125831,-1.11554,0.24652,-2.58069,3.64375,-3.10939,-0.0529805,-0.132407,2.81647,0.0592915,-1.10957,3.56481,-2.9197,-0.0473356,-0.149009,2.81568,0.0592915,-1.91323,2.9021,-2.78026,-0.0733241,-0.118088,-1.90129,0.0592915,-1.77623,4.30646,-3.24862,-0.0198513,-0.0996671,-1.90735,0.0592915,-1.9097,3.84998,-2.31558,-1.88872,-1.11445,0.292979,0.0592915,-1.78005,3.35852,-3.71325,-1.90167,-1.13028,0.305305,0.0592915,
