time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_5BlTDB).X,6_rod(payload_bars compound_5BlTDB).Y,6_rod(payload_bars compound_5BlTDB).Z,6_rod(payload_bars compound_5BlTDB).Euler1,6_rod(payload_bars compound_5BlTDB).Euler2,6_rod(payload_bars compound_5BlTDB).Euler3,6_rod(payload_bars compound_5BlTDB).mass,7_rod(payload_bars compound_5BlTDB).X,7_rod(payload_bars compound_5BlTDB).Y,7_rod(payload_bars compound_5BlTDB).Z,7_rod(payload_bars compound_5BlTDB).Euler1,7_rod(payload_bars compound_5BlTDB).Euler2,7_rod(payload_bars compound_5BlTDB).Euler3,7_rod(payload_bars compound_5BlTDB).mass,8_rod(payload_bars compound_5BlTDB).X,8_rod(payload_bars compound_5BlTDB).Y,8_rod(payload_bars compound_5BlTDB).Z,8_rod(payload_bars compound_5BlTDB).Euler1,8_rod(payload_bars compound_5BlTDB).Euler2,8_rod(payload_bars compound_5BlTDB).Euler3,8_rod(payload_bars compound_5BlTDB).mass,9_rod(payload_bars compound_5BlTDB).X,9_rod(payload_bars compound_5BlTDB).Y,9_rod(payload_bars compound_5BlTDB).Z,9_rod(payload_bars compound_5BlTDB).Euler1,9_rod(payload_bars compound_5BlTDB).Euler2,9_rod(payload_bars compound_5BlTDB).Euler3,9_rod(payload_bars compound_5BlTDB).mass,10_rod(payload_bars compound_5BlTDB).X,10_rod(payload_bars compound_5BlTDB).Y,10_rod(payload_bars compound_5BlTDB).Z,10_rod(payload_bars compound_5BlTDB).Euler1,10_rod(payload_bars compound_5BlTDB).Euler2,10_rod(payload_bars compound_5BlTDB).Euler3,10_rod(payload_bars compound_5BlTDB).mass,
2.6361,-7.9498,9.85627,41.4061,-0.787053,-0.274409,-0.068476,0.199491,-3.01839,5.13444,42.5901,-0.775024,0.0184939,-0.0647376,0.199491,-4.39933,6.87808,41.8184,-0.76488,-0.170554,1.50189,0.199491,-6.05527,4.63265,41.8161,-0.705053,-0.169452,1.52133,0.199491,-5.50753,5.31114,40.5954,0.568723,0.809609,2.80595,0.199645,-6.26143,6.72515,43.8888,0.614131,0.881295,2.90924,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6462,-8.10371,10.0729,41.5877,-0.785877,-0.107042,-0.070091,0.199491,-2.93744,5.11993,42.6838,-0.787931,0.145291,-0.0684734,0.199491,-4.40312,7.11576,41.9458,-0.834095,-0.162282,1.50046,0.199491,-6.28665,4.65088,41.938,-0.906057,-0.162095,1.53683,0.199491,-5.5295,5.40379,40.6517,0.619387,0.789813,2.87793,0.199645,-6.32523,6.84919,44.1156,0.658277,0.775121,2.94447,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6563,-8.26182,10.2838,41.7967,-0.773012,-0.255235,-0.0748038,0.199491,-2.85807,5.09641,42.8409,-0.77188,-0.169095,-0.0744034,0.199491,-4.39331,7.38521,42.0185,-0.677868,-0.130081,1.48812,0.199491,-6.51511,4.68284,42.0494,-0.692677,-0.132338,1.48574,0.199491,-5.61146,5.4801,40.6796,0.654503,0.794856,2.93063,0.199645,-6.35403,6.96169,44.3138,0.639336,0.843503,2.93264,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6664,-8.40892,10.4898,41.9911,-0.766717,-0.287212,-0.0762282,0.199491,-2.79834,5.07934,42.9535,-0.773961,-0.219422,-0.0765014,0.199491,-4.37427,7.63664,42.1375,-0.767276,-0.118525,1.50042,0.199491,-6.73114,4.67604,42.1729,-0.627039,-0.107826,1.46404,0.199491,-5.7079,5.5864,40.674,0.64541,0.925486,2.94497,0.199645,-6.38556,7.07098,44.5303,0.599973,0.951575,2.9069,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6765,-8.52876,10.6826,42.1348,-0.780306,0.00723568,-0.078415,0.199491,-2.7452,5.07259,43.0465,-0.792537,-0.00286169,-0.0748883,0.199491,-4.36027,7.85368,42.25,-0.863846,-0.103917,1.51248,0.199491,-6.98294,4.6622,42.3135,-0.855793,-0.105773,1.48204,0.199491,-5.78003,5.70724,40.7074,0.712078,0.786754,3.01865,0.199645,-6.42129,7.15012,44.7674,0.660225,0.822393,2.96157,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6866,-8.61193,10.834,42.3161,-0.767741,-0.0601822,-0.073626,0.199491,-2.7185,5.07819,43.1233,-0.779331,-0.18699,-0.080036,0.199491,-4.35433,8.04714,42.3517,-0.679264,-0.075451,1.49407,0.199491,-7.20788,4.6314,42.4571,-0.681059,-0.0697327,1.45839,0.199491,-5.86226,5.82534,40.7276,0.700267,0.965942,3.02756,0.199645,-6.47593,7.24165,45.004,0.657852,0.895703,2.9681,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6967,-8.70489,10.9651,42.5153,-0.749795,-0.123411,-0.0694931,0.199491,-2.7271,5.08595,43.2253,-0.804914,0.0233243,-0.0819177,0.199491,-4.36897,8.19191,42.4566,-0.900487,-0.0729089,1.51446,0.199491,-7.36054,4.66642,42.6077,-0.841793,-0.067841,1.45227,0.199491,-5.97306,5.93225,40.771,0.73456,0.846353,3.07214,0.199645,-6.50859,7.28532,45.1641,0.68949,0.810433,2.99911,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7068,-8.7384,11.0292,42.7105,-0.739646,0.0199486,-0.0559911,0.199491,-2.80526,5.13019,43.2979,-0.801818,-0.0996778,-0.0900516,0.199491,-4.4259,8.26813,42.5607,-0.755764,-0.0466699,1.50222,0.199491,-7.44655,4.75831,42.7624,-0.683382,-0.0249792,1.43469,0.199491,-6.09427,6.05045,40.876,0.738563,0.812679,3.09074,0.199645,-6.54509,7.29976,45.2927,0.693459,0.857049,3.00896,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7169,-8.70566,11.028,42.901,-0.730887,-0.0874975,-0.0502729,0.199491,-2.93418,5.22653,43.3759,-0.806825,-0.0145516,-0.0947597,0.199491,-4.55527,8.2762,42.6766,-0.810349,-0.0288941,1.50695,0.199491,-7.48817,4.87288,42.9138,-0.845271,-0.0230939,1.4295,0.199491,-6.21695,6.17655,41.0189,0.739875,0.929221,3.10419,0.199645,-6.56754,7.30501,45.3741,0.697886,0.916939,3.02339,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.727,-8.65918,11.0048,43.1095,-0.74221,0.1445,-0.0431243,0.199491,-3.09816,5.34609,43.458,-0.80004,-0.0384404,-0.100872,0.199491,-4.70724,8.23177,42.8036,-0.703092,-0.00029133,1.5091,0.199491,-7.49197,5.00442,43.0485,-0.71596,0.0194881,1.41386,0.199491,-6.34207,6.28828,41.1907,0.747671,0.868491,3.11986,0.199645,-6.58149,7.29889,45.41,0.731556,0.806797,3.06194,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7371,-8.60596,10.9497,43.3075,-0.740777,0.169106,-0.0381164,0.199491,-3.27373,5.45236,43.5356,-0.821186,0.149267,-0.108541,0.199491,-4.8629,8.1808,42.9252,-0.874998,0.0121511,1.50846,0.199491,-7.46111,5.15806,43.1746,-0.88034,0.0165031,1.40028,0.199491,-6.47361,6.38257,41.3863,0.754499,0.928842,3.13699,0.199645,-6.6151,7.27973,45.4512,0.742112,0.891521,3.08539,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7472,-8.55625,10.8922,43.5066,-0.735717,0.061491,-0.0320098,0.199491,-3.45577,5.55765,43.6152,-0.815331,0.0853038,-0.114676,0.199491,-5.01757,8.11083,43.0504,-0.893884,0.0343442,1.50432,0.199491,-7.42698,5.29756,43.2911,-0.942074,0.0284383,1.38562,0.199491,-6.60486,6.46446,41.5889,0.761112,0.862355,-3.12973,0.199645,-6.64329,7.24953,45.4884,0.76128,0.936024,3.11611,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7573,-8.50185,10.8223,43.7103,-0.739491,0.0120537,-0.0299369,0.199491,-3.63504,5.65558,43.7022,-0.805127,0.0220272,-0.120069,0.199491,-5.17716,8.02997,43.1734,-0.708499,0.0697244,1.51405,0.199491,-7.39685,5.41456,43.4011,-0.83396,0.0723148,1.37698,0.199491,-6.7264,6.53299,41.7876,0.769689,0.831685,-3.11183,0.199645,-6.67974,7.22574,45.5262,0.787288,0.851751,-3.12751,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7674,-8.46314,10.7551,43.9178,-0.755877,0.235222,-0.0323839,0.199491,-3.81132,5.74115,43.782,-0.824902,0.205583,-0.127672,0.199491,-5.3286,7.94208,43.2971,-0.817361,0.0865384,1.50422,0.199491,-7.37397,5.50786,43.5016,-0.836253,0.0946497,1.36919,0.199491,-6.83925,6.5832,41.9853,0.788828,0.9381,-3.08584,0.199645,-6.71309,7.20063,45.5768,0.818451,0.962341,-3.08319,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7775,-8.46442,10.7069,44.1319,-0.77397,0.26145,-0.0419444,0.199491,-3.96303,5.79269,43.8493,-0.811106,0.115008,-0.129184,0.199491,-5.45652,7.85884,43.4164,-0.827218,0.107709,1.49777,0.199491,-7.36311,5.57084,43.5968,-0.871461,0.108305,1.3666,0.199491,-6.9411,6.60856,42.1685,0.795053,0.855933,-3.07031,0.199645,-6.75351,7.1811,45.6578,0.842525,0.915907,-3.04078,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7876,-8.52394,10.6978,44.3542,-0.789095,0.115729,-0.0575175,0.199491,-4.07822,5.79879,43.8898,-0.823652,0.199325,-0.131503,0.199491,-5.54516,7.79629,43.5379,-0.730727,0.133809,1.5015,0.199491,-7.38256,5.58695,43.6834,-0.923976,0.115503,1.36998,0.199491,-7.02311,6.59416,42.3267,0.814808,0.873814,-3.04289,0.199645,-6.80105,7.17378,45.7889,0.882797,0.942517,-2.98118,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7977,-8.64419,10.7314,44.5932,-0.827748,0.270251,-0.0855649,0.199491,-4.149,5.75294,43.9066,-0.827192,0.189767,-0.129736,0.199491,-5.59189,7.75794,43.6532,-0.901713,0.135343,1.46733,0.199491,-7.43834,5.56054,43.7706,-0.824235,0.14825,1.40414,0.199491,-7.09692,6.5475,42.4546,0.846079,0.917902,-3.00669,0.199645,-6.84605,7.1662,45.9629,0.922807,0.962825,-2.92147,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.8078,-8.7984,10.7891,44.8413,-0.854966,0.24677,-0.114862,0.199491,-4.18843,5.66758,43.908,-0.838752,0.213181,-0.127433,0.199491,-5.61122,7.74378,43.772,-0.773443,0.162394,1.47371,0.199491,-7.52528,5.50685,43.8511,-0.933431,0.142104,1.41251,0.199491,-7.16468,6.46393,42.5638,0.86032,0.853457,-2.9817,0.199645,-6.89074,7.15411,46.1651,0.935743,0.920434,-2.884,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.8179,-8.95821,10.8481,45.0812,-0.862016,0.127309,-0.13852,0.199491,-4.21163,5.55444,43.9005,-0.833236,0.0988615,-0.122205,0.199491,-5.62435,7.73826,43.8928,-0.742199,0.180449,1.46597,0.199491,-7.6354,5.44424,43.9363,-0.871773,0.163989,1.44812,0.199491,-7.22798,6.35805,42.6667,0.904315,0.881751,-2.92992,0.199645,-6.93353,7.13104,46.3839,0.941221,0.879842,-2.85495,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.828,-9.05893,10.8799,45.2874,-0.845099,0.109056,-0.130954,0.199491,-4.22965,5.42123,43.9102,-0.858338,0.223416,-0.133169,0.199491,-5.64689,7.74978,43.9932,-0.921735,0.172779,1.41801,0.199491,-7.79585,5.36956,44.0886,-0.791705,0.191779,1.47651,0.199491,-7.29647,6.29359,42.7537,0.972279,0.958205,-2.84667,0.199645,-6.97568,7.04873,46.5884,0.979541,0.92925,-2.81714,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.8381,-9.16433,10.8776,45.5047,-0.84733,0.169659,-0.137381,0.199491,-4.23731,5.26299,43.9647,-0.874082,0.274748,-0.140126,0.199491,-5.66197,7.78013,44.0887,-0.861414,0.20097,1.42909,0.199491,-7.95821,5.25268,44.2243,-0.994322,0.185023,1.43116,0.199491,-7.38264,6.25752,42.8305,1.0051,0.955596,-2.79317,0.199645,-7.01135,6.96049,46.7689,0.961906,0.868765,-2.81936,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.8482,-9.24614,10.8727,45.7298,-0.862375,0.272881,-0.136472,0.199491,-4.2441,5.11934,44.0329,-0.851876,0.110017,-0.139659,0.199491,-5.67756,7.79033,44.2068,-0.802179,0.228072,1.44398,0.199491,-8.1371,5.10748,44.3541,-0.983028,0.201137,1.41304,0.199491,-7.49593,6.20503,42.8769,0.968451,0.839639,-2.80298,0.199645,-7.0273,6.86511,46.9414,1.00781,0.925346,-2.77516,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.8583,-9.31559,10.8442,45.9543,-0.869235,0.299977,-0.141035,0.199491,-4.24855,4.97746,44.1022,-0.867253,0.227538,-0.143081,0.199491,-5.69192,7.77715,44.3181,-0.949045,0.225972,1.41455,0.199491,-8.33429,4.93751,44.489,-0.800988,0.243981,1.43906,0.199491,-7.61358,6.16494,42.9239,1.00305,0.85911,-2.76511,0.199645,-7.03652,6.76724,47.1147,1.02809,0.930996,-2.7484,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.8684,-9.37922,10.78,46.1409,-0.850006,0.184202,-0.136811,0.199491,-4.25736,4.86347,44.1451,-0.896062,0.358025,-0.148719,0.199491,-5.70154,7.76905,44.441,-0.955729,0.243537,1.41155,0.199491,-8.5472,4.79201,44.6375,-0.803608,0.26802,1.42657,0.199491,-7.69372,6.10686,43.0071,1.11054,0.95341,-2.6606,0.199645,-7.05836,6.6517,47.2859,1.00262,0.868126,-2.76112,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.8785,-9.42849,10.7124,46.343,-0.854198,0.246731,-0.14026,0.199491,-4.30142,4.81724,44.1902,-0.888495,0.229867,-0.138903,0.199491,-5.68938,7.77452,44.5579,-0.82273,0.282283,1.45201,0.199491,-8.6604,4.65865,44.7874,-0.930095,0.265102,1.38132,0.199491,-7.80049,6.0915,43.0771,1.05416,0.853113,-2.69855,0.199645,-7.08093,6.55073,47.4287,1.05296,0.903805,-2.7079,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
