time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_hmTa4v).X,6_rod(payload_bars compound_hmTa4v).Y,6_rod(payload_bars compound_hmTa4v).Z,6_rod(payload_bars compound_hmTa4v).Euler1,6_rod(payload_bars compound_hmTa4v).Euler2,6_rod(payload_bars compound_hmTa4v).Euler3,6_rod(payload_bars compound_hmTa4v).mass,7_rod(payload_bars compound_hmTa4v).X,7_rod(payload_bars compound_hmTa4v).Y,7_rod(payload_bars compound_hmTa4v).Z,7_rod(payload_bars compound_hmTa4v).Euler1,7_rod(payload_bars compound_hmTa4v).Euler2,7_rod(payload_bars compound_hmTa4v).Euler3,7_rod(payload_bars compound_hmTa4v).mass,8_rod(payload_bars compound_hmTa4v).X,8_rod(payload_bars compound_hmTa4v).Y,8_rod(payload_bars compound_hmTa4v).Z,8_rod(payload_bars compound_hmTa4v).Euler1,8_rod(payload_bars compound_hmTa4v).Euler2,8_rod(payload_bars compound_hmTa4v).Euler3,8_rod(payload_bars compound_hmTa4v).mass,9_rod(payload_bars compound_hmTa4v).X,9_rod(payload_bars compound_hmTa4v).Y,9_rod(payload_bars compound_hmTa4v).Z,9_rod(payload_bars compound_hmTa4v).Euler1,9_rod(payload_bars compound_hmTa4v).Euler2,9_rod(payload_bars compound_hmTa4v).Euler3,9_rod(payload_bars compound_hmTa4v).mass,10_rod(payload_bars compound_hmTa4v).X,10_rod(payload_bars compound_hmTa4v).Y,10_rod(payload_bars compound_hmTa4v).Z,10_rod(payload_bars compound_hmTa4v).Euler1,10_rod(payload_bars compound_hmTa4v).Euler2,10_rod(payload_bars compound_hmTa4v).Euler3,10_rod(payload_bars compound_hmTa4v).mass,
4.1612,-4.85221,1.95407,-0.134916,-1.20453,-0.644495,-2.41613,0.0199491,-4.62644,1.67448,0.114894,-1.39478,0.0297929,-2.77772,0.0199491,-5.27404,1.86873,-0.203119,-1.27134,-0.199618,-1.18888,0.0199491,-4.57549,1.95939,0.0305953,-0.938516,-0.443257,-1.21518,0.0199491,-4.90202,1.9246,0.153544,-3.03352,-0.303285,0.725533,0.0199645,-4.72766,1.98673,-0.288157,-2.8015,-0.539515,0.198921,0.0199491,-3.69092,1.89002,0.679245,-0.0253457,0.700648,1.35642,0.256021,-3.69092,1.89002,0.679245,-0.0253457,0.700648,1.35642,0.256021,-3.69092,1.89002,0.679245,-0.0253457,0.700648,1.35642,0.256021,-3.69092,1.89002,0.679245,-0.0253457,0.700648,1.35642,0.256021,-3.69092,1.89002,0.679245,-0.0253457,0.700648,1.35642,0.256021,
4.1713,-4.16913,2.19482,0.157994,-1.29433,-0.549007,-2.56808,0.0199491,-4.57411,1.61445,0.0464625,-1.60695,-0.256551,-2.99704,0.0199491,-4.68909,2.13807,0.106352,-1.191,-0.196266,-1.27266,0.0199491,-4.10937,1.78793,0.243935,2.04692,0.497449,-2.36095,0.0199491,-4.52248,2.02972,0.240575,2.90156,-0.174392,0.10074,0.0199645,-4.13093,2.03633,-0.0692123,2.93214,0.0197312,-0.105239,0.0199491,-3.68773,1.88829,0.649733,0.0337155,0.699364,1.39649,0.256021,-3.68773,1.88829,0.649733,0.0337155,0.699364,1.39649,0.256021,-3.68773,1.88829,0.649733,0.0337155,0.699364,1.39649,0.256021,-3.68773,1.88829,0.649733,0.0337155,0.699364,1.39649,0.256021,-3.68773,1.88829,0.649733,0.0337155,0.699364,1.39649,0.256021,
4.1814,-4.23993,1.98427,-1.75624,-1.54144,-0.387912,-2.34051,0.0199491,-4.53267,1.97607,-1.1831,-1.95237,-0.343565,-2.21517,0.0199491,-4.66702,2.23401,-1.74793,1.88827,0.697447,-2.48581,0.0199491,-4.37877,2.22769,-1.03666,-0.699946,-0.668962,-1.73609,0.0199491,-4.90424,2.11272,-0.984507,2.36852,0.227274,0.42108,0.0199645,-4.11417,1.92538,-2.00119,2.94694,0.307625,0.813079,0.0199491,-3.6931,1.8828,0.589968,0.0207374,0.694176,1.37018,0.256021,-3.6931,1.8828,0.589968,0.0207374,0.694176,1.37018,0.256021,-3.6931,1.8828,0.589968,0.0207374,0.694176,1.37018,0.256021,-3.6931,1.8828,0.589968,0.0207374,0.694176,1.37018,0.256021,-3.6931,1.8828,0.589968,0.0207374,0.694176,1.37018,0.256021,
4.1915,-3.77116,1.96656,-2.05086,-3.00269,-0.608949,-1.28498,0.0199491,-4.11935,2.02394,-1.68393,-2.43707,-0.593124,-1.65151,0.0199491,-4.13453,1.9192,-2.66639,-2.73564,-0.83843,0.430187,0.0199491,-3.93349,2.56081,-2.02113,-2.6182,-0.30868,-0.172735,0.0199491,-4.08192,2.36618,-2.17398,3.13198,0.96212,1.32446,0.0199645,-3.63851,1.7876,-2.0987,-3.11041,0.897446,1.45065,0.0199491,-3.65279,1.89075,0.582994,-0.00196031,0.698672,1.35891,0.256021,-3.65279,1.89075,0.582994,-0.00196031,0.698672,1.35891,0.256021,-3.65279,1.89075,0.582994,-0.00196031,0.698672,1.35891,0.256021,-3.65279,1.89075,0.582994,-0.00196031,0.698672,1.35891,0.256021,-3.65279,1.89075,0.582994,-0.00196031,0.698672,1.35891,0.256021,
4.2016,-2.88849,1.77236,-1.28544,2.86357,-0.468551,-1.64616,0.0199491,-3.38428,1.8751,-1.20755,3.06337,-0.438007,-1.70626,0.0199491,-3.05676,2.13106,-1.7767,-2.91908,-0.312746,-0.393829,0.0199491,-2.81848,2.2548,-0.933613,-2.73257,-0.234603,-0.83449,0.0199491,-3.04672,2.30288,-1.1331,1.55279,0.398578,0.32778,0.0199645,-2.86619,1.59924,-1.4508,1.58287,0.0478011,0.245423,0.0199491,-3.71042,1.88987,0.52551,-0.0289434,0.701383,1.34211,0.256021,-3.71042,1.88987,0.52551,-0.0289434,0.701383,1.34211,0.256021,-3.71042,1.88987,0.52551,-0.0289434,0.701383,1.34211,0.256021,-3.71042,1.88987,0.52551,-0.0289434,0.701383,1.34211,0.256021,-3.71042,1.88987,0.52551,-0.0289434,0.701383,1.34211,0.256021,
4.2117,-2.22963,1.85367,-0.116919,2.61381,-0.269244,-2.03962,0.0199491,-2.54577,2.2431,-0.139285,3.0178,0.232024,-2.26201,0.0199491,-2.0798,2.33984,-0.444709,2.95991,0.114406,-0.813235,0.0199491,-2.1838,2.10178,0.404643,2.99252,0.332548,-1.23959,0.0199491,-2.28237,2.31516,0.189747,1.11741,-0.0273958,0.0354875,0.0199645,-2.1821,1.7265,-0.317287,1.31294,-0.155393,-0.118853,0.0199491,-3.69851,1.86261,0.529947,0.0144155,0.698064,1.39867,0.256021,-3.69851,1.86261,0.529947,0.0144155,0.698064,1.39867,0.256021,-3.69851,1.86261,0.529947,0.0144155,0.698064,1.39867,0.256021,-3.69851,1.86261,0.529947,0.0144155,0.698064,1.39867,0.256021,-3.69851,1.86261,0.529947,0.0144155,0.698064,1.39867,0.256021,
4.2218,-2.00913,2.10453,0.969098,2.12505,-0.11058,3.01024,0.0199491,-2.12992,2.48617,0.991337,1.75083,0.727673,2.62798,0.0199491,-1.58039,2.39842,1.3131,1.90678,0.521981,-1.95769,0.0199491,-2.40988,2.13184,1.35409,1.45916,0.406743,-2.6466,0.0199491,-2.2295,2.36516,1.34701,1.09395,-1.07706,-0.814882,0.0199645,-1.84793,2.06095,0.796413,0.476785,-1.20132,-0.258336,0.0199491,-3.68925,1.88918,0.507304,0.031884,0.704481,1.38181,0.256021,-3.68925,1.88918,0.507304,0.031884,0.704481,1.38181,0.256021,-3.68925,1.88918,0.507304,0.031884,0.704481,1.38181,0.256021,-3.68925,1.88918,0.507304,0.031884,0.704481,1.38181,0.256021,-3.68925,1.88918,0.507304,0.031884,0.704481,1.38181,0.256021,
4.2319,-2.4866,1.90109,1.70195,2.43882,0.138535,2.19592,0.0199491,-2.71485,2.31657,1.66627,1.34915,0.71809,1.77273,0.0199491,-2.57709,2.17277,2.26669,1.58492,0.339799,-3.00079,0.0199491,-3.00201,1.84681,1.63329,1.35236,0.0512223,2.74726,0.0199491,-2.95618,2.10213,1.79776,2.94044,-0.816902,-2.65652,0.0199645,-2.24516,1.97581,1.71396,-2.61743,-0.887145,-3.11092,0.0199491,-3.69895,1.89516,0.490958,0.0253958,0.697204,1.38185,0.256021,-3.69895,1.89516,0.490958,0.0253958,0.697204,1.38185,0.256021,-3.69895,1.89516,0.490958,0.0253958,0.697204,1.38185,0.256021,-3.69895,1.89516,0.490958,0.0253958,0.697204,1.38185,0.256021,-3.69895,1.89516,0.490958,0.0253958,0.697204,1.38185,0.256021,
4.242,-3.38307,1.83897,1.62775,2.86898,0.286066,2.00974,0.0199491,-3.8634,2.07019,1.62299,1.56282,0.380804,1.34424,0.0199491,-3.70898,1.98767,2.15689,1.95663,0.362059,3.05451,0.0199491,-3.81162,1.63486,1.46973,1.71072,-0.0809566,2.55855,0.0199491,-3.98017,1.859,1.63004,-2.71504,-0.826749,-2.51364,0.0199645,-3.20884,1.99165,1.69392,-2.40218,-0.863452,-2.9583,0.0199491,-3.69534,1.88897,0.469033,0.0276361,0.699246,1.36397,0.256021,-3.69534,1.88897,0.469033,0.0276361,0.699246,1.36397,0.256021,-3.69534,1.88897,0.469033,0.0276361,0.699246,1.36397,0.256021,-3.69534,1.88897,0.469033,0.0276361,0.699246,1.36397,0.256021,-3.69534,1.88897,0.469033,0.0276361,0.699246,1.36397,0.256021,
4.2521,-4.10239,1.92129,1.25502,2.35879,1.28482,1.47443,0.0199491,-4.37046,2.08027,0.967731,1.11796,0.924268,0.504298,0.0199491,-4.67994,2.12119,1.38966,2.11541,0.665766,2.63492,0.0199491,-4.28046,1.68253,1.01866,1.25258,0.284618,1.84401,0.0199491,-4.53026,1.77738,0.950323,-2.66095,-0.169691,-2.08332,0.0199645,-4.02828,2.1467,1.3525,-2.90054,-0.533376,-2.03938,0.0199491,-3.75848,1.87205,0.346394,0.120173,0.695225,1.48627,0.256021,-3.75848,1.87205,0.346394,0.120173,0.695225,1.48627,0.256021,-3.75848,1.87205,0.346394,0.120173,0.695225,1.48627,0.256021,-3.75848,1.87205,0.346394,0.120173,0.695225,1.48627,0.256021,-3.75848,1.87205,0.346394,0.120173,0.695225,1.48627,0.256021,
4.2622,-4.6194,2.05221,0.757443,0.32319,0.806029,-0.52099,0.0199491,-4.5466,2.0724,0.19931,-0.126678,0.883397,-0.776329,0.0199491,-5.03041,2.35749,0.393489,0.348669,0.732892,1.02202,0.0199491,-4.64074,1.76704,0.500683,0.978306,0.141845,1.11647,0.0199491,-4.73216,1.84272,0.239055,3.06029,0.457131,-1.85741,0.0199645,-4.59869,2.26683,0.875822,3.09697,0.286799,-1.72372,0.0199491,-3.79215,1.87341,0.269495,0.0971102,0.669673,1.74254,0.256021,-3.79215,1.87341,0.269495,0.0971102,0.669673,1.74254,0.256021,-3.79215,1.87341,0.269495,0.0971102,0.669673,1.74254,0.256021,-3.79215,1.87341,0.269495,0.0971102,0.669673,1.74254,0.256021,-3.79215,1.87341,0.269495,0.0971102,0.669673,1.74254,0.256021,
4.2723,-4.73041,2.07772,0.201516,-0.042371,0.681028,-0.871417,0.0199491,-4.47911,2.13963,-0.272482,0.770943,0.0902871,-0.674706,0.0199491,-5.04107,2.34856,-0.271667,0.263985,0.73043,0.89139,0.0199491,-4.78583,1.8025,0.0426346,0.870174,0.167812,1.0455,0.0199491,-4.82007,1.85307,-0.254051,-3.07408,0.769842,-1.70582,0.0199645,-4.72881,2.30325,0.292173,-3.11893,0.605982,-1.55655,0.0199491,-3.72914,1.88769,0.438898,0.0313089,0.700842,1.37498,0.256021,-3.72914,1.88769,0.438898,0.0313089,0.700842,1.37498,0.256021,-3.72914,1.88769,0.438898,0.0313089,0.700842,1.37498,0.256021,-3.72914,1.88769,0.438898,0.0313089,0.700842,1.37498,0.256021,-3.72914,1.88769,0.438898,0.0313089,0.700842,1.37498,0.256021,
4.2824,-4.37928,2.0862,-0.139287,0.173455,0.300115,-0.204965,0.0199491,-4.18578,2.38805,-0.506567,0.603654,-0.193585,-0.501689,0.0199491,-4.6354,2.43606,-0.564018,0.783071,0.39794,1.15675,0.0199491,-4.43988,1.84934,-0.389708,0.35882,-0.2801,0.954064,0.0199491,-4.36795,2.02542,-0.637652,2.59301,0.825879,-2.42967,0.0199645,-4.40143,2.30241,0.040304,3.01269,0.852761,-2.20495,0.0199491,-3.68638,1.88589,0.435144,0.0573797,0.695448,1.38834,0.256021,-3.68638,1.88589,0.435144,0.0573797,0.695448,1.38834,0.256021,-3.68638,1.88589,0.435144,0.0573797,0.695448,1.38834,0.256021,-3.68638,1.88589,0.435144,0.0573797,0.695448,1.38834,0.256021,-3.68638,1.88589,0.435144,0.0573797,0.695448,1.38834,0.256021,
4.2925,-3.87801,2.01885,-0.292454,-0.116764,-0.268647,0.105189,0.0199491,-3.4739,2.34854,-0.357296,0.0706243,-0.628016,-0.307097,0.0199491,-3.81784,2.53961,-0.605709,0.516471,-0.266688,1.14009,0.0199491,-3.83889,1.8646,-0.614467,-0.120628,-0.857465,1.2899,0.0199491,-3.60737,2.05698,-0.69989,1.53047,0.761662,2.83989,0.0199645,-3.97863,2.19065,-0.100077,1.3163,1.10041,2.41769,0.0199491,-3.74991,1.87627,0.417924,0.0340321,0.699904,1.40772,0.256021,-3.74991,1.87627,0.417924,0.0340321,0.699904,1.40772,0.256021,-3.74991,1.87627,0.417924,0.0340321,0.699904,1.40772,0.256021,-3.74991,1.87627,0.417924,0.0340321,0.699904,1.40772,0.256021,-3.74991,1.87627,0.417924,0.0340321,0.699904,1.40772,0.256021,
4.3026,-3.21444,2.33093,-0.269741,-0.355251,-0.524879,-0.118259,0.0199491,-2.85818,2.47639,-0.222192,-0.348232,-0.78066,-0.616466,0.0199491,-2.8949,2.56244,-0.571084,0.572288,-0.284814,0.199951,0.0199491,-3.20423,2.05045,-0.446426,0.641368,-1.19223,-0.157954,0.0199491,-2.91546,2.10194,-0.394722,0.322182,0.638673,1.77656,0.0199645,-3.28734,2.60125,-0.17517,0.448577,1.08086,1.65881,0.0199491,-3.71542,1.88887,0.425554,-0.00995504,0.697988,1.33025,0.256021,-3.71542,1.88887,0.425554,-0.00995504,0.697988,1.33025,0.256021,-3.71542,1.88887,0.425554,-0.00995504,0.697988,1.33025,0.256021,-3.71542,1.88887,0.425554,-0.00995504,0.697988,1.33025,0.256021,-3.71542,1.88887,0.425554,-0.00995504,0.697988,1.33025,0.256021,
4.3127,-2.66084,2.35224,-0.284152,-3.0529,-0.945366,2.10122,0.0199491,-2.41776,2.25682,0.0798197,-3.10181,-1.30261,1.91748,0.0199491,-2.11874,2.45718,-0.168128,3.11511,-1.35225,-2.67677,0.0199491,-2.56341,2.02225,-0.40251,2.8865,-0.878983,-2.7781,0.0199491,-2.3892,1.96277,-0.136436,-0.0358297,-0.103186,1.82174,0.0199645,-2.7002,2.59544,-0.271354,-0.495826,0.0511432,1.59101,0.0199491,-3.73387,1.88946,0.422701,-0.029308,0.700562,1.33407,0.256021,-3.73387,1.88946,0.422701,-0.029308,0.700562,1.33407,0.256021,-3.73387,1.88946,0.422701,-0.029308,0.700562,1.33407,0.256021,-3.73387,1.88946,0.422701,-0.029308,0.700562,1.33407,0.256021,-3.73387,1.88946,0.422701,-0.029308,0.700562,1.33407,0.256021,
4.3228,-2.30227,2.2771,0.0246728,-3.07965,-0.711181,1.63778,0.0199491,-2.36809,2.10186,0.483287,-3.09727,-0.859226,1.5513,0.0199491,-1.84087,2.11616,0.260281,-3.07769,-1.05818,2.98807,0.0199491,-2.32129,1.9936,-0.199996,2.8426,-0.952577,2.99518,0.0199491,-2.29165,1.83021,0.0887031,-0.5983,-0.300774,2.15747,0.0199645,-2.25276,2.5104,0.0860113,-0.995259,0.165482,1.97324,0.0199491,-3.71563,1.88889,0.428494,-0.0134054,0.697235,1.34498,0.256021,-3.71563,1.88889,0.428494,-0.0134054,0.697235,1.34498,0.256021,-3.71563,1.88889,0.428494,-0.0134054,0.697235,1.34498,0.256021,-3.71563,1.88889,0.428494,-0.0134054,0.697235,1.34498,0.256021,-3.71563,1.88889,0.428494,-0.0134054,0.697235,1.34498,0.256021,
4.3329,-2.38735,2.17161,0.427401,-2.60094,-0.393474,1.00064,0.0199491,-2.3917,1.79367,0.699555,-2.57464,-0.70045,0.813479,0.0199491,-1.97482,1.96065,0.577088,-2.07113,-0.849798,1.93331,0.0199491,-2.35108,2.06208,0.0931706,-2.37055,-0.939457,2.00468,0.0199491,-2.32421,1.84689,0.305777,-0.569709,-0.323748,2.44387,0.0199645,-2.36889,2.34341,0.611032,-0.712879,0.578059,2.4255,0.0199491,-3.72309,1.8905,0.435107,-0.00803819,0.70166,1.34531,0.256021,-3.72309,1.8905,0.435107,-0.00803819,0.70166,1.34531,0.256021,-3.72309,1.8905,0.435107,-0.00803819,0.70166,1.34531,0.256021,-3.72309,1.8905,0.435107,-0.00803819,0.70166,1.34531,0.256021,-3.72309,1.8905,0.435107,-0.00803819,0.70166,1.34531,0.256021,
4.343,-2.63244,2.27071,0.701738,-2.46636,-0.0246123,0.813836,0.0199491,-2.57817,1.81771,0.843851,-2.34314,-0.247661,0.729275,0.0199491,-2.20978,2.05468,0.875154,-2.05224,-0.374482,2.13934,0.0199491,-2.50988,2.29089,0.372648,-2.40238,-0.410081,1.99502,0.0199491,-2.4686,1.9763,0.477652,-0.490901,-0.117437,2.96652,0.0199645,-2.68318,2.36732,0.9246,-0.249672,0.431354,2.96599,0.0199491,-3.72242,1.89036,0.430474,-0.0192677,0.701944,1.33787,0.256021,-3.72242,1.89036,0.430474,-0.0192677,0.701944,1.33787,0.256021,-3.72242,1.89036,0.430474,-0.0192677,0.701944,1.33787,0.256021,-3.72242,1.89036,0.430474,-0.0192677,0.701944,1.33787,0.256021,-3.72242,1.89036,0.430474,-0.0192677,0.701944,1.33787,0.256021,
4.3531,-3.03247,2.28029,0.876896,-2.19142,0.320522,0.873284,0.0199491,-2.80878,1.86871,0.926028,-1.82995,0.201747,0.828408,0.0199491,-2.63225,2.15843,1.1499,-1.76479,0.0135366,2.38257,0.0199491,-2.83907,2.42267,0.602917,-2.16762,0.0152976,2.06472,0.0199491,-2.68132,2.10635,0.627335,-0.11775,-0.25012,-2.90412,0.0199645,-3.16454,2.30638,1.08417,0.0901216,0.0689096,-3.06107,0.0199491,-3.72781,1.89391,0.415261,0.000447506,0.696462,1.36325,0.256021,-3.72781,1.89391,0.415261,0.000447506,0.696462,1.36325,0.256021,-3.72781,1.89391,0.415261,0.000447506,0.696462,1.36325,0.256021,-3.72781,1.89391,0.415261,0.000447506,0.696462,1.36325,0.256021,-3.72781,1.89391,0.415261,0.000447506,0.696462,1.36325,0.256021,
4.3632,-3.40137,1.96164,2.04628,1.65943,-0.349387,-2.41346,0.0199491,-2.74423,2.14559,1.71733,-3.03507,0.86081,-0.366334,0.0199491,-2.97045,2.4489,1.63083,-0.249661,-1.18581,1.28546,0.0199491,-3.42944,2.00983,1.34607,-1.90799,0.23388,2.271,0.0199491,-2.81905,2.22791,1.15477,2.36482,0.924494,-1.12972,0.0199645,-4.04273,2.02406,2.37936,1.8593,-1.32589,1.89137,0.0199491,-3.77674,1.95488,0.379333,-0.495394,0.594091,0.269665,0.256021,-3.77674,1.95488,0.379333,-0.495394,0.594091,0.269665,0.256021,-3.77674,1.95488,0.379333,-0.495394,0.594091,0.269665,0.256021,-3.77674,1.95488,0.379333,-0.495394,0.594091,0.269665,0.256021,-3.77674,1.95488,0.379333,-0.495394,0.594091,0.269665,0.256021,
4.3733,-3.58955,2.02839,2.77477,-1.61484,0.715385,1.28336,0.0199491,-3.39915,2.14735,2.74041,1.32781,0.732665,1.5841,0.0199491,-3.55662,2.24919,3.08489,0.616484,0.074418,2.12944,0.0199491,-3.45657,2.00918,3.09425,-1.4151,1.02464,0.509999,0.0199491,-3.34877,2.36351,2.68443,1.84237,1.11755,-2.06874,0.0199645,-3.12563,2.11644,3.06666,2.68603,1.03816,-1.32332,0.0199491,-3.69934,1.88248,0.44432,0.0288193,0.702409,1.36065,0.256021,-3.69934,1.88248,0.44432,0.0288193,0.702409,1.36065,0.256021,-3.69934,1.88248,0.44432,0.0288193,0.702409,1.36065,0.256021,-3.69934,1.88248,0.44432,0.0288193,0.702409,1.36065,0.256021,-3.69934,1.88248,0.44432,0.0288193,0.702409,1.36065,0.256021,
4.3834,-3.63766,1.93372,1.96918,-2.67513,0.573109,0.924203,0.0199491,-3.29113,2.00657,1.97344,0.515277,0.660741,0.893073,0.0199491,-3.71115,2.11248,2.28207,0.698751,0.21212,2.08434,0.0199491,-3.56985,1.89339,2.31667,-0.562097,1.09967,1.18674,0.0199491,-3.51286,2.22417,1.95709,0.780886,-0.323094,-2.48697,0.0199645,-3.23505,2.02832,2.3622,0.867038,-0.21745,-2.82698,0.0199491,-3.72108,1.888,0.443738,0.0292764,0.702943,1.3719,0.256021,-3.72108,1.888,0.443738,0.0292764,0.702943,1.3719,0.256021,-3.72108,1.888,0.443738,0.0292764,0.702943,1.3719,0.256021,-3.72108,1.888,0.443738,0.0292764,0.702943,1.3719,0.256021,-3.72108,1.888,0.443738,0.0292764,0.702943,1.3719,0.256021,
4.3935,-3.76976,2.74785,1.46365,-0.16009,-0.411842,1.4683,0.0199491,-3.072,2.2175,1.14194,-0.0262628,1.09504,1.04265,0.0199491,-3.39841,2.59385,1.61007,0.00604955,0.645968,-2.85541,0.0199491,-3.59855,2.24323,1.38876,2.10927,0.971183,-1.31001,0.0199491,-3.30511,2.66279,1.07334,2.69209,0.228778,-1.16123,0.0199645,-3.07372,2.034,1.32496,0.0209985,-0.526139,-2.14573,0.0199491,-3.71084,1.88822,0.458378,0.0247344,0.690808,1.37329,0.256021,-3.71084,1.88822,0.458378,0.0247344,0.690808,1.37329,0.256021,-3.71084,1.88822,0.458378,0.0247344,0.690808,1.37329,0.256021,-3.71084,1.88822,0.458378,0.0247344,0.690808,1.37329,0.256021,-3.71084,1.88822,0.458378,0.0247344,0.690808,1.37329,0.256021,
4.4036,-2.66106,3.25664,1.09781,-0.747048,0.281268,0.658434,0.0199491,-3.20819,2.53299,0.719635,-1.85154,0.00822918,1.11952,0.0199491,-2.65424,2.96363,1.09589,-2.02425,-0.162855,2.88552,0.0199491,-3.12927,3.25345,0.488669,-1.99605,0.591551,2.22405,0.0199491,-2.78487,3.08513,0.623087,-0.845499,-0.507503,-2.49174,0.0199645,-3.27094,2.91169,1.11121,-1.7007,-0.491433,-2.28371,0.0199491,-3.73689,1.88789,0.433493,0.031614,0.702088,1.37327,0.256021,-3.73689,1.88789,0.433493,0.031614,0.702088,1.37327,0.256021,-3.73689,1.88789,0.433493,0.031614,0.702088,1.37327,0.256021,-3.73689,1.88789,0.433493,0.031614,0.702088,1.37327,0.256021,-3.73689,1.88789,0.433493,0.031614,0.702088,1.37327,0.256021,
4.4137,-2.32951,2.96244,-0.0733689,-0.793004,-0.66283,-0.292921,0.0199491,-2.93534,2.77726,0.469329,3.12013,-0.968467,2.62352,0.0199491,-2.43714,2.96008,0.159512,2.77098,-0.922235,-1.8376,0.0199491,-2.83322,2.36569,-0.0509961,-2.87636,-0.526385,-2.83522,0.0199491,-2.51553,2.42554,0.198456,0.0625843,-0.510121,1.68669,0.0199645,-2.92549,3.17586,0.17106,1.38379,-1.08911,0.712372,0.0199491,-3.72037,1.87499,0.438609,0.040988,0.697622,1.39187,0.256021,-3.72037,1.87499,0.438609,0.040988,0.697622,1.39187,0.256021,-3.72037,1.87499,0.438609,0.040988,0.697622,1.39187,0.256021,-3.72037,1.87499,0.438609,0.040988,0.697622,1.39187,0.256021,-3.72037,1.87499,0.438609,0.040988,0.697622,1.39187,0.256021,
4.4238,-2.38287,1.85349,-0.937793,1.64723,-0.314875,-2.15874,0.0199491,-2.83375,2.27701,-0.419316,2.53001,-0.0540731,-2.09018,0.0199491,-2.4468,2.10769,-0.742129,2.33855,0.0516808,-0.353941,0.0199491,-2.6178,2.0063,-0.236885,2.84554,-0.802446,-1.1208,0.0199491,-2.41312,2.22255,-0.323837,0.761536,0.209067,0.520916,0.0199645,-2.90199,2.09243,-0.821699,1.41731,0.274333,0.805484,0.0199491,-3.72343,1.88909,0.426837,0.0104411,0.700517,1.35891,0.256021,-3.72343,1.88909,0.426837,0.0104411,0.700517,1.35891,0.256021,-3.72343,1.88909,0.426837,0.0104411,0.700517,1.35891,0.256021,-3.72343,1.88909,0.426837,0.0104411,0.700517,1.35891,0.256021,-3.72343,1.88909,0.426837,0.0104411,0.700517,1.35891,0.256021,
4.4339,-2.57032,1.69363,-1.05068,2.01611,-0.0644321,-1.84834,0.0199491,-3.15437,1.84805,-0.936511,3.11228,0.0151568,-1.43357,0.0199491,-2.67202,1.93748,-1.13966,2.8804,0.400648,0.586852,0.0199491,-2.83291,1.9544,-0.745575,2.48622,0.178649,-0.107984,0.0199491,-2.70068,1.99811,-0.929567,0.987205,0.834722,-0.116941,0.0199645,-3.10209,1.60001,-1.02793,1.94676,0.622094,0.595439,0.0199491,-3.72147,1.88864,0.430491,-0.00998842,0.70077,1.32981,0.256021,-3.72147,1.88864,0.430491,-0.00998842,0.70077,1.32981,0.256021,-3.72147,1.88864,0.430491,-0.00998842,0.70077,1.32981,0.256021,-3.72147,1.88864,0.430491,-0.00998842,0.70077,1.32981,0.256021,-3.72147,1.88864,0.430491,-0.00998842,0.70077,1.32981,0.256021,
4.444,-2.91433,1.91225,-1.02324,2.89767,-0.107735,-1.41744,0.0199491,-3.47494,1.80403,-0.790662,-2.69964,-0.113719,-1.40678,0.0199491,-3.17055,2.0614,-1.03944,-2.42815,0.414633,0.680959,0.0199491,-3.26619,2.03177,-0.662923,-3.08156,-0.471643,0.0470904,0.0199491,-3.24032,2.17835,-0.877193,2.14781,1.13565,0.392074,0.0199645,-3.25254,1.61141,-0.864196,2.93239,1.10463,1.35818,0.0199491,-3.71444,1.88656,0.435229,0.00247501,0.699537,1.35603,0.256021,-3.71444,1.88656,0.435229,0.00247501,0.699537,1.35603,0.256021,-3.71444,1.88656,0.435229,0.00247501,0.699537,1.35603,0.256021,-3.71444,1.88656,0.435229,0.00247501,0.699537,1.35603,0.256021,-3.71444,1.88656,0.435229,0.00247501,0.699537,1.35603,0.256021,
