time,0_rod(payload_bars compound_8RxQJo).X,0_rod(payload_bars compound_8RxQJo).Y,0_rod(payload_bars compound_8RxQJo).Z,0_rod(payload_bars compound_8RxQJo).Euler1,0_rod(payload_bars compound_8RxQJo).Euler2,0_rod(payload_bars compound_8RxQJo).Euler3,0_rod(payload_bars compound_8RxQJo).mass,1_rod(payload_bars compound_8RxQJo).X,1_rod(payload_bars compound_8RxQJo).Y,1_rod(payload_bars compound_8RxQJo).Z,1_rod(payload_bars compound_8RxQJo).Euler1,1_rod(payload_bars compound_8RxQJo).Euler2,1_rod(payload_bars compound_8RxQJo).Euler3,1_rod(payload_bars compound_8RxQJo).mass,2_rod(payload_bars compound_8RxQJo).X,2_rod(payload_bars compound_8RxQJo).Y,2_rod(payload_bars compound_8RxQJo).Z,2_rod(payload_bars compound_8RxQJo).Euler1,2_rod(payload_bars compound_8RxQJo).Euler2,2_rod(payload_bars compound_8RxQJo).Euler3,2_rod(payload_bars compound_8RxQJo).mass,3_rod(payload_bars compound_8RxQJo).X,3_rod(payload_bars compound_8RxQJo).Y,3_rod(payload_bars compound_8RxQJo).Z,3_rod(payload_bars compound_8RxQJo).Euler1,3_rod(payload_bars compound_8RxQJo).Euler2,3_rod(payload_bars compound_8RxQJo).Euler3,3_rod(payload_bars compound_8RxQJo).mass,4_rod(payload_bars compound_8RxQJo).X,4_rod(payload_bars compound_8RxQJo).Y,4_rod(payload_bars compound_8RxQJo).Z,4_rod(payload_bars compound_8RxQJo).Euler1,4_rod(payload_bars compound_8RxQJo).Euler2,4_rod(payload_bars compound_8RxQJo).Euler3,4_rod(payload_bars compound_8RxQJo).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.9594,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.2562,36.1212,54.6335,-0.837661,0.0601572,1.16214,0.199491,20.994,31.88,55.3745,-0.660959,-0.413156,1.13752,0.199491,20.1854,33.4782,54.2887,-0.756869,-0.368137,2.82121,0.199491,20.149,32.4059,52.5097,-0.784402,-0.194052,2.69951,0.199491,21.0377,34.0861,53.4808,0.819295,-0.363449,2.89633,0.199645,18.0551,32.631,55.0446,0.838943,-0.437261,2.97247,0.199491,
1.9695,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.3408,35.2105,54.9111,-0.817619,0.0814283,1.14667,0.199491,21.1216,31.0673,55.6613,-0.633706,-0.397356,1.13666,0.199491,20.2886,32.6963,54.5885,-0.722748,-0.361667,2.82822,0.199491,20.2359,31.6079,52.7783,-0.784797,-0.130418,2.6927,0.199491,21.0932,33.3064,53.7305,0.841875,-0.354664,2.90451,0.199645,18.2004,31.7742,55.3376,0.852735,-0.437196,2.98101,0.199491,
1.9796,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.4376,34.2732,55.1829,-0.798399,0.101938,1.12989,0.199491,21.2342,30.2482,55.9409,-0.60825,-0.378161,1.13592,0.199491,20.3982,31.9262,54.8818,-0.682312,-0.359972,2.83948,0.199491,20.3257,30.8042,53.0799,-0.734608,-0.170621,2.67829,0.199491,21.1254,32.4921,53.9829,0.862518,-0.347841,2.9128,0.199645,18.3622,30.9187,55.6145,0.86618,-0.436052,2.9903,0.199491,
1.9897,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.5342,33.3288,55.4568,-0.780248,0.120715,1.114,0.199491,21.3485,29.4219,56.2166,-0.581349,-0.359309,1.13481,0.199491,20.5034,31.1439,55.1724,-0.642528,-0.357648,2.85035,0.199491,20.4185,29.9896,53.3829,-0.730038,-0.119509,2.67204,0.199491,21.1591,31.6641,54.24,0.88399,-0.344928,2.92124,0.199645,18.5228,30.0543,55.8896,0.88009,-0.4324,3.00005,0.199491,
1.9998,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.6129,32.3963,55.7395,-0.757487,0.13979,1.10204,0.199491,21.4838,28.5855,56.4956,-0.55502,-0.346008,1.13516,0.199491,20.5985,30.321,55.4664,-0.613835,-0.34244,2.85652,0.199491,20.51,29.1607,53.6536,-0.696876,-0.123164,2.66344,0.199491,21.2187,30.8517,54.4995,0.907405,-0.338593,2.93032,0.199645,18.6656,29.1674,56.1796,0.894142,-0.419612,3.00952,0.199491,
2.0099,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.6654,31.4845,56.0383,-0.743006,0.150718,1.09486,0.199491,21.6474,27.7446,56.773,-0.527439,-0.338422,1.13484,0.199491,20.6846,29.4586,55.7601,-0.584823,-0.345124,2.85178,0.199491,20.6044,28.3101,53.8844,-0.661061,-0.133268,2.65833,0.199491,21.3038,30.0469,54.766,0.931582,-0.329396,2.93987,0.199645,18.7869,28.2578,56.4879,0.913662,-0.425942,3.01771,0.199491,
2.02,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.6943,30.5706,56.3605,-0.71645,0.158902,1.09458,0.199491,21.8155,26.9071,57.0349,-0.502666,-0.33404,1.13305,0.199491,20.7744,28.5695,56.0359,-0.570574,-0.322876,2.84303,0.199491,20.7092,27.4482,54.124,-0.655158,-0.088175,2.65837,0.199491,21.4007,29.2312,55.0373,0.954574,-0.324997,2.95014,0.199645,18.9012,27.3358,56.7925,0.935086,-0.423779,3.02755,0.199491,
2.0301,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.709,29.6447,56.704,-0.686955,0.158282,1.09997,0.199491,21.9719,26.0806,57.2715,-0.478871,-0.32809,1.12721,0.199491,20.8732,27.673,56.2863,-0.554971,-0.308742,2.82874,0.199491,20.8339,26.5783,54.3988,-0.605338,-0.129569,2.65624,0.199491,21.4903,28.3743,55.3174,0.972249,-0.325904,2.96134,0.199645,19.0202,26.4112,57.0827,0.960146,-0.416339,3.03997,0.199491,
2.0402,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.7163,28.7008,57.0622,-0.65713,0.150584,1.10813,0.199491,22.1169,25.2561,57.4885,-0.458371,-0.322484,1.1185,0.199491,20.9771,26.7827,56.5154,-0.536586,-0.298643,2.81272,0.199491,20.9708,25.6976,54.7063,-0.611885,-0.0675041,2.66168,0.199491,21.5743,27.4738,55.6084,0.986163,-0.328034,2.9737,0.199645,19.1462,25.491,57.3554,0.987947,-0.413579,3.05375,0.199491,
2.0503,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.7227,27.739,57.4201,-0.621501,0.144487,1.11748,0.199491,22.2563,24.4219,57.7076,-0.438384,-0.316034,1.10942,0.199491,21.0822,25.8867,56.744,-0.516147,-0.292747,2.79739,0.199491,21.11,24.8081,55.0185,-0.573873,-0.0909444,2.66124,0.199491,21.658,26.5616,55.8968,1.00004,-0.334255,2.98547,0.199645,19.2753,24.5643,57.6247,1.01588,-0.408771,3.06698,0.199491,
2.0604,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.7414,26.7687,57.7602,-0.592947,0.141734,1.12208,0.199491,22.4018,23.5688,57.9449,-0.415946,-0.311822,1.10317,0.199491,21.1805,24.9737,56.9928,-0.49929,-0.276258,2.78554,0.199491,21.2366,23.9067,55.3011,-0.5583,-0.0688381,2.6618,0.199491,21.7455,25.6645,56.1802,1.01764,-0.332696,2.99577,0.199645,19.4018,23.619,57.9082,1.04211,-0.405945,3.07792,0.199491,
2.0705,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.7828,25.7866,58.072,-0.570008,0.147146,1.12078,0.199491,22.5546,22.6943,58.2089,-0.388561,-0.308184,1.10062,0.199491,21.2719,24.0402,57.2695,-0.475783,-0.273257,2.77612,0.199491,21.3423,22.9973,55.5489,-0.538486,-0.051381,2.6606,0.199491,21.8328,24.7906,56.4543,1.04202,-0.328522,3.00371,0.199645,19.5261,22.6522,58.2091,1.06439,-0.399494,3.08506,0.199491,
2.0806,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.8503,24.7863,58.3563,-0.550472,0.159329,1.11327,0.199491,22.7032,21.7967,58.4949,-0.359922,-0.302884,1.10202,0.199491,21.3617,23.1036,57.5683,-0.45205,-0.263347,2.77507,0.199491,21.4339,22.0799,55.7862,-0.490823,-0.0839666,2.65525,0.199491,21.9066,23.9206,56.7175,1.07007,-0.321873,3.00941,0.199645,19.6578,21.6737,58.5153,1.0838,-0.393999,3.08988,0.199491,
2.0907,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,17.9433,23.7583,58.6217,-0.530019,0.176023,1.10182,0.199491,22.835,20.8795,58.7896,-0.331319,-0.293285,1.1048,0.199491,21.4533,22.1858,57.8736,-0.422161,-0.255434,2.78327,0.199491,21.5218,21.1538,56.0435,-0.487871,-0.0319206,2.65004,0.199491,21.9597,23.0226,56.977,1.09771,-0.313521,3.01378,0.199645,19.8034,20.7003,58.8085,1.10191,-0.394435,3.09405,0.199491,
2.1008,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,18.0561,22.7039,58.8767,-0.508386,0.193568,1.08872,0.199491,22.9481,19.9488,59.0817,-0.304886,-0.279701,1.1076,0.199491,21.5453,21.287,58.1737,-0.383175,-0.25638,2.7976,0.199491,21.6132,20.2222,56.3366,-0.434948,-0.0736664,2.64139,0.199491,21.9942,22.082,57.2388,1.12379,-0.311418,3.01767,0.199645,19.9627,19.736,59.0821,1.11935,-0.396894,3.0984,0.199491,
2.1109,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,18.1767,21.6355,59.1301,-0.488176,0.208971,1.07537,0.199491,23.0525,19.0098,59.3679,-0.27775,-0.26451,1.10981,0.199491,21.6339,20.3874,58.4684,-0.342546,-0.25703,2.81394,0.199491,21.7098,19.2835,56.6473,-0.431308,-0.0253183,2.63632,0.199491,22.0241,21.1131,57.5051,1.14825,-0.308307,3.02183,0.199645,20.1256,18.7701,59.3462,1.13727,-0.396792,3.10339,0.199491,
2.121,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,18.2848,20.5667,59.3917,-0.467218,0.222685,1.06471,0.199491,23.1674,18.0654,59.6525,-0.250726,-0.252791,1.11244,0.199491,21.7199,19.4605,58.7632,-0.30567,-0.257209,2.82652,0.199491,21.8069,18.332,56.9412,-0.394657,-0.0366536,2.63126,0.199491,22.0651,20.1475,57.7742,1.17394,-0.304486,3.02644,0.199645,20.2814,17.7867,59.6178,1.15623,-0.393689,3.10807,0.199491,
2.1311,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,18.3637,19.508,59.6692,-0.44637,0.23338,1.05872,0.199491,23.3068,17.1212,59.9371,-0.222253,-0.247174,1.11555,0.199491,21.8065,18.4857,59.0602,-0.276334,-0.255888,2.82974,0.199491,21.9025,17.3648,57.195,-0.362036,-0.0403556,2.62885,0.199491,22.1269,19.2084,58.0437,1.20194,-0.3021,3.03103,0.199645,20.4221,16.7702,59.911,1.17761,-0.40231,3.11202,0.199491,
2.1412,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,18.4149,18.4497,59.9696,-0.420847,0.239833,1.05905,0.199491,23.4593,16.182,60.2124,-0.195429,-0.246559,1.11754,0.199491,21.8967,17.481,59.3473,-0.260884,-0.232859,2.82657,0.199491,22.0039,16.3805,57.4302,-0.350016,-0.00885105,2.63028,0.199491,22.2037,18.269,58.3207,1.23005,-0.30157,3.03633,0.199645,20.5532,15.7355,60.2115,1.2015,-0.40585,3.11646,0.199491,
2.1513,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,18.4503,17.377,60.2932,-0.390844,0.23882,1.06619,0.199491,23.5978,15.2467,60.4681,-0.17036,-0.246209,1.11623,0.199491,21.9944,16.4597,59.6121,-0.239254,-0.237168,2.81495,0.199491,22.1239,15.3949,57.6902,-0.298983,-0.0500693,2.63174,0.199491,22.2872,17.3067,58.6002,1.25299,-0.299206,3.04264,0.199645,20.6811,14.6919,60.5035,1.22895,-0.396473,3.12305,0.199491,
2.1614,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,18.479,16.287,60.635,-0.360092,0.229238,1.0765,0.199491,23.7182,14.3138,60.7016,-0.147173,-0.245509,1.11113,0.199491,22.093,15.443,59.8525,-0.225261,-0.21924,2.80255,0.199491,22.2613,14.403,57.9839,-0.302614,0.00377178,2.63761,0.199491,22.375,16.2969,58.8918,1.27193,-0.305954,3.0497,0.199645,20.8112,13.6525,60.778,1.25941,-0.392521,3.13161,0.199491,
2.1715,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,18.508,15.1758,60.9828,-0.323509,0.218647,1.08986,0.199491,23.8275,13.3735,60.9285,-0.126201,-0.244067,1.10402,0.199491,22.1909,14.4278,60.0823,-0.202188,-0.222688,2.78868,0.199491,22.4066,13.405,58.297,-0.261581,-0.0256428,2.64179,0.199491,22.466,15.2593,59.1863,1.28822,-0.312084,3.05713,0.199645,20.9418,12.6141,61.0414,1.29107,-0.389159,3.14037,0.199491,
2.1816,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,18.5424,14.0544,61.3194,-0.288824,0.210047,1.1004,0.199491,23.9397,12.4171,61.1662,-0.104124,-0.243421,1.09836,0.199491,22.2876,13.4006,60.3232,-0.184141,-0.211754,2.77809,0.199491,22.5454,12.3951,58.5979,-0.249825,-0.000338586,2.64485,0.199491,22.5537,14.2248,59.4763,1.30649,-0.315273,3.06342,0.199645,21.0748,11.5626,61.3108,1.3218,-0.389089,-3.13556,0.199491,
2.1917,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,18.5932,12.9288,61.6301,-0.261637,0.207397,1.10463,0.199491,24.064,11.4436,61.4269,-0.0779162,-0.244269,1.09624,0.199491,22.3822,12.3519,60.5899,-0.162031,-0.208888,2.76991,0.199491,22.6645,11.3695,58.8646,-0.226397,0.0064912,2.64671,0.199491,22.6337,13.2099,59.7602,1.33114,-0.317535,3.06749,0.199645,21.209,10.4903,61.5975,1.34955,-0.388779,-3.13167,0.199491,
2.2018,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,18.6668,11.7965,61.9104,-0.238689,0.212534,1.10241,0.199491,24.1961,10.4482,61.7127,-0.048947,-0.244718,1.09828,0.199491,22.4756,11.2887,60.8825,-0.13727,-0.207436,2.76739,0.199491,22.7641,10.3308,59.1094,-0.182193,-0.0220273,2.64645,0.199491,22.6983,12.2072,60.0338,1.36088,-0.311757,3.0694,0.199645,21.3489,9.40145,61.8961,1.37366,-0.385573,-3.13119,0.199491,
2.2119,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,18.7675,10.6504,62.1661,-0.217673,0.222842,1.09478,0.199491,24.3222,9.42847,62.0142,-0.0190654,-0.241966,1.10282,0.199491,22.5643,10.2335,61.1899,-0.110207,-0.201864,2.77413,0.199491,22.856,9.28056,59.3591,-0.174562,0.0184434,2.64362,0.199491,22.7466,11.1861,60.3009,1.39246,-0.308801,3.06924,0.199645,21.4963,8.31289,62.1903,1.39566,-0.386258,-3.13192,0.199491,
