time,0_rod(payload_bars compound_ryt8pu).X,0_rod(payload_bars compound_ryt8pu).Y,0_rod(payload_bars compound_ryt8pu).Z,0_rod(payload_bars compound_ryt8pu).Euler1,0_rod(payload_bars compound_ryt8pu).Euler2,0_rod(payload_bars compound_ryt8pu).Euler3,0_rod(payload_bars compound_ryt8pu).mass,1_rod(payload_bars compound_ryt8pu).X,1_rod(payload_bars compound_ryt8pu).Y,1_rod(payload_bars compound_ryt8pu).Z,1_rod(payload_bars compound_ryt8pu).Euler1,1_rod(payload_bars compound_ryt8pu).Euler2,1_rod(payload_bars compound_ryt8pu).Euler3,1_rod(payload_bars compound_ryt8pu).mass,2_rod(payload_bars compound_ryt8pu).X,2_rod(payload_bars compound_ryt8pu).Y,2_rod(payload_bars compound_ryt8pu).Z,2_rod(payload_bars compound_ryt8pu).Euler1,2_rod(payload_bars compound_ryt8pu).Euler2,2_rod(payload_bars compound_ryt8pu).Euler3,2_rod(payload_bars compound_ryt8pu).mass,3_rod(payload_bars compound_ryt8pu).X,3_rod(payload_bars compound_ryt8pu).Y,3_rod(payload_bars compound_ryt8pu).Z,3_rod(payload_bars compound_ryt8pu).Euler1,3_rod(payload_bars compound_ryt8pu).Euler2,3_rod(payload_bars compound_ryt8pu).Euler3,3_rod(payload_bars compound_ryt8pu).mass,4_rod(payload_bars compound_ryt8pu).X,4_rod(payload_bars compound_ryt8pu).Y,4_rod(payload_bars compound_ryt8pu).Z,4_rod(payload_bars compound_ryt8pu).Euler1,4_rod(payload_bars compound_ryt8pu).Euler2,4_rod(payload_bars compound_ryt8pu).Euler3,4_rod(payload_bars compound_ryt8pu).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
3.8784,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.776008,91.1172,-4.89565,-3.00096,-1.20801,-0.297893,0.199491,0.0579115,90.9536,2.49143,-3.03476,-1.42695,-0.331267,0.199491,-0.243044,90.4353,-0.506568,2.80202,-1.42745,1.72937,0.199491,0.351625,94.0884,0.00559363,2.92073,-1.42186,1.50091,0.199491,-1.45297,92.8763,-0.48101,-2.59288,0.104521,1.62315,0.199645,2.42992,91.9328,-0.70341,-2.53094,0.102453,1.59451,0.199491,
3.8885,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.774368,91.2424,-4.97939,-2.84774,-1.32632,-0.469136,0.199491,0.0226338,91.0345,2.56065,-2.62496,-1.49732,-0.757104,0.199491,-0.2758,90.4797,-0.520284,3.03805,-1.43361,1.47267,0.199491,0.410981,94.2607,0.022961,-3.016,-1.41335,1.14596,0.199491,-1.46461,93.0151,-0.446545,-2.64725,0.112832,1.61582,0.199645,2.49508,91.9758,-0.717105,-2.59663,0.105959,1.58444,0.199491,
3.8986,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.778878,91.3655,-5.04999,-2.48615,-1.41524,-0.847381,0.199491,-0.00438968,91.1097,2.62476,-1.26566,-1.50756,-2.12988,0.199491,-0.309305,90.5201,-0.53435,-2.71004,-1.40584,0.923776,0.199491,0.462682,94.4225,0.0413963,-2.75728,-1.39124,0.876616,0.199491,-1.47972,93.1534,-0.414721,-2.61382,0.116699,1.61727,0.199645,2.54524,92.021,-0.729594,-2.61162,0.107591,1.57862,0.199491,
3.9087,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.776825,91.4831,-5.1172,-2.78695,-1.34853,-0.570824,0.199491,-0.0306674,91.1864,2.67893,-2.49228,-1.4996,-0.919559,0.199491,-0.34239,90.5708,-0.545592,-2.95233,-1.43101,1.14568,0.199491,0.509699,94.5691,0.0588608,-2.81351,-1.40299,0.920572,0.199491,-1.49225,93.281,-0.388328,-2.55911,0.118381,1.6223,0.199645,2.58998,92.0676,-0.737895,-2.59209,0.108903,1.57745,0.199491,
3.9188,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.771027,91.5958,-5.17445,-3.01023,-1.23502,-0.370545,0.199491,-0.0525649,91.264,2.71978,-2.91611,-1.44813,-0.510139,0.199491,-0.371631,90.6339,-0.552896,3.03199,-1.44519,1.42728,0.199491,0.54669,94.6986,0.0738404,-3.07344,-1.4297,1.16723,0.199491,-1.49973,93.3991,-0.367847,-2.66562,0.126373,1.60803,0.199645,2.61932,92.1199,-0.741833,-2.64396,0.110239,1.56908,0.199491,
3.9289,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.768456,91.6984,-5.2081,-2.66579,-1.38631,-0.71954,0.199491,-0.0689293,91.3338,2.74394,-3.01924,-1.41054,-0.418976,0.199491,-0.396369,90.7072,-0.55915,-2.67352,-1.4085,0.842864,0.199491,0.575208,94.8098,0.092033,-2.81116,-1.40965,0.897141,0.199491,-1.50444,93.5085,-0.346103,-2.63153,0.128339,1.60959,0.199645,2.63198,92.1695,-0.750288,-2.63015,0.111945,1.56818,0.199491,
3.939,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.762168,91.7938,-5.22882,-2.09618,-1.44361,-1.29792,0.199491,-0.0877253,91.3979,2.74906,-2.95651,-1.42334,-0.492221,0.199491,-0.419047,90.7861,-0.561483,-3.01587,-1.4429,1.16813,0.199491,0.595893,94.8889,0.110118,-2.7604,-1.40667,0.838789,0.199491,-1.49351,93.6043,-0.322018,-2.67615,0.132496,1.60053,0.199645,2.64022,92.2137,-0.757266,-2.64636,0.114073,1.56451,0.199491,
3.9491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.755594,91.881,-5.23939,-2.88499,-1.32697,-0.535658,0.199491,-0.105958,91.4576,2.73997,-2.81758,-1.44793,-0.641394,0.199491,-0.434984,90.8706,-0.560174,-3.08763,-1.44922,1.22465,0.199491,0.605795,94.9309,0.12728,-2.96427,-1.43337,1.03314,0.199491,-1.46664,93.6893,-0.29675,-2.68081,0.134443,1.5963,0.199645,2.63627,92.2526,-0.764096,-2.66839,0.116292,1.56072,0.199491,
3.9592,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.753058,91.956,-5.23677,-2.9415,-1.31153,-0.49687,0.199491,-0.11988,91.5082,2.71222,-2.93812,-1.41638,-0.533396,0.199491,-0.448199,90.9624,-0.553002,-2.59092,-1.40197,0.719009,0.199491,0.609165,94.9462,0.145356,-2.65572,-1.39802,0.720172,0.199491,-1.43288,93.7628,-0.269711,-2.64259,0.134852,1.59665,0.199645,2.62088,92.2837,-0.774002,-2.66486,0.119583,1.5612,0.199491,
3.9693,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.746348,92.0191,-5.22576,-2.30787,-1.43768,-1.13627,0.199491,-0.134673,91.5513,2.67129,-2.886,-1.41989,-0.596661,0.199491,-0.454589,91.059,-0.543598,-2.88094,-1.44196,0.991176,0.199491,0.608251,94.9421,0.164451,-2.65735,-1.40305,0.714455,0.199491,-1.38969,93.8196,-0.243222,-2.74291,0.137475,1.57786,0.199645,2.59856,92.3055,-0.781804,-2.69859,0.122553,1.55747,0.199491,
3.9794,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.739224,92.0732,-5.20665,-1.56792,-1.44571,-1.88742,0.199491,-0.149668,91.5867,2.62359,-2.68046,-1.44581,-0.81222,0.199491,-0.459576,91.1504,-0.532678,2.95806,-1.46515,1.41748,0.199491,0.604787,94.9178,0.182603,-2.97024,-1.44648,1.01793,0.199491,-1.34163,93.866,-0.218379,-2.73355,0.137795,1.57348,0.199645,2.57314,92.3197,-0.789876,-2.70685,0.125762,1.55679,0.199491,
3.9895,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.733958,92.1182,-5.18611,-1.74406,-1.45179,-1.72961,0.199491,-0.162523,91.6137,2.57277,-2.61333,-1.44765,-0.890872,0.199491,-0.463457,91.2318,-0.518602,3.06721,-1.46583,1.2942,0.199491,0.597669,94.8764,0.201214,-3.04194,-1.45562,1.08191,0.199491,-1.29282,93.9045,-0.195139,-2.67727,0.137327,1.57482,0.199645,2.54551,92.3264,-0.798272,-2.70136,0.129688,1.55848,0.199491,
3.9996,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.727776,92.1541,-5.16375,-2.40455,-1.43919,-1.09073,0.199491,-0.175775,91.6315,2.5213,-2.66531,-1.43678,-0.851542,0.199491,-0.465936,91.3035,-0.503786,-2.86416,-1.44906,0.929493,0.199491,0.590015,94.8239,0.219578,-2.91135,-1.45031,0.945228,0.199491,-1.24316,93.932,-0.173388,-2.64737,0.13715,1.57222,0.199645,2.51704,92.3237,-0.806016,-2.70216,0.133454,1.55922,0.199491,
4.0097,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.718637,92.1822,-5.1356,-2.99957,-1.33414,-0.52072,0.199491,-0.188886,91.6391,2.46983,-2.71851,-1.42408,-0.811244,0.199491,-0.467367,91.3645,-0.49026,-2.59816,-1.41554,0.650799,0.199491,0.582539,94.7616,0.237972,-2.7876,-1.4422,0.815479,0.199491,-1.19463,93.9484,-0.152904,-2.62673,0.137659,1.56832,0.199645,2.48897,92.3137,-0.812623,-2.70758,0.137375,1.5585,0.199491,
4.0198,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.709749,92.2016,-5.10422,3.05667,-1.18839,-0.319684,0.199491,-0.202378,91.6366,2.41723,-2.75583,-1.41216,-0.78691,0.199491,-0.468561,91.4149,-0.476969,-2.45377,-1.37991,0.493443,0.199491,0.575641,94.6902,0.2581,-2.68524,-1.43265,0.707053,0.199491,-1.14774,93.9536,-0.134446,-2.62177,0.13816,1.56158,0.199645,2.4603,92.2953,-0.81795,-2.72021,0.140256,1.55601,0.199491,
4.0299,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.700131,92.2134,-5.06666,2.95376,-1.05141,-0.241995,0.199491,-0.214084,91.6229,2.36418,-2.77136,-1.40222,-0.784088,0.199491,-0.469922,91.4549,-0.464216,-2.41248,-1.36725,0.438496,0.199491,0.570107,94.6107,0.280334,-2.61107,-1.42453,0.626638,0.199491,-1.10392,93.9479,-0.119204,-2.64715,0.138164,1.54964,0.199645,2.42914,92.2694,-0.821453,-2.75046,0.142881,1.54994,0.199491,
4.04,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.691132,92.2146,-5.02618,2.92525,-1.01301,-0.231384,0.199491,-0.224787,91.5998,2.30673,-2.04662,-1.44639,-1.51266,0.199491,-0.469948,91.4844,-0.449035,-2.46764,-1.39246,0.479763,0.199491,0.561648,94.5246,0.302961,-2.59358,-1.42678,0.601114,0.199491,-1.06317,93.9361,-0.105146,-2.72037,0.135721,1.52981,0.199645,2.39527,92.2372,-0.824522,-2.80711,0.144834,1.54025,0.199491,
4.0501,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.680234,92.2053,-4.98444,3.03723,-1.19311,-0.343565,0.199491,-0.232452,91.578,2.2438,-0.818643,-1.24771,-2.72987,0.199491,-0.471555,91.5044,-0.424216,-2.61724,-1.43435,0.617175,0.199491,0.538215,94.4365,0.318771,-2.63271,-1.43795,0.633363,0.199491,-1.0227,93.9154,-0.0982773,-2.8441,0.125241,1.50468,0.199645,2.36022,92.2107,-0.832807,-2.812,0.150473,1.5419,0.199491,
4.0602,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.659025,92.1884,-4.93959,-1.98968,-1.44531,-1.58299,0.199491,-0.242266,91.5632,2.18224,-1.06955,-1.35676,-2.49214,0.199491,-0.468763,91.5285,-0.406973,-2.59369,-1.43058,0.587621,0.199491,0.508117,94.3369,0.330013,-2.67787,-1.44691,0.67699,0.199491,-0.996435,93.89,-0.10319,-2.80263,0.123587,1.50376,0.199645,2.32732,92.1909,-0.834334,-2.77428,0.154678,1.54974,0.199491,
4.0703,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.636909,92.1649,-4.89963,-1.62093,-1.44158,-1.94934,0.199491,-0.252861,91.5523,2.12703,-2.71933,-1.401,-0.860979,0.199491,-0.46177,91.554,-0.39115,-2.4387,-1.38371,0.433689,0.199491,0.464671,94.2384,0.324211,-2.72251,-1.4519,0.724806,0.199491,-0.978378,93.8577,-0.117209,-2.74575,0.123346,1.50785,0.199645,2.28304,92.1818,-0.829655,-2.8266,0.153126,1.54322,0.199491,
4.0804,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.619043,92.1212,-4.86889,-3.02877,-1.35318,-0.552611,0.199491,-0.256912,91.5345,2.07263,-2.72094,-1.39865,-0.857228,0.199491,-0.464635,91.5662,-0.37072,-2.53459,-1.41353,0.532253,0.199491,0.423881,94.1659,0.325825,-3.08483,-1.48126,1.0881,0.199491,-0.981514,93.8182,-0.137081,-2.83447,0.110836,1.4936,0.199645,2.24136,92.166,-0.83358,-2.79203,0.156246,1.55401,0.199491,
4.0905,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.598375,92.0666,-4.83909,-3.01618,-1.36533,-0.560723,0.199491,-0.258935,91.4977,2.04211,-2.60027,-1.41023,-0.973036,0.199491,-0.469578,91.5485,-0.369947,-2.63917,-1.43467,0.641527,0.199491,0.397357,94.1237,0.321492,-2.59482,-1.42897,0.599733,0.199491,-1.00102,93.7672,-0.153494,-2.71822,0.117297,1.50671,0.199645,2.20337,92.1333,-0.837126,-2.84524,0.154353,1.5471,0.199491,
4.1006,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.568604,92.0102,-4.82857,-2.60201,-1.43879,-0.962127,0.199491,-0.266813,91.4516,2.04296,-1.88295,-1.43824,-1.67823,0.199491,-0.483837,91.4974,-0.381233,-2.37123,-1.34626,0.384461,0.199491,0.38119,94.0967,0.307759,-3.1015,-1.47863,1.10406,0.199491,-1.03395,93.7121,-0.169701,-2.78879,0.112263,1.50202,0.199645,2.18174,92.096,-0.833402,-2.81311,0.152592,1.55137,0.199491,
4.1107,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.542121,91.9483,-4.84324,-2.79478,-1.41467,-0.760844,0.199491,-0.279068,91.4074,2.07189,-2.34978,-1.43983,-1.20727,0.199491,-0.510533,91.4132,-0.397269,-2.479,-1.38824,0.500875,0.199491,0.359198,94.0781,0.283762,-2.63221,-1.42747,0.642889,0.199491,-1.08096,93.6677,-0.192844,-2.73088,0.114225,1.51529,0.199645,2.17387,92.064,-0.83239,-2.81353,0.148889,1.55291,0.199491,
4.1208,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.521042,91.8753,-4.87583,3.13266,-1.28882,-0.396615,0.199491,-0.292435,91.3639,2.11986,-2.68289,-1.42542,-0.865772,0.199491,-0.541482,91.3131,-0.41627,-2.96309,-1.46244,0.994384,0.199491,0.329444,94.0718,0.249721,-2.94265,-1.46162,0.957749,0.199491,-1.14408,93.6206,-0.213748,-2.77886,0.109936,1.52008,0.199645,2.16723,92.0396,-0.832235,-2.73935,0.144082,1.5646,0.199491,
4.1309,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.498302,91.7874,-4.91522,-3.13064,-1.28123,-0.394183,0.199491,-0.305261,91.315,2.17349,-2.31965,-1.46096,-1.21306,0.199491,-0.57674,91.2143,-0.436805,-2.45059,-1.37608,0.504005,0.199491,0.307274,94.0837,0.220654,2.16772,-1.46137,2.13272,0.199491,-1.22613,93.5538,-0.231923,-2.80514,0.107625,1.52837,0.199645,2.16078,92.0102,-0.833367,-2.74065,0.138969,1.56433,0.199491,
4.141,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.462786,91.7005,-4.94008,-2.91551,-1.37119,-0.580203,0.199491,-0.316582,91.2589,2.22466,-1.34695,-1.45283,-2.16351,0.199491,-0.605227,91.1021,-0.460156,-2.66819,-1.42485,0.739599,0.199491,0.282793,94.1098,0.191249,2.19437,-1.45673,2.11652,0.199491,-1.31814,93.4768,-0.260051,-2.69687,0.111249,1.55023,0.199645,2.15357,91.976,-0.829744,-2.75185,0.133395,1.56245,0.199491,
4.1511,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.431249,91.6053,-4.96004,-2.67033,-1.41818,-0.795728,0.199491,-0.326838,91.2013,2.2768,-0.874768,-1.38917,-2.61237,0.199491,-0.63287,90.9851,-0.481997,2.85906,-1.46801,1.51453,0.199491,0.24753,94.1355,0.155873,-3.14061,-1.46002,1.18463,0.199491,-1.4135,93.3906,-0.292943,-2.61989,0.110382,1.56797,0.199645,2.13767,91.9489,-0.825307,-2.70807,0.126709,1.56727,0.199491,
4.1612,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.399138,91.5025,-4.97688,-2.72984,-1.4046,-0.7086,0.199491,-0.335555,91.1419,2.32739,-0.785832,-1.38386,-2.68069,0.199491,-0.657494,90.8616,-0.502493,2.83183,-1.46364,1.56778,0.199491,0.205328,94.151,0.116052,-2.54013,-1.37926,0.602608,0.199491,-1.51495,93.3007,-0.326877,-2.63676,0.108143,1.57699,0.199645,2.12027,91.9225,-0.824722,-2.67481,0.120184,1.57166,0.199491,
4.1713,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.36423,91.3948,-4.99108,-2.9573,-1.32333,-0.456529,0.199491,-0.345796,91.0814,2.37897,-0.99672,-1.45732,-2.45234,0.199491,-0.681922,90.7283,-0.52314,-3.02505,-1.44933,1.1708,0.199491,0.158334,94.1524,0.073604,-2.42048,-1.33147,0.501064,0.199491,-1.61626,93.2034,-0.369295,-2.71412,0.106077,1.57896,0.199645,2.10432,91.8958,-0.81794,-2.67132,0.112102,1.5716,0.199491,
4.1814,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.325944,91.282,-5.00215,-3.06355,-1.22202,-0.32436,0.199491,-0.356701,91.0191,2.43054,-1.82308,-1.51042,-1.60759,0.199491,-0.701561,90.5863,-0.542887,-2.69822,-1.41853,0.874019,0.199491,0.106998,94.142,0.0266005,-2.45295,-1.3378,0.549105,0.199491,-1.71657,93.0972,-0.413131,-2.73776,0.104622,1.58788,0.199645,2.08439,91.8685,-0.810791,-2.66095,0.103766,1.57225,0.199491,
4.1915,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.286886,91.1624,-4.99931,-3.02683,-1.21664,-0.327988,0.199491,-0.364338,90.9562,2.47683,-2.15613,-1.51915,-1.25196,0.199491,-0.719173,90.4436,-0.561721,-2.81133,-1.42795,1.01561,0.199491,0.0494136,94.1266,-0.0202456,-2.58069,-1.37002,0.691243,0.199491,-1.82153,92.984,-0.463846,-2.64871,0.0996159,1.60742,0.199645,2.05968,91.8442,-0.803943,-2.59266,0.0949367,1.57852,0.199491,
4.2016,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.244382,91.0388,-4.98461,-2.75853,-1.34897,-0.55105,0.199491,-0.37044,90.8939,2.51475,-2.58628,-1.51689,-0.797392,0.199491,-0.732162,90.3061,-0.577869,2.91223,-1.44457,1.6026,0.199491,-0.0125105,94.1088,-0.0673314,-3.04102,-1.424,1.16339,0.199491,-1.92655,92.8607,-0.518177,-2.48756,0.0875418,1.63199,0.199645,2.02449,91.8247,-0.79568,-2.56015,0.0865075,1.5809,0.199491,
4.2117,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.194965,90.9191,-4.96058,-2.52981,-1.3948,-0.734922,0.199491,-0.37583,90.8331,2.5421,-3.10483,-1.45683,-0.253107,0.199491,-0.736863,90.179,-0.590057,-3.00935,-1.43346,1.27786,0.199491,-0.0839493,94.0844,-0.116991,2.66775,-1.42531,1.75011,0.199491,-2.02533,92.7276,-0.572994,-2.57452,0.0890719,1.63376,0.199645,1.97787,91.8137,-0.779831,-2.57177,0.0779753,1.57836,0.199491,
4.2218,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.147042,90.8093,-4.92505,-2.78949,-1.28456,-0.438415,0.199491,-0.374286,90.7776,2.56061,3.11232,-1.44476,-0.158699,0.199491,-0.738244,90.0683,-0.598577,-3.06446,-1.43111,1.36966,0.199491,-0.164069,94.0411,-0.156797,-3.0035,-1.40555,1.1637,0.199491,-2.12349,92.5947,-0.632453,-2.53447,0.0818776,1.64402,0.199645,1.91508,91.8165,-0.757045,-2.49724,0.0694155,1.58155,0.199491,
4.2319,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.101687,90.7188,-4.87769,-2.63757,-1.32757,-0.540951,0.199491,-0.36877,90.7234,2.56498,3.0666,-1.4213,-0.0830623,0.199491,-0.735267,89.9784,-0.599111,2.95609,-1.42781,1.6689,0.199491,-0.257294,93.9789,-0.186675,-3.02346,-1.39998,1.20325,0.199491,-2.21215,92.465,-0.686195,-2.44551,0.0710746,1.65455,0.199645,1.83537,91.8328,-0.725635,-2.50371,0.0633075,1.57766,0.199491,
4.242,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0621425,90.6361,-4.81582,-2.54786,-1.33742,-0.586423,0.199491,-0.374108,90.677,2.5536,3.06655,-1.39751,-0.0503567,0.199491,-0.723483,89.9159,-0.601757,-3.00806,-1.42242,1.39013,0.199491,-0.373324,93.9078,-0.206702,2.74698,-1.40397,1.7349,0.199491,-2.27857,92.3355,-0.711778,-2.44474,0.07128,1.65851,0.199645,1.74766,91.8513,-0.707102,-2.43912,0.0578135,1.57899,0.199491,
4.2521,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0344457,90.5813,-4.75207,-2.55168,-1.3211,-0.545174,0.199491,-0.385846,90.6364,2.52616,3.09634,-1.40035,-0.0458899,0.199491,-0.717363,89.8892,-0.59263,3.01837,-1.42168,1.68015,0.199491,-0.502152,93.8156,-0.208005,-2.83953,-1.38084,1.08232,0.199491,-2.32923,92.2137,-0.717554,-2.41779,0.0702738,1.65985,0.199645,1.65773,91.8776,-0.690856,-2.42297,0.0557127,1.5787,0.199491,
4.2622,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.020801,90.5701,-4.69701,-2.16916,-1.40686,-0.885394,0.199491,-0.395359,90.6071,2.48442,3.13445,-1.38068,-0.0490504,0.199491,-0.70607,89.899,-0.567651,-2.97242,-1.41929,1.42559,0.199491,-0.65024,93.7036,-0.181561,2.72897,-1.39776,1.81882,0.199491,-2.36212,92.1175,-0.696462,-2.34142,0.0665976,1.66067,0.199645,1.55614,91.9206,-0.671216,-2.38334,0.0591207,1.58159,0.199491,
4.2723,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0280731,90.5962,-4.64681,-2.57186,-1.30432,-0.463423,0.199491,-0.408852,90.5965,2.43291,-3.09793,-1.36956,-0.0640846,0.199491,-0.704567,89.9505,-0.528577,-3.0629,-1.42123,1.5483,0.199491,-0.803388,93.5838,-0.136865,-3.04555,-1.40194,1.35557,0.199491,-2.38344,92.0437,-0.653948,-2.35195,0.0703364,1.65161,0.199645,1.45591,91.9752,-0.660399,-2.33698,0.0648073,1.5879,0.199491,
